"hlc0052","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Ja","2007","2","Laendlicher Raum","736","0.385652761461916","0.362709467352764","0.408596055571068"
"Ja","2007","3","Staedtischer Raum","432","0.0956239293182858","0.0868799116863472","0.104367946950224"
"Ja","2007","3","Laendlicher Raum","315","0.0959632633664204","0.085219158397179","0.106707368335662"
"Ja","2007","4","Staedtischer Raum","110","0.0211737885867678","0.0169787218474615","0.0253688553260742"
"Ja","2007","4","Laendlicher Raum","79","0.0380721201562364","0.0303381192319948","0.0458061210804779"
"Ja","2007","5","Staedtischer Raum","73","0.013404378669994","0.0103419808349362","0.0164667765050517"
"Ja","2007","5","Laendlicher Raum","","","",""
"Nein","2007","1","Staedtischer Raum","","","",""
"Nein","2007","1","Laendlicher Raum","","","",""
"Nein","2007","2","Staedtischer Raum","1467","0.587696606366367","0.568035638385962","0.607357574346772"
"Nein","2007","2","Laendlicher Raum","993","0.614347238538084","0.591403944428932","0.637290532647236"
"Nein","2007","3","Staedtischer Raum","3913","0.904376070681714","0.895632053049775","0.913120088313653"
"Nein","2007","3","Laendlicher Raum","2572","0.90403673663358","0.893292631664338","0.914780841602821"
"Nein","2007","4","Staedtischer Raum","4414","0.978826211413232","0.974631144673926","0.983021278152538"
"Nein","2007","4","Laendlicher Raum","2273","0.961927879843764","0.954193878919522","0.969661880768005"
"Nein","2007","5","Staedtischer Raum","5344","0.986595621330006","0.983533223494948","0.989658019165064"
"Nein","2007","5","Laendlicher Raum","1713","0.994660713531767","0.99123064625607","0.998090780807465"
"Ja","2008","1","Staedtischer Raum","","","",""
"Ja","2008","1","Laendlicher Raum","","","",""
"Ja","2008","2","Staedtischer Raum","751","0.34261356725212","0.322585655679689","0.362641478824552"
"Ja","2008","2","Laendlicher Raum","662","0.402278670907986","0.37774015509958","0.426817186716393"
"Ja","2008","3","Staedtischer Raum","386","0.102526146973939","0.0929306547999254","0.112121639147952"
"Ja","2008","3","Laendlicher Raum","245","0.0996921352431037","0.0878533672833932","0.111530903202814"
"Ja","2008","4","Staedtischer Raum","94","0.0208944599914027","0.01657495242136","0.0252139675614454"
"Ja","2008","4","Laendlicher Raum","82","0.0392717240192328","0.0313403738632446","0.047203074175221"
"Ja","2008","5","Staedtischer Raum","50","0.011049019372179","0.0082211518840707","0.0138768868602873"
"Ja","2008","5","Laendlicher Raum","","","",""
"Nein","2008","1","Staedtischer Raum","","","",""
"Nein","2008","1","Laendlicher Raum","","","",""
"Nein","2008","2","Staedtischer Raum","1406","0.65738643274788","0.637358521175448","0.677414344320311"
"Nein","2008","2","Laendlicher Raum","872","0.597721329092014","0.573182813283607","0.62225984490042"
"Nein","2008","3","Staedtischer Raum","3453","0.897473853026061","0.887878360852048","0.907069345200075"
"Nein","2008","3","Laendlicher Raum","2215","0.900307864756896","0.888469096797186","0.912146632716607"
"Nein","2008","4","Staedtischer Raum","4118","0.979105540008597","0.974786032438555","0.98342504757864"
"Nein","2008","4","Laendlicher Raum","2222","0.960728275980767","0.952796925824779","0.968659626136755"
"Nein","2008","5","Staedtischer Raum","5199","0.988950980627821","0.986123113139713","0.991778848115929"
"Nein","2008","5","Laendlicher Raum","1757","0.998560347954555","0.99679249660718","1.00032819930193"
"Ja","2009","1","Staedtischer Raum","","","",""
"Ja","2009","1","Laendlicher Raum","","","",""
"Ja","2009","2","Staedtischer Raum","703","0.347888162418359","0.327194052486902","0.368582272349816"
"Ja","2009","2","Laendlicher Raum","548","0.346130722279326","0.321237289127967","0.371024155430684"
"Ja","2009","3","Staedtischer Raum","294","0.0844939958061457","0.0755707923298266","0.0934171992824648"
"Ja","2009","3","Laendlicher Raum","199","0.0786104538518651","0.0679774963943056","0.0892434113094246"
"Ja","2009","4","Staedtischer Raum","87","0.0206959907328478","0.0162913003307516","0.0251006811349439"
"Ja","2009","4","Laendlicher Raum","81","0.03001455029403","0.0232540375384162","0.0367750630496438"
"Ja","2009","5","Staedtischer Raum","36","0.00760760166253877","0.00525769112296753","0.00995751220211001"
"Ja","2009","5","Laendlicher Raum","","","",""
"Nein","2009","1","Staedtischer Raum","","","",""
"Nein","2009","1","Laendlicher Raum","","","",""
"Nein","2009","2","Staedtischer Raum","1332","0.652111837581641","0.631417727650184","0.672805947513098"
"Nein","2009","2","Laendlicher Raum","855","0.653869277720674","0.628975844569316","0.678762710872033"
"Nein","2009","3","Staedtischer Raum","3438","0.915506004193854","0.906582800717535","0.924429207670173"
"Nein","2009","3","Laendlicher Raum","2262","0.921389546148135","0.910756588690575","0.932022503605694"
"Nein","2009","4","Staedtischer Raum","3926","0.979304009267152","0.974899318865056","0.983708699669248"
"Nein","2009","4","Laendlicher Raum","2366","0.96998544970597","0.963224936950356","0.976745962461584"
"Nein","2009","5","Staedtischer Raum","5216","0.992392398337461","0.99004248779789","0.994742308877033"
"Nein","2009","5","Laendlicher Raum","1855","0.996393745490689","0.993673951847078","0.9991135391343"
"Ja","2010","1","Staedtischer Raum","","","",""
"Ja","2010","1","Laendlicher Raum","","","",""
"Ja","2010","2","Staedtischer Raum","2100","0.429036451081376","0.414297887665683","0.443775014497068"
"Ja","2010","2","Laendlicher Raum","1422","0.348471241000108","0.331426397683844","0.365516084316373"
"Ja","2010","3","Staedtischer Raum","850","0.0832065088276729","0.0767377577623058","0.0896752598930399"
"Ja","2010","3","Laendlicher Raum","551","0.0807960782121392","0.0728088099986193","0.0887833464256592"
"Ja","2010","4","Staedtischer Raum","138","0.0158228284587264","0.0126090752898749","0.0190365816275779"
"Ja","2010","4","Laendlicher Raum","69","0.0263567296923931","0.0209051665108261","0.03180829287396"
"Ja","2010","5","Staedtischer Raum","46","0.00667188165281079","0.004790426878573","0.00855333642704859"
"Ja","2010","5","Laendlicher Raum","","","",""
"Nein","2010","1","Staedtischer Raum","","","",""
"Nein","2010","1","Laendlicher Raum","","","",""
"Nein","2010","2","Staedtischer Raum","2232","0.570963548918624","0.556224985502932","0.585702112334317"
"Nein","2010","2","Laendlicher Raum","1580","0.651528758999891","0.634483915683627","0.668573602316156"
"Nein","2010","3","Staedtischer Raum","6153","0.916793491172327","0.91032474010696","0.923262242237694"
"Nein","2010","3","Laendlicher Raum","3921","0.919203921787861","0.911216653574341","0.927191190001381"
"Nein","2010","4","Staedtischer Raum","5654","0.984177171541274","0.980963418372422","0.987390924710125"
"Nein","2010","4","Laendlicher Raum","3248","0.973643270307607","0.96819170712604","0.979094833489174"
"Nein","2010","5","Staedtischer Raum","7146","0.993328118347189","0.991446663572952","0.995209573121427"
"Nein","2010","5","Laendlicher Raum","2330","0.978376502573597","0.972494535907103","0.984258469240091"
"Ja","2011","1","Staedtischer Raum","","","",""
"Ja","2011","1","Laendlicher Raum","","","",""
"Ja","2011","2","Staedtischer Raum","2206","0.387011892401893","0.372733394921958","0.401290389881827"
"Ja","2011","2","Laendlicher Raum","1547","0.374140864582148","0.357372263172744","0.390909465991552"
"Ja","2011","3","Staedtischer Raum","1083","0.0924540006180643","0.0859175132125266","0.0989904880236021"
"Ja","2011","3","Laendlicher Raum","670","0.089171515079331","0.0813568294007955","0.0969862007578665"
"Ja","2011","4","Staedtischer Raum","159","0.0211837283429516","0.0178233966132111","0.0245440600726921"
"Ja","2011","4","Laendlicher Raum","96","0.0222197296081769","0.0177373889001121","0.0267020703162417"
"Ja","2011","5","Staedtischer Raum","49","0.00728821808817306","0.0054872530267917","0.00908918314955442"
"Ja","2011","5","Laendlicher Raum","34","0.0167923852707535","0.0122530465049202","0.0213317240365867"
"Nein","2011","1","Staedtischer Raum","","","",""
"Nein","2011","1","Laendlicher Raum","","","",""
"Nein","2011","2","Staedtischer Raum","2264","0.612988107598108","0.598709610118173","0.627266605078042"
"Nein","2011","2","Laendlicher Raum","1652","0.625859135417852","0.609090534008448","0.642627736827256"
"Nein","2011","3","Staedtischer Raum","6461","0.907545999381936","0.901009511976398","0.914082486787473"
"Nein","2011","3","Laendlicher Raum","4439","0.910828484920669","0.903013799242133","0.918643170599204"
"Nein","2011","4","Staedtischer Raum","6895","0.978816271657048","0.975455939927308","0.982176603386789"
"Nein","2011","4","Laendlicher Raum","4058","0.977780270391823","0.973297929683758","0.982262611099888"
"Nein","2011","5","Staedtischer Raum","8520","0.992711781911827","0.990910816850446","0.994512746973208"
"Nein","2011","5","Laendlicher Raum","3044","0.983207614729247","0.978668275963413","0.98774695349508"
"Ja","2012","1","Staedtischer Raum","","","",""
"Ja","2012","1","Laendlicher Raum","","","",""
"Ja","2012","2","Staedtischer Raum","1832","0.413712191887304","0.397730407490206","0.429693976284402"
"Ja","2012","2","Laendlicher Raum","1327","0.41494682046577","0.395949352148802","0.433944288782739"
"Ja","2012","3","Staedtischer Raum","1092","0.103254236256505","0.0961264173308076","0.110382055182202"
"Ja","2012","3","Laendlicher Raum","633","0.0951582695468408","0.086892369899242","0.10342416919444"
"Ja","2012","4","Staedtischer Raum","160","0.0165808036594866","0.0135832105711694","0.0195783967478038"
"Ja","2012","4","Laendlicher Raum","128","0.0206224068828847","0.016380082851904","0.0248647309138654"
"Ja","2012","5","Staedtischer Raum","86","0.00770735278377558","0.00587747627577875","0.00953722929177241"
"Ja","2012","5","Laendlicher Raum","","","",""
"Nein","2012","1","Staedtischer Raum","","","",""
"Nein","2012","1","Laendlicher Raum","","","",""
"Nein","2012","2","Staedtischer Raum","1816","0.586287808112696","0.570306023715598","0.602269592509794"
"Nein","2012","2","Laendlicher Raum","1257","0.58505317953423","0.566055711217261","0.604050647851198"
"Nein","2012","3","Staedtischer Raum","5909","0.896745763743495","0.889617944817798","0.903873582669192"
"Nein","2012","3","Laendlicher Raum","4208","0.904841730453159","0.89657583080556","0.913107630100758"
"Nein","2012","4","Staedtischer Raum","6811","0.983419196340513","0.980421603252196","0.986416789428831"
"Nein","2012","4","Laendlicher Raum","4183","0.979377593117115","0.975135269086135","0.983619917148096"
"Nein","2012","5","Staedtischer Raum","8688","0.992292647216224","0.990462770708228","0.994122523724221"
"Nein","2012","5","Laendlicher Raum","3380","0.994764240339864","0.992336992160325","0.997191488519403"
"Ja","2013","1","Staedtischer Raum","","","",""
"Ja","2013","1","Laendlicher Raum","","","",""
"Ja","2013","2","Staedtischer Raum","2496","0.413154476779282","0.3995441489548","0.426764804603765"
"Ja","2013","2","Laendlicher Raum","1328","0.39625432629238","0.378065863557425","0.414442789027335"
"Ja","2013","3","Staedtischer Raum","1460","0.118944403186202","0.112010859189783","0.125877947182622"
"Ja","2013","3","Laendlicher Raum","736","0.0985367399941321","0.0901114639178394","0.106962016070425"
"Ja","2013","4","Staedtischer Raum","208","0.0247116984741768","0.0212721932391715","0.0281512037091821"
"Ja","2013","4","Laendlicher Raum","119","0.0187483296559338","0.014839347232913","0.0226573120789547"
"Ja","2013","5","Staedtischer Raum","65","0.00638269873559658","0.00479896144677853","0.00796643602441463"
"Ja","2013","5","Laendlicher Raum","34","0.0130359884622428","0.0093224602069883","0.0167495167174973"
"Nein","2013","1","Staedtischer Raum","","","",""
"Nein","2013","1","Laendlicher Raum","","","",""
"Nein","2013","2","Staedtischer Raum","2532","0.586845523220718","0.573235195396235","0.6004558510452"
"Nein","2013","2","Laendlicher Raum","1450","0.60374567370762","0.585557210972665","0.621934136442576"
"Nein","2013","3","Staedtischer Raum","6914","0.881055596813798","0.874122052817378","0.887989140810217"
"Nein","2013","3","Laendlicher Raum","4071","0.901463260005868","0.893037983929575","0.909888536082161"
"Nein","2013","4","Staedtischer Raum","7618","0.975288301525823","0.971848796290818","0.978727806760828"
"Nein","2013","4","Laendlicher Raum","4506","0.981251670344066","0.977342687921045","0.985160652767087"
"Nein","2013","5","Staedtischer Raum","9648","0.993617301264404","0.992033563975586","0.995201038553222"
"Nein","2013","5","Laendlicher Raum","3550","0.986964011537757","0.983250483282503","0.990677539793012"
"Ja","2014","1","Staedtischer Raum","","","",""
"Ja","2014","1","Laendlicher Raum","","","",""
"Ja","2014","2","Staedtischer Raum","1911","0.407874581573761","0.391990158380415","0.423759004767108"
"Ja","2014","2","Laendlicher Raum","1088","0.396029829015553","0.37559323842157","0.416466419609535"
"Ja","2014","3","Staedtischer Raum","1374","0.14034688575904","0.132020425841425","0.148673345676655"
"Ja","2014","3","Laendlicher Raum","643","0.106432021025195","0.0970820156904415","0.115782026359948"
"Ja","2014","4","Staedtischer Raum","186","0.0263885766107224","0.0226843813318785","0.0300927718895663"
"Ja","2014","4","Laendlicher Raum","106","0.0223366426877698","0.0178471148305302","0.0268261705450094"
"Ja","2014","5","Staedtischer Raum","67","0.00559222092932146","0.00408190216907402","0.00710253968956889"
"Ja","2014","5","Laendlicher Raum","39","0.00908565502426364","0.00601459139072492","0.0121567186578024"
"Nein","2014","1","Staedtischer Raum","","","",""
"Nein","2014","1","Laendlicher Raum","","","",""
"Nein","2014","2","Staedtischer Raum","1766","0.592125418426239","0.576240995232893","0.608009841619585"
"Nein","2014","2","Laendlicher Raum","1112","0.603970170984447","0.583533580390464","0.62440676157843"
"Nein","2014","3","Staedtischer Raum","5311","0.85965311424096","0.851326654323345","0.867979574158575"
"Nein","2014","3","Laendlicher Raum","3536","0.893567978974805","0.884217973640052","0.902917984309558"
"Nein","2014","4","Staedtischer Raum","7007","0.973611423389278","0.969907228110434","0.977315618668121"
"Nein","2014","4","Laendlicher Raum","4056","0.97766335731223","0.973173829454991","0.98215288516947"
"Nein","2014","5","Staedtischer Raum","9298","0.994407779070679","0.992897460310431","0.995918097830926"
"Nein","2014","5","Laendlicher Raum","3628","0.990914344975736","0.987843281342198","0.993985408609275"
"Ja","2015","1","Staedtischer Raum","","","",""
"Ja","2015","1","Laendlicher Raum","","","",""
"Ja","2015","2","Staedtischer Raum","1935","0.439235041023754","0.423211139451944","0.455258942595565"
"Ja","2015","2","Laendlicher Raum","1099","0.449596094304802","0.428309932087001","0.470882256522603"
"Ja","2015","3","Staedtischer Raum","1364","0.172905724094854","0.163484985361982","0.182326462827725"
"Ja","2015","3","Laendlicher Raum","644","0.112399493324379","0.102286093152134","0.122512893496624"
"Ja","2015","4","Staedtischer Raum","189","0.0225833231687313","0.019080808011862","0.0260858383256007"
"Ja","2015","4","Laendlicher Raum","122","0.0204947334151897","0.0161683599376211","0.0248211068927583"
"Ja","2015","5","Staedtischer Raum","107","0.00855898088737973","0.00671655894839926","0.0104014028263602"
"Ja","2015","5","Laendlicher Raum","32","0.00744805796580269","0.00470384399803158","0.0101922719335738"
"Nein","2015","1","Staedtischer Raum","","","",""
"Nein","2015","1","Laendlicher Raum","","","",""
"Nein","2015","2","Staedtischer Raum","1750","0.560764958976246","0.544741057404435","0.576788860548056"
"Nein","2015","2","Laendlicher Raum","999","0.550403905695198","0.529117743477397","0.571690067912999"
"Nein","2015","3","Staedtischer Raum","4826","0.827094275905146","0.817673537172275","0.836515014638018"
"Nein","2015","3","Laendlicher Raum","3103","0.887600506675621","0.877487106503376","0.897713906847866"
"Nein","2015","4","Staedtischer Raum","6723","0.977416676831269","0.973914161674399","0.980919191988138"
"Nein","2015","4","Laendlicher Raum","3998","0.97950526658481","0.975178893107242","0.983831640062379"
"Nein","2015","5","Staedtischer Raum","9496","0.99144101911262","0.98959859717364","0.993283441051601"
"Nein","2015","5","Laendlicher Raum","3739","0.992551942034197","0.989807728066426","0.995296156001968"
"Ja","2016","1","Staedtischer Raum","","","",""
"Ja","2016","1","Laendlicher Raum","","","",""
"Ja","2016","2","Staedtischer Raum","1604","0.473510922536348","0.454866584304187","0.49215526076851"
"Ja","2016","2","Laendlicher Raum","888","0.454258373325083","0.430456603802553","0.478060142847613"
"Ja","2016","3","Staedtischer Raum","1264","0.189129744220449","0.178602584614238","0.199656903826659"
"Ja","2016","3","Laendlicher Raum","626","0.134707881072422","0.122922911896189","0.146492850248656"
"Ja","2016","4","Staedtischer Raum","160","0.0157332190093254","0.0126314198366179","0.0188350181820329"
"Ja","2016","4","Laendlicher Raum","75","0.0152786435759308","0.0113517658529727","0.0192055212988889"
"Ja","2016","5","Staedtischer Raum","73","0.00780128413961126","0.00602987882480771","0.00957268945441481"
"Ja","2016","5","Laendlicher Raum","","","",""
"Nein","2016","1","Staedtischer Raum","","","",""
"Nein","2016","1","Laendlicher Raum","","","",""
"Nein","2016","2","Staedtischer Raum","1151","0.526489077463652","0.50784473923149","0.545133415695813"
"Nein","2016","2","Laendlicher Raum","793","0.545741626674917","0.521939857152388","0.569543396197447"
"Nein","2016","3","Staedtischer Raum","4052","0.810870255779551","0.800343096173341","0.821397415385762"
"Nein","2016","3","Laendlicher Raum","2598","0.865292118927578","0.853507149751344","0.877077088103811"
"Nein","2016","4","Staedtischer Raum","6023","0.984266780990675","0.981164981817967","0.987368580163382"
"Nein","2016","4","Laendlicher Raum","3673","0.984721356424069","0.980794478701111","0.988648234147027"
"Nein","2016","5","Staedtischer Raum","9403","0.992198715860389","0.990427310545585","0.993970121175192"
"Nein","2016","5","Laendlicher Raum","3895","0.996852357906266","0.995095688393813","0.99860902741872"
"Ja","2017","1","Staedtischer Raum","","","",""
"Ja","2017","1","Laendlicher Raum","","","",""
"Ja","2017","2","Staedtischer Raum","3133","0.467889790009521","0.455816221454974","0.479963358564068"
"Ja","2017","2","Laendlicher Raum","1437","0.440767415133849","0.423750721133084","0.457784109134615"
"Ja","2017","3","Staedtischer Raum","1449","0.186662046877102","0.176505788986106","0.196818304768098"
"Ja","2017","3","Laendlicher Raum","625","0.127279251908172","0.115989826877911","0.138568676938434"
"Ja","2017","4","Staedtischer Raum","278","0.0303997731442605","0.0262897430022083","0.0345098032863127"
"Ja","2017","4","Laendlicher Raum","109","0.015142269729464","0.0114001680029992","0.0188843714559289"
"Ja","2017","5","Staedtischer Raum","108","0.00835714478916286","0.00667598738786237","0.0100383021904634"
"Ja","2017","5","Laendlicher Raum","34","0.00749033439368141","0.00506724585393912","0.00991342293342369"
"Nein","2017","1","Staedtischer Raum","","","",""
"Nein","2017","1","Laendlicher Raum","","","",""
"Nein","2017","2","Staedtischer Raum","3428","0.532110209990479","0.520036641435932","0.544183778545026"
"Nein","2017","2","Laendlicher Raum","1833","0.559232584866151","0.542215890865385","0.576249278866916"
"Nein","2017","3","Staedtischer Raum","4205","0.813337953122898","0.803181695231902","0.823494211013894"
"Nein","2017","3","Laendlicher Raum","2723","0.872720748091828","0.861431323061566","0.884010173122089"
"Nein","2017","4","Staedtischer Raum","6425","0.969600226855739","0.965490196713687","0.973710256997792"
"Nein","2017","4","Laendlicher Raum","3982","0.984857730270536","0.981115628544071","0.988599831997001"
"Nein","2017","5","Staedtischer Raum","11156","0.991642855210837","0.989961697809537","0.993324012612138"
"Nein","2017","5","Laendlicher Raum","4830","0.992509665606319","0.990086577066576","0.994932754146061"
"Ja","2018","1","Staedtischer Raum","","","",""
"Ja","2018","1","Laendlicher Raum","","","",""
"Ja","2018","2","Staedtischer Raum","4653","0.437241856640325","0.426234909597336","0.448248803683314"
"Ja","2018","2","Laendlicher Raum","2111","0.420759338020243","0.40445512588314","0.437063550157345"
"Ja","2018","3","Staedtischer Raum","1893","0.225539910999781","0.214826447144375","0.236253374855187"
"Ja","2018","3","Laendlicher Raum","841","0.186944408231208","0.17338551614285","0.200503300319566"
"Ja","2018","4","Staedtischer Raum","383","0.0379922312942339","0.0334008044789198","0.0425836581095481"
"Ja","2018","4","Laendlicher Raum","143","0.0275892206956655","0.0225484874336883","0.0326299539576427"
"Ja","2018","5","Staedtischer Raum","130","0.00861875454563291","0.00693392707904221","0.0103035820122236"
"Ja","2018","5","Laendlicher Raum","45","0.0050075409565765","0.00305879614250231","0.00695628577065069"
"Nein","2018","1","Staedtischer Raum","","","",""
"Nein","2018","1","Laendlicher Raum","","","",""
"Nein","2018","2","Staedtischer Raum","3149","0.562758143359675","0.551751196316686","0.573765090402664"
"Nein","2018","2","Laendlicher Raum","1411","0.579240661979757","0.562936449842655","0.59554487411686"
"Nein","2018","3","Staedtischer Raum","3953","0.774460089000219","0.763746625144813","0.785173552855625"
"Nein","2018","3","Laendlicher Raum","2335","0.813055591768792","0.799496699680434","0.82661448385715"
"Nein","2018","4","Staedtischer Raum","6277","0.962007768705766","0.957416341890452","0.96659919552108"
"Nein","2018","4","Laendlicher Raum","3913","0.972410779304335","0.967370046042357","0.977451512566312"
"Nein","2018","5","Staedtischer Raum","11433","0.991381245454367","0.989696417987776","0.993066072920958"
"Nein","2018","5","Laendlicher Raum","4995","0.994992459043423","0.993043714229349","0.996941203857498"
"Ja","2019","1","Staedtischer Raum","","","",""
"Ja","2019","1","Laendlicher Raum","","","",""
"Ja","2019","2","Staedtischer Raum","4441","0.455454371638023","0.443340069225925","0.467568674050121"
"Ja","2019","2","Laendlicher Raum","1959","0.476635958056964","0.45835371045293","0.494918205660997"
"Ja","2019","3","Staedtischer Raum","1988","0.199107662908596","0.188327318410187","0.209888007407004"
"Ja","2019","3","Laendlicher Raum","892","0.183780859447805","0.169521444911969","0.19804027398364"
"Ja","2019","4","Staedtischer Raum","326","0.0362420213882203","0.0314450539587462","0.0410389888176944"
"Ja","2019","4","Laendlicher Raum","145","0.0199391981566278","0.0155114209284345","0.024366975384821"
"Ja","2019","5","Staedtischer Raum","122","0.00784810971638486","0.00639362099214464","0.00930259844062508"
"Ja","2019","5","Laendlicher Raum","52","0.00646061464687272","0.00447656891081657","0.00844466038292886"
"Nein","2019","1","Staedtischer Raum","","","",""
"Nein","2019","1","Laendlicher Raum","","","",""
"Nein","2019","2","Staedtischer Raum","2051","0.544545628361977","0.532431325949879","0.556659930774075"
"Nein","2019","2","Laendlicher Raum","908","0.523364041943036","0.505081794339003","0.54164628954707"
"Nein","2019","3","Staedtischer Raum","3283","0.800892337091405","0.790111992592996","0.811672681589813"
"Nein","2019","3","Laendlicher Raum","1942","0.816219140552195","0.80195972601636","0.830478555088031"
"Nein","2019","4","Staedtischer Raum","5505","0.96375797861178","0.958961011182306","0.968554946041254"
"Nein","2019","4","Laendlicher Raum","3684","0.980060801843372","0.975633024615179","0.984488579071566"
"Nein","2019","5","Staedtischer Raum","14017","0.992151890283615","0.990697401559375","0.993606379007855"
"Nein","2019","5","Laendlicher Raum","6212","0.993539385353127","0.991555339617071","0.995523431089184"
"Ja","2020","1","Staedtischer Raum","","","",""
"Ja","2020","1","Laendlicher Raum","","","",""
"Ja","2020","2","Staedtischer Raum","4055","0.466831789100297","0.454513349854742","0.479150228345852"
"Ja","2020","2","Laendlicher Raum","1517","0.466800331325013","0.44725176322313","0.486348899426897"
"Ja","2020","3","Staedtischer Raum","3327","0.220280055699273","0.210599777708547","0.229960333689999"
"Ja","2020","3","Laendlicher Raum","1002","0.202526119203817","0.188251872552979","0.216800365854655"
"Ja","2020","4","Staedtischer Raum","493","0.0361510182678975","0.0315507560246862","0.0407512805111088"
"Ja","2020","4","Laendlicher Raum","187","0.0255929908225672","0.0204207748557168","0.0307652067894175"
"Ja","2020","5","Staedtischer Raum","149","0.00773306847401657","0.00628596812282806","0.00918016882520508"
"Ja","2020","5","Laendlicher Raum","51","0.00654891295912961","0.00456015574909523","0.00853767016916399"
"Nein","2020","1","Staedtischer Raum","","","",""
"Nein","2020","1","Laendlicher Raum","","","",""
"Nein","2020","2","Staedtischer Raum","2246","0.533168210899703","0.520849771654148","0.545486650145258"
"Nein","2020","2","Laendlicher Raum","985","0.533199668674987","0.513651100573103","0.55274823677687"
"Nein","2020","3","Staedtischer Raum","3714","0.779719944300727","0.770039666310001","0.789400222291453"
"Nein","2020","3","Laendlicher Raum","2043","0.797473880796183","0.783199634145345","0.811748127447021"
"Nein","2020","4","Staedtischer Raum","5832","0.963848981732103","0.959248719488891","0.968449243975314"
"Nein","2020","4","Laendlicher Raum","3394","0.974407009177433","0.969234793210582","0.979579225144283"
"Nein","2020","5","Staedtischer Raum","13927","0.992266931525983","0.990819831174795","0.993714031877172"
"Nein","2020","5","Laendlicher Raum","6268","0.99345108704087","0.991462329830836","0.995439844250905"
