,Unnamed: 0,year,quintil_oecd_hh,regtyp,hlc0052,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
65,65,2009,4th Quintile,Rural regions,No,1.0,658,10095,0.92675,1.07849
66,66,2009,5th Quintile,Urban regions,No,1.0,1836,10095,0.95532,1.04769
67,67,2009,5th Quintile,Rural regions,No,1.0,618,10095,0.91018,1.06507
68,68,2010,1st Quintile,Urban regions,Yes,0.27012,756,13730,0.24406,0.29756
69,69,2010,1st Quintile,Urban regions,No,0.72988,1247,13730,0.68264,0.77789
70,70,2010,1st Quintile,Rural regions,Yes,0.29,490,13730,0.25668,0.32035
71,71,2010,1st Quintile,Rural regions,No,0.71,661,13730,0.65429,0.78283
72,72,2010,2nd Quintile,Urban regions,Yes,0.08724,186,13730,0.07139,0.10716
73,73,2010,2nd Quintile,Urban regions,No,0.91276,1567,13730,0.85733,0.95777
74,74,2010,2nd Quintile,Rural regions,Yes,0.07577,125,13730,0.05546,0.09609
75,75,2010,2nd Quintile,Rural regions,No,0.92423,1010,13730,0.85106,0.99189
76,76,2010,3rd Quintile,Urban regions,Yes,0.0176,43,13730,0.01174,0.02602
77,77,2010,3rd Quintile,Urban regions,No,0.9824,1518,13730,0.93238,1.02886
78,78,2010,3rd Quintile,Rural regions,Yes,0.03862,43,13730,0.02639,0.05139
79,79,2010,3rd Quintile,Rural regions,No,0.96138,978,13730,0.88785,1.01978
80,80,2010,4th Quintile,Urban regions,No,1.0,1615,13730,0.9458,1.05318
81,81,2010,4th Quintile,Rural regions,No,1.0,788,13730,0.93084,1.07663
82,82,2010,5th Quintile,Urban regions,No,1.0,2086,13730,0.95965,1.04389
83,83,2010,5th Quintile,Rural regions,No,1.0,617,13730,0.9219,1.08483
84,84,2011,1st Quintile,Urban regions,Yes,0.28365,856,16280,0.26207,0.30744
85,85,2011,1st Quintile,Urban regions,No,0.71635,1390,16280,0.67894,0.75517
86,86,2011,1st Quintile,Rural regions,Yes,0.30616,579,16280,0.27806,0.3381
87,87,2011,1st Quintile,Rural regions,No,0.69384,820,16280,0.64613,0.74191
88,88,2011,2nd Quintile,Urban regions,Yes,0.06651,198,16280,0.05541,0.08065
89,89,2011,2nd Quintile,Urban regions,No,0.93349,1841,16280,0.89042,0.97931
90,90,2011,2nd Quintile,Rural regions,Yes,0.07569,148,16280,0.06198,0.09215
91,91,2011,2nd Quintile,Rural regions,No,0.92431,1240,16280,0.87717,0.99049
92,92,2011,3rd Quintile,Urban regions,Yes,0.03575,79,16280,0.02911,0.04399
93,93,2011,3rd Quintile,Urban regions,No,0.96425,1843,16280,0.9272,1.01688
94,94,2011,3rd Quintile,Rural regions,Yes,0.02873,57,16280,0.02019,0.04079
95,95,2011,3rd Quintile,Rural regions,No,0.97127,1179,16280,0.9167,1.02613
96,96,2011,4th Quintile,Urban regions,Yes,0.0162,33,16280,0.0107,0.02221
97,97,2011,4th Quintile,Urban regions,No,0.9838,1970,16280,0.94066,1.03045
98,98,2011,4th Quintile,Rural regions,No,1.0,943,16280,0.93513,1.07307
99,99,2011,5th Quintile,Urban regions,No,1.0,2329,16280,0.96014,1.04253
100,100,2011,5th Quintile,Rural regions,No,1.0,775,16280,0.92308,1.06602
101,101,2012,1st Quintile,Urban regions,Yes,0.26382,773,15963,0.23985,0.2873
102,102,2012,1st Quintile,Urban regions,No,0.73618,1407,15963,0.69748,0.76924
103,103,2012,1st Quintile,Rural regions,Yes,0.32539,566,15963,0.29301,0.36097
104,104,2012,1st Quintile,Rural regions,No,0.67461,841,15963,0.62588,0.7239
105,105,2012,2nd Quintile,Urban regions,Yes,0.07462,201,15963,0.0609,0.0875
106,106,2012,2nd Quintile,Urban regions,No,0.92538,1764,15963,0.88524,0.97461
107,107,2012,2nd Quintile,Rural regions,Yes,0.06547,112,15963,0.05277,0.07912
108,108,2012,2nd Quintile,Rural regions,No,0.93453,1132,15963,0.88311,0.99105
109,109,2012,3rd Quintile,Urban regions,Yes,0.03121,69,15963,0.0244,0.04053
110,110,2012,3rd Quintile,Urban regions,No,0.96879,1848,15963,0.92378,1.01147
111,111,2012,3rd Quintile,Rural regions,Yes,0.03707,59,15963,0.02793,0.04612
112,112,2012,3rd Quintile,Rural regions,No,0.96293,1195,15963,0.91015,1.01737
113,113,2012,4th Quintile,Urban regions,Yes,0.01555,36,15963,0.01161,0.02127
114,114,2012,4th Quintile,Urban regions,No,0.98445,1862,15963,0.93982,1.02505
115,115,2012,4th Quintile,Rural regions,No,1.0,1029,15963,0.9367,1.05655
116,116,2012,5th Quintile,Urban regions,No,1.0,2265,15963,0.96195,1.04343
117,117,2012,5th Quintile,Rural regions,No,1.0,804,15963,0.92498,1.06624
118,118,2013,1st Quintile,Urban regions,Yes,0.28936,1011,17495,0.26726,0.31039
119,119,2013,1st Quintile,Urban regions,No,0.71064,1712,17495,0.67489,0.74431
120,120,2013,1st Quintile,Rural regions,Yes,0.32751,567,17495,0.29373,0.36284
121,121,2013,1st Quintile,Rural regions,No,0.67249,869,17495,0.62314,0.72604
122,122,2013,2nd Quintile,Urban regions,Yes,0.07045,259,17495,0.0593,0.08314
123,123,2013,2nd Quintile,Urban regions,No,0.92955,2084,17495,0.88857,0.97421
124,124,2013,2nd Quintile,Rural regions,Yes,0.06666,144,17495,0.05379,0.07726
125,125,2013,2nd Quintile,Rural regions,No,0.93334,1317,17495,0.87354,0.98821
126,126,2013,3rd Quintile,Urban regions,Yes,0.0338,84,17495,0.02485,0.04214
127,127,2013,3rd Quintile,Urban regions,No,0.9662,2037,17495,0.92381,1.00048
128,128,2013,3rd Quintile,Rural regions,Yes,0.02516,47,17495,0.01723,0.03565
129,129,2013,3rd Quintile,Rural regions,No,0.97484,1167,17495,0.91636,1.03731
130,130,2013,4th Quintile,Urban regions,Yes,0.01084,33,17495,0.00745,0.01412
131,131,2013,4th Quintile,Urban regions,No,0.98916,2009,17495,0.94171,1.02435
132,132,2013,4th Quintile,Rural regions,No,1.0,1011,17495,0.94079,1.06411
133,133,2013,5th Quintile,Urban regions,No,1.0,2381,17495,0.95766,1.04298
134,134,2013,5th Quintile,Rural regions,No,1.0,763,17495,0.91518,1.06414
135,135,2014,1st Quintile,Urban regions,Yes,0.28602,853,15631,0.25863,0.30892
136,136,2014,1st Quintile,Urban regions,No,0.71398,1347,15631,0.66762,0.75348
137,137,2014,1st Quintile,Rural regions,Yes,0.31751,479,15631,0.28749,0.34961
138,138,2014,1st Quintile,Rural regions,No,0.68249,748,15631,0.63501,0.73708
139,139,2014,2nd Quintile,Urban regions,Yes,0.07844,214,15631,0.06307,0.09273
140,140,2014,2nd Quintile,Urban regions,No,0.92156,1808,15631,0.87699,0.95966
141,141,2014,2nd Quintile,Rural regions,Yes,0.09168,129,15631,0.07418,0.11218
142,142,2014,2nd Quintile,Rural regions,No,0.90832,1147,15631,0.84522,0.96241
143,143,2014,3rd Quintile,Urban regions,Yes,0.02849,74,15631,0.02195,0.0361
144,144,2014,3rd Quintile,Urban regions,No,0.97151,1833,15631,0.92556,1.01546
145,145,2014,3rd Quintile,Rural regions,Yes,0.02278,35,15631,0.01629,0.03267
146,146,2014,3rd Quintile,Rural regions,No,0.97722,1120,15631,0.9195,1.03765
147,147,2014,4th Quintile,Urban regions,Yes,0.01859,34,15631,0.01234,0.02612
148,148,2014,4th Quintile,Urban regions,No,0.98141,1909,15631,0.94052,1.03052
149,149,2014,4th Quintile,Rural regions,No,1.0,968,15631,0.94156,1.06937
150,150,2014,5th Quintile,Urban regions,No,1.0,2203,15631,0.95771,1.04778
151,151,2014,5th Quintile,Rural regions,No,1.0,730,15631,0.92014,1.086
152,152,2015,1st Quintile,Urban regions,Yes,0.29074,844,15371,0.26226,0.31782
153,153,2015,1st Quintile,Urban regions,No,0.70926,1432,15371,0.66429,0.74992
154,154,2015,1st Quintile,Rural regions,Yes,0.33209,480,15371,0.29726,0.3645
155,155,2015,1st Quintile,Rural regions,No,0.66791,735,15371,0.60973,0.72902
156,156,2015,2nd Quintile,Urban regions,Yes,0.08924,226,15371,0.07614,0.10455
157,157,2015,2nd Quintile,Urban regions,No,0.91076,1774,15371,0.86427,0.96276
158,158,2015,2nd Quintile,Rural regions,Yes,0.06159,119,15371,0.05131,0.07369
159,159,2015,2nd Quintile,Rural regions,No,0.93841,1178,15371,0.88367,0.99656
160,160,2015,3rd Quintile,Urban regions,Yes,0.02703,72,15371,0.01964,0.03527
161,161,2015,3rd Quintile,Urban regions,No,0.97297,1820,15371,0.92343,1.02433
162,162,2015,3rd Quintile,Rural regions,Yes,0.02916,34,15371,0.01871,0.04468
163,163,2015,3rd Quintile,Rural regions,No,0.97084,1044,15371,0.90831,1.03279
164,164,2015,4th Quintile,Urban regions,Yes,0.02312,35,15371,0.01523,0.03236
165,165,2015,4th Quintile,Urban regions,No,0.97688,1784,15371,0.9279,1.02157
166,166,2015,4th Quintile,Rural regions,No,1.0,906,15371,0.92475,1.07392
167,167,2015,5th Quintile,Urban regions,No,1.0,2150,15371,0.95345,1.03914
168,168,2015,5th Quintile,Rural regions,No,1.0,738,15371,0.92413,1.08201
169,169,2016,1st Quintile,Urban regions,Yes,0.30724,742,14053,0.2763,0.33857
170,170,2016,1st Quintile,Urban regions,No,0.69276,1202,14053,0.6571,0.73397
171,171,2016,1st Quintile,Rural regions,Yes,0.3337,439,14053,0.29754,0.37328
172,172,2016,1st Quintile,Rural regions,No,0.6663,663,14053,0.60531,0.73231
173,173,2016,2nd Quintile,Urban regions,Yes,0.07394,199,14053,0.06208,0.08565
174,174,2016,2nd Quintile,Urban regions,No,0.92606,1689,14053,0.88597,0.96615
175,175,2016,2nd Quintile,Rural regions,Yes,0.0491,82,14053,0.03627,0.0645
176,176,2016,2nd Quintile,Rural regions,No,0.9509,1094,14053,0.89805,1.00857
177,177,2016,3rd Quintile,Urban regions,Yes,0.03183,56,14053,0.02199,0.04221
178,178,2016,3rd Quintile,Urban regions,No,0.96817,1630,14053,0.92414,1.01089
179,179,2016,3rd Quintile,Rural regions,No,1.0,990,14053,0.93337,1.06689
180,180,2016,4th Quintile,Urban regions,Yes,0.01302,32,14053,0.00913,0.01866
181,181,2016,4th Quintile,Urban regions,No,0.98698,1714,14053,0.94156,1.03608
182,182,2016,4th Quintile,Rural regions,No,1.0,856,14053,0.9391,1.07452
183,183,2016,5th Quintile,Urban regions,No,1.0,1985,14053,0.96028,1.04152
184,184,2016,5th Quintile,Rural regions,No,1.0,680,14053,0.9234,1.08064
185,185,2017,1st Quintile,Urban regions,Yes,0.28236,1122,16975,0.25793,0.30992
186,186,2017,1st Quintile,Urban regions,No,0.71764,1903,16975,0.67749,0.76274
187,187,2017,1st Quintile,Rural regions,Yes,0.32338,576,16975,0.28144,0.36287
188,188,2017,1st Quintile,Rural regions,No,0.67662,1004,16975,0.62098,0.73793
189,189,2017,2nd Quintile,Urban regions,Yes,0.07919,243,16975,0.06676,0.09224
190,190,2017,2nd Quintile,Urban regions,No,0.92081,1775,16975,0.87446,0.96885
191,191,2017,2nd Quintile,Rural regions,Yes,0.04403,94,16975,0.03164,0.05939
192,192,2017,2nd Quintile,Rural regions,No,0.95597,1190,16975,0.90349,1.01521
193,193,2017,3rd Quintile,Urban regions,Yes,0.02486,64,16975,0.01753,0.03397
194,194,2017,3rd Quintile,Urban regions,No,0.97514,1823,16975,0.92191,1.01665
195,195,2017,3rd Quintile,Rural regions,Yes,0.01177,32,16975,0.00639,0.01844
196,196,2017,3rd Quintile,Rural regions,No,0.98823,1139,16975,0.93668,1.04535
197,197,2017,4th Quintile,Urban regions,No,1.0,1946,16975,0.9638,1.04748
198,198,2017,4th Quintile,Rural regions,No,1.0,1013,16975,0.94533,1.06646
199,199,2017,5th Quintile,Urban regions,No,1.0,2276,16975,0.96379,1.04818
200,200,2017,5th Quintile,Rural regions,No,1.0,775,16975,0.93498,1.08757
201,201,2018,1st Quintile,Urban regions,Yes,0.26157,1554,17528,0.23359,0.29011
202,202,2018,1st Quintile,Urban regions,No,0.73843,1963,17528,0.69052,0.77945
203,203,2018,1st Quintile,Rural regions,Yes,0.31263,781,17528,0.27519,0.35644
204,204,2018,1st Quintile,Rural regions,No,0.68737,969,17528,0.62336,0.75467
205,205,2018,2nd Quintile,Urban regions,Yes,0.06361,284,17528,0.05358,0.07503
206,206,2018,2nd Quintile,Urban regions,No,0.93639,1915,17528,0.88714,0.98897
207,207,2018,2nd Quintile,Rural regions,Yes,0.0521,110,17528,0.03842,0.06479
208,208,2018,2nd Quintile,Rural regions,No,0.9479,1201,17528,0.89526,1.0048
209,209,2018,3rd Quintile,Urban regions,Yes,0.02542,98,17528,0.01849,0.03446
210,210,2018,3rd Quintile,Urban regions,No,0.97458,1754,17528,0.93519,1.02159
211,211,2018,3rd Quintile,Rural regions,Yes,0.01329,33,17528,0.00909,0.01863
212,212,2018,3rd Quintile,Rural regions,No,0.98671,1058,17528,0.91648,1.05554
213,213,2018,4th Quintile,Urban regions,Yes,0.01941,48,17528,0.01288,0.0269
214,214,2018,4th Quintile,Urban regions,No,0.98059,1868,17528,0.93438,1.02579
215,215,2018,4th Quintile,Rural regions,No,1.0,925,17528,0.92998,1.05621
216,216,2018,5th Quintile,Urban regions,No,1.0,2198,17528,0.96271,1.04329
217,217,2018,5th Quintile,Rural regions,No,1.0,769,17528,0.9395,1.06613
218,218,2019,1st Quintile,Urban regions,Yes,0.25119,1621,17719,0.22209,0.27596
219,219,2019,1st Quintile,Urban regions,No,0.74881,1699,17719,0.70154,0.80351
220,220,2019,1st Quintile,Rural regions,Yes,0.32409,762,17719,0.27137,0.37224
221,221,2019,1st Quintile,Rural regions,No,0.67591,811,17719,0.62233,0.72885
222,222,2019,2nd Quintile,Urban regions,Yes,0.05462,192,17719,0.04531,0.06775
223,223,2019,2nd Quintile,Urban regions,No,0.94538,1642,17719,0.89376,0.99877
224,224,2019,2nd Quintile,Rural regions,Yes,0.03859,78,17719,0.02968,0.04871
225,225,2019,2nd Quintile,Rural regions,No,0.96141,1092,17719,0.901,1.02491
226,226,2019,3rd Quintile,Urban regions,Yes,0.03004,71,17719,0.02128,0.03795
227,227,2019,3rd Quintile,Urban regions,No,0.96996,1693,17719,0.93265,1.01957
228,228,2019,3rd Quintile,Rural regions,No,1.0,1050,17719,0.94166,1.07547
229,229,2019,4th Quintile,Urban regions,No,1.0,1857,17719,0.95246,1.04544
230,230,2019,4th Quintile,Rural regions,No,1.0,975,17719,0.93037,1.07074
231,231,2019,5th Quintile,Urban regions,No,1.0,3059,17719,0.94684,1.05627
232,232,2019,5th Quintile,Rural regions,No,1.0,1117,17719,0.91059,1.10003
233,233,2020,1st Quintile,Urban regions,Yes,0.23949,2014,18787,0.21797,0.27045
234,234,2020,1st Quintile,Urban regions,No,0.76051,2344,18787,0.71043,0.81606
235,235,2020,1st Quintile,Rural regions,Yes,0.28975,673,18787,0.2543,0.34161
236,236,2020,1st Quintile,Rural regions,No,0.71025,1011,18787,0.64668,0.77334
237,237,2020,2nd Quintile,Urban regions,Yes,0.06057,202,18787,0.0472,0.07359
238,238,2020,2nd Quintile,Urban regions,No,0.93943,1951,18787,0.88098,0.98466
239,239,2020,2nd Quintile,Rural regions,Yes,0.04577,89,18787,0.03707,0.05494
240,240,2020,2nd Quintile,Rural regions,No,0.95423,1179,18787,0.8765,1.02068
241,241,2020,3rd Quintile,Urban regions,Yes,0.02707,56,18787,0.01788,0.03637
242,242,2020,3rd Quintile,Urban regions,No,0.97293,1845,18787,0.92469,1.02939
243,243,2020,3rd Quintile,Rural regions,No,1.0,993,18787,0.92628,1.06323
244,244,2020,4th Quintile,Urban regions,No,1.0,1855,18787,0.94504,1.04859
245,245,2020,4th Quintile,Rural regions,No,1.0,908,18787,0.92713,1.07754
246,246,2020,5th Quintile,Urban regions,No,1.0,2698,18787,0.94671,1.04634
247,247,2020,5th Quintile,Rural regions,No,1.0,969,18787,0.90351,1.06835
248,248,2021,1st Quintile,Urban regions,Yes,0.22624,875,12394,0.19657,0.25411
249,249,2021,1st Quintile,Urban regions,No,0.77376,1435,12394,0.71326,0.83324
250,250,2021,1st Quintile,Rural regions,Yes,0.21694,304,12394,0.17345,0.25731
251,251,2021,1st Quintile,Rural regions,No,0.78306,644,12394,0.70711,0.85604
252,252,2021,2nd Quintile,Urban regions,Yes,0.05264,159,12394,0.03767,0.06807
253,253,2021,2nd Quintile,Urban regions,No,0.94736,1327,12394,0.90264,1.0047
254,254,2021,2nd Quintile,Rural regions,Yes,0.03566,56,12394,0.02183,0.0514
255,255,2021,2nd Quintile,Rural regions,No,0.96434,822,12394,0.89481,1.04888
256,256,2021,3rd Quintile,Urban regions,Yes,0.01571,52,12394,0.00969,0.02281
257,257,2021,3rd Quintile,Urban regions,No,0.98429,1283,12394,0.925,1.04956
258,258,2021,3rd Quintile,Rural regions,No,1.0,692,12394,0.9089,1.07366
259,259,2021,4th Quintile,Urban regions,Yes,0.01645,32,12394,0.00892,0.02544
260,260,2021,4th Quintile,Urban regions,No,0.98355,1395,12394,0.92212,1.04951
261,261,2021,4th Quintile,Rural regions,No,1.0,663,12394,0.91871,1.08604
262,262,2021,5th Quintile,Urban regions,No,1.0,1954,12394,0.9433,1.05913
263,263,2021,5th Quintile,Rural regions,No,1.0,701,12394,0.88494,1.10542
