year,bula_h,migback,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Baden-Wuerttemberg,No migration background,At least once per week,0.06373,67,1029,0.04880,0.07867
1990,Baden-Wuerttemberg,No migration background,At least once per month,0.10700,117,1029,0.08810,0.12590
1990,Baden-Wuerttemberg,No migration background,Seldom,0.26456,280,1029,0.23760,0.29153
1990,Baden-Wuerttemberg,No migration background,Never,0.56470,565,1029,0.53439,0.59501
1990,Baden-Wuerttemberg,Direct migration background,At least once per week,0.07120,69,678,0.05183,0.09057
1990,Baden-Wuerttemberg,Direct migration background,At least once per month,0.12428,83,678,0.09943,0.14913
1990,Baden-Wuerttemberg,Direct migration background,Seldom,0.27164,136,678,0.23813,0.30515
1990,Baden-Wuerttemberg,Direct migration background,Never,0.53214,390,678,0.49455,0.56972
1990,Bavaria,No migration background,At least once per week,0.06567,81,1180,0.05153,0.07981
1990,Bavaria,No migration background,At least once per month,0.08974,115,1180,0.07342,0.10605
1990,Bavaria,No migration background,Seldom,0.26550,328,1180,0.24029,0.29071
1990,Bavaria,No migration background,Never,0.57616,656,1180,0.54795,0.60437
1990,Bavaria,Direct migration background,At least once per month,0.13104,39,332,0.09469,0.16739
1990,Bavaria,Direct migration background,Seldom,0.25082,79,332,0.20412,0.29752
1990,Bavaria,Direct migration background,Never,0.54332,214,332,0.48965,0.59698
1990,Berlin,No migration background,Seldom,0.21386,55,187,0.15494,0.27279
1990,Berlin,No migration background,Never,0.68557,132,187,0.61884,0.75229
1990,Berlin,Direct migration background,Never,0.66871,77,77,0.56289,0.77453
1995,Schleswig-Holstein,No migration background,Seldom,0.32001,72,219,0.25808,0.38193
1995,Schleswig-Holstein,No migration background,Never,0.55978,147,219,0.49388,0.62568
1995,Hamburg,No migration background,Never,0.64219,63,63,0.52287,0.76152
1995,Lower Saxony,No migration background,At least once per week,0.04392,41,794,0.02966,0.05818
1995,Lower Saxony,No migration background,At least once per month,0.09094,75,794,0.07092,0.11095
1995,Lower Saxony,No migration background,Seldom,0.32062,267,794,0.28813,0.35310
1995,Lower Saxony,No migration background,Never,0.54453,411,794,0.50987,0.57919
1995,Lower Saxony,Direct migration background,Seldom,0.16825,35,185,0.11419,0.22230
1995,Lower Saxony,Direct migration background,Never,0.71045,150,185,0.64492,0.77599
1995,Bremen,No migration background,Never,0.63958,42,42,0.49262,0.78655
1995,North Rhine-Westphalia,No migration background,At least once per week,0.06101,104,1733,0.04974,0.07228
1995,North Rhine-Westphalia,No migration background,At least once per month,0.08441,157,1733,0.07131,0.09750
1995,North Rhine-Westphalia,No migration background,Seldom,0.29237,530,1733,0.27095,0.31379
1995,North Rhine-Westphalia,No migration background,Never,0.56130,942,1733,0.53793,0.58467
1995,North Rhine-Westphalia,Direct migration background,At least once per week,0.07050,41,680,0.05124,0.08975
1995,North Rhine-Westphalia,Direct migration background,At least once per month,0.06778,40,680,0.04887,0.08668
1995,North Rhine-Westphalia,Direct migration background,Seldom,0.19994,125,680,0.16986,0.23002
1995,North Rhine-Westphalia,Direct migration background,Never,0.66179,474,680,0.62620,0.69737
1995,North Rhine-Westphalia,Indirect migration background,Seldom,0.24868,37,106,0.16600,0.33136
1995,North Rhine-Westphalia,Indirect migration background,Never,0.46006,69,106,0.36473,0.55539
1995,Hesse,No migration background,At least once per week,0.08802,46,568,0.06470,0.11134
1995,Hesse,No migration background,At least once per month,0.06926,44,568,0.04836,0.09016
1995,Hesse,No migration background,Seldom,0.29712,176,568,0.25951,0.33474
1995,Hesse,No migration background,Never,0.54273,302,568,0.50172,0.58373
1995,Hesse,Direct migration background,Seldom,0.11670,43,290,0.07968,0.15372
1995,Hesse,Direct migration background,Never,0.78375,247,290,0.73629,0.83122
1995,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.05341,33,510,0.03388,0.07295
1995,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.06135,33,510,0.04050,0.08219
1995,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.23543,136,510,0.19857,0.27228
1995,"Rhineland-Palatinate, Saarland",No migration background,Never,0.64775,308,510,0.60625,0.68925
1995,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.79650,139,139,0.72933,0.86367
1995,Baden-Wuerttemberg,No migration background,At least once per week,0.03761,40,978,0.02568,0.04954
1995,Baden-Wuerttemberg,No migration background,At least once per month,0.10152,112,978,0.08259,0.12046
1995,Baden-Wuerttemberg,No migration background,Seldom,0.27302,293,978,0.24509,0.30096
1995,Baden-Wuerttemberg,No migration background,Never,0.58672,533,978,0.55584,0.61760
1995,Baden-Wuerttemberg,Direct migration background,At least once per week,0.05081,34,672,0.03420,0.06743
1995,Baden-Wuerttemberg,Direct migration background,At least once per month,0.07044,58,672,0.05108,0.08980
1995,Baden-Wuerttemberg,Direct migration background,Seldom,0.28019,168,672,0.24621,0.31417
1995,Baden-Wuerttemberg,Direct migration background,Never,0.59856,412,672,0.56147,0.63565
1995,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.18984,35,110,0.11622,0.26347
1995,Baden-Wuerttemberg,Indirect migration background,Seldom,0.23577,34,110,0.15608,0.31546
1995,Baden-Wuerttemberg,Indirect migration background,Never,0.48966,41,110,0.39582,0.58351
1995,Bavaria,No migration background,At least once per week,0.05461,64,1201,0.04175,0.06747
1995,Bavaria,No migration background,At least once per month,0.08285,110,1201,0.06725,0.09844
1995,Bavaria,No migration background,Seldom,0.26831,348,1201,0.24324,0.29338
1995,Bavaria,No migration background,Never,0.59296,679,1201,0.56516,0.62075
1995,Bavaria,Direct migration background,Seldom,0.23570,77,343,0.19072,0.28068
1995,Bavaria,Direct migration background,Never,0.67054,266,343,0.62073,0.72036
1995,Bavaria,Indirect migration background,Seldom,0.33797,31,31,0.16870,0.50723
1995,Berlin,No migration background,Seldom,0.25886,119,424,0.21712,0.30060
1995,Berlin,No migration background,Never,0.69472,305,424,0.65084,0.73861
1995,Berlin,Direct migration background,Never,0.78872,78,78,0.69754,0.87990
1995,Brandenburg,No migration background,Seldom,0.26174,150,521,0.22395,0.29952
1995,Brandenburg,No migration background,Never,0.66889,371,521,0.62844,0.70934
1995,Mecklenburg-Western Pomerania,No migration background,Seldom,0.28220,111,359,0.23558,0.32882
1995,Mecklenburg-Western Pomerania,No migration background,Never,0.63301,248,359,0.58308,0.68294
1995,Saxony,No migration background,At least once per week,0.02873,38,1043,0.01858,0.03887
1995,Saxony,No migration background,At least once per month,0.04838,55,1043,0.03535,0.06141
1995,Saxony,No migration background,Seldom,0.23116,273,1043,0.20556,0.25675
1995,Saxony,No migration background,Never,0.69106,677,1043,0.66301,0.71912
1995,Saxony-Anhalt,No migration background,At least once per month,0.06870,47,625,0.04885,0.08854
1995,Saxony-Anhalt,No migration background,Seldom,0.22703,176,625,0.19416,0.25989
1995,Saxony-Anhalt,No migration background,Never,0.66493,402,625,0.62789,0.70197
1995,Thuringa,No migration background,At least once per week,0.05882,40,619,0.04027,0.07737
1995,Thuringa,No migration background,At least once per month,0.05924,36,619,0.04062,0.07785
1995,Thuringa,No migration background,Seldom,0.25471,184,619,0.22036,0.28906
1995,Thuringa,No migration background,Never,0.62553,359,619,0.58737,0.66369
1998,Schleswig-Holstein,No migration background,Seldom,0.31361,94,255,0.25655,0.37066
1998,Schleswig-Holstein,No migration background,Never,0.51038,161,255,0.44891,0.57186
1998,Hamburg,No migration background,Never,0.64204,78,78,0.53496,0.74912
1998,Lower Saxony,No migration background,At least once per week,0.04709,44,955,0.03365,0.06053
1998,Lower Saxony,No migration background,At least once per month,0.09776,96,955,0.07891,0.11660
1998,Lower Saxony,No migration background,Seldom,0.35007,344,955,0.31980,0.38034
1998,Lower Saxony,No migration background,Never,0.50301,471,955,0.47129,0.53474
1998,Lower Saxony,Direct migration background,Seldom,0.27033,41,162,0.20172,0.33893
1998,Lower Saxony,Direct migration background,Never,0.61313,121,162,0.53790,0.68837
1998,Bremen,No migration background,Never,0.64853,45,45,0.50746,0.78960
1998,North Rhine-Westphalia,No migration background,At least once per week,0.05460,106,2045,0.04475,0.06445
1998,North Rhine-Westphalia,No migration background,At least once per month,0.08878,177,2045,0.07645,0.10111
1998,North Rhine-Westphalia,No migration background,Seldom,0.31822,703,2045,0.29803,0.33841
1998,North Rhine-Westphalia,No migration background,Never,0.53667,1059,2045,0.51505,0.55829
1998,North Rhine-Westphalia,Direct migration background,At least once per week,0.04721,31,574,0.02984,0.06457
1998,North Rhine-Westphalia,Direct migration background,Seldom,0.21307,115,574,0.17954,0.24660
1998,North Rhine-Westphalia,Direct migration background,Never,0.68342,428,574,0.64534,0.72151
1998,North Rhine-Westphalia,Indirect migration background,Seldom,0.37844,60,138,0.29722,0.45965
1998,North Rhine-Westphalia,Indirect migration background,Never,0.43034,78,138,0.34743,0.51325
1998,Hesse,No migration background,At least once per week,0.06467,43,609,0.04512,0.08422
1998,Hesse,No migration background,At least once per month,0.08811,57,609,0.06558,0.11064
1998,Hesse,No migration background,Seldom,0.31869,194,609,0.28165,0.35573
1998,Hesse,No migration background,Never,0.52551,315,609,0.48582,0.56521
1998,Hesse,Direct migration background,Seldom,0.17059,47,242,0.12309,0.21808
1998,Hesse,Direct migration background,Never,0.78386,195,242,0.73189,0.83583
1998,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.05451,35,612,0.03651,0.07251
1998,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.08642,54,612,0.06414,0.10870
1998,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.26216,178,612,0.22728,0.29703
1998,"Rhineland-Palatinate, Saarland",No migration background,Never,0.59486,345,612,0.55593,0.63378
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.23706,31,154,0.16967,0.30445
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.66976,123,154,0.59524,0.74428
1998,Baden-Wuerttemberg,No migration background,At least once per week,0.05471,62,1061,0.04102,0.06840
1998,Baden-Wuerttemberg,No migration background,At least once per month,0.09314,108,1061,0.07565,0.11064
1998,Baden-Wuerttemberg,No migration background,Seldom,0.30986,339,1061,0.28202,0.33770
1998,Baden-Wuerttemberg,No migration background,Never,0.54230,552,1061,0.51230,0.57229
1998,Baden-Wuerttemberg,Direct migration background,At least once per month,0.06941,44,554,0.04823,0.09060
1998,Baden-Wuerttemberg,Direct migration background,Seldom,0.27873,158,554,0.24136,0.31610
1998,Baden-Wuerttemberg,Direct migration background,Never,0.58797,352,554,0.54695,0.62900
1998,Baden-Wuerttemberg,Indirect migration background,Seldom,0.36538,57,113,0.27620,0.45457
1998,Baden-Wuerttemberg,Indirect migration background,Never,0.38806,56,113,0.29781,0.47831
1998,Bavaria,No migration background,At least once per week,0.04910,85,1425,0.03788,0.06032
1998,Bavaria,No migration background,At least once per month,0.06984,116,1425,0.05660,0.08307
1998,Bavaria,No migration background,Seldom,0.30709,449,1425,0.28313,0.33105
1998,Bavaria,No migration background,Never,0.57398,775,1425,0.54829,0.59966
1998,Bavaria,Direct migration background,Seldom,0.23219,76,308,0.18496,0.27942
1998,Bavaria,Direct migration background,Never,0.67293,232,308,0.62045,0.72541
1998,Bavaria,Indirect migration background,Seldom,0.47122,34,66,0.34987,0.59258
1998,Bavaria,Indirect migration background,Never,0.34850,32,66,0.23266,0.46434
1998,Berlin,No migration background,Seldom,0.30852,143,419,0.26424,0.35280
1998,Berlin,No migration background,Never,0.63779,276,419,0.59171,0.68387
1998,Berlin,Direct migration background,Never,0.56848,33,33,0.39687,0.74009
1998,Brandenburg,No migration background,At least once per month,0.06037,35,585,0.04105,0.07968
1998,Brandenburg,No migration background,Seldom,0.27312,177,585,0.23698,0.30926
1998,Brandenburg,No migration background,Never,0.64695,373,585,0.60819,0.68571
1998,Mecklenburg-Western Pomerania,No migration background,Seldom,0.33782,132,348,0.28805,0.38758
1998,Mecklenburg-Western Pomerania,No migration background,Never,0.56317,216,348,0.51099,0.61536
1998,Saxony,No migration background,At least once per week,0.03394,43,1123,0.02335,0.04454
1998,Saxony,No migration background,At least once per month,0.05425,70,1123,0.04100,0.06751
1998,Saxony,No migration background,Seldom,0.25282,310,1123,0.22739,0.27825
1998,Saxony,No migration background,Never,0.65647,700,1123,0.62868,0.68425
1998,Saxony-Anhalt,No migration background,At least once per week,0.05294,34,648,0.03569,0.07020
1998,Saxony-Anhalt,No migration background,At least once per month,0.07938,45,648,0.05855,0.10021
1998,Saxony-Anhalt,No migration background,Seldom,0.28025,201,648,0.24564,0.31485
1998,Saxony-Anhalt,No migration background,Never,0.58743,368,648,0.54950,0.62537
1998,Thuringa,No migration background,At least once per week,0.05166,38,700,0.03525,0.06806
1998,Thuringa,No migration background,At least once per month,0.07810,53,700,0.05820,0.09799
1998,Thuringa,No migration background,Seldom,0.24911,199,700,0.21705,0.28118
1998,Thuringa,No migration background,Never,0.62113,410,700,0.58517,0.65710
2003,Schleswig-Holstein,No migration background,At least once per month,0.14292,83,562,0.11396,0.17189
2003,Schleswig-Holstein,No migration background,Seldom,0.35696,213,562,0.31732,0.39661
2003,Schleswig-Holstein,No migration background,Never,0.44537,266,562,0.40424,0.48650
2003,Schleswig-Holstein,Direct migration background,Never,0.59808,35,35,0.43328,0.76289
2003,Hamburg,No migration background,Seldom,0.31139,80,232,0.25167,0.37110
2003,Hamburg,No migration background,Never,0.58299,152,232,0.51940,0.64657
2003,Lower Saxony,No migration background,At least once per week,0.05123,97,1641,0.04056,0.06190
2003,Lower Saxony,No migration background,At least once per month,0.08955,156,1641,0.07573,0.10337
2003,Lower Saxony,No migration background,Seldom,0.33729,557,1641,0.31441,0.36018
2003,Lower Saxony,No migration background,Never,0.52100,831,1641,0.49682,0.54517
2003,Lower Saxony,Direct migration background,Seldom,0.18090,40,181,0.12467,0.23714
2003,Lower Saxony,Direct migration background,Never,0.69111,141,181,0.62361,0.75861
2003,Bremen,No migration background,Seldom,0.24057,45,127,0.16594,0.31521
2003,Bremen,No migration background,Never,0.67126,82,127,0.58923,0.75328
2003,North Rhine-Westphalia,No migration background,At least once per week,0.04996,215,3686,0.04292,0.05699
2003,North Rhine-Westphalia,No migration background,At least once per month,0.08759,347,3686,0.07846,0.09671
2003,North Rhine-Westphalia,No migration background,Seldom,0.27433,1083,3686,0.25993,0.28874
2003,North Rhine-Westphalia,No migration background,Never,0.58654,2041,3686,0.57064,0.60244
2003,North Rhine-Westphalia,Direct migration background,At least once per week,0.06730,42,665,0.04824,0.08636
2003,North Rhine-Westphalia,Direct migration background,Seldom,0.15115,108,665,0.12391,0.17840
2003,North Rhine-Westphalia,Direct migration background,Never,0.73887,515,665,0.70546,0.77228
2003,North Rhine-Westphalia,Indirect migration background,Seldom,0.30578,64,176,0.23751,0.37404
2003,North Rhine-Westphalia,Indirect migration background,Never,0.47987,112,176,0.40585,0.55390
2003,Hesse,No migration background,At least once per week,0.06057,75,1177,0.04693,0.07420
2003,Hesse,No migration background,At least once per month,0.08262,109,1177,0.06688,0.09835
2003,Hesse,No migration background,Seldom,0.29366,374,1177,0.26763,0.31969
2003,Hesse,No migration background,Never,0.56288,619,1177,0.53453,0.59123
2003,Hesse,Direct migration background,Seldom,0.16014,45,229,0.11253,0.20774
2003,Hesse,Direct migration background,Never,0.78295,184,229,0.72944,0.83646
2003,Hesse,Indirect migration background,Never,0.45990,31,31,0.28155,0.63824
2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.04959,64,1105,0.03679,0.06240
2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.08001,86,1105,0.06401,0.09602
2003,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.28014,302,1105,0.25365,0.30663
2003,"Rhineland-Palatinate, Saarland",No migration background,Never,0.59006,653,1105,0.56105,0.61907
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.26117,43,170,0.19495,0.32740
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.61189,127,170,0.53842,0.68536
2003,Baden-Wuerttemberg,No migration background,At least once per week,0.04660,91,1884,0.03708,0.05612
2003,Baden-Wuerttemberg,No migration background,At least once per month,0.08358,169,1884,0.07108,0.09608
2003,Baden-Wuerttemberg,No migration background,Seldom,0.30816,624,1884,0.28730,0.32901
2003,Baden-Wuerttemberg,No migration background,Never,0.56015,1000,1884,0.53773,0.58257
2003,Baden-Wuerttemberg,Direct migration background,At least once per month,0.06293,37,562,0.04284,0.08303
2003,Baden-Wuerttemberg,Direct migration background,Seldom,0.18665,102,562,0.15441,0.21890
2003,Baden-Wuerttemberg,Direct migration background,Never,0.71567,423,562,0.67835,0.75300
2003,Baden-Wuerttemberg,Indirect migration background,Seldom,0.21123,51,156,0.14697,0.27549
2003,Baden-Wuerttemberg,Indirect migration background,Never,0.52856,105,156,0.44998,0.60715
2003,Bavaria,No migration background,At least once per week,0.04591,130,2587,0.03785,0.05398
2003,Bavaria,No migration background,At least once per month,0.05963,188,2587,0.05050,0.06876
2003,Bavaria,No migration background,Seldom,0.30366,826,2587,0.28594,0.32139
2003,Bavaria,No migration background,Never,0.59012,1443,2587,0.57117,0.60908
2003,Bavaria,Direct migration background,Seldom,0.21330,83,350,0.17032,0.25628
2003,Bavaria,Direct migration background,Never,0.69256,267,350,0.64414,0.74097
2003,Bavaria,Indirect migration background,Seldom,0.27512,40,99,0.18670,0.36354
2003,Bavaria,Indirect migration background,Never,0.50637,59,99,0.40739,0.60536
2003,Berlin,No migration background,At least once per month,0.07114,51,705,0.05215,0.09013
2003,Berlin,No migration background,Seldom,0.30803,246,705,0.27393,0.34213
2003,Berlin,No migration background,Never,0.60940,408,705,0.57336,0.64544
2003,Berlin,Direct migration background,Never,0.73378,42,42,0.59849,0.86907
2003,Brandenburg,No migration background,At least once per month,0.05428,52,888,0.03937,0.06919
2003,Brandenburg,No migration background,Seldom,0.28538,277,888,0.25566,0.31510
2003,Brandenburg,No migration background,Never,0.63046,559,888,0.59870,0.66223
2003,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.07609,37,489,0.05257,0.09962
2003,Mecklenburg-Western Pomerania,No migration background,Seldom,0.32516,180,489,0.28360,0.36672
2003,Mecklenburg-Western Pomerania,No migration background,Never,0.57835,272,489,0.53454,0.62217
2003,Saxony,No migration background,At least once per week,0.03672,57,1562,0.02739,0.04605
2003,Saxony,No migration background,At least once per month,0.06469,104,1562,0.05249,0.07690
2003,Saxony,No migration background,Seldom,0.29340,471,1562,0.27081,0.31598
2003,Saxony,No migration background,Never,0.60447,930,1562,0.58021,0.62872
2003,Saxony-Anhalt,No migration background,At least once per week,0.04573,42,899,0.03207,0.05939
2003,Saxony-Anhalt,No migration background,At least once per month,0.05887,61,899,0.04348,0.07427
2003,Saxony-Anhalt,No migration background,Seldom,0.26030,255,899,0.23160,0.28900
2003,Saxony-Anhalt,No migration background,Never,0.63134,541,899,0.59979,0.66290
2003,Thuringa,No migration background,At least once per week,0.05003,52,926,0.03598,0.06408
2003,Thuringa,No migration background,At least once per month,0.07948,66,926,0.06205,0.09692
2003,Thuringa,No migration background,Seldom,0.26908,268,926,0.24050,0.29766
2003,Thuringa,No migration background,Never,0.60074,540,926,0.56918,0.63230
2008,Schleswig-Holstein,No migration background,At least once per month,0.08899,48,470,0.06322,0.11476
2008,Schleswig-Holstein,No migration background,Seldom,0.33370,146,470,0.29102,0.37637
2008,Schleswig-Holstein,No migration background,Never,0.51709,276,470,0.47186,0.56231
2008,Schleswig-Holstein,Direct migration background,Never,0.77372,32,32,0.62642,0.92101
2008,Hamburg,No migration background,Seldom,0.31870,72,215,0.25627,0.38114
2008,Hamburg,No migration background,Never,0.56356,143,215,0.49711,0.63001
2008,Lower Saxony,No migration background,At least once per week,0.04534,80,1534,0.03493,0.05576
2008,Lower Saxony,No migration background,At least once per month,0.10245,159,1534,0.08727,0.11763
2008,Lower Saxony,No migration background,Seldom,0.32328,495,1534,0.29987,0.34670
2008,Lower Saxony,No migration background,Never,0.52706,800,1534,0.50207,0.55206
2008,Lower Saxony,Direct migration background,Seldom,0.17269,32,129,0.10721,0.23818
2008,Lower Saxony,Direct migration background,Never,0.66623,97,129,0.58454,0.74793
2008,Bremen,No migration background,Seldom,0.32787,43,101,0.23586,0.41988
2008,Bremen,No migration background,Never,0.51421,58,101,0.41624,0.61217
2008,North Rhine-Westphalia,No migration background,At least once per week,0.04552,161,3184,0.03828,0.05276
2008,North Rhine-Westphalia,No migration background,At least once per month,0.08470,288,3184,0.07502,0.09437
2008,North Rhine-Westphalia,No migration background,Seldom,0.30696,985,3184,0.29093,0.32298
2008,North Rhine-Westphalia,No migration background,Never,0.56222,1750,3184,0.54498,0.57945
2008,North Rhine-Westphalia,Direct migration background,Seldom,0.18179,84,460,0.14651,0.21708
2008,North Rhine-Westphalia,Direct migration background,Never,0.70607,376,460,0.66439,0.74774
2008,North Rhine-Westphalia,Indirect migration background,Seldom,0.29511,69,166,0.22551,0.36470
2008,North Rhine-Westphalia,Indirect migration background,Never,0.42816,97,166,0.35266,0.50367
2008,Hesse,No migration background,At least once per week,0.07911,69,1059,0.06284,0.09537
2008,Hesse,No migration background,At least once per month,0.07739,87,1059,0.06129,0.09349
2008,Hesse,No migration background,Seldom,0.31734,362,1059,0.28929,0.34538
2008,Hesse,No migration background,Never,0.52546,541,1059,0.49537,0.55555
2008,Hesse,Direct migration background,Never,0.73699,136,136,0.66272,0.81126
2008,Hesse,Indirect migration background,Never,0.42819,37,37,0.26655,0.58983
2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.03777,44,899,0.02530,0.05024
2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.09962,89,899,0.08003,0.11921
2008,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.29218,248,899,0.26243,0.32192
2008,"Rhineland-Palatinate, Saarland",No migration background,Never,0.56903,518,899,0.53664,0.60142
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.70080,102,102,0.61150,0.79011
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,0.68947,34,34,0.53159,0.84734
2008,Baden-Wuerttemberg,No migration background,At least once per week,0.05076,88,1732,0.04042,0.06110
2008,Baden-Wuerttemberg,No migration background,At least once per month,0.11169,175,1732,0.09685,0.12653
2008,Baden-Wuerttemberg,No migration background,Seldom,0.29869,574,1732,0.27713,0.32025
2008,Baden-Wuerttemberg,No migration background,Never,0.53827,895,1732,0.51478,0.56175
2008,Baden-Wuerttemberg,Direct migration background,Seldom,0.24666,93,393,0.20399,0.28934
2008,Baden-Wuerttemberg,Direct migration background,Never,0.65677,300,393,0.60976,0.70377
2008,Baden-Wuerttemberg,Indirect migration background,Seldom,0.38096,59,141,0.30052,0.46140
2008,Baden-Wuerttemberg,Indirect migration background,Never,0.45281,82,141,0.37035,0.53526
2008,Bavaria,No migration background,At least once per week,0.05481,121,2318,0.04554,0.06408
2008,Bavaria,No migration background,At least once per month,0.07710,207,2318,0.06624,0.08796
2008,Bavaria,No migration background,Seldom,0.30718,740,2318,0.28840,0.32597
2008,Bavaria,No migration background,Never,0.55915,1250,2318,0.53893,0.57937
2008,Bavaria,Direct migration background,Seldom,0.23682,73,262,0.18525,0.28840
2008,Bavaria,Direct migration background,Never,0.69125,189,262,0.63520,0.74729
2008,Bavaria,Indirect migration background,Seldom,0.32058,34,91,0.22416,0.41700
2008,Bavaria,Indirect migration background,Never,0.38306,57,91,0.28263,0.48350
2008,Berlin,No migration background,At least once per month,0.06325,40,627,0.04419,0.08232
2008,Berlin,No migration background,Seldom,0.28697,203,627,0.25153,0.32240
2008,Berlin,No migration background,Never,0.61898,384,627,0.58094,0.65703
2008,Berlin,Direct migration background,Never,0.82193,38,38,0.69866,0.94520
2008,Brandenburg,No migration background,At least once per week,0.03601,35,792,0.02303,0.04899
2008,Brandenburg,No migration background,At least once per month,0.05475,41,792,0.03890,0.07061
2008,Brandenburg,No migration background,Seldom,0.29109,233,792,0.25943,0.32275
2008,Brandenburg,No migration background,Never,0.61574,483,792,0.58184,0.64964
2008,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.08301,36,468,0.05799,0.10804
2008,Mecklenburg-Western Pomerania,No migration background,Seldom,0.25815,139,468,0.21846,0.29784
2008,Mecklenburg-Western Pomerania,No migration background,Never,0.63316,293,468,0.58945,0.67687
2008,Saxony,No migration background,At least once per week,0.04268,47,1394,0.03207,0.05330
2008,Saxony,No migration background,At least once per month,0.05356,76,1394,0.04174,0.06539
2008,Saxony,No migration background,Seldom,0.29026,408,1394,0.26643,0.31410
2008,Saxony,No migration background,Never,0.61349,863,1394,0.58792,0.63906
2008,Saxony-Anhalt,No migration background,At least once per week,0.03335,31,791,0.02083,0.04587
2008,Saxony-Anhalt,No migration background,At least once per month,0.06989,54,791,0.05211,0.08766
2008,Saxony-Anhalt,No migration background,Seldom,0.29440,246,791,0.26261,0.32618
2008,Saxony-Anhalt,No migration background,Never,0.60075,460,791,0.56660,0.63491
2008,Thuringa,No migration background,At least once per week,0.06940,58,850,0.05231,0.08650
