year,bula_h,quintil_oecd,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,North Rhine-Westphalia,5th Quintile,At least once per week,0.06852,40,482,0.04594,0.09110
1990,North Rhine-Westphalia,5th Quintile,At least once per month,0.12152,51,482,0.09232,0.15072
1990,North Rhine-Westphalia,5th Quintile,Seldom,0.31767,151,482,0.27606,0.35927
1990,North Rhine-Westphalia,5th Quintile,Never,0.48833,240,482,0.44366,0.53300
1990,Hesse,1st Quintile,Never,0.75393,152,152,0.68523,0.82263
1990,Hesse,2nd Quintile,Seldom,0.24157,36,143,0.17116,0.31197
1990,Hesse,2nd Quintile,Never,0.65516,107,143,0.57698,0.73334
1990,Hesse,3rd Quintile,Seldom,0.22632,42,164,0.16208,0.29056
1990,Hesse,3rd Quintile,Never,0.59462,122,164,0.51925,0.66999
1990,Hesse,4th Quintile,Seldom,0.30113,63,175,0.23296,0.36929
1990,Hesse,4th Quintile,Never,0.46784,112,175,0.39370,0.54198
1990,Hesse,5th Quintile,Seldom,0.31949,59,166,0.24834,0.39064
1990,Hesse,5th Quintile,Never,0.51729,107,166,0.44104,0.59354
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.80884,106,106,0.73363,0.88405
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.20319,35,121,0.13120,0.27518
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.59863,86,121,0.51092,0.68633
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.26882,36,129,0.19201,0.34563
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.60983,93,129,0.52533,0.69434
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.62203,80,80,0.51511,0.72895
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.49471,52,52,0.35749,0.63193
1990,Baden-Wuerttemberg,1st Quintile,Seldom,0.15259,55,271,0.10970,0.19548
1990,Baden-Wuerttemberg,1st Quintile,Never,0.75568,216,271,0.70442,0.80693
1990,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.10861,43,350,0.07596,0.14125
1990,Baden-Wuerttemberg,2nd Quintile,Seldom,0.28436,92,350,0.23703,0.33169
1990,Baden-Wuerttemberg,2nd Quintile,Never,0.55736,215,350,0.50525,0.60947
1990,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.09590,46,400,0.06701,0.12479
1990,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.16878,65,400,0.13203,0.20553
1990,Baden-Wuerttemberg,3rd Quintile,Seldom,0.24930,80,400,0.20685,0.29175
1990,Baden-Wuerttemberg,3rd Quintile,Never,0.48541,209,400,0.43637,0.53445
1990,Baden-Wuerttemberg,4th Quintile,At least once per week,0.08482,37,363,0.05612,0.11353
1990,Baden-Wuerttemberg,4th Quintile,At least once per month,0.08459,34,363,0.05592,0.11325
1990,Baden-Wuerttemberg,4th Quintile,Seldom,0.28512,102,363,0.23861,0.33163
1990,Baden-Wuerttemberg,4th Quintile,Never,0.54547,190,363,0.49417,0.59676
1990,Baden-Wuerttemberg,5th Quintile,At least once per month,0.12596,46,307,0.08879,0.16314
1990,Baden-Wuerttemberg,5th Quintile,Seldom,0.33004,106,307,0.27736,0.38273
1990,Baden-Wuerttemberg,5th Quintile,Never,0.49051,155,307,0.43450,0.54652
1990,Bavaria,1st Quintile,Seldom,0.29417,71,216,0.23326,0.35508
1990,Bavaria,1st Quintile,Never,0.62838,145,216,0.56378,0.69297
1990,Bavaria,2nd Quintile,At least once per week,0.08996,31,313,0.05821,0.12171
1990,Bavaria,2nd Quintile,At least once per month,0.10521,38,313,0.07117,0.13926
1990,Bavaria,2nd Quintile,Seldom,0.25549,80,313,0.20709,0.30388
1990,Bavaria,2nd Quintile,Never,0.54009,164,313,0.48479,0.59540
1990,Bavaria,3rd Quintile,At least once per month,0.11520,34,263,0.07654,0.15386
1990,Bavaria,3rd Quintile,Seldom,0.23240,67,263,0.18126,0.28354
1990,Bavaria,3rd Quintile,Never,0.57770,162,263,0.51789,0.63751
1990,Bavaria,4th Quintile,At least once per week,0.08463,32,388,0.05690,0.11236
1990,Bavaria,4th Quintile,At least once per month,0.12355,42,388,0.09076,0.15633
1990,Bavaria,4th Quintile,Seldom,0.23852,92,388,0.19605,0.28098
1990,Bavaria,4th Quintile,Never,0.55331,222,388,0.50378,0.60284
1990,Bavaria,5th Quintile,Seldom,0.30100,117,315,0.25027,0.35174
1990,Bavaria,5th Quintile,Never,0.57073,198,315,0.51598,0.62548
1990,Berlin,1st Quintile,Never,0.77705,54,54,0.66500,0.88911
1990,Berlin,2nd Quintile,Never,0.74407,34,34,0.59518,0.89296
1990,Berlin,3rd Quintile,Never,0.65943,48,48,0.52394,0.79492
1990,Berlin,4th Quintile,Never,0.64160,43,43,0.49658,0.78663
1990,Berlin,5th Quintile,Never,0.65605,37,37,0.50087,0.81122
1995,Schleswig-Holstein,1st Quintile,Never,0.66576,33,33,0.50232,0.82921
1995,Schleswig-Holstein,2nd Quintile,Never,0.56669,33,33,0.39499,0.73838
1995,Schleswig-Holstein,3rd Quintile,Never,0.50446,33,33,0.33123,0.67770
1995,Schleswig-Holstein,5th Quintile,Never,0.60897,38,38,0.45173,0.76621
1995,Lower Saxony,1st Quintile,Seldom,0.22858,41,170,0.16527,0.29189
1995,Lower Saxony,1st Quintile,Never,0.65803,129,170,0.58651,0.72955
1995,Lower Saxony,2nd Quintile,Seldom,0.31027,59,160,0.23836,0.38218
1995,Lower Saxony,2nd Quintile,Never,0.54814,101,160,0.47078,0.62550
1995,Lower Saxony,3rd Quintile,Seldom,0.29594,69,191,0.23103,0.36085
1995,Lower Saxony,3rd Quintile,Never,0.58464,122,191,0.51457,0.65471
1995,Lower Saxony,4th Quintile,Seldom,0.31347,67,173,0.24414,0.38280
1995,Lower Saxony,4th Quintile,Never,0.53424,106,173,0.45969,0.60879
1995,Lower Saxony,5th Quintile,Seldom,0.34835,76,190,0.28042,0.41627
1995,Lower Saxony,5th Quintile,Never,0.49926,114,190,0.42798,0.57055
1995,North Rhine-Westphalia,1st Quintile,At least once per week,0.06490,32,524,0.04378,0.08601
1995,North Rhine-Westphalia,1st Quintile,At least once per month,0.08199,35,524,0.05848,0.10551
1995,North Rhine-Westphalia,1st Quintile,Seldom,0.20418,103,524,0.16963,0.23872
1995,North Rhine-Westphalia,1st Quintile,Never,0.64780,354,524,0.60686,0.68874
1995,North Rhine-Westphalia,2nd Quintile,At least once per week,0.05920,37,517,0.03884,0.07957
1995,North Rhine-Westphalia,2nd Quintile,At least once per month,0.08274,39,517,0.05897,0.10651
1995,North Rhine-Westphalia,2nd Quintile,Seldom,0.24573,123,517,0.20858,0.28287
1995,North Rhine-Westphalia,2nd Quintile,Never,0.60829,318,517,0.56617,0.65041
1995,North Rhine-Westphalia,3rd Quintile,At least once per month,0.07894,40,458,0.05421,0.10366
1995,North Rhine-Westphalia,3rd Quintile,Seldom,0.27556,138,458,0.23459,0.31652
1995,North Rhine-Westphalia,3rd Quintile,Never,0.57889,280,458,0.53362,0.62416
1995,North Rhine-Westphalia,4th Quintile,At least once per week,0.08988,37,480,0.06426,0.11549
1995,North Rhine-Westphalia,4th Quintile,At least once per month,0.10519,63,480,0.07771,0.13266
1995,North Rhine-Westphalia,4th Quintile,Seldom,0.29788,141,480,0.25692,0.33883
1995,North Rhine-Westphalia,4th Quintile,Never,0.50706,239,480,0.46229,0.55183
1995,North Rhine-Westphalia,5th Quintile,At least once per month,0.06734,42,521,0.04580,0.08888
1995,North Rhine-Westphalia,5th Quintile,Seldom,0.33582,187,521,0.29523,0.37641
1995,North Rhine-Westphalia,5th Quintile,Never,0.54870,292,521,0.50593,0.59147
1995,Hesse,1st Quintile,Never,0.73773,128,128,0.66122,0.81423
1995,Hesse,2nd Quintile,Seldom,0.21838,39,152,0.15248,0.28428
1995,Hesse,2nd Quintile,Never,0.68815,113,152,0.61426,0.76204
1995,Hesse,3rd Quintile,Seldom,0.22697,44,154,0.16060,0.29335
1995,Hesse,3rd Quintile,Never,0.57531,110,154,0.49699,0.65364
1995,Hesse,4th Quintile,Seldom,0.26780,54,159,0.19875,0.33684
1995,Hesse,4th Quintile,Never,0.56263,105,159,0.48528,0.63998
1995,Hesse,5th Quintile,Seldom,0.35678,71,191,0.28866,0.42489
1995,Hesse,5th Quintile,Never,0.49153,120,191,0.42044,0.56261
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.72754,117,117,0.64652,0.80857
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.68312,80,80,0.58052,0.78572
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.19819,35,129,0.12913,0.26724
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.71086,94,129,0.63232,0.78940
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.68542,91,91,0.58949,0.78136
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.30050,44,118,0.21742,0.38357
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.55429,74,118,0.46423,0.64436
1995,Baden-Wuerttemberg,1st Quintile,Seldom,0.14826,54,256,0.10464,0.19188
1995,Baden-Wuerttemberg,1st Quintile,Never,0.73047,202,256,0.67601,0.78494
1995,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.09007,41,373,0.06098,0.11916
1995,Baden-Wuerttemberg,2nd Quintile,Seldom,0.22887,91,373,0.18618,0.27156
1995,Baden-Wuerttemberg,2nd Quintile,Never,0.65394,241,373,0.60560,0.70228
1995,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.10573,42,324,0.07220,0.13927
1995,Baden-Wuerttemberg,3rd Quintile,Seldom,0.28477,94,324,0.23555,0.33398
1995,Baden-Wuerttemberg,3rd Quintile,Never,0.56389,188,324,0.50981,0.61797
1995,Baden-Wuerttemberg,4th Quintile,At least once per month,0.06257,39,345,0.03698,0.08816
1995,Baden-Wuerttemberg,4th Quintile,Seldom,0.31151,124,345,0.26257,0.36045
1995,Baden-Wuerttemberg,4th Quintile,Never,0.57566,182,345,0.52343,0.62789
1995,Baden-Wuerttemberg,5th Quintile,At least once per month,0.13884,55,360,0.10307,0.17461
1995,Baden-Wuerttemberg,5th Quintile,Seldom,0.33068,132,360,0.28201,0.37934
1995,Baden-Wuerttemberg,5th Quintile,Never,0.48673,173,360,0.43502,0.53843
1995,Bavaria,1st Quintile,Seldom,0.27491,65,211,0.21453,0.33530
1995,Bavaria,1st Quintile,Never,0.62564,146,211,0.56019,0.69110
1995,Bavaria,2nd Quintile,Seldom,0.28035,74,246,0.22411,0.33660
1995,Bavaria,2nd Quintile,Never,0.61968,172,246,0.55889,0.68047
1995,Bavaria,3rd Quintile,At least once per month,0.09796,34,305,0.06455,0.13138
1995,Bavaria,3rd Quintile,Seldom,0.28910,85,305,0.23814,0.34006
1995,Bavaria,3rd Quintile,Never,0.55051,186,305,0.49459,0.60643
1995,Bavaria,4th Quintile,At least once per week,0.08812,31,405,0.06048,0.11577
1995,Bavaria,4th Quintile,At least once per month,0.11923,53,405,0.08763,0.15083
1995,Bavaria,4th Quintile,Seldom,0.27539,119,405,0.23183,0.31895
1995,Bavaria,4th Quintile,Never,0.51725,202,405,0.46852,0.56598
1995,Bavaria,5th Quintile,Seldom,0.22623,113,380,0.18410,0.26835
1995,Bavaria,5th Quintile,Never,0.68634,267,380,0.63963,0.73305
1995,Berlin,1st Quintile,Never,0.78828,79,79,0.69762,0.87894
1995,Berlin,2nd Quintile,Never,0.85560,87,87,0.78131,0.92989
1995,Berlin,3rd Quintile,Seldom,0.27770,31,93,0.18618,0.36922
1995,Berlin,3rd Quintile,Never,0.67127,62,93,0.57528,0.76726
1995,Berlin,4th Quintile,Seldom,0.29060,33,131,0.21255,0.36866
1995,Berlin,4th Quintile,Never,0.67342,98,131,0.59281,0.75404
1995,Berlin,5th Quintile,Seldom,0.34419,45,110,0.25500,0.43339
1995,Berlin,5th Quintile,Never,0.58562,65,110,0.49314,0.67810
1995,Brandenburg,1st Quintile,Never,0.74981,81,81,0.65489,0.84472
1995,Brandenburg,2nd Quintile,Seldom,0.23036,40,163,0.16552,0.29521
1995,Brandenburg,2nd Quintile,Never,0.68227,123,163,0.61057,0.75397
1995,Brandenburg,3rd Quintile,Seldom,0.31030,42,111,0.22385,0.39675
1995,Brandenburg,3rd Quintile,Never,0.62066,69,111,0.52998,0.71134
1995,Brandenburg,4th Quintile,Never,0.67061,65,65,0.55546,0.78575
1995,Brandenburg,5th Quintile,Never,0.62120,46,46,0.47946,0.76293
1995,Mecklenburg-Western Pomerania,1st Quintile,Never,0.81024,69,69,0.71704,0.90344
1995,Mecklenburg-Western Pomerania,2nd Quintile,Never,0.62616,75,75,0.51593,0.73640
1995,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.33211,34,83,0.23017,0.43405
1995,Mecklenburg-Western Pomerania,3rd Quintile,Never,0.53975,49,83,0.43187,0.64763
1995,Mecklenburg-Western Pomerania,4th Quintile,Never,0.51792,35,35,0.34996,0.68588
1995,Saxony,1st Quintile,Seldom,0.19778,53,246,0.14790,0.24766
1995,Saxony,1st Quintile,Never,0.76366,193,246,0.71046,0.81686
1995,Saxony,2nd Quintile,Seldom,0.20389,79,306,0.15868,0.24911
1995,Saxony,2nd Quintile,Never,0.71736,227,306,0.66683,0.76790
1995,Saxony,3rd Quintile,Seldom,0.27993,68,211,0.21921,0.34066
1995,Saxony,3rd Quintile,Never,0.62745,143,211,0.56206,0.69284
1995,Saxony,4th Quintile,Seldom,0.27722,61,164,0.20851,0.34594
1995,Saxony,4th Quintile,Never,0.64541,103,164,0.57197,0.71885
1995,Saxony,5th Quintile,Never,0.61035,44,44,0.46459,0.75611
1995,Saxony-Anhalt,1st Quintile,Never,0.79113,110,110,0.71481,0.86744
1995,Saxony-Anhalt,2nd Quintile,Seldom,0.20298,45,156,0.13966,0.26630
1995,Saxony-Anhalt,2nd Quintile,Never,0.72081,111,156,0.65018,0.79143
1995,Saxony-Anhalt,3rd Quintile,Seldom,0.26367,56,159,0.19496,0.33237
1995,Saxony-Anhalt,3rd Quintile,Never,0.63354,103,159,0.55840,0.70867
1995,Saxony-Anhalt,4th Quintile,Seldom,0.27439,39,115,0.19248,0.35630
1995,Saxony-Anhalt,4th Quintile,Never,0.55637,76,115,0.46517,0.64757
1995,Thuringa,1st Quintile,Seldom,0.25350,43,131,0.17872,0.32828
1995,Thuringa,1st Quintile,Never,0.64204,88,131,0.55963,0.72445
1995,Thuringa,2nd Quintile,Seldom,0.23097,48,159,0.16525,0.29669
1995,Thuringa,2nd Quintile,Never,0.62694,111,159,0.55153,0.70235
1995,Thuringa,3rd Quintile,Seldom,0.25160,50,146,0.18097,0.32223
1995,Thuringa,3rd Quintile,Never,0.60698,96,146,0.52748,0.68648
1995,Thuringa,4th Quintile,Seldom,0.28735,37,99,0.19775,0.37694
1995,Thuringa,4th Quintile,Never,0.62352,62,99,0.52760,0.71945
1998,Schleswig-Holstein,2nd Quintile,Never,0.65206,33,33,0.48702,0.81709
1998,Schleswig-Holstein,4th Quintile,Never,0.53376,33,33,0.36092,0.70661
1998,Schleswig-Holstein,5th Quintile,Never,0.46176,34,34,0.29166,0.63186
1998,Lower Saxony,1st Quintile,Seldom,0.28170,54,166,0.21306,0.35034
1998,Lower Saxony,1st Quintile,Never,0.59450,112,166,0.51958,0.66941
1998,Lower Saxony,2nd Quintile,Seldom,0.28900,57,167,0.22004,0.35796
1998,Lower Saxony,2nd Quintile,Never,0.59764,110,167,0.52304,0.67224
1998,Lower Saxony,3rd Quintile,Seldom,0.33058,64,154,0.25604,0.40512
1998,Lower Saxony,3rd Quintile,Never,0.50447,90,154,0.42525,0.58370
1998,Lower Saxony,4th Quintile,Seldom,0.34067,71,176,0.27045,0.41089
1998,Lower Saxony,4th Quintile,Never,0.48378,105,176,0.40974,0.55783
1998,Lower Saxony,5th Quintile,Seldom,0.40326,79,178,0.33100,0.47553
1998,Lower Saxony,5th Quintile,Never,0.47559,99,178,0.40202,0.54917
1998,North Rhine-Westphalia,1st Quintile,Seldom,0.22193,114,477,0.18460,0.25926
1998,North Rhine-Westphalia,1st Quintile,Never,0.65013,363,477,0.60728,0.69297
1998,North Rhine-Westphalia,2nd Quintile,Seldom,0.32137,131,360,0.27306,0.36967
1998,North Rhine-Westphalia,2nd Quintile,Never,0.60314,229,360,0.55253,0.65375
1998,North Rhine-Westphalia,3rd Quintile,At least once per month,0.09402,36,424,0.06621,0.12183
1998,North Rhine-Westphalia,3rd Quintile,Seldom,0.31849,145,424,0.27409,0.36289
1998,North Rhine-Westphalia,3rd Quintile,Never,0.54366,243,424,0.49619,0.59113
1998,North Rhine-Westphalia,4th Quintile,At least once per month,0.06800,34,437,0.04437,0.09163
1998,North Rhine-Westphalia,4th Quintile,Seldom,0.33302,169,437,0.28878,0.37726
1998,North Rhine-Westphalia,4th Quintile,Never,0.52980,234,437,0.48295,0.57665
1998,North Rhine-Westphalia,5th Quintile,At least once per month,0.10834,59,506,0.08123,0.13545
1998,North Rhine-Westphalia,5th Quintile,Seldom,0.31878,182,506,0.27813,0.35942
1998,North Rhine-Westphalia,5th Quintile,Never,0.51028,265,506,0.46668,0.55388
1998,Hesse,1st Quintile,Never,0.74265,106,106,0.65902,0.82627
1998,Hesse,2nd Quintile,Seldom,0.27268,45,139,0.19838,0.34698
1998,Hesse,2nd Quintile,Never,0.60367,94,139,0.52206,0.68528
1998,Hesse,3rd Quintile,Never,0.66301,80,80,0.55878,0.76725
1998,Hesse,4th Quintile,Seldom,0.40535,63,153,0.32729,0.48340
1998,Hesse,4th Quintile,Never,0.48069,90,153,0.40126,0.56012
1998,Hesse,5th Quintile,Seldom,0.36041,67,156,0.28483,0.43600
1998,Hesse,5th Quintile,Never,0.47920,89,156,0.40056,0.55785
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.70444,96,96,0.61269,0.79620
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.29712,48,143,0.22196,0.37229
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.62949,95,143,0.55005,0.70892
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.27830,36,118,0.19709,0.35951
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.58748,82,118,0.49828,0.67668
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.29801,48,140,0.22197,0.37404
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.60869,92,140,0.52756,0.68983
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.29713,36,94,0.20425,0.39001
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.53395,58,94,0.43256,0.63534
1998,Baden-Wuerttemberg,1st Quintile,At least once per month,0.10547,32,306,0.07099,0.13994
1998,Baden-Wuerttemberg,1st Quintile,Seldom,0.23098,84,306,0.18368,0.27828
1998,Baden-Wuerttemberg,1st Quintile,Never,0.61568,190,306,0.56109,0.67027
1998,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.10474,33,296,0.06980,0.13968
1998,Baden-Wuerttemberg,2nd Quintile,Seldom,0.32354,97,296,0.27016,0.37693
1998,Baden-Wuerttemberg,2nd Quintile,Never,0.50119,166,296,0.44413,0.55825
1998,Baden-Wuerttemberg,3rd Quintile,Seldom,0.29071,85,250,0.23431,0.34711
1998,Baden-Wuerttemberg,3rd Quintile,Never,0.56585,165,250,0.50429,0.62741
1998,Baden-Wuerttemberg,4th Quintile,At least once per month,0.09796,40,321,0.06539,0.13053
1998,Baden-Wuerttemberg,4th Quintile,Seldom,0.35350,117,321,0.30112,0.40588
1998,Baden-Wuerttemberg,4th Quintile,Never,0.50768,164,321,0.45290,0.56246
1998,Baden-Wuerttemberg,5th Quintile,Seldom,0.38238,119,265,0.32376,0.44100
1998,Baden-Wuerttemberg,5th Quintile,Never,0.48921,146,265,0.42891,0.54951
1998,Bavaria,1st Quintile,Seldom,0.21378,48,188,0.15501,0.27254
1998,Bavaria,1st Quintile,Never,0.67719,140,188,0.61018,0.74420
1998,Bavaria,2nd Quintile,Seldom,0.23693,77,242,0.18325,0.29062
1998,Bavaria,2nd Quintile,Never,0.66900,165,242,0.60959,0.72841
1998,Bavaria,3rd Quintile,Seldom,0.33055,101,283,0.27564,0.38545
1998,Bavaria,3rd Quintile,Never,0.54564,182,283,0.48752,0.60375
1998,Bavaria,4th Quintile,At least once per month,0.09481,41,355,0.06429,0.12533
1998,Bavaria,4th Quintile,Seldom,0.32363,120,355,0.27489,0.37237
1998,Bavaria,4th Quintile,Never,0.54249,194,355,0.49059,0.59439
1998,Bavaria,5th Quintile,Seldom,0.34026,128,322,0.28842,0.39209
1998,Bavaria,5th Quintile,Never,0.56486,194,322,0.51062,0.61910
1998,Berlin,1st Quintile,Never,0.65446,50,50,0.52131,0.78761
1998,Berlin,2nd Quintile,Never,0.73385,56,56,0.61705,0.85065
1998,Berlin,3rd Quintile,Seldom,0.47225,44,91,0.36910,0.57539
1998,Berlin,3rd Quintile,Never,0.47595,47,91,0.37277,0.57913
1998,Berlin,4th Quintile,Seldom,0.24779,32,96,0.16098,0.33461
1998,Berlin,4th Quintile,Never,0.69843,64,96,0.60614,0.79072
1998,Berlin,5th Quintile,Seldom,0.41593,38,89,0.31295,0.51891
1998,Berlin,5th Quintile,Never,0.53350,51,89,0.42926,0.63773
1998,Brandenburg,1st Quintile,Never,0.76152,73,73,0.66309,0.85996
1998,Brandenburg,2nd Quintile,Seldom,0.26665,39,130,0.19034,0.34296
1998,Brandenburg,2nd Quintile,Never,0.63520,91,130,0.55214,0.71827
1998,Brandenburg,3rd Quintile,Seldom,0.27713,48,140,0.20272,0.35154
1998,Brandenburg,3rd Quintile,Never,0.65334,92,140,0.57423,0.73246
1998,Brandenburg,4th Quintile,Seldom,0.33967,40,98,0.24542,0.43392
1998,Brandenburg,4th Quintile,Never,0.60360,58,98,0.50625,0.70094
1998,Brandenburg,5th Quintile,Never,0.58058,51,51,0.44380,0.71736
1998,Mecklenburg-Western Pomerania,1st Quintile,Never,0.61178,37,37,0.45258,0.77098
1998,Mecklenburg-Western Pomerania,2nd Quintile,Never,0.64288,55,55,0.51508,0.77068
1998,Mecklenburg-Western Pomerania,3rd Quintile,Never,0.54249,45,45,0.39529,0.68970
1998,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.40531,36,75,0.29345,0.51717
1998,Mecklenburg-Western Pomerania,4th Quintile,Never,0.47987,39,75,0.36604,0.59370
1998,Saxony,1st Quintile,Seldom,0.24729,48,171,0.18243,0.31214
1998,Saxony,1st Quintile,Never,0.70516,123,171,0.63661,0.77370
1998,Saxony,2nd Quintile,Seldom,0.23475,71,242,0.18124,0.28827
1998,Saxony,2nd Quintile,Never,0.65691,171,242,0.59697,0.71685
1998,Saxony,3rd Quintile,Seldom,0.28107,91,280,0.22833,0.33382
1998,Saxony,3rd Quintile,Never,0.65221,189,280,0.59632,0.70810
1998,Saxony,4th Quintile,Seldom,0.22585,51,178,0.16425,0.28745
1998,Saxony,4th Quintile,Never,0.69285,127,178,0.62489,0.76081
1998,Saxony,5th Quintile,Seldom,0.35241,38,80,0.24706,0.45776
1998,Saxony,5th Quintile,Never,0.54363,42,80,0.43379,0.65347
1998,Saxony-Anhalt,1st Quintile,Seldom,0.25454,36,121,0.17660,0.33248
1998,Saxony-Anhalt,1st Quintile,Never,0.67493,85,121,0.59112,0.75873
1998,Saxony-Anhalt,2nd Quintile,Seldom,0.26341,38,110,0.18072,0.34610
1998,Saxony-Anhalt,2nd Quintile,Never,0.57942,72,110,0.48675,0.67210
1998,Saxony-Anhalt,3rd Quintile,Seldom,0.28198,59,158,0.21159,0.35236
1998,Saxony-Anhalt,3rd Quintile,Never,0.61271,99,158,0.53651,0.68891
1998,Saxony-Anhalt,4th Quintile,Seldom,0.30014,40,101,0.21031,0.38997
1998,Saxony-Anhalt,4th Quintile,Never,0.52576,61,101,0.42789,0.62363
1998,Saxony-Anhalt,5th Quintile,Never,0.51402,37,37,0.35075,0.67729
1998,Thuringa,1st Quintile,Seldom,0.19021,33,114,0.11784,0.26257
1998,Thuringa,1st Quintile,Never,0.67588,81,114,0.58959,0.76218
1998,Thuringa,2nd Quintile,Seldom,0.28493,45,133,0.20793,0.36194
1998,Thuringa,2nd Quintile,Never,0.63357,88,133,0.55137,0.71577
1998,Thuringa,3rd Quintile,Seldom,0.24051,44,132,0.16732,0.31370
1998,Thuringa,3rd Quintile,Never,0.63362,88,132,0.55111,0.71613
1998,Thuringa,4th Quintile,Seldom,0.26582,47,134,0.19074,0.34090
1998,Thuringa,4th Quintile,Never,0.61014,87,134,0.52725,0.69303
1998,Thuringa,5th Quintile,Never,0.55635,44,44,0.40786,0.70485
2003,Schleswig-Holstein,1st Quintile,Never,0.54362,47,47,0.39968,0.68756
2003,Schleswig-Holstein,2nd Quintile,Seldom,0.34097,32,84,0.23898,0.44295
2003,Schleswig-Holstein,2nd Quintile,Never,0.49314,52,84,0.38558,0.60069
2003,Schleswig-Holstein,3rd Quintile,Seldom,0.39793,54,109,0.30562,0.49025
