year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,No migration background,Rural regions,1752,14.409732686439291,14.22852204393736,14.590943328941222,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,Direct migration background,Urban regions,366,14.85832499066839,14.424665143865504,15.291984837471276,9.573668160582459,15.0,20.0,1.0,35.639497759126314,15.0,15.0,18.0
2012,Direct migration background,Rural regions,109,12.86029265648547,12.284059635002016,13.436525677968923,10.0,11.0,18.0,1.0,30.0,11.0,7.0,12.0
2012,Indirect migration background,Urban regions,200,13.70481641526837,13.215781508584966,14.193851321951774,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2012,Indirect migration background,Rural regions,45,13.391784469062795,12.543230881165876,14.240338056959715,10.0,12.0,18.991099081036612,1.0,28.0,12.0,6.0,14.0
2013,No migration background,Urban regions,,,,,,,,,,,,
2013,No migration background,Rural regions,,,,,,,,,,,,
2013,Direct migration background,Urban regions,,,,,,,,,,,,
2013,Direct migration background,Rural regions,,,,,,,,,,,,
2013,Indirect migration background,Urban regions,,,,,,,,,,,,
2013,Indirect migration background,Rural regions,,,,,,,,,,,,
2014,No migration background,Urban regions,2889,14.66358249008554,14.510988542759817,14.816176437411263,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,No migration background,Rural regions,2102,14.76088572664438,14.597789574007722,14.923981879281039,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,Direct migration background,Urban regions,1115,13.993389513169458,13.761057262727437,14.225721763611478,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2014,Direct migration background,Rural regions,388,13.337379135849142,12.974250353181748,13.700507918516536,8.0,11.54108075283386,20.0,1.0,38.0,11.0,7.0,12.0
2014,Indirect migration background,Urban regions,485,13.46458195837433,13.125060054388253,13.804103862360407,7.0,12.0,20.0,1.0,39.5,12.0,9.0,14.0
2014,Indirect migration background,Rural regions,114,12.175247889219266,11.644180223694683,12.706315554743849,8.699460507591985,10.0,15.0,1.0,24.450809238612024,10.0,5.0,10.0
2015,No migration background,Urban regions,,,,,,,,,,,,
2015,No migration background,Rural regions,,,,,,,,,,,,
2015,Direct migration background,Urban regions,,,,,,,,,,,,
2015,Direct migration background,Rural regions,,,,,,,,,,,,
2015,Indirect migration background,Urban regions,,,,,,,,,,,,
2015,Indirect migration background,Rural regions,,,,,,,,,,,,
2016,No migration background,Urban regions,2423,14.329063114411868,14.164451197901409,14.493675030922327,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2016,No migration background,Rural regions,1758,14.671655637313188,14.48694103672564,14.856370237900737,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.024999999999999
2016,Direct migration background,Urban regions,1020,13.51108456547036,13.278117221298285,13.744051909642437,7.0,12.0,20.0,1.0,39.5,12.0,9.974999999999994,14.0
2016,Direct migration background,Rural regions,388,13.616810060300859,13.267424771638224,13.966195348963494,10.0,14.902251958697187,20.0,1.0,35.0,14.0,13.0,18.0
2016,Indirect migration background,Urban regions,355,12.787136187089178,12.392014255204046,13.18225811897431,7.0,12.0,19.0,1.0,37.0,12.0,9.0,14.0
2016,Indirect migration background,Rural regions,101,14.219636932359764,13.612059965036826,14.827213899682702,10.0,15.0,20.0,3.0,35.0,15.0,15.0,18.0
2017,No migration background,Urban regions,,,,,,,,,,,,
2017,No migration background,Rural regions,,,,,,,,,,,,
2017,Direct migration background,Urban regions,,,,,,,,,,,,
2017,Direct migration background,Rural regions,,,,,,,,,,,,
2017,Indirect migration background,Urban regions,,,,,,,,,,,,
2017,Indirect migration background,Rural regions,,,,,,,,,,,,
2018,No migration background,Urban regions,2615,13.945748133173185,13.786183095083357,14.105313171263012,8.0,13.0,20.0,1.0,38.0,13.0,11.0,14.0
2018,No migration background,Rural regions,1890,14.155982527058116,13.9857777346684,14.326187319447833,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2018,Direct migration background,Urban regions,925,13.294222127827418,13.047581856807676,13.540862398847159,7.0,10.0,20.0,1.0,39.5,10.0,7.0,10.0
2018,Direct migration background,Rural regions,335,13.148678442318777,12.795500985717347,13.501855898920208,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2018,Indirect migration background,Urban regions,378,13.001862244840913,12.681578193812971,13.322146295868855,10.0,10.0,20.0,1.0,35.0,10.0,5.0,10.0
2018,Indirect migration background,Rural regions,95,10.829615476420152,10.264468269509727,11.394762683330576,6.0,10.0,15.0,2.0,28.5,10.0,8.0,11.0
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,2324,13.835067016027677,13.674751782504787,13.995382249550568,8.0,13.0,20.0,1.0,38.0,13.0,11.0,14.0
2020,No migration background,Rural regions,1627,13.546880289796576,13.3674343919356,13.726326187657552,10.0,12.0,20.0,1.0,35.0,12.0,9.974999999999994,12.0
2020,Direct migration background,Urban regions,1677,13.665888712811869,13.447106185996422,13.884671239627316,6.0,12.0,20.0,0.0,41.0,12.0,9.0,14.0
2020,Direct migration background,Rural regions,651,12.764333404622269,12.514858514649127,13.01380829459541,10.0,12.0,15.355868990995534,1.9661965135066986,23.389672477488837,12.0,10.0,14.0
2020,Indirect migration background,Urban regions,321,12.651127270780881,12.245087605391909,13.057166936169853,8.0,10.0,20.0,1.0,38.0,10.0,7.0,10.0
2020,Indirect migration background,Rural regions,81,11.008490358006345,10.441222532266929,11.57575818374576,8.0,10.0,15.0,1.0,25.5,10.0,8.0,10.0
2021,No migration background,Urban regions,,,,,,,,,,,,
2021,No migration background,Rural regions,,,,,,,,,,,,
2021,Direct migration background,Urban regions,,,,,,,,,,,,
2021,Direct migration background,Rural regions,,,,,,,,,,,,
2021,Indirect migration background,Urban regions,,,,,,,,,,,,
2021,Indirect migration background,Rural regions,,,,,,,,,,,,
