year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,First Stage of Tertiary Education,Rural regions,147,17.80916695308751,16.131795507901412,19.486538398273606,10.0,19.057420033338648,20.0,1.0,35.0,19.0,18.0,23.0
2002,Second Stage of Tertiary Education,Urban regions,666,16.46095110736507,15.700641090145819,17.22126112458432,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2002,Second Stage of Tertiary Education,Rural regions,215,15.921665828898576,14.744359126803179,17.098972530993972,10.0,15.0,20.0,1.0,35.0,15.0,12.0,18.0
2003,Pre-primary Level,Urban regions,,,,,,,,,,,,
2003,Pre-primary Level,Rural regions,,,,,,,,,,,,
2003,Primary Level,Urban regions,,,,,,,,,,,,
2003,Primary Level,Rural regions,,,,,,,,,,,,
2003,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2003,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2003,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2003,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2003,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2003,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2003,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2003,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2004,Pre-primary Level,Urban regions,92,8.571270263053304,7.2296453150624576,9.91289521104415,3.0,8.0,10.874457646328672,1.0,22.68614411582168,8.0,6.0,12.024999999999999
2004,Pre-primary Level,Rural regions,56,8.496094036833354,6.855571974282691,10.136616099384016,4.0,6.0,10.0,1.0,19.0,6.0,2.0,7.0
2004,Primary Level,Urban regions,82,17.759201168656695,16.02082089554036,19.49758144177303,10.0,20.0,20.0,3.0,35.0,20.0,20.0,25.0
2004,Primary Level,Rural regions,,,,,,,,,,,,
2004,Lower Secondary Level,Urban regions,540,17.119836411967935,16.30604653853513,17.933626285400738,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2004,Lower Secondary Level,Rural regions,249,15.140224153130553,13.940720811494755,16.33972749476635,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2004,Upper Secondary Level,Urban regions,2182,17.137448106288385,16.734690289888857,17.540205922687914,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2004,Upper Secondary Level,Rural regions,1256,16.337359958596938,15.8162065265244,16.858513390669476,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,Post-secondary Non-tertiary Level,Urban regions,251,16.51558477670177,15.254995408642216,17.77617414476132,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,Post-secondary Non-tertiary Level,Rural regions,74,13.448528375445692,11.941166044105994,14.95589070678539,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2004,First Stage of Tertiary Education,Urban regions,272,16.05191024693619,14.810199637384805,17.29362085648757,10.0,15.0,20.0,1.0,35.0,15.0,10.0,18.0
2004,First Stage of Tertiary Education,Rural regions,130,17.530023452460703,15.648077811033865,19.411969093887542,10.0,20.0,20.0,1.0,35.0,20.0,20.0,25.0
2004,Second Stage of Tertiary Education,Urban regions,574,15.067347103915099,14.308682280975038,15.82601192685516,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2004,Second Stage of Tertiary Education,Rural regions,208,14.441810070918875,13.219947537390764,15.663672604446985,8.0,13.0,20.0,1.0,38.0,13.0,11.0,16.0
2005,Pre-primary Level,Urban regions,,,,,,,,,,,,
2005,Pre-primary Level,Rural regions,,,,,,,,,,,,
2005,Primary Level,Urban regions,,,,,,,,,,,,
2005,Primary Level,Rural regions,,,,,,,,,,,,
2005,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2005,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2005,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2005,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2005,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2005,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2005,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2005,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2006,Pre-primary Level,Urban regions,50,12.018844225756414,9.973199359377256,14.064489092135572,7.9662015815844,10.0,15.0,2.0,25.5506976276234,10.0,7.0,12.0
2006,Pre-primary Level,Rural regions,35,9.206542224344254,6.871864892088273,11.541219556600236,3.0,6.0,15.0,1.0,21.0,6.0,-3.0,7.0
2006,Primary Level,Urban regions,76,18.635252324099813,16.668275773338944,20.602228874860682,13.235517729641751,20.0,20.0,3.088794324104379,30.146723405537372,20.0,20.0,23.0
2006,Primary Level,Rural regions,,,,,,,,,,,,
2006,Lower Secondary Level,Urban regions,530,16.482024764063468,15.617487739506261,17.346561788620676,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2006,Lower Secondary Level,Rural regions,251,15.096254354524882,13.971629503682319,16.220879205367446,10.0,13.894469759044977,20.0,1.0,35.0,14.0,13.0,18.0
2006,Upper Secondary Level,Urban regions,2149,16.530038228503333,16.13238697945652,16.927689477550146,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,Upper Secondary Level,Rural regions,1248,15.581039464032084,15.151281394692274,16.010797533371893,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,Post-secondary Non-tertiary Level,Urban regions,249,15.065485689338743,13.966050271950648,16.164921106726837,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2006,Post-secondary Non-tertiary Level,Rural regions,81,14.570826023584498,12.314455008705908,16.82719703846309,10.0,10.0,19.475607980736754,1.0,33.689019951841885,10.0,5.0,10.0
2006,First Stage of Tertiary Education,Urban regions,248,15.488327125583117,14.374196951074952,16.60245730009128,9.610471900931765,15.0,20.0,1.0,35.58429214860235,15.0,12.974999999999994,15.0
2006,First Stage of Tertiary Education,Rural regions,123,16.608012882896258,14.674322255714598,18.54170351007792,10.0,19.0,20.0,1.0,35.0,19.0,18.0,26.0
2006,Second Stage of Tertiary Education,Urban regions,573,14.52312406751862,13.767979407411477,15.278268727625761,8.0,14.0,20.0,1.0,38.0,14.0,13.0,16.0
2006,Second Stage of Tertiary Education,Rural regions,211,14.836419899450087,13.61755889604816,16.05528090285201,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2007,Pre-primary Level,Urban regions,,,,,,,,,,,,
2007,Pre-primary Level,Rural regions,,,,,,,,,,,,
2007,Primary Level,Urban regions,,,,,,,,,,,,
2007,Primary Level,Rural regions,,,,,,,,,,,,
2007,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2007,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2007,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2007,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2007,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2007,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2007,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2007,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2008,Pre-primary Level,Urban regions,32,7.698208861152215,6.13300158804042,9.26341613426401,5.0,7.0,8.905349186617963,1.0,14.763372966544907,7.0,6.0,9.0
2008,Pre-primary Level,Rural regions,,,,,,,,,,,,
2008,Primary Level,Urban regions,60,17.949826717897686,15.193442320210737,20.706211115584633,10.0,15.0,20.0,2.0,35.0,15.0,10.0,19.0
2008,Primary Level,Rural regions,,,,,,,,,,,,
2008,Lower Secondary Level,Urban regions,388,15.821899964402151,14.953592836544477,16.690207092259826,10.0,15.0,20.0,1.0,35.0,15.0,13.0,17.0
2008,Lower Secondary Level,Rural regions,186,15.501766328682233,14.208757707205745,16.794774950158722,10.0,15.0,20.0,1.0,35.0,15.0,13.0,18.0
2008,Upper Secondary Level,Urban regions,1761,15.935209590403483,15.525939800853148,16.344479379953817,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,Upper Secondary Level,Rural regions,1075,15.095837563919915,14.615888849552436,15.575786278287394,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,Post-secondary Non-tertiary Level,Urban regions,211,14.518686430462907,13.364911337569332,15.672461523356482,7.335891037359079,15.0,20.0,1.0,38.99616344396138,15.0,13.0,17.025
2008,Post-secondary Non-tertiary Level,Rural regions,72,13.673998402931327,11.582508536891654,15.765488268971,8.79468158818701,10.0,20.0,1.0,36.80797761771949,10.0,5.0,10.0
2008,First Stage of Tertiary Education,Urban regions,197,15.56888193137846,14.217665692571089,16.92009817018583,10.0,15.0,20.0,1.0,35.0,15.0,12.0,20.0
2008,First Stage of Tertiary Education,Rural regions,116,15.73167968249847,13.594781506096066,17.868577858900874,7.016135115992154,15.0,20.0,1.0,39.47579732601177,15.0,10.0,20.0
2008,Second Stage of Tertiary Education,Urban regions,469,14.273533892674758,13.433236103753655,15.11383168159586,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2008,Second Stage of Tertiary Education,Rural regions,188,15.323724820264708,13.858066031789466,16.78938360873995,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2009,Pre-primary Level,Urban regions,,,,,,,,,,,,
2009,Pre-primary Level,Rural regions,,,,,,,,,,,,
2009,Primary Level,Urban regions,,,,,,,,,,,,
2009,Primary Level,Rural regions,,,,,,,,,,,,
2009,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2009,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2009,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2009,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2009,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2009,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2009,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2009,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2010,Pre-primary Level,Urban regions,,,,,,,,,,,,
2010,Pre-primary Level,Rural regions,,,,,,,,,,,,
