year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,Indirect migration background,female,148,11.61929876718684,11.105412874465568,12.133184659908114,6.0,10.0,15.874870008893463,1.0,30.68717502223366,10.0,5.0,10.0
2009,No migration background,male,,,,,,,,,,,,
2009,No migration background,female,,,,,,,,,,,,
2009,Direct migration background,male,,,,,,,,,,,,
2009,Direct migration background,female,,,,,,,,,,,,
2009,Indirect migration background,male,,,,,,,,,,,,
2009,Indirect migration background,female,,,,,,,,,,,,
2010,No migration background,male,1839,17.119568117298336,16.90772816914178,17.33140806545489,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2010,No migration background,female,1697,13.309964348393061,13.129921049700679,13.490007647085443,8.0,12.0,20.0,1.0,38.0,12.0,12.0,14.0
2010,Direct migration background,male,218,16.6481811722769,16.10491911562151,17.19144322893229,10.0,16.201074408372694,20.0,1.0,35.0,17.0,14.0,19.0
2010,Direct migration background,female,138,12.083209723084275,11.480926627207216,12.685492818961334,5.0,10.0,20.0,1.0,40.0,10.0,9.0,10.0
2010,Indirect migration background,male,120,14.014184411702834,13.324630427824221,14.703738395581446,10.0,15.0,20.0,1.0,35.0,15.0,12.0,20.0
2010,Indirect migration background,female,107,11.19155638193565,10.690575697477021,11.692537066394278,6.467171665985676,10.0,15.0,1.0,27.799242501021485,10.0,5.0,10.0
2011,No migration background,male,,,,,,,,,,,,
2011,No migration background,female,,,,,,,,,,,,
2011,Direct migration background,male,,,,,,,,,,,,
2011,Direct migration background,female,,,,,,,,,,,,
2011,Indirect migration background,male,,,,,,,,,,,,
2011,Indirect migration background,female,,,,,,,,,,,,
2012,No migration background,male,2165,16.4776835678644,16.29338418435136,16.66198295137744,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2012,No migration background,female,2141,13.065172571009256,12.91162913965086,13.218716002367653,8.0,11.0,20.0,1.0,38.0,11.0,10.0,12.0
2012,Direct migration background,male,280,14.945696200776744,14.482460783211305,15.408931618342184,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,Direct migration background,female,195,13.610713477984715,13.034784065367331,14.1866428906021,7.0,11.0,19.633498380057834,1.0,38.58374595014459,11.0,7.0,12.0
2012,Indirect migration background,male,134,13.658413129206151,13.08719880792098,14.229627450491321,10.0,12.0,20.0,1.0,35.0,12.0,7.949999999999989,14.0
2012,Indirect migration background,female,111,13.616014980414961,12.974190674393943,14.25783928643598,7.0,14.835862584992391,20.0,1.0,39.5,15.0,15.0,20.0
2013,No migration background,male,,,,,,,,,,,,
2013,No migration background,female,,,,,,,,,,,,
2013,Direct migration background,male,,,,,,,,,,,,
2013,Direct migration background,female,,,,,,,,,,,,
2013,Indirect migration background,male,,,,,,,,,,,,
2013,Indirect migration background,female,,,,,,,,,,,,
2014,No migration background,male,2411,16.395918947629188,16.22683832571251,16.564999569545865,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2014,No migration background,female,2580,12.800155354253079,12.660909669251412,12.939401039254745,8.0,11.0,19.0,1.0,35.5,11.0,10.0,12.0
2014,Direct migration background,male,878,14.901232120502092,14.645104413444532,15.157359827559652,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,Direct migration background,female,625,12.14701240067457,11.84851079528882,12.445514006060318,6.0,10.0,18.0,1.0,36.0,10.0,10.0,10.0
2014,Indirect migration background,male,315,13.845180646096921,13.422798650089836,14.267562642104005,8.263588762734168,12.0,20.0,1.0,37.60461685589875,12.0,9.0,14.0
2014,Indirect migration background,female,284,12.406479009097144,12.007202263795875,12.805755754398412,6.0,10.0,19.0,1.0,38.5,10.0,5.0,10.0
2015,No migration background,male,,,,,,,,,,,,
2015,No migration background,female,,,,,,,,,,,,
2015,Direct migration background,male,,,,,,,,,,,,
2015,Direct migration background,female,,,,,,,,,,,,
2015,Indirect migration background,male,,,,,,,,,,,,
2015,Indirect migration background,female,,,,,,,,,,,,
2016,No migration background,male,2011,15.986684839115952,15.795056097261178,16.178313580970727,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,No migration background,female,2170,12.708203195753454,12.561783525159761,12.854622866347146,8.0,12.0,18.0,1.0,33.0,12.0,12.0,14.0
2016,Direct migration background,male,786,15.21189547316434,14.947441567017494,15.476349379311186,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2016,Direct migration background,female,622,11.26001272538681,10.993823904702506,11.526201546071114,5.0,10.0,15.0,1.0,30.0,10.0,10.0,10.0
2016,Indirect migration background,male,228,14.227149723166837,13.748513477852807,14.705785968480868,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2016,Indirect migration background,female,228,11.301144527881968,10.836183247657418,11.766105808106518,5.0,10.0,15.0,1.0,30.0,10.0,8.0,13.0
2017,No migration background,male,,,,,,,,,,,,
2017,No migration background,female,,,,,,,,,,,,
2017,Direct migration background,male,,,,,,,,,,,,
2017,Direct migration background,female,,,,,,,,,,,,
2017,Indirect migration background,male,,,,,,,,,,,,
2017,Indirect migration background,female,,,,,,,,,,,,
2018,No migration background,male,2151,15.39411906957369,15.211503166942638,15.576734972204743,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2018,No migration background,female,2354,12.517919399906106,12.375707343372847,12.660131456439364,7.9630315763193575,10.0,18.0,1.0,33.055452635520965,10.0,8.0,10.0
2018,Direct migration background,male,688,14.667791666449208,14.376453241669566,14.95913009122885,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,Direct migration background,female,572,11.557990530224863,11.285809956512407,11.83017110393732,6.0,10.0,15.0,1.0,28.5,10.0,10.0,10.0
2018,Indirect migration background,male,232,13.321707174113373,12.909217598398175,13.73419674982857,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2018,Indirect migration background,female,241,11.711791359327657,11.333357939694347,12.090224778960968,7.0,10.0,15.0,1.0,27.0,10.0,10.0,10.0
2019,No migration background,male,,,,,,,,,,,,
2019,No migration background,female,,,,,,,,,,,,
2019,Direct migration background,male,,,,,,,,,,,,
2019,Direct migration background,female,,,,,,,,,,,,
2019,Indirect migration background,male,,,,,,,,,,,,
2019,Indirect migration background,female,,,,,,,,,,,,
2020,No migration background,male,1916,14.911404341334755,14.732303655182104,15.090505027487406,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2020,No migration background,female,2032,12.4754407945266,12.31975062708089,12.63113096197231,7.615146791317907,10.0,17.0,1.0,31.07727981302314,10.0,8.0,10.0
2020,Direct migration background,male,1595,15.117618228565831,14.883857330049016,15.351379127082646,8.0,15.0,20.0,0.0,38.0,15.0,15.0,18.0
2020,Direct migration background,female,733,11.276195419590934,11.039350139409956,11.513040699771912,6.0,10.0,15.0,0.0,28.5,10.0,10.0,10.0
2020,Indirect migration background,male,208,12.759773670831995,12.252652615740052,13.266894725923938,8.0,10.0,18.589327383543594,1.0,34.473318458858984,10.0,8.0,10.0
2020,Indirect migration background,female,194,11.827031952600464,11.363359541562472,12.290704363638456,6.0,10.0,15.0,1.0,28.5,10.0,7.0,10.0
2021,No migration background,male,,,,,,,,,,,,
2021,No migration background,female,,,,,,,,,,,,
2021,Direct migration background,male,,,,,,,,,,,,
2021,Direct migration background,female,,,,,,,,,,,,
2021,Indirect migration background,male,,,,,,,,,,,,
2021,Indirect migration background,female,,,,,,,,,,,,
