year,quintil_oecd,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,2nd Quintile,"Yes, less frequently",0.07319,450,2837,0.06361,0.08278
2017,3rd Quintile,"No, never",0.20464,1252,2837,0.18979,0.21949
2017,3rd Quintile,"Yes, every week",0.05601,335,2837,0.04755,0.06447
2017,3rd Quintile,"Yes, every 2 weeks",0.07421,464,2837,0.06456,0.08386
2017,3rd Quintile,"Yes, every 3-4 weeks",0.04074,268,2837,0.03346,0.04802
2017,3rd Quintile,"Yes, less frequently",0.09580,518,2837,0.08497,0.10664
2017,4th Quintile,"No, never",0.25452,1333,3039,0.23903,0.27001
2017,4th Quintile,"Yes, every week",0.06611,385,3039,0.05727,0.07494
2017,4th Quintile,"Yes, every 2 weeks",0.08733,398,3039,0.07729,0.09737
2017,4th Quintile,"Yes, every 3-4 weeks",0.05257,297,3039,0.04464,0.06051
2017,4th Quintile,"Yes, less frequently",0.12729,626,3039,0.11544,0.13914
2017,5th Quintile,"No, never",0.25143,1344,3277,0.23658,0.26629
2017,5th Quintile,"Yes, every week",0.09156,437,3277,0.08169,0.10144
2017,5th Quintile,"Yes, every 2 weeks",0.06905,341,3277,0.06037,0.07773
2017,5th Quintile,"Yes, every 3-4 weeks",0.06335,309,3277,0.05501,0.07169
2017,5th Quintile,"Yes, less frequently",0.16993,846,3277,0.15707,0.18279
2019,1st Quintile,"No, never",0.14041,925,1973,0.12507,0.15574
2019,1st Quintile,"Yes, every week",0.04537,302,1973,0.03619,0.05456
2019,1st Quintile,"Yes, every 2 weeks",0.05435,325,1973,0.04434,0.06435
2019,1st Quintile,"Yes, every 3-4 weeks",0.02401,156,1973,0.01725,0.03076
2019,1st Quintile,"Yes, less frequently",0.04618,265,1973,0.03691,0.05544
2019,2nd Quintile,"No, never",0.18051,1224,2767,0.16618,0.19484
2019,2nd Quintile,"Yes, every week",0.05707,366,2767,0.04842,0.06571
2019,2nd Quintile,"Yes, every 2 weeks",0.07875,495,2767,0.06871,0.08878
2019,2nd Quintile,"Yes, every 3-4 weeks",0.03506,242,2767,0.02821,0.04192
2019,2nd Quintile,"Yes, less frequently",0.07502,440,2767,0.06521,0.08484
2019,3rd Quintile,"No, never",0.23403,1349,3007,0.21889,0.24916
2019,3rd Quintile,"Yes, every week",0.06048,353,3007,0.05196,0.06900
2019,3rd Quintile,"Yes, every 2 weeks",0.08776,488,3007,0.07764,0.09787
2019,3rd Quintile,"Yes, every 3-4 weeks",0.04184,256,3007,0.03469,0.04900
2019,3rd Quintile,"Yes, less frequently",0.10769,561,3007,0.09661,0.11877
2019,4th Quintile,"No, never",0.25806,1380,3053,0.24253,0.27358
2019,4th Quintile,"Yes, every week",0.06936,303,3053,0.06035,0.07837
2019,4th Quintile,"Yes, every 2 weeks",0.07892,451,3053,0.06935,0.08849
2019,4th Quintile,"Yes, every 3-4 weeks",0.05165,268,3053,0.04380,0.05950
2019,4th Quintile,"Yes, less frequently",0.13337,651,3053,0.12131,0.14543
2019,5th Quintile,"No, never",0.27827,1531,3544,0.26351,0.29302
2019,5th Quintile,"Yes, every week",0.07893,414,3544,0.07005,0.08781
2019,5th Quintile,"Yes, every 2 weeks",0.06494,335,3544,0.05683,0.07306
2019,5th Quintile,"Yes, every 3-4 weeks",0.06465,332,3544,0.05655,0.07274
2019,5th Quintile,"Yes, less frequently",0.18293,932,3544,0.17020,0.19566
2021,1st Quintile,"No, never",0.12974,870,2038,0.11514,0.14433
2021,1st Quintile,"Yes, every week",0.04648,341,2038,0.03734,0.05562
2021,1st Quintile,"Yes, every 2 weeks",0.05935,382,2038,0.04909,0.06961
2021,1st Quintile,"Yes, every 3-4 weeks",0.02456,170,2038,0.01784,0.03129
2021,1st Quintile,"Yes, less frequently",0.04436,275,2038,0.03542,0.05330
2021,2nd Quintile,"No, never",0.16287,863,1921,0.14635,0.17938
2021,2nd Quintile,"Yes, every week",0.04135,234,1921,0.03244,0.05025
2021,2nd Quintile,"Yes, every 2 weeks",0.06188,318,1921,0.05110,0.07266
2021,2nd Quintile,"Yes, every 3-4 weeks",0.03328,167,1921,0.02526,0.04130
2021,2nd Quintile,"Yes, less frequently",0.07414,339,1921,0.06242,0.08586
2021,3rd Quintile,"No, never",0.20756,842,1802,0.18883,0.22629
2021,3rd Quintile,"Yes, every week",0.04384,176,1802,0.03439,0.05330
2021,3rd Quintile,"Yes, every 2 weeks",0.06160,277,1802,0.05049,0.07270
2021,3rd Quintile,"Yes, every 3-4 weeks",0.03087,138,1802,0.02288,0.03886
2021,3rd Quintile,"Yes, less frequently",0.07941,369,1802,0.06693,0.09190
2021,4th Quintile,"No, never",0.20915,910,1962,0.19115,0.22715
2021,4th Quintile,"Yes, every week",0.04855,209,1962,0.03903,0.05806
2021,4th Quintile,"Yes, every 2 weeks",0.06189,262,1962,0.05123,0.07256
2021,4th Quintile,"Yes, every 3-4 weeks",0.03925,155,1962,0.03065,0.04784
2021,4th Quintile,"Yes, less frequently",0.09502,426,1962,0.08205,0.10800
2021,5th Quintile,"No, never",0.23056,1068,2704,0.21468,0.24643
2021,5th Quintile,"Yes, every week",0.06547,445,2704,0.05615,0.07480
2021,5th Quintile,"Yes, every 2 weeks",0.04729,278,2704,0.03929,0.05529
2021,5th Quintile,"Yes, every 3-4 weeks",0.04828,238,2704,0.04020,0.05636
2021,5th Quintile,"Yes, less frequently",0.12514,675,2704,0.11267,0.13761
