year,pgisced97,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Second Stage of Tertiary Education,"Yes, less frequently",0.21552,836,2738,0.20012,0.23093
2011,Primary Level,"No, never",0.14211,54,86,0.06788,0.21634
2011,Primary Level,"Yes, every week",0.09000,32,86,0.02916,0.15084
2011,Lower Secondary Level,"No, never",0.14654,482,1176,0.12632,0.16676
2011,Lower Secondary Level,"Yes, every week",0.05899,197,1176,0.04551,0.07246
2011,Lower Secondary Level,"Yes, every 2 weeks",0.06985,210,1176,0.05527,0.08442
2011,Lower Secondary Level,"Yes, every 3-4 weeks",0.02941,104,1176,0.01975,0.03907
2011,Lower Secondary Level,"Yes, less frequently",0.05926,183,1176,0.04576,0.07276
2011,Upper Secondary Level,"No, never",0.20867,3017,7975,0.19975,0.21759
2011,Upper Secondary Level,"Yes, every week",0.07776,1116,7975,0.07188,0.08364
2011,Upper Secondary Level,"Yes, every 2 weeks",0.09602,1447,7975,0.08956,0.10249
2011,Upper Secondary Level,"Yes, every 3-4 weeks",0.05245,749,7975,0.04755,0.05734
2011,Upper Secondary Level,"Yes, less frequently",0.11258,1646,7975,0.10564,0.11951
2011,Post-secondary Non-tertiary Level,"No, never",0.30085,637,1415,0.27694,0.32475
2011,Post-secondary Non-tertiary Level,"Yes, every week",0.08590,149,1415,0.07130,0.10051
2011,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09514,202,1415,0.07985,0.11043
2011,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05977,123,1415,0.04741,0.07212
2011,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17216,304,1415,0.15248,0.19184
2011,First Stage of Tertiary Education,"No, never",0.20147,416,1251,0.17923,0.22370
2011,First Stage of Tertiary Education,"Yes, every week",0.09570,176,1251,0.07939,0.11200
2011,First Stage of Tertiary Education,"Yes, every 2 weeks",0.09277,192,1251,0.07669,0.10885
2011,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05823,118,1251,0.04525,0.07121
2011,First Stage of Tertiary Education,"Yes, less frequently",0.19270,349,1251,0.17083,0.21457
2011,Second Stage of Tertiary Education,"No, never",0.23972,1563,4383,0.22708,0.25236
2011,Second Stage of Tertiary Education,"Yes, every week",0.10818,691,4383,0.09899,0.11738
2011,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07030,472,4383,0.06273,0.07787
2011,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06316,415,4383,0.05596,0.07036
2011,Second Stage of Tertiary Education,"Yes, less frequently",0.20508,1242,4383,0.19312,0.21703
2013,Primary Level,"No, never",0.08274,47,47,0.00313,0.16236
2013,Lower Secondary Level,"No, never",0.12466,475,1110,0.10522,0.14410
2013,Lower Secondary Level,"Yes, every week",0.05373,181,1110,0.04046,0.06700
2013,Lower Secondary Level,"Yes, every 2 weeks",0.04838,192,1110,0.03575,0.06101
2013,Lower Secondary Level,"Yes, every 3-4 weeks",0.02192,85,1110,0.01330,0.03054
2013,Lower Secondary Level,"Yes, less frequently",0.04887,177,1110,0.03618,0.06155
2013,Upper Secondary Level,"No, never",0.19040,2787,7356,0.18143,0.19937
2013,Upper Secondary Level,"Yes, every week",0.06522,960,7356,0.05958,0.07086
2013,Upper Secondary Level,"Yes, every 2 weeks",0.09470,1361,7356,0.08801,0.10139
2013,Upper Secondary Level,"Yes, every 3-4 weeks",0.04476,648,7356,0.04003,0.04949
2013,Upper Secondary Level,"Yes, less frequently",0.11246,1600,7356,0.10524,0.11968
2013,Post-secondary Non-tertiary Level,"No, never",0.24731,610,1338,0.22419,0.27044
2013,Post-secondary Non-tertiary Level,"Yes, every week",0.06465,127,1338,0.05147,0.07783
2013,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.10126,202,1338,0.08509,0.11743
2013,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05700,105,1338,0.04457,0.06943
2013,Post-secondary Non-tertiary Level,"Yes, less frequently",0.15018,294,1338,0.13103,0.16933
2013,First Stage of Tertiary Education,"No, never",0.19196,403,1139,0.16908,0.21484
2013,First Stage of Tertiary Education,"Yes, every week",0.07509,138,1139,0.05978,0.09040
2013,First Stage of Tertiary Education,"Yes, every 2 weeks",0.07267,151,1139,0.05759,0.08775
2013,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05880,109,1139,0.04513,0.07247
2013,First Stage of Tertiary Education,"Yes, less frequently",0.21522,338,1139,0.19134,0.23910
2013,Second Stage of Tertiary Education,"No, never",0.21741,1535,4120,0.20481,0.23000
2013,Second Stage of Tertiary Education,"Yes, every week",0.08795,588,4120,0.07930,0.09660
2013,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06296,429,4120,0.05555,0.07038
2013,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06103,376,4120,0.05372,0.06834
2013,Second Stage of Tertiary Education,"Yes, less frequently",0.19234,1192,4120,0.18030,0.20438
2015,Primary Level,"No, never",0.15308,66,66,0.06555,0.24061
2015,Lower Secondary Level,"No, never",0.16429,527,1237,0.14363,0.18494
2015,Lower Secondary Level,"Yes, every week",0.07250,217,1237,0.05805,0.08696
2015,Lower Secondary Level,"Yes, every 2 weeks",0.07631,231,1237,0.06151,0.09112
2015,Lower Secondary Level,"Yes, every 3-4 weeks",0.02847,90,1237,0.01920,0.03774
2015,Lower Secondary Level,"Yes, less frequently",0.05553,172,1237,0.04276,0.06829
2015,Upper Secondary Level,"No, never",0.21417,2688,6897,0.20449,0.22385
2015,Upper Secondary Level,"Yes, every week",0.07059,938,6897,0.06455,0.07664
2015,Upper Secondary Level,"Yes, every 2 weeks",0.09749,1229,6897,0.09049,0.10449
2015,Upper Secondary Level,"Yes, every 3-4 weeks",0.04426,576,6897,0.03941,0.04912
2015,Upper Secondary Level,"Yes, less frequently",0.12204,1466,6897,0.11432,0.12977
2015,Post-secondary Non-tertiary Level,"No, never",0.28252,649,1483,0.25960,0.30544
2015,Post-secondary Non-tertiary Level,"Yes, every week",0.06840,142,1483,0.05555,0.08125
2015,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11754,225,1483,0.10114,0.13394
2015,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06707,134,1483,0.05433,0.07980
2015,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18185,333,1483,0.16221,0.20149
2015,First Stage of Tertiary Education,"No, never",0.20068,362,1034,0.17625,0.22510
2015,First Stage of Tertiary Education,"Yes, every week",0.08458,125,1034,0.06761,0.10155
2015,First Stage of Tertiary Education,"Yes, every 2 weeks",0.07085,119,1034,0.05521,0.08650
2015,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06504,95,1034,0.05000,0.08008
2015,First Stage of Tertiary Education,"Yes, less frequently",0.22088,333,1034,0.19558,0.24617
2015,Second Stage of Tertiary Education,"No, never",0.23736,1583,4093,0.22432,0.25039
2015,Second Stage of Tertiary Education,"Yes, every week",0.09532,553,4093,0.08632,0.10432
2015,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08183,458,4093,0.07344,0.09023
2015,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06499,373,4093,0.05744,0.07255
2015,Second Stage of Tertiary Education,"Yes, less frequently",0.17706,1126,4093,0.16537,0.18876
2017,Primary Level,"No, never",0.14466,85,121,0.08172,0.20759
2017,Primary Level,"Yes, every 2 weeks",0.07357,36,121,0.02686,0.12028
2017,Lower Secondary Level,"No, never",0.19524,594,1333,0.17395,0.21652
2017,Lower Secondary Level,"Yes, every week",0.06170,221,1333,0.04878,0.07462
2017,Lower Secondary Level,"Yes, every 2 weeks",0.06699,220,1333,0.05357,0.08042
2017,Lower Secondary Level,"Yes, every 3-4 weeks",0.03930,108,1333,0.02887,0.04974
2017,Lower Secondary Level,"Yes, less frequently",0.06425,190,1333,0.05108,0.07742
2017,Upper Secondary Level,"No, never",0.23442,3091,7429,0.22478,0.24405
2017,Upper Secondary Level,"Yes, every week",0.08125,1044,7429,0.07503,0.08746
2017,Upper Secondary Level,"Yes, every 2 weeks",0.09390,1273,7429,0.08727,0.10054
2017,Upper Secondary Level,"Yes, every 3-4 weeks",0.04869,689,7429,0.04380,0.05359
2017,Upper Secondary Level,"Yes, less frequently",0.11067,1332,7429,0.10353,0.11780
2017,Post-secondary Non-tertiary Level,"No, never",0.33716,775,1712,0.31476,0.35956
2017,Post-secondary Non-tertiary Level,"Yes, every week",0.08200,179,1712,0.06900,0.09500
2017,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11706,263,1712,0.10183,0.13230
2017,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06835,190,1712,0.05640,0.08031
2017,Post-secondary Non-tertiary Level,"Yes, less frequently",0.13235,305,1712,0.11630,0.14841
2017,First Stage of Tertiary Education,"No, never",0.23909,408,1059,0.21339,0.26479
2017,First Stage of Tertiary Education,"Yes, every week",0.07619,123,1059,0.06020,0.09217
2017,First Stage of Tertiary Education,"Yes, every 2 weeks",0.10013,154,1059,0.08204,0.11821
2017,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05681,95,1059,0.04286,0.07076
2017,First Stage of Tertiary Education,"Yes, less frequently",0.19050,279,1059,0.16683,0.21416
2017,Second Stage of Tertiary Education,"No, never",0.28891,2013,4642,0.27587,0.30195
2017,Second Stage of Tertiary Education,"Yes, every week",0.08446,581,4642,0.07646,0.09246
2017,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07595,485,4642,0.06833,0.08357
2017,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06942,479,4642,0.06210,0.07673
2017,Second Stage of Tertiary Education,"Yes, less frequently",0.17451,1084,4642,0.16359,0.18543
2019,Primary Level,"No, never",0.17597,80,80,0.09200,0.25995
2019,Lower Secondary Level,"No, never",0.18516,547,1223,0.16338,0.20694
2019,Lower Secondary Level,"Yes, every week",0.06771,186,1223,0.05362,0.08179
2019,Lower Secondary Level,"Yes, every 2 weeks",0.08701,236,1223,0.07120,0.10281
2019,Lower Secondary Level,"Yes, every 3-4 weeks",0.02325,71,1223,0.01480,0.03170
2019,Lower Secondary Level,"Yes, less frequently",0.07786,183,1223,0.06284,0.09288
2019,Upper Secondary Level,"No, never",0.24419,2953,6952,0.23409,0.25429
2019,Upper Secondary Level,"Yes, every week",0.07604,974,6952,0.06981,0.08228
2019,Upper Secondary Level,"Yes, every 2 weeks",0.09174,1139,6952,0.08495,0.09852
2019,Upper Secondary Level,"Yes, every 3-4 weeks",0.05413,614,6952,0.04881,0.05944
2019,Upper Secondary Level,"Yes, less frequently",0.11024,1272,6952,0.10288,0.11761
2019,Post-secondary Non-tertiary Level,"No, never",0.35954,788,1735,0.33696,0.38213
2019,Post-secondary Non-tertiary Level,"Yes, every week",0.07242,182,1735,0.06022,0.08462
2019,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11672,264,1735,0.10160,0.13183
2019,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06905,174,1735,0.05711,0.08098
2019,Post-secondary Non-tertiary Level,"Yes, less frequently",0.14198,327,1735,0.12555,0.15841
2019,First Stage of Tertiary Education,"No, never",0.27958,433,1212,0.25430,0.30486
2019,First Stage of Tertiary Education,"Yes, every week",0.08129,193,1212,0.06590,0.09668
2019,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08133,162,1212,0.06593,0.09672
2019,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05440,108,1212,0.04162,0.06717
2019,First Stage of Tertiary Education,"Yes, less frequently",0.18037,316,1212,0.15871,0.20203
2019,Second Stage of Tertiary Education,"No, never",0.29104,2016,5179,0.27867,0.30342
2019,Second Stage of Tertiary Education,"Yes, every week",0.08468,778,5179,0.07710,0.09226
2019,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07311,586,5179,0.06602,0.08020
2019,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05837,501,5179,0.05199,0.06476
2019,Second Stage of Tertiary Education,"Yes, less frequently",0.18534,1298,5179,0.17476,0.19593
2021,Primary Level,"No, never",0.15636,149,369,0.11925,0.19347
2021,Primary Level,"Yes, every week",0.06126,73,369,0.03676,0.08576
2021,Primary Level,"Yes, every 2 weeks",0.08169,59,369,0.05371,0.10968
2021,Primary Level,"Yes, every 3-4 weeks",0.01384,34,369,0.00191,0.02578
2021,Primary Level,"Yes, less frequently",0.08418,54,369,0.05581,0.11255
2021,Lower Secondary Level,"No, never",0.15599,358,788,0.13064,0.18134
2021,Lower Secondary Level,"Yes, every week",0.05616,122,788,0.04007,0.07224
2021,Lower Secondary Level,"Yes, every 2 weeks",0.06812,129,788,0.05052,0.08572
2021,Lower Secondary Level,"Yes, every 3-4 weeks",0.03233,66,788,0.01997,0.04469
2021,Lower Secondary Level,"Yes, less frequently",0.06602,113,788,0.04867,0.08337
2021,Upper Secondary Level,"No, never",0.19959,1668,3740,0.18677,0.21240
2021,Upper Secondary Level,"Yes, every week",0.05712,472,3740,0.04968,0.06456
2021,Upper Secondary Level,"Yes, every 2 weeks",0.07540,634,3740,0.06694,0.08386
2021,Upper Secondary Level,"Yes, every 3-4 weeks",0.03796,289,3740,0.03183,0.04408
2021,Upper Secondary Level,"Yes, less frequently",0.08052,677,3740,0.07180,0.08924
2021,Post-secondary Non-tertiary Level,"No, never",0.32263,542,1115,0.29518,0.35009
2021,Post-secondary Non-tertiary Level,"Yes, every week",0.03603,100,1115,0.02508,0.04697
2021,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09401,160,1115,0.07687,0.11115
2021,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.07748,112,1115,0.06178,0.09318
2021,Post-secondary Non-tertiary Level,"Yes, less frequently",0.11379,201,1115,0.09514,0.13244
2021,First Stage of Tertiary Education,"No, never",0.24058,235,560,0.20515,0.27602
2021,First Stage of Tertiary Education,"Yes, every week",0.03866,67,560,0.02268,0.05464
2021,First Stage of Tertiary Education,"Yes, every 2 weeks",0.03784,63,560,0.02202,0.05366
2021,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.03634,42,560,0.02083,0.05185
2021,First Stage of Tertiary Education,"Yes, less frequently",0.12640,153,560,0.09885,0.15395
2021,Second Stage of Tertiary Education,"No, never",0.26388,1504,3554,0.24939,0.27837
2021,Second Stage of Tertiary Education,"Yes, every week",0.07411,523,3554,0.06550,0.08272
2021,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06066,419,3554,0.05281,0.06851
2021,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04441,284,3554,0.03764,0.05119
2021,Second Stage of Tertiary Education,"Yes, less frequently",0.13433,824,3554,0.12312,0.14554
