year,age_gr,bula_h,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Bavaria,"Yes, every 3-4 weeks",0.05893,51,640,0.04067,0.07719
2005,46-65 y.,Bavaria,"Yes, less frequently",0.14455,170,640,0.11729,0.17182
2005,46-65 y.,Berlin,"No, never",0.24182,64,111,0.16180,0.32184
2005,46-65 y.,Berlin,"Yes, less frequently",0.14608,47,111,0.08007,0.21208
2005,46-65 y.,Brandenburg,"No, never",0.19441,63,147,0.13021,0.25860
2005,46-65 y.,Brandenburg,"Yes, every week",0.14525,40,147,0.08809,0.20241
2005,46-65 y.,Brandenburg,"Yes, less frequently",0.11660,44,147,0.06454,0.16866
2005,46-65 y.,Mecklenburg-Western Pomerania,"No, never",0.20466,37,70,0.10946,0.29985
2005,46-65 y.,Mecklenburg-Western Pomerania,"Yes, less frequently",0.17590,33,70,0.08607,0.26574
2005,46-65 y.,Saxony,"No, never",0.14851,105,318,0.10937,0.18766
2005,46-65 y.,Saxony,"Yes, every week",0.07598,42,318,0.04681,0.10515
2005,46-65 y.,Saxony,"Yes, every 2 weeks",0.10479,42,318,0.07107,0.13851
2005,46-65 y.,Saxony,"Yes, every 3-4 weeks",0.06193,32,318,0.03539,0.08846
2005,46-65 y.,Saxony,"Yes, less frequently",0.16855,97,318,0.12734,0.20976
2005,46-65 y.,Saxony-Anhalt,"No, never",0.15038,56,150,0.09298,0.20777
2005,46-65 y.,Saxony-Anhalt,"Yes, every 2 weeks",0.08643,38,150,0.04131,0.13155
2005,46-65 y.,Saxony-Anhalt,"Yes, less frequently",0.14887,56,150,0.09171,0.20602
2005,46-65 y.,Thuringa,"No, never",0.15173,49,98,0.08034,0.22313
2005,46-65 y.,Thuringa,"Yes, less frequently",0.10988,49,98,0.04765,0.17212
2007,17-29 y.,Lower Saxony,"No, never",0.21872,69,109,0.14076,0.29669
2007,17-29 y.,Lower Saxony,"Yes, less frequently",0.10901,40,109,0.05023,0.16778
2007,17-29 y.,North Rhine-Westphalia,"No, never",0.18677,137,348,0.14577,0.22778
2007,17-29 y.,North Rhine-Westphalia,"Yes, every week",0.07906,51,348,0.05067,0.10745
2007,17-29 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.12184,77,348,0.08742,0.15626
2007,17-29 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.04633,32,348,0.02421,0.06844
2007,17-29 y.,North Rhine-Westphalia,"Yes, less frequently",0.06354,51,348,0.03787,0.08921
2007,17-29 y.,Hesse,"No, never",0.25740,45,45,0.12822,0.38659
2007,17-29 y.,"Rhineland-Palatinate, Saarland","No, never",0.26426,44,44,0.13247,0.39606
2007,17-29 y.,Baden-Wuerttemberg,"No, never",0.25748,119,236,0.20158,0.31339
2007,17-29 y.,Baden-Wuerttemberg,"Yes, every week",0.08211,32,236,0.04701,0.11721
2007,17-29 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.09418,38,236,0.05684,0.13153
2007,17-29 y.,Baden-Wuerttemberg,"Yes, less frequently",0.09959,47,236,0.06131,0.13788
2007,17-29 y.,Bavaria,"No, never",0.24009,116,272,0.18923,0.29094
2007,17-29 y.,Bavaria,"Yes, every week",0.07673,48,272,0.04504,0.10842
2007,17-29 y.,Bavaria,"Yes, every 2 weeks",0.09096,42,272,0.05672,0.12519
2007,17-29 y.,Bavaria,"Yes, less frequently",0.13862,66,272,0.09748,0.17976
2007,17-29 y.,Berlin,"No, never",0.19465,31,31,0.05297,0.33634
2007,17-29 y.,Saxony,"No, never",0.17080,56,56,0.07134,0.27026
2007,17-29 y.,Saxony-Anhalt,"No, never",0.20899,38,38,0.07798,0.34000
2007,17-29 y.,Thuringa,"No, never",0.19115,33,33,0.05491,0.32739
2007,30-45 y.,Schleswig-Holstein,"No, never",0.26928,42,77,0.16955,0.36901
2007,30-45 y.,Schleswig-Holstein,"Yes, less frequently",0.23047,35,77,0.13579,0.32516
2007,30-45 y.,Lower Saxony,"No, never",0.23377,128,438,0.19409,0.27346
2007,30-45 y.,Lower Saxony,"Yes, every week",0.11346,66,438,0.08373,0.14320
2007,30-45 y.,Lower Saxony,"Yes, every 2 weeks",0.15936,78,438,0.12505,0.19368
2007,30-45 y.,Lower Saxony,"Yes, every 3-4 weeks",0.10994,50,438,0.08061,0.13927
2007,30-45 y.,Lower Saxony,"Yes, less frequently",0.22095,116,438,0.18205,0.25985
2007,30-45 y.,North Rhine-Westphalia,"No, never",0.29712,391,1005,0.26885,0.32538
2007,30-45 y.,North Rhine-Westphalia,"Yes, every week",0.10752,131,1005,0.08836,0.12668
2007,30-45 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.12888,142,1005,0.10815,0.14960
2007,30-45 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08079,87,1005,0.06393,0.09764
2007,30-45 y.,North Rhine-Westphalia,"Yes, less frequently",0.20327,254,1005,0.17837,0.22816
2007,30-45 y.,Hesse,"No, never",0.28311,125,355,0.23618,0.33004
2007,30-45 y.,Hesse,"Yes, every week",0.11627,51,355,0.08287,0.14966
2007,30-45 y.,Hesse,"Yes, every 2 weeks",0.12325,55,355,0.08900,0.15749
2007,30-45 y.,Hesse,"Yes, every 3-4 weeks",0.07637,36,355,0.04870,0.10403
2007,30-45 y.,Hesse,"Yes, less frequently",0.22481,88,355,0.18132,0.26830
2007,30-45 y.,"Rhineland-Palatinate, Saarland","No, never",0.28897,97,245,0.23209,0.34584
2007,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, every week",0.15835,52,245,0.11254,0.20416
2007,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.16143,43,245,0.11526,0.20759
2007,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.14308,53,245,0.09914,0.18701
2007,30-45 y.,Baden-Wuerttemberg,"No, never",0.26370,226,616,0.22887,0.29853
2007,30-45 y.,Baden-Wuerttemberg,"Yes, every week",0.09085,68,616,0.06814,0.11356
2007,30-45 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.13160,84,616,0.10488,0.15832
2007,30-45 y.,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.11339,82,616,0.08833,0.13845
2007,30-45 y.,Baden-Wuerttemberg,"Yes, less frequently",0.21794,156,616,0.18531,0.25057
2007,30-45 y.,Bavaria,"No, never",0.26564,259,728,0.23353,0.29775
2007,30-45 y.,Bavaria,"Yes, every week",0.12106,105,728,0.09735,0.14477
2007,30-45 y.,Bavaria,"Yes, every 2 weeks",0.11742,97,728,0.09402,0.14082
2007,30-45 y.,Bavaria,"Yes, every 3-4 weeks",0.09112,73,728,0.07020,0.11203
2007,30-45 y.,Bavaria,"Yes, less frequently",0.22937,194,728,0.19881,0.25993
2007,30-45 y.,Berlin,"No, never",0.32867,45,88,0.22997,0.42738
2007,30-45 y.,Berlin,"Yes, less frequently",0.24041,43,88,0.15062,0.33021
2007,30-45 y.,Brandenburg,"No, never",0.20535,46,128,0.13510,0.27561
2007,30-45 y.,Brandenburg,"Yes, every 2 weeks",0.21781,37,128,0.14602,0.28960
2007,30-45 y.,Brandenburg,"Yes, less frequently",0.16112,45,128,0.09718,0.22506
2007,30-45 y.,Saxony,"No, never",0.19831,86,329,0.15516,0.24146
2007,30-45 y.,Saxony,"Yes, every week",0.12951,38,329,0.09318,0.16585
2007,30-45 y.,Saxony,"Yes, every 2 weeks",0.19596,73,329,0.15300,0.23891
2007,30-45 y.,Saxony,"Yes, every 3-4 weeks",0.06631,36,329,0.03938,0.09324
2007,30-45 y.,Saxony,"Yes, less frequently",0.22097,96,329,0.17607,0.26587
2007,30-45 y.,Saxony-Anhalt,"No, never",0.18943,43,123,0.11990,0.25896
2007,30-45 y.,Saxony-Anhalt,"Yes, every 2 weeks",0.19660,36,123,0.12607,0.26712
2007,30-45 y.,Saxony-Anhalt,"Yes, less frequently",0.17604,44,123,0.10846,0.24362
2007,30-45 y.,Thuringa,"No, never",0.21067,52,172,0.14955,0.27179
2007,30-45 y.,Thuringa,"Yes, every week",0.13562,34,172,0.08430,0.18694
2007,30-45 y.,Thuringa,"Yes, every 2 weeks",0.17683,37,172,0.11965,0.23402
2007,30-45 y.,Thuringa,"Yes, less frequently",0.20781,49,172,0.14699,0.26862
2007,46-65 y.,Schleswig-Holstein,"No, never",0.23391,55,88,0.14496,0.32286
2007,46-65 y.,Schleswig-Holstein,"Yes, less frequently",0.12445,33,88,0.05508,0.19381
2007,46-65 y.,Lower Saxony,"No, never",0.22647,136,398,0.18530,0.26764
2007,46-65 y.,Lower Saxony,"Yes, every week",0.11312,69,398,0.08196,0.14428
2007,46-65 y.,Lower Saxony,"Yes, every 2 weeks",0.08627,52,398,0.05865,0.11389
2007,46-65 y.,Lower Saxony,"Yes, every 3-4 weeks",0.04793,37,398,0.02692,0.06894
2007,46-65 y.,Lower Saxony,"Yes, less frequently",0.16027,104,398,0.12418,0.19635
2007,46-65 y.,North Rhine-Westphalia,"No, never",0.24705,375,944,0.21952,0.27458
2007,46-65 y.,North Rhine-Westphalia,"Yes, every week",0.08558,145,944,0.06773,0.10344
2007,46-65 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.10299,122,944,0.08359,0.12239
2007,46-65 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.04932,76,944,0.03550,0.06314
2007,46-65 y.,North Rhine-Westphalia,"Yes, less frequently",0.16227,226,944,0.13874,0.18580
2007,46-65 y.,Hesse,"No, never",0.19569,108,337,0.15327,0.23811
2007,46-65 y.,Hesse,"Yes, every week",0.11269,56,337,0.07888,0.14650
2007,46-65 y.,Hesse,"Yes, every 2 weeks",0.06269,36,337,0.03677,0.08861
2007,46-65 y.,Hesse,"Yes, every 3-4 weeks",0.06014,31,337,0.03472,0.08556
2007,46-65 y.,Hesse,"Yes, less frequently",0.18543,106,337,0.14388,0.22699
2007,46-65 y.,"Rhineland-Palatinate, Saarland","No, never",0.27614,114,231,0.21836,0.33392
2007,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, every week",0.13790,53,231,0.09334,0.18247
2007,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.14396,64,231,0.09859,0.18933
2007,46-65 y.,Baden-Wuerttemberg,"No, never",0.26658,220,535,0.22908,0.30409
2007,46-65 y.,Baden-Wuerttemberg,"Yes, every week",0.08864,72,535,0.06453,0.11274
2007,46-65 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.07772,49,535,0.05501,0.10043
2007,46-65 y.,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.06602,61,535,0.04496,0.08709
2007,46-65 y.,Baden-Wuerttemberg,"Yes, less frequently",0.14896,133,535,0.11877,0.17916
2007,46-65 y.,Bavaria,"No, never",0.28231,286,686,0.24860,0.31601
2007,46-65 y.,Bavaria,"Yes, every week",0.09770,92,686,0.07547,0.11994
2007,46-65 y.,Bavaria,"Yes, every 2 weeks",0.05553,71,686,0.03838,0.07268
2007,46-65 y.,Bavaria,"Yes, every 3-4 weeks",0.06840,71,686,0.04950,0.08730
2007,46-65 y.,Bavaria,"Yes, less frequently",0.14794,166,686,0.12135,0.17452
2007,46-65 y.,Berlin,"No, never",0.24897,75,175,0.18472,0.31322
2007,46-65 y.,Berlin,"Yes, every week",0.11024,32,175,0.06370,0.15677
2007,46-65 y.,Berlin,"Yes, less frequently",0.23117,68,175,0.16853,0.29382
2007,46-65 y.,Brandenburg,"No, never",0.12351,49,167,0.07345,0.17356
2007,46-65 y.,Brandenburg,"Yes, every week",0.16386,35,167,0.10755,0.22017
2007,46-65 y.,Brandenburg,"Yes, every 2 weeks",0.11836,31,167,0.06922,0.16751
2007,46-65 y.,Brandenburg,"Yes, less frequently",0.15052,52,167,0.09613,0.20492
2007,46-65 y.,Mecklenburg-Western Pomerania,"No, never",0.20243,35,67,0.10549,0.29937
2007,46-65 y.,Mecklenburg-Western Pomerania,"Yes, less frequently",0.13469,32,67,0.05232,0.21705
2007,46-65 y.,Saxony,"No, never",0.19426,111,319,0.15078,0.23774
2007,46-65 y.,Saxony,"Yes, every week",0.06468,44,319,0.03764,0.09171
2007,46-65 y.,Saxony,"Yes, every 2 weeks",0.12671,59,319,0.09015,0.16327
2007,46-65 y.,Saxony,"Yes, less frequently",0.16957,105,319,0.12833,0.21082
2007,46-65 y.,Saxony-Anhalt,"No, never",0.13134,53,173,0.08086,0.18182
2007,46-65 y.,Saxony-Anhalt,"Yes, every week",0.07279,33,173,0.03396,0.11161
2007,46-65 y.,Saxony-Anhalt,"Yes, every 2 weeks",0.12069,37,173,0.07201,0.16938
2007,46-65 y.,Saxony-Anhalt,"Yes, less frequently",0.14865,50,173,0.09549,0.20182
2007,46-65 y.,Thuringa,"No, never",0.18353,53,161,0.12355,0.24351
2007,46-65 y.,Thuringa,"Yes, every week",0.09555,32,161,0.05000,0.14110
2007,46-65 y.,Thuringa,"Yes, every 2 weeks",0.10344,31,161,0.05625,0.15063
2007,46-65 y.,Thuringa,"Yes, less frequently",0.11662,45,161,0.06689,0.16636
2009,17-29 y.,Lower Saxony,"No, never",0.19396,55,55,0.08849,0.29942
2009,17-29 y.,North Rhine-Westphalia,"No, never",0.18824,114,281,0.14245,0.23403
2009,17-29 y.,North Rhine-Westphalia,"Yes, every week",0.08323,51,281,0.05088,0.11559
2009,17-29 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.10861,57,281,0.07216,0.14506
2009,17-29 y.,North Rhine-Westphalia,"Yes, less frequently",0.11455,59,281,0.07725,0.15185
2009,17-29 y.,Hesse,"No, never",0.29060,43,43,0.15328,0.42791
2009,17-29 y.,"Rhineland-Palatinate, Saarland","No, never",0.18330,38,38,0.05863,0.30797
2009,17-29 y.,Baden-Wuerttemberg,"No, never",0.30212,113,234,0.24316,0.36108
2009,17-29 y.,Baden-Wuerttemberg,"Yes, every week",0.10676,39,234,0.06711,0.14642
2009,17-29 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.07012,33,234,0.03733,0.10291
2009,17-29 y.,Baden-Wuerttemberg,"Yes, less frequently",0.10419,49,234,0.06496,0.14341
2009,17-29 y.,Bavaria,"No, never",0.27676,103,235,0.21943,0.33408
2009,17-29 y.,Bavaria,"Yes, every week",0.08644,33,235,0.05043,0.12244
2009,17-29 y.,Bavaria,"Yes, every 2 weeks",0.09788,46,235,0.05980,0.13595
2009,17-29 y.,Bavaria,"Yes, less frequently",0.13648,53,235,0.09250,0.18047
2009,17-29 y.,Saxony,"No, never",0.21192,50,50,0.09749,0.32635
2009,30-45 y.,Lower Saxony,"No, never",0.26114,119,374,0.21657,0.30572
2009,30-45 y.,Lower Saxony,"Yes, every week",0.11346,54,374,0.08127,0.14565
2009,30-45 y.,Lower Saxony,"Yes, every 2 weeks",0.11560,57,374,0.08315,0.14804
2009,30-45 y.,Lower Saxony,"Yes, every 3-4 weeks",0.08635,44,374,0.05784,0.11485
2009,30-45 y.,Lower Saxony,"Yes, less frequently",0.25838,100,374,0.21395,0.30280
2009,30-45 y.,North Rhine-Westphalia,"No, never",0.28881,325,818,0.25774,0.31989
2009,30-45 y.,North Rhine-Westphalia,"Yes, every week",0.11097,122,818,0.08943,0.13250
2009,30-45 y.,North Rhine-Westphalia,"Yes, every 2 weeks",0.12715,109,818,0.10431,0.15000
2009,30-45 y.,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.08484,73,818,0.06573,0.10394
2009,30-45 y.,North Rhine-Westphalia,"Yes, less frequently",0.20297,189,818,0.17539,0.23055
2009,30-45 y.,Hesse,"No, never",0.28452,88,242,0.22755,0.34148
2009,30-45 y.,Hesse,"Yes, every week",0.11181,35,242,0.07202,0.15160
2009,30-45 y.,Hesse,"Yes, every 2 weeks",0.15116,52,242,0.10593,0.19638
2009,30-45 y.,Hesse,"Yes, less frequently",0.21200,67,242,0.16040,0.26360
2009,30-45 y.,"Rhineland-Palatinate, Saarland","No, never",0.21332,67,152,0.14798,0.27866
2009,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, every week",0.16803,35,152,0.10839,0.22766
2009,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.18556,50,152,0.12355,0.24757
2009,30-45 y.,Baden-Wuerttemberg,"No, never",0.33653,191,490,0.29465,0.37842
2009,30-45 y.,Baden-Wuerttemberg,"Yes, every week",0.11045,61,490,0.08267,0.13823
2009,30-45 y.,Baden-Wuerttemberg,"Yes, every 2 weeks",0.09272,59,490,0.06701,0.11843
2009,30-45 y.,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.07954,47,490,0.05556,0.10352
2009,30-45 y.,Baden-Wuerttemberg,"Yes, less frequently",0.22935,132,490,0.19208,0.26661
2009,30-45 y.,Bavaria,"No, never",0.30741,232,617,0.27097,0.34384
2009,30-45 y.,Bavaria,"Yes, every week",0.13707,91,617,0.10991,0.16423
2009,30-45 y.,Bavaria,"Yes, every 2 weeks",0.10627,70,617,0.08193,0.13060
2009,30-45 y.,Bavaria,"Yes, every 3-4 weeks",0.07240,52,617,0.05194,0.09287
2009,30-45 y.,Bavaria,"Yes, less frequently",0.22687,172,617,0.19380,0.25995
2009,30-45 y.,Berlin,"No, never",0.37043,47,84,0.26653,0.47432
2009,30-45 y.,Berlin,"Yes, less frequently",0.21743,37,84,0.12869,0.30618
2009,30-45 y.,Brandenburg,"No, never",0.16293,40,123,0.09740,0.22847
2009,30-45 y.,Brandenburg,"Yes, every 2 weeks",0.21952,33,123,0.14607,0.29297
2009,30-45 y.,Brandenburg,"Yes, less frequently",0.31473,50,123,0.23232,0.39714
2009,30-45 y.,Saxony,"No, never",0.21060,84,259,0.16085,0.26036
2009,30-45 y.,Saxony,"Yes, every week",0.11614,31,259,0.07704,0.15523
2009,30-45 y.,Saxony,"Yes, every 2 weeks",0.14181,50,259,0.09924,0.18438
2009,30-45 y.,Saxony,"Yes, less frequently",0.28897,94,259,0.23366,0.34428
2009,30-45 y.,Saxony-Anhalt,"No, never",0.21275,43,77,0.12074,0.30476
2009,30-45 y.,Saxony-Anhalt,"Yes, less frequently",0.21243,34,77,0.12047,0.30440
2009,30-45 y.,Thuringa,"No, never",0.18786,35,112,0.11519,0.26052
2009,30-45 y.,Thuringa,"Yes, every week",0.14356,31,112,0.07833,0.20879
2009,30-45 y.,Thuringa,"Yes, less frequently",0.23374,46,112,0.15501,0.31248
2009,46-65 y.,Schleswig-Holstein,"No, never",0.24017,46,46,0.11536,0.36499
2009,46-65 y.,Lower Saxony,"No, never",0.23713,124,360,0.19313,0.28112
