year,age_gr,regtyp,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.07438,207,2010,0.06291,0.08585
2017,30-45 y.,Rural regions,"Yes, less frequently",0.19600,398,2010,0.17864,0.21336
2017,46-65 y.,Urban regions,"No, never",0.32045,2116,4933,0.30743,0.33347
2017,46-65 y.,Urban regions,"Yes, every week",0.09433,648,4933,0.08618,0.10249
2017,46-65 y.,Urban regions,"Yes, every 2 weeks",0.10919,638,4933,0.10048,0.11789
2017,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.07092,495,4933,0.06375,0.07808
2017,46-65 y.,Urban regions,"Yes, less frequently",0.16903,1036,4933,0.15857,0.17949
2017,46-65 y.,Rural regions,"No, never",0.30144,1174,2875,0.28466,0.31822
2017,46-65 y.,Rural regions,"Yes, every week",0.10722,382,2875,0.09591,0.11854
2017,46-65 y.,Rural regions,"Yes, every 2 weeks",0.11336,453,2875,0.10177,0.12495
2017,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.07392,291,2875,0.06435,0.08348
2017,46-65 y.,Rural regions,"Yes, less frequently",0.16860,575,2875,0.15491,0.18228
2017,66 and older,Urban regions,"No, never",0.03671,127,234,0.01256,0.06085
2017,66 and older,Urban regions,"Yes, every week",0.01200,45,234,-0.00198,0.02598
2017,66 and older,Urban regions,"Yes, less frequently",0.01539,62,234,-0.00042,0.03119
2017,66 and older,Rural regions,"No, never",0.04127,69,69,-0.00601,0.08855
2019,17-29 y.,Urban regions,"No, never",0.28700,764,1616,0.26494,0.30906
2019,17-29 y.,Urban regions,"Yes, every week",0.07847,228,1616,0.06535,0.09158
2019,17-29 y.,Urban regions,"Yes, every 2 weeks",0.10229,262,1616,0.08751,0.11707
2019,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.04809,133,1616,0.03766,0.05853
2019,17-29 y.,Urban regions,"Yes, less frequently",0.09842,229,1616,0.08389,0.11295
2019,17-29 y.,Rural regions,"No, never",0.27524,346,769,0.24365,0.30683
2019,17-29 y.,Rural regions,"Yes, every week",0.10783,118,769,0.08589,0.12977
2019,17-29 y.,Rural regions,"Yes, every 2 weeks",0.08446,121,769,0.06479,0.10413
2019,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.05845,77,769,0.04186,0.07504
2019,17-29 y.,Rural regions,"Yes, less frequently",0.09397,107,769,0.07333,0.11461
2019,30-45 y.,Urban regions,"No, never",0.35086,1382,3356,0.33471,0.36701
2019,30-45 y.,Urban regions,"Yes, every week",0.09979,458,3356,0.08965,0.10993
2019,30-45 y.,Urban regions,"Yes, every 2 weeks",0.11462,482,3356,0.10384,0.12540
2019,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.06922,282,3356,0.06064,0.07781
2019,30-45 y.,Urban regions,"Yes, less frequently",0.20284,752,3356,0.18923,0.21645
2019,30-45 y.,Rural regions,"No, never",0.33551,716,1740,0.31332,0.35771
2019,30-45 y.,Rural regions,"Yes, every week",0.08654,223,1740,0.07333,0.09976
2019,30-45 y.,Rural regions,"Yes, every 2 weeks",0.15958,309,1740,0.14237,0.17679
2019,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.06524,149,1740,0.05363,0.07685
2019,30-45 y.,Rural regions,"Yes, less frequently",0.18149,343,1740,0.16338,0.19961
2019,46-65 y.,Urban regions,"No, never",0.34220,2210,5404,0.32955,0.35485
2019,46-65 y.,Urban regions,"Yes, every week",0.09629,777,5404,0.08843,0.10416
2019,46-65 y.,Urban regions,"Yes, every 2 weeks",0.10399,729,5404,0.09585,0.11213
2019,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.06595,487,5404,0.05934,0.07257
2019,46-65 y.,Urban regions,"Yes, less frequently",0.17508,1201,5404,0.16494,0.18521
2019,46-65 y.,Rural regions,"No, never",0.30257,1152,2968,0.28604,0.31910
2019,46-65 y.,Rural regions,"Yes, every week",0.10939,449,2968,0.09816,0.12062
2019,46-65 y.,Rural regions,"Yes, every 2 weeks",0.11604,465,2968,0.10451,0.12756
2019,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.08473,293,2968,0.07471,0.09475
2019,46-65 y.,Rural regions,"Yes, less frequently",0.16766,609,2968,0.15422,0.18110
2019,66 and older,Urban regions,"No, never",0.04378,192,442,0.02469,0.06288
2019,66 and older,Urban regions,"Yes, every week",0.00772,72,442,-0.00045,0.01589
2019,66 and older,Urban regions,"Yes, every 2 weeks",0.00746,37,442,-0.00057,0.01549
2019,66 and older,Urban regions,"Yes, every 3-4 weeks",0.00345,32,442,-0.00202,0.00893
2019,66 and older,Urban regions,"Yes, less frequently",0.02050,109,442,0.00728,0.03373
2019,66 and older,Rural regions,"No, never",0.02889,78,167,0.00341,0.05438
2019,66 and older,Rural regions,"Yes, every week",0.01639,42,167,-0.00292,0.03571
2019,66 and older,Rural regions,"Yes, less frequently",0.01722,47,167,-0.00257,0.03701
2021,17-29 y.,Urban regions,"No, never",0.24638,588,1285,0.22281,0.26995
2021,17-29 y.,Urban regions,"Yes, every week",0.06222,185,1285,0.04901,0.07543
2021,17-29 y.,Urban regions,"Yes, every 2 weeks",0.08865,218,1285,0.07310,0.10420
2021,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.03754,98,1285,0.02714,0.04793
2021,17-29 y.,Urban regions,"Yes, less frequently",0.08801,196,1285,0.07251,0.10351
2021,17-29 y.,Rural regions,"No, never",0.28070,226,492,0.24095,0.32045
2021,17-29 y.,Rural regions,"Yes, every week",0.06989,60,492,0.04734,0.09244
2021,17-29 y.,Rural regions,"Yes, every 2 weeks",0.08535,100,492,0.06063,0.11006
2021,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.03716,41,492,0.02043,0.05390
2021,17-29 y.,Rural regions,"Yes, less frequently",0.06868,65,492,0.04631,0.09105
2021,30-45 y.,Urban regions,"No, never",0.30637,1145,2495,0.28828,0.32447
2021,30-45 y.,Urban regions,"Yes, every week",0.07467,290,2495,0.06436,0.08499
2021,30-45 y.,Urban regions,"Yes, every 2 weeks",0.08878,327,2495,0.07761,0.09994
2021,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.07006,216,2495,0.06004,0.08008
2021,30-45 y.,Urban regions,"Yes, less frequently",0.16471,517,2495,0.15015,0.17926
2021,30-45 y.,Rural regions,"No, never",0.31292,472,1108,0.28560,0.34023
2021,30-45 y.,Rural regions,"Yes, every week",0.09526,151,1108,0.07796,0.11255
2021,30-45 y.,Rural regions,"Yes, every 2 weeks",0.11608,181,1108,0.09721,0.13494
2021,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.05279,95,1108,0.03962,0.06596
2021,30-45 y.,Rural regions,"Yes, less frequently",0.13246,209,1108,0.11249,0.15243
2021,46-65 y.,Urban regions,"No, never",0.28717,1390,3247,0.27160,0.30273
2021,46-65 y.,Urban regions,"Yes, every week",0.07325,453,3247,0.06429,0.08222
2021,46-65 y.,Urban regions,"Yes, every 2 weeks",0.07990,419,3247,0.07057,0.08923
2021,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.05261,263,3247,0.04493,0.06029
2021,46-65 y.,Urban regions,"Yes, less frequently",0.13533,722,3247,0.12356,0.14710
2021,46-65 y.,Rural regions,"No, never",0.25533,655,1606,0.23400,0.27667
2021,46-65 y.,Rural regions,"Yes, every week",0.07560,233,1606,0.06267,0.08854
2021,46-65 y.,Rural regions,"Yes, every 2 weeks",0.09087,259,1606,0.07681,0.10493
2021,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.05640,139,1606,0.04511,0.06768
2021,46-65 y.,Rural regions,"Yes, less frequently",0.10875,320,1606,0.09352,0.12399
2021,66 and older,Urban regions,"No, never",0.04016,95,179,0.01132,0.06901
2021,66 and older,Urban regions,"Yes, every week",0.00539,32,179,-0.00537,0.01615
2021,66 and older,Urban regions,"Yes, less frequently",0.01764,52,179,-0.00170,0.03699
2021,66 and older,Rural regions,"No, never",0.03584,50,50,-0.01621,0.08789
