year,quintil_oecd_hh,regtyp,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,5th Quintile,Urban regions,Yes,0.03801,117,2767,0.03088,0.04514
2020,5th Quintile,Urban regions,No,0.96199,2650,2767,0.95486,0.96912
2020,5th Quintile,Rural regions,Yes,0.05853,55,971,0.04376,0.07330
2020,5th Quintile,Rural regions,No,0.94147,916,971,0.92670,0.95624
2021,1st Quintile,Urban regions,No,0.98125,1326,1326,0.97395,0.98856
2021,1st Quintile,Rural regions,No,0.97632,678,678,0.96486,0.98777
2021,2nd Quintile,Urban regions,No,0.98276,1304,1304,0.97569,0.98983
2021,2nd Quintile,Rural regions,No,0.98305,836,836,0.97429,0.99181
2021,3rd Quintile,Urban regions,Yes,0.01782,37,1305,0.01064,0.02500
2021,3rd Quintile,Urban regions,No,0.98218,1268,1305,0.97500,0.98936
2021,3rd Quintile,Rural regions,No,0.98111,711,711,0.97110,0.99113
2021,4th Quintile,Urban regions,Yes,0.02451,54,1401,0.01641,0.03261
2021,4th Quintile,Urban regions,No,0.97549,1347,1401,0.96739,0.98359
2021,4th Quintile,Rural regions,No,0.97692,666,666,0.96551,0.98833
2021,5th Quintile,Urban regions,Yes,0.04319,90,2020,0.03432,0.05205
2021,5th Quintile,Urban regions,No,0.95681,1930,2020,0.94795,0.96568
2021,5th Quintile,Rural regions,Yes,0.02914,35,691,0.01659,0.04169
2021,5th Quintile,Rural regions,No,0.97086,656,691,0.95831,0.98341
2022,Not included in this version of the questionnaire,Urban regions,No,0.92886,153,153,0.88799,0.96973
2022,1st Quintile,Urban regions,Yes,0.02605,83,3028,0.02038,0.03173
2022,1st Quintile,Urban regions,No,0.97395,2945,3028,0.96827,0.97962
2022,1st Quintile,Rural regions,Yes,0.02006,35,1438,0.01281,0.02731
2022,1st Quintile,Rural regions,No,0.97994,1403,1438,0.97269,0.98719
2022,2nd Quintile,Urban regions,Yes,0.02200,48,2540,0.01629,0.02770
2022,2nd Quintile,Urban regions,No,0.97800,2492,2540,0.97230,0.98371
2022,2nd Quintile,Rural regions,No,0.98943,1310,1310,0.98389,0.99497
2022,3rd Quintile,Urban regions,Yes,0.02819,65,2255,0.02136,0.03503
2022,3rd Quintile,Urban regions,No,0.97181,2190,2255,0.96497,0.97864
2022,3rd Quintile,Rural regions,Yes,0.01399,34,1134,0.00715,0.02083
2022,3rd Quintile,Rural regions,No,0.98601,1100,1134,0.97917,0.99285
2022,4th Quintile,Urban regions,Yes,0.03856,91,2345,0.03077,0.04636
2022,4th Quintile,Urban regions,No,0.96144,2254,2345,0.95364,0.96923
2022,4th Quintile,Rural regions,Yes,0.02314,34,1068,0.01412,0.03216
2022,4th Quintile,Rural regions,No,0.97686,1034,1068,0.96784,0.98588
2022,5th Quintile,Urban regions,Yes,0.03779,116,2792,0.03071,0.04486
2022,5th Quintile,Urban regions,No,0.96221,2676,2792,0.95514,0.96929
2022,5th Quintile,Rural regions,Yes,0.04583,53,1032,0.03307,0.05860
2022,5th Quintile,Rural regions,No,0.95417,979,1032,0.94140,0.96693
