year,hhtyp,quintil_oecd_hh,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Single-person household,5th Quintile,Yes,0.03717,40,982,0.02533,0.04901
2022,Single-person household,5th Quintile,No,0.96283,942,982,0.95099,0.97467
2022,Couple without children,Not included in this version of the questionnaire,No,0.93758,38,38,0.85963,1.01553
2022,Couple without children,1st Quintile,No,0.96835,869,869,0.95670,0.97999
2022,Couple without children,2nd Quintile,No,0.97121,1031,1031,0.96099,0.98142
2022,Couple without children,3rd Quintile,Yes,0.02885,33,1028,0.01861,0.03908
2022,Couple without children,3rd Quintile,No,0.97115,995,1028,0.96092,0.98139
2022,Couple without children,4th Quintile,Yes,0.03680,38,1095,0.02564,0.04795
2022,Couple without children,4th Quintile,No,0.96320,1057,1095,0.95205,0.97436
2022,Couple without children,5th Quintile,Yes,0.03974,72,1603,0.03018,0.04931
2022,Couple without children,5th Quintile,No,0.96026,1531,1603,0.95069,0.96982
2022,Single parent,1st Quintile,No,0.98205,316,316,0.96739,0.99671
2022,Single parent,2nd Quintile,No,0.98078,326,326,0.96585,0.99571
2022,Single parent,3rd Quintile,No,0.98829,210,210,0.97371,1.00288
2022,Single parent,4th Quintile,No,0.95509,152,152,0.92206,0.98813
2022,Single parent,5th Quintile,No,0.92193,99,99,0.86882,0.97505
2022,Couple with children,1st Quintile,Yes,0.02893,31,1092,0.01899,0.03888
2022,Couple with children,1st Quintile,No,0.97107,1061,1092,0.96112,0.98101
2022,Couple with children,2nd Quintile,No,0.97655,1046,1046,0.96737,0.98572
2022,Couple with children,3rd Quintile,Yes,0.03634,35,948,0.02442,0.04826
2022,Couple with children,3rd Quintile,No,0.96366,913,948,0.95174,0.97558
2022,Couple with children,4th Quintile,Yes,0.06010,52,1024,0.04554,0.07467
2022,Couple with children,4th Quintile,No,0.93990,972,1024,0.92533,0.95446
2022,Couple with children,5th Quintile,Yes,0.03918,42,999,0.02714,0.05122
2022,Couple with children,5th Quintile,No,0.96082,957,999,0.94878,0.97286
2022,Other Combinations,1st Quintile,Yes,0.05060,32,602,0.03307,0.06812
2022,Other Combinations,1st Quintile,No,0.94940,570,602,0.93188,0.96693
2022,Other Combinations,2nd Quintile,No,0.98687,192,192,0.97073,1.00301
2022,Other Combinations,3rd Quintile,No,0.98739,106,106,0.96604,1.00873
2022,Other Combinations,4th Quintile,No,0.98268,82,82,0.95426,1.01109
2022,Other Combinations,5th Quintile,No,0.93370,84,84,0.88017,0.98723
