year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,5th Quintile,Urban regions,711,2366.25289,2213.08173,2516.58525,1543.97314,2045.00000,2556.00000,281.00000,4074.04029,2045.00000,2043.72500,2045.00000
1988,5th Quintile,Rural regions,134,2163.58713,2032.82170,2308.50224,1535.89662,2045.00000,2733.91420,562.00000,4530.94058,2045.00000,1789.00000,2300.00000
1989,1st Quintile,Urban regions,689,784.64013,756.54949,823.50834,511.00000,665.00000,1012.57535,153.00000,1764.93838,665.00000,613.55000,716.00000
1989,1st Quintile,Rural regions,176,792.41330,719.10492,853.01010,511.00000,669.84750,920.00000,81.00000,1533.50000,670.00000,573.00000,726.00000
1989,2nd Quintile,Urban regions,752,1159.30894,1116.28680,1197.10688,798.00000,1023.00000,1419.71301,102.00000,2352.28252,1023.00000,932.00000,1023.15000
1989,2nd Quintile,Rural regions,196,1129.95526,1054.68785,1185.44678,818.00000,1074.00000,1432.00000,0.00000,2353.00000,1074.00000,1003.00000,1177.62500
1989,3rd Quintile,Urban regions,728,1390.28480,1346.18665,1428.65305,1022.32426,1328.23426,1687.00000,307.00000,2684.01360,1329.00000,1278.00000,1380.00000
1989,3rd Quintile,Rural regions,192,1544.96283,1342.26131,1701.42489,1014.02795,1432.00000,1779.06092,307.00000,2926.61037,1432.00000,1330.00000,1535.00000
1989,4th Quintile,Urban regions,727,1681.60775,1633.38196,1737.14005,1176.00000,1585.00000,2045.00000,307.00000,3348.50000,1585.00000,1534.00000,1636.00000
1989,4th Quintile,Rural regions,178,1740.83910,1640.47989,1851.25012,1278.00000,1622.29554,2045.00000,302.00000,3195.50000,1624.00000,1458.00000,1714.00000
1989,5th Quintile,Urban regions,679,2403.41392,2257.32081,2503.14791,1687.00000,2146.74490,2812.00000,307.00000,4499.50000,2147.00000,2019.00000,2249.00000
1989,5th Quintile,Rural regions,135,2373.38553,2206.93846,2534.38207,1636.00000,2301.00000,2965.00000,614.00000,4958.50000,2301.00000,2046.00000,2557.00000
1990,1st Quintile,Urban regions,764,722.15358,690.89628,751.24928,409.00000,665.00000,1023.00000,0.00000,1944.00000,665.00000,614.00000,716.00000
1990,1st Quintile,Rural regions,1353,751.42474,725.59614,771.78614,460.00000,753.43756,1023.00000,107.00000,1867.50000,752.00000,737.00000,788.00000
1990,2nd Quintile,Urban regions,863,913.19269,863.20206,951.50338,580.77452,767.00000,1125.00000,51.00000,1941.33823,767.00000,705.60000,782.15000
1990,2nd Quintile,Rural regions,241,951.97396,879.12655,1013.69603,614.00000,869.00000,1278.00000,87.00000,2274.00000,869.00000,787.00000,971.00000
1990,3rd Quintile,Urban regions,907,1415.58016,1316.03253,1485.13552,956.81798,1278.00000,1690.39524,179.00000,2790.76113,1278.00000,1227.00000,1278.00000
1990,3rd Quintile,Rural regions,233,1313.14400,1227.82546,1377.76652,920.00000,1278.00000,1534.00000,256.00000,2455.00000,1278.00000,1227.00000,1380.00000
1990,4th Quintile,Urban regions,885,1643.04021,1602.86858,1688.79836,1127.33973,1534.00000,2045.00000,358.00000,3421.49040,1534.00000,1483.00000,1585.00000
1990,4th Quintile,Rural regions,221,1677.30904,1580.45634,1766.70367,1173.46426,1585.00000,2045.00000,307.00000,3352.30361,1585.00000,1380.00000,1636.00000
1990,5th Quintile,Urban regions,828,2424.16677,2350.21578,2515.54276,1715.03960,2199.00000,2812.00000,69.59899,4457.44060,2199.00000,2097.00000,2302.25000
1990,5th Quintile,Rural regions,184,2367.63821,2201.80855,2530.65448,1534.00000,2161.91714,2817.90510,358.00000,4743.76274,2147.00000,1991.72500,2258.07500
1991,1st Quintile,Urban regions,695,918.24146,882.12951,958.13033,491.97798,869.00000,1227.00000,102.00000,2329.53303,869.00000,818.00000,971.00000
1991,1st Quintile,Rural regions,1274,896.38685,862.58148,925.86546,511.00000,819.67624,1176.00000,102.00000,2173.50000,823.00000,777.00000,828.00000
1991,2nd Quintile,Urban regions,838,920.41024,882.25201,951.83639,613.00000,812.86892,1176.00000,182.00000,2020.50000,808.00000,793.00000,849.00000
1991,2nd Quintile,Rural regions,244,1006.11018,929.99485,1070.62688,665.00000,883.70823,1278.00000,256.00000,2197.50000,895.00000,854.00000,976.00000
1991,3rd Quintile,Urban regions,899,1395.84783,1354.79942,1432.77179,971.00000,1278.00000,1702.99642,409.00000,2800.99104,1278.00000,1201.00000,1278.00000
1991,3rd Quintile,Rural regions,242,1409.16142,1333.32175,1477.58903,952.97243,1432.00000,1790.00000,256.00000,3045.54135,1432.00000,1355.35000,1586.00000
1991,4th Quintile,Urban regions,896,1763.36573,1714.79957,1812.42756,1270.83613,1659.79825,2147.00000,266.00000,3461.24580,1649.00000,1533.50000,1713.00000
1991,4th Quintile,Rural regions,247,1798.77484,1707.23240,1887.76779,1278.00000,1738.00000,2224.44284,358.00000,3644.10710,1738.00000,1635.00000,1892.27500
1991,5th Quintile,Urban regions,848,2545.28390,2459.17510,2619.31929,1790.00000,2352.00000,3068.00000,460.00000,4985.00000,2352.00000,2250.00000,2403.00000
1991,5th Quintile,Rural regions,150,2495.39528,2344.80180,2645.75175,1802.15516,2454.00000,3068.00000,767.00000,4966.76726,2454.00000,2249.00000,2607.00000
1992,1st Quintile,Urban regions,693,790.39301,761.53829,818.05537,511.00000,665.00000,1022.40128,0.00000,1789.50321,665.00000,614.00000,691.00000
1992,1st Quintile,Rural regions,634,778.13549,745.50334,807.13670,511.00000,716.00000,1023.00000,128.00000,1791.00000,716.00000,665.97500,767.00000
1992,2nd Quintile,Urban regions,842,1210.08024,1171.88758,1243.05751,818.00000,1125.00000,1534.00000,205.00000,2608.00000,1125.00000,1023.00000,1176.27500
1992,2nd Quintile,Rural regions,594,1277.99064,1198.85128,1334.59871,920.00000,1227.00000,1534.00000,256.00000,2455.00000,1227.00000,1176.00000,1329.00000
1992,3rd Quintile,Urban regions,878,1480.54399,1425.82169,1523.39804,1023.00000,1380.00000,1790.00000,205.00000,2940.50000,1380.00000,1277.00000,1436.00000
1992,3rd Quintile,Rural regions,401,1538.54645,1470.08065,1598.25151,1121.30948,1534.00000,1892.00000,368.00000,3048.03578,1534.00000,1534.00000,1636.00000
1992,4th Quintile,Urban regions,918,1824.91600,1773.13434,1871.53898,1278.00000,1752.24367,2199.00000,409.00000,3580.50000,1741.00000,1692.00000,1846.00000
1992,4th Quintile,Rural regions,307,1868.86409,1701.99447,1985.19948,1329.00000,1790.00000,2250.00000,307.00000,3631.50000,1790.00000,1739.00000,1944.00000
1992,5th Quintile,Urban regions,873,2636.53897,2552.75295,2724.88715,1892.00000,2470.85168,3068.00000,614.00000,4832.00000,2470.00000,2384.00000,2570.45000
1992,5th Quintile,Rural regions,172,2555.02015,2390.93553,2704.79029,1841.00000,2556.00000,3212.55868,358.00000,5269.89670,2556.00000,2555.90000,2812.27500
1993,1st Quintile,Urban regions,675,880.48534,840.87999,921.78320,562.00000,767.00000,1125.00000,153.00000,1969.50000,767.00000,716.00000,818.00000
1993,1st Quintile,Rural regions,564,824.80744,788.64699,854.23231,547.24897,752.84977,1023.00000,77.00000,1736.62655,757.00000,747.00000,840.00000
1993,2nd Quintile,Urban regions,854,1251.10785,1211.60572,1287.93606,869.00000,1176.00000,1534.00000,291.00000,2531.50000,1176.00000,1099.00000,1278.00000
1993,2nd Quintile,Rural regions,593,1346.49581,1288.51134,1397.16360,963.00774,1278.00000,1687.00000,220.00000,2772.98839,1278.00000,1278.00000,1329.25000
1993,3rd Quintile,Urban regions,873,1624.03573,1570.87100,1674.69539,1125.00000,1534.00000,2045.00000,256.00000,3425.00000,1534.00000,1483.00000,1585.00000
1993,3rd Quintile,Rural regions,436,1709.09084,1550.28309,1824.86639,1125.00000,1636.00000,2045.00000,358.00000,3425.00000,1636.00000,1534.00000,1738.00000
1993,4th Quintile,Urban regions,918,1927.19319,1868.38000,1980.21979,1329.00000,1820.75598,2352.00000,358.00000,3886.50000,1815.00000,1738.00000,1840.00000
1993,4th Quintile,Rural regions,341,1949.34474,1835.10287,2042.84695,1331.73132,1842.01723,2303.57616,460.00000,3761.34342,1841.00000,1688.00000,1892.00000
1993,5th Quintile,Urban regions,867,2786.75935,2689.02509,2885.52297,2045.00000,2556.00000,3323.00000,389.00000,5240.00000,2556.00000,2453.00000,2556.00000
1993,5th Quintile,Rural regions,179,2863.26395,2688.49175,3039.73727,2096.15669,2702.36052,3579.00000,562.00000,5803.26497,2710.00000,2352.00000,2864.00000
1994,1st Quintile,Urban regions,762,904.22832,866.44396,942.29155,614.00000,801.68826,1176.00000,153.00000,2019.00000,802.00000,786.00000,837.00000
1994,1st Quintile,Rural regions,491,888.19845,844.24830,926.79770,602.20884,767.00000,1125.00000,153.00000,1909.18674,767.00000,710.22500,793.10000
1994,2nd Quintile,Urban regions,815,1360.12137,1316.32246,1401.41782,947.92139,1304.00000,1636.00000,409.00000,2668.11792,1304.00000,1238.00000,1330.00000
1994,2nd Quintile,Rural regions,553,1346.23020,1297.16647,1400.08331,979.70717,1278.00000,1636.00000,295.00000,2620.43925,1278.00000,1226.55000,1303.65000
1994,3rd Quintile,Urban regions,847,1648.94737,1591.71584,1707.98828,1125.00000,1534.00000,2045.00000,358.00000,3425.00000,1534.00000,1449.55000,1636.00000
1994,3rd Quintile,Rural regions,482,1627.26071,1564.66093,1694.62440,1125.00000,1585.00000,2045.00000,409.00000,3425.00000,1585.00000,1457.00000,1636.00000
1994,4th Quintile,Urban regions,865,1966.38170,1900.44420,2023.59412,1380.00000,1943.00000,2403.00000,153.00000,3937.50000,1943.00000,1841.00000,2096.00000
1994,4th Quintile,Rural regions,348,1987.33353,1888.88058,2073.49142,1380.00000,1943.00000,2448.51105,447.00000,4051.27763,1943.00000,1841.00000,2096.00000
1994,5th Quintile,Urban regions,843,2844.24721,2739.58917,2941.96334,2045.00000,2556.00000,3323.00000,256.00000,5240.00000,2556.00000,2402.00000,2556.00000
1994,5th Quintile,Rural regions,231,2891.02909,2709.51716,3083.18547,2045.00000,2560.52021,3579.00000,920.00000,5880.00000,2559.00000,2306.00000,2613.00000
1995,1st Quintile,Urban regions,812,986.01528,942.14755,1020.04607,622.71792,869.00000,1227.00000,205.00000,2133.42313,869.00000,818.00000,925.00000
1995,1st Quintile,Rural regions,492,999.14027,944.34835,1043.07918,629.70043,861.95686,1278.00000,72.00000,2250.44936,862.00000,783.00000,921.85000
1995,2nd Quintile,Urban regions,889,1388.02005,1337.34503,1434.55555,971.00000,1278.00000,1687.00000,205.00000,2761.00000,1278.00000,1187.00000,1329.00000
1995,2nd Quintile,Rural regions,518,1342.18151,1287.10790,1381.41713,971.00000,1278.00000,1636.00000,319.00000,2633.50000,1278.00000,1191.00000,1278.00000
1995,3rd Quintile,Urban regions,853,1712.38035,1584.68533,1785.41871,1176.00000,1534.00000,2045.00000,358.00000,3348.50000,1534.00000,1432.00000,1534.00000
1995,3rd Quintile,Rural regions,492,2023.47041,1621.76708,2295.92149,1272.12057,1789.72522,2176.68564,470.00000,3533.53325,1790.00000,1739.00000,1944.00000
1995,4th Quintile,Urban regions,841,2011.62356,1934.62172,2088.89244,1421.46405,1943.00000,2553.95120,520.00000,4252.68191,1943.00000,1841.00000,2045.00000
1995,4th Quintile,Rural regions,383,2046.68618,1957.93701,2127.96895,1534.00000,2045.00000,2556.00000,460.00000,4089.00000,2045.00000,2045.00000,2198.25000
1995,5th Quintile,Urban regions,820,2960.43637,2790.06930,3066.17777,2045.00000,2556.00000,3426.00000,511.00000,5497.50000,2556.00000,2351.00000,2556.00000
1995,5th Quintile,Rural regions,257,2928.00050,2770.14751,3104.16547,2146.93778,2659.00000,3579.00000,256.00000,5727.09333,2659.00000,2353.00000,2762.00000
1996,1st Quintile,Urban regions,830,1038.77249,989.23448,1082.18331,652.74927,920.00000,1278.00000,220.00000,2215.87609,920.00000,869.00000,971.50000
1996,1st Quintile,Rural regions,472,1005.97534,951.76857,1060.15486,640.46471,869.00000,1278.00000,179.00000,2234.30293,869.00000,792.00000,920.00000
1996,2nd Quintile,Urban regions,854,1465.13521,1406.20047,1518.11213,1023.00000,1329.00000,1790.00000,307.00000,2940.50000,1329.00000,1226.00000,1380.00000
1996,2nd Quintile,Rural regions,523,1441.14751,1358.27996,1513.15066,1023.00000,1310.33774,1687.00000,409.00000,2683.00000,1304.00000,1176.00000,1330.00000
1996,3rd Quintile,Urban regions,817,1685.69535,1631.50611,1734.59637,1201.23968,1585.00000,2045.00000,460.00000,3310.64047,1585.00000,1495.67500,1636.00000
1996,3rd Quintile,Rural regions,524,1778.11215,1694.18315,1850.36940,1278.00000,1738.00000,2250.00000,486.00000,3708.00000,1738.00000,1686.00000,1865.00000
1996,4th Quintile,Urban regions,877,2058.89613,1979.16231,2126.92898,1431.22811,2045.00000,2556.00000,256.00000,4243.15784,2045.00000,2045.00000,2249.00000
1996,4th Quintile,Rural regions,365,2123.51771,2040.25660,2220.32322,1534.00000,2045.00000,2556.00000,511.00000,4089.00000,2045.00000,2045.00000,2220.00000
1996,5th Quintile,Urban regions,782,2957.44769,2851.97439,3064.91635,2045.00000,2574.45770,3579.00000,511.00000,5880.00000,2556.00000,2300.00000,2556.00000
1996,5th Quintile,Rural regions,257,3002.63146,2767.43281,3216.00340,2250.00000,2761.00000,3579.00000,256.50000,5572.50000,2761.00000,2503.72500,2966.00000
1997,1st Quintile,Urban regions,803,1043.53052,993.66291,1086.64856,665.00000,920.00000,1278.00000,245.00000,2197.50000,920.00000,915.00000,971.00000
1997,1st Quintile,Rural regions,451,1041.61675,989.71623,1096.57491,665.00000,920.00000,1365.41553,153.00000,2416.03883,920.00000,817.00000,1022.00000
1997,2nd Quintile,Urban regions,852,1467.31626,1402.49844,1517.20620,1023.00000,1329.00000,1760.77063,460.00000,2867.42658,1329.00000,1226.00000,1380.00000
1997,2nd Quintile,Rural regions,529,1439.82979,1366.83088,1513.34302,1023.00000,1380.00000,1790.00000,409.00000,2940.50000,1380.00000,1277.00000,1482.00000
1997,3rd Quintile,Urban regions,832,1754.23994,1700.71366,1811.33491,1227.00000,1670.88473,2045.00000,511.00000,3272.00000,1677.00000,1616.00000,1820.00000
1997,3rd Quintile,Rural regions,484,1774.43938,1703.91522,1844.19069,1278.00000,1738.00000,2147.00000,511.00000,3450.50000,1738.00000,1686.00000,1840.00000
1997,4th Quintile,Urban regions,865,2103.09835,2038.56196,2168.91300,1534.00000,2045.00000,2556.00000,409.00000,4089.00000,2045.00000,1994.00000,2096.00000
1997,4th Quintile,Rural regions,394,2077.69791,1974.64156,2170.99119,1483.00000,2045.00000,2556.00000,511.00000,4165.50000,2045.00000,1994.00000,2097.27500
1997,5th Quintile,Urban regions,793,2947.91470,2828.92622,3056.42616,2045.00000,2720.52078,3477.00000,511.00000,5625.00000,2747.00000,2682.00000,2938.00000
1997,5th Quintile,Rural regions,276,2981.99385,2786.32087,3152.18927,2045.00000,2659.00000,3579.00000,716.00000,5880.00000,2659.00000,2455.00000,2762.00000
1998,1st Quintile,Urban regions,908,1063.69566,1025.79659,1098.98790,673.15809,931.00000,1329.00000,205.00000,2312.76287,931.00000,849.92500,953.10000
1998,1st Quintile,Rural regions,487,1015.20987,973.01884,1068.01322,619.00000,887.00480,1313.39602,179.00000,2354.99005,891.00000,851.00000,964.00000
1998,2nd Quintile,Urban regions,943,1478.09106,1433.62591,1518.06848,1023.00000,1380.00000,1790.00000,281.00000,2940.50000,1380.00000,1256.22500,1451.77500
1998,2nd Quintile,Rural regions,563,1510.59657,1462.80915,1570.06675,1048.00000,1432.00000,1814.89404,307.00000,2965.23510,1432.00000,1330.00000,1535.00000
1998,3rd Quintile,Urban regions,916,1734.24707,1670.03239,1778.26900,1227.00000,1631.12875,2096.00000,307.00000,3399.50000,1631.00000,1575.00000,1728.00000
1998,3rd Quintile,Rural regions,544,1732.87097,1653.76066,1788.75047,1253.00000,1687.00000,2045.00000,261.00000,3233.00000,1687.00000,1584.00000,1789.00000
1998,4th Quintile,Urban regions,939,2071.62453,2023.59989,2126.41343,1483.00000,2045.00000,2556.00000,665.00000,4165.50000,2045.00000,2045.00000,2224.00000
1998,4th Quintile,Rural regions,464,2087.91959,1996.62055,2170.19674,1534.00000,2045.00000,2556.00000,614.00000,4089.00000,2045.00000,2045.00000,2147.00000
1998,5th Quintile,Urban regions,917,3011.61081,2928.25844,3102.20507,2133.14880,2761.00000,3579.00000,588.00000,5747.77680,2761.00000,2697.52500,2966.00000
1998,5th Quintile,Rural regions,314,3006.29074,2844.98934,3144.80719,2045.00000,2812.00000,3579.00000,731.00000,5880.00000,2812.00000,2556.00000,3017.30000
1999,1st Quintile,Urban regions,869,1062.74557,1015.09120,1106.61596,672.17568,920.00000,1354.63388,233.00000,2378.32117,920.00000,843.00000,971.00000
1999,1st Quintile,Rural regions,515,1096.56609,1041.81886,1151.77777,672.65364,956.00000,1380.00000,102.00000,2441.01954,956.00000,889.00000,1017.00000
1999,2nd Quintile,Urban regions,900,1506.64737,1462.56402,1552.06171,1023.00000,1432.00000,1790.00000,409.00000,2940.50000,1432.00000,1401.47500,1535.00000
1999,2nd Quintile,Rural regions,564,1464.45674,1412.05475,1507.36288,1023.00000,1380.00000,1790.00000,256.00000,2940.50000,1380.00000,1303.00000,1482.00000
1999,3rd Quintile,Urban regions,909,1811.37379,1760.38213,1865.46974,1278.00000,1738.00000,2199.00000,409.00000,3580.50000,1738.00000,1686.00000,1840.00000
1999,3rd Quintile,Rural regions,540,1903.95115,1803.23783,2007.87749,1329.00000,1841.00000,2250.00000,511.00000,3631.50000,1841.00000,1749.00000,1892.00000
1999,4th Quintile,Urban regions,913,2166.38061,2111.94773,2217.06661,1534.00000,2045.00000,2556.00000,409.00000,4089.00000,2045.00000,1921.75000,2045.00000
1999,4th Quintile,Rural regions,421,2221.98608,2141.38478,2307.52056,1687.00000,2096.00000,2556.00000,677.00000,3859.50000,2096.00000,1993.00000,2147.00000
1999,5th Quintile,Urban regions,886,3081.76614,2958.70565,3191.92951,2045.00000,2812.00000,3579.00000,511.00000,5880.00000,2812.00000,2606.50000,2812.00000
1999,5th Quintile,Rural regions,282,3059.62118,2859.42756,3262.58885,2206.67114,2812.00000,3579.00000,684.00000,5637.49329,2812.00000,2556.00000,3016.00000
2000,1st Quintile,Urban regions,1475,1068.39340,1031.76468,1103.77193,690.00000,920.00000,1329.00000,97.00000,2287.50000,920.00000,920.00000,971.00000
2000,1st Quintile,Rural regions,856,1073.95300,1025.47832,1115.37050,680.00000,920.00000,1278.00000,0.00000,2175.00000,920.00000,847.82500,931.10000
2000,2nd Quintile,Urban regions,1576,1553.97345,1504.38462,1591.72519,1074.00000,1432.00000,1892.00000,153.00000,3119.00000,1432.00000,1330.00000,1432.00000
2000,2nd Quintile,Rural regions,985,1499.43660,1452.73511,1538.76929,1023.00000,1432.00000,1790.00000,327.00000,2940.50000,1432.00000,1330.00000,1535.00000
2000,3rd Quintile,Urban regions,1570,1870.01449,1821.27529,1911.11291,1329.00000,1790.00000,2301.00000,307.00000,3759.00000,1790.00000,1790.00000,1842.87500
2000,3rd Quintile,Rural regions,933,1808.01177,1771.42572,1850.80464,1278.00000,1790.00000,2147.00000,348.00000,3450.50000,1790.00000,1790.00000,1893.00000
2000,4th Quintile,Urban regions,1688,2237.82401,2182.06114,2284.15585,1585.00000,2147.00000,2556.00000,460.00000,4012.50000,2147.00000,2095.00000,2249.00000
2000,4th Quintile,Rural regions,730,2233.15909,2162.08745,2293.52609,1636.00000,2147.00000,2659.00000,511.00000,4193.50000,2147.00000,2044.00000,2249.00000
2000,5th Quintile,Urban regions,1676,3213.13682,3125.58754,3274.54435,2250.00000,3017.00000,3835.00000,409.00000,6212.50000,3017.00000,2966.00000,3125.00000
2000,5th Quintile,Rural regions,531,3170.48175,3030.63275,3328.12145,2147.00000,3040.06165,3835.00000,409.00000,6367.00000,3017.00000,2966.00000,3222.00000
2001,1st Quintile,Urban regions,1335,1083.39829,1046.37238,1115.86516,716.00000,952.77112,1329.00000,256.00000,2248.50000,956.00000,914.35000,992.00000
2001,1st Quintile,Rural regions,759,1065.40205,1023.08790,1107.10177,691.29789,971.00000,1329.00000,28.00000,2285.55317,971.00000,919.00000,1047.00000
2001,2nd Quintile,Urban regions,1438,1582.23068,1547.18413,1615.00605,1125.00000,1513.00000,1943.00000,217.00000,3170.00000,1513.00000,1492.00000,1594.00000
2001,2nd Quintile,Rural regions,910,1574.04689,1502.24502,1632.55068,1112.27644,1432.00000,1943.00000,307.00000,3189.08534,1432.00000,1330.00000,1484.00000
2001,3rd Quintile,Urban regions,1487,1901.66697,1860.86590,1937.54142,1380.00000,1790.00000,2301.00000,307.00000,3682.50000,1790.00000,1739.00000,1842.00000
2001,3rd Quintile,Rural regions,857,1861.21248,1808.44971,1909.69155,1329.00000,1790.00000,2250.00000,409.00000,3631.50000,1790.00000,1688.00000,1790.00000
2001,4th Quintile,Urban regions,1508,2288.80366,2237.00679,2337.89132,1636.00000,2199.00000,2761.00000,327.00000,4448.50000,2199.00000,2097.00000,2353.00000
2001,4th Quintile,Rural regions,717,2336.22754,2276.08698,2415.28452,1790.00000,2301.00000,2710.00000,435.00000,4090.00000,2301.00000,2301.00000,2404.30000
2001,5th Quintile,Urban regions,1545,3259.32163,3159.34472,3343.72604,2301.00000,3068.00000,3835.00000,511.00000,6136.00000,3068.00000,3068.00000,3273.00000
