year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,No migration background,West,,,,,,,,,,,,
2006,No migration background,East,,,,,,,,,,,,
2006,Direct migration background,West,,,,,,,,,,,,
2006,Direct migration background,East,,,,,,,,,,,,
2006,Indirect migration background,West,,,,,,,,,,,,
2006,Indirect migration background,East,,,,,,,,,,,,
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,,,,,,,,,,,,
2008,No migration background,East,,,,,,,,,,,,
2008,Direct migration background,West,,,,,,,,,,,,
2008,Direct migration background,East,,,,,,,,,,,,
2008,Indirect migration background,West,,,,,,,,,,,,
2008,Indirect migration background,East,,,,,,,,,,,,
2009,No migration background,West,11041,5.756818068090837,5.7313277378987975,5.783136169044693,5.0,6.0,6.666666507720947,2.500000238418579,7.0,6.0,6.0,6.0
2009,No migration background,East,4371,5.824376878322555,5.79007858476238,5.870772253179615,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2009,Direct migration background,West,1547,5.858703763196644,5.791223306277099,5.916971462447076,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2009,Direct migration background,East,72,5.941983373133222,5.733790290640256,6.102633665187862,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,5.666666507720947,6.333333492279053
2009,Indirect migration background,West,660,5.70520439293005,5.572814108244438,5.830849349860724,5.0,5.9818608247959855,6.666666507720947,2.500000238418579,7.0,6.0,6.0,6.333333492279053
2009,Indirect migration background,East,39,5.205168075980779,4.7904101086049655,5.670633406471744,4.333333492279053,5.083820814918047,6.224324915494193,3.0,7.0,5.0,4.0,5.333333492279053
2010,No migration background,West,,,,,,,,,,,,
2010,No migration background,East,,,,,,,,,,,,
2010,Direct migration background,West,,,,,,,,,,,,
2010,Direct migration background,East,,,,,,,,,,,,
2010,Indirect migration background,West,,,,,,,,,,,,
2010,Indirect migration background,East,,,,,,,,,,,,
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,4285,5.7885450124000615,5.756660428666975,5.8171764425276296,5.333333492279053,6.0,6.333333492279053,3.8333334922790527,7.0,6.0,6.0,6.0
2012,No migration background,East,1242,5.929815925272008,5.851320566856297,5.986663234777825,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,5.666666507720947,6.0
2012,Direct migration background,West,1069,5.931909976411769,5.851733354656739,6.0026287169963455,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,5.991666662693022,6.0
2012,Direct migration background,East,59,5.835594607832125,5.6528294424917735,6.023922787685631,5.333333492279053,6.0,6.333333492279053,3.8333334922790527,7.0,6.0,5.666666507720947,6.333333492279053
2012,Indirect migration background,West,414,5.624526733338193,5.523455949014823,5.753805410521337,5.0,5.666666507720947,6.666666507720947,2.500000238418579,7.0,5.6666665,5.3333330154418945,5.999999523162842
2012,Indirect migration background,East,,,,,,,,,,,,
2013,No migration background,West,11959,5.793602599458209,5.769705911915712,5.815194573560531,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2013,No migration background,East,4286,5.927571266197467,5.892178019049324,5.969612754941225,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2013,Direct migration background,West,1610,5.8777925936557525,5.805122281942835,5.945276822954369,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2013,Direct migration background,East,86,6.203234306427356,5.998602017991646,6.464171484273436,5.666666507720947,6.333333492279053,7.0,3.666666269302368,7.0,6.3333335,5.6666669845581055,6.6666669845581055
2013,Indirect migration background,West,660,5.6205687800105455,5.502823587927181,5.753003977073272,5.0,5.666666507720947,6.333333492279053,2.999999761581421,7.0,5.6666665,5.3333330154418945,5.666666507720947
2013,Indirect migration background,East,38,5.667677895488106,5.265387423579215,5.9077623186218196,5.333333492279053,5.333333492279053,6.333333492279053,4.0,7.0,5.3333335,4.333333492279053,5.333333492279053
2014,No migration background,West,,,,,,,,,,,,
2014,No migration background,East,,,,,,,,,,,,
2014,Direct migration background,West,,,,,,,,,,,,
2014,Direct migration background,East,,,,,,,,,,,,
2014,Indirect migration background,West,,,,,,,,,,,,
2014,Indirect migration background,East,,,,,,,,,,,,
2015,No migration background,West,,,,,,,,,,,,
2015,No migration background,East,,,,,,,,,,,,
2015,Direct migration background,West,,,,,,,,,,,,
2015,Direct migration background,East,,,,,,,,,,,,
2015,Indirect migration background,West,,,,,,,,,,,,
2015,Indirect migration background,East,,,,,,,,,,,,
2016,No migration background,West,,,,,,,,,,,,
2016,No migration background,East,,,,,,,,,,,,
2016,Direct migration background,West,,,,,,,,,,,,
2016,Direct migration background,East,,,,,,,,,,,,
2016,Indirect migration background,West,,,,,,,,,,,,
2016,Indirect migration background,East,,,,,,,,,,,,
2017,No migration background,West,14950,5.696635671277051,5.674128688010259,5.723579124697947,5.0,5.666666507720947,6.333333492279053,2.999999761581421,7.0,5.6666665,5.3333330154418945,5.666666507720947
2017,No migration background,East,5081,5.736801688855825,5.694382190220949,5.7818918594144515,5.0,6.0,6.666666507720947,2.500000238418579,7.0,6.0,6.0,6.0
2017,Direct migration background,West,6030,5.865906681845902,5.815089181029411,5.912618394485139,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2017,Direct migration background,East,737,5.836231143438855,5.711265615447393,5.957149278518168,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.333333492279053
2017,Indirect migration background,West,1530,5.4273132486106554,5.339268367256711,5.5015943202694,4.666666507720947,5.666666507720947,6.333333492279053,2.3333333,7.0,5.6666665,5.666666507720947,5.999999523162842
2017,Indirect migration background,East,99,5.688812487033546,5.411782058665296,5.969379370957533,5.000589966155667,6.0,6.333333492279053,3.001474676970589,7.0,6.0,5.666666507720947,6.666666507720947
2018,No migration background,West,,,,,,,,,,,,
2018,No migration background,East,,,,,,,,,,,,
2018,Direct migration background,West,,,,,,,,,,,,
2018,Direct migration background,East,,,,,,,,,,,,
2018,Indirect migration background,West,,,,,,,,,,,,
2018,Indirect migration background,East,,,,,,,,,,,,
2019,No migration background,West,14855,5.730005172714794,5.705690869783374,5.757285656716979,5.0,6.0,6.333333492279053,2.999999761581421,7.0,6.0,6.0,6.333333492279053
2019,No migration background,East,5079,5.814393146081216,5.78185557424904,5.8545253709972425,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2019,Direct migration background,West,3608,5.875810807778395,5.817864369305702,5.9298742879253625,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,6.0,6.0
2019,Direct migration background,East,297,5.940338167422349,5.785555343429664,6.081688547469481,5.333333492279053,6.0,6.666666507720947,3.333333969116211,7.0,6.0,5.666666507720947,6.333333492279053
2019,Indirect migration background,West,1435,5.62754340153896,5.544486140600353,5.69970183282408,5.0,5.666666507720947,6.333333492279053,2.999999761581421,7.0,5.6666665,5.3333330154418945,5.666666507720947
2019,Indirect migration background,East,116,5.5933937700389835,5.312707398543579,5.855885415324584,5.0,5.666666507720947,6.0,3.5,7.0,5.6666665,5.3333330154418945,6.3333330154418945
2020,No migration background,West,,,,,,,,,,,,
2020,No migration background,East,,,,,,,,,,,,
2020,Direct migration background,West,,,,,,,,,,,,
2020,Direct migration background,East,,,,,,,,,,,,
2020,Indirect migration background,West,,,,,,,,,,,,
2020,Indirect migration background,East,,,,,,,,,,,,
2021,No migration background,West,,,,,,,,,,,,
2021,No migration background,East,,,,,,,,,,,,
2021,Direct migration background,West,,,,,,,,,,,,
2021,Direct migration background,East,,,,,,,,,,,,
2021,Indirect migration background,West,,,,,,,,,,,,
2021,Indirect migration background,East,,,,,,,,,,,,
