"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2010","Hauptschule","Ostdeutschland","","","","",""
"2010","Hauptschule","Westdeutschland","","","","",""
"2010","Realschule","Ostdeutschland","","","","",""
"2010","Realschule","Westdeutschland","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","",""
"2011","Hauptschule","Westdeutschland","","","","",""
"2011","Realschule","Ostdeutschland","","","","",""
"2011","Realschule","Westdeutschland","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","5.97","5.83","162","5.84","6.1"
"2012","(Fach-)Abitur","Westdeutschland","5.85","5.83","961","5.8","5.9"
"2012","(noch) kein Abschluss","Ostdeutschland","5.07","4.83","37","4.69","5.45"
"2012","(noch) kein Abschluss","Westdeutschland","5.22","4.83","311","5.1","5.34"
"2012","AkademikerIn","Ostdeutschland","5.78","5.83","271","5.68","5.88"
"2012","AkademikerIn","Westdeutschland","5.81","5.83","1223","5.76","5.86"
"2012","Hauptschule","Ostdeutschland","5.77","5.83","181","5.61","5.93"
"2012","Hauptschule","Westdeutschland","5.87","5.83","1527","5.82","5.92"
"2012","Realschule","Ostdeutschland","6.12","6.17","653","6.06","6.18"
"2012","Realschule","Westdeutschland","5.92","5.83","1642","5.88","5.96"
"2013","(Fach-)Abitur","Ostdeutschland","5.66","5.5","339","5.55","5.77"
"2013","(Fach-)Abitur","Westdeutschland","5.65","5.58","1871","5.61","5.69"
"2013","(noch) kein Abschluss","Ostdeutschland","5.6","5.5","67","5.32","5.88"
"2013","(noch) kein Abschluss","Westdeutschland","5.27","5.17","415","5.17","5.37"
"2013","AkademikerIn","Ostdeutschland","5.87","5.83","1204","5.82","5.92"
"2013","AkademikerIn","Westdeutschland","5.72","5.5","3252","5.69","5.75"
"2013","Hauptschule","Ostdeutschland","5.95","6.17","1072","5.89","6.01"
"2013","Hauptschule","Westdeutschland","5.91","5.83","5101","5.88","5.94"
"2013","Realschule","Ostdeutschland","6.01","6.17","1681","5.97","6.05"
"2013","Realschule","Westdeutschland","5.85","5.83","3349","5.82","5.88"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","",""
"2015","Hauptschule","Westdeutschland","","","","",""
"2015","Realschule","Ostdeutschland","","","","",""
"2015","Realschule","Westdeutschland","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","5.5","5.5","658","5.42","5.58"
"2017","(Fach-)Abitur","Westdeutschland","5.58","5.58","3861","5.55","5.61"
"2017","(noch) kein Abschluss","Ostdeutschland","5.26","5.17","275","5.12","5.4"
"2017","(noch) kein Abschluss","Westdeutschland","5.44","5.58","1378","5.38","5.5"
"2017","AkademikerIn","Ostdeutschland","5.73","5.5","1496","5.68","5.78"
"2017","AkademikerIn","Westdeutschland","5.64","5.58","5434","5.62","5.66"
"2017","Hauptschule","Ostdeutschland","5.75","5.83","1179","5.69","5.81"
"2017","Hauptschule","Westdeutschland","5.81","5.83","6430","5.79","5.83"
"2017","Realschule","Ostdeutschland","5.85","5.83","2195","5.81","5.89"
"2017","Realschule","Westdeutschland","5.77","5.83","4747","5.74","5.8"
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","5.61","5.5","603","5.54","5.68"
"2019","(Fach-)Abitur","Westdeutschland","5.63","5.58","3534","5.6","5.66"
"2019","(noch) kein Abschluss","Ostdeutschland","5.03","5.17","104","4.79","5.27"
"2019","(noch) kein Abschluss","Westdeutschland","5.67","5.58","672","5.58","5.76"
"2019","AkademikerIn","Ostdeutschland","5.8","5.83","1593","5.76","5.84"
"2019","AkademikerIn","Westdeutschland","5.72","5.58","5410","5.7","5.74"
"2019","Hauptschule","Ostdeutschland","5.83","5.83","935","5.77","5.89"
"2019","Hauptschule","Westdeutschland","5.82","5.83","5255","5.79","5.85"
"2019","Realschule","Ostdeutschland","5.93","5.83","2158","5.89","5.97"
"2019","Realschule","Westdeutschland","5.8","5.83","4572","5.77","5.83"
