year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,higher education,,,,,,,,,,,,
2009,in school,308,4.9424799390270335,4.873961915096256,5.010997962957811,5.046430251888511,5.943604029163881,3.9117590597885172,6.748437040038501,2.2097522716385267,5.0,4.666666507720947,5.333333492279053
2009,inadequately,159,5.608032054230083,5.514034142520799,5.702029965939367,5.080294658756377,5.909527257621626,6.078923598537007,3.5823512490854315,6.0,5.6666665,5.3333330154418945,5.674999833106995
2009,general elemantary,1730,5.6970247296429175,5.673827423936278,5.720222035349557,6.292655994787372,6.0,6.226769833640828,6.391485236507188,4.0,6.0,6.0,6.333333492279053
2009,middle vocational,8910,5.84546508750796,5.835876739762208,5.855053435253712,5.096459298727521,6.663685845444304,5.666666507720947,6.6666665,6.521977321211086,6.0,6.0,6.0
2009,vocational + Abi,990,5.6748014915223814,5.646980421525287,5.702622561519476,5.333333492279053,6.559580975049314,5.333333492279053,5.333333492279053,5.333333492279053,5.6666665,5.3333330154418945,5.666666507720947
2009,higher vocational,1306,5.918706470014198,5.895446988470277,5.941965951558118,5.848376024191237,5.642977674230016,6.556634799788468,6.3333335,6.6666665,6.0,6.0,6.0
2009,higher education,4006,5.759877621041974,5.746175769109132,5.7735794729748156,5.732658686913859,5.686578345840898,5.040993813732507,6.770155996685887,4.003496503960481,6.0,6.0,6.0
2010,in school,,,,,,,,,,,,
2010,inadequately,,,,,,,,,,,,
2010,general elemantary,,,,,,,,,,,,
2010,middle vocational,,,,,,,,,,,,
2010,vocational + Abi,,,,,,,,,,,,
2010,higher vocational,,,,,,,,,,,,
2010,higher education,,,,,,,,,,,,
2011,in school,,,,,,,,,,,,
2011,inadequately,,,,,,,,,,,,
2011,general elemantary,,,,,,,,,,,,
2011,middle vocational,,,,,,,,,,,,
2011,vocational + Abi,,,,,,,,,,,,
2011,higher vocational,,,,,,,,,,,,
2011,higher education,,,,,,,,,,,,
2012,in school,188,4.896980052704106,4.825947780107491,4.968012325300721,6.291318281001555,4.333333492279053,5.476845937194379,7.513026796712319,3.3333333,5.0,5.0,5.333333492279053
2012,inadequately,154,5.503929592023024,5.421920025838164,5.585939158207884,6.0,6.000302282144581,6.346146285006644,5.480780572490033,6.0,5.6666665,5.3333330154418945,5.999999523162842
2012,general elemantary,776,5.6322654873576345,5.595894871674927,5.668636103040342,4.369905984986909,6.006154891017511,2.9823343654662757,6.451263414267859,0.9009769361853257,5.6666665,5.3333330154418945,5.666666507720947
2012,middle vocational,3238,5.986243676064802,5.972158122187321,6.000329229942284,4.426395331594277,6.208617848854958,6.673906196011872,6.6666665,5.0,6.0,5.666666507720947,6.0
2012,vocational + Abi,753,5.90619969568868,5.876563093830468,5.935836297546892,5.420171839287706,5.0,5.145186414227022,5.832649976878731,4.7327082766359965,6.0,5.666666507720947,6.0
2012,higher vocational,366,6.004605307877142,5.965456387102463,6.043754228651822,4.951938358974202,6.666666507720947,5.358671696022117,6.3333335,5.6666665,6.3333335,6.333333492279053,6.6666669845581055
2012,higher education,1493,5.804105207359126,5.7836985496118745,5.824511865106378,6.71242071252249,6.0,6.155378947394671,7.547983360214218,5.319816299702943,6.0,6.0,6.0
2013,in school,257,4.941772647530253,4.890802593380348,4.992742701680157,4.383389678098699,4.536707965864303,4.418493354850971,5.0,3.6666667,5.0,4.991666662693022,5.333333492279053
2013,inadequately,187,5.6197940888664135,5.544450446993867,5.69513773073896,5.422585782403682,6.0,5.615120075122958,5.133784343324768,5.903921514201871,5.6666665,5.3333330154418945,5.999999523162842
2013,general elemantary,1802,5.778632121847123,5.756246994227781,5.801017249466464,6.072587810291458,5.891568784020104,5.0264183445208,7.641842008947446,3.4571641458648124,6.0,6.0,6.0
2013,middle vocational,9292,5.896892561126415,5.887944016014126,5.905841106238704,6.845258985345703,5.666666507720947,6.333333492279053,7.613147224945679,5.3333335,6.0,6.0,6.0
2013,vocational + Abi,1084,5.7358477135190995,5.710902796803828,5.760792630234371,7.0,6.47828536905975,6.547234401141017,7.679148398288475,5.868086002852542,5.6666665,5.3333330154418945,5.666666507720947
2013,higher vocational,1313,5.893857429537749,5.871015038728682,5.916699820346816,6.750769249512629,6.333333492279053,6.178293574424363,7.609482762145028,5.319580061791964,6.0,6.0,6.0
2013,higher education,4439,5.750310310898857,5.737731399602776,5.7628892221949375,6.2968671708270305,4.958382123327632,6.263487111482087,6.346937259844445,6.213417022464672,6.0,6.0,6.333333492279053
2014,in school,,,,,,,,,,,,
2014,inadequately,,,,,,,,,,,,
2014,general elemantary,,,,,,,,,,,,
2014,middle vocational,,,,,,,,,,,,
2014,vocational + Abi,,,,,,,,,,,,
2014,higher vocational,,,,,,,,,,,,
2014,higher education,,,,,,,,,,,,
2015,in school,,,,,,,,,,,,
2015,inadequately,,,,,,,,,,,,
2015,general elemantary,,,,,,,,,,,,
2015,middle vocational,,,,,,,,,,,,
2015,vocational + Abi,,,,,,,,,,,,
2015,higher vocational,,,,,,,,,,,,
2015,higher education,,,,,,,,,,,,
2016,in school,,,,,,,,,,,,
2016,inadequately,,,,,,,,,,,,
2016,general elemantary,,,,,,,,,,,,
2016,middle vocational,,,,,,,,,,,,
2016,vocational + Abi,,,,,,,,,,,,
2016,higher vocational,,,,,,,,,,,,
2016,higher education,,,,,,,,,,,,
2017,in school,411,4.8205888570190485,4.770466569896398,4.870711144141699,4.465480326076441,5.195358565594325,5.402959287170819,5.3333335,4.6666665,4.6666665,4.3333330154418945,4.666666507720947
2017,inadequately,1123,5.764035414455342,5.735214503327074,5.792856325583609,6.570415148651311,6.084227458655305,6.333333492279053,6.926037633209699,5.977711007720664,6.0,6.0,6.0083333373069765
2017,general elemantary,3113,5.716180583544399,5.698943615322238,5.73341755176656,6.831983410489018,6.392963853061768,4.96768437408117,9.628431965100791,2.1712358194693975,6.0,6.0,6.333333492279053
2017,middle vocational,12359,5.773702728617576,5.7655668136179115,5.781838643617241,5.692032263962193,7.0,3.8960243499866745,8.38604413492547,1.2020124790233973,6.0,6.0,6.0
2017,vocational + Abi,2254,5.680337501488704,5.661823659731102,5.6988513432463055,6.333333492279053,6.971025390780748,4.5130605581103325,9.063742893532133,1.782651156857252,5.6666665,5.3333330154418945,5.666666507720947
2017,higher vocational,1527,5.800472631021578,5.778518478404452,5.822426783638704,6.742179454636729,6.333333492279053,6.027734403773717,7.813847030931248,4.9560668274792,6.0,6.0,6.0
2017,higher education,6898,5.657656708520035,5.647616694451429,5.667696722588641,6.282313938781817,6.130819164517265,6.174973637334421,7.0,6.013963185163328,5.6666665,5.666666507720947,5.666666507720947
2018,in school,,,,,,,,,,,,
2018,inadequately,,,,,,,,,,,,
2018,general elemantary,,,,,,,,,,,,
2018,middle vocational,,,,,,,,,,,,
2018,vocational + Abi,,,,,,,,,,,,
2018,higher vocational,,,,,,,,,,,,
2018,higher education,,,,,,,,,,,,
2019,in school,326,5.0666667518807555,5.011700566757421,5.12163293700409,6.267576697343198,5.62058776772868,5.546777778146655,7.348775076138013,4.4655793993518405,5.0,4.666666507720947,5.0
2019,inadequately,379,5.869215449817441,5.817546326600665,5.920884573034217,4.564543945240298,6.366742387134262,4.103592067109676,5.255971762436231,3.412164249913743,6.0,5.666666507720947,6.0
2019,general elemantary,2376,5.680109347196889,5.659733936780983,5.700484757612795,5.549024786306388,4.880028209545635,5.751900876965109,6.3333335,5.0,6.0,6.0,6.333333492279053
2019,middle vocational,11040,5.814322059959917,5.805782964037246,5.822861155882587,4.856304202800193,5.719849105605595,5.81196123075122,7.0,6.3333335,6.0,6.0,6.0
2019,vocational + Abi,2166,5.735578729063024,5.717270849623345,5.753886608502702,5.793279783145934,5.032532463176588,5.456675590310176,6.298186072399572,4.3333335,5.6666665,5.3333330154418945,5.666666507720947
2019,higher vocational,1650,5.818824868814463,5.7979205218892504,5.839729215739676,6.69094463523713,6.194383380198438,6.519857779970874,7.0,6.26322749707149,6.0,6.0,6.333333492279053
2019,higher education,6967,5.738036587748725,5.728193424816319,5.747879750681132,6.915778152151757,6.156763944388794,6.177312554341252,8.023476548867515,5.069614157625493,5.6666665,5.3333330154418945,5.666666507720947
2020,in school,,,,,,,,,,,,
2020,inadequately,,,,,,,,,,,,
2020,general elemantary,,,,,,,,,,,,
2020,middle vocational,,,,,,,,,,,,
2020,vocational + Abi,,,,,,,,,,,,
2020,higher vocational,,,,,,,,,,,,
2020,higher education,,,,,,,,,,,,
2021,in school,,,,,,,,,,,,
2021,inadequately,,,,,,,,,,,,
2021,general elemantary,,,,,,,,,,,,
2021,middle vocational,,,,,,,,,,,,
2021,vocational + Abi,,,,,,,,,,,,
2021,higher vocational,,,,,,,,,,,,
2021,higher education,,,,,,,,,,,,
