year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Staedtischer Raum,maennlich,5540,5.67576879059104,5.663727103606719,5.687810477575361,7.0,6.6310585892607685,6.170193649041128,8.244709526438308,4.925484122602819,5.6666665,5.666666507720947,5.666666507720947
2013,Staedtischer Raum,weiblich,6362,5.888299139487759,5.877667525525022,5.898930753450496,4.785212336201437,6.695373204552843,5.802382074784444,7.0,4.0,6.0,6.0,6.0
2013,Laendlicher Raum,maennlich,3199,5.839785189707856,5.824072470237776,5.855497909177935,6.195172116438707,6.161800343293627,6.073683597931812,6.37740489419905,5.6666665,6.0,6.0,6.0
2013,Laendlicher Raum,weiblich,3538,5.948470213613586,5.934224789159914,5.962715638067258,7.0,4.584197890090234,6.2148388917527155,8.177741662370927,5.037097229381789,6.0,5.666666507720947,6.0
2014,Staedtischer Raum,maennlich,,,,,,,,,,,,
2014,Staedtischer Raum,weiblich,,,,,,,,,,,,
2014,Laendlicher Raum,maennlich,,,,,,,,,,,,
2014,Laendlicher Raum,weiblich,,,,,,,,,,,,
2015,Staedtischer Raum,maennlich,,,,,,,,,,,,
2015,Staedtischer Raum,weiblich,,,,,,,,,,,,
2015,Laendlicher Raum,maennlich,,,,,,,,,,,,
2015,Laendlicher Raum,weiblich,,,,,,,,,,,,
2016,Staedtischer Raum,maennlich,,,,,,,,,,,,
2016,Staedtischer Raum,weiblich,,,,,,,,,,,,
2016,Laendlicher Raum,maennlich,,,,,,,,,,,,
2016,Laendlicher Raum,weiblich,,,,,,,,,,,,
2017,Staedtischer Raum,maennlich,8709,5.571139152141478,5.561270003631294,5.5810083006516615,5.900008399064061,6.302069432715547,6.285958944369941,5.321082581105239,6.3333335,5.6666665,5.666666507720947,5.666666507720947
2017,Staedtischer Raum,weiblich,9811,5.7997749780667265,5.790910819619132,5.808639136514321,5.226967118592082,5.395302388128113,6.488741625417724,6.6666665,7.0,6.0,6.0,6.0
2017,Laendlicher Raum,maennlich,4744,5.673252988650389,5.659801703276522,5.6867042740242555,5.047753223684966,5.906111842000203,4.77786429281729,7.0,4.373030896515775,5.6666665,5.3333330154418945,5.666666507720947
2017,Laendlicher Raum,weiblich,5163,5.869771333891645,5.857720342682894,5.881822325100396,4.427564817807574,5.49393976410797,6.666666507720947,6.3333335,7.0,6.0,6.0,6.0
2018,Staedtischer Raum,maennlich,,,,,,,,,,,,
2018,Staedtischer Raum,weiblich,,,,,,,,,,,,
2018,Laendlicher Raum,maennlich,,,,,,,,,,,,
2018,Laendlicher Raum,weiblich,,,,,,,,,,,,
2019,Staedtischer Raum,maennlich,7679,5.640854892961699,5.630476467445505,5.651233318477893,6.398274845115748,6.939437042136114,3.8518835245604315,10.217861825948722,0.03229654372745694,5.6666665,5.666666507720947,5.666666507720947
2019,Staedtischer Raum,weiblich,8515,5.8432263906125534,5.8337521491639315,5.852700632061175,7.0,5.072080723135927,6.0,8.5,3.3333333,6.0,6.0,6.0
2019,Laendlicher Raum,maennlich,4187,5.702635347922299,5.688360693593809,5.716910002250788,5.856759530779203,5.254366412959362,5.707532151743792,6.080600599332319,5.483691083190676,6.0,6.0,6.333333492279053
2019,Laendlicher Raum,weiblich,4532,5.896498434414145,5.883788714619505,5.909208154208785,5.959876920462637,6.666666507720947,6.0,7.0,6.060184619306044,6.0,6.0,6.0
2020,Staedtischer Raum,maennlich,,,,,,,,,,,,
2020,Staedtischer Raum,weiblich,,,,,,,,,,,,
2020,Laendlicher Raum,maennlich,,,,,,,,,,,,
2020,Laendlicher Raum,weiblich,,,,,,,,,,,,
2021,Staedtischer Raum,maennlich,,,,,,,,,,,,
2021,Staedtischer Raum,weiblich,,,,,,,,,,,,
2021,Laendlicher Raum,maennlich,,,,,,,,,,,,
2021,Laendlicher Raum,weiblich,,,,,,,,,,,,
