year,pgisced97,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,First Stage of Tertiary Education,No,0.37699,212,352,0.32629,0.42769
1989,Second Stage of Tertiary Education,Yes,0.34846,245,540,0.30823,0.38869
1989,Second Stage of Tertiary Education,No,0.38560,295,540,0.34451,0.42670
1990,Primary Level,Yes,0.11745,67,341,0.08323,0.15167
1990,Primary Level,No,0.38530,274,341,0.33357,0.43703
1990,Lower Secondary Level,Yes,0.10699,359,1527,0.09148,0.12250
1990,Lower Secondary Level,No,0.30138,1168,1527,0.27836,0.32440
1990,Upper Secondary Level,Yes,0.22169,1651,4853,0.21001,0.23338
1990,Upper Secondary Level,No,0.39854,3202,4853,0.38476,0.41232
1990,Post-secondary Non-tertiary Level,Yes,0.28681,102,249,0.23052,0.34310
1990,Post-secondary Non-tertiary Level,No,0.36538,147,249,0.30545,0.42532
1990,First Stage of Tertiary Education,Yes,0.28507,222,561,0.24768,0.32246
1990,First Stage of Tertiary Education,No,0.36793,339,561,0.32799,0.40787
1990,Second Stage of Tertiary Education,Yes,0.35721,610,1368,0.33181,0.38261
1990,Second Stage of Tertiary Education,No,0.41370,758,1368,0.38759,0.43981
1991,Primary Level,Yes,0.10827,74,346,0.07548,0.14106
1991,Primary Level,No,0.39004,272,346,0.33857,0.44151
1991,Lower Secondary Level,Yes,0.10612,345,1437,0.09019,0.12205
1991,Lower Secondary Level,No,0.29403,1092,1437,0.27047,0.31760
1991,Upper Secondary Level,Yes,0.22558,1570,4512,0.21338,0.23778
1991,Upper Secondary Level,No,0.37408,2942,4512,0.35996,0.38820
1991,Post-secondary Non-tertiary Level,Yes,0.31155,106,264,0.25558,0.36752
1991,Post-secondary Non-tertiary Level,No,0.37439,158,264,0.31589,0.43288
1991,First Stage of Tertiary Education,Yes,0.26748,203,549,0.23042,0.30455
1991,First Stage of Tertiary Education,No,0.40289,346,549,0.36183,0.44396
1991,Second Stage of Tertiary Education,Yes,0.33042,572,1300,0.30484,0.35600
1991,Second Stage of Tertiary Education,No,0.40597,728,1300,0.37927,0.43268
1992,Primary Level,Yes,0.11795,68,304,0.08163,0.15426
1992,Primary Level,No,0.34049,236,304,0.28713,0.39385
1992,Lower Secondary Level,Yes,0.10377,321,1355,0.08753,0.12001
1992,Lower Secondary Level,No,0.28117,1034,1355,0.25722,0.30512
1992,Upper Secondary Level,Yes,0.23136,1606,4187,0.21858,0.24413
1992,Upper Secondary Level,No,0.34212,2581,4187,0.32775,0.35649
1992,Post-secondary Non-tertiary Level,Yes,0.29182,107,243,0.23454,0.34910
1992,Post-secondary Non-tertiary Level,No,0.33488,136,243,0.27541,0.39434
1992,First Stage of Tertiary Education,Yes,0.27069,217,543,0.23328,0.30809
1992,First Stage of Tertiary Education,No,0.39070,326,543,0.34962,0.43177
1992,Second Stage of Tertiary Education,Yes,0.35344,615,1227,0.32668,0.38020
1992,Second Stage of Tertiary Education,No,0.36334,612,1227,0.33642,0.39027
1993,Primary Level,Yes,0.11013,57,302,0.07476,0.14550
1993,Primary Level,No,0.36759,245,302,0.31312,0.42206
1993,Lower Secondary Level,Yes,0.09910,307,1292,0.08280,0.11540
1993,Lower Secondary Level,No,0.29211,985,1292,0.26731,0.31692
1993,Upper Secondary Level,Yes,0.21367,1510,4062,0.20106,0.22628
1993,Upper Secondary Level,No,0.34854,2552,4062,0.33389,0.36320
1993,Post-secondary Non-tertiary Level,Yes,0.26671,98,252,0.21200,0.32142
1993,Post-secondary Non-tertiary Level,No,0.40548,154,252,0.34474,0.46622
1993,First Stage of Tertiary Education,Yes,0.22970,186,506,0.19301,0.26639
1993,First Stage of Tertiary Education,No,0.40518,320,506,0.36236,0.44800
1993,Second Stage of Tertiary Education,Yes,0.34413,630,1211,0.31736,0.37090
1993,Second Stage of Tertiary Education,No,0.36442,581,1211,0.33731,0.39154
1994,Primary Level,Yes,0.08637,44,262,0.05229,0.12045
1994,Primary Level,No,0.35240,218,262,0.29444,0.41036
1994,Lower Secondary Level,Yes,0.09103,282,1123,0.07420,0.10786
1994,Lower Secondary Level,No,0.26378,841,1123,0.23800,0.28957
1994,Upper Secondary Level,Yes,0.22176,1554,3924,0.20876,0.23476
1994,Upper Secondary Level,No,0.32828,2370,3924,0.31359,0.34298
1994,Post-secondary Non-tertiary Level,Yes,0.29786,122,252,0.24129,0.35444
1994,Post-secondary Non-tertiary Level,No,0.36591,130,252,0.30632,0.42550
1994,First Stage of Tertiary Education,Yes,0.24348,195,516,0.20641,0.28054
1994,First Stage of Tertiary Education,No,0.39508,321,516,0.35285,0.43730
1994,Second Stage of Tertiary Education,Yes,0.35330,648,1240,0.32669,0.37992
1994,Second Stage of Tertiary Education,No,0.36249,592,1240,0.33572,0.38926
1995,Primary Level,Yes,0.09917,51,235,0.06088,0.13747
1995,Primary Level,No,0.33439,184,235,0.27395,0.39484
1995,Lower Secondary Level,Yes,0.10424,324,1131,0.08643,0.12206
1995,Lower Secondary Level,No,0.24362,807,1131,0.21859,0.26865
1995,Upper Secondary Level,Yes,0.23417,1687,4071,0.22116,0.24718
1995,Upper Secondary Level,No,0.31778,2384,4071,0.30348,0.33209
1995,Post-secondary Non-tertiary Level,Yes,0.29003,140,302,0.23876,0.34129
1995,Post-secondary Non-tertiary Level,No,0.34212,162,302,0.28853,0.39572
1995,First Stage of Tertiary Education,Yes,0.27236,244,539,0.23474,0.30998
1995,First Stage of Tertiary Education,No,0.35770,295,539,0.31720,0.39820
1995,Second Stage of Tertiary Education,Yes,0.36358,692,1328,0.33770,0.38946
1995,Second Stage of Tertiary Education,No,0.35569,636,1328,0.32993,0.38145
1996,Primary Level,Yes,0.10399,47,217,0.06328,0.14470
1996,Primary Level,No,0.34196,170,217,0.27870,0.40522
1996,Lower Secondary Level,Yes,0.09094,271,1066,0.07367,0.10820
1996,Lower Secondary Level,No,0.25190,795,1066,0.22583,0.27797
1996,Upper Secondary Level,Yes,0.23004,1643,3952,0.21691,0.24316
1996,Upper Secondary Level,No,0.31218,2309,3952,0.29773,0.32662
1996,Post-secondary Non-tertiary Level,Yes,0.31832,148,310,0.26638,0.37025
1996,Post-secondary Non-tertiary Level,No,0.33745,162,310,0.28473,0.39017
1996,First Stage of Tertiary Education,Yes,0.31788,268,549,0.27889,0.35686
1996,First Stage of Tertiary Education,No,0.32814,281,549,0.28882,0.36745
1996,Second Stage of Tertiary Education,Yes,0.34894,685,1313,0.32315,0.37473
1996,Second Stage of Tertiary Education,No,0.35947,628,1313,0.33351,0.38544
1997,Primary Level,Yes,0.10404,38,72,0.03302,0.17506
1997,Primary Level,No,0.07730,34,72,0.01518,0.13943
1997,Lower Secondary Level,Yes,0.10000,288,490,0.07341,0.12659
1997,Lower Secondary Level,No,0.05662,202,490,0.03614,0.07710
1997,Upper Secondary Level,Yes,0.23594,1629,2421,0.21902,0.25285
1997,Upper Secondary Level,No,0.10601,792,2421,0.09374,0.11827
1997,Post-secondary Non-tertiary Level,Yes,0.33496,154,215,0.27173,0.39820
1997,Post-secondary Non-tertiary Level,No,0.14322,61,215,0.09629,0.19015
1997,First Stage of Tertiary Education,Yes,0.30533,252,359,0.25762,0.35304
1997,First Stage of Tertiary Education,No,0.12780,107,359,0.09321,0.16238
1997,Second Stage of Tertiary Education,Yes,0.37541,721,915,0.34402,0.40681
1997,Second Stage of Tertiary Education,No,0.10564,194,915,0.08572,0.12557
1998,Primary Level,Yes,0.07035,33,33,-0.01826,0.15896
1998,Lower Secondary Level,Yes,0.09408,285,505,0.06860,0.11957
1998,Lower Secondary Level,No,0.06885,220,505,0.04674,0.09096
1998,Upper Secondary Level,Yes,0.23311,1797,2634,0.21696,0.24926
1998,Upper Secondary Level,No,0.10268,837,2634,0.09109,0.11428
1998,Post-secondary Non-tertiary Level,Yes,0.37178,194,240,0.31051,0.43305
1998,Post-secondary Non-tertiary Level,No,0.10723,46,240,0.06800,0.14646
1998,First Stage of Tertiary Education,Yes,0.32736,286,393,0.28090,0.37381
1998,First Stage of Tertiary Education,No,0.11412,107,393,0.08264,0.14559
1998,Second Stage of Tertiary Education,Yes,0.36835,788,1003,0.33848,0.39821
1998,Second Stage of Tertiary Education,No,0.09922,215,1003,0.08071,0.11773
1999,Primary Level,Yes,0.07807,33,33,-0.01489,0.17102
1999,Lower Secondary Level,Yes,0.10064,304,483,0.07378,0.12750
1999,Lower Secondary Level,No,0.05468,179,483,0.03438,0.07497
1999,Upper Secondary Level,Yes,0.23715,1821,2650,0.22096,0.25335
1999,Upper Secondary Level,No,0.10642,829,2650,0.09467,0.11816
1999,Post-secondary Non-tertiary Level,Yes,0.36013,200,245,0.29990,0.42036
1999,Post-secondary Non-tertiary Level,No,0.09703,45,245,0.05989,0.13417
1999,First Stage of Tertiary Education,Yes,0.31775,279,381,0.27093,0.36456
1999,First Stage of Tertiary Education,No,0.11461,102,381,0.08258,0.14664
1999,Second Stage of Tertiary Education,Yes,0.36957,797,1004,0.33969,0.39944
1999,Second Stage of Tertiary Education,No,0.09410,207,1004,0.07603,0.11217
2000,Primary Level,Yes,0.10737,37,37,0.00624,0.20850
2000,Lower Secondary Level,Yes,0.08271,338,589,0.06045,0.10498
2000,Lower Secondary Level,No,0.06701,251,589,0.04680,0.08722
2000,Upper Secondary Level,Yes,0.21765,2924,4366,0.20541,0.22989
2000,Upper Secondary Level,No,0.11095,1442,4366,0.10163,0.12027
2000,Post-secondary Non-tertiary Level,Yes,0.31056,348,484,0.26929,0.35183
2000,Post-secondary Non-tertiary Level,No,0.11566,136,484,0.08714,0.14418
2000,First Stage of Tertiary Education,Yes,0.30283,591,819,0.27134,0.33432
2000,First Stage of Tertiary Education,No,0.11650,228,819,0.09451,0.13848
2000,Second Stage of Tertiary Education,Yes,0.33066,1371,1802,0.30893,0.35239
2000,Second Stage of Tertiary Education,No,0.10765,431,1802,0.09333,0.12196
2001,Lower Secondary Level,Yes,0.08913,324,324,0.05806,0.12021
2001,Upper Secondary Level,Yes,0.23037,2786,2786,0.21473,0.24601
2001,Post-secondary Non-tertiary Level,Yes,0.29112,314,314,0.24079,0.34145
2001,First Stage of Tertiary Education,Yes,0.29202,507,507,0.25241,0.33164
2001,Second Stage of Tertiary Education,Yes,0.34048,1315,1315,0.31486,0.36611
2002,Lower Secondary Level,Yes,0.07908,273,462,0.05445,0.10372
2002,Lower Secondary Level,No,0.06245,189,462,0.04036,0.08454
2002,Upper Secondary Level,Yes,0.21188,2622,3923,0.19909,0.22467
2002,Upper Secondary Level,No,0.10669,1301,3923,0.09703,0.11635
2002,Post-secondary Non-tertiary Level,Yes,0.29679,369,510,0.25710,0.33648
2002,Post-secondary Non-tertiary Level,No,0.11968,141,510,0.09148,0.14788
2002,First Stage of Tertiary Education,Yes,0.29224,546,747,0.25960,0.32487
2002,First Stage of Tertiary Education,No,0.11268,201,747,0.08999,0.13537
2002,Second Stage of Tertiary Education,Yes,0.33596,1736,2200,0.31622,0.35571
2002,Second Stage of Tertiary Education,No,0.09225,464,2200,0.08015,0.10434
2003,Lower Secondary Level,Yes,0.08200,269,446,0.05650,0.10749
2003,Lower Secondary Level,No,0.05644,177,446,0.03500,0.07789
2003,Upper Secondary Level,Yes,0.21279,2498,3752,0.19969,0.22589
2003,Upper Secondary Level,No,0.10718,1254,3752,0.09728,0.11708
2003,Post-secondary Non-tertiary Level,Yes,0.29318,374,521,0.25405,0.33231
2003,Post-secondary Non-tertiary Level,No,0.12518,147,521,0.09674,0.15362
2003,First Stage of Tertiary Education,Yes,0.30320,528,726,0.26974,0.33666
2003,First Stage of Tertiary Education,No,0.10634,198,726,0.08390,0.12878
2003,Second Stage of Tertiary Education,Yes,0.33824,1573,2025,0.31763,0.35885
2003,Second Stage of Tertiary Education,No,0.09041,452,2025,0.07792,0.10290
2004,Lower Secondary Level,Yes,0.08836,261,430,0.06150,0.11521
2004,Lower Secondary Level,No,0.05858,169,430,0.03636,0.08080
2004,Upper Secondary Level,Yes,0.21028,2444,3562,0.19690,0.22367
2004,Upper Secondary Level,No,0.10084,1118,3562,0.09095,0.11073
2004,Post-secondary Non-tertiary Level,Yes,0.29791,353,505,0.25799,0.33784
2004,Post-secondary Non-tertiary Level,No,0.11798,152,505,0.08982,0.14614
2004,First Stage of Tertiary Education,Yes,0.33121,544,716,0.29671,0.36571
2004,First Stage of Tertiary Education,No,0.09418,172,716,0.07277,0.11559
2004,Second Stage of Tertiary Education,Yes,0.31632,1510,1987,0.29587,0.33677
2004,Second Stage of Tertiary Education,No,0.10279,477,1987,0.08943,0.11614
2005,Lower Secondary Level,Yes,0.10297,258,414,0.07366,0.13228
2005,Lower Secondary Level,No,0.05586,156,414,0.03371,0.07800
2005,Upper Secondary Level,Yes,0.21252,2259,3287,0.19854,0.22651
2005,Upper Secondary Level,No,0.09980,1028,3287,0.08955,0.11005
2005,Post-secondary Non-tertiary Level,Yes,0.29303,358,501,0.25313,0.33292
2005,Post-secondary Non-tertiary Level,No,0.13648,143,501,0.10639,0.16657
2005,First Stage of Tertiary Education,Yes,0.29355,470,637,0.25815,0.32894
2005,First Stage of Tertiary Education,No,0.10746,167,637,0.08339,0.13152
2005,Second Stage of Tertiary Education,Yes,0.31673,1398,1822,0.29536,0.33810
2005,Second Stage of Tertiary Education,No,0.09274,424,1822,0.07941,0.10606
2006,Lower Secondary Level,Yes,0.09284,248,390,0.06400,0.12168
2006,Lower Secondary Level,No,0.05327,142,390,0.03095,0.07559
2006,Upper Secondary Level,Yes,0.22831,2569,3669,0.21473,0.24190
2006,Upper Secondary Level,No,0.10157,1100,3669,0.09179,0.11135
2006,Post-secondary Non-tertiary Level,Yes,0.33055,419,571,0.29193,0.36917
2006,Post-secondary Non-tertiary Level,No,0.13214,152,571,0.10434,0.15994
2006,First Stage of Tertiary Education,Yes,0.32142,527,691,0.28658,0.35627
2006,First Stage of Tertiary Education,No,0.09449,164,691,0.07266,0.11631
2006,Second Stage of Tertiary Education,Yes,0.33925,1615,2033,0.31866,0.35984
2006,Second Stage of Tertiary Education,No,0.08797,418,2033,0.07566,0.10029
2007,Lower Secondary Level,Yes,0.08497,200,313,0.05403,0.11591
2007,Lower Secondary Level,No,0.04859,113,313,0.02473,0.07245
2007,Upper Secondary Level,Yes,0.24079,2481,3431,0.22648,0.25510
2007,Upper Secondary Level,No,0.09003,950,3431,0.08045,0.09961
2007,Post-secondary Non-tertiary Level,Yes,0.35057,417,542,0.31036,0.39078
2007,Post-secondary Non-tertiary Level,No,0.10018,125,542,0.07488,0.12548
2007,First Stage of Tertiary Education,Yes,0.32629,491,638,0.28988,0.36270
2007,First Stage of Tertiary Education,No,0.09612,147,638,0.07323,0.11901
2007,Second Stage of Tertiary Education,Yes,0.33910,1513,1932,0.31798,0.36021
2007,Second Stage of Tertiary Education,No,0.09023,419,1932,0.07746,0.10301
2008,Lower Secondary Level,Yes,0.10415,227,348,0.07201,0.13629
2008,Lower Secondary Level,No,0.05430,121,348,0.03046,0.07814
2008,Upper Secondary Level,Yes,0.24715,2355,3389,0.23262,0.26167
2008,Upper Secondary Level,No,0.10735,1034,3389,0.09693,0.11778
2008,Post-secondary Non-tertiary Level,Yes,0.36399,398,536,0.32322,0.40476
2008,Post-secondary Non-tertiary Level,No,0.12274,138,536,0.09494,0.15055
2008,First Stage of Tertiary Education,Yes,0.33607,470,596,0.29812,0.37403
2008,First Stage of Tertiary Education,No,0.08670,126,596,0.06409,0.10931
2008,Second Stage of Tertiary Education,Yes,0.33995,1452,1856,0.31840,0.36151
2008,Second Stage of Tertiary Education,No,0.09680,404,1856,0.08335,0.11026
2009,Lower Secondary Level,Yes,0.09202,156,264,0.05708,0.12695
2009,Lower Secondary Level,No,0.05355,108,264,0.02634,0.08076
2009,Upper Secondary Level,Yes,0.22485,1983,2956,0.20980,0.23990
2009,Upper Secondary Level,No,0.10832,973,2956,0.09712,0.11953
2009,Post-secondary Non-tertiary Level,Yes,0.35717,352,472,0.31389,0.40044
2009,Post-secondary Non-tertiary Level,No,0.12506,120,472,0.09518,0.15493
2009,First Stage of Tertiary Education,Yes,0.31725,401,546,0.27818,0.35633
2009,First Stage of Tertiary Education,No,0.10720,145,546,0.08123,0.13318
2009,Second Stage of Tertiary Education,Yes,0.34254,1333,1715,0.32008,0.36501
2009,Second Stage of Tertiary Education,No,0.09715,382,1715,0.08313,0.11117
2010,Lower Secondary Level,Yes,0.09207,271,435,0.06487,0.11927
2010,Lower Secondary Level,No,0.06551,164,435,0.04223,0.08879
2010,Upper Secondary Level,Yes,0.22101,2630,4061,0.20825,0.23378
2010,Upper Secondary Level,No,0.12200,1431,4061,0.11193,0.13206
2010,Post-secondary Non-tertiary Level,Yes,0.33520,524,736,0.30107,0.36932
2010,Post-secondary Non-tertiary Level,No,0.14821,212,736,0.12253,0.17390
2010,First Stage of Tertiary Education,Yes,0.31461,509,685,0.27981,0.34941
2010,First Stage of Tertiary Education,No,0.11751,176,685,0.09337,0.14164
2010,Second Stage of Tertiary Education,Yes,0.33559,1766,2325,0.31639,0.35478
2010,Second Stage of Tertiary Education,No,0.10350,559,2325,0.09111,0.11588
2011,Primary Level,Yes,0.11591,41,41,0.01671,0.21512
2011,Lower Secondary Level,Yes,0.11974,381,576,0.09321,0.14628
2011,Lower Secondary Level,No,0.06163,195,576,0.04197,0.08128
2011,Upper Secondary Level,Yes,0.24237,3415,4826,0.23028,0.25446
2011,Upper Secondary Level,No,0.09780,1411,4826,0.08942,0.10618
2011,Post-secondary Non-tertiary Level,Yes,0.38338,692,894,0.35149,0.41527
2011,Post-secondary Non-tertiary Level,No,0.10874,202,894,0.08832,0.12916
2011,First Stage of Tertiary Education,Yes,0.33008,648,818,0.29783,0.36232
2011,First Stage of Tertiary Education,No,0.08961,170,818,0.07002,0.10919
2011,Second Stage of Tertiary Education,Yes,0.35563,2185,2774,0.33781,0.37345
2011,Second Stage of Tertiary Education,No,0.09429,589,2774,0.08341,0.10516
2012,Primary Level,Yes,0.13684,46,77,0.05957,0.21411
2012,Primary Level,No,0.06236,31,77,0.00799,0.11672
2012,Lower Secondary Level,Yes,0.12324,390,592,0.09674,0.14974
2012,Lower Secondary Level,No,0.06919,202,592,0.04873,0.08965
2012,Upper Secondary Level,Yes,0.24109,3392,4984,0.22921,0.25296
2012,Upper Secondary Level,No,0.11321,1592,4984,0.10442,0.12201
2012,Post-secondary Non-tertiary Level,Yes,0.38652,720,956,0.35564,0.41741
2012,Post-secondary Non-tertiary Level,No,0.12374,236,956,0.10285,0.14462
2012,First Stage of Tertiary Education,Yes,0.35072,636,821,0.31806,0.38339
2012,First Stage of Tertiary Education,No,0.10650,185,821,0.08539,0.12761
2012,Second Stage of Tertiary Education,Yes,0.35141,2158,2803,0.33373,0.36909
2012,Second Stage of Tertiary Education,No,0.09935,645,2803,0.08827,0.11042
2013,Primary Level,Yes,0.10514,62,101,0.04502,0.16526
2013,Primary Level,No,0.06288,39,101,0.01530,0.11046
2013,Lower Secondary Level,Yes,0.12358,550,815,0.10097,0.14619
2013,Lower Secondary Level,No,0.05626,265,815,0.04043,0.07208
2013,Upper Secondary Level,Yes,0.23644,3557,5081,0.22476,0.24813
2013,Upper Secondary Level,No,0.10353,1524,5081,0.09515,0.11190
2013,Post-secondary Non-tertiary Level,Yes,0.36015,822,1112,0.33192,0.38837
2013,Post-secondary Non-tertiary Level,No,0.12894,290,1112,0.10924,0.14865
2013,First Stage of Tertiary Education,Yes,0.33105,592,760,0.29757,0.36453
2013,First Stage of Tertiary Education,No,0.09601,168,760,0.07505,0.11696
2013,Second Stage of Tertiary Education,Yes,0.33392,2290,2986,0.31700,0.35084
2013,Second Stage of Tertiary Education,No,0.10074,696,2986,0.08995,0.11154
2014,Primary Level,Yes,0.08941,38,38,-0.00253,0.18135
2014,Lower Secondary Level,Yes,0.13109,463,694,0.10596,0.15622
2014,Lower Secondary Level,No,0.07026,231,694,0.05123,0.08929
2014,Upper Secondary Level,Yes,0.24225,3196,4559,0.22981,0.25469
2014,Upper Secondary Level,No,0.10259,1363,4559,0.09378,0.11139
2014,Post-secondary Non-tertiary Level,Yes,0.38819,761,1025,0.35834,0.41804
2014,Post-secondary Non-tertiary Level,No,0.11919,264,1025,0.09935,0.13904
2014,First Stage of Tertiary Education,Yes,0.32606,525,694,0.29116,0.36096
2014,First Stage of Tertiary Education,No,0.10690,169,694,0.08389,0.12990
2014,Second Stage of Tertiary Education,Yes,0.34694,2089,2770,0.32921,0.36467
2014,Second Stage of Tertiary Education,No,0.09714,681,2770,0.08611,0.10817
2015,Primary Level,Yes,0.10295,48,48,0.01607,0.18983
2015,Lower Secondary Level,Yes,0.13648,458,641,0.10988,0.16308
2015,Lower Secondary Level,No,0.04758,183,641,0.03108,0.06407
2015,Upper Secondary Level,Yes,0.24904,3090,4217,0.23598,0.26209
2015,Upper Secondary Level,No,0.09258,1127,4217,0.08383,0.10133
2015,Post-secondary Non-tertiary Level,Yes,0.35127,738,979,0.32135,0.38119
2015,Post-secondary Non-tertiary Level,No,0.12698,241,979,0.10612,0.14785
2015,First Stage of Tertiary Education,Yes,0.36080,576,680,0.32468,0.39692
2015,First Stage of Tertiary Education,No,0.07776,104,680,0.05762,0.09790
2015,Second Stage of Tertiary Education,Yes,0.35695,2222,2739,0.33900,0.37490
2015,Second Stage of Tertiary Education,No,0.07789,517,2739,0.06785,0.08793
2016,Primary Level,Yes,0.09125,44,44,0.00518,0.17733
2016,Lower Secondary Level,Yes,0.13154,391,566,0.10367,0.15941
2016,Lower Secondary Level,No,0.06670,175,566,0.04612,0.08727
2016,Upper Secondary Level,Yes,0.26435,2979,4008,0.25070,0.27800
2016,Upper Secondary Level,No,0.09359,1029,4008,0.08457,0.10261
2016,Post-secondary Non-tertiary Level,Yes,0.38146,769,988,0.35115,0.41176
2016,Post-secondary Non-tertiary Level,No,0.11205,219,988,0.09237,0.13173
2016,First Stage of Tertiary Education,Yes,0.37471,502,638,0.33712,0.41230
2016,First Stage of Tertiary Education,No,0.09207,136,638,0.06961,0.11452
2016,Second Stage of Tertiary Education,Yes,0.36506,2085,2620,0.34662,0.38350
2016,Second Stage of Tertiary Education,No,0.08403,535,2620,0.07340,0.09465
2017,Primary Level,Yes,0.09222,62,94,0.03341,0.15102
2017,Primary Level,No,0.05597,32,94,0.00925,0.10269
2017,Lower Secondary Level,Yes,0.12921,438,620,0.10279,0.15564
2017,Lower Secondary Level,No,0.05669,182,620,0.03847,0.07491
2017,Upper Secondary Level,Yes,0.24770,3178,4334,0.23484,0.26055
2017,Upper Secondary Level,No,0.08783,1156,4334,0.07940,0.09626
2017,Post-secondary Non-tertiary Level,Yes,0.34346,793,1053,0.31476,0.37215
2017,Post-secondary Non-tertiary Level,No,0.11764,260,1053,0.09817,0.13711
2017,First Stage of Tertiary Education,Yes,0.35205,521,660,0.31559,0.38852
2017,First Stage of Tertiary Education,No,0.08782,139,660,0.06621,0.10943
2017,Second Stage of Tertiary Education,Yes,0.35251,2292,2835,0.33492,0.37010
2017,Second Stage of Tertiary Education,No,0.07846,543,2835,0.06856,0.08836
2018,Primary Level,Yes,0.06213,74,114,0.01762,0.10664
2018,Primary Level,No,0.05645,40,114,0.01390,0.09901
2018,Lower Secondary Level,Yes,0.14859,456,656,0.12135,0.17583
2018,Lower Secondary Level,No,0.05347,200,656,0.03624,0.07070
2018,Upper Secondary Level,Yes,0.27215,3199,4465,0.25909,0.28521
2018,Upper Secondary Level,No,0.09790,1266,4465,0.08919,0.10662
2018,Post-secondary Non-tertiary Level,Yes,0.38077,807,1083,0.35183,0.40970
2018,Post-secondary Non-tertiary Level,No,0.10526,276,1083,0.08698,0.12355
2018,First Stage of Tertiary Education,Yes,0.35961,518,665,0.32311,0.39611
2018,First Stage of Tertiary Education,No,0.11171,147,665,0.08775,0.13567
2018,Second Stage of Tertiary Education,Yes,0.36541,2280,2995,0.34816,0.38266
2018,Second Stage of Tertiary Education,No,0.10455,715,2995,0.09359,0.11551
2019,Primary Level,Yes,0.12023,89,135,0.06516,0.17529
2019,Primary Level,No,0.03559,46,135,0.00422,0.06696
2019,Lower Secondary Level,Yes,0.15243,404,572,0.12294,0.18191
2019,Lower Secondary Level,No,0.05621,168,572,0.03732,0.07510
2019,Upper Secondary Level,Yes,0.25847,2861,3883,0.24470,0.27224
2019,Upper Secondary Level,No,0.08895,1022,3883,0.08000,0.09791
2019,Post-secondary Non-tertiary Level,Yes,0.38934,778,1005,0.35917,0.41950
2019,Post-secondary Non-tertiary Level,No,0.10717,227,1005,0.08804,0.12631
2019,First Stage of Tertiary Education,Yes,0.34870,490,613,0.31094,0.38646
2019,First Stage of Tertiary Education,No,0.08795,123,613,0.06551,0.11039
2019,Second Stage of Tertiary Education,Yes,0.36176,2273,2882,0.34422,0.37931
2019,Second Stage of Tertiary Education,No,0.08879,609,2882,0.07841,0.09918
2020,Primary Level,Yes,0.06613,80,147,0.02582,0.10644
2020,Primary Level,No,0.06983,67,147,0.02849,0.11118
2020,Lower Secondary Level,Yes,0.13065,403,677,0.10524,0.15605
2020,Lower Secondary Level,No,0.09240,274,677,0.07057,0.11423
2020,Upper Secondary Level,Yes,0.23318,2539,4121,0.22026,0.24609
2020,Upper Secondary Level,No,0.13888,1582,4121,0.12832,0.14944
