year,pgisced97,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Primary Level,Less important,0.25097,66,233,0.19518,0.30676
2004,Primary Level,Unimportant,0.20836,60,233,0.15609,0.26062
2004,Lower Secondary Level,Very important,0.16232,464,2388,0.14753,0.17711
2004,Lower Secondary Level,Important,0.35519,981,2388,0.33599,0.37439
2004,Lower Secondary Level,Less important,0.20519,514,2388,0.18899,0.22139
2004,Lower Secondary Level,Unimportant,0.19169,429,2388,0.17590,0.20749
2004,Upper Secondary Level,Very important,0.17541,2046,10158,0.16801,0.18281
2004,Upper Secondary Level,Important,0.48188,5347,10158,0.47217,0.49160
2004,Upper Secondary Level,Less important,0.15887,1707,10158,0.15176,0.16598
2004,Upper Secondary Level,Unimportant,0.11263,1058,10158,0.10648,0.11877
2004,Post-secondary Non-tertiary Level,Very important,0.22531,273,1121,0.20084,0.24978
2004,Post-secondary Non-tertiary Level,Important,0.51616,610,1121,0.48690,0.54543
2004,Post-secondary Non-tertiary Level,Less important,0.15273,176,1121,0.13166,0.17380
2004,Post-secondary Non-tertiary Level,Unimportant,0.06079,62,1121,0.04680,0.07479
2004,First Stage of Tertiary Education,Very important,0.19886,359,1561,0.17905,0.21867
2004,First Stage of Tertiary Education,Important,0.50907,847,1561,0.48426,0.53388
2004,First Stage of Tertiary Education,Less important,0.14033,230,1561,0.12310,0.15757
2004,First Stage of Tertiary Education,Unimportant,0.08681,125,1561,0.07284,0.10078
2004,Second Stage of Tertiary Education,Very important,0.24557,1054,4121,0.23242,0.25871
2004,Second Stage of Tertiary Education,Important,0.51868,2329,4121,0.50343,0.53394
2004,Second Stage of Tertiary Education,Less important,0.10788,488,4121,0.09841,0.11736
2004,Second Stage of Tertiary Education,Unimportant,0.07299,250,4121,0.06505,0.08094
2008,Pre-primary Level,Very important,0.24026,137,326,0.19381,0.28671
2008,Pre-primary Level,Important,0.31010,189,326,0.25982,0.36039
2008,Primary Level,Important,0.31702,51,151,0.24256,0.39149
2008,Primary Level,Less important,0.23435,46,151,0.16657,0.30214
2008,Primary Level,Unimportant,0.25746,54,151,0.18749,0.32743
2008,Lower Secondary Level,Very important,0.15765,344,1868,0.14112,0.17418
2008,Lower Secondary Level,Important,0.36605,774,1868,0.34420,0.38790
2008,Lower Secondary Level,Less important,0.16745,342,1868,0.15052,0.18439
2008,Lower Secondary Level,Unimportant,0.20907,408,1868,0.19063,0.22752
2008,Upper Secondary Level,Very important,0.15788,1581,9131,0.15040,0.16536
2008,Upper Secondary Level,Important,0.49005,4769,9131,0.47980,0.50031
2008,Upper Secondary Level,Less important,0.15446,1568,9131,0.14705,0.16188
2008,Upper Secondary Level,Unimportant,0.12780,1213,9131,0.12095,0.13464
2008,Post-secondary Non-tertiary Level,Very important,0.20388,214,1059,0.17960,0.22815
2008,Post-secondary Non-tertiary Level,Important,0.54787,616,1059,0.51788,0.57786
2008,Post-secondary Non-tertiary Level,Less important,0.14525,170,1059,0.12402,0.16649
2008,Post-secondary Non-tertiary Level,Unimportant,0.06350,59,1059,0.04880,0.07819
2008,First Stage of Tertiary Education,Very important,0.18972,254,1333,0.16867,0.21078
2008,First Stage of Tertiary Education,Important,0.45369,689,1333,0.42695,0.48042
2008,First Stage of Tertiary Education,Less important,0.18525,240,1333,0.16439,0.20612
2008,First Stage of Tertiary Education,Unimportant,0.10723,150,1333,0.09062,0.12385
2008,Second Stage of Tertiary Education,Very important,0.21737,897,4028,0.20463,0.23011
2008,Second Stage of Tertiary Education,Important,0.52391,2234,4028,0.50848,0.53933
2008,Second Stage of Tertiary Education,Less important,0.13071,554,4028,0.12030,0.14112
2008,Second Stage of Tertiary Education,Unimportant,0.08540,343,4028,0.07677,0.09403
2012,Pre-primary Level,Very important,0.23068,191,429,0.19077,0.27060
2012,Pre-primary Level,Important,0.27813,238,429,0.23568,0.32058
2012,Primary Level,Very important,0.19411,98,362,0.15331,0.23491
2012,Primary Level,Important,0.42213,163,362,0.37118,0.47308
2012,Primary Level,Less important,0.11404,40,362,0.08125,0.14683
2012,Primary Level,Unimportant,0.18571,61,362,0.14559,0.22582
2012,Lower Secondary Level,Very important,0.17586,605,2623,0.16129,0.19043
2012,Lower Secondary Level,Important,0.36323,1158,2623,0.34482,0.38163
2012,Lower Secondary Level,Less important,0.15179,423,2623,0.13805,0.16552
2012,Lower Secondary Level,Unimportant,0.17610,437,2623,0.16152,0.19068
2012,Upper Secondary Level,Very important,0.17474,2458,12627,0.16811,0.18136
2012,Upper Secondary Level,Important,0.45846,6490,12627,0.44976,0.46715
2012,Upper Secondary Level,Less important,0.16557,2344,12627,0.15909,0.17205
2012,Upper Secondary Level,Unimportant,0.11337,1335,12627,0.10784,0.11890
2012,Post-secondary Non-tertiary Level,Very important,0.19801,343,1923,0.18019,0.21582
2012,Post-secondary Non-tertiary Level,Important,0.54977,1091,1923,0.52753,0.57201
2012,Post-secondary Non-tertiary Level,Less important,0.16185,399,1923,0.14538,0.17831
2012,Post-secondary Non-tertiary Level,Unimportant,0.05366,90,1923,0.04359,0.06374
2012,First Stage of Tertiary Education,Very important,0.17620,316,1684,0.15800,0.19440
2012,First Stage of Tertiary Education,Important,0.49671,946,1684,0.47283,0.52060
2012,First Stage of Tertiary Education,Less important,0.15629,288,1684,0.13894,0.17364
2012,First Stage of Tertiary Education,Unimportant,0.07981,134,1684,0.06687,0.09276
2012,Second Stage of Tertiary Education,Very important,0.18769,1110,5812,0.17765,0.19773
2012,Second Stage of Tertiary Education,Important,0.52931,3324,5812,0.51647,0.54214
2012,Second Stage of Tertiary Education,Less important,0.14543,972,5812,0.13636,0.15449
2012,Second Stage of Tertiary Education,Unimportant,0.07044,406,5812,0.06386,0.07702
2016,Pre-primary Level,Very important,0.16345,131,301,0.12161,0.20530
2016,Pre-primary Level,Important,0.26752,170,301,0.21743,0.31761
2016,Primary Level,Very important,0.17189,83,381,0.13395,0.20982
2016,Primary Level,Important,0.29882,164,381,0.25280,0.34485
2016,Primary Level,Less important,0.19124,77,381,0.15170,0.23078
2016,Primary Level,Unimportant,0.15060,57,381,0.11464,0.18657
2016,Lower Secondary Level,Very important,0.20028,602,2410,0.18430,0.21626
2016,Lower Secondary Level,Important,0.35760,1060,2410,0.33846,0.37674
2016,Lower Secondary Level,Less important,0.16954,433,2410,0.15456,0.18453
2016,Lower Secondary Level,Unimportant,0.14898,315,2410,0.13476,0.16320
2016,Upper Secondary Level,Very important,0.15666,1847,10286,0.14964,0.16369
2016,Upper Secondary Level,Important,0.45614,5218,10286,0.44651,0.46576
2016,Upper Secondary Level,Less important,0.18786,2080,10286,0.18031,0.19541
2016,Upper Secondary Level,Unimportant,0.11761,1141,10286,0.11139,0.12384
2016,Post-secondary Non-tertiary Level,Very important,0.15151,347,1987,0.13574,0.16727
2016,Post-secondary Non-tertiary Level,Important,0.53705,1062,1987,0.51512,0.55898
2016,Post-secondary Non-tertiary Level,Less important,0.23824,489,1987,0.21950,0.25698
2016,Post-secondary Non-tertiary Level,Unimportant,0.05376,89,1987,0.04384,0.06367
2016,First Stage of Tertiary Education,Very important,0.14080,207,1309,0.12195,0.15965
2016,First Stage of Tertiary Education,Important,0.46985,705,1309,0.44280,0.49690
2016,First Stage of Tertiary Education,Less important,0.20659,273,1309,0.18465,0.22853
2016,First Stage of Tertiary Education,Unimportant,0.10505,124,1309,0.08844,0.12167
2016,Second Stage of Tertiary Education,Very important,0.16447,999,5606,0.15476,0.17417
2016,Second Stage of Tertiary Education,Important,0.52660,3137,5606,0.51353,0.53967
2016,Second Stage of Tertiary Education,Less important,0.17424,1067,5606,0.16431,0.18417
2016,Second Stage of Tertiary Education,Unimportant,0.07694,403,5606,0.06996,0.08392
2021,Pre-primary Level,Very important,0.13787,69,165,0.08510,0.19063
2021,Pre-primary Level,Important,0.27230,96,165,0.20417,0.34043
2021,Primary Level,Very important,0.13820,47,169,0.08601,0.19039
2021,Primary Level,Important,0.29408,91,169,0.22518,0.36298
2021,Primary Level,Less important,0.11422,31,169,0.06612,0.16232
2021,Lower Secondary Level,Very important,0.17312,290,1251,0.15215,0.19410
2021,Lower Secondary Level,Important,0.36538,576,1251,0.33869,0.39208
2021,Lower Secondary Level,Less important,0.17907,228,1251,0.15781,0.20032
2021,Lower Secondary Level,Unimportant,0.12833,157,1251,0.10979,0.14688
2021,Upper Secondary Level,Very important,0.12336,916,6389,0.11530,0.13143
2021,Upper Secondary Level,Important,0.44068,3250,6389,0.42850,0.45285
2021,Upper Secondary Level,Less important,0.21101,1488,6389,0.20100,0.22101
2021,Upper Secondary Level,Unimportant,0.11519,735,6389,0.10736,0.12302
2021,Post-secondary Non-tertiary Level,Very important,0.13871,226,1492,0.12117,0.15626
2021,Post-secondary Non-tertiary Level,Important,0.49265,808,1492,0.46728,0.51803
2021,Post-secondary Non-tertiary Level,Less important,0.28230,385,1492,0.25945,0.30514
2021,Post-secondary Non-tertiary Level,Unimportant,0.05444,73,1492,0.04293,0.06596
2021,First Stage of Tertiary Education,Very important,0.10271,135,930,0.08319,0.12223
2021,First Stage of Tertiary Education,Important,0.48471,489,930,0.45257,0.51685
2021,First Stage of Tertiary Education,Less important,0.22620,212,930,0.19930,0.25310
2021,First Stage of Tertiary Education,Unimportant,0.09125,94,930,0.07273,0.10977
2021,Second Stage of Tertiary Education,Very important,0.13825,836,5054,0.12873,0.14777
2021,Second Stage of Tertiary Education,Important,0.51935,2831,5054,0.50557,0.53312
2021,Second Stage of Tertiary Education,Less important,0.21308,1084,5054,0.20179,0.22437
2021,Second Stage of Tertiary Education,Unimportant,0.06846,303,5054,0.06150,0.07543
