"hgeqpgar","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2000","3","Westdeutschland","1451","0.304529551295425","0.292051148351358","0.317007954239492"
"Nein","2000","3","Ostdeutschland","661","0.489361130409914","0.463684438276234","0.515037822543595"
"Nein","2000","4","Westdeutschland","1074","0.312275368333617","0.297885242868919","0.326665493798315"
"Nein","2000","4","Ostdeutschland","282","0.451417272948321","0.414605249846307","0.488229296050334"
"Nein","2000","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2000","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2001","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2001","2","Westdeutschland","3710","0.653522693168331","0.640946926230492","0.666098460106171"
"Ja","2001","2","Ostdeutschland","1200","0.536009734855579","0.5143316867962","0.557687782914959"
"Ja","2001","3","Westdeutschland","3391","0.687693728853903","0.674525609427358","0.700861848280449"
"Ja","2001","3","Ostdeutschland","822","0.504751574705817","0.479096644470843","0.530406504940791"
"Ja","2001","4","Westdeutschland","2782","0.691663433027609","0.677001590831567","0.70632527522365"
"Ja","2001","4","Ostdeutschland","448","0.552685244029691","0.517124268214259","0.588246219845123"
"Ja","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2001","2","Westdeutschland","1790","0.346477306831669","0.333901539893829","0.359053073769508"
"Nein","2001","2","Ostdeutschland","833","0.463990265144421","0.442312217085041","0.4856683132038"
"Nein","2001","3","Westdeutschland","1367","0.312306271146097","0.299138151719551","0.325474390572642"
"Nein","2001","3","Ostdeutschland","637","0.495248425294183","0.469593495059208","0.520903355529157"
"Nein","2001","4","Westdeutschland","1029","0.308336566972391","0.29367472477635","0.322998409168433"
"Nein","2001","4","Ostdeutschland","303","0.447314755970309","0.411753780154877","0.482875731785741"
"Nein","2001","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2002","2","Westdeutschland","3084","0.643698111289531","0.63008750887756","0.657308713701503"
"Ja","2002","2","Ostdeutschland","1024","0.548352200543575","0.524975756401544","0.571728644685606"
"Ja","2002","3","Westdeutschland","3123","0.684659105508348","0.670932902628221","0.698385308388475"
"Ja","2002","3","Ostdeutschland","855","0.533722980124905","0.50839299620933","0.55905296404048"
"Ja","2002","4","Westdeutschland","3563","0.693965067010761","0.680876029824437","0.707054104197086"
"Ja","2002","4","Ostdeutschland","591","0.512071709542779","0.480369480706614","0.543773938378944"
"Ja","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2002","2","Westdeutschland","1672","0.356301888710469","0.342691286298497","0.36991249112244"
"Nein","2002","2","Ostdeutschland","717","0.451647799456425","0.428271355314394","0.475024243598456"
"Nein","2002","3","Westdeutschland","1279","0.315340894491652","0.301614691611525","0.329067097371778"
"Nein","2002","3","Ostdeutschland","635","0.466277019875095","0.44094703595952","0.49160700379067"
"Nein","2002","4","Westdeutschland","1199","0.306034932989239","0.292945895802914","0.319123970175563"
"Nein","2002","4","Ostdeutschland","364","0.487928290457221","0.456226061621056","0.519630519293386"
"Nein","2002","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2003","2","Westdeutschland","2873","0.638662638037617","0.624506893323985","0.652818382751248"
"Ja","2003","2","Ostdeutschland","946","0.537813776931381","0.513346129897976","0.562281423964787"
"Ja","2003","3","Westdeutschland","3338","0.707474609225459","0.694272136834548","0.720677081616369"
"Ja","2003","3","Ostdeutschland","844","0.533550098369095","0.507986850386626","0.559113346351563"
"Ja","2003","4","Westdeutschland","3508","0.691430766654612","0.678224014445621","0.704637518863603"
"Ja","2003","4","Ostdeutschland","660","0.55392600005988","0.523360566004614","0.584491434115147"
"Ja","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2003","2","Westdeutschland","1551","0.361337361962383","0.347181617248752","0.375493106676015"
"Nein","2003","2","Ostdeutschland","649","0.462186223068619","0.437718576035214","0.486653870102024"
"Nein","2003","3","Westdeutschland","1223","0.292525390774541","0.27932291838363","0.305727863165452"
"Nein","2003","3","Ostdeutschland","619","0.466449901630905","0.440886653648437","0.492013149613374"
"Nein","2003","4","Westdeutschland","1191","0.308569233345388","0.295362481136397","0.321775985554379"
"Nein","2003","4","Ostdeutschland","356","0.44607399994012","0.415508565884853","0.476639433995386"
"Nein","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2004","2","Westdeutschland","2776","0.638999528954","0.624634013149582","0.653365044758419"
"Ja","2004","2","Ostdeutschland","944","0.541880306769721","0.516939058915015","0.566821554624427"
"Ja","2004","3","Westdeutschland","3170","0.699949202657291","0.686328985203992","0.71356942011059"
"Ja","2004","3","Ostdeutschland","791","0.515795969978133","0.489636601437657","0.541955338518609"
"Ja","2004","4","Westdeutschland","3442","0.693500388567199","0.680107159928424","0.706893617205974"
"Ja","2004","4","Ostdeutschland","640","0.556113654800453","0.525517909245476","0.58670940035543"
"Ja","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2004","2","Westdeutschland","1518","0.361000471046","0.346634955241582","0.375365986850418"
"Nein","2004","2","Ostdeutschland","589","0.458119693230279","0.433178445375573","0.483060941084985"
"Nein","2004","3","Westdeutschland","1179","0.300050797342709","0.28643057988941","0.313671014796008"
"Nein","2004","3","Ostdeutschland","611","0.484204030021867","0.458044661481391","0.510363398562343"
"Nein","2004","4","Westdeutschland","1110","0.306499611432801","0.293106382794026","0.319892840071576"
"Nein","2004","4","Ostdeutschland","373","0.443886345199547","0.41329059964457","0.474482090754524"
"Nein","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2005","2","Westdeutschland","2682","0.652818055419656","0.638155987606549","0.667480123232764"
"Ja","2005","2","Ostdeutschland","864","0.558691567285395","0.53298274589369","0.5844003886771"
"Ja","2005","3","Westdeutschland","2956","0.684057294823348","0.669952255406376","0.698162334240321"
"Ja","2005","3","Ostdeutschland","801","0.520917375085256","0.49438664696079","0.547448103209723"
"Ja","2005","4","Westdeutschland","3347","0.69119257727062","0.677667007683145","0.704718146858094"
"Ja","2005","4","Ostdeutschland","642","0.568750124199892","0.537421760048871","0.600078488350913"
"Ja","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2005","2","Westdeutschland","1368","0.347181944580344","0.332519876767236","0.361844012393451"
"Nein","2005","2","Ostdeutschland","569","0.441308432714605","0.4155996113229","0.46701725410631"
"Nein","2005","3","Westdeutschland","1217","0.315942705176652","0.301837665759679","0.330047744593624"
"Nein","2005","3","Ostdeutschland","561","0.479082624914744","0.452551896790277","0.50561335303921"
"Nein","2005","4","Westdeutschland","1135","0.30880742272938","0.295281853141906","0.322332992316855"
"Nein","2005","4","Ostdeutschland","318","0.431249875800108","0.399921511649087","0.462578239951129"
"Nein","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2006","2","Westdeutschland","2868","0.612888167938237","0.59852520378048","0.627251132095994"
"Ja","2006","2","Ostdeutschland","952","0.576601828413824","0.5515891746582","0.601614482169448"
"Ja","2006","3","Westdeutschland","3221","0.691853406760254","0.678151185136758","0.70555562838375"
"Ja","2006","3","Ostdeutschland","950","0.540262264467728","0.515427483867505","0.56509704506795"
"Ja","2006","4","Westdeutschland","3730","0.692476237045133","0.679655705012211","0.705296769078054"
"Ja","2006","4","Ostdeutschland","689","0.511046360746298","0.481122702246398","0.540970019246198"
"Ja","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2006","2","Westdeutschland","1550","0.387111832061763","0.372748867904006","0.40147479621952"
"Nein","2006","2","Ostdeutschland","547","0.423398171586176","0.398385517830552","0.4484108253418"
"Nein","2006","3","Westdeutschland","1141","0.308146593239746","0.294444371616251","0.321848814863242"
"Nein","2006","3","Ostdeutschland","597","0.459737735532272","0.43490295493205","0.484572516132495"
"Nein","2006","4","Westdeutschland","1247","0.307523762954867","0.294703230921946","0.320344294987789"
"Nein","2006","4","Ostdeutschland","383","0.488953639253702","0.459029980753802","0.518877297753601"
"Nein","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2007","2","Westdeutschland","2549","0.628117432920369","0.612886440852191","0.643348424988548"
"Ja","2007","2","Ostdeutschland","973","0.574643186580934","0.549934722427848","0.59935165073402"
"Ja","2007","3","Westdeutschland","3086","0.702066622111392","0.688183700009477","0.715949544213307"
"Ja","2007","3","Ostdeutschland","938","0.579823838279516","0.55425022979332","0.605397446765712"
"Ja","2007","4","Westdeutschland","3528","0.701716896009002","0.688633119875199","0.714800672142806"
"Ja","2007","4","Ostdeutschland","648","0.525219181062038","0.494752502254647","0.555685859869429"
"Ja","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2007","2","Westdeutschland","1319","0.371882567079631","0.356651575011452","0.387113559147809"
"Nein","2007","2","Ostdeutschland","565","0.425356813419066","0.40064834926598","0.450065277572152"
"Nein","2007","3","Westdeutschland","1083","0.297933377888608","0.284050455786693","0.311816299990523"
"Nein","2007","3","Ostdeutschland","493","0.420176161720484","0.394602553234288","0.44574977020668"
"Nein","2007","4","Westdeutschland","1169","0.298283103990998","0.285199327857194","0.311366880124801"
"Nein","2007","4","Ostdeutschland","384","0.474780818937962","0.444314140130571","0.505247497745353"
"Nein","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2008","2","Westdeutschland","2141","0.596972057297502","0.580294689720543","0.613649424874462"
"Ja","2008","2","Ostdeutschland","850","0.570220950296294","0.543803778434599","0.596638122157989"
"Ja","2008","3","Westdeutschland","2929","0.712380284159209","0.698371932608462","0.726388635709955"
"Ja","2008","3","Ostdeutschland","864","0.580135603268605","0.554096391591388","0.606174814945821"
"Ja","2008","4","Westdeutschland","3444","0.714730460500873","0.701491869658504","0.727969051343242"
"Ja","2008","4","Ostdeutschland","712","0.572717465559065","0.543104733122708","0.602330197995421"
"Ja","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2008","2","Westdeutschland","1182","0.403027942702497","0.386350575125538","0.419705310279457"
"Nein","2008","2","Ostdeutschland","499","0.429779049703706","0.403361877842011","0.456196221565401"
"Nein","2008","3","Westdeutschland","1082","0.287619715840791","0.273611364290045","0.301628067391538"
"Nein","2008","3","Ostdeutschland","516","0.419864396731395","0.393825185054179","0.445903608408612"
"Nein","2008","4","Westdeutschland","1025","0.285269539499127","0.272030948656758","0.298508130341496"
"Nein","2008","4","Ostdeutschland","360","0.427282534440935","0.397669802004579","0.456895266877292"
"Nein","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2009","2","Westdeutschland","1953","0.617474237736928","0.600024868808522","0.634923606665334"
"Ja","2009","2","Ostdeutschland","855","0.600389318358276","0.574025315398537","0.626753321318015"
"Ja","2009","3","Westdeutschland","2564","0.704070496702172","0.688986987968604","0.719154005435739"
"Ja","2009","3","Ostdeutschland","904","0.617841286580124","0.591978304884605","0.643704268275643"
"Ja","2009","4","Westdeutschland","3284","0.729046128372594","0.715685474195303","0.742406782549884"
"Ja","2009","4","Ostdeutschland","732","0.592227982648817","0.563107900095824","0.621348065201809"
"Ja","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2009","2","Westdeutschland","1027","0.382525762263072","0.365076393334666","0.399975131191478"
"Nein","2009","2","Ostdeutschland","471","0.399610681641724","0.373246678681985","0.425974684601463"
"Nein","2009","3","Westdeutschland","954","0.295929503297828","0.280845994564261","0.311013012031396"
"Nein","2009","3","Ostdeutschland","452","0.382158713419876","0.356295731724357","0.408021695115394"
"Nein","2009","4","Westdeutschland","967","0.270953871627406","0.257593217450116","0.284314525804697"
"Nein","2009","4","Ostdeutschland","362","0.407772017351184","0.378651934798191","0.436892099904176"
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2010","2","Westdeutschland","4077","0.608210905734171","0.596194046104208","0.620227765364133"
"Ja","2010","2","Ostdeutschland","1291","0.593642716601392","0.572197661728442","0.615087771474342"
"Ja","2010","3","Westdeutschland","4278","0.71510324348409","0.703265617102124","0.726940869866057"
"Ja","2010","3","Ostdeutschland","1022","0.56509207869594","0.54104771617119","0.589136441220691"
"Ja","2010","4","Westdeutschland","4597","0.73540058989322","0.724192127708496","0.746609052077944"
"Ja","2010","4","Ostdeutschland","914","0.600534760374979","0.574398064257412","0.626671456492547"
"Ja","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","2262","0.391789094265829","0.379772234635867","0.403805953895792"
"Nein","2010","2","Ostdeutschland","724","0.406357283398608","0.384912228525657","0.427802338271558"
"Nein","2010","3","Westdeutschland","1307","0.28489675651591","0.273059130133943","0.296734382897876"
"Nein","2010","3","Ostdeutschland","611","0.43490792130406","0.410863558779309","0.45895228382881"
"Nein","2010","4","Westdeutschland","1353","0.26459941010678","0.253390947922056","0.275807872291505"
"Nein","2010","4","Ostdeutschland","435","0.399465239625021","0.373328543507453","0.425601935742588"
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2011","2","Westdeutschland","4772","0.620789263655818","0.609548521305271","0.632030006006365"
