year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Bavaria,Couple with children,Yes,0.70814,274,449,0.66604,0.75023
1984,Bavaria,Couple with children,No,0.29186,175,449,0.24977,0.33396
1984,Berlin,Single-person household,No,0.91287,62,62,0.84209,0.98364
1984,Berlin,Couple without children,No,0.88984,46,46,0.79836,0.98132
1984,Berlin,Couple with children,No,0.78756,57,57,0.68043,0.89469
1985,Schleswig-Holstein,Couple with children,Yes,0.74763,53,53,0.62956,0.86569
1985,Hamburg,Single-person household,No,0.85959,45,45,0.75694,0.96225
1985,Hamburg,Couple without children,No,0.92135,41,41,0.83792,1.00477
1985,Lower Saxony,Single-person household,Yes,0.43651,39,101,0.33930,0.53371
1985,Lower Saxony,Single-person household,No,0.56349,62,101,0.46629,0.66070
1985,Lower Saxony,Couple without children,Yes,0.60517,75,129,0.52049,0.68985
1985,Lower Saxony,Couple without children,No,0.39483,54,129,0.31015,0.47951
1985,Lower Saxony,Couple with children,Yes,0.83735,164,215,0.78790,0.88679
1985,Lower Saxony,Couple with children,No,0.16265,51,215,0.11321,0.21210
1985,North Rhine-Westphalia,Single-person household,Yes,0.33135,92,317,0.27945,0.38325
1985,North Rhine-Westphalia,Single-person household,No,0.66865,225,317,0.61675,0.72055
1985,North Rhine-Westphalia,Couple without children,Yes,0.49514,148,313,0.43966,0.55062
1985,North Rhine-Westphalia,Couple without children,No,0.50486,165,313,0.44938,0.56034
1985,North Rhine-Westphalia,Single parent,No,0.64107,49,49,0.50537,0.77677
1985,North Rhine-Westphalia,Couple with children,Yes,0.68635,392,646,0.65055,0.72216
1985,North Rhine-Westphalia,Couple with children,No,0.31365,254,646,0.27784,0.34945
1985,Hesse,Single-person household,Yes,0.37853,33,96,0.28100,0.47607
1985,Hesse,Single-person household,No,0.62147,63,96,0.52393,0.71900
1985,Hesse,Couple without children,Yes,0.64912,76,135,0.56831,0.72993
1985,Hesse,Couple without children,No,0.35088,59,135,0.27007,0.43169
1985,Hesse,Couple with children,Yes,0.66796,118,232,0.60723,0.72869
1985,Hesse,Couple with children,No,0.33204,114,232,0.27131,0.39277
1985,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.49377,32,68,0.37405,0.61348
1985,"Rhineland-Palatinate, Saarland",Single-person household,No,0.50623,36,68,0.38652,0.62595
1985,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.77207,66,66,0.67009,0.87406
1985,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.76383,101,144,0.69422,0.83344
1985,"Rhineland-Palatinate, Saarland",Couple with children,No,0.23617,43,144,0.16656,0.30578
1985,Baden-Wuerttemberg,Single-person household,Yes,0.39605,57,172,0.32275,0.46936
1985,Baden-Wuerttemberg,Single-person household,No,0.60395,115,172,0.53064,0.67725
1985,Baden-Wuerttemberg,Couple without children,Yes,0.60300,93,172,0.52966,0.67633
1985,Baden-Wuerttemberg,Couple without children,No,0.39700,79,172,0.32367,0.47034
1985,Baden-Wuerttemberg,Couple with children,Yes,0.71707,281,492,0.67722,0.75691
1985,Baden-Wuerttemberg,Couple with children,No,0.28293,211,492,0.24309,0.32278
1985,Bavaria,Single-person household,Yes,0.40422,60,164,0.32889,0.47956
1985,Bavaria,Single-person household,No,0.59578,104,164,0.52044,0.67111
1985,Bavaria,Couple without children,Yes,0.65317,129,212,0.58894,0.71739
1985,Bavaria,Couple without children,No,0.34683,83,212,0.28261,0.41106
1985,Bavaria,Couple with children,Yes,0.71414,250,403,0.66997,0.75831
1985,Bavaria,Couple with children,No,0.28586,153,403,0.24169,0.33003
1985,Berlin,Single-person household,No,0.91559,65,65,0.84748,0.98370
1985,Berlin,Couple without children,No,0.84482,36,36,0.72487,0.96478
1985,Berlin,Couple with children,No,0.79462,50,50,0.68150,0.90773
1986,Schleswig-Holstein,Couple with children,Yes,0.75546,50,50,0.63511,0.87581
1986,Hamburg,Single-person household,No,0.83077,43,43,0.71737,0.94417
1986,Lower Saxony,Single-person household,Yes,0.45021,39,94,0.34910,0.55133
1986,Lower Saxony,Single-person household,No,0.54979,55,94,0.44867,0.65090
1986,Lower Saxony,Couple without children,Yes,0.61484,81,140,0.53394,0.69574
1986,Lower Saxony,Couple without children,No,0.38516,59,140,0.30426,0.46606
1986,Lower Saxony,Couple with children,Yes,0.87566,162,203,0.83016,0.92117
1986,Lower Saxony,Couple with children,No,0.12434,41,203,0.07883,0.16984
1986,North Rhine-Westphalia,Single-person household,Yes,0.33378,87,285,0.27894,0.38863
1986,North Rhine-Westphalia,Single-person household,No,0.66622,198,285,0.61137,0.72106
1986,North Rhine-Westphalia,Couple without children,Yes,0.50181,158,321,0.44702,0.55659
1986,North Rhine-Westphalia,Couple without children,No,0.49819,163,321,0.44341,0.55298
1986,North Rhine-Westphalia,Single parent,No,0.50777,35,35,0.33973,0.67582
1986,North Rhine-Westphalia,Couple with children,Yes,0.66990,362,610,0.63256,0.70725
1986,North Rhine-Westphalia,Couple with children,No,0.33010,248,610,0.29275,0.36744
1986,Hesse,Single-person household,Yes,0.38467,32,96,0.28683,0.48250
1986,Hesse,Single-person household,No,0.61533,64,96,0.51750,0.71317
1986,Hesse,Couple without children,Yes,0.67226,74,123,0.58897,0.75556
1986,Hesse,Couple without children,No,0.32774,49,123,0.24444,0.41103
1986,Hesse,Couple with children,Yes,0.65161,107,216,0.58792,0.71530
1986,Hesse,Couple with children,No,0.34839,109,216,0.28470,0.41208
1986,"Rhineland-Palatinate, Saarland",Single-person household,No,0.54206,35,35,0.37459,0.70954
1986,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68624,63,63,0.57074,0.80175
1986,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.79251,104,143,0.72581,0.85921
1986,"Rhineland-Palatinate, Saarland",Couple with children,No,0.20749,39,143,0.14079,0.27419
1986,Baden-Wuerttemberg,Single-person household,Yes,0.42557,59,155,0.34748,0.50366
1986,Baden-Wuerttemberg,Single-person household,No,0.57443,96,155,0.49634,0.65252
1986,Baden-Wuerttemberg,Couple without children,Yes,0.60389,101,182,0.53264,0.67514
1986,Baden-Wuerttemberg,Couple without children,No,0.39611,81,182,0.32486,0.46736
1986,Baden-Wuerttemberg,Couple with children,Yes,0.70500,267,462,0.66337,0.74663
1986,Baden-Wuerttemberg,Couple with children,No,0.29500,195,462,0.25337,0.33663
1986,Bavaria,Single-person household,Yes,0.40501,61,162,0.32918,0.48084
1986,Bavaria,Single-person household,No,0.59499,101,162,0.51916,0.67082
1986,Bavaria,Couple without children,Yes,0.64851,115,193,0.58098,0.71605
1986,Bavaria,Couple without children,No,0.35149,78,193,0.28395,0.41902
1986,Bavaria,Couple with children,Yes,0.70497,235,369,0.65837,0.75156
1986,Bavaria,Couple with children,No,0.29503,134,369,0.24844,0.34163
1986,Berlin,Single-person household,No,0.93248,65,65,0.87101,0.99396
1986,Berlin,Couple without children,No,0.86684,34,34,0.75092,0.98276
1986,Berlin,Couple with children,No,0.88799,50,50,0.79969,0.97630
1987,Schleswig-Holstein,Couple with children,Yes,0.80131,52,52,0.69180,0.91082
1987,Hamburg,Single-person household,No,0.80939,38,38,0.68282,0.93595
1987,Lower Saxony,Single-person household,Yes,0.46382,44,100,0.36559,0.56206
1987,Lower Saxony,Single-person household,No,0.53618,56,100,0.43794,0.63441
1987,Lower Saxony,Couple without children,Yes,0.61681,81,137,0.53510,0.69852
1987,Lower Saxony,Couple without children,No,0.38319,56,137,0.30148,0.46490
1987,Lower Saxony,Couple with children,Yes,0.83872,159,204,0.78812,0.88931
1987,Lower Saxony,Couple with children,No,0.16128,45,204,0.11069,0.21188
1987,North Rhine-Westphalia,Single-person household,Yes,0.31553,85,292,0.26213,0.36893
1987,North Rhine-Westphalia,Single-person household,No,0.68447,207,292,0.63107,0.73787
1987,North Rhine-Westphalia,Couple without children,Yes,0.53875,165,310,0.48317,0.59433
1987,North Rhine-Westphalia,Couple without children,No,0.46125,145,310,0.40567,0.51683
1987,North Rhine-Westphalia,Single parent,Yes,0.54072,34,66,0.41957,0.66187
1987,North Rhine-Westphalia,Single parent,No,0.45928,32,66,0.33813,0.58043
1987,North Rhine-Westphalia,Couple with children,Yes,0.65845,356,595,0.62031,0.69658
1987,North Rhine-Westphalia,Couple with children,No,0.34155,239,595,0.30342,0.37969
1987,Hesse,Single-person household,Yes,0.41906,35,92,0.31768,0.52044
1987,Hesse,Single-person household,No,0.58094,57,92,0.47956,0.68232
1987,Hesse,Couple without children,Yes,0.65090,70,118,0.56452,0.73728
1987,Hesse,Couple without children,No,0.34910,48,118,0.26272,0.43548
1987,Hesse,Couple with children,Yes,0.62867,105,220,0.56468,0.69266
1987,Hesse,Couple with children,No,0.37133,115,220,0.30734,0.43532
1987,"Rhineland-Palatinate, Saarland",Single-person household,No,0.53539,35,35,0.36775,0.70304
1987,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72455,66,66,0.61594,0.83315
1987,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.78242,101,141,0.71407,0.85076
1987,"Rhineland-Palatinate, Saarland",Couple with children,No,0.21758,40,141,0.14924,0.28593
1987,Baden-Wuerttemberg,Single-person household,Yes,0.40839,57,153,0.33025,0.48654
1987,Baden-Wuerttemberg,Single-person household,No,0.59161,96,153,0.51346,0.66975
1987,Baden-Wuerttemberg,Couple without children,Yes,0.59395,98,181,0.52220,0.66569
1987,Baden-Wuerttemberg,Couple without children,No,0.40605,83,181,0.33431,0.47780
1987,Baden-Wuerttemberg,Couple with children,Yes,0.71583,268,454,0.67429,0.75736
1987,Baden-Wuerttemberg,Couple with children,No,0.28417,186,454,0.24264,0.32571
1987,Bavaria,Single-person household,Yes,0.40024,65,172,0.32680,0.47367
1987,Bavaria,Single-person household,No,0.59976,107,172,0.52633,0.67320
1987,Bavaria,Couple without children,Yes,0.63983,114,194,0.57211,0.70756
1987,Bavaria,Couple without children,No,0.36017,80,194,0.29244,0.42789
1987,Bavaria,Couple with children,Yes,0.70226,226,358,0.65483,0.74970
1987,Bavaria,Couple with children,No,0.29774,132,358,0.25030,0.34517
1987,Berlin,Single-person household,No,0.89563,61,61,0.81827,0.97299
1987,Berlin,Couple without children,No,0.86727,39,39,0.75940,0.97515
1987,Berlin,Couple with children,No,0.88241,51,51,0.79312,0.97170
1988,Schleswig-Holstein,Couple with children,Yes,0.85100,55,55,0.75603,0.94598
1988,Hamburg,Single-person household,No,0.74723,32,32,0.59424,0.90022
1988,Lower Saxony,Single-person household,Yes,0.51930,49,97,0.41935,0.61924
1988,Lower Saxony,Single-person household,No,0.48070,48,97,0.38076,0.58065
1988,Lower Saxony,Couple without children,Yes,0.60337,73,133,0.51991,0.68682
1988,Lower Saxony,Couple without children,No,0.39663,60,133,0.31318,0.48009
1988,Lower Saxony,Couple with children,Yes,0.80951,143,189,0.75338,0.86565
1988,Lower Saxony,Couple with children,No,0.19049,46,189,0.13435,0.24662
1988,North Rhine-Westphalia,Single-person household,Yes,0.35625,89,267,0.29870,0.41380
1988,North Rhine-Westphalia,Single-person household,No,0.64375,178,267,0.58620,0.70130
1988,North Rhine-Westphalia,Couple without children,Yes,0.51580,157,303,0.45943,0.57216
1988,North Rhine-Westphalia,Couple without children,No,0.48420,146,303,0.42784,0.54057
1988,North Rhine-Westphalia,Single parent,Yes,0.54802,33,65,0.42608,0.66995
1988,North Rhine-Westphalia,Single parent,No,0.45198,32,65,0.33005,0.57392
1988,North Rhine-Westphalia,Couple with children,Yes,0.67284,352,578,0.63455,0.71112
1988,North Rhine-Westphalia,Couple with children,No,0.32716,226,578,0.28888,0.36545
1988,Hesse,Single-person household,Yes,0.44934,36,87,0.34420,0.55447
1988,Hesse,Single-person household,No,0.55066,51,87,0.44553,0.65580
1988,Hesse,Couple without children,Yes,0.65885,64,107,0.56860,0.74911
1988,Hesse,Couple without children,No,0.34115,43,107,0.25089,0.43140
1988,Hesse,Couple with children,Yes,0.62646,99,214,0.56150,0.69143
1988,Hesse,Couple with children,No,0.37354,115,214,0.30857,0.43850
1988,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.51920,31,62,0.39382,0.64459
1988,"Rhineland-Palatinate, Saarland",Single-person household,No,0.48080,31,62,0.35541,0.60618
1988,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.74277,69,69,0.63887,0.84666
1988,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.79019,95,133,0.72072,0.85965
1988,"Rhineland-Palatinate, Saarland",Couple with children,No,0.20981,38,133,0.14035,0.27928
1988,Baden-Wuerttemberg,Single-person household,Yes,0.43958,67,156,0.36144,0.51771
1988,Baden-Wuerttemberg,Single-person household,No,0.56042,89,156,0.48229,0.63856
1988,Baden-Wuerttemberg,Couple without children,Yes,0.62802,102,188,0.55875,0.69730
1988,Baden-Wuerttemberg,Couple without children,No,0.37198,86,188,0.30270,0.44125
1988,Baden-Wuerttemberg,Couple with children,Yes,0.71194,258,432,0.66919,0.75470
1988,Baden-Wuerttemberg,Couple with children,No,0.28806,174,432,0.24530,0.33081
1988,Bavaria,Single-person household,Yes,0.44961,76,179,0.37653,0.52269
1988,Bavaria,Single-person household,No,0.55039,103,179,0.47731,0.62347
1988,Bavaria,Couple without children,Yes,0.63814,104,178,0.56734,0.70893
1988,Bavaria,Couple without children,No,0.36186,74,178,0.29107,0.43266
1988,Bavaria,Couple with children,Yes,0.73874,220,341,0.69204,0.78544
1988,Bavaria,Couple with children,No,0.26126,121,341,0.21456,0.30796
1988,Berlin,Single-person household,No,0.89232,61,61,0.81388,0.97075
1988,Berlin,Couple without children,No,0.90077,36,36,0.80172,0.99982
1988,Berlin,Couple with children,No,0.86624,47,47,0.76787,0.96461
1989,Schleswig-Holstein,Couple with children,Yes,0.83777,50,50,0.73455,0.94100
1989,Hamburg,Single-person household,No,0.78311,38,38,0.65031,0.91591
1989,Lower Saxony,Single-person household,Yes,0.51773,51,103,0.42075,0.61470
1989,Lower Saxony,Single-person household,No,0.48227,52,103,0.38530,0.57925
1989,Lower Saxony,Couple without children,Yes,0.63631,84,142,0.55690,0.71571
1989,Lower Saxony,Couple without children,No,0.36369,58,142,0.28429,0.44310
1989,Lower Saxony,Couple with children,Yes,0.83770,130,173,0.78260,0.89281
1989,Lower Saxony,Couple with children,No,0.16230,43,173,0.10719,0.21740
1989,North Rhine-Westphalia,Single-person household,Yes,0.34143,84,258,0.28346,0.39941
1989,North Rhine-Westphalia,Single-person household,No,0.65857,174,258,0.60059,0.71654
1989,North Rhine-Westphalia,Couple without children,Yes,0.51232,157,300,0.45566,0.56897
1989,North Rhine-Westphalia,Couple without children,No,0.48768,143,300,0.43103,0.54434
1989,North Rhine-Westphalia,Single parent,Yes,0.60344,36,67,0.48542,0.72146
1989,North Rhine-Westphalia,Single parent,No,0.39656,31,67,0.27854,0.51458
1989,North Rhine-Westphalia,Couple with children,Yes,0.69837,344,551,0.66001,0.73673
1989,North Rhine-Westphalia,Couple with children,No,0.30163,207,551,0.26327,0.33999
1989,Hesse,Single-person household,Yes,0.39766,32,88,0.29482,0.50051
1989,Hesse,Single-person household,No,0.60234,56,88,0.49949,0.70518
1989,Hesse,Couple without children,Yes,0.68174,72,117,0.59697,0.76651
1989,Hesse,Couple without children,No,0.31826,45,117,0.23349,0.40303
1989,Hesse,Couple with children,Yes,0.59071,92,209,0.52389,0.65753
1989,Hesse,Couple with children,No,0.40929,117,209,0.34247,0.47611
1989,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.60195,36,36,0.43978,0.76412
1989,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72409,65,65,0.61458,0.83360
1989,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77174,90,124,0.69756,0.84591
1989,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22826,34,124,0.15409,0.30244
1989,Baden-Wuerttemberg,Single-person household,Yes,0.43082,62,152,0.35183,0.50980
1989,Baden-Wuerttemberg,Single-person household,No,0.56918,90,152,0.49020,0.64817
1989,Baden-Wuerttemberg,Couple without children,Yes,0.65929,102,174,0.58867,0.72992
1989,Baden-Wuerttemberg,Couple without children,No,0.34071,72,174,0.27008,0.41133
1989,Baden-Wuerttemberg,Couple with children,Yes,0.71990,247,415,0.67665,0.76316
1989,Baden-Wuerttemberg,Couple with children,No,0.28010,168,415,0.23684,0.32335
1989,Bavaria,Single-person household,Yes,0.43448,73,176,0.36103,0.50792
1989,Bavaria,Single-person household,No,0.56552,103,176,0.49208,0.63897
1989,Bavaria,Couple without children,Yes,0.61519,102,181,0.54411,0.68627
1989,Bavaria,Couple without children,No,0.38481,79,181,0.31373,0.45589
1989,Bavaria,Couple with children,Yes,0.74361,215,331,0.69650,0.79072
1989,Bavaria,Couple with children,No,0.25639,116,331,0.20928,0.30350
1989,Berlin,Single-person household,No,0.87549,61,61,0.79194,0.95903
1989,Berlin,Couple without children,No,0.93661,36,36,0.85588,1.01734
1989,Berlin,Couple with children,No,0.85637,45,45,0.75274,0.96000
1990,Schleswig-Holstein,Couple with children,Yes,0.84342,42,42,0.73218,0.95466
1990,Hamburg,Single-person household,No,0.81133,38,38,0.68526,0.93740
1990,Lower Saxony,Single-person household,Yes,0.46978,47,101,0.37196,0.56760
1990,Lower Saxony,Single-person household,No,0.53022,54,101,0.43240,0.62804
1990,Lower Saxony,Couple without children,Yes,0.69335,97,149,0.61906,0.76764
1990,Lower Saxony,Couple without children,No,0.30665,52,149,0.23236,0.38094
1990,Lower Saxony,Couple with children,Yes,0.82021,127,173,0.76281,0.87760
1990,Lower Saxony,Couple with children,No,0.17979,46,173,0.12240,0.23719
1990,North Rhine-Westphalia,Single-person household,Yes,0.36054,87,250,0.30090,0.42018
1990,North Rhine-Westphalia,Single-person household,No,0.63946,163,250,0.57982,0.69910
1990,North Rhine-Westphalia,Couple without children,Yes,0.50272,165,306,0.44660,0.55883
1990,North Rhine-Westphalia,Couple without children,No,0.49728,141,306,0.44117,0.55340
1990,North Rhine-Westphalia,Single parent,Yes,0.64651,37,37,0.49034,0.80267
1990,North Rhine-Westphalia,Couple with children,Yes,0.70042,336,534,0.66153,0.73931
1990,North Rhine-Westphalia,Couple with children,No,0.29958,198,534,0.26069,0.33847
1990,Hesse,Single-person household,Yes,0.41724,31,82,0.30985,0.52463
1990,Hesse,Single-person household,No,0.58276,51,82,0.47537,0.69015
1990,Hesse,Couple without children,Yes,0.68398,71,115,0.59864,0.76933
1990,Hesse,Couple without children,No,0.31602,44,115,0.23067,0.40136
1990,Hesse,Couple with children,Yes,0.61334,95,207,0.54683,0.67984
1990,Hesse,Couple with children,No,0.38666,112,207,0.32016,0.45317
1990,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.58093,31,31,0.40437,0.75749
1990,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.74080,64,64,0.63259,0.84900
1990,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75424,90,127,0.67907,0.82942
1990,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24576,37,127,0.17058,0.32093
1990,Baden-Wuerttemberg,Single-person household,Yes,0.43846,59,139,0.35567,0.52124
1990,Baden-Wuerttemberg,Single-person household,No,0.56154,80,139,0.47876,0.64433
1990,Baden-Wuerttemberg,Couple without children,Yes,0.69562,109,181,0.62840,0.76284
1990,Baden-Wuerttemberg,Couple without children,No,0.30438,72,181,0.23716,0.37160
1990,Baden-Wuerttemberg,Couple with children,Yes,0.70603,237,404,0.66155,0.75051
1990,Baden-Wuerttemberg,Couple with children,No,0.29397,167,404,0.24949,0.33845
1990,Bavaria,Single-person household,Yes,0.44292,78,182,0.37055,0.51529
1990,Bavaria,Single-person household,No,0.55708,104,182,0.48471,0.62945
1990,Bavaria,Couple without children,Yes,0.64590,113,192,0.57808,0.71373
1990,Bavaria,Couple without children,No,0.35410,79,192,0.28627,0.42192
1990,Bavaria,Couple with children,Yes,0.73711,208,320,0.68880,0.78542
1990,Bavaria,Couple with children,No,0.26289,112,320,0.21458,0.31120
1990,Berlin,Single-person household,No,0.86484,54,54,0.77279,0.95688
1990,Berlin,Couple without children,No,0.85986,35,35,0.74317,0.97654
1990,Berlin,Couple with children,No,0.67104,39,39,0.52165,0.82042
1991,Schleswig-Holstein,Couple with children,Yes,0.88625,49,49,0.79643,0.97607
1991,Hamburg,Single-person household,No,0.78971,37,37,0.65659,0.92283
1991,Lower Saxony,Single-person household,Yes,0.40091,40,100,0.30437,0.49745
1991,Lower Saxony,Single-person household,No,0.59909,60,100,0.50255,0.69563
1991,Lower Saxony,Couple without children,Yes,0.73482,100,146,0.66297,0.80668
1991,Lower Saxony,Couple without children,No,0.26518,46,146,0.19332,0.33703
1991,Lower Saxony,Couple with children,Yes,0.85519,132,177,0.80320,0.90718
1991,Lower Saxony,Couple with children,No,0.14481,45,177,0.09282,0.19680
1991,North Rhine-Westphalia,Single-person household,Yes,0.33940,90,264,0.28218,0.39663
1991,North Rhine-Westphalia,Single-person household,No,0.66060,174,264,0.60337,0.71782
1991,North Rhine-Westphalia,Couple without children,Yes,0.50807,160,313,0.45260,0.56354
1991,North Rhine-Westphalia,Couple without children,No,0.49193,153,313,0.43646,0.54740
1991,North Rhine-Westphalia,Single parent,Yes,0.67852,40,40,0.53194,0.82510
1991,North Rhine-Westphalia,Couple with children,Yes,0.71367,338,549,0.67582,0.75151
1991,North Rhine-Westphalia,Couple with children,No,0.28633,211,549,0.24849,0.32418
1991,Hesse,Single-person household,Yes,0.41437,35,93,0.31371,0.51504
1991,Hesse,Single-person household,No,0.58563,58,93,0.48496,0.68629
1991,Hesse,Couple without children,Yes,0.66814,76,126,0.58559,0.75069
1991,Hesse,Couple without children,No,0.33186,50,126,0.24931,0.41441
1991,Hesse,Couple with children,Yes,0.63308,92,195,0.56526,0.70090
1991,Hesse,Couple with children,No,0.36692,103,195,0.29910,0.43474
1991,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.43614,31,68,0.31740,0.55489
1991,"Rhineland-Palatinate, Saarland",Single-person household,No,0.56386,37,68,0.44511,0.68260
1991,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68976,59,59,0.57070,0.80881
1991,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.82207,98,133,0.75683,0.88732
1991,"Rhineland-Palatinate, Saarland",Couple with children,No,0.17793,35,133,0.11268,0.24317
1991,Baden-Wuerttemberg,Single-person household,Yes,0.49128,61,138,0.40756,0.57499
1991,Baden-Wuerttemberg,Single-person household,No,0.50872,77,138,0.42501,0.59244
1991,Baden-Wuerttemberg,Couple without children,Yes,0.67767,115,195,0.61190,0.74344
1991,Baden-Wuerttemberg,Couple without children,No,0.32233,80,195,0.25656,0.38810
1991,Baden-Wuerttemberg,Couple with children,Yes,0.73974,253,406,0.69701,0.78248
1991,Baden-Wuerttemberg,Couple with children,No,0.26026,153,406,0.21752,0.30299
1991,Bavaria,Single-person household,Yes,0.39587,67,173,0.32279,0.46896
1991,Bavaria,Single-person household,No,0.60413,106,173,0.53104,0.67721
1991,Bavaria,Couple without children,Yes,0.68005,121,207,0.61635,0.74375
1991,Bavaria,Couple without children,No,0.31995,86,207,0.25625,0.38365
1991,Bavaria,Couple with children,Yes,0.77598,226,335,0.73127,0.82070
1991,Bavaria,Couple with children,No,0.22402,109,335,0.17930,0.26873
1991,Berlin,Single-person household,No,0.90758,75,75,0.84159,0.97357
1991,Berlin,Couple without children,No,0.89165,61,61,0.81300,0.97030
1991,Berlin,Couple with children,No,0.74902,95,95,0.66137,0.83667
1991,Brandenburg,Couple without children,Yes,0.67646,46,46,0.53977,0.81315
1991,Brandenburg,Couple with children,Yes,0.57634,102,172,0.50228,0.65040
1991,Brandenburg,Couple with children,No,0.42366,70,172,0.34960,0.49772
1991,Mecklenburg-Western Pomerania,Couple without children,Yes,0.66713,31,31,0.49850,0.83576
1991,Mecklenburg-Western Pomerania,Couple with children,Yes,0.52956,69,126,0.44206,0.61706
1991,Mecklenburg-Western Pomerania,Couple with children,No,0.47044,57,126,0.38294,0.55794
1991,Saxony,Single-person household,No,0.69752,57,57,0.57721,0.81783
1991,Saxony,Couple without children,Yes,0.46273,68,145,0.38129,0.54417
1991,Saxony,Couple without children,No,0.53727,77,145,0.45583,0.61871
1991,Saxony,Couple with children,Yes,0.45945,137,292,0.40219,0.51671
1991,Saxony,Couple with children,No,0.54055,155,292,0.48329,0.59781
