"pld0044","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2003","AkademikerIn","4","480","0.446950127711851","0.417104468914841","0.476795786508861"
"Nie","2003","AkademikerIn","5 Einkommensstärkstes Quintil","853","0.423656159602628","0.401181675586246","0.446130643619011"
"Sehr oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(noch) kein Abschluss","2","","","",""
"Sehr oft","2004","(noch) kein Abschluss","3","","","",""
"Sehr oft","2004","(noch) kein Abschluss","4","","","",""
"Sehr oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","2","","","",""
"Sehr oft","2004","Hauptschule","3","","","",""
"Sehr oft","2004","Hauptschule","4","","","",""
"Sehr oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Realschule","2","","","",""
"Sehr oft","2004","Realschule","3","","","",""
"Sehr oft","2004","Realschule","4","","","",""
"Sehr oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","2","","","",""
"Sehr oft","2004","(Fach-)Abitur","3","","","",""
"Sehr oft","2004","(Fach-)Abitur","4","","","",""
"Sehr oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","2","","","",""
"Sehr oft","2004","AkademikerIn","3","","","",""
"Sehr oft","2004","AkademikerIn","4","","","",""
"Sehr oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","2","","","",""
"Oft","2004","(noch) kein Abschluss","3","","","",""
"Oft","2004","(noch) kein Abschluss","4","","","",""
"Oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Hauptschule","2","","","",""
"Oft","2004","Hauptschule","3","","","",""
"Oft","2004","Hauptschule","4","","","",""
"Oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Realschule","2","","","",""
"Oft","2004","Realschule","3","","","",""
"Oft","2004","Realschule","4","","","",""
"Oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","2","","","",""
"Oft","2004","(Fach-)Abitur","3","","","",""
"Oft","2004","(Fach-)Abitur","4","","","",""
"Oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","AkademikerIn","2","","","",""
"Oft","2004","AkademikerIn","3","","","",""
"Oft","2004","AkademikerIn","4","","","",""
"Oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","2","","","",""
"Manchmal","2004","(noch) kein Abschluss","3","","","",""
"Manchmal","2004","(noch) kein Abschluss","4","","","",""
"Manchmal","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Hauptschule","2","","","",""
"Manchmal","2004","Hauptschule","3","","","",""
"Manchmal","2004","Hauptschule","4","","","",""
"Manchmal","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Realschule","2","","","",""
"Manchmal","2004","Realschule","3","","","",""
"Manchmal","2004","Realschule","4","","","",""
"Manchmal","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","2","","","",""
"Manchmal","2004","(Fach-)Abitur","3","","","",""
"Manchmal","2004","(Fach-)Abitur","4","","","",""
"Manchmal","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","2","","","",""
"Manchmal","2004","AkademikerIn","3","","","",""
"Manchmal","2004","AkademikerIn","4","","","",""
"Manchmal","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","2","","","",""
"Selten","2004","(noch) kein Abschluss","3","","","",""
"Selten","2004","(noch) kein Abschluss","4","","","",""
"Selten","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Hauptschule","2","","","",""
"Selten","2004","Hauptschule","3","","","",""
"Selten","2004","Hauptschule","4","","","",""
"Selten","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Realschule","2","","","",""
"Selten","2004","Realschule","3","","","",""
"Selten","2004","Realschule","4","","","",""
"Selten","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","2","","","",""
"Selten","2004","(Fach-)Abitur","3","","","",""
"Selten","2004","(Fach-)Abitur","4","","","",""
"Selten","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","AkademikerIn","2","","","",""
"Selten","2004","AkademikerIn","3","","","",""
"Selten","2004","AkademikerIn","4","","","",""
"Selten","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","2","","","",""
"Nie","2004","(noch) kein Abschluss","3","","","",""
"Nie","2004","(noch) kein Abschluss","4","","","",""
"Nie","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Hauptschule","2","","","",""
"Nie","2004","Hauptschule","3","","","",""
"Nie","2004","Hauptschule","4","","","",""
"Nie","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Realschule","2","","","",""
"Nie","2004","Realschule","3","","","",""
"Nie","2004","Realschule","4","","","",""
"Nie","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","2","","","",""
"Nie","2004","(Fach-)Abitur","3","","","",""
"Nie","2004","(Fach-)Abitur","4","","","",""
"Nie","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","AkademikerIn","2","","","",""
"Nie","2004","AkademikerIn","3","","","",""
"Nie","2004","AkademikerIn","4","","","",""
"Nie","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","2","","","",""
"Sehr oft","2005","(noch) kein Abschluss","3","","","",""
"Sehr oft","2005","(noch) kein Abschluss","4","","","",""
"Sehr oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","2","","","",""
"Sehr oft","2005","Hauptschule","3","","","",""
"Sehr oft","2005","Hauptschule","4","","","",""
"Sehr oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Realschule","2","","","",""
"Sehr oft","2005","Realschule","3","","","",""
"Sehr oft","2005","Realschule","4","","","",""
"Sehr oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","2","","","",""
"Sehr oft","2005","(Fach-)Abitur","3","","","",""
"Sehr oft","2005","(Fach-)Abitur","4","","","",""
"Sehr oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","2","","","",""
"Sehr oft","2005","AkademikerIn","3","","","",""
"Sehr oft","2005","AkademikerIn","4","","","",""
"Sehr oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","2","","","",""
"Oft","2005","(noch) kein Abschluss","3","","","",""
"Oft","2005","(noch) kein Abschluss","4","","","",""
"Oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Hauptschule","2","","","",""
"Oft","2005","Hauptschule","3","","","",""
"Oft","2005","Hauptschule","4","","","",""
"Oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Realschule","2","","","",""
"Oft","2005","Realschule","3","","","",""
"Oft","2005","Realschule","4","","","",""
"Oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","2","","","",""
"Oft","2005","(Fach-)Abitur","3","","","",""
"Oft","2005","(Fach-)Abitur","4","","","",""
"Oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","AkademikerIn","2","","","",""
"Oft","2005","AkademikerIn","3","","","",""
"Oft","2005","AkademikerIn","4","","","",""
"Oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","2","","","",""
"Manchmal","2005","(noch) kein Abschluss","3","","","",""
"Manchmal","2005","(noch) kein Abschluss","4","","","",""
"Manchmal","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Hauptschule","2","","","",""
"Manchmal","2005","Hauptschule","3","","","",""
"Manchmal","2005","Hauptschule","4","","","",""
"Manchmal","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Realschule","2","","","",""
"Manchmal","2005","Realschule","3","","","",""
"Manchmal","2005","Realschule","4","","","",""
"Manchmal","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","2","","","",""
"Manchmal","2005","(Fach-)Abitur","3","","","",""
"Manchmal","2005","(Fach-)Abitur","4","","","",""
"Manchmal","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","2","","","",""
"Manchmal","2005","AkademikerIn","3","","","",""
"Manchmal","2005","AkademikerIn","4","","","",""
"Manchmal","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","2","","","",""
"Selten","2005","(noch) kein Abschluss","3","","","",""
"Selten","2005","(noch) kein Abschluss","4","","","",""
"Selten","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Hauptschule","2","","","",""
"Selten","2005","Hauptschule","3","","","",""
"Selten","2005","Hauptschule","4","","","",""
"Selten","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Realschule","2","","","",""
"Selten","2005","Realschule","3","","","",""
"Selten","2005","Realschule","4","","","",""
"Selten","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","2","","","",""
"Selten","2005","(Fach-)Abitur","3","","","",""
"Selten","2005","(Fach-)Abitur","4","","","",""
"Selten","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","AkademikerIn","2","","","",""
"Selten","2005","AkademikerIn","3","","","",""
"Selten","2005","AkademikerIn","4","","","",""
"Selten","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","2","","","",""
"Nie","2005","(noch) kein Abschluss","3","","","",""
"Nie","2005","(noch) kein Abschluss","4","","","",""
"Nie","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Hauptschule","2","","","",""
"Nie","2005","Hauptschule","3","","","",""
"Nie","2005","Hauptschule","4","","","",""
"Nie","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Realschule","2","","","",""
"Nie","2005","Realschule","3","","","",""
"Nie","2005","Realschule","4","","","",""
"Nie","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","2","","","",""
"Nie","2005","(Fach-)Abitur","3","","","",""
"Nie","2005","(Fach-)Abitur","4","","","",""
"Nie","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","AkademikerIn","2","","","",""
"Nie","2005","AkademikerIn","3","","","",""
"Nie","2005","AkademikerIn","4","","","",""
"Nie","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","(noch) kein Abschluss","2","","","",""
"Sehr oft","2006","(noch) kein Abschluss","3","","","",""
"Sehr oft","2006","(noch) kein Abschluss","4","","","",""
"Sehr oft","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","Hauptschule","2","","","",""
"Sehr oft","2006","Hauptschule","3","","","",""
"Sehr oft","2006","Hauptschule","4","","","",""
"Sehr oft","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","Realschule","2","","","",""
"Sehr oft","2006","Realschule","3","","","",""
"Sehr oft","2006","Realschule","4","","","",""
"Sehr oft","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","(Fach-)Abitur","2","","","",""
"Sehr oft","2006","(Fach-)Abitur","3","","","",""
"Sehr oft","2006","(Fach-)Abitur","4","","","",""
"Sehr oft","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
