year,migback,pld0044,proportion,n,lower_confidence,upper_confidence
2013,indirekter Migrationshintergrund,Sehr oft,0.0004727946101414444,44486,0.00027078224155759924,0.0006748069787252895
2018,kein Migrationshintergrund,Nie,0.35550943691753467,43121,0.3509914443984431,0.36002742943662625
2018,kein Migrationshintergrund,Selten,0.2565196961390869,43121,0.2523977078675822,0.26064168441059155
2018,kein Migrationshintergrund,Manchmal,0.11735453050356331,43121,0.11431676156016096,0.12039229944696567
2018,direkter Migrationshintergrund,Nie,0.07878455634740388,43121,0.07624175278411081,0.08132735991069694
2018,direkter Migrationshintergrund,Selten,0.05090453441929674,43121,0.04882988440421822,0.05297918443437526
2018,direkter Migrationshintergrund,Manchmal,0.0345367687367844,43121,0.0328132326534792,0.0362603048200896
2018,kein Migrationshintergrund,Oft,0.02509985120213016,43121,0.023623372110805785,0.026576330293454534
2018,indirekter Migrationshintergrund,Selten,0.019578667084344897,43121,0.018270962649630847,0.020886371519058946
2018,indirekter Migrationshintergrund,Nie,0.018912992403477172,43121,0.017627274931401593,0.02019870987555275
2018,indirekter Migrationshintergrund,Manchmal,0.017894901715091237,43121,0.016643619416138622,0.019146184014043853
2018,direkter Migrationshintergrund,Oft,0.010533322891377555,43121,0.00956972698901066,0.011496918793744449
2018,indirekter Migrationshintergrund,Oft,0.006108544130315608,43121,0.0053730994755010015,0.006843988785130214
2018,kein Migrationshintergrund,Sehr oft,0.004659722766074086,43121,0.004016920368333389,0.005302525163814783
2018,direkter Migrationshintergrund,Sehr oft,0.002349440050121388,43121,0.001892474912375829,0.0028064051878669465
2018,indirekter Migrationshintergrund,Sehr oft,0.0012530346933980734,43121,0.0009191312147224525,0.0015869381720736942
