year,regtyp,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Rural regions,Not concerned at all,0.03865,235,4786,0.03319,0.04411
2000,Urban regions,Very concerned,0.42917,7941,15589,0.42140,0.43694
2000,Urban regions,Somewhat concerned,0.32662,6360,15589,0.31926,0.33398
2000,Urban regions,Not concerned at all,0.06624,1288,15589,0.06234,0.07014
2000,Rural regions,Very concerned,0.46711,4724,8343,0.45641,0.47782
2000,Rural regions,Somewhat concerned,0.30232,3125,8343,0.29246,0.31217
2000,Rural regions,Not concerned at all,0.04886,494,8343,0.04423,0.05348
2001,Urban regions,Very concerned,0.39699,6711,14192,0.38894,0.40504
2001,Urban regions,Somewhat concerned,0.35045,6226,14192,0.34260,0.35830
2001,Urban regions,Not concerned at all,0.07301,1255,14192,0.06873,0.07729
2001,Rural regions,Very concerned,0.44911,4060,7565,0.43790,0.46031
2001,Rural regions,Somewhat concerned,0.32014,3018,7565,0.30963,0.33065
2001,Rural regions,Not concerned at all,0.05374,487,7565,0.04866,0.05882
2002,Urban regions,Very concerned,0.39768,6836,15199,0.38990,0.40546
2002,Urban regions,Somewhat concerned,0.35361,6882,15199,0.34601,0.36121
2002,Urban regions,Not concerned at all,0.07528,1481,15199,0.07108,0.07947
2002,Rural regions,Very concerned,0.43436,3918,7702,0.42328,0.44543
2002,Rural regions,Somewhat concerned,0.33565,3267,7702,0.32510,0.34620
2002,Rural regions,Not concerned at all,0.05444,517,7702,0.04938,0.05951
2003,Urban regions,Very concerned,0.35879,5942,14662,0.35103,0.36656
2003,Urban regions,Somewhat concerned,0.38621,7173,14662,0.37832,0.39409
2003,Urban regions,Not concerned at all,0.08189,1547,14662,0.07745,0.08633
2003,Rural regions,Very concerned,0.39793,3374,7400,0.38678,0.40908
2003,Rural regions,Somewhat concerned,0.37685,3510,7400,0.36580,0.38789
2003,Rural regions,Not concerned at all,0.05657,516,7400,0.05130,0.06183
2004,Urban regions,Very concerned,0.36501,5855,14269,0.35711,0.37291
2004,Urban regions,Somewhat concerned,0.37269,6725,14269,0.36476,0.38063
2004,Urban regions,Not concerned at all,0.09085,1689,14269,0.08614,0.09557
2004,Rural regions,Very concerned,0.39231,3299,7222,0.38105,0.40357
2004,Rural regions,Somewhat concerned,0.37056,3283,7222,0.35942,0.38170
2004,Rural regions,Not concerned at all,0.07333,640,7222,0.06731,0.07934
2005,Urban regions,Very concerned,0.39842,6195,13686,0.39022,0.40663
2005,Urban regions,Somewhat concerned,0.35170,5945,13686,0.34370,0.35970
2005,Urban regions,Not concerned at all,0.08533,1546,13686,0.08065,0.09001
2005,Rural regions,Very concerned,0.43939,3504,6907,0.42768,0.45109
2005,Rural regions,Somewhat concerned,0.33192,2822,6907,0.32082,0.34303
2005,Rural regions,Not concerned at all,0.06712,581,6907,0.06122,0.07302
2006,Urban regions,Very concerned,0.36332,6039,14342,0.35545,0.37119
2006,Urban regions,Somewhat concerned,0.36568,6598,14342,0.35780,0.37356
2006,Urban regions,Not concerned at all,0.09819,1705,14342,0.09332,0.10306
2006,Rural regions,Very concerned,0.39358,3465,7476,0.38250,0.40465
2006,Rural regions,Somewhat concerned,0.35926,3349,7476,0.34838,0.37013
2006,Rural regions,Not concerned at all,0.07052,662,7476,0.06472,0.07633
2007,Urban regions,Very concerned,0.36739,5759,13347,0.35921,0.37557
2007,Urban regions,Somewhat concerned,0.35667,5942,13347,0.34854,0.36480
2007,Urban regions,Not concerned at all,0.10091,1646,13347,0.09580,0.10602
2007,Rural regions,Very concerned,0.39205,3237,7026,0.38064,0.40347
2007,Rural regions,Somewhat concerned,0.37113,3139,7026,0.35983,0.38243
2007,Rural regions,Not concerned at all,0.07098,650,7026,0.06498,0.07699
2008,Urban regions,Very concerned,0.33016,4801,12621,0.32196,0.33837
2008,Urban regions,Somewhat concerned,0.38426,5979,12621,0.37578,0.39275
2008,Urban regions,Not concerned at all,0.11885,1841,12621,0.11321,0.12450
2008,Rural regions,Very concerned,0.35376,2707,6620,0.34224,0.36528
2008,Rural regions,Somewhat concerned,0.39858,3182,6620,0.38679,0.41038
2008,Rural regions,Not concerned at all,0.08598,731,6620,0.07923,0.09273
2009,Urban regions,Very concerned,0.27501,3752,11627,0.26690,0.28313
2009,Urban regions,Somewhat concerned,0.42016,5854,11627,0.41118,0.42913
2009,Urban regions,Not concerned at all,0.14094,2021,11627,0.13462,0.14727
2009,Rural regions,Very concerned,0.29313,2157,6307,0.28189,0.30436
2009,Rural regions,Somewhat concerned,0.44086,3318,6307,0.42861,0.45311
2009,Rural regions,Not concerned at all,0.10893,832,6307,0.10124,0.11662
2010,Urban regions,Very concerned,0.31236,5585,15539,0.30507,0.31965
2010,Urban regions,Somewhat concerned,0.38870,7304,15539,0.38103,0.39636
2010,Urban regions,Not concerned at all,0.13622,2650,15539,0.13083,0.14162
2010,Rural regions,Very concerned,0.33641,3261,8316,0.32625,0.34656
2010,Rural regions,Somewhat concerned,0.40059,3977,8316,0.39006,0.41112
2010,Rural regions,Not concerned at all,0.10777,1078,8316,0.10110,0.11443
2011,Urban regions,Very concerned,0.24070,4188,13240,0.23342,0.24798
2011,Urban regions,Somewhat concerned,0.36602,6403,13240,0.35782,0.37423
2011,Urban regions,Not concerned at all,0.15070,2649,13240,0.14461,0.15680
2011,Rural regions,Very concerned,0.27200,2499,7237,0.26175,0.28226
2011,Rural regions,Somewhat concerned,0.36825,3596,7237,0.35714,0.37937
2011,Rural regions,Not concerned at all,0.11316,1142,7237,0.10586,0.12046
2012,Urban regions,Very concerned,0.22955,3920,12983,0.22232,0.23679
2012,Urban regions,Somewhat concerned,0.36831,6277,12983,0.36001,0.37661
2012,Urban regions,Not concerned at all,0.16631,2786,12983,0.15990,0.17271
2012,Rural regions,Very concerned,0.25697,2391,7402,0.24701,0.26692
2012,Rural regions,Somewhat concerned,0.38240,3732,7402,0.37133,0.39347
2012,Rural regions,Not concerned at all,0.12906,1279,7402,0.12142,0.13670
2013,Urban regions,Very concerned,0.20725,3594,11985,0.19999,0.21451
2013,Urban regions,Somewhat concerned,0.33553,5849,11985,0.32708,0.34398
2013,Urban regions,Not concerned at all,0.15014,2542,11985,0.14374,0.15653
2013,Rural regions,Very concerned,0.23314,2162,6780,0.22308,0.24321
2013,Rural regions,Somewhat concerned,0.37342,3452,6780,0.36191,0.38494
2013,Rural regions,Not concerned at all,0.12862,1166,6780,0.12065,0.13659
2014,Urban regions,Very concerned,0.26220,5458,17549,0.25569,0.26871
2014,Urban regions,Somewhat concerned,0.39911,8466,17549,0.39187,0.40636
2014,Urban regions,Not concerned at all,0.17318,3625,17549,0.16759,0.17878
2014,Rural regions,Very concerned,0.27608,2975,9397,0.26704,0.28512
2014,Rural regions,Somewhat concerned,0.42241,4725,9397,0.41242,0.43239
2014,Rural regions,Not concerned at all,0.14772,1697,9397,0.14054,0.15489
2015,Urban regions,Very concerned,0.29986,5600,16079,0.29278,0.30694
2015,Urban regions,Somewhat concerned,0.36885,7579,16079,0.36139,0.37631
2015,Urban regions,Not concerned at all,0.14671,2900,16079,0.14124,0.15218
2015,Rural regions,Very concerned,0.32960,3347,8793,0.31977,0.33943
2015,Rural regions,Somewhat concerned,0.38299,4138,8793,0.37283,0.39315
2015,Rural regions,Not concerned at all,0.11599,1308,8793,0.10930,0.12268
2016,Urban regions,Very concerned,0.38145,7134,15598,0.37383,0.38908
2016,Urban regions,Somewhat concerned,0.34095,6445,15598,0.33351,0.34839
2016,Urban regions,Not concerned at all,0.10585,2019,15598,0.10102,0.11067
2016,Rural regions,Very concerned,0.41694,4112,8462,0.40643,0.42744
2016,Rural regions,Somewhat concerned,0.33306,3419,8462,0.32301,0.34310
2016,Rural regions,Not concerned at all,0.08570,931,8462,0.07973,0.09166
2017,Urban regions,Very concerned,0.37102,7358,17070,0.36378,0.37827
2017,Urban regions,Somewhat concerned,0.34005,7269,17070,0.33294,0.34716
2017,Urban regions,Not concerned at all,0.11686,2443,17070,0.11204,0.12168
2017,Rural regions,Very concerned,0.40573,4461,9341,0.39577,0.41569
2017,Rural regions,Somewhat concerned,0.33715,3844,9341,0.32757,0.34674
2017,Rural regions,Not concerned at all,0.08923,1036,9341,0.08345,0.09501
2018,Urban regions,Very concerned,0.30584,5926,16619,0.29884,0.31285
2018,Urban regions,Somewhat concerned,0.37717,7502,16619,0.36980,0.38454
2018,Urban regions,Not concerned at all,0.15047,3191,16619,0.14503,0.15590
2018,Rural regions,Very concerned,0.33545,3551,8935,0.32566,0.34525
2018,Rural regions,Somewhat concerned,0.37995,3982,8935,0.36988,0.39001
2018,Rural regions,Not concerned at all,0.11991,1402,8935,0.11317,0.12665
2019,Urban regions,Very concerned,0.27445,5235,16287,0.26760,0.28131
2019,Urban regions,Somewhat concerned,0.39802,7810,16287,0.39050,0.40554
2019,Urban regions,Not concerned at all,0.15404,3242,16287,0.14849,0.15958
2019,Rural regions,Very concerned,0.32172,3261,8751,0.31194,0.33151
2019,Rural regions,Somewhat concerned,0.38727,4201,8751,0.37706,0.39748
2019,Rural regions,Not concerned at all,0.12010,1289,8751,0.11328,0.12691
2020,Urban regions,Very concerned,0.23142,4280,16915,0.22506,0.23777
2020,Urban regions,Somewhat concerned,0.38340,7792,16915,0.37607,0.39072
2020,Urban regions,Not concerned at all,0.21114,4843,16915,0.20499,0.21729
2020,Rural regions,Very concerned,0.26665,2638,8584,0.25730,0.27601
2020,Rural regions,Somewhat concerned,0.39937,4087,8584,0.38901,0.40973
2020,Rural regions,Not concerned at all,0.15738,1859,8584,0.14968,0.16509
2021,Urban regions,Very concerned,0.24422,3034,11330,0.23631,0.25213
2021,Urban regions,Somewhat concerned,0.37329,5265,11330,0.36439,0.38220
2021,Urban regions,Not concerned at all,0.19749,3031,11330,0.19016,0.20482
2021,Rural regions,Very concerned,0.28375,1855,5774,0.27212,0.29538
2021,Rural regions,Somewhat concerned,0.38109,2746,5774,0.36856,0.39362
2021,Rural regions,Not concerned at all,0.16386,1173,5774,0.15431,0.17341
