year,age_gr,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Very concerned,0.42765,1979,4539,0.41325,0.44204
2000,17-29 y.,Somewhat concerned,0.44657,2045,4539,0.43211,0.46103
2000,17-29 y.,Not concerned at all,0.11615,515,4539,0.10683,0.12547
2000,30-45 y.,Very concerned,0.49736,4052,8111,0.48648,0.50824
2000,30-45 y.,Somewhat concerned,0.41848,3467,8111,0.40775,0.42922
2000,30-45 y.,Not concerned at all,0.07555,592,8111,0.06980,0.08130
2000,46-65 y.,Very concerned,0.57511,4438,7711,0.56407,0.58614
2000,46-65 y.,Somewhat concerned,0.35842,2813,7711,0.34772,0.36912
2000,46-65 y.,Not concerned at all,0.05881,460,7711,0.05356,0.06406
2000,66 and older,Very concerned,0.61180,2196,3571,0.59581,0.62778
2000,66 and older,Somewhat concerned,0.32376,1160,3571,0.30841,0.33911
2000,66 and older,Not concerned at all,0.05599,215,3571,0.04845,0.06353
2001,17-29 y.,Very concerned,0.38895,1611,4071,0.37398,0.40393
2001,17-29 y.,Somewhat concerned,0.47148,1956,4071,0.45614,0.48681
2001,17-29 y.,Not concerned at all,0.13175,504,4071,0.12136,0.14214
2001,30-45 y.,Very concerned,0.46647,3426,7277,0.45501,0.47794
2001,30-45 y.,Somewhat concerned,0.44883,3316,7277,0.43740,0.46026
2001,30-45 y.,Not concerned at all,0.07686,535,7277,0.07074,0.08298
2001,46-65 y.,Very concerned,0.53024,3749,7045,0.51858,0.54189
2001,46-65 y.,Somewhat concerned,0.38994,2815,7045,0.37855,0.40133
2001,46-65 y.,Not concerned at all,0.06927,481,7045,0.06334,0.07520
2001,66 and older,Very concerned,0.58791,1985,3364,0.57127,0.60454
2001,66 and older,Somewhat concerned,0.33835,1157,3364,0.32236,0.35434
2001,66 and older,Not concerned at all,0.06253,222,3364,0.05435,0.07072
2002,17-29 y.,Very concerned,0.35177,1457,4114,0.33718,0.36637
2002,17-29 y.,Somewhat concerned,0.49238,2085,4114,0.47710,0.50766
2002,17-29 y.,Not concerned at all,0.14810,572,4114,0.13724,0.15895
2002,30-45 y.,Very concerned,0.44711,3202,7405,0.43578,0.45843
2002,30-45 y.,Somewhat concerned,0.45939,3519,7405,0.44804,0.47075
2002,30-45 y.,Not concerned at all,0.08774,684,7405,0.08130,0.09418
2002,46-65 y.,Very concerned,0.52124,3886,7817,0.51016,0.53231
2002,46-65 y.,Somewhat concerned,0.40663,3375,7817,0.39574,0.41752
2002,46-65 y.,Not concerned at all,0.06609,556,7817,0.06058,0.07160
2002,66 and older,Very concerned,0.62524,2209,3565,0.60935,0.64113
2002,66 and older,Somewhat concerned,0.31911,1170,3565,0.30381,0.33441
2002,66 and older,Not concerned at all,0.04886,186,3565,0.04178,0.05593
2003,17-29 y.,Very concerned,0.31837,1240,3991,0.30392,0.33283
2003,17-29 y.,Somewhat concerned,0.52241,2143,3991,0.50692,0.53791
2003,17-29 y.,Not concerned at all,0.15365,608,3991,0.14247,0.16484
2003,30-45 y.,Very concerned,0.39577,2665,6906,0.38423,0.40730
2003,30-45 y.,Somewhat concerned,0.50624,3603,6906,0.49444,0.51803
2003,30-45 y.,Not concerned at all,0.09367,638,6906,0.08679,0.10054
2003,46-65 y.,Very concerned,0.48341,3394,7542,0.47213,0.49469
2003,46-65 y.,Somewhat concerned,0.43820,3537,7542,0.42701,0.44940
2003,46-65 y.,Not concerned at all,0.07459,611,7542,0.06866,0.08052
2003,66 and older,Very concerned,0.55722,2017,3623,0.54105,0.57340
2003,66 and older,Somewhat concerned,0.38085,1400,3623,0.36503,0.39666
2003,66 and older,Not concerned at all,0.05233,206,3623,0.04508,0.05958
2004,17-29 y.,Very concerned,0.31709,1204,3930,0.30254,0.33164
2004,17-29 y.,Somewhat concerned,0.49872,2036,3930,0.48308,0.51435
2004,17-29 y.,Not concerned at all,0.17414,690,3930,0.16228,0.18600
2004,30-45 y.,Very concerned,0.40104,2570,6505,0.38913,0.41296
2004,30-45 y.,Somewhat concerned,0.48658,3228,6505,0.47443,0.49873
2004,30-45 y.,Not concerned at all,0.10812,707,6505,0.10057,0.11567
2004,46-65 y.,Very concerned,0.47519,3284,7330,0.46376,0.48663
2004,46-65 y.,Somewhat concerned,0.43401,3362,7330,0.42267,0.44536
2004,46-65 y.,Not concerned at all,0.08430,684,7330,0.07794,0.09066
2004,66 and older,Very concerned,0.56235,2096,3726,0.54642,0.57829
2004,66 and older,Somewhat concerned,0.36301,1382,3726,0.34757,0.37845
2004,66 and older,Not concerned at all,0.06429,248,3726,0.05641,0.07217
2005,17-29 y.,Very concerned,0.36233,1300,3812,0.34707,0.37759
2005,17-29 y.,Somewhat concerned,0.46627,1844,3812,0.45043,0.48211
2005,17-29 y.,Not concerned at all,0.16746,668,3812,0.15561,0.17932
2005,30-45 y.,Very concerned,0.43200,2597,6060,0.41952,0.44447
2005,30-45 y.,Somewhat concerned,0.46162,2809,6060,0.44906,0.47417
2005,30-45 y.,Not concerned at all,0.10105,654,6060,0.09346,0.10863
2005,46-65 y.,Very concerned,0.52526,3495,6986,0.51355,0.53697
2005,46-65 y.,Somewhat concerned,0.39617,2902,6986,0.38470,0.40764
2005,46-65 y.,Not concerned at all,0.07304,589,6986,0.06694,0.07914
2005,66 and older,Very concerned,0.61751,2307,3735,0.60192,0.63310
2005,66 and older,Somewhat concerned,0.31542,1212,3735,0.30051,0.33032
2005,66 and older,Not concerned at all,0.05603,216,3735,0.04865,0.06340
2006,17-29 y.,Very concerned,0.32751,1218,3647,0.31227,0.34274
2006,17-29 y.,Somewhat concerned,0.43087,1766,3647,0.41479,0.44694
2006,17-29 y.,Not concerned at all,0.16797,663,3647,0.15584,0.18011
2006,30-45 y.,Very concerned,0.40792,2493,6243,0.39573,0.42011
2006,30-45 y.,Somewhat concerned,0.46344,3035,6243,0.45107,0.47581
2006,30-45 y.,Not concerned at all,0.11945,715,6243,0.11140,0.12749
2006,46-65 y.,Very concerned,0.46402,3364,7538,0.45276,0.47528
2006,46-65 y.,Somewhat concerned,0.43812,3447,7538,0.42692,0.44932
2006,46-65 y.,Not concerned at all,0.09028,727,7538,0.08381,0.09675
2006,66 and older,Very concerned,0.54817,2429,4390,0.53345,0.56290
2006,66 and older,Somewhat concerned,0.38018,1699,4390,0.36582,0.39454
2006,66 and older,Not concerned at all,0.06000,262,4390,0.05297,0.06703
2007,17-29 y.,Very concerned,0.32602,1137,3365,0.31018,0.34186
2007,17-29 y.,Somewhat concerned,0.42463,1613,3365,0.40793,0.44133
2007,17-29 y.,Not concerned at all,0.15843,615,3365,0.14609,0.17077
2007,30-45 y.,Very concerned,0.39775,2247,5682,0.38502,0.41048
2007,30-45 y.,Somewhat concerned,0.46755,2716,5682,0.45458,0.48053
2007,30-45 y.,Not concerned at all,0.12781,719,5682,0.11912,0.13649
2007,46-65 y.,Very concerned,0.45753,3144,7021,0.44587,0.46918
2007,46-65 y.,Somewhat concerned,0.44413,3190,7021,0.43251,0.45576
2007,46-65 y.,Not concerned at all,0.08949,687,7021,0.08281,0.09617
2007,66 and older,Very concerned,0.56954,2468,4305,0.55474,0.58433
2007,66 and older,Somewhat concerned,0.35254,1562,4305,0.33826,0.36681
2007,66 and older,Not concerned at all,0.06776,275,4305,0.06025,0.07527
2008,17-29 y.,Very concerned,0.28092,949,3144,0.26521,0.29664
2008,17-29 y.,Somewhat concerned,0.45920,1556,3144,0.44178,0.47662
2008,17-29 y.,Not concerned at all,0.18027,639,3144,0.16683,0.19371
2008,30-45 y.,Very concerned,0.35352,1781,5151,0.34047,0.36658
2008,30-45 y.,Somewhat concerned,0.48088,2579,5151,0.46723,0.49452
2008,30-45 y.,Not concerned at all,0.16091,791,5151,0.15087,0.17094
2008,46-65 y.,Very concerned,0.41536,2608,6672,0.40354,0.42719
2008,46-65 y.,Somewhat concerned,0.47117,3243,6672,0.45919,0.48315
2008,46-65 y.,Not concerned at all,0.10840,821,6672,0.10094,0.11586
2008,66 and older,Very concerned,0.51190,2170,4274,0.49691,0.52689
2008,66 and older,Somewhat concerned,0.40701,1783,4274,0.39228,0.42174
2008,66 and older,Not concerned at all,0.07250,321,4274,0.06473,0.08028
2009,17-29 y.,Very concerned,0.23161,707,2838,0.21609,0.24714
2009,17-29 y.,Somewhat concerned,0.46256,1419,2838,0.44422,0.48091
2009,17-29 y.,Not concerned at all,0.23298,712,2838,0.21743,0.24854
2009,30-45 y.,Very concerned,0.27859,1339,4655,0.26571,0.29147
2009,30-45 y.,Somewhat concerned,0.52511,2476,4655,0.51076,0.53945
2009,30-45 y.,Not concerned at all,0.19025,840,4655,0.17897,0.20152
2009,46-65 y.,Very concerned,0.35398,2094,6301,0.34218,0.36579
2009,46-65 y.,Somewhat concerned,0.51725,3300,6301,0.50491,0.52959
2009,46-65 y.,Not concerned at all,0.12382,907,6301,0.11569,0.13196
2009,66 and older,Very concerned,0.42713,1769,4140,0.41206,0.44221
2009,66 and older,Somewhat concerned,0.47673,1977,4140,0.46152,0.49195
2009,66 and older,Not concerned at all,0.08879,394,4140,0.08013,0.09746
2010,17-29 y.,Very concerned,0.27284,1228,3901,0.25886,0.28682
2010,17-29 y.,Somewhat concerned,0.44893,1820,3901,0.43332,0.46454
2010,17-29 y.,Not concerned at all,0.21802,853,3901,0.20506,0.23098
2010,30-45 y.,Very concerned,0.31172,3065,9035,0.30217,0.32128
2010,30-45 y.,Somewhat concerned,0.48135,4366,9035,0.47105,0.49166
2010,30-45 y.,Not concerned at all,0.20302,1604,9035,0.19473,0.21132
2010,46-65 y.,Very concerned,0.38760,2567,6923,0.37612,0.39907
2010,46-65 y.,Somewhat concerned,0.48004,3394,6923,0.46827,0.49181
2010,46-65 y.,Not concerned at all,0.12507,962,6923,0.11728,0.13286
2010,66 and older,Very concerned,0.50262,1986,3996,0.48711,0.51812
2010,66 and older,Somewhat concerned,0.41660,1701,3996,0.40131,0.43189
2010,66 and older,Not concerned at all,0.07185,309,3996,0.06384,0.07986
2011,17-29 y.,Very concerned,0.19929,704,2959,0.18489,0.21369
2011,17-29 y.,Somewhat concerned,0.38951,1416,2959,0.37193,0.40708
2011,17-29 y.,Not concerned at all,0.23537,839,2959,0.22008,0.25065
2011,30-45 y.,Very concerned,0.20826,1362,4804,0.19678,0.21975
2011,30-45 y.,Somewhat concerned,0.38251,2407,4804,0.36877,0.39626
2011,30-45 y.,Not concerned at all,0.18498,1035,4804,0.17400,0.19596
2011,46-65 y.,Very concerned,0.31991,2487,7705,0.30949,0.33032
2011,46-65 y.,Somewhat concerned,0.48419,3911,7705,0.47303,0.49535
2011,46-65 y.,Not concerned at all,0.14524,1307,7705,0.13738,0.15311
2011,66 and older,Very concerned,0.42369,2134,5009,0.41000,0.43737
2011,66 and older,Somewhat concerned,0.44194,2265,5009,0.42819,0.45570
2011,66 and older,Not concerned at all,0.11257,610,5009,0.10381,0.12132
2012,17-29 y.,Very concerned,0.17464,619,2868,0.16074,0.18853
2012,17-29 y.,Somewhat concerned,0.40218,1359,2868,0.38424,0.42013
2012,17-29 y.,Not concerned at all,0.25817,890,2868,0.24215,0.27419
2012,30-45 y.,Very concerned,0.19344,1207,4570,0.18198,0.20489
2012,30-45 y.,Somewhat concerned,0.38416,2236,4570,0.37005,0.39826
2012,30-45 y.,Not concerned at all,0.21262,1127,4570,0.20075,0.22448
2012,46-65 y.,Very concerned,0.29922,2365,7801,0.28906,0.30939
2012,46-65 y.,Somewhat concerned,0.48351,3999,7801,0.47242,0.49460
2012,46-65 y.,Not concerned at all,0.16561,1437,7801,0.15736,0.17386
2012,66 and older,Very concerned,0.41899,2120,5146,0.40551,0.43248
2012,66 and older,Somewhat concerned,0.45593,2415,5146,0.44232,0.46954
2012,66 and older,Not concerned at all,0.11657,611,5146,0.10780,0.12534
2013,17-29 y.,Very concerned,0.13514,532,2519,0.12178,0.14849
2013,17-29 y.,Somewhat concerned,0.31800,1189,2519,0.29981,0.33619
2013,17-29 y.,Not concerned at all,0.23577,798,2519,0.21919,0.25235
2013,30-45 y.,Very concerned,0.14740,1051,4054,0.13649,0.15832
2013,30-45 y.,Somewhat concerned,0.34379,2013,4054,0.32916,0.35841
2013,30-45 y.,Not concerned at all,0.18666,990,4054,0.17466,0.19865
2013,46-65 y.,Very concerned,0.27663,2181,7294,0.26636,0.28690
2013,46-65 y.,Somewhat concerned,0.46082,3758,7294,0.44938,0.47226
2013,46-65 y.,Not concerned at all,0.16229,1355,7294,0.15383,0.17076
2013,66 and older,Very concerned,0.40982,1992,4898,0.39605,0.42360
2013,66 and older,Somewhat concerned,0.46187,2341,4898,0.44791,0.47584
2013,66 and older,Not concerned at all,0.11010,565,4898,0.10133,0.11886
2014,17-29 y.,Very concerned,0.20984,1054,4266,0.19762,0.22206
2014,17-29 y.,Somewhat concerned,0.42725,1970,4266,0.41241,0.44210
2014,17-29 y.,Not concerned at all,0.28893,1242,4266,0.27533,0.30254
2014,30-45 y.,Very concerned,0.24988,2373,8483,0.24067,0.25910
2014,30-45 y.,Somewhat concerned,0.48572,4218,8483,0.47508,0.49636
2014,30-45 y.,Not concerned at all,0.26060,1892,8483,0.25126,0.26994
2014,46-65 y.,Very concerned,0.32372,2937,9270,0.31419,0.33324
2014,46-65 y.,Somewhat concerned,0.50992,4707,9270,0.49974,0.52010
2014,46-65 y.,Not concerned at all,0.16087,1626,9270,0.15339,0.16835
2014,66 and older,Very concerned,0.43096,2069,4927,0.41713,0.44479
2014,66 and older,Somewhat concerned,0.45512,2296,4927,0.44122,0.46903
2014,66 and older,Not concerned at all,0.10724,562,4927,0.09860,0.11588
2015,17-29 y.,Very concerned,0.24567,1087,3877,0.23212,0.25922
2015,17-29 y.,Somewhat concerned,0.38835,1726,3877,0.37301,0.40370
2015,17-29 y.,Not concerned at all,0.24507,1064,3877,0.23153,0.25861
2015,30-45 y.,Very concerned,0.28027,2314,7318,0.26998,0.29056
2015,30-45 y.,Somewhat concerned,0.45553,3615,7318,0.44411,0.46694
2015,30-45 y.,Not concerned at all,0.21114,1389,7318,0.20178,0.22049
2015,46-65 y.,Very concerned,0.37777,3185,8834,0.36765,0.38788
2015,46-65 y.,Somewhat concerned,0.46907,4317,8834,0.45866,0.47947
2015,46-65 y.,Not concerned at all,0.14046,1332,8834,0.13321,0.14770
2015,66 and older,Very concerned,0.49971,2361,4843,0.48562,0.51379
2015,66 and older,Somewhat concerned,0.40732,2059,4843,0.39348,0.42116
2015,66 and older,Not concerned at all,0.08139,423,4843,0.07369,0.08909
2016,17-29 y.,Very concerned,0.29957,1333,3777,0.28495,0.31418
2016,17-29 y.,Somewhat concerned,0.40448,1651,3777,0.38882,0.42013
2016,17-29 y.,Not concerned at all,0.19607,793,3777,0.18341,0.20874
2016,30-45 y.,Very concerned,0.39826,3098,7021,0.38680,0.40971
2016,30-45 y.,Somewhat concerned,0.43545,2974,7021,0.42385,0.44705
2016,30-45 y.,Not concerned at all,0.14681,949,7021,0.13853,0.15509
2016,46-65 y.,Very concerned,0.50034,4112,8570,0.48976,0.51093
2016,46-65 y.,Somewhat concerned,0.39988,3565,8570,0.38950,0.41025
2016,46-65 y.,Not concerned at all,0.09587,893,8570,0.08964,0.10210
2016,66 and older,Very concerned,0.58204,2703,4692,0.56792,0.59615
2016,66 and older,Somewhat concerned,0.35034,1674,4692,0.33669,0.36400
2016,66 and older,Not concerned at all,0.06026,315,4692,0.05345,0.06707
2017,17-29 y.,Very concerned,0.29223,1386,4316,0.27866,0.30580
2017,17-29 y.,Somewhat concerned,0.40666,1937,4316,0.39200,0.42132
2017,17-29 y.,Not concerned at all,0.20507,993,4316,0.19303,0.21712
2017,30-45 y.,Very concerned,0.39308,3040,7230,0.38182,0.40434
2017,30-45 y.,Somewhat concerned,0.41841,3121,7230,0.40703,0.42978
2017,30-45 y.,Not concerned at all,0.17434,1069,7230,0.16559,0.18308
2017,46-65 y.,Very concerned,0.48419,4636,9932,0.47436,0.49402
2017,46-65 y.,Somewhat concerned,0.41020,4217,9932,0.40052,0.41987
2017,46-65 y.,Not concerned at all,0.09965,1079,9932,0.09376,0.10554
2017,66 and older,Very concerned,0.56563,2757,4933,0.55179,0.57946
2017,66 and older,Somewhat concerned,0.35871,1838,4933,0.34532,0.37210
2017,66 and older,Not concerned at all,0.06676,338,4933,0.05979,0.07373
2018,17-29 y.,Very concerned,0.23842,1122,4250,0.22561,0.25124
2018,17-29 y.,Somewhat concerned,0.42719,1932,4250,0.41231,0.44206
2018,17-29 y.,Not concerned at all,0.24462,1196,4250,0.23169,0.25755
2018,30-45 y.,Very concerned,0.33242,2377,6710,0.32115,0.34369
2018,30-45 y.,Somewhat concerned,0.43351,2977,6710,0.42165,0.44537
2018,30-45 y.,Not concerned at all,0.21787,1356,6710,0.20799,0.22775
2018,46-65 y.,Very concerned,0.39484,3696,9615,0.38507,0.40461
2018,46-65 y.,Somewhat concerned,0.45938,4385,9615,0.44942,0.46934
2018,46-65 y.,Not concerned at all,0.14038,1534,9615,0.13344,0.14732
2018,66 and older,Very concerned,0.45918,2282,4979,0.44534,0.47302
2018,66 and older,Somewhat concerned,0.44169,2190,4979,0.42789,0.45548
2018,66 and older,Not concerned at all,0.09636,507,4979,0.08816,0.10456
2019,17-29 y.,Very concerned,0.22636,986,3804,0.21306,0.23966
2019,17-29 y.,Somewhat concerned,0.41950,1745,3804,0.40381,0.43518
2019,17-29 y.,Not concerned at all,0.25205,1073,3804,0.23825,0.26585
2019,30-45 y.,Very concerned,0.28506,1963,6253,0.27387,0.29625
2019,30-45 y.,Somewhat concerned,0.45992,2944,6253,0.44756,0.47227
2019,30-45 y.,Not concerned at all,0.23585,1346,6253,0.22533,0.24638
2019,46-65 y.,Very concerned,0.37246,3536,10375,0.36316,0.38177
2019,46-65 y.,Somewhat concerned,0.48191,5106,10375,0.47229,0.49152
2019,46-65 y.,Not concerned at all,0.13997,1733,10375,0.13330,0.14665
2019,66 and older,Very concerned,0.42063,2132,5159,0.40715,0.43410
2019,66 and older,Somewhat concerned,0.47685,2480,5159,0.46322,0.49048
2019,66 and older,Not concerned at all,0.09853,547,5159,0.09040,0.10667
2020,17-29 y.,Very concerned,0.16471,775,4296,0.15362,0.17580
2020,17-29 y.,Somewhat concerned,0.39295,1848,4296,0.37835,0.40756
2020,17-29 y.,Not concerned at all,0.34378,1673,4296,0.32958,0.35799
2020,30-45 y.,Very concerned,0.23874,1590,6584,0.22845,0.24904
2020,30-45 y.,Somewhat concerned,0.44035,2928,6584,0.42836,0.45234
2020,30-45 y.,Not concerned at all,0.30081,2066,6584,0.28973,0.31189
2020,46-65 y.,Very concerned,0.30622,2714,9761,0.29708,0.31537
2020,46-65 y.,Somewhat concerned,0.48782,4768,9761,0.47791,0.49774
2020,46-65 y.,Not concerned at all,0.20027,2279,9761,0.19233,0.20821
2020,66 and older,Very concerned,0.38794,1839,4858,0.37424,0.40165
2020,66 and older,Somewhat concerned,0.48172,2335,4858,0.46767,0.49577
2020,66 and older,Not concerned at all,0.12451,684,4858,0.11522,0.13379
2021,17-29 y.,Very concerned,0.16001,485,2670,0.14610,0.17392
2021,17-29 y.,Somewhat concerned,0.38721,1156,2670,0.36873,0.40569
2021,17-29 y.,Not concerned at all,0.35644,1029,2670,0.33827,0.37461
2021,30-45 y.,Very concerned,0.23395,974,4128,0.22103,0.24686
2021,30-45 y.,Somewhat concerned,0.46097,1959,4128,0.44576,0.47618
2021,30-45 y.,Not concerned at all,0.28135,1195,4128,0.26763,0.29507
2021,46-65 y.,Very concerned,0.31724,1936,6774,0.30616,0.32833
2021,46-65 y.,Somewhat concerned,0.47742,3292,6774,0.46552,0.48931
2021,46-65 y.,Not concerned at all,0.19671,1546,6774,0.18724,0.20618
2021,66 and older,Very concerned,0.45537,1494,3533,0.43895,0.47180
2021,66 and older,Somewhat concerned,0.42712,1604,3533,0.41081,0.44344
2021,66 and older,Not concerned at all,0.11032,435,3533,0.09999,0.12065
