year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,First Stage of Tertiary Education,Rural regions,390,1.99179,1.73778,2.24579,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,0.00000,1.00000
2001,Second Stage of Tertiary Education,Urban regions,1768,1.67645,1.56125,1.79164,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2001,Second Stage of Tertiary Education,Rural regions,779,1.96899,1.78685,2.15113,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2002,Pre-primary Level,Urban regions,,,,,,,,,,,,
2002,Pre-primary Level,Rural regions,,,,,,,,,,,,
2002,Primary Level,Urban regions,,,,,,,,,,,,
2002,Primary Level,Rural regions,,,,,,,,,,,,
2002,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2002,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2002,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2002,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2002,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2002,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2002,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2002,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2002,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2002,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2003,Pre-primary Level,Urban regions,39,2.32774,1.62043,3.03506,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2003,Pre-primary Level,Rural regions,,,,,,,,,,,,
2003,Primary Level,Urban regions,66,2.21716,1.40649,3.02784,0.00000,0.00000,3.00000,0.00000,7.50000,0.00000,0.00000,2.00000
2003,Primary Level,Rural regions,,,,,,,,,,,,
2003,Lower Secondary Level,Urban regions,748,2.51107,2.29378,2.72836,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2003,Lower Secondary Level,Rural regions,320,2.11108,1.79720,2.42496,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,0.00000,1.00000
2003,Upper Secondary Level,Urban regions,3873,2.15572,2.07400,2.23744,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2003,Upper Secondary Level,Rural regions,2213,2.52331,2.40966,2.63695,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.97500,2.00000
2003,Post-secondary Non-tertiary Level,Urban regions,604,2.35938,2.15032,2.56843,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2003,Post-secondary Non-tertiary Level,Rural regions,173,2.46250,2.04746,2.87754,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2003,First Stage of Tertiary Education,Urban regions,710,1.81343,1.64329,1.98356,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.97500,1.00000
2003,First Stage of Tertiary Education,Rural regions,400,2.35574,2.08941,2.62206,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2003,Second Stage of Tertiary Education,Urban regions,2259,1.97841,1.87515,2.08167,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2003,Second Stage of Tertiary Education,Rural regions,888,2.08694,1.91516,2.25871,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.02500
2004,Pre-primary Level,Urban regions,,,,,,,,,,,,
2004,Pre-primary Level,Rural regions,,,,,,,,,,,,
2004,Primary Level,Urban regions,,,,,,,,,,,,
2004,Primary Level,Rural regions,,,,,,,,,,,,
2004,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2004,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2004,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2004,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2004,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2004,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2004,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2004,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2004,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2004,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2005,Pre-primary Level,Urban regions,36,2.27908,1.41872,3.13944,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,5.00000
2005,Pre-primary Level,Rural regions,,,,,,,,,,,,
2005,Primary Level,Urban regions,59,2.19270,1.52190,2.86349,0.00000,1.00000,5.00000,0.00000,9.00000,1.00000,0.00000,3.00000
2005,Primary Level,Rural regions,,,,,,,,,,,,
2005,Lower Secondary Level,Urban regions,633,2.40828,2.19285,2.62371,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2005,Lower Secondary Level,Rural regions,278,3.50063,3.09620,3.90507,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2005,Upper Secondary Level,Urban regions,3537,2.29869,2.21194,2.38544,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2005,Upper Secondary Level,Rural regions,2009,2.63280,2.51325,2.75234,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,2.00000
2005,Post-secondary Non-tertiary Level,Urban regions,603,2.40655,2.21512,2.59798,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2005,Post-secondary Non-tertiary Level,Rural regions,168,2.57244,2.19900,2.94587,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,3.00000
2005,First Stage of Tertiary Education,Urban regions,656,2.19716,2.00227,2.39205,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2005,First Stage of Tertiary Education,Rural regions,360,2.46470,2.17071,2.75870,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2005,Second Stage of Tertiary Education,Urban regions,2093,2.02780,1.91874,2.13686,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2005,Second Stage of Tertiary Education,Rural regions,837,2.23679,2.05076,2.42282,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
2006,Pre-primary Level,Urban regions,,,,,,,,,,,,
2006,Pre-primary Level,Rural regions,,,,,,,,,,,,
2006,Primary Level,Urban regions,,,,,,,,,,,,
2006,Primary Level,Rural regions,,,,,,,,,,,,
2006,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2006,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2006,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2006,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2006,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2006,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2006,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2006,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2006,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2006,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2007,Pre-primary Level,Urban regions,,,,,,,,,,,,
2007,Pre-primary Level,Rural regions,,,,,,,,,,,,
2007,Primary Level,Urban regions,45,2.61030,1.80564,3.41496,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,0.00000,3.00000
2007,Primary Level,Rural regions,,,,,,,,,,,,
2007,Lower Secondary Level,Urban regions,521,2.22932,1.98585,2.47278,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.02500
2007,Lower Secondary Level,Rural regions,261,3.00217,2.59572,3.40863,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,3.00000
2007,Upper Secondary Level,Urban regions,3534,2.16093,2.07468,2.24717,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2007,Upper Secondary Level,Rural regions,2098,2.37106,2.25768,2.48443,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2007,Post-secondary Non-tertiary Level,Urban regions,602,2.09787,1.92251,2.27324,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
2007,Post-secondary Non-tertiary Level,Rural regions,210,2.36179,2.01460,2.70898,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,1.00000,2.00000
2007,First Stage of Tertiary Education,Urban regions,618,2.15075,1.95304,2.34846,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,2.00000
2007,First Stage of Tertiary Education,Rural regions,372,1.96317,1.74275,2.18359,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
2007,Second Stage of Tertiary Education,Urban regions,2173,1.68976,1.59179,1.78773,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2007,Second Stage of Tertiary Education,Rural regions,858,2.09420,1.92259,2.26582,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2008,Pre-primary Level,Urban regions,,,,,,,,,,,,
2008,Pre-primary Level,Rural regions,,,,,,,,,,,,
2008,Primary Level,Urban regions,,,,,,,,,,,,
2008,Primary Level,Rural regions,,,,,,,,,,,,
2008,Lower Secondary Level,Urban regions,,,,,,,,,,,,
2008,Lower Secondary Level,Rural regions,,,,,,,,,,,,
2008,Upper Secondary Level,Urban regions,,,,,,,,,,,,
2008,Upper Secondary Level,Rural regions,,,,,,,,,,,,
2008,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
2008,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
2008,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2008,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2008,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
2008,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
2009,Pre-primary Level,Urban regions,,,,,,,,,,,,
2009,Pre-primary Level,Rural regions,,,,,,,,,,,,
2009,Primary Level,Urban regions,40,2.51684,1.65527,3.37841,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,0.00000,5.00000
2009,Primary Level,Rural regions,,,,,,,,,,,,
2009,Lower Secondary Level,Urban regions,451,2.93937,2.66613,3.21261,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,3.00000
2009,Lower Secondary Level,Rural regions,204,2.75108,2.35290,3.14925,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,3.00000
