year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,Pre-primary Level,40,2.10430,0.98532,3.22328,0.00000,0.99722,1.33504,0.00000,3.33759,1.00000,0.00000,1.00000
2013,Primary Level,76,1.52900,0.94240,2.11560,0.00000,0.00000,2.94976,0.00000,7.37440,0.00000,0.00000,1.00000
2013,Lower Secondary Level,682,2.11477,1.90271,2.32682,0.00000,1.00000,4.00000,0.00000,10.00000,1.00000,0.00000,1.00000
2013,Upper Secondary Level,5084,1.84159,1.77272,1.91046,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2013,Post-secondary Non-tertiary Level,805,1.70568,1.54417,1.86720,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,0.00000,1.00000
2013,First Stage of Tertiary Education,837,1.94895,1.77511,2.12280,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
2013,Second Stage of Tertiary Education,2959,1.53784,1.45252,1.62317,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2014,Pre-primary Level,,,,,,,,,,,,
2014,Primary Level,,,,,,,,,,,,
2014,Lower Secondary Level,,,,,,,,,,,,
2014,Upper Secondary Level,,,,,,,,,,,,
2014,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2014,First Stage of Tertiary Education,,,,,,,,,,,,
2014,Second Stage of Tertiary Education,,,,,,,,,,,,
2015,Pre-primary Level,55,2.20802,1.34990,3.06615,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,2.00000
2015,Primary Level,202,2.35071,1.93390,2.76752,0.00000,1.00000,4.47967,0.00000,10.00000,1.00000,0.00000,2.00000
2015,Lower Secondary Level,1375,2.22480,2.08331,2.36629,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,1.00000,1.00000
2015,Upper Secondary Level,7171,2.09858,2.03731,2.15985,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Post-secondary Non-tertiary Level,1614,1.97040,1.85422,2.08658,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,First Stage of Tertiary Education,1032,1.84801,1.70703,1.98900,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
2015,Second Stage of Tertiary Education,4455,1.77802,1.70417,1.85187,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,,,,,,,,,,,,
2017,Primary Level,,,,,,,,,,,,
2017,Lower Secondary Level,,,,,,,,,,,,
2017,Upper Secondary Level,,,,,,,,,,,,
2017,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2017,First Stage of Tertiary Education,,,,,,,,,,,,
2017,Second Stage of Tertiary Education,,,,,,,,,,,,
2018,Pre-primary Level,41,1.15541,0.49547,1.81535,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,0.00000,1.00000
2018,Primary Level,195,1.57594,1.20263,1.94924,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Lower Secondary Level,1297,1.52229,1.38811,1.65647,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Upper Secondary Level,7034,1.25039,1.20012,1.30065,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,Post-secondary Non-tertiary Level,1646,1.29215,1.19302,1.39128,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2018,First Stage of Tertiary Education,1001,1.14975,1.03037,1.26914,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2018,Second Stage of Tertiary Education,4512,1.33363,1.26551,1.40175,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,,,,,,,,,,,,
2020,Upper Secondary Level,,,,,,,,,,,,
2020,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2020,First Stage of Tertiary Education,,,,,,,,,,,,
2020,Second Stage of Tertiary Education,,,,,,,,,,,,
2021,Pre-primary Level,36,2.62340,1.53342,3.71338,0.00000,1.00000,5.27092,0.00000,10.00000,1.00000,0.00000,5.00000
2021,Primary Level,359,2.30499,1.98323,2.62674,0.00000,0.00000,5.00000,0.00000,10.00000,0.00000,0.00000,2.00000
2021,Lower Secondary Level,820,1.59610,1.42035,1.77185,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,1.00000
2021,Upper Secondary Level,4305,1.38690,1.31487,1.45893,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,Post-secondary Non-tertiary Level,1238,1.36936,1.23983,1.49889,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,0.00000
2021,First Stage of Tertiary Education,672,0.99028,0.84287,1.13770,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2021,Second Stage of Tertiary Education,4040,1.24196,1.17107,1.31284,0.00000,0.00000,1.00000,0.00000,2.50000,0.00000,0.00000,0.00000
2022,Pre-primary Level,,,,,,,,,,,,
2022,Primary Level,,,,,,,,,,,,
2022,Lower Secondary Level,,,,,,,,,,,,
2022,Upper Secondary Level,,,,,,,,,,,,
2022,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2022,First Stage of Tertiary Education,,,,,,,,,,,,
2022,Second Stage of Tertiary Education,,,,,,,,,,,,
