"pgstib","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","169","0.0808270329981561","0.0685223804782929","0.0931316855180194"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","204","0.2565505307346","0.227463369947496","0.285637691521705"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","79","0.0509913646616233","0.0390790586102776","0.062903670712969"
"NE: arbeitslos gemeldet","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","269","0.0316590471384495","0.0276367393422206","0.0356813549346784"
"NE: arbeitslos gemeldet","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","44","0.0218292028003299","0.0152326248605046","0.0284257807401552"
"NE: arbeitslos gemeldet","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","30","0.0340958471530483","0.0220091704850367","0.0461825238210599"
"NE: arbeitslos gemeldet","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","37","0.0506002552438977","0.0387312764939581","0.0624692339938373"
"NE: Rentner/Rentnerin","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1349","0.275038911274443","0.264780817851761","0.285297004697126"
"NE: Rentner/Rentnerin","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","237","0.173336098139204","0.156247697849948","0.19042449842846"
"NE: Rentner/Rentnerin","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","64","0.116178928388537","0.0948369338734045","0.13752092290367"
"NE: Rentner/Rentnerin","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","81","0.144251959638469","0.119767322805197","0.16873659647174"
"NE: Rentner/Rentnerin","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","198","0.021047526208733","0.0177499596901129","0.024345092727353"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","155","0.0719852143302032","0.0603173461855563","0.0836530824748501"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","46","0.0571060835489965","0.0416513418814656","0.0725608252165275"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","256","0.121448244012573","0.103759714168291","0.139136773856856"
"ungelernter Arbeiter","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","433","0.0391647383490756","0.0347083368414482","0.0436211398567031"
"ungelernter Arbeiter","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","37","0.0253640218880906","0.0148922680599408","0.0358357757162404"
"ungelernter Arbeiter","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","319","0.13898310481244","0.120250451977225","0.157715757647655"
"angelernter Arbeiter","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1031","0.0985191003870494","0.0916728825323591","0.10536531824174"
"angelernter Arbeiter","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","63","0.0348516340072158","0.0226365134608692","0.0470667545535624"
"angelernter Arbeiter","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","45","0.0218738961190354","0.013953025116796","0.0297947671212748"
"gelernte und Facharbeiter","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","833","0.102213778120727","0.0952546726267702","0.109172883614683"
"gelernte und Facharbeiter","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","56","0.0286419741339786","0.0211121721696667","0.0361717760982904"
"gelernte und Facharbeiter","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","41","0.0250779866161756","0.0146639184394511","0.0354920547929"
"gelernte und Facharbeiter","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","122","0.0160906751214322","0.0132001489710108","0.0189812012718537"
"Vorarbeiter, Kolonnenführer","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","54","0.00822229254067097","0.00614778095455118","0.0102968041267908"
"Meister, Polier","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","55","0.00868790804573362","0.00655596773655365","0.0108198483549136"
"selbständiger Landwirt","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
