"pgstib","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"NE: Wehr- und Zivildienst","1984","direkter Migrationshintergrund","weiblich","","","",""
"NE: Wehr- und Zivildienst","1984","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Wehr- und Zivildienst","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","kein Migrationshintergrund","maennlich","173","0.0394636815472126","0.0335171926264535","0.0454101704679718"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","kein Migrationshintergrund","weiblich","124","0.0258763703633517","0.0212687491054241","0.0304839916212792"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","66","0.0287140262116415","0.0210310342080622","0.0363970182152207"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Volontäre, Praktikanten","1984","kein Migrationshintergrund","maennlich","","","",""
"Volontäre, Praktikanten","1984","kein Migrationshintergrund","weiblich","","","",""
"Volontäre, Praktikanten","1984","direkter Migrationshintergrund","maennlich","","","",""
"Volontäre, Praktikanten","1984","direkter Migrationshintergrund","weiblich","","","",""
"Volontäre, Praktikanten","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Volontäre, Praktikanten","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Aspiranten (1990 Ost)","1984","kein Migrationshintergrund","maennlich","","","",""
"Aspiranten (1990 Ost)","1984","kein Migrationshintergrund","weiblich","","","",""
"Aspiranten (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Aspiranten (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Aspiranten (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Aspiranten (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"ungelernter Arbeiter","1984","kein Migrationshintergrund","maennlich","78","0.0186616798734178","0.0145284489839761","0.0227949107628595"
"ungelernter Arbeiter","1984","kein Migrationshintergrund","weiblich","145","0.0296891064338831","0.0247633597707259","0.0346148530970402"
"ungelernter Arbeiter","1984","direkter Migrationshintergrund","maennlich","269","0.111226013239798","0.0967613399377565","0.125690686541839"
"ungelernter Arbeiter","1984","direkter Migrationshintergrund","weiblich","244","0.0968465800392887","0.0823596842864028","0.111333475792175"
"ungelernter Arbeiter","1984","indirekter Migrationshintergrund","maennlich","","","",""
"ungelernter Arbeiter","1984","indirekter Migrationshintergrund","weiblich","","","",""
"angelernter Arbeiter","1984","kein Migrationshintergrund","maennlich","330","0.0786330453468146","0.070412061712051","0.0868540289815782"
"angelernter Arbeiter","1984","kein Migrationshintergrund","weiblich","218","0.0439775719304605","0.0380268765488494","0.0499282673120715"
"angelernter Arbeiter","1984","direkter Migrationshintergrund","maennlich","611","0.258276705893619","0.238140698829921","0.278412712957318"
"angelernter Arbeiter","1984","direkter Migrationshintergrund","weiblich","304","0.155956892687249","0.138184863177028","0.173728922197469"
"angelernter Arbeiter","1984","indirekter Migrationshintergrund","maennlich","","","",""
"angelernter Arbeiter","1984","indirekter Migrationshintergrund","weiblich","","","",""
"gelernte und Facharbeiter","1984","kein Migrationshintergrund","maennlich","592","0.140760597967888","0.130138689282966","0.151382506652811"
"gelernte und Facharbeiter","1984","kein Migrationshintergrund","weiblich","49","0.0102058624846899","0.00728900406458612","0.0131227209047936"
"gelernte und Facharbeiter","1984","direkter Migrationshintergrund","maennlich","320","0.171881046542802","0.154524227594016","0.189237865491587"
"gelernte und Facharbeiter","1984","direkter Migrationshintergrund","weiblich","","","",""
"gelernte und Facharbeiter","1984","indirekter Migrationshintergrund","maennlich","","","",""
"gelernte und Facharbeiter","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1984","kein Migrationshintergrund","maennlich","100","0.023102055536551","0.0185137235921362","0.0276903874809658"
"Vorarbeiter, Kolonnenführer","1984","kein Migrationshintergrund","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1984","direkter Migrationshintergrund","maennlich","37","0.0192801367282704","0.0129540183156549","0.0256062551408859"
"Vorarbeiter, Kolonnenführer","1984","direkter Migrationshintergrund","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Vorarbeiter, Kolonnenführer","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Meister, Polier","1984","kein Migrationshintergrund","maennlich","56","0.0132136451036033","0.00972603596691624","0.0167012542402904"
"Meister, Polier","1984","kein Migrationshintergrund","weiblich","","","",""
"Meister, Polier","1984","direkter Migrationshintergrund","maennlich","","","",""
"Meister, Polier","1984","direkter Migrationshintergrund","weiblich","","","",""
"Meister, Polier","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Meister, Polier","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","kein Migrationshintergrund","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","direkter Migrationshintergrund","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt","1984","kein Migrationshintergrund","maennlich","45","0.0113265638559665","0.00809449621189177","0.0145586315000413"
"selbständiger Landwirt","1984","kein Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt","1984","direkter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt","1984","direkter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt","1984","indirekter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt","1984","indirekter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker","1984","kein Migrationshintergrund","maennlich","59","0.0135131302357844","0.0099867547348423","0.0170395057367266"
"Freiberufler, Akademiker","1984","kein Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker","1984","direkter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker","1984","direkter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","kein Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger","1984","kein Migrationshintergrund","maennlich","181","0.0430787031254613","0.036877523089294","0.0492798831616286"
"sonstige selbständiger","1984","kein Migrationshintergrund","weiblich","70","0.0144603509514286","0.0109958193898047","0.0179248825130525"
"sonstige selbständiger","1984","direkter Migrationshintergrund","maennlich","50","0.0264513372612676","0.019068684789721","0.0338339897328142"
"sonstige selbständiger","1984","direkter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger","1984","indirekter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger","1984","indirekter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","kein Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","kein Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","direkter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","direkter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","kein Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","kein Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","direkter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","direkter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","kein Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","kein Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","direkter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","direkter Migrationshintergrund","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","indirekter Migrationshintergrund","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1984","indirekter Migrationshintergrund","weiblich","","","",""
"mithelfende Familienangehörige","1984","kein Migrationshintergrund","maennlich","","","",""
"mithelfende Familienangehörige","1984","kein Migrationshintergrund","weiblich","36","0.00715743337937578","0.0047109802123911","0.00960388654636046"
"mithelfende Familienangehörige","1984","direkter Migrationshintergrund","maennlich","","","",""
"mithelfende Familienangehörige","1984","direkter Migrationshintergrund","weiblich","","","",""
"mithelfende Familienangehörige","1984","indirekter Migrationshintergrund","maennlich","","","",""
"mithelfende Familienangehörige","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1984","kein Migrationshintergrund","maennlich","44","0.0104695139621823","0.00736078564287124","0.0135782422814934"
"Angestellte, Industrie- und Werkmeister","1984","kein Migrationshintergrund","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","1984","direkter Migrationshintergrund","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1984","kein Migrationshintergrund","maennlich","85","0.0208740067142796","0.0165075705093573","0.0252404429192019"
"Angestellte, einfache Tätigkeit (bis 1990)","1984","kein Migrationshintergrund","weiblich","412","0.0810240623813519","0.073104938589414","0.0889431861732897"
"Angestellte, einfache Tätigkeit (bis 1990)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1984","direkter Migrationshintergrund","weiblich","63","0.0536807955248322","0.0426404993679739","0.0647210916816906"
"Angestellte, einfache Tätigkeit (bis 1990)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","kein Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","kein Migrationshintergrund","maennlich","444","0.102319313062987","0.09306285860753","0.111575767518444"
"Angestellte, qualifizierte Tätigkeit","1984","kein Migrationshintergrund","weiblich","561","0.110490159326876","0.101391964482052","0.1195883541717"
"Angestellte, qualifizierte Tätigkeit","1984","direkter Migrationshintergrund","maennlich","39","0.0488716740592141","0.0389529012669702","0.058790446851458"
"Angestellte, qualifizierte Tätigkeit","1984","direkter Migrationshintergrund","weiblich","46","0.0652583525927659","0.0531602775330304","0.0773564276525014"
"Angestellte, qualifizierte Tätigkeit","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, qualifizierte Tätigkeit","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","kein Migrationshintergrund","maennlich","284","0.0639281899715338","0.0564567259875953","0.0713996539554723"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","kein Migrationshintergrund","weiblich","67","0.0131082849504012","0.00980743529975882","0.0164091346010436"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","direkter Migrationshintergrund","weiblich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","kein Migrationshintergrund","maennlich","48","0.0112922286810276","0.0080650075388484","0.0145194498232068"
"Angestellte, umfassende Führungsaufgaben","1984","kein Migrationshintergrund","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","direkter Migrationshintergrund","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","direkter Migrationshintergrund","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","kein Migrationshintergrund","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","kein Migrationshintergrund","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","direkter Migrationshintergrund","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","direkter Migrationshintergrund","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Beamte, einfacher Dienst","1984","kein Migrationshintergrund","maennlich","34","0.00774170263793315","0.00506478177519883","0.0104186235006675"
"Beamte, einfacher Dienst","1984","kein Migrationshintergrund","weiblich","","","",""
"Beamte, einfacher Dienst","1984","direkter Migrationshintergrund","maennlich","","","",""
"Beamte, einfacher Dienst","1984","direkter Migrationshintergrund","weiblich","","","",""
"Beamte, einfacher Dienst","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte, einfacher Dienst","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Beamte, mittlerer Dienst","1984","kein Migrationshintergrund","maennlich","136","0.0304372709543528","0.0251904561978806","0.035684085710825"
"Beamte, mittlerer Dienst","1984","kein Migrationshintergrund","weiblich","","","",""
"Beamte, mittlerer Dienst","1984","direkter Migrationshintergrund","maennlich","","","",""
"Beamte, mittlerer Dienst","1984","direkter Migrationshintergrund","weiblich","","","",""
"Beamte, mittlerer Dienst","1984","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte, mittlerer Dienst","1984","indirekter Migrationshintergrund","weiblich","","","",""
"Beamte, gehobener Dienst","1984","kein Migrationshintergrund","maennlich","110","0.025775630110865","0.0209357003407626","0.0306155598809673"
