"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2005","Realschule","Bremen","5.79","5.83","42","5.5","6.08"
"2005","Realschule","Hamburg","5.68","5.5","76","5.47","5.89"
"2005","Realschule","Hessen","5.48","5.58","311","5.37","5.59"
"2005","Realschule","Mecklenburg-Vorpommern","5.62","5.58","192","5.49","5.75"
"2005","Realschule","Niedersachsen","5.47","5.17","517","5.39","5.55"
"2005","Realschule","Nordrhein-Westfalen","5.46","5.58","892","5.4","5.52"
"2005","Realschule","Rheinland-Pfalz,Saarland","5.49","5.5","245","5.37","5.61"
"2005","Realschule","Sachsen","5.49","5.58","614","5.41","5.57"
"2005","Realschule","Sachsen-Anhalt","5.33","5.17","287","5.22","5.44"
"2005","Realschule","Schleswig-Holstein","5.4","5.17","163","5.26","5.54"
"2005","Realschule","Thüringen","5.36","5.17","340","5.25","5.47"
"2006","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2006","(Fach-)Abitur","Bayern","","","","",""
"2006","(Fach-)Abitur","Berlin","","","","",""
"2006","(Fach-)Abitur","Brandenburg","","","","",""
"2006","(Fach-)Abitur","Bremen","","","","",""
"2006","(Fach-)Abitur","Hamburg","","","","",""
"2006","(Fach-)Abitur","Hessen","","","","",""
"2006","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2006","(Fach-)Abitur","Niedersachsen","","","","",""
"2006","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2006","(Fach-)Abitur","Sachsen","","","","",""
"2006","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2006","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2006","(Fach-)Abitur","Thüringen","","","","",""
"2006","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2006","(noch) kein Abschluss","Bayern","","","","",""
"2006","(noch) kein Abschluss","Berlin","","","","",""
"2006","(noch) kein Abschluss","Brandenburg","","","","",""
"2006","(noch) kein Abschluss","Bremen","","","","",""
"2006","(noch) kein Abschluss","Hamburg","","","","",""
"2006","(noch) kein Abschluss","Hessen","","","","",""
"2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2006","(noch) kein Abschluss","Niedersachsen","","","","",""
"2006","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2006","(noch) kein Abschluss","Sachsen","","","","",""
"2006","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2006","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2006","(noch) kein Abschluss","Thüringen","","","","",""
"2006","AkademikerIn","Baden-Württemberg","","","","",""
"2006","AkademikerIn","Bayern","","","","",""
"2006","AkademikerIn","Berlin","","","","",""
"2006","AkademikerIn","Brandenburg","","","","",""
"2006","AkademikerIn","Bremen","","","","",""
"2006","AkademikerIn","Hamburg","","","","",""
"2006","AkademikerIn","Hessen","","","","",""
"2006","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2006","AkademikerIn","Niedersachsen","","","","",""
"2006","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2006","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2006","AkademikerIn","Sachsen","","","","",""
"2006","AkademikerIn","Sachsen-Anhalt","","","","",""
"2006","AkademikerIn","Schleswig-Holstein","","","","",""
"2006","AkademikerIn","Thüringen","","","","",""
"2006","Hauptschule","Baden-Württemberg","","","","",""
"2006","Hauptschule","Bayern","","","","",""
"2006","Hauptschule","Berlin","","","","",""
"2006","Hauptschule","Brandenburg","","","","",""
"2006","Hauptschule","Bremen","","","","",""
"2006","Hauptschule","Hamburg","","","","",""
"2006","Hauptschule","Hessen","","","","",""
"2006","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2006","Hauptschule","Niedersachsen","","","","",""
"2006","Hauptschule","Nordrhein-Westfalen","","","","",""
"2006","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2006","Hauptschule","Sachsen","","","","",""
"2006","Hauptschule","Sachsen-Anhalt","","","","",""
"2006","Hauptschule","Schleswig-Holstein","","","","",""
"2006","Hauptschule","Thüringen","","","","",""
"2006","Realschule","Baden-Württemberg","","","","",""
"2006","Realschule","Bayern","","","","",""
"2006","Realschule","Berlin","","","","",""
"2006","Realschule","Brandenburg","","","","",""
"2006","Realschule","Bremen","","","","",""
"2006","Realschule","Hamburg","","","","",""
"2006","Realschule","Hessen","","","","",""
"2006","Realschule","Mecklenburg-Vorpommern","","","","",""
"2006","Realschule","Niedersachsen","","","","",""
"2006","Realschule","Nordrhein-Westfalen","","","","",""
"2006","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2006","Realschule","Sachsen","","","","",""
"2006","Realschule","Sachsen-Anhalt","","","","",""
"2006","Realschule","Schleswig-Holstein","","","","",""
"2006","Realschule","Thüringen","","","","",""
"2007","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2007","(Fach-)Abitur","Bayern","","","","",""
"2007","(Fach-)Abitur","Berlin","","","","",""
"2007","(Fach-)Abitur","Brandenburg","","","","",""
"2007","(Fach-)Abitur","Bremen","","","","",""
"2007","(Fach-)Abitur","Hamburg","","","","",""
"2007","(Fach-)Abitur","Hessen","","","","",""
"2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2007","(Fach-)Abitur","Niedersachsen","","","","",""
"2007","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2007","(Fach-)Abitur","Sachsen","","","","",""
"2007","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2007","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2007","(Fach-)Abitur","Thüringen","","","","",""
"2007","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2007","(noch) kein Abschluss","Bayern","","","","",""
"2007","(noch) kein Abschluss","Berlin","","","","",""
"2007","(noch) kein Abschluss","Brandenburg","","","","",""
"2007","(noch) kein Abschluss","Bremen","","","","",""
"2007","(noch) kein Abschluss","Hamburg","","","","",""
"2007","(noch) kein Abschluss","Hessen","","","","",""
"2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2007","(noch) kein Abschluss","Niedersachsen","","","","",""
"2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2007","(noch) kein Abschluss","Sachsen","","","","",""
"2007","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2007","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2007","(noch) kein Abschluss","Thüringen","","","","",""
"2007","AkademikerIn","Baden-Württemberg","","","","",""
"2007","AkademikerIn","Bayern","","","","",""
"2007","AkademikerIn","Berlin","","","","",""
"2007","AkademikerIn","Brandenburg","","","","",""
"2007","AkademikerIn","Bremen","","","","",""
"2007","AkademikerIn","Hamburg","","","","",""
"2007","AkademikerIn","Hessen","","","","",""
"2007","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2007","AkademikerIn","Niedersachsen","","","","",""
"2007","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2007","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2007","AkademikerIn","Sachsen","","","","",""
"2007","AkademikerIn","Sachsen-Anhalt","","","","",""
"2007","AkademikerIn","Schleswig-Holstein","","","","",""
"2007","AkademikerIn","Thüringen","","","","",""
"2007","Hauptschule","Baden-Württemberg","","","","",""
"2007","Hauptschule","Bayern","","","","",""
"2007","Hauptschule","Berlin","","","","",""
"2007","Hauptschule","Brandenburg","","","","",""
"2007","Hauptschule","Bremen","","","","",""
"2007","Hauptschule","Hamburg","","","","",""
"2007","Hauptschule","Hessen","","","","",""
"2007","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2007","Hauptschule","Niedersachsen","","","","",""
"2007","Hauptschule","Nordrhein-Westfalen","","","","",""
"2007","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2007","Hauptschule","Sachsen","","","","",""
"2007","Hauptschule","Sachsen-Anhalt","","","","",""
"2007","Hauptschule","Schleswig-Holstein","","","","",""
"2007","Hauptschule","Thüringen","","","","",""
"2007","Realschule","Baden-Württemberg","","","","",""
"2007","Realschule","Bayern","","","","",""
"2007","Realschule","Berlin","","","","",""
"2007","Realschule","Brandenburg","","","","",""
"2007","Realschule","Bremen","","","","",""
"2007","Realschule","Hamburg","","","","",""
"2007","Realschule","Hessen","","","","",""
"2007","Realschule","Mecklenburg-Vorpommern","","","","",""
"2007","Realschule","Niedersachsen","","","","",""
"2007","Realschule","Nordrhein-Westfalen","","","","",""
"2007","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2007","Realschule","Sachsen","","","","",""
"2007","Realschule","Sachsen-Anhalt","","","","",""
"2007","Realschule","Schleswig-Holstein","","","","",""
"2007","Realschule","Thüringen","","","","",""
"2008","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2008","(Fach-)Abitur","Bayern","","","","",""
"2008","(Fach-)Abitur","Berlin","","","","",""
"2008","(Fach-)Abitur","Brandenburg","","","","",""
"2008","(Fach-)Abitur","Bremen","","","","",""
"2008","(Fach-)Abitur","Hamburg","","","","",""
"2008","(Fach-)Abitur","Hessen","","","","",""
"2008","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2008","(Fach-)Abitur","Niedersachsen","","","","",""
"2008","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2008","(Fach-)Abitur","Sachsen","","","","",""
"2008","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2008","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2008","(Fach-)Abitur","Thüringen","","","","",""
"2008","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2008","(noch) kein Abschluss","Bayern","","","","",""
"2008","(noch) kein Abschluss","Berlin","","","","",""
"2008","(noch) kein Abschluss","Brandenburg","","","","",""
"2008","(noch) kein Abschluss","Bremen","","","","",""
"2008","(noch) kein Abschluss","Hamburg","","","","",""
"2008","(noch) kein Abschluss","Hessen","","","","",""
"2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2008","(noch) kein Abschluss","Niedersachsen","","","","",""
"2008","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2008","(noch) kein Abschluss","Sachsen","","","","",""
"2008","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2008","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2008","(noch) kein Abschluss","Thüringen","","","","",""
"2008","AkademikerIn","Baden-Württemberg","","","","",""
"2008","AkademikerIn","Bayern","","","","",""
"2008","AkademikerIn","Berlin","","","","",""
"2008","AkademikerIn","Brandenburg","","","","",""
"2008","AkademikerIn","Bremen","","","","",""
"2008","AkademikerIn","Hamburg","","","","",""
"2008","AkademikerIn","Hessen","","","","",""
"2008","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2008","AkademikerIn","Niedersachsen","","","","",""
"2008","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2008","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2008","AkademikerIn","Sachsen","","","","",""
"2008","AkademikerIn","Sachsen-Anhalt","","","","",""
"2008","AkademikerIn","Schleswig-Holstein","","","","",""
"2008","AkademikerIn","Thüringen","","","","",""
"2008","Hauptschule","Baden-Württemberg","","","","",""
"2008","Hauptschule","Bayern","","","","",""
"2008","Hauptschule","Berlin","","","","",""
"2008","Hauptschule","Brandenburg","","","","",""
"2008","Hauptschule","Bremen","","","","",""
"2008","Hauptschule","Hamburg","","","","",""
"2008","Hauptschule","Hessen","","","","",""
"2008","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2008","Hauptschule","Niedersachsen","","","","",""
"2008","Hauptschule","Nordrhein-Westfalen","","","","",""
"2008","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2008","Hauptschule","Sachsen","","","","",""
"2008","Hauptschule","Sachsen-Anhalt","","","","",""
"2008","Hauptschule","Schleswig-Holstein","","","","",""
"2008","Hauptschule","Thüringen","","","","",""
"2008","Realschule","Baden-Württemberg","","","","",""
"2008","Realschule","Bayern","","","","",""
"2008","Realschule","Berlin","","","","",""
"2008","Realschule","Brandenburg","","","","",""
"2008","Realschule","Bremen","","","","",""
"2008","Realschule","Hamburg","","","","",""
"2008","Realschule","Hessen","","","","",""
"2008","Realschule","Mecklenburg-Vorpommern","","","","",""
"2008","Realschule","Niedersachsen","","","","",""
"2008","Realschule","Nordrhein-Westfalen","","","","",""
"2008","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2008","Realschule","Sachsen","","","","",""
"2008","Realschule","Sachsen-Anhalt","","","","",""
"2008","Realschule","Schleswig-Holstein","","","","",""
"2008","Realschule","Thüringen","","","","",""
"2009","(Fach-)Abitur","Baden-Württemberg","5.34","5.17","248","5.23","5.45"
"2009","(Fach-)Abitur","Bayern","5.33","5.17","243","5.22","5.44"
"2009","(Fach-)Abitur","Berlin","5.47","5.5","93","5.28","5.66"
"2009","(Fach-)Abitur","Brandenburg","5.23","5.17","63","4.99","5.47"
"2009","(Fach-)Abitur","Bremen","","","","",""
"2009","(Fach-)Abitur","Hamburg","5.45","5.5","48","5.21","5.69"
"2009","(Fach-)Abitur","Hessen","5.43","5.17","170","5.3","5.56"
"2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2009","(Fach-)Abitur","Niedersachsen","5.14","4.83","163","4.99","5.29"
"2009","(Fach-)Abitur","Nordrhein-Westfalen","5.29","5.17","541","5.21","5.37"
"2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5.35","5.17","101","5.18","5.52"
"2009","(Fach-)Abitur","Sachsen","5.24","4.83","112","5.08","5.4"
"2009","(Fach-)Abitur","Sachsen-Anhalt","5.12","5.17","70","4.92","5.32"
"2009","(Fach-)Abitur","Schleswig-Holstein","5.24","5.5","62","4.95","5.53"
"2009","(Fach-)Abitur","Thüringen","5.2","5.17","41","4.91","5.49"
"2009","(noch) kein Abschluss","Baden-Württemberg","4.99","5.17","74","4.74","5.24"
"2009","(noch) kein Abschluss","Bayern","5.29","5.17","68","5.06","5.52"
"2009","(noch) kein Abschluss","Berlin","","","","",""
"2009","(noch) kein Abschluss","Brandenburg","","","","",""
"2009","(noch) kein Abschluss","Bremen","","","","",""
"2009","(noch) kein Abschluss","Hamburg","","","","",""
"2009","(noch) kein Abschluss","Hessen","5.52","5.17","35","5.2","5.84"
"2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2009","(noch) kein Abschluss","Niedersachsen","5.08","4.83","42","4.82","5.34"
"2009","(noch) kein Abschluss","Nordrhein-Westfalen","5.43","5.5","122","5.24","5.62"
"2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2009","(noch) kein Abschluss","Sachsen","","","","",""
"2009","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2009","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2009","(noch) kein Abschluss","Thüringen","","","","",""
"2009","AkademikerIn","Baden-Württemberg","5.27","5.17","442","5.18","5.36"
"2009","AkademikerIn","Bayern","5.33","5.17","530","5.25","5.41"
"2009","AkademikerIn","Berlin","5.18","5.17","247","5.06","5.3"
"2009","AkademikerIn","Brandenburg","5.31","5.17","238","5.19","5.43"
"2009","AkademikerIn","Bremen","","","","",""
"2009","AkademikerIn","Hamburg","5.3","5.17","78","5.1","5.5"
"2009","AkademikerIn","Hessen","5.25","4.83","316","5.15","5.35"
"2009","AkademikerIn","Mecklenburg-Vorpommern","5.36","5.17","136","5.22","5.5"
"2009","AkademikerIn","Niedersachsen","5.24","5.17","304","5.13","5.35"
"2009","AkademikerIn","Nordrhein-Westfalen","5.3","5.17","738","5.23","5.37"
"2009","AkademikerIn","Rheinland-Pfalz,Saarland","5.14","4.83","165","4.99","5.29"
"2009","AkademikerIn","Sachsen","5.37","5.17","342","5.28","5.46"
"2009","AkademikerIn","Sachsen-Anhalt","5.39","5.17","198","5.26","5.52"
"2009","AkademikerIn","Schleswig-Holstein","5.37","5.5","82","5.16","5.58"
"2009","AkademikerIn","Thüringen","5.31","5.17","178","5.19","5.43"
"2009","Hauptschule","Baden-Württemberg","5.3","5.17","782","5.23","5.37"
"2009","Hauptschule","Bayern","5.26","5.17","1104","5.2","5.32"
"2009","Hauptschule","Berlin","5.27","5.58","113","5.07","5.47"
"2009","Hauptschule","Brandenburg","5.44","5.17","188","5.29","5.59"
"2009","Hauptschule","Bremen","4.98","5.17","32","4.49","5.47"
"2009","Hauptschule","Hamburg","5.26","5.17","57","5.02","5.5"
"2009","Hauptschule","Hessen","5.41","5.17","376","5.3","5.52"
"2009","Hauptschule","Mecklenburg-Vorpommern","5.28","5.17","107","5.1","5.46"
"2009","Hauptschule","Niedersachsen","5.39","5.17","590","5.3","5.48"
"2009","Hauptschule","Nordrhein-Westfalen","5.37","5.17","1375","5.32","5.42"
"2009","Hauptschule","Rheinland-Pfalz,Saarland","5.39","5.17","493","5.3","5.48"
"2009","Hauptschule","Sachsen","5.48","5.5","311","5.37","5.59"
"2009","Hauptschule","Sachsen-Anhalt","5.44","5.17","207","5.3","5.58"
"2009","Hauptschule","Schleswig-Holstein","5.39","5.5","187","5.23","5.55"
"2009","Hauptschule","Thüringen","5.23","5.17","258","5.11","5.35"
"2009","Realschule","Baden-Württemberg","5.36","5.17","482","5.28","5.44"
"2009","Realschule","Bayern","5.29","5.17","592","5.21","5.37"
"2009","Realschule","Berlin","5.24","4.83","193","5.1","5.38"
"2009","Realschule","Brandenburg","5.24","5.17","264","5.11","5.37"
"2009","Realschule","Bremen","4.82","4.83","37","4.4","5.24"
"2009","Realschule","Hamburg","5.03","4.83","65","4.81","5.25"
"2009","Realschule","Hessen","5.31","5.17","291","5.19","5.43"
"2009","Realschule","Mecklenburg-Vorpommern","5.39","5.17","176","5.26","5.52"
"2009","Realschule","Niedersachsen","5.33","5.17","490","5.24","5.42"
"2009","Realschule","Nordrhein-Westfalen","5.29","5.17","746","5.22","5.36"
"2009","Realschule","Rheinland-Pfalz,Saarland","5.25","5.17","202","5.11","5.39"
"2009","Realschule","Sachsen","5.26","5.17","549","5.18","5.34"
"2009","Realschule","Sachsen-Anhalt","5.31","5.17","260","5.19","5.43"
"2009","Realschule","Schleswig-Holstein","5.56","5.58","141","5.42","5.7"
"2009","Realschule","Thüringen","5.1","4.83","309","5","5.2"
"2010","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2010","(Fach-)Abitur","Bayern","","","","",""
"2010","(Fach-)Abitur","Berlin","","","","",""
"2010","(Fach-)Abitur","Brandenburg","","","","",""
"2010","(Fach-)Abitur","Bremen","","","","",""
"2010","(Fach-)Abitur","Hamburg","","","","",""
"2010","(Fach-)Abitur","Hessen","","","","",""
"2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2010","(Fach-)Abitur","Niedersachsen","","","","",""
"2010","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2010","(Fach-)Abitur","Sachsen","","","","",""
"2010","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2010","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2010","(Fach-)Abitur","Thüringen","","","","",""
"2010","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2010","(noch) kein Abschluss","Bayern","","","","",""
"2010","(noch) kein Abschluss","Berlin","","","","",""
"2010","(noch) kein Abschluss","Brandenburg","","","","",""
"2010","(noch) kein Abschluss","Bremen","","","","",""
"2010","(noch) kein Abschluss","Hamburg","","","","",""
"2010","(noch) kein Abschluss","Hessen","","","","",""
"2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2010","(noch) kein Abschluss","Niedersachsen","","","","",""
"2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2010","(noch) kein Abschluss","Sachsen","","","","",""
"2010","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2010","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2010","(noch) kein Abschluss","Thüringen","","","","",""
"2010","AkademikerIn","Baden-Württemberg","","","","",""
"2010","AkademikerIn","Bayern","","","","",""
"2010","AkademikerIn","Berlin","","","","",""
"2010","AkademikerIn","Brandenburg","","","","",""
"2010","AkademikerIn","Bremen","","","","",""
"2010","AkademikerIn","Hamburg","","","","",""
"2010","AkademikerIn","Hessen","","","","",""
"2010","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2010","AkademikerIn","Niedersachsen","","","","",""
"2010","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2010","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2010","AkademikerIn","Sachsen","","","","",""
"2010","AkademikerIn","Sachsen-Anhalt","","","","",""
"2010","AkademikerIn","Schleswig-Holstein","","","","",""
"2010","AkademikerIn","Thüringen","","","","",""
"2010","Hauptschule","Baden-Württemberg","","","","",""
"2010","Hauptschule","Bayern","","","","",""
"2010","Hauptschule","Berlin","","","","",""
"2010","Hauptschule","Brandenburg","","","","",""
"2010","Hauptschule","Bremen","","","","",""
"2010","Hauptschule","Hamburg","","","","",""
"2010","Hauptschule","Hessen","","","","",""
"2010","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2010","Hauptschule","Niedersachsen","","","","",""
"2010","Hauptschule","Nordrhein-Westfalen","","","","",""
"2010","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2010","Hauptschule","Sachsen","","","","",""
"2010","Hauptschule","Sachsen-Anhalt","","","","",""
"2010","Hauptschule","Schleswig-Holstein","","","","",""
"2010","Hauptschule","Thüringen","","","","",""
"2010","Realschule","Baden-Württemberg","","","","",""
"2010","Realschule","Bayern","","","","",""
"2010","Realschule","Berlin","","","","",""
"2010","Realschule","Brandenburg","","","","",""
"2010","Realschule","Bremen","","","","",""
"2010","Realschule","Hamburg","","","","",""
"2010","Realschule","Hessen","","","","",""
"2010","Realschule","Mecklenburg-Vorpommern","","","","",""
"2010","Realschule","Niedersachsen","","","","",""
"2010","Realschule","Nordrhein-Westfalen","","","","",""
"2010","Realschule","Rheinland-Pfalz,Saarland","","","","",""
