year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,411,5.28261,5.09697,5.46592,4.33333,5.33333,6.33333,2.0,7.0,5.3333335,5.00000,5.66667
2017,Primary Level,1144,5.62940,5.49155,5.76387,4.66667,5.66667,6.66667,2.3333333,7.0,5.6666665,5.33333,5.66667
2017,Lower Secondary Level,3138,5.48906,5.43488,5.54841,4.66667,5.66667,6.33333,2.16667,7.0,5.6666665,5.66667,6.00000
2017,Upper Secondary Level,12378,5.37106,5.34327,5.39461,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,Post-secondary Non-tertiary Level,2259,5.38673,5.33161,5.44815,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,First Stage of Tertiary Education,1528,5.27039,5.19150,5.34652,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,Second Stage of Tertiary Education,6901,5.37725,5.34500,5.40924,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.00000,5.33333
2018,Pre-primary Level,,,,,,,,,,,,
2018,Primary Level,,,,,,,,,,,,
2018,Lower Secondary Level,,,,,,,,,,,,
2018,Upper Secondary Level,,,,,,,,,,,,
2018,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2018,First Stage of Tertiary Education,,,,,,,,,,,,
2018,Second Stage of Tertiary Education,,,,,,,,,,,,
2019,Pre-primary Level,326,5.41063,5.22386,5.61721,5.00000,5.33333,6.33333,3.00000,7.0,5.3333335,5.00000,5.33333
2019,Primary Level,382,5.58419,5.42332,5.76938,5.00000,5.66667,6.66667,2.50000,7.0,5.6666665,5.33333,6.00000
2019,Lower Secondary Level,2389,5.44794,5.37601,5.51963,4.66667,5.33333,6.33333,2.16667,7.0,5.3333335,5.00000,5.33333
2019,Upper Secondary Level,11048,5.39097,5.36112,5.42098,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2019,Post-secondary Non-tertiary Level,2164,5.45161,5.38429,5.51606,4.66667,5.66667,6.00000,2.66667,7.0,5.6666665,5.66667,6.00000
2019,First Stage of Tertiary Education,1653,5.31261,5.23303,5.39406,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2019,Second Stage of Tertiary Education,6982,5.39973,5.37022,5.43465,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.00000,5.33333
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,,,,,,,,,,,,
2020,Upper Secondary Level,,,,,,,,,,,,
2020,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2020,First Stage of Tertiary Education,,,,,,,,,,,,
2020,Second Stage of Tertiary Education,,,,,,,,,,,,
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
