"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2016","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2016","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ländlicher Raum","5.43","5.17","1243","4.33","4.67","6","6.67","7","5.38","5.48","1.67","7","5.33333349227905","5.66666650772095"
"2017","(Fach-)Abitur","Städtischer Raum","5.37","5.17","3277","4","4.67","6","6.67","7","5.34","5.4","1.33","7","5.33333349227905","5.66666650772095"
"2017","(noch) kein Abschluss","Ländlicher Raum","5.32","5.17","499","3.67","4.67","6.33","7","7","5.23","5.41","2.67","7","6","6.33333349227905"
"2017","(noch) kein Abschluss","Städtischer Raum","5.48","5.5","1154","4","4.67","6.33","7","7","5.42","5.54","2","7","6","6.33333349227905"
"2017","AkademikerIn","Ländlicher Raum","5.33","5.17","1942","4","4.67","6","6.67","7","5.29","5.37","2","7","5.33333349227905","5.66666650772095"
"2017","AkademikerIn","Städtischer Raum","5.39","5.17","4987","4","4.67","6","6.67","7","5.36","5.42","2","7","5.33333349227905","5.66666650772095"
"2017","Hauptschule","Ländlicher Raum","5.43","5.58","2934","4","4.67","6.33","6.67","7","5.39","5.47","1.33","7","5.33333349227905","5.66666650772095"
"2017","Hauptschule","Städtischer Raum","5.42","5.17","4681","4","4.67","6","6.67","7","5.39","5.45","1.33","7","5.33333349227905","5.66666650772095"
"2017","Realschule","Ländlicher Raum","5.35","5.17","3077","4","4.67","6","6.67","7","5.32","5.38","1.67","7","5.33333349227905","5.66666650772095"
"2017","Realschule","Städtischer Raum","5.32","5.17","3865","4","4.67","6","6.67","7","5.29","5.35","2","7","5.33333349227905","5.33333349227905"
"2018","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2018","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Ländlicher Raum","5.48","5.58","1100","4","5","6.33","6.67","7","5.42","5.54","2.33","7","5.33333349227905","5.66666650772095"
"2019","(Fach-)Abitur","Städtischer Raum","5.43","5.17","2913","4.33","4.67","6","6.67","7","5.4","5.46","1","7","5.33333349227905","5.66666650772095"
"2019","(noch) kein Abschluss","Ländlicher Raum","5.34","5.5","211","4","4.33","6.33","6.67","7","5.2","5.48","1.67","7","5.33333349227905","5.66666650772095"
"2019","(noch) kein Abschluss","Städtischer Raum","5.53","5.17","558","4","5","6.33","7","7","5.44","5.62","1.33","7","5.33333349227905","5.33333349227905"
"2019","AkademikerIn","Ländlicher Raum","5.32","5.17","1909","4","4.67","6","6.33","7","5.28","5.36","2","7","5.33333349227905","5.66666650772095"
"2019","AkademikerIn","Städtischer Raum","5.42","5.17","4943","4.33","4.67","6","6.67","7","5.39","5.45","1","7","5.33333349227905","5.66666650772095"
"2019","Hauptschule","Ländlicher Raum","5.38","5.17","2395","4","4.67","6.33","6.67","7","5.34","5.42","1.67","7","5.33333349227905","5.66666650772095"
"2019","Hauptschule","Städtischer Raum","5.41","5.17","3732","4","4.67","6","6.67","7","5.38","5.44","1","7","5.33333349227905","5.5"
"2019","Realschule","Ländlicher Raum","5.4","5.17","2949","4","4.67","6","6.67","7","5.37","5.43","1.67","7","5.33333349227905","5.66666650772095"
"2019","Realschule","Städtischer Raum","5.35","5.17","3664","4","4.67","6","6.67","7","5.32","5.38","1.33","7","5.33333349227905","5.33333349227905"
