"year","bildungsniveau","sampreg","mean","median","n","lower_confidence","upper_confidence"
"2012","(noch) kein Abschluss","Ostdeutschland","5.29","5.17","37","4.99","5.59"
"2012","(noch) kein Abschluss","Westdeutschland","5.31","5.17","311","5.2","5.42"
"2012","AkademikerIn","Ostdeutschland","5.49","5.5","271","5.39","5.59"
"2012","AkademikerIn","Westdeutschland","5.43","5.17","1223","5.38","5.48"
"2012","Hauptschule","Ostdeutschland","5.44","5.5","181","5.29","5.59"
"2012","Hauptschule","Westdeutschland","5.39","5.17","1527","5.34","5.44"
"2012","Realschule","Ostdeutschland","5.43","5.5","653","5.36","5.5"
"2012","Realschule","Westdeutschland","5.42","5.17","1642","5.37","5.47"
"2013","(Fach-)Abitur","Ostdeutschland","5.44","5.42","339","5.35","5.53"
"2013","(Fach-)Abitur","Westdeutschland","5.42","5.17","1871","5.38","5.46"
"2013","(noch) kein Abschluss","Ostdeutschland","5.26","4.83","67","5.02","5.5"
"2013","(noch) kein Abschluss","Westdeutschland","5.25","5.17","415","5.15","5.35"
"2013","AkademikerIn","Ostdeutschland","5.34","5.17","1204","5.29","5.39"
"2013","AkademikerIn","Westdeutschland","5.38","5.17","3252","5.35","5.41"
"2013","Hauptschule","Ostdeutschland","5.5","5.58","1073","5.44","5.56"
"2013","Hauptschule","Westdeutschland","5.38","5.17","5107","5.35","5.41"
"2013","Realschule","Ostdeutschland","5.35","5.17","1681","5.3","5.4"
"2013","Realschule","Westdeutschland","5.32","5.17","3348","5.29","5.35"
"2014","(Fach-)Abitur","Ostdeutschland","","","","",""
"2014","(Fach-)Abitur","Westdeutschland","","","","",""
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","","","","",""
"2014","AkademikerIn","Ostdeutschland","","","","",""
"2014","AkademikerIn","Westdeutschland","","","","",""
"2014","Hauptschule","Ostdeutschland","","","","",""
"2014","Hauptschule","Westdeutschland","","","","",""
"2014","Realschule","Ostdeutschland","","","","",""
"2014","Realschule","Westdeutschland","","","","",""
"2015","(Fach-)Abitur","Ostdeutschland","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","",""
"2015","Hauptschule","Westdeutschland","","","","",""
"2015","Realschule","Ostdeutschland","","","","",""
"2015","Realschule","Westdeutschland","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","5.47","5.5","658","5.4","5.54"
"2017","(Fach-)Abitur","Westdeutschland","5.38","5.17","3862","5.35","5.41"
"2017","(noch) kein Abschluss","Ostdeutschland","5.36","5.17","275","5.24","5.48"
"2017","(noch) kein Abschluss","Westdeutschland","5.45","5.5","1378","5.39","5.51"
"2017","AkademikerIn","Ostdeutschland","5.4","5.17","1496","5.35","5.45"
"2017","AkademikerIn","Westdeutschland","5.37","5.17","5433","5.34","5.4"
"2017","Hauptschule","Ostdeutschland","5.51","5.58","1180","5.45","5.57"
"2017","Hauptschule","Westdeutschland","5.41","5.17","6435","5.38","5.44"
"2017","Realschule","Ostdeutschland","5.33","5.17","2195","5.29","5.37"
"2017","Realschule","Westdeutschland","5.33","5.17","4747","5.3","5.36"
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","5.38","5.17","603","5.31","5.45"
"2019","(Fach-)Abitur","Westdeutschland","5.44","5.58","3535","5.41","5.47"
"2019","(noch) kein Abschluss","Ostdeutschland","5.41","5.5","104","5.22","5.6"
"2019","(noch) kein Abschluss","Westdeutschland","5.5","5.17","671","5.42","5.58"
"2019","AkademikerIn","Ostdeutschland","5.36","5.17","1592","5.31","5.41"
"2019","AkademikerIn","Westdeutschland","5.41","5.17","5412","5.38","5.44"
"2019","Hauptschule","Ostdeutschland","5.47","5.58","937","5.41","5.53"
"2019","Hauptschule","Westdeutschland","5.39","5.17","5258","5.36","5.42"
"2019","Realschule","Ostdeutschland","5.39","5.5","2158","5.35","5.43"
"2019","Realschule","Westdeutschland","5.37","5.17","4574","5.34","5.4"
