"ple0044_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Ja","1985","Hauptschule","kein Migrationshintergrund","1935","0.396507912203827","0.382750848176603","0.410264976231052"
"Ja","1985","Hauptschule","direkter Migrationshintergrund","626","0.401400873750425","0.37662771595571","0.426174031545141"
"Ja","1985","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1985","Realschule","kein Migrationshintergrund","679","0.401096742525251","0.377419229692678","0.424774255357825"
"Ja","1985","Realschule","direkter Migrationshintergrund","43","0.28629874176102","0.210880483449538","0.361717000072502"
"Ja","1985","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1985","(Fach-)Abitur","kein Migrationshintergrund","204","0.368529081945804","0.328286011221058","0.408772152670549"
"Ja","1985","(Fach-)Abitur","direkter Migrationshintergrund","89","0.294361124030385","0.235461075981183","0.353261172079586"
"Ja","1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1985","AkademikerIn","kein Migrationshintergrund","262","0.409592545929777","0.371523585763768","0.447661506095786"
"Ja","1985","AkademikerIn","direkter Migrationshintergrund","33","0.311973614881865","0.225394482839189","0.398552746924541"
"Ja","1985","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1986","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1986","(noch) kein Abschluss","direkter Migrationshintergrund","214","0.258182639349539","0.227391252863932","0.288974025835145"
"keinen Tag","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1986","Hauptschule","kein Migrationshintergrund","1443","0.30081047305248","0.28736617094392","0.31425477516104"
"keinen Tag","1986","Hauptschule","direkter Migrationshintergrund","567","0.346442757168446","0.322084923248417","0.370800591088476"
"keinen Tag","1986","Hauptschule","indirekter Migrationshintergrund","33","0.327107487285445","0.225562320961509","0.42865265360938"
"keinen Tag","1986","Realschule","kein Migrationshintergrund","556","0.333915241872089","0.310594472820851","0.357236010923327"
"keinen Tag","1986","Realschule","direkter Migrationshintergrund","49","0.332843864801135","0.255877519448549","0.40981021015372"
"keinen Tag","1986","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1986","(Fach-)Abitur","kein Migrationshintergrund","190","0.32883146775398","0.289887099272107","0.367775836235853"
"keinen Tag","1986","(Fach-)Abitur","direkter Migrationshintergrund","75","0.308140546665322","0.247675074871608","0.368606018459037"
"keinen Tag","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1986","AkademikerIn","kein Migrationshintergrund","285","0.438839829697282","0.39980981372293","0.477869845671634"
"keinen Tag","1986","AkademikerIn","direkter Migrationshintergrund","51","0.378400513127742","0.286932889670512","0.469868136584973"
"keinen Tag","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1986","(noch) kein Abschluss","kein Migrationshintergrund","190","0.873608599537588","0.829191921486668","0.918025277588507"
"Ja","1986","(noch) kein Abschluss","direkter Migrationshintergrund","562","0.741817360650461","0.711025974164855","0.772608747136068"
"Ja","1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1986","Hauptschule","kein Migrationshintergrund","3027","0.69918952694752","0.68574522483896","0.71263382905608"
"Ja","1986","Hauptschule","direkter Migrationshintergrund","899","0.653557242831554","0.629199408911524","0.677915076751583"
"Ja","1986","Hauptschule","indirekter Migrationshintergrund","49","0.672892512714555","0.57134734639062","0.774437679038491"
"Ja","1986","Realschule","kein Migrationshintergrund","1015","0.666084758127911","0.642763989076673","0.689405527179149"
"Ja","1986","Realschule","direkter Migrationshintergrund","95","0.667156135198865","0.59018978984628","0.744122480551451"
"Ja","1986","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1986","(Fach-)Abitur","kein Migrationshintergrund","369","0.67116853224602","0.632224163764147","0.710112900727893"
"Ja","1986","(Fach-)Abitur","direkter Migrationshintergrund","149","0.691859453334678","0.631393981540963","0.752324925128392"
"Ja","1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1986","AkademikerIn","kein Migrationshintergrund","336","0.561160170302718","0.522130154328366","0.60019018627707"
"Ja","1986","AkademikerIn","direkter Migrationshintergrund","57","0.621599486872257","0.530131863415026","0.713067110329488"
"Ja","1986","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1987","(noch) kein Abschluss","direkter Migrationshintergrund","188","0.25260732709613","0.221736152616073","0.283478501576188"
"keinen Tag","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1987","Hauptschule","kein Migrationshintergrund","1228","0.261424717649068","0.248327593122334","0.274521842175801"
"keinen Tag","1987","Hauptschule","direkter Migrationshintergrund","484","0.287193030831321","0.264110797369854","0.310275264292788"
"keinen Tag","1987","Hauptschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1987","Realschule","kein Migrationshintergrund","491","0.296877696573883","0.274125328486532","0.319630064661235"
"keinen Tag","1987","Realschule","direkter Migrationshintergrund","49","0.307403107134739","0.232299899532859","0.382506314736619"
"keinen Tag","1987","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1987","(Fach-)Abitur","kein Migrationshintergrund","152","0.290452398062405","0.251730255344635","0.329174540780175"
"keinen Tag","1987","(Fach-)Abitur","direkter Migrationshintergrund","67","0.281281741502228","0.222661988857249","0.339901494147206"
"keinen Tag","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1987","AkademikerIn","kein Migrationshintergrund","283","0.432276993963789","0.39318797083007","0.471366017097507"
"keinen Tag","1987","AkademikerIn","direkter Migrationshintergrund","44","0.390887943591508","0.29476983209584","0.487006055087176"
"keinen Tag","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1987","(noch) kein Abschluss","kein Migrationshintergrund","189","0.882315203200271","0.838836265404786","0.925794140995756"
"Ja","1987","(noch) kein Abschluss","direkter Migrationshintergrund","573","0.74739267290387","0.716521498423812","0.778263847383927"
"Ja","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1987","Hauptschule","kein Migrationshintergrund","3096","0.738575282350932","0.725478157824199","0.751672406877666"
"Ja","1987","Hauptschule","direkter Migrationshintergrund","992","0.712806969168679","0.689724735707212","0.735889202630146"
"Ja","1987","Hauptschule","indirekter Migrationshintergrund","69","0.78308784069912","0.69887053049976","0.86730515089848"
"Ja","1987","Realschule","kein Migrationshintergrund","1058","0.703122303426117","0.680369935338765","0.725874671513468"
"Ja","1987","Realschule","direkter Migrationshintergrund","96","0.692596892865261","0.617493685263381","0.767700100467141"
"Ja","1987","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1987","(Fach-)Abitur","kein Migrationshintergrund","376","0.709547601937595","0.670825459219825","0.748269744655365"
"Ja","1987","(Fach-)Abitur","direkter Migrationshintergrund","159","0.718718258497772","0.660098505852794","0.777338011142751"
"Ja","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1987","AkademikerIn","kein Migrationshintergrund","334","0.567723006036211","0.528633982902493","0.60681202916993"
"Ja","1987","AkademikerIn","direkter Migrationshintergrund","55","0.609112056408492","0.512993944912824","0.70523016790416"
"Ja","1987","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1988","(noch) kein Abschluss","direkter Migrationshintergrund","154","0.220159933828622","0.189287777908213","0.251032089749031"
"keinen Tag","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1988","Hauptschule","kein Migrationshintergrund","1190","0.264947354521736","0.251444165448066","0.278450543595407"
"keinen Tag","1988","Hauptschule","direkter Migrationshintergrund","465","0.296339030411264","0.272621511509527","0.320056549313001"
"keinen Tag","1988","Hauptschule","indirekter Migrationshintergrund","34","0.346106889291696","0.256385763119051","0.435828015464341"
"keinen Tag","1988","Realschule","kein Migrationshintergrund","493","0.32225048901507","0.298408838845008","0.346092139185131"
"keinen Tag","1988","Realschule","direkter Migrationshintergrund","49","0.335236770899269","0.258662832975614","0.411810708822924"
"keinen Tag","1988","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1988","(Fach-)Abitur","kein Migrationshintergrund","150","0.290157646334859","0.250298188811727","0.33001710385799"
"keinen Tag","1988","(Fach-)Abitur","direkter Migrationshintergrund","55","0.211816048882522","0.156019452710098","0.267612645054946"
"keinen Tag","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1988","AkademikerIn","kein Migrationshintergrund","290","0.469307496982478","0.429308627083857","0.509306366881099"
"keinen Tag","1988","AkademikerIn","direkter Migrationshintergrund","39","0.449590372245726","0.341258289248404","0.557922455243047"
"keinen Tag","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1988","(noch) kein Abschluss","kein Migrationshintergrund","167","0.917745395270262","0.877718673673265","0.957772116867259"
"Ja","1988","(noch) kein Abschluss","direkter Migrationshintergrund","538","0.779840066171378","0.748967910250969","0.810712222091787"
"Ja","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1988","Hauptschule","kein Migrationshintergrund","2913","0.735052645478264","0.721549456404593","0.748555834551934"
"Ja","1988","Hauptschule","direkter Migrationshintergrund","959","0.703660969588736","0.679943450686999","0.727378488490473"
"Ja","1988","Hauptschule","indirekter Migrationshintergrund","74","0.653893110708304","0.564171984535659","0.743614236880949"
"Ja","1988","Realschule","kein Migrationshintergrund","983","0.677749510984931","0.653907860814869","0.701591161154993"
"Ja","1988","Realschule","direkter Migrationshintergrund","97","0.664763229100731","0.588189291177076","0.741337167024385"
"Ja","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1988","(Fach-)Abitur","kein Migrationshintergrund","348","0.709842353665141","0.66998289614201","0.749701811188273"
"Ja","1988","(Fach-)Abitur","direkter Migrationshintergrund","151","0.788183951117478","0.732387354945055","0.843980547289902"
"Ja","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1988","AkademikerIn","kein Migrationshintergrund","308","0.530692503017522","0.490693633118901","0.570691372916143"
"Ja","1988","AkademikerIn","direkter Migrationshintergrund","42","0.550409627754274","0.442077544756953","0.658741710751596"
"Ja","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1989","(noch) kein Abschluss","direkter Migrationshintergrund","128","0.171032796190116","0.142306178423038","0.199759413957194"
"keinen Tag","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1989","Hauptschule","kein Migrationshintergrund","1102","0.255265618372181","0.241623542656769","0.268907694087594"
"keinen Tag","1989","Hauptschule","direkter Migrationshintergrund","429","0.262352815114039","0.23923473656484","0.285470893663239"
"keinen Tag","1989","Hauptschule","indirekter Migrationshintergrund","41","0.292953820875977","0.214110196650974","0.371797445100979"
"keinen Tag","1989","Realschule","kein Migrationshintergrund","453","0.300034300106174","0.276405699572362","0.323662900639987"
"keinen Tag","1989","Realschule","direkter Migrationshintergrund","49","0.279051854734805","0.206296303705102","0.351807405764508"
"keinen Tag","1989","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1989","(Fach-)Abitur","kein Migrationshintergrund","158","0.305129418682328","0.265514532216235","0.34474430514842"
"keinen Tag","1989","(Fach-)Abitur","direkter Migrationshintergrund","60","0.283742386106001","0.222329479524952","0.34515529268705"
"keinen Tag","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1989","AkademikerIn","kein Migrationshintergrund","282","0.44765633601846","0.408000539463646","0.487312132573275"
"keinen Tag","1989","AkademikerIn","direkter Migrationshintergrund","41","0.387778287913275","0.285977095934164","0.489579479892386"
"keinen Tag","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1989","(noch) kein Abschluss","kein Migrationshintergrund","161","0.918487947373071","0.878291679148063","0.95868421559808"
"Ja","1989","(noch) kein Abschluss","direkter Migrationshintergrund","532","0.828967203809884","0.800240586042806","0.857693821576962"
"Ja","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","36","0.937017583290037","0.862657529808776","1.0113776367713"
"Ja","1989","Hauptschule","kein Migrationshintergrund","2822","0.744734381627819","0.731092305912406","0.758376457343231"
"Ja","1989","Hauptschule","direkter Migrationshintergrund","962","0.737647184885961","0.714529106336761","0.76076526343516"
"Ja","1989","Hauptschule","indirekter Migrationshintergrund","87","0.707046179124023","0.628202554899021","0.785889803349026"
"Ja","1989","Realschule","kein Migrationshintergrund","992","0.699965699893826","0.676337099360013","0.723594300427638"
"Ja","1989","Realschule","direkter Migrationshintergrund","97","0.720948145265195","0.648192594235492","0.793703696294898"
"Ja","1989","Realschule","indirekter Migrationshintergrund","31","0.570379189980452","0.43033923477194","0.710419145188963"
"Ja","1989","(Fach-)Abitur","kein Migrationshintergrund","361","0.694870581317672","0.65525569485158","0.734485467783765"
"Ja","1989","(Fach-)Abitur","direkter Migrationshintergrund","147","0.716257613893999","0.65484470731295","0.777670520475048"
"Ja","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1989","AkademikerIn","kein Migrationshintergrund","322","0.55234366398154","0.512687867426726","0.591999460536354"
"Ja","1989","AkademikerIn","direkter Migrationshintergrund","47","0.612221712086725","0.510420520107614","0.714022904065836"
"Ja","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"keinen Tag","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1990","Hauptschule","kein Migrationshintergrund","","","",""
"keinen Tag","1990","Hauptschule","direkter Migrationshintergrund","","","",""
"keinen Tag","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1990","Realschule","kein Migrationshintergrund","","","",""
"keinen Tag","1990","Realschule","direkter Migrationshintergrund","","","",""
"keinen Tag","1990","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"keinen Tag","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"keinen Tag","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1990","AkademikerIn","kein Migrationshintergrund","","","",""
"keinen Tag","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"keinen Tag","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1990","Realschule","kein Migrationshintergrund","","","",""
"Ja","1990","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1991","(noch) kein Abschluss","direkter Migrationshintergrund","135","0.227038751359404","0.193822062263553","0.260255440455256"
"keinen Tag","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1991","Hauptschule","kein Migrationshintergrund","984","0.198978784842999","0.18806670710335","0.209890862582647"
"keinen Tag","1991","Hauptschule","direkter Migrationshintergrund","408","0.261834759473737","0.238968540172944","0.28470097877453"
"keinen Tag","1991","Hauptschule","indirekter Migrationshintergrund","66","0.408772673988526","0.333070428632918","0.484474919344135"
"keinen Tag","1991","Realschule","kein Migrationshintergrund","431","0.200559543072858","0.186021095175612","0.215097990970104"
"keinen Tag","1991","Realschule","direkter Migrationshintergrund","47","0.232807568506189","0.168126547105562","0.297488589906816"
"keinen Tag","1991","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1991","(Fach-)Abitur","kein Migrationshintergrund","149","0.258588942938842","0.224745299623723","0.292432586253961"
"keinen Tag","1991","(Fach-)Abitur","direkter Migrationshintergrund","59","0.274679626085463","0.213428910137238","0.335930342033689"
"keinen Tag","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1991","AkademikerIn","kein Migrationshintergrund","256","0.248468585407716","0.226928240177054","0.270008930638378"
"keinen Tag","1991","AkademikerIn","direkter Migrationshintergrund","35","0.249570708803823","0.173705129324957","0.32543628828269"
"keinen Tag","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1991","(noch) kein Abschluss","kein Migrationshintergrund","188","0.896038547808134","0.85485664789225","0.937220447724019"
"Ja","1991","(noch) kein Abschluss","direkter Migrationshintergrund","476","0.772961248640596","0.739744559544744","0.806177937736447"
"Ja","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","49","0.974832738164057","0.932260208589844","1.01740526773827"
"Ja","1991","Hauptschule","kein Migrationshintergrund","4158","0.801021215157001","0.790109137417353","0.81193329289665"
"Ja","1991","Hauptschule","direkter Migrationshintergrund","1012","0.738165240526263","0.71529902122547","0.761031459827055"
"Ja","1991","Hauptschule","indirekter Migrationshintergrund","96","0.591227326011474","0.515525080655865","0.666929571367082"
"Ja","1991","Realschule","kein Migrationshintergrund","2483","0.799440456927142","0.784902009029896","0.813978904824388"
"Ja","1991","Realschule","direkter Migrationshintergrund","117","0.767192431493811","0.702511410093184","0.831873452894438"
"Ja","1991","Realschule","indirekter Migrationshintergrund","46","0.688785725905114","0.577087070182389","0.800484381627838"
"Ja","1991","(Fach-)Abitur","kein Migrationshintergrund","494","0.741411057061158","0.707567413746039","0.775254700376277"
"Ja","1991","(Fach-)Abitur","direkter Migrationshintergrund","145","0.725320373914537","0.664069657966311","0.786571089862762"
"Ja","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1991","AkademikerIn","kein Migrationshintergrund","1290","0.751531414592284","0.729991069361622","0.773071759822946"
"Ja","1991","AkademikerIn","direkter Migrationshintergrund","90","0.750429291196177","0.67456371171731","0.826294870675043"
"Ja","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1992","(noch) kein Abschluss","kein Migrationshintergrund","30","0.147084573936591","0.0995187704462243","0.194650377426958"
"keinen Tag","1992","(noch) kein Abschluss","direkter Migrationshintergrund","105","0.181362019874653","0.149922254149203","0.212801785600103"
"keinen Tag","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1992","Hauptschule","kein Migrationshintergrund","1413","0.25469581192263","0.242525243681217","0.266866380164044"
"keinen Tag","1992","Hauptschule","direkter Migrationshintergrund","370","0.260756909431661","0.237379843972275","0.284133974891047"
"keinen Tag","1992","Hauptschule","indirekter Migrationshintergrund","58","0.256062704858256","0.192653292695589","0.319472117020922"
"keinen Tag","1992","Realschule","kein Migrationshintergrund","1164","0.354184991815942","0.336598402657205","0.371771580974678"
"keinen Tag","1992","Realschule","direkter Migrationshintergrund","50","0.27622027237647","0.205601735943903","0.346838808809036"
"keinen Tag","1992","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1992","(Fach-)Abitur","kein Migrationshintergrund","194","0.303887492815094","0.268392722912345","0.339382262717843"
"keinen Tag","1992","(Fach-)Abitur","direkter Migrationshintergrund","64","0.357018579968476","0.290946644769119","0.423090515167833"
"keinen Tag","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1992","AkademikerIn","kein Migrationshintergrund","718","0.435078960042506","0.410065061327681","0.460092858757331"
"keinen Tag","1992","AkademikerIn","direkter Migrationshintergrund","55","0.392534972103807","0.308593567361416","0.476476376846199"
"keinen Tag","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1992","(noch) kein Abschluss","kein Migrationshintergrund","183","0.852915426063409","0.805349622573042","0.900481229553776"
"Ja","1992","(noch) kein Abschluss","direkter Migrationshintergrund","472","0.818637980125347","0.787198214399897","0.850077745850797"
"Ja","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","68","0.959276434603426","0.913622666584437","1.00493020262241"
"Ja","1992","Hauptschule","kein Migrationshintergrund","3510","0.74530418807737","0.733133619835956","0.757474756318783"
"Ja","1992","Hauptschule","direkter Migrationshintergrund","985","0.739243090568339","0.715866025108952","0.762620156027725"
"Ja","1992","Hauptschule","indirekter Migrationshintergrund","124","0.743937295141744","0.680527882979078","0.807346707304411"
"Ja","1992","Realschule","kein Migrationshintergrund","1677","0.645815008184058","0.628228419025321","0.663401597342795"
"Ja","1992","Realschule","direkter Migrationshintergrund","104","0.72377972762353","0.653161191190964","0.794398264056097"
"Ja","1992","Realschule","indirekter Migrationshintergrund","55","0.666284379962092","0.563595441349443","0.768973318574741"
"Ja","1992","(Fach-)Abitur","kein Migrationshintergrund","451","0.696112507184906","0.660617737282157","0.731607277087655"
"Ja","1992","(Fach-)Abitur","direkter Migrationshintergrund","138","0.642981420031524","0.576909484832167","0.709053355230881"
"Ja","1992","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.818309851889658","0.695712561371016","0.9409071424083"
"Ja","1992","AkademikerIn","kein Migrationshintergrund","791","0.564921039957494","0.539907141242669","0.589934938672319"
"Ja","1992","AkademikerIn","direkter Migrationshintergrund","75","0.607465027896193","0.523523623153801","0.691406432638584"
"Ja","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"keinen Tag","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1993","Hauptschule","kein Migrationshintergrund","","","",""
"keinen Tag","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"keinen Tag","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1993","Realschule","kein Migrationshintergrund","","","",""
"keinen Tag","1993","Realschule","direkter Migrationshintergrund","","","",""
"keinen Tag","1993","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"keinen Tag","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"keinen Tag","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"keinen Tag","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"keinen Tag","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","1993","Realschule","kein Migrationshintergrund","","","",""
"Ja","1993","Realschule","direkter Migrationshintergrund","","","",""
"Ja","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"keinen Tag","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"keinen Tag","1994","(noch) kein Abschluss","direkter Migrationshintergrund","104","0.209297785258651","0.174631360899514","0.243964209617787"
"keinen Tag","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"keinen Tag","1994","Hauptschule","kein Migrationshintergrund","1161","0.22968273772514","0.217537924253978","0.241827551196302"
"keinen Tag","1994","Hauptschule","direkter Migrationshintergrund","343","0.236845993725901","0.213220710885326","0.260471276566476"
"keinen Tag","1994","Hauptschule","indirekter Migrationshintergrund","74","0.425820385575332","0.356419039416392","0.495221731734272"
"keinen Tag","1994","Realschule","kein Migrationshintergrund","999","0.313386838968721","0.296146570066518","0.330627107870924"
"keinen Tag","1994","Realschule","direkter Migrationshintergrund","42","0.305762623503592","0.22861296620149","0.382912280805694"
"keinen Tag","1994","Realschule","indirekter Migrationshintergrund","","","",""
"keinen Tag","1994","(Fach-)Abitur","kein Migrationshintergrund","218","0.308625072156243","0.273777813422519","0.343472330889967"
"keinen Tag","1994","(Fach-)Abitur","direkter Migrationshintergrund","59","0.27995746702458","0.216284291354385","0.343630642694774"
"keinen Tag","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"keinen Tag","1994","AkademikerIn","kein Migrationshintergrund","649","0.405499308663809","0.380742930967007","0.430255686360611"
"keinen Tag","1994","AkademikerIn","direkter Migrationshintergrund","42","0.331792057539029","0.247193410048668","0.416390705029391"
