year,regtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Rural regions,West,Slightly Expensive,0.06076,67,423,0.03797,0.08355
1990,Urban regions,West,Very Inexpensive,0.07491,253,2381,0.06434,0.08549
1990,Urban regions,West,Inexpensive,0.19405,737,2381,0.17816,0.20994
1990,Urban regions,West,Reasonable,0.25520,958,2381,0.23769,0.27272
1990,Urban regions,West,Slightly Expensive,0.07852,332,2381,0.06771,0.08933
1990,Urban regions,West,Too Expensive,0.01954,101,2381,0.01398,0.02511
1990,Urban regions,East,Very Inexpensive,0.17681,134,654,0.14755,0.20607
1990,Urban regions,East,Inexpensive,0.28430,206,654,0.24971,0.31890
1990,Urban regions,East,Reasonable,0.36345,275,654,0.32655,0.40034
1990,Urban regions,East,Slightly Expensive,0.06686,39,654,0.04770,0.08601
1990,Rural regions,West,Very Inexpensive,0.09043,83,423,0.06307,0.11779
1990,Rural regions,West,Inexpensive,0.14027,136,423,0.10713,0.17340
1990,Rural regions,West,Reasonable,0.16684,157,423,0.13127,0.20241
1990,Rural regions,West,Slightly Expensive,0.04533,47,423,0.02548,0.06518
1990,Rural regions,East,Very Inexpensive,0.15728,209,790,0.13188,0.18269
1990,Rural regions,East,Inexpensive,0.20983,269,790,0.18142,0.23824
1990,Rural regions,East,Reasonable,0.22202,279,790,0.19302,0.25102
1990,Rural regions,East,Slightly Expensive,0.02722,33,790,0.01587,0.03858
1991,Urban regions,West,Very Inexpensive,0.09085,302,2418,0.07939,0.10231
1991,Urban regions,West,Inexpensive,0.19605,745,2418,0.18022,0.21187
1991,Urban regions,West,Reasonable,0.24819,951,2418,0.23097,0.26541
1991,Urban regions,West,Slightly Expensive,0.07428,326,2418,0.06383,0.08473
1991,Urban regions,West,Too Expensive,0.01676,94,2418,0.01164,0.02188
1991,Urban regions,East,Very Inexpensive,0.19773,137,543,0.16420,0.23126
1991,Urban regions,East,Inexpensive,0.34789,219,543,0.30779,0.38799
1991,Urban regions,East,Reasonable,0.28548,187,543,0.24745,0.32350
1991,Rural regions,West,Very Inexpensive,0.09334,87,422,0.06555,0.12113
1991,Rural regions,West,Inexpensive,0.14719,148,422,0.11334,0.18103
1991,Rural regions,West,Reasonable,0.14643,139,422,0.11266,0.18020
1991,Rural regions,West,Slightly Expensive,0.04324,48,422,0.02381,0.06267
1991,Rural regions,East,Very Inexpensive,0.15221,207,721,0.12597,0.17845
1991,Rural regions,East,Inexpensive,0.27759,307,721,0.24488,0.31030
1991,Rural regions,East,Reasonable,0.17380,207,721,0.14612,0.20147
1992,Urban regions,West,Very Inexpensive,0.07771,261,2316,0.06680,0.08862
1992,Urban regions,West,Inexpensive,0.19547,774,2316,0.17931,0.21162
1992,Urban regions,West,Reasonable,0.23508,895,2316,0.21780,0.25235
1992,Urban regions,West,Slightly Expensive,0.06439,311,2316,0.05439,0.07439
1992,Urban regions,West,Too Expensive,0.01232,75,2316,0.00782,0.01681
1992,Urban regions,East,Inexpensive,0.11241,72,541,0.08577,0.13905
1992,Urban regions,East,Reasonable,0.44607,301,541,0.40414,0.48799
1992,Urban regions,East,Slightly Expensive,0.24848,168,541,0.21204,0.28493
1992,Rural regions,West,Very Inexpensive,0.08239,76,403,0.05551,0.10927
1992,Rural regions,West,Inexpensive,0.13333,132,403,0.10010,0.16656
1992,Rural regions,West,Reasonable,0.13993,134,403,0.10601,0.17384
1992,Rural regions,West,Slightly Expensive,0.05978,61,403,0.03660,0.08295
1992,Rural regions,East,Inexpensive,0.09741,106,647,0.07455,0.12028
1992,Rural regions,East,Reasonable,0.31476,368,647,0.27894,0.35057
1992,Rural regions,East,Slightly Expensive,0.15847,173,647,0.13031,0.18664
1993,Urban regions,West,Very Inexpensive,0.07295,255,2314,0.06235,0.08354
1993,Urban regions,West,Inexpensive,0.19406,733,2314,0.17794,0.21018
1993,Urban regions,West,Reasonable,0.23151,916,2314,0.21432,0.24870
1993,Urban regions,West,Slightly Expensive,0.06339,321,2314,0.05346,0.07332
1993,Urban regions,West,Too Expensive,0.01222,89,2314,0.00775,0.01670
1993,Urban regions,East,Inexpensive,0.08261,55,554,0.05967,0.10556
1993,Urban regions,East,Reasonable,0.39192,252,554,0.35123,0.43261
1993,Urban regions,East,Slightly Expensive,0.26884,190,554,0.23188,0.30579
1993,Urban regions,East,Too Expensive,0.09783,57,554,0.07307,0.12259
1993,Rural regions,West,Very Inexpensive,0.06097,69,421,0.03809,0.08385
1993,Rural regions,West,Inexpensive,0.14992,153,421,0.11578,0.18406
1993,Rural regions,West,Reasonable,0.14680,149,421,0.11296,0.18065
1993,Rural regions,West,Slightly Expensive,0.05427,50,421,0.03260,0.07594
1993,Rural regions,East,Inexpensive,0.06010,62,690,0.04235,0.07784
1993,Rural regions,East,Reasonable,0.27957,309,690,0.24606,0.31309
1993,Rural regions,East,Slightly Expensive,0.20327,247,690,0.17322,0.23332
1993,Rural regions,East,Too Expensive,0.05411,72,690,0.03722,0.07101
1994,Urban regions,West,Very Inexpensive,0.07537,253,2295,0.06457,0.08617
1994,Urban regions,West,Inexpensive,0.17652,679,2295,0.16092,0.19213
1994,Urban regions,West,Reasonable,0.24361,947,2295,0.22605,0.26118
1994,Urban regions,West,Slightly Expensive,0.06500,328,2295,0.05491,0.07509
1994,Urban regions,West,Too Expensive,0.01766,88,2295,0.01227,0.02305
1994,Urban regions,East,Inexpensive,0.13154,76,515,0.10232,0.16076
1994,Urban regions,East,Reasonable,0.44705,295,515,0.40407,0.49004
1994,Urban regions,East,Slightly Expensive,0.20603,144,515,0.17106,0.24100
1994,Rural regions,West,Very Inexpensive,0.04902,57,413,0.02817,0.06987
1994,Rural regions,West,Inexpensive,0.14179,143,413,0.10810,0.17547
1994,Rural regions,West,Reasonable,0.16102,154,413,0.12553,0.19652
1994,Rural regions,West,Slightly Expensive,0.04761,59,413,0.02704,0.06817
1994,Rural regions,East,Inexpensive,0.07527,89,652,0.05500,0.09553
1994,Rural regions,East,Reasonable,0.29585,325,652,0.26079,0.33091
1994,Rural regions,East,Slightly Expensive,0.17297,200,652,0.14392,0.20203
1994,Rural regions,East,Too Expensive,0.03220,38,652,0.01864,0.04576
1995,Urban regions,West,Very Inexpensive,0.06248,236,2413,0.05282,0.07214
1995,Urban regions,West,Inexpensive,0.18080,715,2413,0.16544,0.19616
1995,Urban regions,West,Reasonable,0.23316,993,2413,0.21629,0.25004
1995,Urban regions,West,Slightly Expensive,0.07981,374,2413,0.06899,0.09062
1995,Urban regions,West,Too Expensive,0.01448,95,2413,0.00972,0.01925
1995,Urban regions,East,Inexpensive,0.16104,101,466,0.12763,0.19445
1995,Urban regions,East,Reasonable,0.43340,269,466,0.38836,0.47845
1995,Urban regions,East,Slightly Expensive,0.16137,96,466,0.12794,0.19481
1995,Rural regions,West,Very Inexpensive,0.06037,62,467,0.03874,0.08199
1995,Rural regions,West,Inexpensive,0.13008,156,467,0.09954,0.16062
1995,Rural regions,West,Reasonable,0.16075,182,467,0.12740,0.19410
1995,Rural regions,West,Slightly Expensive,0.05326,67,467,0.03287,0.07365
1995,Rural regions,East,Inexpensive,0.08172,101,658,0.06077,0.10267
1995,Rural regions,East,Reasonable,0.29935,340,658,0.26433,0.33437
1995,Rural regions,East,Slightly Expensive,0.16554,186,658,0.13712,0.19396
1995,Rural regions,East,Too Expensive,0.02733,31,658,0.01486,0.03980
1996,Urban regions,West,Very Inexpensive,0.06204,228,2360,0.05231,0.07177
1996,Urban regions,West,Inexpensive,0.18081,682,2360,0.16528,0.19634
1996,Urban regions,West,Reasonable,0.22437,949,2360,0.20753,0.24120
1996,Urban regions,West,Slightly Expensive,0.09177,424,2360,0.08012,0.10342
1996,Urban regions,West,Too Expensive,0.01360,77,2360,0.00893,0.01828
1996,Urban regions,East,Inexpensive,0.16996,103,481,0.13635,0.20356
1996,Urban regions,East,Reasonable,0.42996,263,481,0.38567,0.47425
1996,Urban regions,East,Slightly Expensive,0.17974,115,481,0.14539,0.21409
1996,Rural regions,West,Very Inexpensive,0.03790,48,450,0.02024,0.05557
1996,Rural regions,West,Inexpensive,0.12960,149,450,0.09853,0.16066
1996,Rural regions,West,Reasonable,0.17064,193,450,0.13585,0.20544
1996,Rural regions,West,Slightly Expensive,0.04951,60,450,0.02945,0.06958
1996,Rural regions,East,Very Inexpensive,0.03079,31,664,0.01764,0.04393
1996,Rural regions,East,Inexpensive,0.08517,101,664,0.06393,0.10642
1996,Rural regions,East,Reasonable,0.30450,331,664,0.26947,0.33953
1996,Rural regions,East,Slightly Expensive,0.14048,169,664,0.11403,0.16693
1996,Rural regions,East,Too Expensive,0.03049,32,664,0.01741,0.04358
1997,Urban regions,West,Very Inexpensive,0.05736,198,2274,0.04780,0.06692
1997,Urban regions,West,Inexpensive,0.14947,583,2274,0.13481,0.16412
1997,Urban regions,West,Reasonable,0.24616,995,2274,0.22845,0.26386
1997,Urban regions,West,Slightly Expensive,0.09963,405,2274,0.08732,0.11194
1997,Urban regions,West,Too Expensive,0.01434,93,2274,0.00945,0.01923
1997,Urban regions,East,Inexpensive,0.17327,103,466,0.13887,0.20767
1997,Urban regions,East,Reasonable,0.40081,245,466,0.35627,0.44535
1997,Urban regions,East,Slightly Expensive,0.19372,118,466,0.15780,0.22965
1997,Rural regions,West,Very Inexpensive,0.04948,56,428,0.02891,0.07005
1997,Rural regions,West,Inexpensive,0.10530,115,428,0.07619,0.13441
1997,Rural regions,West,Reasonable,0.17481,203,428,0.13879,0.21084
1997,Rural regions,West,Slightly Expensive,0.04888,54,428,0.02843,0.06934
1997,Rural regions,East,Very Inexpensive,0.04113,42,615,0.02542,0.05684
1997,Rural regions,East,Inexpensive,0.10134,112,615,0.07747,0.12521
1997,Rural regions,East,Reasonable,0.28158,307,615,0.24600,0.31715
1997,Rural regions,East,Slightly Expensive,0.13068,154,615,0.10402,0.15734
1998,Urban regions,West,Very Inexpensive,0.04919,207,2572,0.04083,0.05755
1998,Urban regions,West,Inexpensive,0.15135,659,2572,0.13750,0.16521
1998,Urban regions,West,Reasonable,0.24278,1101,2572,0.22621,0.25936
1998,Urban regions,West,Slightly Expensive,0.11161,516,2572,0.09944,0.12378
1998,Urban regions,West,Too Expensive,0.01645,89,2572,0.01153,0.02137
1998,Urban regions,East,Very Inexpensive,0.05467,39,499,0.03470,0.07464
1998,Urban regions,East,Inexpensive,0.21503,126,499,0.17895,0.25111
1998,Urban regions,East,Reasonable,0.34313,210,499,0.30143,0.38483
1998,Urban regions,East,Slightly Expensive,0.18658,124,499,0.15237,0.22080
1998,Rural regions,West,Very Inexpensive,0.04113,49,459,0.02294,0.05931
1998,Rural regions,West,Inexpensive,0.10485,134,459,0.07679,0.13290
1998,Rural regions,West,Reasonable,0.17001,212,459,0.13561,0.20441
1998,Rural regions,West,Slightly Expensive,0.04990,64,459,0.02996,0.06984
1998,Rural regions,East,Very Inexpensive,0.03280,37,689,0.01949,0.04611
1998,Rural regions,East,Inexpensive,0.10887,138,689,0.08560,0.13215
1998,Rural regions,East,Reasonable,0.25500,315,689,0.22243,0.28757
1998,Rural regions,East,Slightly Expensive,0.14067,167,689,0.11469,0.16665
1998,Rural regions,East,Too Expensive,0.02339,32,689,0.01209,0.03468
1999,Urban regions,West,Very Inexpensive,0.05552,202,2419,0.04639,0.06465
1999,Urban regions,West,Inexpensive,0.13943,592,2419,0.12562,0.15324
1999,Urban regions,West,Reasonable,0.25143,1086,2419,0.23414,0.26872
1999,Urban regions,West,Slightly Expensive,0.11045,474,2419,0.09796,0.12295
1999,Urban regions,West,Too Expensive,0.01239,65,2419,0.00798,0.01680
1999,Urban regions,East,Very Inexpensive,0.05698,39,491,0.03645,0.07750
1999,Urban regions,East,Inexpensive,0.21610,129,491,0.17965,0.25254
1999,Urban regions,East,Reasonable,0.35628,218,491,0.31387,0.39868
1999,Urban regions,East,Slightly Expensive,0.16642,105,491,0.13344,0.19940
1999,Rural regions,West,Very Inexpensive,0.04258,50,452,0.02394,0.06121
1999,Rural regions,West,Inexpensive,0.09384,119,452,0.06693,0.12076
1999,Rural regions,West,Reasonable,0.16386,191,452,0.12969,0.19802
1999,Rural regions,West,Slightly Expensive,0.07615,92,452,0.05167,0.10062
1999,Rural regions,East,Very Inexpensive,0.02275,31,642,0.01121,0.03429
1999,Rural regions,East,Inexpensive,0.11727,144,642,0.09236,0.14218
1999,Rural regions,East,Reasonable,0.25103,303,642,0.21746,0.28460
1999,Rural regions,East,Slightly Expensive,0.14605,164,642,0.11871,0.17339
2000,Urban regions,West,Very Inexpensive,0.04437,294,4052,0.03803,0.05071
2000,Urban regions,West,Inexpensive,0.14408,1039,4052,0.13327,0.15490
2000,Urban regions,West,Reasonable,0.25456,1863,4052,0.24114,0.26797
2000,Urban regions,West,Slightly Expensive,0.10099,740,4052,0.09171,0.11027
2000,Urban regions,West,Too Expensive,0.01604,116,4052,0.01217,0.01991
2000,Urban regions,East,Very Inexpensive,0.04838,51,782,0.03333,0.06343
2000,Urban regions,East,Inexpensive,0.21698,211,782,0.18807,0.24589
2000,Urban regions,East,Reasonable,0.33624,311,782,0.30310,0.36937
2000,Urban regions,East,Slightly Expensive,0.17951,177,782,0.15260,0.20643
2000,Urban regions,East,Too Expensive,0.03293,32,782,0.02042,0.04545
2000,Rural regions,West,Very Inexpensive,0.04553,97,815,0.03121,0.05985
2000,Rural regions,West,Inexpensive,0.10705,225,815,0.08581,0.12829
2000,Rural regions,West,Reasonable,0.17534,361,815,0.14921,0.20146
2000,Rural regions,West,Slightly Expensive,0.05931,132,815,0.04308,0.07553
2000,Rural regions,East,Very Inexpensive,0.04039,75,1014,0.02826,0.05251
2000,Rural regions,East,Inexpensive,0.13182,247,1014,0.11099,0.15266
2000,Rural regions,East,Reasonable,0.22925,422,1014,0.20336,0.25513
2000,Rural regions,East,Slightly Expensive,0.12401,235,1014,0.10371,0.14430
2000,Rural regions,East,Too Expensive,0.01661,35,1014,0.00874,0.02448
2001,Urban regions,West,Very Inexpensive,0.04139,265,3681,0.03495,0.04782
2001,Urban regions,West,Inexpensive,0.14020,919,3681,0.12899,0.15142
2001,Urban regions,West,Reasonable,0.26053,1735,3681,0.24635,0.27472
2001,Urban regions,West,Slightly Expensive,0.10202,668,3681,0.09224,0.11180
2001,Urban regions,West,Too Expensive,0.01325,94,3681,0.00956,0.01695
2001,Urban regions,East,Very Inexpensive,0.05421,45,702,0.03744,0.07097
2001,Urban regions,East,Inexpensive,0.21729,197,702,0.18676,0.24782
2001,Urban regions,East,Reasonable,0.35071,312,702,0.31539,0.38604
2001,Urban regions,East,Slightly Expensive,0.16214,148,702,0.13485,0.18942
2001,Rural regions,West,Very Inexpensive,0.03912,75,690,0.02465,0.05360
2001,Rural regions,West,Inexpensive,0.10066,188,690,0.07820,0.12313
2001,Rural regions,West,Reasonable,0.18099,329,690,0.15225,0.20974
2001,Rural regions,West,Slightly Expensive,0.05325,98,690,0.03649,0.07002
2001,Rural regions,East,Very Inexpensive,0.03499,63,888,0.02290,0.04708
2001,Rural regions,East,Inexpensive,0.13440,219,888,0.11195,0.15684
2001,Rural regions,East,Reasonable,0.23923,410,888,0.21116,0.26731
2001,Rural regions,East,Slightly Expensive,0.11130,196,888,0.09060,0.13199
2002,Urban regions,West,Very Inexpensive,0.04412,291,3626,0.03744,0.05081
2002,Urban regions,West,Inexpensive,0.13365,891,3626,0.12258,0.14473
2002,Urban regions,West,Reasonable,0.25238,1680,3626,0.23824,0.26652
2002,Urban regions,West,Slightly Expensive,0.09943,652,3626,0.08969,0.10917
2002,Urban regions,West,Too Expensive,0.01884,112,3626,0.01441,0.02327
2002,Urban regions,East,Very Inexpensive,0.04306,41,685,0.02784,0.05827
2002,Urban regions,East,Inexpensive,0.23249,194,685,0.20084,0.26415
2002,Urban regions,East,Reasonable,0.36443,325,685,0.32836,0.40050
2002,Urban regions,East,Slightly Expensive,0.14359,125,685,0.11731,0.16987
2002,Rural regions,West,Very Inexpensive,0.03256,55,688,0.01929,0.04583
2002,Rural regions,West,Inexpensive,0.09999,179,688,0.07756,0.12242
2002,Rural regions,West,Reasonable,0.17445,333,688,0.14607,0.20283
2002,Rural regions,West,Slightly Expensive,0.06393,121,688,0.04563,0.08222
2002,Rural regions,East,Very Inexpensive,0.03223,55,878,0.02054,0.04392
2002,Rural regions,East,Inexpensive,0.13011,237,878,0.10784,0.15237
2002,Rural regions,East,Reasonable,0.24624,394,878,0.21773,0.27476
2002,Rural regions,East,Slightly Expensive,0.11157,192,878,0.09074,0.13241
2005,Urban regions,West,Very Inexpensive,0.03344,203,3313,0.02732,0.03956
2005,Urban regions,West,Inexpensive,0.13781,786,3313,0.12607,0.14955
2005,Urban regions,West,Reasonable,0.27179,1614,3313,0.25664,0.28694
2005,Urban regions,West,Slightly Expensive,0.10100,616,3313,0.09074,0.11127
2005,Urban regions,West,Too Expensive,0.01657,94,3313,0.01223,0.02092
2005,Urban regions,East,Very Inexpensive,0.03212,31,639,0.01844,0.04581
2005,Urban regions,East,Inexpensive,0.18799,154,639,0.15767,0.21830
2005,Urban regions,East,Reasonable,0.40192,336,639,0.36387,0.43996
2005,Urban regions,East,Slightly Expensive,0.14121,118,639,0.11419,0.16823
2005,Rural regions,West,Very Inexpensive,0.03332,60,601,0.01896,0.04768
2005,Rural regions,West,Inexpensive,0.09356,159,601,0.07026,0.11686
2005,Rural regions,West,Reasonable,0.16334,290,601,0.13376,0.19292
2005,Rural regions,West,Slightly Expensive,0.05440,92,601,0.03625,0.07255
2005,Rural regions,East,Very Inexpensive,0.03557,50,785,0.02261,0.04854
2005,Rural regions,East,Inexpensive,0.10256,170,785,0.08132,0.12379
2005,Rural regions,East,Reasonable,0.25518,382,785,0.22466,0.28569
2005,Rural regions,East,Slightly Expensive,0.12029,183,785,0.09752,0.14306
2006,Urban regions,West,Very Inexpensive,0.03318,211,3515,0.02726,0.03910
2006,Urban regions,West,Inexpensive,0.13422,830,3515,0.12295,0.14549
2006,Urban regions,West,Reasonable,0.27030,1695,3515,0.25561,0.28498
2006,Urban regions,West,Slightly Expensive,0.10935,675,3515,0.09903,0.11967
2006,Urban regions,West,Too Expensive,0.01812,104,3515,0.01371,0.02253
2006,Urban regions,East,Very Inexpensive,0.03724,39,678,0.02297,0.05150
2006,Urban regions,East,Inexpensive,0.19974,178,678,0.16962,0.22986
2006,Urban regions,East,Reasonable,0.33859,317,678,0.30294,0.37424
2006,Urban regions,East,Slightly Expensive,0.18488,144,678,0.15564,0.21412
2006,Rural regions,West,Very Inexpensive,0.03149,67,700,0.01855,0.04444
2006,Rural regions,West,Inexpensive,0.10471,199,700,0.08201,0.12740
2006,Rural regions,West,Reasonable,0.16738,313,700,0.13970,0.19506
2006,Rural regions,West,Slightly Expensive,0.06311,121,700,0.04508,0.08114
2006,Rural regions,East,Very Inexpensive,0.03192,48,870,0.02023,0.04360
2006,Rural regions,East,Inexpensive,0.12259,215,870,0.10078,0.14439
2006,Rural regions,East,Reasonable,0.26296,431,870,0.23369,0.29223
2006,Rural regions,East,Slightly Expensive,0.10384,176,870,0.08356,0.12413
2007,Urban regions,West,Very Inexpensive,0.03625,207,3246,0.02982,0.04268
2007,Urban regions,West,Inexpensive,0.12782,758,3246,0.11634,0.13931
2007,Urban regions,West,Reasonable,0.26798,1575,3246,0.25274,0.28321
2007,Urban regions,West,Slightly Expensive,0.10024,598,3246,0.08991,0.11057
2007,Urban regions,West,Too Expensive,0.02113,108,3246,0.01618,0.02608
2007,Urban regions,East,Very Inexpensive,0.04466,37,641,0.02865,0.06066
2007,Urban regions,East,Inexpensive,0.15967,150,641,0.13129,0.18805
2007,Urban regions,East,Reasonable,0.36329,313,641,0.32603,0.40055
2007,Urban regions,East,Slightly Expensive,0.17235,141,641,0.14309,0.20161
2007,Rural regions,West,Very Inexpensive,0.03382,64,658,0.02000,0.04764
2007,Rural regions,West,Inexpensive,0.09771,177,658,0.07500,0.12041
2007,Rural regions,West,Reasonable,0.16813,301,658,0.13953,0.19673
2007,Rural regions,West,Slightly Expensive,0.06558,116,658,0.04665,0.08451
2007,Rural regions,East,Very Inexpensive,0.02933,50,797,0.01761,0.04105
2007,Rural regions,East,Inexpensive,0.12116,197,797,0.09849,0.14382
2007,Rural regions,East,Reasonable,0.24966,383,797,0.21959,0.27973
2007,Rural regions,East,Slightly Expensive,0.10290,167,797,0.08179,0.12400
2008,Urban regions,West,Very Inexpensive,0.03697,197,2990,0.03021,0.04373
2008,Urban regions,West,Inexpensive,0.13027,730,2990,0.11820,0.14234
2008,Urban regions,West,Reasonable,0.25936,1439,2990,0.24365,0.27507
2008,Urban regions,West,Slightly Expensive,0.10059,546,2990,0.08981,0.11137
2008,Urban regions,West,Too Expensive,0.01420,78,2990,0.00996,0.01844
2008,Urban regions,East,Very Inexpensive,0.05309,43,644,0.03576,0.07042
2008,Urban regions,East,Inexpensive,0.18361,153,644,0.15368,0.21354
2008,Urban regions,East,Reasonable,0.34394,307,644,0.30722,0.38066
2008,Urban regions,East,Slightly Expensive,0.17255,141,644,0.14334,0.20175
2008,Rural regions,West,Very Inexpensive,0.03412,63,604,0.01963,0.04861
2008,Rural regions,West,Inexpensive,0.09759,165,604,0.07390,0.12128
2008,Rural regions,West,Reasonable,0.15268,267,604,0.12397,0.18139
2008,Rural regions,West,Slightly Expensive,0.07396,109,604,0.05307,0.09485
2008,Rural regions,East,Very Inexpensive,0.03338,49,773,0.02071,0.04605
2008,Rural regions,East,Inexpensive,0.13155,190,773,0.10771,0.15540
2008,Rural regions,East,Reasonable,0.23492,358,773,0.20502,0.26483
2008,Rural regions,East,Slightly Expensive,0.09977,145,773,0.07863,0.12091
2008,Rural regions,East,Too Expensive,0.01782,31,773,0.00849,0.02715
2009,Urban regions,West,Very Inexpensive,0.03428,179,2764,0.02750,0.04106
2009,Urban regions,West,Inexpensive,0.12899,674,2764,0.11649,0.14149
2009,Urban regions,West,Reasonable,0.25485,1340,2764,0.23860,0.27110
2009,Urban regions,West,Slightly Expensive,0.09820,504,2764,0.08710,0.10930
2009,Urban regions,West,Too Expensive,0.01319,67,2764,0.00894,0.01745
2009,Urban regions,East,Very Inexpensive,0.06055,48,617,0.04171,0.07938
2009,Urban regions,East,Inexpensive,0.17191,155,617,0.14211,0.20170
2009,Urban regions,East,Reasonable,0.33954,281,617,0.30214,0.37693
2009,Urban regions,East,Slightly Expensive,0.17030,133,617,0.14061,0.19998
2009,Rural regions,West,Very Inexpensive,0.03055,57,604,0.01682,0.04429
2009,Rural regions,West,Inexpensive,0.08985,155,604,0.06703,0.11268
2009,Rural regions,West,Reasonable,0.17475,297,604,0.14444,0.20506
2009,Rural regions,West,Slightly Expensive,0.06920,95,604,0.04894,0.08945
2009,Rural regions,East,Very Inexpensive,0.03216,50,698,0.01906,0.04526
2009,Rural regions,East,Inexpensive,0.11992,181,698,0.09580,0.14403
2009,Rural regions,East,Reasonable,0.22834,319,698,0.19718,0.25950
2009,Rural regions,East,Slightly Expensive,0.09683,148,698,0.07488,0.11879
2010,Urban regions,West,Very Inexpensive,0.03972,333,4190,0.03380,0.04563
2010,Urban regions,West,Inexpensive,0.11734,1030,4190,0.10759,0.12708
2010,Urban regions,West,Reasonable,0.24784,1903,4190,0.23476,0.26091
2010,Urban regions,West,Slightly Expensive,0.10253,803,4190,0.09334,0.11171
2010,Urban regions,West,Too Expensive,0.01073,121,4190,0.00761,0.01385
2010,Urban regions,East,Very Inexpensive,0.04897,53,808,0.03408,0.06386
2010,Urban regions,East,Inexpensive,0.19180,207,808,0.16463,0.21896
2010,Urban regions,East,Reasonable,0.35412,367,808,0.32112,0.38711
2010,Urban regions,East,Slightly Expensive,0.17453,181,808,0.14835,0.20072
2010,Rural regions,West,Very Inexpensive,0.03646,90,1040,0.02506,0.04786
2010,Rural regions,West,Inexpensive,0.10479,295,1040,0.08617,0.12341
2010,Rural regions,West,Reasonable,0.16010,453,1040,0.13780,0.18240
2010,Rural regions,West,Slightly Expensive,0.06854,170,1040,0.05317,0.08390
2010,Rural regions,West,Too Expensive,0.00827,32,1040,0.00276,0.01377
2010,Rural regions,East,Very Inexpensive,0.03162,71,967,0.02058,0.04265
2010,Rural regions,East,Inexpensive,0.11495,232,967,0.09484,0.13507
2010,Rural regions,East,Reasonable,0.21899,437,967,0.19291,0.24507
