year,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Single parent,Reasonable,0.29155,93,178,0.22460,0.35851
1985,Single parent,Slightly Expensive,0.14113,44,178,0.08984,0.19242
1985,Couple with children,Very Inexpensive,0.05621,127,1384,0.04407,0.06835
1985,Couple with children,Inexpensive,0.12019,335,1384,0.10305,0.13733
1985,Couple with children,Reasonable,0.17718,573,1384,0.15706,0.19731
1985,Couple with children,Slightly Expensive,0.07133,253,1384,0.05777,0.08489
1985,Couple with children,Too Expensive,0.02455,96,1384,0.01639,0.03270
1986,Single-person household,Very Inexpensive,0.09439,95,846,0.07468,0.11410
1986,Single-person household,Inexpensive,0.20158,212,846,0.17453,0.22863
1986,Single-person household,Reasonable,0.32893,363,846,0.29725,0.36061
1986,Single-person household,Slightly Expensive,0.10554,132,846,0.08482,0.12625
1986,Single-person household,Too Expensive,0.03125,44,846,0.01952,0.04298
1986,Couple without children,Very Inexpensive,0.06359,79,714,0.04568,0.08150
1986,Couple without children,Inexpensive,0.17302,214,714,0.14525,0.20078
1986,Couple without children,Reasonable,0.24250,327,714,0.21104,0.27396
1986,Couple without children,Slightly Expensive,0.06759,94,714,0.04916,0.08601
1986,Single parent,Inexpensive,0.14306,42,167,0.08979,0.19632
1986,Single parent,Reasonable,0.28380,86,167,0.21521,0.35238
1986,Single parent,Slightly Expensive,0.13712,39,167,0.08479,0.18945
1986,Couple with children,Very Inexpensive,0.04784,110,1269,0.03609,0.05959
1986,Couple with children,Inexpensive,0.14240,341,1269,0.12316,0.16163
1986,Couple with children,Reasonable,0.17012,510,1269,0.14944,0.19080
1986,Couple with children,Slightly Expensive,0.06460,223,1269,0.05107,0.07813
1986,Couple with children,Too Expensive,0.02534,85,1269,0.01669,0.03399
1987,Single-person household,Very Inexpensive,0.09740,99,846,0.07741,0.11740
1987,Single-person household,Inexpensive,0.20430,221,846,0.17711,0.23148
1987,Single-person household,Reasonable,0.33092,355,846,0.29920,0.36265
1987,Single-person household,Slightly Expensive,0.10484,134,846,0.08418,0.12549
1987,Single-person household,Too Expensive,0.03085,37,846,0.01919,0.04251
1987,Couple without children,Very Inexpensive,0.07077,82,687,0.05158,0.08996
1987,Couple without children,Inexpensive,0.16377,215,687,0.13608,0.19146
1987,Couple without children,Reasonable,0.24034,300,687,0.20837,0.27232
1987,Couple without children,Slightly Expensive,0.05852,90,687,0.04096,0.07609
1987,Single parent,Inexpensive,0.17411,48,158,0.11479,0.23342
1987,Single parent,Reasonable,0.25610,74,158,0.18782,0.32438
1987,Single parent,Slightly Expensive,0.12485,36,158,0.07314,0.17655
1987,Couple with children,Very Inexpensive,0.05147,102,1246,0.03920,0.06375
1987,Couple with children,Inexpensive,0.13089,336,1246,0.11216,0.14963
1987,Couple with children,Reasonable,0.19229,525,1246,0.17040,0.21418
1987,Couple with children,Slightly Expensive,0.06846,211,1246,0.05444,0.08249
1987,Couple with children,Too Expensive,0.01641,72,1246,0.00935,0.02346
1987,Other Combinations,Reasonable,0.24880,32,32,0.09661,0.40099
1988,Single-person household,Very Inexpensive,0.09085,92,769,0.07052,0.11117
1988,Single-person household,Inexpensive,0.19035,202,769,0.16259,0.21812
1988,Single-person household,Reasonable,0.32273,337,769,0.28966,0.35580
1988,Single-person household,Slightly Expensive,0.12456,138,769,0.10120,0.14791
1988,Couple without children,Very Inexpensive,0.06528,81,688,0.04680,0.08375
1988,Couple without children,Inexpensive,0.17302,212,688,0.14473,0.20130
1988,Couple without children,Reasonable,0.23757,307,688,0.20575,0.26940
1988,Couple without children,Slightly Expensive,0.06348,88,688,0.04525,0.08171
1988,Single parent,Inexpensive,0.16034,45,156,0.10258,0.21811
1988,Single parent,Reasonable,0.26137,75,156,0.19220,0.33054
1988,Single parent,Slightly Expensive,0.12000,36,156,0.06884,0.17116
1988,Couple with children,Very Inexpensive,0.05595,109,1178,0.04282,0.06908
1988,Couple with children,Inexpensive,0.13839,313,1178,0.11866,0.15812
1988,Couple with children,Reasonable,0.18325,503,1178,0.16115,0.20535
1988,Couple with children,Slightly Expensive,0.05543,193,1178,0.04236,0.06850
1988,Couple with children,Too Expensive,0.01900,60,1178,0.01120,0.02681
1989,Single-person household,Very Inexpensive,0.09899,99,805,0.07835,0.11963
1989,Single-person household,Inexpensive,0.20940,229,805,0.18127,0.23752
1989,Single-person household,Reasonable,0.32579,335,805,0.29339,0.35819
1989,Single-person household,Slightly Expensive,0.09454,107,805,0.07432,0.11476
1989,Single-person household,Too Expensive,0.02583,35,805,0.01486,0.03679
1989,Couple without children,Very Inexpensive,0.08482,95,693,0.06406,0.10558
1989,Couple without children,Inexpensive,0.17567,228,693,0.14731,0.20402
1989,Couple without children,Reasonable,0.21570,281,693,0.18506,0.24635
1989,Couple without children,Slightly Expensive,0.06154,89,693,0.04363,0.07945
1989,Single parent,Inexpensive,0.11800,32,136,0.06358,0.17242
1989,Single parent,Reasonable,0.23309,64,136,0.16177,0.30441
1989,Single parent,Slightly Expensive,0.15264,40,136,0.09197,0.21331
1989,Couple with children,Very Inexpensive,0.04939,106,1119,0.03669,0.06209
1989,Couple with children,Inexpensive,0.14330,324,1119,0.12276,0.16384
1989,Couple with children,Reasonable,0.17787,442,1119,0.15545,0.20029
1989,Couple with children,Slightly Expensive,0.05902,195,1119,0.04520,0.07283
1989,Couple with children,Too Expensive,0.01734,52,1119,0.00969,0.02500
1990,Single-person household,Very Inexpensive,0.10573,149,1010,0.08675,0.12470
1990,Single-person household,Inexpensive,0.22874,319,1010,0.20282,0.25465
1990,Single-person household,Reasonable,0.31185,418,1010,0.28327,0.34043
1990,Single-person household,Slightly Expensive,0.09553,124,1010,0.07739,0.11367
1990,Couple without children,Very Inexpensive,0.10481,184,1021,0.08601,0.12361
1990,Couple without children,Inexpensive,0.19888,357,1021,0.17438,0.22338
1990,Couple without children,Reasonable,0.22193,398,1021,0.19643,0.24743
1990,Couple without children,Slightly Expensive,0.04120,82,1021,0.02901,0.05340
1990,Single parent,Very Inexpensive,0.08775,41,261,0.05335,0.12214
1990,Single parent,Inexpensive,0.15451,70,261,0.11057,0.19844
1990,Single parent,Reasonable,0.27170,114,261,0.21763,0.32578
1990,Single parent,Slightly Expensive,0.10563,36,261,0.06827,0.14299
1990,Couple with children,Very Inexpensive,0.08029,292,1810,0.06777,0.09281
1990,Couple with children,Inexpensive,0.17062,581,1810,0.15328,0.18795
1990,Couple with children,Reasonable,0.19222,694,1810,0.17406,0.21038
1990,Couple with children,Slightly Expensive,0.04677,187,1810,0.03704,0.05650
1990,Couple with children,Too Expensive,0.01047,56,1810,0.00578,0.01516
1990,Multi-generational household,Reasonable,0.13364,32,32,0.01386,0.25342
1991,Single-person household,Very Inexpensive,0.11639,150,993,0.09643,0.13635
1991,Single-person household,Inexpensive,0.24675,343,993,0.21992,0.27357
1991,Single-person household,Reasonable,0.30528,389,993,0.27662,0.33394
1991,Single-person household,Slightly Expensive,0.08505,111,993,0.06769,0.10241
1991,Couple without children,Very Inexpensive,0.10958,189,1008,0.09029,0.12887
1991,Couple without children,Inexpensive,0.21067,386,1008,0.18548,0.23585
1991,Couple without children,Reasonable,0.18813,335,1008,0.16399,0.21227
1991,Couple without children,Slightly Expensive,0.05139,98,1008,0.03775,0.06503
1991,Single parent,Very Inexpensive,0.05924,32,221,0.02804,0.09043
1991,Single parent,Inexpensive,0.18157,76,221,0.13063,0.23252
1991,Single parent,Reasonable,0.28191,113,221,0.22245,0.34136
1991,Couple with children,Very Inexpensive,0.10244,346,1752,0.08824,0.11664
1991,Couple with children,Inexpensive,0.17559,584,1752,0.15777,0.19341
1991,Couple with children,Reasonable,0.16254,603,1752,0.14526,0.17982
1991,Couple with children,Slightly Expensive,0.03925,164,1752,0.03016,0.04835
1991,Couple with children,Too Expensive,0.01196,55,1752,0.00686,0.01705
1991,Other Combinations,Reasonable,0.22656,34,34,0.08374,0.36939
1992,Single-person household,Very Inexpensive,0.08615,100,951,0.06831,0.10399
1992,Single-person household,Inexpensive,0.20683,294,951,0.18108,0.23259
1992,Single-person household,Reasonable,0.31311,398,951,0.28362,0.34260
1992,Single-person household,Slightly Expensive,0.10595,159,951,0.08638,0.12552
1992,Couple without children,Very Inexpensive,0.06388,107,1027,0.04892,0.07884
1992,Couple without children,Inexpensive,0.16474,276,1027,0.14204,0.18743
1992,Couple without children,Reasonable,0.21884,445,1027,0.19354,0.24414
1992,Couple without children,Slightly Expensive,0.07753,168,1027,0.06116,0.09389
1992,Couple without children,Too Expensive,0.01330,31,1027,0.00629,0.02032
1992,Single parent,Inexpensive,0.16169,67,248,0.11578,0.20761
1992,Single parent,Reasonable,0.26291,114,248,0.20801,0.31781
1992,Single parent,Slightly Expensive,0.14482,67,248,0.10093,0.18871
1992,Couple with children,Very Inexpensive,0.05345,134,1621,0.04250,0.06440
1992,Couple with children,Inexpensive,0.13249,410,1621,0.11598,0.14900
1992,Couple with children,Reasonable,0.19506,715,1621,0.17577,0.21436
1992,Couple with children,Slightly Expensive,0.06865,294,1621,0.05634,0.08096
1992,Couple with children,Too Expensive,0.01436,68,1621,0.00856,0.02015
1992,Other Combinations,Reasonable,0.17849,34,34,0.04784,0.30914
1993,Single-person household,Very Inexpensive,0.07853,102,1023,0.06204,0.09502
1993,Single-person household,Inexpensive,0.21163,281,1023,0.18659,0.23668
1993,Single-person household,Reasonable,0.30549,432,1023,0.27725,0.33373
1993,Single-person household,Slightly Expensive,0.10055,159,1023,0.08211,0.11899
1993,Single-person household,Too Expensive,0.02458,49,1023,0.01509,0.03407
1993,Couple without children,Very Inexpensive,0.05655,103,1025,0.04240,0.07069
1993,Couple without children,Inexpensive,0.16618,288,1025,0.14338,0.18898
1993,Couple without children,Reasonable,0.20591,404,1025,0.18114,0.23068
1993,Couple without children,Slightly Expensive,0.07651,190,1025,0.06023,0.09279
1993,Couple without children,Too Expensive,0.01884,40,1025,0.01051,0.02717
1993,Single parent,Inexpensive,0.15925,59,223,0.11111,0.20738
1993,Single parent,Reasonable,0.25247,95,223,0.19532,0.30962
1993,Single parent,Slightly Expensive,0.15071,69,223,0.10364,0.19777
1993,Couple with children,Very Inexpensive,0.04783,123,1554,0.03722,0.05844
1993,Couple with children,Inexpensive,0.11453,345,1554,0.09869,0.13036
1993,Couple with children,Reasonable,0.17666,629,1554,0.15769,0.19562
1993,Couple with children,Slightly Expensive,0.08703,358,1554,0.07301,0.10105
1993,Couple with children,Too Expensive,0.02046,99,1554,0.01341,0.02750
1993,Other Combinations,Reasonable,0.21763,36,36,0.08093,0.35434
1994,Single-person household,Very Inexpensive,0.07287,89,1009,0.05682,0.08891
1994,Single-person household,Inexpensive,0.20447,281,1009,0.17958,0.22937
1994,Single-person household,Reasonable,0.32311,458,1009,0.29424,0.35198
1994,Single-person household,Slightly Expensive,0.08739,144,1009,0.06995,0.10482
1994,Single-person household,Too Expensive,0.02260,37,1009,0.01342,0.03177
1994,Couple without children,Very Inexpensive,0.05715,108,1055,0.04313,0.07116
1994,Couple without children,Inexpensive,0.15054,277,1055,0.12895,0.17213
1994,Couple without children,Reasonable,0.22163,451,1055,0.19656,0.24671
1994,Couple without children,Slightly Expensive,0.07666,180,1055,0.06060,0.09272
1994,Couple without children,Too Expensive,0.01647,39,1055,0.00878,0.02415
1994,Single parent,Inexpensive,0.14044,50,222,0.09464,0.18625
1994,Single parent,Reasonable,0.28109,101,222,0.22182,0.34036
1994,Single parent,Slightly Expensive,0.16463,71,222,0.11574,0.21353
1994,Couple with children,Very Inexpensive,0.05023,114,1481,0.03910,0.06135
1994,Couple with children,Inexpensive,0.11243,355,1481,0.09634,0.12853
1994,Couple with children,Reasonable,0.18709,648,1481,0.16722,0.20696
1994,Couple with children,Slightly Expensive,0.07220,299,1481,0.05902,0.08539
1994,Couple with children,Too Expensive,0.01802,65,1481,0.01124,0.02480
1994,Other Combinations,Reasonable,0.23552,43,43,0.10719,0.36385
1995,Single-person household,Very Inexpensive,0.06663,90,1035,0.05143,0.08183
1995,Single-person household,Inexpensive,0.20070,286,1035,0.17629,0.22511
1995,Single-person household,Reasonable,0.30234,456,1035,0.27435,0.33034
1995,Single-person household,Slightly Expensive,0.10465,161,1035,0.08599,0.12331
1995,Single-person household,Too Expensive,0.01889,42,1035,0.01059,0.02718
1995,Couple without children,Very Inexpensive,0.05285,103,1068,0.03943,0.06628
1995,Couple without children,Inexpensive,0.15021,292,1068,0.12877,0.17165
1995,Couple without children,Reasonable,0.23306,496,1068,0.20770,0.25843
1995,Couple without children,Slightly Expensive,0.07759,177,1068,0.06154,0.09364
1995,Single parent,Inexpensive,0.18205,65,235,0.13261,0.23150
1995,Single parent,Reasonable,0.25009,108,235,0.19460,0.30557
1995,Single parent,Slightly Expensive,0.13327,62,235,0.08973,0.17682
1995,Couple with children,Very Inexpensive,0.04631,121,1537,0.03580,0.05682
1995,Couple with children,Inexpensive,0.11799,398,1537,0.10186,0.13412
1995,Couple with children,Reasonable,0.18137,658,1537,0.16210,0.20064
1995,Couple with children,Slightly Expensive,0.07560,292,1537,0.06238,0.08883
1995,Couple with children,Too Expensive,0.01814,68,1537,0.01147,0.02482
1995,Other Combinations,Reasonable,0.19006,40,40,0.06692,0.31319
1996,Single-person household,Very Inexpensive,0.05690,80,1061,0.04295,0.07084
1996,Single-person household,Inexpensive,0.21148,305,1061,0.18690,0.23607
1996,Single-person household,Reasonable,0.29530,442,1061,0.26783,0.32276
1996,Single-person household,Slightly Expensive,0.11737,198,1061,0.09800,0.13675
1996,Single-person household,Too Expensive,0.01836,36,1061,0.01028,0.02644
1996,Couple without children,Very Inexpensive,0.04707,96,1067,0.03436,0.05979
1996,Couple without children,Inexpensive,0.14487,292,1067,0.12374,0.16600
1996,Couple without children,Reasonable,0.22875,495,1067,0.20353,0.25396
1996,Couple without children,Slightly Expensive,0.07727,184,1067,0.06124,0.09330
1996,Single parent,Inexpensive,0.15200,55,233,0.10580,0.19819
1996,Single parent,Reasonable,0.25601,113,233,0.19985,0.31217
1996,Single parent,Slightly Expensive,0.13894,65,233,0.09443,0.18345
1996,Couple with children,Very Inexpensive,0.05124,125,1441,0.03985,0.06263
1996,Couple with children,Inexpensive,0.11392,352,1441,0.09751,0.13033
1996,Couple with children,Reasonable,0.17958,628,1441,0.15975,0.19941
1996,Couple with children,Slightly Expensive,0.07863,288,1441,0.06472,0.09253
1996,Couple with children,Too Expensive,0.01100,48,1441,0.00561,0.01639
1996,Other Combinations,Reasonable,0.15324,31,31,0.02434,0.28214
1997,Single-person household,Very Inexpensive,0.06526,88,1035,0.05021,0.08032
1997,Single-person household,Inexpensive,0.18577,261,1035,0.16207,0.20948
1997,Single-person household,Reasonable,0.30568,468,1035,0.27760,0.33376
1997,Single-person household,Slightly Expensive,0.12704,184,1035,0.10674,0.14733
1997,Single-person household,Too Expensive,0.01512,34,1035,0.00768,0.02255
1997,Couple without children,Very Inexpensive,0.04437,85,1067,0.03201,0.05673
1997,Couple without children,Inexpensive,0.12109,265,1067,0.10151,0.14068
1997,Couple without children,Reasonable,0.24324,524,1067,0.21748,0.26900
1997,Couple without children,Slightly Expensive,0.08028,193,1067,0.06397,0.09660
1997,Single parent,Inexpensive,0.13204,53,236,0.08876,0.17532
1997,Single parent,Reasonable,0.29475,120,236,0.23645,0.35304
1997,Single parent,Slightly Expensive,0.14701,63,236,0.10173,0.19228
1997,Couple with children,Very Inexpensive,0.04964,119,1332,0.03797,0.06131
1997,Couple with children,Inexpensive,0.09812,311,1332,0.08214,0.11410
1997,Couple with children,Reasonable,0.17255,576,1332,0.15225,0.19285
1997,Couple with children,Slightly Expensive,0.07882,266,1332,0.06435,0.09330
1997,Couple with children,Too Expensive,0.01494,60,1332,0.00842,0.02146
1997,Other Combinations,Reasonable,0.22357,37,37,0.08747,0.35967
1998,Single-person household,Very Inexpensive,0.05511,92,1202,0.04221,0.06802
1998,Single-person household,Inexpensive,0.17862,323,1202,0.15696,0.20029
1998,Single-person household,Reasonable,0.30491,534,1202,0.27887,0.33094
1998,Single-person household,Slightly Expensive,0.13526,253,1202,0.11591,0.15460
1998,Couple without children,Very Inexpensive,0.04811,109,1200,0.03600,0.06023
1998,Couple without children,Inexpensive,0.12406,306,1200,0.10540,0.14272
1998,Couple without children,Reasonable,0.21153,526,1200,0.18841,0.23465
1998,Couple without children,Slightly Expensive,0.08961,226,1200,0.07344,0.10578
1998,Couple without children,Too Expensive,0.01102,33,1200,0.00511,0.01693
1998,Single parent,Inexpensive,0.16173,69,280,0.11852,0.20494
1998,Single parent,Reasonable,0.27137,131,280,0.21919,0.32354
1998,Single parent,Slightly Expensive,0.16831,80,280,0.12441,0.21221
1998,Couple with children,Very Inexpensive,0.03658,109,1366,0.02662,0.04654
1998,Couple with children,Inexpensive,0.11227,332,1366,0.09553,0.12902
1998,Couple with children,Reasonable,0.17146,590,1366,0.15146,0.19146
1998,Couple with children,Slightly Expensive,0.08203,278,1366,0.06747,0.09659
1998,Couple with children,Too Expensive,0.01510,57,1366,0.00863,0.02157
1998,Other Combinations,Reasonable,0.28812,44,44,0.15275,0.42348
1999,Single-person household,Very Inexpensive,0.06241,100,1155,0.04846,0.07637
1999,Single-person household,Inexpensive,0.16531,290,1155,0.14388,0.18674
1999,Single-person household,Reasonable,0.31339,527,1155,0.28663,0.34016
1999,Single-person household,Slightly Expensive,0.13723,238,1155,0.11738,0.15708
1999,Couple without children,Very Inexpensive,0.04268,94,1163,0.03106,0.05430
1999,Couple without children,Inexpensive,0.12411,314,1163,0.10515,0.14306
1999,Couple without children,Reasonable,0.21969,536,1163,0.19588,0.24349
1999,Couple without children,Slightly Expensive,0.08893,219,1163,0.07257,0.10530
1999,Single parent,Inexpensive,0.14101,60,281,0.10024,0.18177
1999,Single parent,Reasonable,0.28168,131,281,0.22899,0.33436
1999,Single parent,Slightly Expensive,0.18946,90,281,0.14356,0.23536
1999,Couple with children,Very Inexpensive,0.03957,102,1288,0.02892,0.05022
1999,Couple with children,Inexpensive,0.10527,311,1288,0.08850,0.12204
1999,Couple with children,Reasonable,0.16754,565,1288,0.14713,0.18794
1999,Couple with children,Slightly Expensive,0.08899,269,1288,0.07344,0.10455
1999,Couple with children,Too Expensive,0.01116,41,1288,0.00542,0.01690
2000,Single-person household,Very Inexpensive,0.06067,198,2214,0.05073,0.07062
2000,Single-person household,Inexpensive,0.17567,563,2214,0.15982,0.19153
2000,Single-person household,Reasonable,0.31511,1012,2214,0.29575,0.33446
2000,Single-person household,Slightly Expensive,0.11612,385,2214,0.10277,0.12947
2000,Single-person household,Too Expensive,0.01572,56,2214,0.01054,0.02090
2000,Couple without children,Very Inexpensive,0.03289,132,1851,0.02476,0.04101
2000,Couple without children,Inexpensive,0.12800,527,1851,0.11278,0.14323
2000,Couple without children,Reasonable,0.20200,823,1851,0.18370,0.22030
2000,Couple without children,Slightly Expensive,0.08449,324,1851,0.07182,0.09717
2000,Couple without children,Too Expensive,0.01214,45,1851,0.00715,0.01713
2000,Single parent,Very Inexpensive,0.05121,36,515,0.03215,0.07027
2000,Single parent,Inexpensive,0.15296,111,515,0.12184,0.18408
2000,Single parent,Reasonable,0.30870,236,515,0.26876,0.34863
2000,Single parent,Slightly Expensive,0.17499,132,515,0.14214,0.20783
2000,Couple with children,Very Inexpensive,0.03566,147,1962,0.02745,0.04387
2000,Couple with children,Inexpensive,0.10959,499,1962,0.09576,0.12342
2000,Couple with children,Reasonable,0.18023,833,1962,0.16322,0.19724
2000,Couple with children,Slightly Expensive,0.08530,413,1962,0.07294,0.09766
2000,Couple with children,Too Expensive,0.01591,70,1962,0.01037,0.02144
2000,Other Combinations,Reasonable,0.19695,32,32,0.05695,0.33695
2001,Single-person household,Very Inexpensive,0.05522,156,1968,0.04513,0.06532
2001,Single-person household,Inexpensive,0.17946,519,1968,0.16250,0.19642
2001,Single-person household,Reasonable,0.31112,918,1968,0.29066,0.33158
2001,Single-person household,Slightly Expensive,0.11262,339,1968,0.09865,0.12659
2001,Single-person household,Too Expensive,0.01175,36,1968,0.00699,0.01651
2001,Couple without children,Very Inexpensive,0.03403,136,1674,0.02534,0.04272
2001,Couple without children,Inexpensive,0.11802,460,1674,0.10256,0.13349
2001,Couple without children,Reasonable,0.21155,783,1674,0.19198,0.23112
2001,Couple without children,Slightly Expensive,0.08450,295,1674,0.07117,0.09782
2001,Single parent,Inexpensive,0.15592,107,449,0.12233,0.18952
2001,Single parent,Reasonable,0.32112,224,449,0.27788,0.36436
2001,Single parent,Slightly Expensive,0.17007,118,449,0.13528,0.20486
2001,Couple with children,Very Inexpensive,0.03324,131,1752,0.02484,0.04164
2001,Couple with children,Inexpensive,0.10090,419,1752,0.08679,0.11501
2001,Couple with children,Reasonable,0.19560,815,1752,0.17702,0.21418
2001,Couple with children,Slightly Expensive,0.07904,333,1752,0.06640,0.09168
2001,Couple with children,Too Expensive,0.01357,54,1752,0.00815,0.01898
2002,Single-person household,Very Inexpensive,0.05599,160,1983,0.04587,0.06612
2002,Single-person household,Inexpensive,0.17220,523,1983,0.15558,0.18883
2002,Single-person household,Reasonable,0.30888,906,1983,0.28854,0.32922
2002,Single-person household,Slightly Expensive,0.10991,339,1983,0.09614,0.12368
2002,Single-person household,Too Expensive,0.02006,55,1983,0.01388,0.02623
2002,Couple without children,Very Inexpensive,0.03176,130,1689,0.02339,0.04012
2002,Couple without children,Inexpensive,0.12059,484,1689,0.10505,0.13612
2002,Couple without children,Reasonable,0.20012,775,1689,0.18104,0.21921
2002,Couple without children,Slightly Expensive,0.08331,300,1689,0.07012,0.09649
2002,Single parent,Inexpensive,0.13429,88,428,0.10195,0.16663
2002,Single parent,Reasonable,0.30314,221,428,0.25954,0.34673
2002,Single parent,Slightly Expensive,0.18242,119,428,0.14579,0.21905
2002,Couple with children,Very Inexpensive,0.02983,118,1660,0.02165,0.03802
2002,Couple with children,Inexpensive,0.09629,386,1660,0.08210,0.11049
2002,Couple with children,Reasonable,0.19500,784,1660,0.17593,0.21406
2002,Couple with children,Slightly Expensive,0.07882,319,1660,0.06585,0.09179
2002,Couple with children,Too Expensive,0.01451,53,1660,0.00875,0.02026
2005,Single-person household,Very Inexpensive,0.03697,122,1905,0.02850,0.04545
2005,Single-person household,Inexpensive,0.16770,486,1905,0.15092,0.18448
2005,Single-person household,Reasonable,0.31629,907,1905,0.29540,0.33717
2005,Single-person household,Slightly Expensive,0.11315,335,1905,0.09892,0.12738
2005,Single-person household,Too Expensive,0.01888,55,1905,0.01276,0.02499
2005,Couple without children,Very Inexpensive,0.03485,122,1580,0.02580,0.04389
2005,Couple without children,Inexpensive,0.10522,374,1580,0.09008,0.12035
2005,Couple without children,Reasonable,0.22360,798,1580,0.20304,0.24415
2005,Couple without children,Slightly Expensive,0.07924,286,1580,0.06592,0.09257
2005,Single parent,Inexpensive,0.14794,97,434,0.11450,0.18138
2005,Single parent,Reasonable,0.34344,226,434,0.29871,0.38817
2005,Single parent,Slightly Expensive,0.16619,111,434,0.13113,0.20125
2005,Couple with children,Very Inexpensive,0.02739,81,1332,0.01862,0.03616
2005,Couple with children,Inexpensive,0.09623,293,1332,0.08039,0.11208
2005,Couple with children,Reasonable,0.19402,652,1332,0.17277,0.21526
2005,Couple with children,Slightly Expensive,0.07796,262,1332,0.06355,0.09236
2005,Couple with children,Too Expensive,0.01292,44,1332,0.00685,0.01898
2006,Single-person household,Very Inexpensive,0.04246,139,2128,0.03389,0.05102
2006,Single-person household,Inexpensive,0.16088,529,2128,0.14526,0.17649
2006,Single-person household,Reasonable,0.31167,1018,2128,0.29199,0.33136
2006,Single-person household,Slightly Expensive,0.12205,389,2128,0.10814,0.13596
2006,Single-person household,Too Expensive,0.01944,53,2128,0.01357,0.02531
2006,Couple without children,Very Inexpensive,0.02825,115,1725,0.02043,0.03607
2006,Couple without children,Inexpensive,0.11322,440,1725,0.09826,0.12818
2006,Couple without children,Reasonable,0.21691,836,1725,0.19746,0.23637
2006,Couple without children,Slightly Expensive,0.07800,290,1725,0.06534,0.09066
2006,Couple without children,Too Expensive,0.01242,44,1725,0.00719,0.01765
2006,Single parent,Inexpensive,0.18008,122,483,0.14578,0.21439
2006,Single parent,Reasonable,0.34246,242,483,0.30010,0.38483
2006,Single parent,Slightly Expensive,0.16751,119,483,0.13417,0.20085
2006,Couple with children,Very Inexpensive,0.02354,80,1373,0.01552,0.03156
2006,Couple with children,Inexpensive,0.09769,317,1373,0.08198,0.11340
2006,Couple with children,Reasonable,0.18910,631,1373,0.16838,0.20982
2006,Couple with children,Slightly Expensive,0.09691,305,1373,0.08126,0.11257
2006,Couple with children,Too Expensive,0.01393,40,1373,0.00773,0.02013
2007,Single-person household,Very Inexpensive,0.04589,143,2012,0.03675,0.05504
2007,Single-person household,Inexpensive,0.15945,481,2012,0.14344,0.17545
2007,Single-person household,Reasonable,0.31429,973,2012,0.29400,0.33458
2007,Single-person household,Slightly Expensive,0.11331,368,2012,0.09946,0.12717
2007,Single-person household,Too Expensive,0.01918,47,2012,0.01319,0.02517
2007,Couple without children,Very Inexpensive,0.02871,101,1568,0.02045,0.03698
2007,Couple without children,Inexpensive,0.09717,387,1568,0.08251,0.11184
2007,Couple without children,Reasonable,0.21481,753,1568,0.19447,0.23514
2007,Couple without children,Slightly Expensive,0.07462,283,1568,0.06161,0.08763
2007,Couple without children,Too Expensive,0.01276,44,1568,0.00720,0.01831
2007,Single parent,Inexpensive,0.15242,101,436,0.11864,0.18620
2007,Single parent,Reasonable,0.32694,228,436,0.28286,0.37103
2007,Single parent,Slightly Expensive,0.17811,107,436,0.14216,0.21407
