year,hhtyp,quintil_oecd_hh,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Couple with children,1st Quintile,Inexpensive,0.15283,65,278,0.11046,0.19521
1986,Couple with children,1st Quintile,Reasonable,0.26778,149,278,0.21563,0.31993
1986,Couple with children,1st Quintile,Slightly Expensive,0.10675,64,278,0.07038,0.14311
1986,Couple with children,2nd Quintile,Very Inexpensive,0.05725,31,319,0.03172,0.08279
1986,Couple with children,2nd Quintile,Inexpensive,0.16303,99,319,0.12243,0.20363
1986,Couple with children,2nd Quintile,Reasonable,0.17774,121,319,0.13572,0.21976
1986,Couple with children,2nd Quintile,Slightly Expensive,0.07240,68,319,0.04392,0.10089
1986,Couple with children,3rd Quintile,Very Inexpensive,0.05988,31,286,0.03233,0.08743
1986,Couple with children,3rd Quintile,Inexpensive,0.18960,99,286,0.14409,0.23511
1986,Couple with children,3rd Quintile,Reasonable,0.17528,114,286,0.13114,0.21942
1986,Couple with children,3rd Quintile,Slightly Expensive,0.05064,42,286,0.02518,0.07609
1986,Couple with children,4th Quintile,Inexpensive,0.11095,53,173,0.06401,0.15788
1986,Couple with children,4th Quintile,Reasonable,0.15421,88,173,0.10024,0.20819
1986,Couple with children,4th Quintile,Slightly Expensive,0.05709,32,173,0.02242,0.09176
1986,Couple with children,5th Quintile,Reasonable,0.09321,38,38,-0.00047,0.18689
1987,Single-person household,1st Quintile,Very Inexpensive,0.11129,31,216,0.06925,0.15332
1987,Single-person household,1st Quintile,Inexpensive,0.22611,63,216,0.17020,0.28203
1987,Single-person household,1st Quintile,Reasonable,0.27673,83,216,0.21693,0.33653
1987,Single-person household,1st Quintile,Slightly Expensive,0.11543,39,216,0.07271,0.15814
1987,Single-person household,2nd Quintile,Inexpensive,0.22876,44,107,0.14880,0.30872
1987,Single-person household,2nd Quintile,Reasonable,0.32841,63,107,0.23900,0.41781
1987,Single-person household,3rd Quintile,Inexpensive,0.18502,39,128,0.11749,0.25256
1987,Single-person household,3rd Quintile,Reasonable,0.43947,89,128,0.35315,0.52579
1987,Single-person household,4th Quintile,Inexpensive,0.22877,46,136,0.15792,0.29963
1987,Single-person household,4th Quintile,Reasonable,0.30206,57,136,0.22461,0.37952
1987,Single-person household,4th Quintile,Slightly Expensive,0.14707,33,136,0.08732,0.20682
1987,Single-person household,5th Quintile,Reasonable,0.33406,62,62,0.21569,0.45242
1987,Couple without children,1st Quintile,Reasonable,0.28081,41,41,0.14154,0.42008
1987,Couple without children,2nd Quintile,Inexpensive,0.22003,43,86,0.13196,0.30810
1987,Couple without children,2nd Quintile,Reasonable,0.24468,43,86,0.15329,0.33608
1987,Couple without children,3rd Quintile,Inexpensive,0.15590,39,87,0.07923,0.23257
1987,Couple without children,3rd Quintile,Reasonable,0.22718,48,87,0.13862,0.31573
1987,Couple without children,4th Quintile,Inexpensive,0.17252,55,133,0.10806,0.23697
1987,Couple without children,4th Quintile,Reasonable,0.24011,78,133,0.16724,0.31298
1987,Couple without children,5th Quintile,Inexpensive,0.12637,56,146,0.07229,0.18045
1987,Couple without children,5th Quintile,Reasonable,0.22793,90,146,0.15965,0.29621
1987,Couple with children,1st Quintile,Inexpensive,0.21410,86,257,0.16385,0.26435
1987,Couple with children,1st Quintile,Reasonable,0.22237,110,257,0.17143,0.27332
1987,Couple with children,1st Quintile,Slightly Expensive,0.12623,61,257,0.08555,0.16691
1987,Couple with children,2nd Quintile,Inexpensive,0.16166,95,292,0.11936,0.20395
1987,Couple with children,2nd Quintile,Reasonable,0.24191,143,292,0.19270,0.29111
1987,Couple with children,2nd Quintile,Slightly Expensive,0.08017,54,292,0.04897,0.11137
1987,Couple with children,3rd Quintile,Inexpensive,0.13623,80,258,0.09429,0.17817
1987,Couple with children,3rd Quintile,Reasonable,0.19276,127,258,0.14453,0.24098
1987,Couple with children,3rd Quintile,Slightly Expensive,0.05764,51,258,0.02915,0.08613
1987,Couple with children,4th Quintile,Inexpensive,0.11821,60,199,0.07324,0.16318
1987,Couple with children,4th Quintile,Reasonable,0.18411,106,199,0.13012,0.23809
1987,Couple with children,4th Quintile,Slightly Expensive,0.06026,33,199,0.02711,0.09340
1987,Couple with children,5th Quintile,Reasonable,0.11281,39,39,0.01222,0.21340
1988,Single-person household,1st Quintile,Inexpensive,0.19404,54,183,0.13658,0.25149
1988,Single-person household,1st Quintile,Reasonable,0.31971,85,183,0.25196,0.38747
1988,Single-person household,1st Quintile,Slightly Expensive,0.15188,44,183,0.09974,0.20402
1988,Single-person household,2nd Quintile,Inexpensive,0.28882,52,108,0.20294,0.37469
1988,Single-person household,2nd Quintile,Reasonable,0.29748,56,108,0.21086,0.38410
1988,Single-person household,3rd Quintile,Inexpensive,0.18695,39,107,0.11273,0.26117
1988,Single-person household,3rd Quintile,Reasonable,0.36762,68,107,0.27583,0.45941
1988,Single-person household,4th Quintile,Reasonable,0.33392,73,104,0.24284,0.42500
1988,Single-person household,4th Quintile,Slightly Expensive,0.16374,31,104,0.09228,0.23520
1988,Single-person household,5th Quintile,Reasonable,0.29055,53,53,0.16715,0.41396
1988,Couple without children,1st Quintile,Reasonable,0.34086,52,52,0.21077,0.47096
1988,Couple without children,2nd Quintile,Inexpensive,0.23326,44,89,0.14490,0.32162
1988,Couple without children,2nd Quintile,Reasonable,0.19899,45,89,0.11558,0.28241
1988,Couple without children,3rd Quintile,Inexpensive,0.18120,42,85,0.09882,0.26357
1988,Couple without children,3rd Quintile,Reasonable,0.19830,43,85,0.11303,0.28357
1988,Couple without children,4th Quintile,Inexpensive,0.18947,51,136,0.12337,0.25558
1988,Couple without children,4th Quintile,Reasonable,0.27484,85,136,0.19953,0.35015
1988,Couple without children,5th Quintile,Inexpensive,0.12249,49,131,0.06613,0.17885
1988,Couple without children,5th Quintile,Reasonable,0.21165,82,131,0.14143,0.28187
1988,Single parent,1st Quintile,Reasonable,0.33379,32,32,0.16778,0.49979
1988,Couple with children,1st Quintile,Inexpensive,0.16671,67,259,0.12123,0.21219
1988,Couple with children,1st Quintile,Reasonable,0.28203,130,259,0.22712,0.33694
1988,Couple with children,1st Quintile,Slightly Expensive,0.10702,62,259,0.06930,0.14474
1988,Couple with children,2nd Quintile,Very Inexpensive,0.07187,31,302,0.04269,0.10104
1988,Couple with children,2nd Quintile,Inexpensive,0.16767,86,302,0.12547,0.20987
1988,Couple with children,2nd Quintile,Reasonable,0.22511,135,302,0.17793,0.27230
1988,Couple with children,2nd Quintile,Slightly Expensive,0.05606,50,302,0.03007,0.08205
1988,Couple with children,3rd Quintile,Very Inexpensive,0.07780,31,269,0.04573,0.10987
1988,Couple with children,3rd Quintile,Inexpensive,0.14955,76,269,0.10685,0.19225
1988,Couple with children,3rd Quintile,Reasonable,0.16920,119,269,0.12431,0.21409
1988,Couple with children,3rd Quintile,Slightly Expensive,0.05536,43,269,0.02798,0.08273
1988,Couple with children,4th Quintile,Inexpensive,0.14211,67,153,0.08660,0.19762
1988,Couple with children,4th Quintile,Reasonable,0.16430,86,153,0.10539,0.22321
1988,Couple with children,5th Quintile,Reasonable,0.09208,33,33,-0.00810,0.19226
1989,Single-person household,1st Quintile,Inexpensive,0.21309,60,181,0.15327,0.27291
1989,Single-person household,1st Quintile,Reasonable,0.33592,90,181,0.26692,0.40492
1989,Single-person household,1st Quintile,Slightly Expensive,0.11222,31,181,0.06611,0.15833
1989,Single-person household,2nd Quintile,Inexpensive,0.27732,60,119,0.19655,0.35810
1989,Single-person household,2nd Quintile,Reasonable,0.30624,59,119,0.22307,0.38940
1989,Single-person household,3rd Quintile,Inexpensive,0.18602,39,109,0.11263,0.25941
1989,Single-person household,3rd Quintile,Reasonable,0.35091,70,109,0.26090,0.44092
1989,Single-person household,4th Quintile,Inexpensive,0.16156,33,97,0.08793,0.23518
1989,Single-person household,4th Quintile,Reasonable,0.34553,64,97,0.25040,0.44065
1989,Single-person household,5th Quintile,Inexpensive,0.19664,37,88,0.11312,0.28016
1989,Single-person household,5th Quintile,Reasonable,0.28189,51,88,0.18735,0.37643
1989,Couple without children,1st Quintile,Inexpensive,0.20647,31,68,0.10954,0.30339
1989,Couple without children,1st Quintile,Reasonable,0.25260,37,68,0.14856,0.35665
1989,Couple without children,2nd Quintile,Inexpensive,0.22159,42,84,0.13224,0.31094
1989,Couple without children,2nd Quintile,Reasonable,0.20906,42,84,0.12158,0.29655
1989,Couple without children,3rd Quintile,Inexpensive,0.19259,38,91,0.11112,0.27407
1989,Couple without children,3rd Quintile,Reasonable,0.24613,53,91,0.15714,0.33513
1989,Couple without children,4th Quintile,Inexpensive,0.17848,66,148,0.11658,0.24038
1989,Couple without children,4th Quintile,Reasonable,0.22655,82,148,0.15888,0.29422
1989,Couple without children,5th Quintile,Inexpensive,0.12654,51,118,0.06630,0.18678
1989,Couple without children,5th Quintile,Reasonable,0.17627,67,118,0.10722,0.24531
1989,Couple with children,1st Quintile,Inexpensive,0.15342,68,270,0.11035,0.19648
1989,Couple with children,1st Quintile,Reasonable,0.30271,134,270,0.24781,0.35762
1989,Couple with children,1st Quintile,Slightly Expensive,0.12340,68,270,0.08410,0.16270
1989,Couple with children,2nd Quintile,Very Inexpensive,0.05963,32,292,0.03242,0.08684
1989,Couple with children,2nd Quintile,Inexpensive,0.16973,87,292,0.12660,0.21286
1989,Couple with children,2nd Quintile,Reasonable,0.18712,115,292,0.14231,0.23193
1989,Couple with children,2nd Quintile,Slightly Expensive,0.07795,58,292,0.04715,0.10875
1989,Couple with children,3rd Quintile,Very Inexpensive,0.06959,31,256,0.03836,0.10082
1989,Couple with children,3rd Quintile,Inexpensive,0.16120,90,256,0.11606,0.20633
1989,Couple with children,3rd Quintile,Reasonable,0.18734,97,256,0.13945,0.23524
1989,Couple with children,3rd Quintile,Slightly Expensive,0.05201,38,256,0.02475,0.07926
1989,Couple with children,4th Quintile,Inexpensive,0.13494,55,120,0.07356,0.19633
1989,Couple with children,4th Quintile,Reasonable,0.12937,65,120,0.06907,0.18967
1989,Couple with children,5th Quintile,Reasonable,0.11021,31,31,-0.00185,0.22227
1990,Single-person household,1st Quintile,Very Inexpensive,0.16401,58,268,0.11959,0.20842
1990,Single-person household,1st Quintile,Inexpensive,0.28300,98,268,0.22897,0.33704
1990,Single-person household,1st Quintile,Reasonable,0.30358,112,268,0.24843,0.35873
1990,Single-person household,2nd Quintile,Inexpensive,0.20686,62,155,0.14289,0.27084
1990,Single-person household,2nd Quintile,Reasonable,0.32378,93,155,0.24988,0.39768
1990,Single-person household,3rd Quintile,Inexpensive,0.26195,64,143,0.18963,0.33427
1990,Single-person household,3rd Quintile,Reasonable,0.34712,79,143,0.26882,0.42542
1990,Single-person household,4th Quintile,Inexpensive,0.17430,48,128,0.10832,0.24028
1990,Single-person household,4th Quintile,Reasonable,0.33955,80,128,0.25718,0.42191
1990,Single-person household,5th Quintile,Inexpensive,0.23007,47,100,0.14716,0.31298
1990,Single-person household,5th Quintile,Reasonable,0.22782,53,100,0.14520,0.31045
1990,Couple without children,1st Quintile,Very Inexpensive,0.15706,76,318,0.11701,0.19712
1990,Couple without children,1st Quintile,Inexpensive,0.23693,113,318,0.19012,0.28374
1990,Couple without children,1st Quintile,Reasonable,0.26314,129,318,0.21466,0.31161
1990,Couple without children,2nd Quintile,Inexpensive,0.25929,48,97,0.17162,0.34696
1990,Couple without children,2nd Quintile,Reasonable,0.19282,49,97,0.11390,0.27174
1990,Couple without children,3rd Quintile,Inexpensive,0.20460,56,121,0.13242,0.27677
1990,Couple without children,3rd Quintile,Reasonable,0.25815,65,121,0.17985,0.33645
1990,Couple without children,4th Quintile,Very Inexpensive,0.12439,39,178,0.07577,0.17301
1990,Couple without children,4th Quintile,Inexpensive,0.18725,69,178,0.12978,0.24473
1990,Couple without children,4th Quintile,Reasonable,0.20975,70,178,0.14977,0.26973
1990,Couple without children,5th Quintile,Very Inexpensive,0.09249,41,197,0.05193,0.13304
1990,Couple without children,5th Quintile,Inexpensive,0.14815,71,197,0.09841,0.19788
1990,Couple without children,5th Quintile,Reasonable,0.19679,85,197,0.14113,0.25245
1990,Single parent,1st Quintile,Inexpensive,0.27233,38,82,0.17539,0.36928
1990,Single parent,1st Quintile,Reasonable,0.34417,44,82,0.24071,0.44764
1990,Single parent,2nd Quintile,Reasonable,0.36053,32,32,0.19150,0.52955
1990,Couple with children,1st Quintile,Very Inexpensive,0.16788,185,695,0.14007,0.19569
1990,Couple with children,1st Quintile,Inexpensive,0.21687,236,695,0.18621,0.24753
1990,Couple with children,1st Quintile,Reasonable,0.25238,274,695,0.22006,0.28470
1990,Couple with children,2nd Quintile,Inexpensive,0.19572,111,350,0.15409,0.23734
1990,Couple with children,2nd Quintile,Reasonable,0.26847,163,350,0.22197,0.31496
1990,Couple with children,2nd Quintile,Slightly Expensive,0.10068,76,350,0.06911,0.13225
1990,Couple with children,3rd Quintile,Very Inexpensive,0.06858,35,330,0.04127,0.09589
1990,Couple with children,3rd Quintile,Inexpensive,0.19746,118,330,0.15444,0.24047
1990,Couple with children,3rd Quintile,Reasonable,0.18818,131,330,0.14594,0.23041
1990,Couple with children,3rd Quintile,Slightly Expensive,0.05752,46,330,0.03236,0.08268
1990,Couple with children,4th Quintile,Inexpensive,0.14569,84,174,0.09312,0.19826
1990,Couple with children,4th Quintile,Reasonable,0.16008,90,174,0.10544,0.21472
1990,Couple with children,5th Quintile,Inexpensive,0.08295,32,68,0.01691,0.14899
1990,Couple with children,5th Quintile,Reasonable,0.08700,36,68,0.01951,0.15449
1991,Single-person household,1st Quintile,Very Inexpensive,0.14489,44,245,0.10073,0.18906
1991,Single-person household,1st Quintile,Inexpensive,0.39324,121,245,0.33195,0.45454
1991,Single-person household,1st Quintile,Reasonable,0.24010,80,245,0.18650,0.29370
1991,Single-person household,2nd Quintile,Very Inexpensive,0.13240,37,237,0.08916,0.17564
1991,Single-person household,2nd Quintile,Inexpensive,0.21422,67,237,0.16188,0.26657
1991,Single-person household,2nd Quintile,Reasonable,0.33707,100,237,0.27676,0.39738
1991,Single-person household,2nd Quintile,Slightly Expensive,0.10394,33,237,0.06500,0.14288
1991,Single-person household,3rd Quintile,Inexpensive,0.24355,58,145,0.17344,0.31365
1991,Single-person household,3rd Quintile,Reasonable,0.37700,87,145,0.29785,0.45616
1991,Single-person household,4th Quintile,Inexpensive,0.22716,57,122,0.15250,0.30182
1991,Single-person household,4th Quintile,Reasonable,0.26831,65,122,0.18937,0.34726
1991,Single-person household,5th Quintile,Inexpensive,0.17802,40,97,0.10150,0.25455
1991,Single-person household,5th Quintile,Reasonable,0.27961,57,97,0.18983,0.36939
1991,Couple without children,1st Quintile,Very Inexpensive,0.15073,69,292,0.10962,0.19183
1991,Couple without children,1st Quintile,Inexpensive,0.27981,132,292,0.22823,0.33139
1991,Couple without children,1st Quintile,Reasonable,0.19759,91,292,0.15184,0.24334
1991,Couple without children,2nd Quintile,Inexpensive,0.18555,35,87,0.10339,0.26771
1991,Couple without children,2nd Quintile,Reasonable,0.20807,52,87,0.12227,0.29386
1991,Couple without children,3rd Quintile,Inexpensive,0.22784,56,116,0.15118,0.30451
1991,Couple without children,3rd Quintile,Reasonable,0.20074,60,116,0.12753,0.27395
1991,Couple without children,4th Quintile,Inexpensive,0.20983,81,145,0.14332,0.27634
1991,Couple without children,4th Quintile,Reasonable,0.19561,64,145,0.13082,0.26040
1991,Couple without children,5th Quintile,Very Inexpensive,0.10828,55,205,0.06564,0.15092
1991,Couple without children,5th Quintile,Inexpensive,0.16603,82,205,0.11496,0.21709
1991,Couple without children,5th Quintile,Reasonable,0.15915,68,205,0.10895,0.20935
1991,Single parent,1st Quintile,Inexpensive,0.30023,36,78,0.19785,0.40261
1991,Single parent,1st Quintile,Reasonable,0.37520,42,78,0.26706,0.48335
1991,Single parent,2nd Quintile,Reasonable,0.39486,38,38,0.23736,0.55237
1991,Couple with children,1st Quintile,Very Inexpensive,0.19961,215,657,0.16902,0.23019
1991,Couple with children,1st Quintile,Inexpensive,0.25383,248,657,0.22053,0.28713
1991,Couple with children,1st Quintile,Reasonable,0.18697,194,657,0.15713,0.21680
1991,Couple with children,2nd Quintile,Very Inexpensive,0.08989,31,347,0.05975,0.12003
1991,Couple with children,2nd Quintile,Inexpensive,0.22190,109,347,0.17812,0.26569
1991,Couple with children,2nd Quintile,Reasonable,0.22416,145,347,0.18022,0.26811
1991,Couple with children,2nd Quintile,Slightly Expensive,0.07304,62,347,0.04562,0.10046
1991,Couple with children,3rd Quintile,Very Inexpensive,0.08167,44,327,0.05194,0.11140
1991,Couple with children,3rd Quintile,Inexpensive,0.17002,109,327,0.12924,0.21080
1991,Couple with children,3rd Quintile,Reasonable,0.18415,136,327,0.14208,0.22623
1991,Couple with children,3rd Quintile,Slightly Expensive,0.03997,38,327,0.01870,0.06123
1991,Couple with children,4th Quintile,Very Inexpensive,0.06828,32,204,0.03358,0.10298
1991,Couple with children,4th Quintile,Inexpensive,0.14504,79,204,0.09660,0.19349
1991,Couple with children,4th Quintile,Reasonable,0.13561,93,204,0.08851,0.18270
1991,Couple with children,5th Quintile,Inexpensive,0.08057,39,74,0.01814,0.14301
1991,Couple with children,5th Quintile,Reasonable,0.08302,35,74,0.01973,0.14631
1992,Single-person household,1st Quintile,Inexpensive,0.19152,81,293,0.14638,0.23665
1992,Single-person household,1st Quintile,Reasonable,0.31359,138,293,0.26037,0.36680
1992,Single-person household,1st Quintile,Slightly Expensive,0.15989,74,293,0.11785,0.20193
1992,Single-person household,2nd Quintile,Inexpensive,0.23170,55,154,0.16484,0.29855
1992,Single-person household,2nd Quintile,Reasonable,0.29342,63,154,0.22127,0.36557
1992,Single-person household,2nd Quintile,Slightly Expensive,0.14263,36,154,0.08722,0.19804
1992,Single-person household,3rd Quintile,Inexpensive,0.24197,62,143,0.17153,0.31242
1992,Single-person household,3rd Quintile,Reasonable,0.37894,81,143,0.29914,0.45873
1992,Single-person household,4th Quintile,Inexpensive,0.20914,57,130,0.13896,0.27933
1992,Single-person household,4th Quintile,Reasonable,0.33641,73,130,0.25488,0.41795
1992,Single-person household,5th Quintile,Inexpensive,0.16399,39,82,0.08335,0.24463
1992,Single-person household,5th Quintile,Reasonable,0.23597,43,82,0.14350,0.32843
1992,Couple without children,1st Quintile,Inexpensive,0.12319,33,167,0.07319,0.17319
1992,Couple without children,1st Quintile,Reasonable,0.27297,85,167,0.20520,0.34074
1992,Couple without children,1st Quintile,Slightly Expensive,0.14140,49,167,0.08839,0.19440
1992,Couple without children,2nd Quintile,Inexpensive,0.21345,49,137,0.14459,0.28232
1992,Couple without children,2nd Quintile,Reasonable,0.22597,88,137,0.15568,0.29626
1992,Couple without children,3rd Quintile,Inexpensive,0.17482,54,171,0.11772,0.23191
1992,Couple without children,3rd Quintile,Reasonable,0.22409,79,171,0.16141,0.28677
1992,Couple without children,3rd Quintile,Slightly Expensive,0.10605,38,171,0.05976,0.15233
1992,Couple without children,4th Quintile,Inexpensive,0.18332,70,185,0.12741,0.23923
1992,Couple without children,4th Quintile,Reasonable,0.25784,115,185,0.19463,0.32105
1992,Couple without children,5th Quintile,Very Inexpensive,0.08276,44,192,0.04369,0.12183
1992,Couple without children,5th Quintile,Inexpensive,0.13802,70,192,0.08910,0.18694
1992,Couple without children,5th Quintile,Reasonable,0.15679,78,192,0.10522,0.20836
1992,Single parent,1st Quintile,Reasonable,0.32283,49,84,0.22224,0.42342
