year,hhtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Single parent,West,Inexpensive,0.13138,41,178,0.08161,0.18115
1985,Single parent,West,Reasonable,0.29155,93,178,0.22460,0.35851
1985,Single parent,West,Slightly Expensive,0.14113,44,178,0.08984,0.19242
1985,Couple with children,West,Very Inexpensive,0.05621,127,1384,0.04407,0.06835
1985,Couple with children,West,Inexpensive,0.12019,335,1384,0.10305,0.13733
1985,Couple with children,West,Reasonable,0.17718,573,1384,0.15706,0.19731
1985,Couple with children,West,Slightly Expensive,0.07133,253,1384,0.05777,0.08489
1985,Couple with children,West,Too Expensive,0.02455,96,1384,0.01639,0.03270
1986,Single-person household,West,Very Inexpensive,0.09439,95,846,0.07468,0.11410
1986,Single-person household,West,Inexpensive,0.20158,212,846,0.17453,0.22863
1986,Single-person household,West,Reasonable,0.32893,363,846,0.29725,0.36061
1986,Single-person household,West,Slightly Expensive,0.10554,132,846,0.08482,0.12625
1986,Single-person household,West,Too Expensive,0.03125,44,846,0.01952,0.04298
1986,Couple without children,West,Very Inexpensive,0.06359,79,714,0.04568,0.08150
1986,Couple without children,West,Inexpensive,0.17302,214,714,0.14525,0.20078
1986,Couple without children,West,Reasonable,0.24250,327,714,0.21104,0.27396
1986,Couple without children,West,Slightly Expensive,0.06759,94,714,0.04916,0.08601
1986,Single parent,West,Inexpensive,0.14306,42,167,0.08979,0.19632
1986,Single parent,West,Reasonable,0.28380,86,167,0.21521,0.35238
1986,Single parent,West,Slightly Expensive,0.13712,39,167,0.08479,0.18945
1986,Couple with children,West,Very Inexpensive,0.04784,110,1269,0.03609,0.05959
1986,Couple with children,West,Inexpensive,0.14240,341,1269,0.12316,0.16163
1986,Couple with children,West,Reasonable,0.17012,510,1269,0.14944,0.19080
1986,Couple with children,West,Slightly Expensive,0.06460,223,1269,0.05107,0.07813
1986,Couple with children,West,Too Expensive,0.02534,85,1269,0.01669,0.03399
1987,Single-person household,West,Very Inexpensive,0.09740,99,846,0.07741,0.11740
1987,Single-person household,West,Inexpensive,0.20430,221,846,0.17711,0.23148
1987,Single-person household,West,Reasonable,0.33092,355,846,0.29920,0.36265
1987,Single-person household,West,Slightly Expensive,0.10484,134,846,0.08418,0.12549
1987,Single-person household,West,Too Expensive,0.03085,37,846,0.01919,0.04251
1987,Couple without children,West,Very Inexpensive,0.07077,82,687,0.05158,0.08996
1987,Couple without children,West,Inexpensive,0.16377,215,687,0.13608,0.19146
1987,Couple without children,West,Reasonable,0.24034,300,687,0.20837,0.27232
1987,Couple without children,West,Slightly Expensive,0.05852,90,687,0.04096,0.07609
1987,Single parent,West,Inexpensive,0.17411,48,158,0.11479,0.23342
1987,Single parent,West,Reasonable,0.25610,74,158,0.18782,0.32438
1987,Single parent,West,Slightly Expensive,0.12485,36,158,0.07314,0.17655
1987,Couple with children,West,Very Inexpensive,0.05147,102,1246,0.03920,0.06375
1987,Couple with children,West,Inexpensive,0.13089,336,1246,0.11216,0.14963
1987,Couple with children,West,Reasonable,0.19229,525,1246,0.17040,0.21418
1987,Couple with children,West,Slightly Expensive,0.06846,211,1246,0.05444,0.08249
1987,Couple with children,West,Too Expensive,0.01641,72,1246,0.00935,0.02346
1987,Other Combinations,West,Reasonable,0.24880,32,32,0.09661,0.40099
1988,Single-person household,West,Very Inexpensive,0.09085,92,769,0.07052,0.11117
1988,Single-person household,West,Inexpensive,0.19035,202,769,0.16259,0.21812
1988,Single-person household,West,Reasonable,0.32273,337,769,0.28966,0.35580
1988,Single-person household,West,Slightly Expensive,0.12456,138,769,0.10120,0.14791
1988,Couple without children,West,Very Inexpensive,0.06528,81,688,0.04680,0.08375
1988,Couple without children,West,Inexpensive,0.17302,212,688,0.14473,0.20130
1988,Couple without children,West,Reasonable,0.23757,307,688,0.20575,0.26940
1988,Couple without children,West,Slightly Expensive,0.06348,88,688,0.04525,0.08171
1988,Single parent,West,Inexpensive,0.16034,45,156,0.10258,0.21811
1988,Single parent,West,Reasonable,0.26137,75,156,0.19220,0.33054
1988,Single parent,West,Slightly Expensive,0.12000,36,156,0.06884,0.17116
1988,Couple with children,West,Very Inexpensive,0.05595,109,1178,0.04282,0.06908
1988,Couple with children,West,Inexpensive,0.13839,313,1178,0.11866,0.15812
1988,Couple with children,West,Reasonable,0.18325,503,1178,0.16115,0.20535
1988,Couple with children,West,Slightly Expensive,0.05543,193,1178,0.04236,0.06850
1988,Couple with children,West,Too Expensive,0.01900,60,1178,0.01120,0.02681
1989,Single-person household,West,Very Inexpensive,0.09899,99,805,0.07835,0.11963
1989,Single-person household,West,Inexpensive,0.20940,229,805,0.18127,0.23752
1989,Single-person household,West,Reasonable,0.32579,335,805,0.29339,0.35819
1989,Single-person household,West,Slightly Expensive,0.09454,107,805,0.07432,0.11476
1989,Single-person household,West,Too Expensive,0.02583,35,805,0.01486,0.03679
1989,Couple without children,West,Very Inexpensive,0.08482,95,693,0.06406,0.10558
1989,Couple without children,West,Inexpensive,0.17567,228,693,0.14731,0.20402
1989,Couple without children,West,Reasonable,0.21570,281,693,0.18506,0.24635
1989,Couple without children,West,Slightly Expensive,0.06154,89,693,0.04363,0.07945
1989,Single parent,West,Inexpensive,0.11800,32,136,0.06358,0.17242
1989,Single parent,West,Reasonable,0.23309,64,136,0.16177,0.30441
1989,Single parent,West,Slightly Expensive,0.15264,40,136,0.09197,0.21331
1989,Couple with children,West,Very Inexpensive,0.04939,106,1119,0.03669,0.06209
1989,Couple with children,West,Inexpensive,0.14330,324,1119,0.12276,0.16384
1989,Couple with children,West,Reasonable,0.17787,442,1119,0.15545,0.20029
1989,Couple with children,West,Slightly Expensive,0.05902,195,1119,0.04520,0.07283
1989,Couple with children,West,Too Expensive,0.01734,52,1119,0.00969,0.02500
1990,Single-person household,West,Very Inexpensive,0.09243,93,732,0.07143,0.11342
1990,Single-person household,West,Inexpensive,0.21855,229,732,0.18859,0.24851
1990,Single-person household,West,Reasonable,0.31096,313,732,0.27740,0.34452
1990,Single-person household,West,Slightly Expensive,0.09727,97,732,0.07579,0.11875
1990,Single-person household,East,Very Inexpensive,0.17695,56,251,0.12964,0.22426
1990,Single-person household,East,Inexpensive,0.28327,90,251,0.22742,0.33913
1990,Single-person household,East,Reasonable,0.31661,105,251,0.25895,0.37427
1990,Couple without children,West,Very Inexpensive,0.09196,108,691,0.07039,0.11352
1990,Couple without children,West,Inexpensive,0.18911,244,691,0.15989,0.21833
1990,Couple without children,West,Reasonable,0.21271,271,691,0.18218,0.24325
1990,Couple without children,West,Slightly Expensive,0.04431,68,691,0.02895,0.05966
1990,Couple without children,East,Very Inexpensive,0.15929,76,316,0.11888,0.19970
1990,Couple without children,East,Inexpensive,0.24030,113,316,0.19311,0.28748
1990,Couple without children,East,Reasonable,0.26098,127,316,0.21248,0.30948
1990,Single parent,West,Inexpensive,0.12475,33,136,0.06901,0.18049
1990,Single parent,West,Reasonable,0.25501,72,136,0.18148,0.32854
1990,Single parent,West,Slightly Expensive,0.12288,31,136,0.06750,0.17826
1990,Single parent,East,Inexpensive,0.27031,37,79,0.17175,0.36888
1990,Single parent,East,Reasonable,0.33666,42,79,0.23179,0.44154
1990,Couple with children,West,Very Inexpensive,0.05693,108,1081,0.04311,0.07075
1990,Couple with children,West,Inexpensive,0.15741,345,1081,0.13569,0.17914
1990,Couple with children,West,Reasonable,0.17591,421,1081,0.15320,0.19862
1990,Couple with children,West,Slightly Expensive,0.05260,158,1081,0.03928,0.06591
1990,Couple with children,West,Too Expensive,0.01173,49,1081,0.00531,0.01815
1990,Couple with children,East,Very Inexpensive,0.16485,184,693,0.13720,0.19250
1990,Couple with children,East,Inexpensive,0.21841,236,693,0.18763,0.24920
1990,Couple with children,East,Reasonable,0.25128,273,693,0.21897,0.28360
1991,Single-person household,West,Very Inexpensive,0.10930,108,752,0.08698,0.13161
1991,Single-person household,West,Inexpensive,0.21656,229,752,0.18710,0.24601
1991,Single-person household,West,Reasonable,0.31497,315,752,0.28175,0.34819
1991,Single-person household,West,Slightly Expensive,0.09424,100,752,0.07335,0.11514
1991,Single-person household,East,Very Inexpensive,0.15576,42,230,0.10880,0.20273
1991,Single-person household,East,Inexpensive,0.41441,114,230,0.35061,0.47822
1991,Single-person household,East,Reasonable,0.25144,74,230,0.19525,0.30764
1991,Couple without children,West,Very Inexpensive,0.09881,120,707,0.07680,0.12083
1991,Couple without children,West,Inexpensive,0.19383,257,707,0.16467,0.22299
1991,Couple without children,West,Reasonable,0.18636,247,707,0.15764,0.21509
1991,Couple without children,West,Slightly Expensive,0.05390,83,707,0.03724,0.07055
1991,Couple without children,East,Very Inexpensive,0.15606,69,286,0.11393,0.19820
1991,Couple without children,East,Inexpensive,0.28337,129,286,0.23105,0.33569
1991,Couple without children,East,Reasonable,0.19577,88,286,0.14970,0.24184
1991,Single parent,West,Inexpensive,0.15545,43,117,0.08951,0.22139
1991,Single parent,West,Reasonable,0.26045,74,117,0.18058,0.34032
1991,Single parent,East,Inexpensive,0.29399,33,72,0.18802,0.39996
1991,Single parent,East,Reasonable,0.37425,39,72,0.26168,0.48681
1991,Couple with children,West,Very Inexpensive,0.07552,133,1074,0.05971,0.09133
1991,Couple with children,West,Inexpensive,0.15313,338,1074,0.13158,0.17468
1991,Couple with children,West,Reasonable,0.15636,413,1074,0.13463,0.17809
1991,Couple with children,West,Slightly Expensive,0.04438,142,1074,0.03206,0.05671
1991,Couple with children,West,Too Expensive,0.01357,48,1074,0.00665,0.02050
1991,Couple with children,East,Very Inexpensive,0.19796,213,649,0.16728,0.22864
1991,Couple with children,East,Inexpensive,0.25531,246,649,0.22173,0.28888
1991,Couple with children,East,Reasonable,0.18448,190,649,0.15461,0.21434
1992,Single-person household,West,Very Inexpensive,0.09911,95,714,0.07718,0.12104
1992,Single-person household,West,Inexpensive,0.21837,251,714,0.18804,0.24869
1992,Single-person household,West,Reasonable,0.29741,277,714,0.26386,0.33097
1992,Single-person household,West,Slightly Expensive,0.08112,91,714,0.06108,0.10116
1992,Single-person household,East,Inexpensive,0.14335,43,232,0.09816,0.18855
1992,Single-person household,East,Reasonable,0.39950,121,232,0.33634,0.46267
1992,Single-person household,East,Slightly Expensive,0.24259,68,232,0.18731,0.29787
1992,Couple without children,West,Very Inexpensive,0.07746,104,690,0.05750,0.09742
1992,Couple without children,West,Inexpensive,0.18052,236,690,0.15180,0.20924
1992,Couple without children,West,Reasonable,0.17884,261,690,0.15023,0.20746
1992,Couple without children,West,Slightly Expensive,0.05637,89,690,0.03915,0.07359
1992,Couple without children,East,Inexpensive,0.09764,40,303,0.06416,0.13112
1992,Couple without children,East,Reasonable,0.38889,184,303,0.33391,0.44388
1992,Couple without children,East,Slightly Expensive,0.16751,79,303,0.12539,0.20962
1992,Single parent,West,Inexpensive,0.18895,58,156,0.12732,0.25058
1992,Single parent,West,Reasonable,0.22266,65,156,0.15716,0.28816
1992,Single parent,West,Slightly Expensive,0.10682,33,156,0.05819,0.15545
1992,Single parent,East,Reasonable,0.41683,49,83,0.31011,0.52354
1992,Single parent,East,Slightly Expensive,0.29011,34,83,0.19188,0.38833
1992,Couple with children,West,Very Inexpensive,0.06243,118,1018,0.04756,0.07730
1992,Couple with children,West,Inexpensive,0.14262,321,1018,0.12113,0.16411
1992,Couple with children,West,Reasonable,0.16021,407,1018,0.13767,0.18275
1992,Couple with children,West,Slightly Expensive,0.04133,134,1018,0.02910,0.05357
1992,Couple with children,West,Too Expensive,0.00881,38,1018,0.00307,0.01456
1992,Couple with children,East,Inexpensive,0.09460,89,557,0.07028,0.11893
1992,Couple with children,East,Reasonable,0.32542,308,557,0.28648,0.36437
1992,Couple with children,East,Slightly Expensive,0.17083,160,557,0.13955,0.20211
1993,Single-person household,West,Very Inexpensive,0.08883,95,747,0.06842,0.10925
1993,Single-person household,West,Inexpensive,0.23348,255,747,0.20312,0.26384
1993,Single-person household,West,Reasonable,0.28483,311,747,0.25244,0.31722
1993,Single-person household,West,Slightly Expensive,0.07683,86,747,0.05772,0.09594
1993,Single-person household,East,Reasonable,0.42315,121,194,0.35344,0.49285
1993,Single-person household,East,Slightly Expensive,0.23564,73,194,0.17577,0.29552
1993,Couple without children,West,Very Inexpensive,0.06798,98,686,0.04913,0.08683
1993,Couple without children,West,Inexpensive,0.18782,255,686,0.15857,0.21707
1993,Couple without children,West,Reasonable,0.18662,264,686,0.15744,0.21580
1993,Couple without children,West,Slightly Expensive,0.03892,69,686,0.02444,0.05340
1993,Couple without children,East,Inexpensive,0.07450,33,294,0.04443,0.10457
1993,Couple without children,East,Reasonable,0.28766,140,294,0.23583,0.33949
1993,Couple without children,East,Slightly Expensive,0.23580,121,294,0.18719,0.28441
1993,Single parent,West,Inexpensive,0.19206,55,119,0.12098,0.26314
1993,Single parent,West,Reasonable,0.24960,64,119,0.17151,0.32769
1993,Single parent,East,Reasonable,0.26337,31,70,0.15944,0.36730
1993,Single parent,East,Slightly Expensive,0.31638,39,70,0.20665,0.42612
1993,Couple with children,West,Very Inexpensive,0.05645,110,1001,0.04214,0.07075
1993,Couple with children,West,Inexpensive,0.12914,294,1001,0.10835,0.14992
1993,Couple with children,West,Reasonable,0.14962,386,1001,0.12751,0.17173
1993,Couple with children,West,Slightly Expensive,0.05381,169,1001,0.03983,0.06780
1993,Couple with children,West,Too Expensive,0.00892,42,1001,0.00309,0.01475
1993,Couple with children,East,Inexpensive,0.06098,51,540,0.04078,0.08118
1993,Couple with children,East,Reasonable,0.27573,243,540,0.23801,0.31346
1993,Couple with children,East,Slightly Expensive,0.20873,189,540,0.17442,0.24304
1993,Couple with children,East,Too Expensive,0.06271,57,540,0.04224,0.08318
1994,Single-person household,West,Very Inexpensive,0.08403,86,730,0.06389,0.10417
1994,Single-person household,West,Inexpensive,0.21618,236,730,0.18629,0.24606
1994,Single-person household,West,Reasonable,0.29947,317,730,0.26622,0.33272
1994,Single-person household,West,Slightly Expensive,0.07241,91,730,0.05360,0.09122
1994,Single-person household,East,Inexpensive,0.14137,45,239,0.09710,0.18563
1994,Single-person household,East,Reasonable,0.45062,141,239,0.38740,0.51383
1994,Single-person household,East,Slightly Expensive,0.16816,53,239,0.12064,0.21568
1994,Couple without children,West,Very Inexpensive,0.06448,94,703,0.04631,0.08265
1994,Couple without children,West,Inexpensive,0.16797,233,703,0.14031,0.19562
1994,Couple without children,West,Reasonable,0.20106,293,703,0.17141,0.23071
1994,Couple without children,West,Slightly Expensive,0.04789,83,703,0.03210,0.06369
1994,Couple without children,East,Inexpensive,0.07742,44,299,0.04707,0.10776
1994,Couple without children,East,Reasonable,0.30796,158,299,0.25555,0.36038
1994,Couple without children,East,Slightly Expensive,0.19736,97,299,0.15217,0.24255
1994,Single parent,West,Inexpensive,0.15383,42,148,0.09551,0.21216
1994,Single parent,West,Reasonable,0.27435,68,148,0.20222,0.34648
1994,Single parent,West,Slightly Expensive,0.13263,38,148,0.07780,0.18746
1994,Single parent,East,Reasonable,0.30863,33,66,0.19634,0.42093
1994,Single parent,East,Slightly Expensive,0.29539,33,66,0.18448,0.40630
1994,Couple with children,West,Very Inexpensive,0.05809,99,968,0.04334,0.07283
1994,Couple with children,West,Inexpensive,0.11954,288,968,0.09909,0.13999
1994,Couple with children,West,Reasonable,0.15624,390,968,0.13336,0.17913
1994,Couple with children,West,Slightly Expensive,0.04516,152,968,0.03208,0.05825
1994,Couple with children,West,Too Expensive,0.01433,39,968,0.00684,0.02182
1994,Couple with children,East,Inexpensive,0.08492,67,472,0.05975,0.11010
1994,Couple with children,East,Reasonable,0.30654,258,472,0.26490,0.34818
1994,Couple with children,East,Slightly Expensive,0.17689,147,472,0.14243,0.21136
1995,Single-person household,West,Very Inexpensive,0.07475,83,748,0.05589,0.09361
1995,Single-person household,West,Inexpensive,0.21318,244,748,0.18381,0.24255
1995,Single-person household,West,Reasonable,0.27974,316,748,0.24755,0.31193
1995,Single-person household,West,Slightly Expensive,0.09067,105,748,0.07008,0.11127
1995,Single-person household,East,Inexpensive,0.13401,42,238,0.09064,0.17738
1995,Single-person household,East,Reasonable,0.42309,140,238,0.36019,0.48600
1995,Single-person household,East,Slightly Expensive,0.17929,56,238,0.13045,0.22813
1995,Couple without children,West,Very Inexpensive,0.05991,91,745,0.04286,0.07697
1995,Couple without children,West,Inexpensive,0.16304,237,745,0.13650,0.18959
1995,Couple without children,West,Reasonable,0.20820,322,745,0.17903,0.23738
1995,Couple without children,West,Slightly Expensive,0.05643,95,745,0.03985,0.07301
1995,Couple without children,East,Inexpensive,0.09620,55,311,0.06338,0.12903
1995,Couple without children,East,Reasonable,0.33772,174,311,0.28507,0.39037
1995,Couple without children,East,Slightly Expensive,0.16667,82,311,0.12518,0.20816
1995,Single parent,West,Inexpensive,0.19975,50,152,0.13598,0.26352
1995,Single parent,West,Reasonable,0.22926,69,152,0.16221,0.29631
1995,Single parent,West,Slightly Expensive,0.10721,33,152,0.05786,0.15655
1995,Single parent,East,Reasonable,0.33199,39,39,0.18225,0.48172
1995,Couple with children,West,Very Inexpensive,0.04977,97,1073,0.03675,0.06279
1995,Couple with children,West,Inexpensive,0.12176,315,1073,0.10218,0.14133
1995,Couple with children,West,Reasonable,0.15553,427,1073,0.13383,0.17722
1995,Couple with children,West,Slightly Expensive,0.05952,184,1073,0.04536,0.07369
1995,Couple with children,West,Too Expensive,0.01644,50,1073,0.00883,0.02406
1995,Couple with children,East,Inexpensive,0.10261,83,422,0.07362,0.13160
1995,Couple with children,East,Reasonable,0.28688,231,422,0.24367,0.33009
1995,Couple with children,East,Slightly Expensive,0.14124,108,422,0.10797,0.17451
1996,Single-person household,West,Very Inexpensive,0.06000,67,754,0.04303,0.07696
1996,Single-person household,West,Inexpensive,0.22213,250,754,0.19244,0.25182
1996,Single-person household,West,Reasonable,0.26882,299,754,0.23715,0.30048
1996,Single-person household,West,Slightly Expensive,0.10838,138,754,0.08618,0.13059
1996,Single-person household,East,Inexpensive,0.15424,55,258,0.11008,0.19840
1996,Single-person household,East,Reasonable,0.43764,143,258,0.37698,0.49829
1996,Single-person household,East,Slightly Expensive,0.16571,60,258,0.12025,0.21117
1996,Couple without children,West,Very Inexpensive,0.05274,83,728,0.03649,0.06898
1996,Couple without children,West,Inexpensive,0.15661,236,728,0.13019,0.18303
1996,Couple without children,West,Reasonable,0.19986,306,728,0.17079,0.22893
1996,Couple without children,West,Slightly Expensive,0.06084,103,728,0.04346,0.07821
1996,Couple without children,East,Inexpensive,0.09677,56,326,0.06463,0.12891
1996,Couple without children,East,Reasonable,0.34707,189,326,0.29532,0.39883
1996,Couple without children,East,Slightly Expensive,0.14459,81,326,0.10636,0.18283
1996,Single parent,West,Inexpensive,0.17189,46,160,0.11324,0.23053
1996,Single parent,West,Reasonable,0.24268,79,160,0.17604,0.30931
1996,Single parent,West,Slightly Expensive,0.11211,35,160,0.06307,0.16115
1996,Single parent,East,Reasonable,0.31284,34,34,0.15464,0.47103
1996,Couple with children,West,Very Inexpensive,0.05447,99,1017,0.04051,0.06842
1996,Couple with children,West,Inexpensive,0.11671,277,1017,0.09696,0.13645
1996,Couple with children,West,Reasonable,0.15486,422,1017,0.13261,0.17710
1996,Couple with children,West,Slightly Expensive,0.06506,185,1017,0.04990,0.08023
1996,Couple with children,West,Too Expensive,0.00839,34,1017,0.00278,0.01399
1996,Couple with children,East,Inexpensive,0.10201,75,384,0.07170,0.13233
1996,Couple with children,East,Reasonable,0.28503,206,384,0.23982,0.33024
1996,Couple with children,East,Slightly Expensive,0.13648,103,384,0.10210,0.17086
1997,Single-person household,West,Very Inexpensive,0.06750,69,731,0.04930,0.08570
1997,Single-person household,West,Inexpensive,0.19125,209,731,0.16272,0.21978
1997,Single-person household,West,Reasonable,0.28297,322,731,0.25029,0.31564
1997,Single-person household,West,Slightly Expensive,0.12322,131,731,0.09937,0.14706
1997,Single-person household,East,Inexpensive,0.15718,52,251,0.11206,0.20229
1997,Single-person household,East,Reasonable,0.42425,146,251,0.36299,0.48552
1997,Single-person household,East,Slightly Expensive,0.14698,53,251,0.10308,0.19087
1997,Couple without children,West,Very Inexpensive,0.04940,71,714,0.03349,0.06530
1997,Couple without children,West,Inexpensive,0.12814,206,714,0.10361,0.15268
1997,Couple without children,West,Reasonable,0.21864,328,714,0.18830,0.24898
1997,Couple without children,West,Slightly Expensive,0.06062,109,714,0.04310,0.07813
1997,Couple without children,East,Inexpensive,0.09264,59,339,0.06173,0.12355
1997,Couple without children,East,Reasonable,0.34254,196,339,0.29195,0.39313
1997,Couple without children,East,Slightly Expensive,0.15968,84,339,0.12062,0.19873
1997,Single parent,West,Inexpensive,0.13073,38,160,0.07833,0.18313
1997,Single parent,West,Reasonable,0.30604,88,160,0.23440,0.37767
1997,Single parent,West,Slightly Expensive,0.12247,34,160,0.07151,0.17342
1997,Single parent,East,Reasonable,0.24751,32,32,0.09558,0.39943
1997,Couple with children,West,Very Inexpensive,0.05182,91,951,0.03772,0.06591
1997,Couple with children,West,Inexpensive,0.09140,228,951,0.07307,0.10972
1997,Couple with children,West,Reasonable,0.15775,410,951,0.13457,0.18093
1997,Couple with children,West,Slightly Expensive,0.06750,172,951,0.05154,0.08345
1997,Couple with children,West,Too Expensive,0.01396,50,951,0.00650,0.02142
1997,Couple with children,East,Inexpensive,0.12737,83,343,0.09204,0.16271
1997,Couple with children,East,Reasonable,0.23699,166,343,0.19192,0.28206
1997,Couple with children,East,Slightly Expensive,0.12812,94,343,0.09269,0.16354
1998,Single-person household,West,Very Inexpensive,0.05656,73,892,0.04139,0.07172
1998,Single-person household,West,Inexpensive,0.17506,239,892,0.15011,0.20002
1998,Single-person household,West,Reasonable,0.29771,401,892,0.26768,0.32773
1998,Single-person household,West,Slightly Expensive,0.12675,179,892,0.10491,0.14860
1998,Single-person household,East,Inexpensive,0.19641,84,291,0.15068,0.24213
1998,Single-person household,East,Reasonable,0.34086,133,291,0.28631,0.39542
1998,Single-person household,East,Slightly Expensive,0.17772,74,291,0.13372,0.22172
1998,Couple without children,West,Very Inexpensive,0.05043,88,812,0.03537,0.06549
1998,Couple without children,West,Inexpensive,0.12668,237,812,0.10379,0.14957
1998,Couple without children,West,Reasonable,0.19170,344,812,0.16461,0.21880
1998,Couple without children,West,Slightly Expensive,0.07789,143,812,0.05944,0.09633
1998,Couple without children,East,Inexpensive,0.11329,69,334,0.07925,0.14734
1998,Couple without children,East,Reasonable,0.29327,182,334,0.24437,0.34217
1998,Couple without children,East,Slightly Expensive,0.13793,83,334,0.10089,0.17497
1998,Single parent,West,Inexpensive,0.17485,54,197,0.12167,0.22803
1998,Single parent,West,Reasonable,0.26803,98,197,0.20602,0.33004
1998,Single parent,West,Slightly Expensive,0.13441,45,197,0.08666,0.18216
1998,Single parent,East,Reasonable,0.28533,33,68,0.17720,0.39346
1998,Single parent,East,Slightly Expensive,0.31011,35,68,0.19936,0.42087
1998,Couple with children,West,Very Inexpensive,0.03620,79,987,0.02454,0.04785
1998,Couple with children,West,Inexpensive,0.10896,242,987,0.08951,0.12841
1998,Couple with children,West,Reasonable,0.16355,435,987,0.14046,0.18663
1998,Couple with children,West,Slightly Expensive,0.07395,189,987,0.05762,0.09029
1998,Couple with children,West,Too Expensive,0.01379,42,987,0.00651,0.02107
1998,Couple with children,East,Inexpensive,0.12692,90,334,0.09116,0.16267
1998,Couple with children,East,Reasonable,0.20642,155,334,0.16295,0.24990
1998,Couple with children,East,Slightly Expensive,0.11772,89,334,0.08311,0.15234
1999,Single-person household,West,Very Inexpensive,0.06796,83,842,0.05095,0.08497
1999,Single-person household,West,Inexpensive,0.15962,206,842,0.13487,0.18438
1999,Single-person household,West,Reasonable,0.30874,390,842,0.27752,0.33997
1999,Single-person household,West,Slightly Expensive,0.12861,163,842,0.10599,0.15124
1999,Single-person household,East,Inexpensive,0.19210,84,296,0.14714,0.23705
1999,Single-person household,East,Reasonable,0.33530,137,296,0.28142,0.38917
1999,Single-person household,East,Slightly Expensive,0.17779,75,296,0.13416,0.22142
1999,Couple without children,West,Very Inexpensive,0.04412,72,801,0.02989,0.05835
1999,Couple without children,West,Inexpensive,0.12704,237,801,0.10396,0.15011
1999,Couple without children,West,Reasonable,0.19789,345,801,0.17028,0.22550
1999,Couple without children,West,Slightly Expensive,0.08189,147,801,0.06289,0.10089
1999,Couple without children,East,Inexpensive,0.11155,77,340,0.07804,0.14506
1999,Couple without children,East,Reasonable,0.31308,191,340,0.26372,0.36245
1999,Couple without children,East,Slightly Expensive,0.11909,72,340,0.08461,0.15357
1999,Single parent,West,Inexpensive,0.13635,38,185,0.08676,0.18593
1999,Single parent,West,Reasonable,0.27858,92,185,0.21380,0.34335
1999,Single parent,West,Slightly Expensive,0.16003,55,185,0.10706,0.21301
1999,Single parent,East,Reasonable,0.29288,39,74,0.18848,0.39727
1999,Single parent,East,Slightly Expensive,0.29584,35,74,0.19114,0.40055
1999,Couple with children,West,Very Inexpensive,0.04109,76,907,0.02816,0.05401
1999,Couple with children,West,Inexpensive,0.09713,224,907,0.07785,0.11642
1999,Couple with children,West,Reasonable,0.16097,419,907,0.13704,0.18490
1999,Couple with children,West,Slightly Expensive,0.08220,188,907,0.06431,0.10009
1999,Couple with children,East,Inexpensive,0.14211,87,314,0.10343,0.18079
1999,Couple with children,East,Reasonable,0.19729,146,314,0.15320,0.24137
1999,Couple with children,East,Slightly Expensive,0.11975,81,314,0.08378,0.15572
2000,Single-person household,West,Very Inexpensive,0.06053,149,1632,0.04896,0.07211
2000,Single-person household,West,Inexpensive,0.17427,424,1632,0.15586,0.19268
