"religion","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"konfessionslos","1990","Hauptschulabschluss","weiblich","614","0.120024293173408","0.109518465818369","0.130530120528446"
"konfessionslos","1990","Realschulabschluss","maennlich","693","0.367738766409708","0.343114420560038","0.392363112259378"
"konfessionslos","1990","Realschulabschluss","weiblich","553","0.212403554879139","0.193046076049817","0.231761033708461"
"konfessionslos","1990","(Fach-)Abitur","maennlich","102","0.199294766896668","0.164488526644978","0.234101007148358"
"konfessionslos","1990","(Fach-)Abitur","weiblich","85","0.190997326599782","0.151212169274379","0.230782483925185"
"konfessionslos","1990","AkademikerInnen","maennlich","414","0.346483449798818","0.315801592332095","0.377165307265542"
"konfessionslos","1990","AkademikerInnen","weiblich","420","0.428899054106807","0.393873550129744","0.46392455808387"
"andere","1990","(noch) kein Abschluss","maennlich","61","0.0828703835249384","0.056152535789846","0.109588231260031"
"andere","1990","(noch) kein Abschluss","weiblich","88","0.119920196574234","0.0909779257278597","0.148862467420608"
"andere","1990","Hauptschulabschluss","maennlich","192","0.0215523411243053","0.0166451144105205","0.02645956783809"
"andere","1990","Hauptschulabschluss","weiblich","166","0.0200203321214188","0.015492352003782","0.0245483122390556"
"andere","1990","Realschulabschluss","maennlich","","","",""
"andere","1990","Realschulabschluss","weiblich","39","0.0188176724544444","0.0123867416021315","0.0252486033067573"
"andere","1990","(Fach-)Abitur","maennlich","","","",""
"andere","1990","(Fach-)Abitur","weiblich","37","0.0474315144824534","0.0259178665219042","0.0689451624430026"
"andere","1990","AkademikerInnen","maennlich","","","",""
"andere","1990","AkademikerInnen","weiblich","","","",""
"katholisch","1991","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1991","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1991","Hauptschulabschluss","maennlich","35","0.0575450337782171","0.0397647121760421","0.0753253553803921"
"katholisch","1991","Hauptschulabschluss","weiblich","51","0.0640140030698845","0.0476354091297089","0.0803925970100601"
"katholisch","1991","Realschulabschluss","maennlich","42","0.0546557466223418","0.0388550062667953","0.0704564869778883"
"katholisch","1991","Realschulabschluss","weiblich","37","0.0565304721276174","0.0396026800743335","0.0734582641809013"
"katholisch","1991","(Fach-)Abitur","maennlich","","","",""
"katholisch","1991","(Fach-)Abitur","weiblich","","","",""
"katholisch","1991","AkademikerInnen","maennlich","","","",""
"katholisch","1991","AkademikerInnen","weiblich","","","",""
"evangelisch","1991","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1991","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1991","Hauptschulabschluss","maennlich","178","0.28742972368129","0.252876778298773","0.321982669063807"
"evangelisch","1991","Hauptschulabschluss","weiblich","321","0.406703174195136","0.373834722965747","0.439571625424526"
"evangelisch","1991","Realschulabschluss","maennlich","155","0.194471448871503","0.166958767365701","0.221984130377305"
"evangelisch","1991","Realschulabschluss","weiblich","196","0.278023876053124","0.245184300541506","0.310863451564741"
"evangelisch","1991","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1991","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1991","AkademikerInnen","maennlich","95","0.207126180038861","0.169303845368827","0.244948514708895"
"evangelisch","1991","AkademikerInnen","weiblich","131","0.261859677720378","0.223962523502254","0.299756831938503"
"islamische Religionsgemeinschaft","1991","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","AkademikerInnen","weiblich","","","",""
"konfessionslos","1991","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1991","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1991","Hauptschulabschluss","maennlich","442","0.646541969955868","0.610043667052792","0.683040272858944"
"konfessionslos","1991","Hauptschulabschluss","weiblich","479","0.52121546862502","0.487789565469612","0.554641371780427"
"konfessionslos","1991","Realschulabschluss","maennlich","591","0.742848301561257","0.712466795929999","0.773229807192515"
"konfessionslos","1991","Realschulabschluss","weiblich","478","0.660662415195885","0.62595671165358","0.695368118738191"
"konfessionslos","1991","(Fach-)Abitur","maennlich","47","0.738606886010772","0.632601026757525","0.844612745264018"
"konfessionslos","1991","(Fach-)Abitur","weiblich","40","0.70848644907707","0.589458424667188","0.827514473486952"
"konfessionslos","1991","AkademikerInnen","maennlich","324","0.745778445365908","0.705139737111844","0.786417153619971"
"konfessionslos","1991","AkademikerInnen","weiblich","365","0.695644557917442","0.655981421718487","0.735307694116396"
"andere","1991","(noch) kein Abschluss","maennlich","","","",""
"andere","1991","(noch) kein Abschluss","weiblich","","","",""
"andere","1991","Hauptschulabschluss","maennlich","","","",""
"andere","1991","Hauptschulabschluss","weiblich","","","",""
"andere","1991","Realschulabschluss","maennlich","","","",""
"andere","1991","Realschulabschluss","weiblich","","","",""
"andere","1991","(Fach-)Abitur","maennlich","","","",""
"andere","1991","(Fach-)Abitur","weiblich","","","",""
"andere","1991","AkademikerInnen","maennlich","","","",""
"andere","1991","AkademikerInnen","weiblich","","","",""
"katholisch","1992","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1992","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1992","Hauptschulabschluss","maennlich","","","",""
"katholisch","1992","Hauptschulabschluss","weiblich","","","",""
"katholisch","1992","Realschulabschluss","maennlich","","","",""
"katholisch","1992","Realschulabschluss","weiblich","","","",""
"katholisch","1992","(Fach-)Abitur","maennlich","","","",""
"katholisch","1992","(Fach-)Abitur","weiblich","","","",""
"katholisch","1992","AkademikerInnen","maennlich","","","",""
"katholisch","1992","AkademikerInnen","weiblich","","","",""
"evangelisch","1992","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1992","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1992","Hauptschulabschluss","maennlich","","","",""
"evangelisch","1992","Hauptschulabschluss","weiblich","","","",""
"evangelisch","1992","Realschulabschluss","maennlich","","","",""
"evangelisch","1992","Realschulabschluss","weiblich","","","",""
"evangelisch","1992","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1992","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1992","AkademikerInnen","maennlich","","","",""
"evangelisch","1992","AkademikerInnen","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1992","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1992","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1992","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1992","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1992","AkademikerInnen","weiblich","","","",""
"konfessionslos","1992","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1992","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1992","Hauptschulabschluss","maennlich","","","",""
"konfessionslos","1992","Hauptschulabschluss","weiblich","","","",""
"konfessionslos","1992","Realschulabschluss","maennlich","","","",""
"konfessionslos","1992","Realschulabschluss","weiblich","","","",""
"konfessionslos","1992","(Fach-)Abitur","maennlich","","","",""
"konfessionslos","1992","(Fach-)Abitur","weiblich","","","",""
"konfessionslos","1992","AkademikerInnen","maennlich","","","",""
"konfessionslos","1992","AkademikerInnen","weiblich","","","",""
"andere","1992","(noch) kein Abschluss","maennlich","","","",""
"andere","1992","(noch) kein Abschluss","weiblich","","","",""
"andere","1992","Hauptschulabschluss","maennlich","","","",""
"andere","1992","Hauptschulabschluss","weiblich","","","",""
"andere","1992","Realschulabschluss","maennlich","","","",""
"andere","1992","Realschulabschluss","weiblich","","","",""
"andere","1992","(Fach-)Abitur","maennlich","","","",""
"andere","1992","(Fach-)Abitur","weiblich","","","",""
"andere","1992","AkademikerInnen","maennlich","","","",""
"andere","1992","AkademikerInnen","weiblich","","","",""
"katholisch","1993","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1993","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1993","Hauptschulabschluss","maennlich","","","",""
"katholisch","1993","Hauptschulabschluss","weiblich","","","",""
"katholisch","1993","Realschulabschluss","maennlich","","","",""
"katholisch","1993","Realschulabschluss","weiblich","","","",""
"katholisch","1993","(Fach-)Abitur","maennlich","","","",""
"katholisch","1993","(Fach-)Abitur","weiblich","","","",""
"katholisch","1993","AkademikerInnen","maennlich","","","",""
"katholisch","1993","AkademikerInnen","weiblich","","","",""
"evangelisch","1993","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1993","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1993","Hauptschulabschluss","maennlich","","","",""
"evangelisch","1993","Hauptschulabschluss","weiblich","","","",""
"evangelisch","1993","Realschulabschluss","maennlich","","","",""
"evangelisch","1993","Realschulabschluss","weiblich","","","",""
"evangelisch","1993","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1993","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1993","AkademikerInnen","maennlich","","","",""
"evangelisch","1993","AkademikerInnen","weiblich","","","",""
"islamische Religionsgemeinschaft","1993","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1993","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1993","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1993","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1993","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1993","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1993","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1993","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1993","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1993","AkademikerInnen","weiblich","","","",""
"konfessionslos","1993","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1993","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1993","Hauptschulabschluss","maennlich","","","",""
"konfessionslos","1993","Hauptschulabschluss","weiblich","","","",""
"konfessionslos","1993","Realschulabschluss","maennlich","","","",""
"konfessionslos","1993","Realschulabschluss","weiblich","","","",""
"konfessionslos","1993","(Fach-)Abitur","maennlich","","","",""
"konfessionslos","1993","(Fach-)Abitur","weiblich","","","",""
"konfessionslos","1993","AkademikerInnen","maennlich","","","",""
"konfessionslos","1993","AkademikerInnen","weiblich","","","",""
"andere","1993","(noch) kein Abschluss","maennlich","","","",""
"andere","1993","(noch) kein Abschluss","weiblich","","","",""
"andere","1993","Hauptschulabschluss","maennlich","","","",""
"andere","1993","Hauptschulabschluss","weiblich","","","",""
"andere","1993","Realschulabschluss","maennlich","","","",""
"andere","1993","Realschulabschluss","weiblich","","","",""
"andere","1993","(Fach-)Abitur","maennlich","","","",""
"andere","1993","(Fach-)Abitur","weiblich","","","",""
"andere","1993","AkademikerInnen","maennlich","","","",""
"andere","1993","AkademikerInnen","weiblich","","","",""
"katholisch","1994","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1994","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1994","Hauptschulabschluss","maennlich","","","",""
"katholisch","1994","Hauptschulabschluss","weiblich","","","",""
"katholisch","1994","Realschulabschluss","maennlich","","","",""
"katholisch","1994","Realschulabschluss","weiblich","","","",""
"katholisch","1994","(Fach-)Abitur","maennlich","","","",""
"katholisch","1994","(Fach-)Abitur","weiblich","","","",""
"katholisch","1994","AkademikerInnen","maennlich","","","",""
"katholisch","1994","AkademikerInnen","weiblich","","","",""
"evangelisch","1994","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1994","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1994","Hauptschulabschluss","maennlich","","","",""
"evangelisch","1994","Hauptschulabschluss","weiblich","","","",""
"evangelisch","1994","Realschulabschluss","maennlich","","","",""
"evangelisch","1994","Realschulabschluss","weiblich","","","",""
"evangelisch","1994","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1994","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1994","AkademikerInnen","maennlich","","","",""
"evangelisch","1994","AkademikerInnen","weiblich","","","",""
"islamische Religionsgemeinschaft","1994","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1994","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1994","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1994","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1994","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1994","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1994","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1994","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1994","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1994","AkademikerInnen","weiblich","","","",""
"konfessionslos","1994","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1994","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1994","Hauptschulabschluss","maennlich","","","",""
"konfessionslos","1994","Hauptschulabschluss","weiblich","","","",""
"konfessionslos","1994","Realschulabschluss","maennlich","","","",""
"konfessionslos","1994","Realschulabschluss","weiblich","","","",""
"konfessionslos","1994","(Fach-)Abitur","maennlich","","","",""
"konfessionslos","1994","(Fach-)Abitur","weiblich","","","",""
"konfessionslos","1994","AkademikerInnen","maennlich","","","",""
"konfessionslos","1994","AkademikerInnen","weiblich","","","",""
"andere","1994","(noch) kein Abschluss","maennlich","","","",""
"andere","1994","(noch) kein Abschluss","weiblich","","","",""
"andere","1994","Hauptschulabschluss","maennlich","","","",""
"andere","1994","Hauptschulabschluss","weiblich","","","",""
"andere","1994","Realschulabschluss","maennlich","","","",""
"andere","1994","Realschulabschluss","weiblich","","","",""
"andere","1994","(Fach-)Abitur","maennlich","","","",""
"andere","1994","(Fach-)Abitur","weiblich","","","",""
"andere","1994","AkademikerInnen","maennlich","","","",""
"andere","1994","AkademikerInnen","weiblich","","","",""
"katholisch","1995","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1995","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1995","Hauptschulabschluss","maennlich","","","",""
"katholisch","1995","Hauptschulabschluss","weiblich","","","",""
"katholisch","1995","Realschulabschluss","maennlich","","","",""
"katholisch","1995","Realschulabschluss","weiblich","","","",""
"katholisch","1995","(Fach-)Abitur","maennlich","","","",""
"katholisch","1995","(Fach-)Abitur","weiblich","","","",""
"katholisch","1995","AkademikerInnen","maennlich","","","",""
"katholisch","1995","AkademikerInnen","weiblich","","","",""
"evangelisch","1995","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1995","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1995","Hauptschulabschluss","maennlich","","","",""
"evangelisch","1995","Hauptschulabschluss","weiblich","","","",""
"evangelisch","1995","Realschulabschluss","maennlich","","","",""
"evangelisch","1995","Realschulabschluss","weiblich","","","",""
"evangelisch","1995","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1995","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1995","AkademikerInnen","maennlich","","","",""
"evangelisch","1995","AkademikerInnen","weiblich","","","",""
"islamische Religionsgemeinschaft","1995","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1995","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1995","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1995","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1995","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1995","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1995","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1995","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1995","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1995","AkademikerInnen","weiblich","","","",""
"konfessionslos","1995","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1995","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1995","Hauptschulabschluss","maennlich","","","",""
"konfessionslos","1995","Hauptschulabschluss","weiblich","","","",""
"konfessionslos","1995","Realschulabschluss","maennlich","","","",""
"konfessionslos","1995","Realschulabschluss","weiblich","","","",""
"konfessionslos","1995","(Fach-)Abitur","maennlich","","","",""
"konfessionslos","1995","(Fach-)Abitur","weiblich","","","",""
"konfessionslos","1995","AkademikerInnen","maennlich","","","",""
"konfessionslos","1995","AkademikerInnen","weiblich","","","",""
"andere","1995","(noch) kein Abschluss","maennlich","","","",""
"andere","1995","(noch) kein Abschluss","weiblich","","","",""
"andere","1995","Hauptschulabschluss","maennlich","","","",""
"andere","1995","Hauptschulabschluss","weiblich","","","",""
"andere","1995","Realschulabschluss","maennlich","","","",""
"andere","1995","Realschulabschluss","weiblich","","","",""
"andere","1995","(Fach-)Abitur","maennlich","","","",""
"andere","1995","(Fach-)Abitur","weiblich","","","",""
"andere","1995","AkademikerInnen","maennlich","","","",""
"andere","1995","AkademikerInnen","weiblich","","","",""
"katholisch","1996","(noch) kein Abschluss","maennlich","","","",""
"katholisch","1996","(noch) kein Abschluss","weiblich","","","",""
"katholisch","1996","Hauptschulabschluss","maennlich","","","",""
"katholisch","1996","Hauptschulabschluss","weiblich","","","",""
"katholisch","1996","Realschulabschluss","maennlich","","","",""
"katholisch","1996","Realschulabschluss","weiblich","","","",""
"katholisch","1996","(Fach-)Abitur","maennlich","","","",""
"katholisch","1996","(Fach-)Abitur","weiblich","","","",""
"katholisch","1996","AkademikerInnen","maennlich","","","",""
"katholisch","1996","AkademikerInnen","weiblich","","","",""
"evangelisch","1996","(noch) kein Abschluss","maennlich","","","",""
"evangelisch","1996","(noch) kein Abschluss","weiblich","","","",""
"evangelisch","1996","Hauptschulabschluss","maennlich","","","",""
"evangelisch","1996","Hauptschulabschluss","weiblich","","","",""
"evangelisch","1996","Realschulabschluss","maennlich","","","",""
"evangelisch","1996","Realschulabschluss","weiblich","","","",""
"evangelisch","1996","(Fach-)Abitur","maennlich","","","",""
"evangelisch","1996","(Fach-)Abitur","weiblich","","","",""
"evangelisch","1996","AkademikerInnen","maennlich","","","",""
"evangelisch","1996","AkademikerInnen","weiblich","","","",""
"islamische Religionsgemeinschaft","1996","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1996","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1996","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1996","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1996","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1996","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1996","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1996","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1996","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1996","AkademikerInnen","weiblich","","","",""
"konfessionslos","1996","(noch) kein Abschluss","maennlich","","","",""
"konfessionslos","1996","(noch) kein Abschluss","weiblich","","","",""
"konfessionslos","1996","Hauptschulabschluss","maennlich","","","",""
"konfessionslos","1996","Hauptschulabschluss","weiblich","","","",""
"konfessionslos","1996","Realschulabschluss","maennlich","","","",""
"konfessionslos","1996","Realschulabschluss","weiblich","","","",""
"konfessionslos","1996","(Fach-)Abitur","maennlich","","","",""
"konfessionslos","1996","(Fach-)Abitur","weiblich","","","",""
"konfessionslos","1996","AkademikerInnen","maennlich","","","",""
"konfessionslos","1996","AkademikerInnen","weiblich","","","",""
"andere","1996","(noch) kein Abschluss","maennlich","","","",""
"andere","1996","(noch) kein Abschluss","weiblich","","","",""
"andere","1996","Hauptschulabschluss","maennlich","","","",""
"andere","1996","Hauptschulabschluss","weiblich","","","",""
"andere","1996","Realschulabschluss","maennlich","","","",""
"andere","1996","Realschulabschluss","weiblich","","","",""
"andere","1996","(Fach-)Abitur","maennlich","","","",""
"andere","1996","(Fach-)Abitur","weiblich","","","",""
"andere","1996","AkademikerInnen","maennlich","","","",""
"andere","1996","AkademikerInnen","weiblich","","","",""
"katholisch","1997","(noch) kein Abschluss","maennlich","133","0.381955002328904","0.332448370761255","0.431461633896552"
"katholisch","1997","(noch) kein Abschluss","weiblich","136","0.330938702470242","0.287462803761306","0.374414601179178"
"katholisch","1997","Hauptschulabschluss","maennlich","996","0.374445295300575","0.356531569477829","0.392359021123322"
"katholisch","1997","Hauptschulabschluss","weiblich","1054","0.376165230778779","0.358746324649178","0.39358413690838"
"katholisch","1997","Realschulabschluss","maennlich","261","0.230814133403496","0.208461504277949","0.253166762529043"
"katholisch","1997","Realschulabschluss","weiblich","425","0.278243914420763","0.257059414472413","0.299428414369112"
"katholisch","1997","(Fach-)Abitur","maennlich","159","0.332459315086244","0.291851376614008","0.373067253558479"
"katholisch","1997","(Fach-)Abitur","weiblich","164","0.364880430852213","0.322769071016583","0.406991790687843"
"katholisch","1997","AkademikerInnen","maennlich","221","0.275733207347501","0.247625054979994","0.303841359715008"
"katholisch","1997","AkademikerInnen","weiblich","133","0.234751347170069","0.205381043896863","0.264121650443274"
"evangelisch","1997","(noch) kein Abschluss","maennlich","46","0.214813633404319","0.172966614560404","0.256660652248235"
"evangelisch","1997","(noch) kein Abschluss","weiblich","72","0.257712593450091","0.2173019560101","0.298123230890082"
"evangelisch","1997","Hauptschulabschluss","maennlich","794","0.355375098217688","0.33765948777268","0.373090708662697"
"evangelisch","1997","Hauptschulabschluss","weiblich","1079","0.425662747621688","0.407883512216332","0.443441983027044"
"evangelisch","1997","Realschulabschluss","maennlich","369","0.307119969111025","0.282648231044682","0.331591707177369"
"evangelisch","1997","Realschulabschluss","weiblich","599","0.395706175494167","0.372589751863905","0.41882259912443"
"evangelisch","1997","(Fach-)Abitur","maennlich","151","0.315220109332239","0.275171699528663","0.355268519135815"
"evangelisch","1997","(Fach-)Abitur","weiblich","142","0.329801009240196","0.288674286117653","0.370927732362739"
"evangelisch","1997","AkademikerInnen","maennlich","286","0.305365630862607","0.276397085529571","0.334334176195644"
"evangelisch","1997","AkademikerInnen","weiblich","243","0.325756025321124","0.293280374497023","0.358231676145226"
"islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1997","Hauptschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1997","Hauptschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"islamische Religionsgemeinschaft","1997","Realschulabschluss","weiblich","","","",""
"islamische Religionsgemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"islamische Religionsgemeinschaft","1997","(Fach-)Abitur","weiblich","","","",""
"islamische Religionsgemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"islamische Religionsgemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"konfessionslos","1997","(noch) kein Abschluss","maennlich","79","0.192877522794018","0.152674587793067","0.233080457794968"
"konfessionslos","1997","(noch) kein Abschluss","weiblich","68","0.148889636888713","0.115999399446162","0.181779874331265"
