"religion","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"evangelisch","1990","Brandenburg","weiblich","119","0.359335585094024","0.310708559582234","0.407962610605814"
"evangelisch","1990","Mecklenburg-Vorpommern","maennlich","49","0.218349624051872","0.166724271288385","0.269974976815359"
"evangelisch","1990","Mecklenburg-Vorpommern","weiblich","72","0.326883529006762","0.269756736977106","0.384010321036417"
"evangelisch","1990","Sachsen","maennlich","159","0.261370924763251","0.226896452002222","0.29584539752428"
"evangelisch","1990","Sachsen","weiblich","246","0.371308614341602","0.335719455006509","0.406897773676695"
"evangelisch","1990","Sachsen-Anhalt","maennlich","80","0.204057709324389","0.163696330153713","0.244419088495064"
"evangelisch","1990","Sachsen-Anhalt","weiblich","132","0.324626528661618","0.28047251168874","0.368780545634496"
"evangelisch","1990","Thueringen","maennlich","109","0.304049208984075","0.255857173031007","0.352241244937144"
"evangelisch","1990","Thueringen","weiblich","141","0.373268840781518","0.325510251196829","0.421027430366206"
"islamische Religionsgemeinschaft","1990","Schleswig-Holstein","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Schleswig-Holstein","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Hamburg","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Hamburg","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Niedersachsen","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Niedersachsen","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Bremen","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Bremen","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Nordrhein-Westfalen","maennlich","151","0.0402520898495835","0.0294294654154481","0.051074714283719"
"islamische Religionsgemeinschaft","1990","Nordrhein-Westfalen","weiblich","124","0.028170062816818","0.0191619330322992","0.0371781926013368"
"islamische Religionsgemeinschaft","1990","Hessen","maennlich","64","0.0362800908943217","0.0197743801465097","0.0527858016421338"
"islamische Religionsgemeinschaft","1990","Hessen","weiblich","57","0.031766818095402","0.0163014074650668","0.0472322287257371"
"islamische Religionsgemeinschaft","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Baden-Wuerttemberg","maennlich","107","0.0370662197663254","0.0247643435861167","0.0493680959465341"
"islamische Religionsgemeinschaft","1990","Baden-Wuerttemberg","weiblich","86","0.023759455504383","0.0137816913224161","0.0337372196863499"
"islamische Religionsgemeinschaft","1990","Bayern","maennlich","46","0.0183691327610311","0.00898151824972627","0.0277567472723359"
"islamische Religionsgemeinschaft","1990","Bayern","weiblich","47","0.0192198980770398","0.00975308561264198","0.0286867105414376"
"islamische Religionsgemeinschaft","1990","Saarland","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Saarland","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Berlin","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Berlin","weiblich","30","0.033938742494843","0.0145198228864563","0.0533576621032297"
"islamische Religionsgemeinschaft","1990","Brandenburg","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Brandenburg","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen-Anhalt","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen-Anhalt","weiblich","","","",""
"islamische Religionsgemeinschaft","1990","Thueringen","maennlich","","","",""
"islamische Religionsgemeinschaft","1990","Thueringen","weiblich","","","",""
"konfessionslos","1990","Schleswig-Holstein","maennlich","30","0.244446552890345","0.172483038913107","0.316410066867583"
"konfessionslos","1990","Schleswig-Holstein","weiblich","","","",""
"konfessionslos","1990","Hamburg","maennlich","","","",""
"konfessionslos","1990","Hamburg","weiblich","","","",""
"konfessionslos","1990","Niedersachsen","maennlich","71","0.162430808593439","0.129604520858578","0.195257096328301"
"konfessionslos","1990","Niedersachsen","weiblich","35","0.081765612992325","0.0576028418012021","0.105928384183448"
"konfessionslos","1990","Bremen","maennlich","","","",""
"konfessionslos","1990","Bremen","weiblich","","","",""
"konfessionslos","1990","Nordrhein-Westfalen","maennlich","117","0.108722873919788","0.0915822500131896","0.125863497826387"
"konfessionslos","1990","Nordrhein-Westfalen","weiblich","56","0.0499403378112781","0.0380813733473209","0.0617993022752352"
"konfessionslos","1990","Hessen","maennlich","48","0.104027570518112","0.0770783515999487","0.130976789436275"
"konfessionslos","1990","Hessen","weiblich","35","0.070956528564819","0.0483153612262432","0.0935976959033948"
"konfessionslos","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"konfessionslos","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"konfessionslos","1990","Baden-Wuerttemberg","maennlich","36","0.057861852327978","0.0426585667639962","0.0730651378919598"
"konfessionslos","1990","Baden-Wuerttemberg","weiblich","","","",""
"konfessionslos","1990","Bayern","maennlich","57","0.0822670136368312","0.0630578765839306","0.101476150689732"
"konfessionslos","1990","Bayern","weiblich","30","0.0399993946120725","0.026487853927673","0.053510935296472"
"konfessionslos","1990","Saarland","maennlich","","","",""
"konfessionslos","1990","Saarland","weiblich","","","",""
"konfessionslos","1990","Berlin","maennlich","156","0.523618616251326","0.466136331439116","0.581100901063536"
"konfessionslos","1990","Berlin","weiblich","157","0.413882527710238","0.361061634855153","0.466703420565323"
"konfessionslos","1990","Brandenburg","maennlich","262","0.702790689524237","0.655381974121869","0.750199404926605"
"konfessionslos","1990","Brandenburg","weiblich","239","0.592693357811012","0.542898090711411","0.642488624910613"
"konfessionslos","1990","Mecklenburg-Vorpommern","maennlich","189","0.752570836410685","0.698647137727204","0.806494535094166"
"konfessionslos","1990","Mecklenburg-Vorpommern","weiblich","177","0.637667993873726","0.579128512855701","0.69620747489175"
"konfessionslos","1990","Sachsen","maennlich","428","0.679098302787253","0.642470731208878","0.715725874365628"
"konfessionslos","1990","Sachsen","weiblich","419","0.560903254910829","0.524347517317456","0.597458992504202"
"konfessionslos","1990","Sachsen-Anhalt","maennlich","280","0.740985858133263","0.697111032641128","0.784860683625398"
"konfessionslos","1990","Sachsen-Anhalt","weiblich","269","0.600157747334631","0.553963992110012","0.64635150255925"
"konfessionslos","1990","Thueringen","maennlich","199","0.565761687040189","0.51383448705664","0.617688887023737"
"konfessionslos","1990","Thueringen","weiblich","203","0.491979314222272","0.442614887287797","0.541343741156747"
"andere","1990","Schleswig-Holstein","maennlich","","","",""
"andere","1990","Schleswig-Holstein","weiblich","","","",""
"andere","1990","Hamburg","maennlich","","","",""
"andere","1990","Hamburg","weiblich","","","",""
"andere","1990","Niedersachsen","maennlich","","","",""
"andere","1990","Niedersachsen","weiblich","","","",""
"andere","1990","Bremen","maennlich","","","",""
"andere","1990","Bremen","weiblich","","","",""
"andere","1990","Nordrhein-Westfalen","maennlich","92","0.0315883073482647","0.0219577155934622","0.0412188991030671"
"andere","1990","Nordrhein-Westfalen","weiblich","92","0.0299108797570726","0.0206369030518071","0.0391848564623381"
"andere","1990","Hessen","maennlich","31","0.0282486824985403","0.0136234998295501","0.0428738651675305"
"andere","1990","Hessen","weiblich","33","0.0290117344955577","0.0142111640472078","0.0438123049439076"
"andere","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"andere","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"andere","1990","Baden-Wuerttemberg","maennlich","101","0.042793581482232","0.0296147740931596","0.0559723888713044"
"andere","1990","Baden-Wuerttemberg","weiblich","91","0.0438591212115287","0.0304429843684533","0.057275258054604"
"andere","1990","Bayern","maennlich","64","0.0225929642891557","0.0122042654543827","0.0329816631239286"
"andere","1990","Bayern","weiblich","61","0.0249214765091987","0.0141729460691396","0.0356700069492577"
"andere","1990","Saarland","maennlich","","","",""
"andere","1990","Saarland","weiblich","","","",""
"andere","1990","Berlin","maennlich","","","",""
"andere","1990","Berlin","weiblich","","","",""
"andere","1990","Brandenburg","maennlich","","","",""
"andere","1990","Brandenburg","weiblich","","","",""
"andere","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"andere","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"andere","1990","Sachsen","maennlich","","","",""
"andere","1990","Sachsen","weiblich","","","",""
"andere","1990","Sachsen-Anhalt","maennlich","","","",""
"andere","1990","Sachsen-Anhalt","weiblich","","","",""
"andere","1990","Thueringen","maennlich","","","",""
"andere","1990","Thueringen","weiblich","","","",""
"katholisch","1991","Schleswig-Holstein","maennlich","","","",""
"katholisch","1991","Schleswig-Holstein","weiblich","","","",""
"katholisch","1991","Hamburg","maennlich","","","",""
"katholisch","1991","Hamburg","weiblich","","","",""
"katholisch","1991","Niedersachsen","maennlich","","","",""
"katholisch","1991","Niedersachsen","weiblich","","","",""
"katholisch","1991","Bremen","maennlich","","","",""
"katholisch","1991","Bremen","weiblich","","","",""
"katholisch","1991","Nordrhein-Westfalen","maennlich","","","",""
"katholisch","1991","Nordrhein-Westfalen","weiblich","","","",""
"katholisch","1991","Hessen","maennlich","","","",""
"katholisch","1991","Hessen","weiblich","","","",""
"katholisch","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"katholisch","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"katholisch","1991","Baden-Wuerttemberg","maennlich","","","",""
"katholisch","1991","Baden-Wuerttemberg","weiblich","","","",""
"katholisch","1991","Bayern","maennlich","","","",""
"katholisch","1991","Bayern","weiblich","","","",""
"katholisch","1991","Saarland","maennlich","","","",""
"katholisch","1991","Saarland","weiblich","","","",""
"katholisch","1991","Berlin","maennlich","","","",""
"katholisch","1991","Berlin","weiblich","","","",""
"katholisch","1991","Brandenburg","maennlich","","","",""
"katholisch","1991","Brandenburg","weiblich","","","",""
"katholisch","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"katholisch","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"katholisch","1991","Sachsen","maennlich","","","",""
"katholisch","1991","Sachsen","weiblich","32","0.0515909861905387","0.0345990703625628","0.0685829020185147"
"katholisch","1991","Sachsen-Anhalt","maennlich","","","",""
"katholisch","1991","Sachsen-Anhalt","weiblich","","","",""
"katholisch","1991","Thueringen","maennlich","38","0.128942585036096","0.0927838941610021","0.16510127591119"
"katholisch","1991","Thueringen","weiblich","41","0.123085713437732","0.0893815109533572","0.156789915922107"
"evangelisch","1991","Schleswig-Holstein","maennlich","","","",""
"evangelisch","1991","Schleswig-Holstein","weiblich","","","",""
"evangelisch","1991","Hamburg","maennlich","","","",""
"evangelisch","1991","Hamburg","weiblich","","","",""
"evangelisch","1991","Niedersachsen","maennlich","","","",""
"evangelisch","1991","Niedersachsen","weiblich","","","",""
"evangelisch","1991","Bremen","maennlich","","","",""
"evangelisch","1991","Bremen","weiblich","","","",""
"evangelisch","1991","Nordrhein-Westfalen","maennlich","","","",""
"evangelisch","1991","Nordrhein-Westfalen","weiblich","","","",""
"evangelisch","1991","Hessen","maennlich","","","",""
"evangelisch","1991","Hessen","weiblich","","","",""
"evangelisch","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"evangelisch","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"evangelisch","1991","Baden-Wuerttemberg","maennlich","","","",""
"evangelisch","1991","Baden-Wuerttemberg","weiblich","","","",""
"evangelisch","1991","Bayern","maennlich","","","",""
"evangelisch","1991","Bayern","weiblich","","","",""
"evangelisch","1991","Saarland","maennlich","","","",""
"evangelisch","1991","Saarland","weiblich","","","",""
"evangelisch","1991","Berlin","maennlich","","","",""
"evangelisch","1991","Berlin","weiblich","","","",""
"evangelisch","1991","Brandenburg","maennlich","65","0.202976738909986","0.159382123742701","0.246571354077271"
"evangelisch","1991","Brandenburg","weiblich","104","0.323286866245821","0.274562882073537","0.372010850418106"
"evangelisch","1991","Mecklenburg-Vorpommern","maennlich","57","0.276115537272397","0.218586891757925","0.333644182786869"
"evangelisch","1991","Mecklenburg-Vorpommern","weiblich","77","0.369017773025018","0.307454132361363","0.430581413688673"
"evangelisch","1991","Sachsen","maennlich","142","0.246276171847919","0.2112732806193","0.281279063076538"
"evangelisch","1991","Sachsen","weiblich","223","0.372616010473231","0.335474884276072","0.409757136670389"
"evangelisch","1991","Sachsen-Anhalt","maennlich","75","0.203925899557985","0.163146070786102","0.244705728329869"
"evangelisch","1991","Sachsen-Anhalt","weiblich","112","0.274671124175677","0.232185779211678","0.317156469139676"
"evangelisch","1991","Thueringen","maennlich","90","0.247780717781842","0.201200972923621","0.294360462640062"
"evangelisch","1991","Thueringen","weiblich","130","0.370156188611324","0.320621367446932","0.419691009775715"
"islamische Religionsgemeinschaft","1991","Schleswig-Holstein","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Schleswig-Holstein","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Hamburg","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Hamburg","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Niedersachsen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Niedersachsen","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Bremen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Bremen","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Nordrhein-Westfalen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Nordrhein-Westfalen","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Hessen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Hessen","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Baden-Wuerttemberg","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Baden-Wuerttemberg","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Bayern","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Bayern","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Saarland","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Saarland","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Berlin","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Berlin","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Brandenburg","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Brandenburg","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen-Anhalt","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen-Anhalt","weiblich","","","",""
"islamische Religionsgemeinschaft","1991","Thueringen","maennlich","","","",""
"islamische Religionsgemeinschaft","1991","Thueringen","weiblich","","","",""
"konfessionslos","1991","Schleswig-Holstein","maennlich","","","",""
"konfessionslos","1991","Schleswig-Holstein","weiblich","","","",""
"konfessionslos","1991","Hamburg","maennlich","","","",""
"konfessionslos","1991","Hamburg","weiblich","","","",""
"konfessionslos","1991","Niedersachsen","maennlich","","","",""
"konfessionslos","1991","Niedersachsen","weiblich","","","",""
"konfessionslos","1991","Bremen","maennlich","","","",""
"konfessionslos","1991","Bremen","weiblich","","","",""
"konfessionslos","1991","Nordrhein-Westfalen","maennlich","","","",""
"konfessionslos","1991","Nordrhein-Westfalen","weiblich","","","",""
"konfessionslos","1991","Hessen","maennlich","","","",""
"konfessionslos","1991","Hessen","weiblich","","","",""
"konfessionslos","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"konfessionslos","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"konfessionslos","1991","Baden-Wuerttemberg","maennlich","","","",""
"konfessionslos","1991","Baden-Wuerttemberg","weiblich","","","",""
"konfessionslos","1991","Bayern","maennlich","","","",""
"konfessionslos","1991","Bayern","weiblich","","","",""
"konfessionslos","1991","Saarland","maennlich","","","",""
"konfessionslos","1991","Saarland","weiblich","","","",""
"konfessionslos","1991","Berlin","maennlich","105","0.749131941631715","0.674611013260941","0.82365287000249"
"konfessionslos","1991","Berlin","weiblich","111","0.7235695087156","0.649486745172222","0.797652272258978"
"konfessionslos","1991","Brandenburg","maennlich","250","0.749694860839771","0.702743156166267","0.796646565513275"
"konfessionslos","1991","Brandenburg","weiblich","234","0.623050401066971","0.572566873632017","0.673533928501924"
"konfessionslos","1991","Mecklenburg-Vorpommern","maennlich","170","0.706505301216001","0.647910114613551","0.76510048781845"
"konfessionslos","1991","Mecklenburg-Vorpommern","weiblich","153","0.608541395274472","0.546271221971519","0.670811568577425"
"konfessionslos","1991","Sachsen","maennlich","410","0.697970907804835","0.660669119941557","0.735272695668112"
"konfessionslos","1991","Sachsen","weiblich","389","0.562835856428381","0.524731841194096","0.600939871662667"
"konfessionslos","1991","Sachsen-Anhalt","maennlich","277","0.737659422897831","0.693135528995061","0.782183316800601"
"konfessionslos","1991","Sachsen-Anhalt","weiblich","296","0.686047821175212","0.641873070386178","0.730222571964246"
"konfessionslos","1991","Thueringen","maennlich","201","0.621778295109221","0.569456561667983","0.67410002855046"
"konfessionslos","1991","Thueringen","weiblich","192","0.502154881808497","0.450860756339103","0.553449007277891"
"andere","1991","Schleswig-Holstein","maennlich","","","",""
"andere","1991","Schleswig-Holstein","weiblich","","","",""
"andere","1991","Hamburg","maennlich","","","",""
"andere","1991","Hamburg","weiblich","","","",""
"andere","1991","Niedersachsen","maennlich","","","",""
"andere","1991","Niedersachsen","weiblich","","","",""
"andere","1991","Bremen","maennlich","","","",""
"andere","1991","Bremen","weiblich","","","",""
"andere","1991","Nordrhein-Westfalen","maennlich","","","",""
"andere","1991","Nordrhein-Westfalen","weiblich","","","",""
"andere","1991","Hessen","maennlich","","","",""
"andere","1991","Hessen","weiblich","","","",""
"andere","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"andere","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"andere","1991","Baden-Wuerttemberg","maennlich","","","",""
"andere","1991","Baden-Wuerttemberg","weiblich","","","",""
"andere","1991","Bayern","maennlich","","","",""
"andere","1991","Bayern","weiblich","","","",""
"andere","1991","Saarland","maennlich","","","",""
"andere","1991","Saarland","weiblich","","","",""
"andere","1991","Berlin","maennlich","","","",""
"andere","1991","Berlin","weiblich","","","",""
"andere","1991","Brandenburg","maennlich","","","",""
"andere","1991","Brandenburg","weiblich","","","",""
"andere","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"andere","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"andere","1991","Sachsen","maennlich","","","",""
"andere","1991","Sachsen","weiblich","","","",""
"andere","1991","Sachsen-Anhalt","maennlich","","","",""
"andere","1991","Sachsen-Anhalt","weiblich","","","",""
"andere","1991","Thueringen","maennlich","","","",""
"andere","1991","Thueringen","weiblich","","","",""
"katholisch","1992","Schleswig-Holstein","maennlich","","","",""
"katholisch","1992","Schleswig-Holstein","weiblich","","","",""
"katholisch","1992","Hamburg","maennlich","","","",""
"katholisch","1992","Hamburg","weiblich","","","",""
"katholisch","1992","Niedersachsen","maennlich","","","",""
"katholisch","1992","Niedersachsen","weiblich","","","",""
"katholisch","1992","Bremen","maennlich","","","",""
"katholisch","1992","Bremen","weiblich","","","",""
"katholisch","1992","Nordrhein-Westfalen","maennlich","","","",""
"katholisch","1992","Nordrhein-Westfalen","weiblich","","","",""
"katholisch","1992","Hessen","maennlich","","","",""
"katholisch","1992","Hessen","weiblich","","","",""
"katholisch","1992","Rheinland-Pfalz,Saarland","maennlich","","","",""
"katholisch","1992","Rheinland-Pfalz,Saarland","weiblich","","","",""
"katholisch","1992","Baden-Wuerttemberg","maennlich","","","",""
"katholisch","1992","Baden-Wuerttemberg","weiblich","","","",""
"katholisch","1992","Bayern","maennlich","","","",""
"katholisch","1992","Bayern","weiblich","","","",""
"katholisch","1992","Saarland","maennlich","","","",""
"katholisch","1992","Saarland","weiblich","","","",""
"katholisch","1992","Berlin","maennlich","","","",""
"katholisch","1992","Berlin","weiblich","","","",""
"katholisch","1992","Brandenburg","maennlich","","","",""
"katholisch","1992","Brandenburg","weiblich","","","",""
"katholisch","1992","Mecklenburg-Vorpommern","maennlich","","","",""
"katholisch","1992","Mecklenburg-Vorpommern","weiblich","","","",""
"katholisch","1992","Sachsen","maennlich","","","",""
"katholisch","1992","Sachsen","weiblich","","","",""
"katholisch","1992","Sachsen-Anhalt","maennlich","","","",""
"katholisch","1992","Sachsen-Anhalt","weiblich","","","",""
"katholisch","1992","Thueringen","maennlich","","","",""
"katholisch","1992","Thueringen","weiblich","","","",""
"evangelisch","1992","Schleswig-Holstein","maennlich","","","",""
"evangelisch","1992","Schleswig-Holstein","weiblich","","","",""
"evangelisch","1992","Hamburg","maennlich","","","",""
"evangelisch","1992","Hamburg","weiblich","","","",""
"evangelisch","1992","Niedersachsen","maennlich","","","",""
"evangelisch","1992","Niedersachsen","weiblich","","","",""
"evangelisch","1992","Bremen","maennlich","","","",""
"evangelisch","1992","Bremen","weiblich","","","",""
"evangelisch","1992","Nordrhein-Westfalen","maennlich","","","",""
"evangelisch","1992","Nordrhein-Westfalen","weiblich","","","",""
"evangelisch","1992","Hessen","maennlich","","","",""
"evangelisch","1992","Hessen","weiblich","","","",""
"evangelisch","1992","Rheinland-Pfalz,Saarland","maennlich","","","",""
"evangelisch","1992","Rheinland-Pfalz,Saarland","weiblich","","","",""
"evangelisch","1992","Baden-Wuerttemberg","maennlich","","","",""
"evangelisch","1992","Baden-Wuerttemberg","weiblich","","","",""
"evangelisch","1992","Bayern","maennlich","","","",""
"evangelisch","1992","Bayern","weiblich","","","",""
"evangelisch","1992","Saarland","maennlich","","","",""
"evangelisch","1992","Saarland","weiblich","","","",""
"evangelisch","1992","Berlin","maennlich","","","",""
"evangelisch","1992","Berlin","weiblich","","","",""
"evangelisch","1992","Brandenburg","maennlich","","","",""
"evangelisch","1992","Brandenburg","weiblich","","","",""
"evangelisch","1992","Mecklenburg-Vorpommern","maennlich","","","",""
"evangelisch","1992","Mecklenburg-Vorpommern","weiblich","","","",""
"evangelisch","1992","Sachsen","maennlich","","","",""
"evangelisch","1992","Sachsen","weiblich","","","",""
"evangelisch","1992","Sachsen-Anhalt","maennlich","","","",""
"evangelisch","1992","Sachsen-Anhalt","weiblich","","","",""
"evangelisch","1992","Thueringen","maennlich","","","",""
"evangelisch","1992","Thueringen","weiblich","","","",""
"islamische Religionsgemeinschaft","1992","Schleswig-Holstein","maennlich","","","",""
