"religion","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"katholisch","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","53","0.611121882398797","0.509268038125957","0.712975726671637"
"katholisch","1990","Realschulabschluss","Baden-Wuerttemberg","114","0.421170210632055","0.360922229585523","0.481418191678587"
"katholisch","1990","Realschulabschluss","Bayern","178","0.597948299884183","0.540823111874673","0.655073487893692"
"katholisch","1990","Realschulabschluss","Saarland","","","",""
"katholisch","1990","Realschulabschluss","Berlin","","","",""
"katholisch","1990","Realschulabschluss","Brandenburg","","","",""
"katholisch","1990","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"katholisch","1990","Realschulabschluss","Sachsen","","","",""
"katholisch","1990","Realschulabschluss","Sachsen-Anhalt","","","",""
"katholisch","1990","Realschulabschluss","Thueringen","36","0.152928171857689","0.110543182928551","0.195313160786827"
"katholisch","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"katholisch","1990","(Fach-)Abitur","Hamburg","","","",""
"katholisch","1990","(Fach-)Abitur","Niedersachsen","","","",""
"katholisch","1990","(Fach-)Abitur","Bremen","","","",""
"katholisch","1990","(Fach-)Abitur","Nordrhein-Westfalen","97","0.405364621233162","0.343635051802936","0.467094190663387"
"katholisch","1990","(Fach-)Abitur","Hessen","","","",""
"katholisch","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1990","(Fach-)Abitur","Baden-Wuerttemberg","46","0.380796815654262","0.297325038598014","0.46426859271051"
"katholisch","1990","(Fach-)Abitur","Bayern","57","0.51206778335265","0.418229875666266","0.605905691039034"
"katholisch","1990","(Fach-)Abitur","Saarland","","","",""
"katholisch","1990","(Fach-)Abitur","Berlin","","","",""
"katholisch","1990","(Fach-)Abitur","Brandenburg","","","",""
"katholisch","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"katholisch","1990","(Fach-)Abitur","Sachsen","","","",""
"katholisch","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"katholisch","1990","(Fach-)Abitur","Thueringen","","","",""
"katholisch","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"katholisch","1990","AkademikerInnen","Hamburg","","","",""
"katholisch","1990","AkademikerInnen","Niedersachsen","","","",""
"katholisch","1990","AkademikerInnen","Bremen","","","",""
"katholisch","1990","AkademikerInnen","Nordrhein-Westfalen","82","0.449481264032023","0.379840760256797","0.519121767807248"
"katholisch","1990","AkademikerInnen","Hessen","","","",""
"katholisch","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1990","AkademikerInnen","Baden-Wuerttemberg","34","0.370586584051149","0.275450923479101","0.465722244623196"
"katholisch","1990","AkademikerInnen","Bayern","65","0.513311517026675","0.428997992248459","0.597625041804891"
"katholisch","1990","AkademikerInnen","Saarland","","","",""
"katholisch","1990","AkademikerInnen","Berlin","","","",""
"katholisch","1990","AkademikerInnen","Brandenburg","","","",""
"katholisch","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"katholisch","1990","AkademikerInnen","Sachsen","","","",""
"katholisch","1990","AkademikerInnen","Sachsen-Anhalt","","","",""
"katholisch","1990","AkademikerInnen","Thueringen","","","",""
"evangelisch","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"evangelisch","1990","(noch) kein Abschluss","Hamburg","","","",""
"evangelisch","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"evangelisch","1990","(noch) kein Abschluss","Bremen","","","",""
"evangelisch","1990","(noch) kein Abschluss","Nordrhein-Westfalen","39","0.286618333195768","0.232278258902414","0.340958407489121"
"evangelisch","1990","(noch) kein Abschluss","Hessen","","","",""
"evangelisch","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"evangelisch","1990","(noch) kein Abschluss","Bayern","","","",""
"evangelisch","1990","(noch) kein Abschluss","Saarland","","","",""
"evangelisch","1990","(noch) kein Abschluss","Berlin","","","",""
"evangelisch","1990","(noch) kein Abschluss","Brandenburg","","","",""
"evangelisch","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"evangelisch","1990","(noch) kein Abschluss","Sachsen","","","",""
"evangelisch","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"evangelisch","1990","(noch) kein Abschluss","Thueringen","","","",""
"evangelisch","1990","Hauptschulabschluss","Schleswig-Holstein","112","0.744964917433404","0.678657529414918","0.81127230545189"
"evangelisch","1990","Hauptschulabschluss","Hamburg","43","0.61636846505255","0.515343096623771","0.71739383348133"
"evangelisch","1990","Hauptschulabschluss","Niedersachsen","359","0.727012945434639","0.689815390828729","0.764210500040548"
"evangelisch","1990","Hauptschulabschluss","Bremen","39","0.687822350315288","0.571537746190406","0.80410695444017"
"evangelisch","1990","Hauptschulabschluss","Nordrhein-Westfalen","441","0.398692000063305","0.372669687533609","0.424714312593002"
"evangelisch","1990","Hauptschulabschluss","Hessen","245","0.621565637275634","0.580157893808704","0.662973380742563"
"evangelisch","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","164","0.408608859718314","0.363089056016825","0.454128663419804"
"evangelisch","1990","Hauptschulabschluss","Baden-Wuerttemberg","302","0.40050190640879","0.371045642932705","0.429958169884874"
"evangelisch","1990","Hauptschulabschluss","Bayern","168","0.217245152301169","0.190925498361374","0.243564806240965"
"evangelisch","1990","Hauptschulabschluss","Saarland","","","",""
"evangelisch","1990","Hauptschulabschluss","Berlin","84","0.470903294440306","0.403869827361412","0.537936761519201"
"evangelisch","1990","Hauptschulabschluss","Brandenburg","102","0.430612476895177","0.371218864816636","0.490006088973718"
"evangelisch","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","52","0.323873063226385","0.256441417284668","0.391304709168103"
"evangelisch","1990","Hauptschulabschluss","Sachsen","189","0.374293896426639","0.333170986057008","0.415416806796269"
"evangelisch","1990","Hauptschulabschluss","Sachsen-Anhalt","101","0.334822974800474","0.2834361443059","0.386209805295049"
"evangelisch","1990","Hauptschulabschluss","Thueringen","118","0.390728984241157","0.336502559699669","0.444955408782645"
"evangelisch","1990","Realschulabschluss","Schleswig-Holstein","50","0.760669388285368","0.656135958727088","0.865202817843649"
"evangelisch","1990","Realschulabschluss","Hamburg","","","",""
"evangelisch","1990","Realschulabschluss","Niedersachsen","148","0.712305000509768","0.650785106748826","0.773824894270709"
"evangelisch","1990","Realschulabschluss","Bremen","","","",""
"evangelisch","1990","Realschulabschluss","Nordrhein-Westfalen","162","0.382004568438605","0.336292577500232","0.427716559376978"
"evangelisch","1990","Realschulabschluss","Hessen","84","0.530624718153523","0.454706170200206","0.606543266106839"
"evangelisch","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1990","Realschulabschluss","Baden-Wuerttemberg","111","0.456860533231242","0.396077028160175","0.517644038302309"
"evangelisch","1990","Realschulabschluss","Bayern","76","0.311808368617923","0.257838240334566","0.36577849690128"
"evangelisch","1990","Realschulabschluss","Saarland","","","",""
"evangelisch","1990","Realschulabschluss","Berlin","49","0.377857176241883","0.304540573060763","0.451173779423003"
"evangelisch","1990","Realschulabschluss","Brandenburg","50","0.212586662970955","0.161971502170807","0.263201823771103"
"evangelisch","1990","Realschulabschluss","Mecklenburg-Vorpommern","39","0.234431581002419","0.17450803020629","0.294355131798548"
"evangelisch","1990","Realschulabschluss","Sachsen","139","0.304508503121992","0.262223339325187","0.346793666918797"
"evangelisch","1990","Realschulabschluss","Sachsen-Anhalt","63","0.206224834639079","0.159252202523252","0.253197466754906"
"evangelisch","1990","Realschulabschluss","Thueringen","81","0.277317159366321","0.224597760514463","0.33003655821818"
"evangelisch","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"evangelisch","1990","(Fach-)Abitur","Hamburg","","","",""
"evangelisch","1990","(Fach-)Abitur","Niedersachsen","47","0.704913167989438","0.60099895379102","0.808827382187856"
"evangelisch","1990","(Fach-)Abitur","Bremen","","","",""
"evangelisch","1990","(Fach-)Abitur","Nordrhein-Westfalen","81","0.433538087185209","0.371230068703541","0.495846105666877"
"evangelisch","1990","(Fach-)Abitur","Hessen","33","0.517920704627424","0.409103777481149","0.626737631773699"
"evangelisch","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1990","(Fach-)Abitur","Baden-Wuerttemberg","37","0.362766150704334","0.280116844590284","0.445415456818384"
"evangelisch","1990","(Fach-)Abitur","Bayern","","","",""
"evangelisch","1990","(Fach-)Abitur","Saarland","","","",""
"evangelisch","1990","(Fach-)Abitur","Berlin","","","",""
"evangelisch","1990","(Fach-)Abitur","Brandenburg","","","",""
"evangelisch","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"evangelisch","1990","(Fach-)Abitur","Sachsen","","","",""
"evangelisch","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"evangelisch","1990","(Fach-)Abitur","Thueringen","","","",""
"evangelisch","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"evangelisch","1990","AkademikerInnen","Hamburg","","","",""
"evangelisch","1990","AkademikerInnen","Niedersachsen","37","0.46762864394197","0.35618363552117","0.579073652362769"
"evangelisch","1990","AkademikerInnen","Bremen","","","",""
"evangelisch","1990","AkademikerInnen","Nordrhein-Westfalen","77","0.37706184156776","0.309212003607728","0.444911679527791"
"evangelisch","1990","AkademikerInnen","Hessen","35","0.457630177476363","0.350450084065765","0.564810270886961"
"evangelisch","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1990","AkademikerInnen","Baden-Wuerttemberg","51","0.532554328156383","0.434271414143654","0.630837242169111"
"evangelisch","1990","AkademikerInnen","Bayern","38","0.301676063364453","0.224251262460734","0.379100864268172"
"evangelisch","1990","AkademikerInnen","Saarland","","","",""
"evangelisch","1990","AkademikerInnen","Berlin","30","0.273813389832208","0.201729057036293","0.345897722628122"
"evangelisch","1990","AkademikerInnen","Brandenburg","45","0.263333324628147","0.198263418490842","0.328403230765452"
"evangelisch","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"evangelisch","1990","AkademikerInnen","Sachsen","61","0.230487785717243","0.181764242915296","0.279211328519189"
"evangelisch","1990","AkademikerInnen","Sachsen-Anhalt","40","0.219721678780407","0.15837510794882","0.281068249611993"
"evangelisch","1990","AkademikerInnen","Thueringen","44","0.328122597645131","0.24832581921348","0.407919376076781"
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Nordrhein-Westfalen","89","0.236437821823155","0.185376982224308","0.287498661422002"
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Hessen","35","0.182606111691406","0.110077696208307","0.255134527174505"
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Baden-Wuerttemberg","59","0.180049240481707","0.128690023469575","0.231408457493839"
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Bayern","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Berlin","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","(noch) kein Abschluss","Thueringen","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Nordrhein-Westfalen","134","0.0303130882428004","0.021201176687422","0.0394249997981788"
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Hessen","66","0.0284833090994629","0.0142808633845909","0.0426857548143348"
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Baden-Wuerttemberg","108","0.0302410233574497","0.0199463729118867","0.0405356738030127"
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Bayern","51","0.0157122507713536","0.00777495643339606","0.0236495451093111"
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Berlin","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","Hauptschulabschluss","Thueringen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Hessen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Bayern","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Berlin","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","Realschulabschluss","Thueringen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Hessen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Bayern","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Berlin","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","(Fach-)Abitur","Thueringen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Hessen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Bayern","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Berlin","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","AkademikerInnen","Thueringen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Hamburg","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Bremen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Hessen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Bayern","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Saarland","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Berlin","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Brandenburg","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Sachsen","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"konfessionslos","1990","(noch) kein Abschluss","Thueringen","","","",""
"konfessionslos","1990","Hauptschulabschluss","Schleswig-Holstein","","","",""
"konfessionslos","1990","Hauptschulabschluss","Hamburg","","","",""
"konfessionslos","1990","Hauptschulabschluss","Niedersachsen","46","0.087984724537166","0.0643322280225652","0.111637221051767"
"konfessionslos","1990","Hauptschulabschluss","Bremen","","","",""
"konfessionslos","1990","Hauptschulabschluss","Nordrhein-Westfalen","89","0.0706571281864543","0.0570381471909278","0.0842761091819809"
"konfessionslos","1990","Hauptschulabschluss","Hessen","","","",""
"konfessionslos","1990","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"konfessionslos","1990","Hauptschulabschluss","Bayern","34","0.0380746405314969","0.025859995860414","0.0502892852025799"
"konfessionslos","1990","Hauptschulabschluss","Saarland","","","",""
"konfessionslos","1990","Hauptschulabschluss","Berlin","73","0.344385018682738","0.280572652437346","0.40819738492813"
"konfessionslos","1990","Hauptschulabschluss","Brandenburg","152","0.515056572282838","0.455109846713184","0.575003297852491"
"konfessionslos","1990","Hauptschulabschluss","Mecklenburg-Vorpommern","126","0.641036924744157","0.571912960234464","0.71016088925385"
"konfessionslos","1990","Hauptschulabschluss","Sachsen","306","0.547832309549233","0.505539565968028","0.590125053130437"
"konfessionslos","1990","Hauptschulabschluss","Sachsen-Anhalt","197","0.58052244527546","0.526789647055402","0.634255243495518"
"konfessionslos","1990","Hauptschulabschluss","Thueringen","152","0.474431521721243","0.418934545682398","0.529928497760087"
"konfessionslos","1990","Realschulabschluss","Schleswig-Holstein","","","",""
"konfessionslos","1990","Realschulabschluss","Hamburg","","","",""
"konfessionslos","1990","Realschulabschluss","Niedersachsen","","","",""
"konfessionslos","1990","Realschulabschluss","Bremen","","","",""
"konfessionslos","1990","Realschulabschluss","Nordrhein-Westfalen","31","0.0784377281405506","0.053143113185351","0.10373234309575"
"konfessionslos","1990","Realschulabschluss","Hessen","","","",""
"konfessionslos","1990","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","Realschulabschluss","Baden-Wuerttemberg","","","",""
"konfessionslos","1990","Realschulabschluss","Bayern","","","",""
"konfessionslos","1990","Realschulabschluss","Saarland","","","",""
"konfessionslos","1990","Realschulabschluss","Berlin","103","0.550136714368746","0.474910528924131","0.625362899813362"
"konfessionslos","1990","Realschulabschluss","Brandenburg","195","0.755579348697103","0.702415034194525","0.808743663199681"
"konfessionslos","1990","Realschulabschluss","Mecklenburg-Vorpommern","146","0.737817267620164","0.675605301498878","0.80002923374145"
"konfessionslos","1990","Realschulabschluss","Sachsen","290","0.637952224978475","0.593793206441968","0.682111243514983"
"konfessionslos","1990","Realschulabschluss","Sachsen-Anhalt","206","0.75112766331058","0.700931462017904","0.801323864603256"
"konfessionslos","1990","Realschulabschluss","Thueringen","160","0.569754668775989","0.511449073193484","0.628060264358495"
"konfessionslos","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"konfessionslos","1990","(Fach-)Abitur","Hamburg","","","",""
"konfessionslos","1990","(Fach-)Abitur","Niedersachsen","","","",""
"konfessionslos","1990","(Fach-)Abitur","Bremen","","","",""
"konfessionslos","1990","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"konfessionslos","1990","(Fach-)Abitur","Hessen","","","",""
"konfessionslos","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"konfessionslos","1990","(Fach-)Abitur","Bayern","","","",""
"konfessionslos","1990","(Fach-)Abitur","Saarland","","","",""
"konfessionslos","1990","(Fach-)Abitur","Berlin","","","",""
"konfessionslos","1990","(Fach-)Abitur","Brandenburg","","","",""
"konfessionslos","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"konfessionslos","1990","(Fach-)Abitur","Sachsen","34","0.753119456544434","0.62713493230258","0.879103980786289"
"konfessionslos","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"konfessionslos","1990","(Fach-)Abitur","Thueringen","","","",""
"konfessionslos","1990","AkademikerInnen","Schleswig-Holstein","","","",""
"konfessionslos","1990","AkademikerInnen","Hamburg","","","",""
"konfessionslos","1990","AkademikerInnen","Niedersachsen","","","",""
"konfessionslos","1990","AkademikerInnen","Bremen","","","",""
"konfessionslos","1990","AkademikerInnen","Nordrhein-Westfalen","","","",""
"konfessionslos","1990","AkademikerInnen","Hessen","","","",""
"konfessionslos","1990","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","AkademikerInnen","Baden-Wuerttemberg","","","",""
"konfessionslos","1990","AkademikerInnen","Bayern","","","",""
"konfessionslos","1990","AkademikerInnen","Saarland","","","",""
"konfessionslos","1990","AkademikerInnen","Berlin","108","0.653862793103626","0.576957385420055","0.730768200787197"
"konfessionslos","1990","AkademikerInnen","Brandenburg","124","0.702370879481361","0.634822845020349","0.769918913942372"
"konfessionslos","1990","AkademikerInnen","Mecklenburg-Vorpommern","79","0.714690938011471","0.630305274575872","0.799076601447071"
"konfessionslos","1990","AkademikerInnen","Sachsen","210","0.71729121671579","0.665192797040465","0.769389636391115"
"konfessionslos","1990","AkademikerInnen","Sachsen-Anhalt","126","0.723522885147165","0.657257794360667","0.789787975933662"
"konfessionslos","1990","AkademikerInnen","Thueringen","78","0.594081027320168","0.510623639501225","0.677538415139111"
"andere","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"andere","1990","(noch) kein Abschluss","Hamburg","","","",""
"andere","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"andere","1990","(noch) kein Abschluss","Bremen","","","",""
