year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,Post-secondary Non-tertiary Level,No,0.90564,56,56,0.82838,0.98290
1984,46-65 y.,First Stage of Tertiary Education,Yes,0.17138,34,201,0.11915,0.22361
1984,46-65 y.,First Stage of Tertiary Education,No,0.82173,167,201,0.76869,0.87478
1984,46-65 y.,Second Stage of Tertiary Education,No,0.91675,203,203,0.87865,0.95485
1984,66 and older,Lower Secondary Level,Yes,0.17211,88,514,0.13945,0.20478
1984,66 and older,Lower Secondary Level,No,0.82789,426,514,0.79522,0.86055
1984,66 and older,Upper Secondary Level,Yes,0.13853,82,568,0.11009,0.16696
1984,66 and older,Upper Secondary Level,No,0.85767,486,568,0.82892,0.88643
1984,66 and older,First Stage of Tertiary Education,No,0.82751,69,69,0.73771,0.91731
1984,66 and older,Second Stage of Tertiary Education,No,0.90090,57,57,0.82264,0.97916
1985,17-29 y.,Pre-primary Level,No,0.92566,173,173,0.88646,0.96487
1985,17-29 y.,Primary Level,No,0.84572,138,138,0.78523,0.90621
1985,17-29 y.,Lower Secondary Level,Yes,0.08160,98,959,0.06427,0.09894
1985,17-29 y.,Lower Secondary Level,No,0.91840,861,959,0.90106,0.93573
1985,17-29 y.,Upper Secondary Level,Yes,0.11544,163,1428,0.09886,0.13202
1985,17-29 y.,Upper Secondary Level,No,0.88317,1265,1428,0.86650,0.89984
1985,17-29 y.,Post-secondary Non-tertiary Level,No,0.93340,102,102,0.88478,0.98203
1985,17-29 y.,First Stage of Tertiary Education,No,0.88161,98,98,0.81732,0.94591
1985,17-29 y.,Second Stage of Tertiary Education,No,0.89245,107,107,0.83348,0.95143
1985,30-45 y.,Primary Level,Yes,0.12813,44,320,0.09145,0.16481
1985,30-45 y.,Primary Level,No,0.87187,276,320,0.83519,0.90855
1985,30-45 y.,Lower Secondary Level,Yes,0.11471,78,674,0.09063,0.13878
1985,30-45 y.,Lower Secondary Level,No,0.87276,596,674,0.84759,0.89794
1985,30-45 y.,Upper Secondary Level,Yes,0.09177,172,1758,0.07827,0.10527
1985,30-45 y.,Upper Secondary Level,No,0.90619,1586,1758,0.89255,0.91982
1985,30-45 y.,Post-secondary Non-tertiary Level,No,0.90980,78,78,0.84581,0.97378
1985,30-45 y.,First Stage of Tertiary Education,Yes,0.13116,32,233,0.08772,0.17460
1985,30-45 y.,First Stage of Tertiary Education,No,0.86884,201,233,0.82540,0.91228
1985,30-45 y.,Second Stage of Tertiary Education,No,0.92236,334,334,0.89362,0.95110
1985,46-65 y.,Primary Level,Yes,0.12274,36,336,0.08760,0.15788
1985,46-65 y.,Primary Level,No,0.87515,300,336,0.83975,0.91055
1985,46-65 y.,Lower Secondary Level,Yes,0.11612,119,997,0.09622,0.13601
1985,46-65 y.,Lower Secondary Level,No,0.88249,878,997,0.86249,0.90249
1985,46-65 y.,Upper Secondary Level,Yes,0.10592,167,1474,0.09020,0.12163
1985,46-65 y.,Upper Secondary Level,No,0.89408,1307,1474,0.87837,0.90980
1985,46-65 y.,Post-secondary Non-tertiary Level,No,0.92454,55,55,0.85409,0.99499
1985,46-65 y.,First Stage of Tertiary Education,No,0.87960,171,171,0.83068,0.92852
1985,46-65 y.,Second Stage of Tertiary Education,No,0.89578,194,194,0.85267,0.93889
1985,66 and older,Lower Secondary Level,Yes,0.16578,68,421,0.13022,0.20135
1985,66 and older,Lower Secondary Level,No,0.82933,353,421,0.79335,0.86532
1985,66 and older,Upper Secondary Level,Yes,0.15840,81,512,0.12674,0.19005
1985,66 and older,Upper Secondary Level,No,0.83757,431,512,0.80559,0.86955
1985,66 and older,First Stage of Tertiary Education,No,0.86535,69,69,0.78421,0.94648
1985,66 and older,Second Stage of Tertiary Education,No,0.84080,47,47,0.73508,0.94653
1986,17-29 y.,Pre-primary Level,No,0.92234,173,173,0.88234,0.96234
1986,17-29 y.,Primary Level,No,0.84105,134,134,0.77891,0.90319
1986,17-29 y.,Lower Secondary Level,Yes,0.11929,114,947,0.09863,0.13995
1986,17-29 y.,Lower Secondary Level,No,0.88048,833,947,0.85981,0.90115
1986,17-29 y.,Upper Secondary Level,Yes,0.11652,165,1394,0.09967,0.13337
1986,17-29 y.,Upper Secondary Level,No,0.88247,1229,1394,0.86556,0.89938
1986,17-29 y.,Post-secondary Non-tertiary Level,No,0.94399,97,97,0.89800,0.98999
1986,17-29 y.,First Stage of Tertiary Education,No,0.88196,87,87,0.81377,0.95015
1986,17-29 y.,Second Stage of Tertiary Education,No,0.85852,82,82,0.78262,0.93442
1986,30-45 y.,Primary Level,Yes,0.12215,34,279,0.08366,0.16065
1986,30-45 y.,Primary Level,No,0.87375,245,279,0.83471,0.91279
1986,30-45 y.,Lower Secondary Level,Yes,0.12301,78,616,0.09705,0.14897
1986,30-45 y.,Lower Secondary Level,No,0.87641,538,616,0.85040,0.90242
1986,30-45 y.,Upper Secondary Level,Yes,0.09704,171,1652,0.08276,0.11132
1986,30-45 y.,Upper Secondary Level,No,0.89986,1481,1652,0.88538,0.91434
1986,30-45 y.,Post-secondary Non-tertiary Level,No,0.90106,81,81,0.83563,0.96649
1986,30-45 y.,First Stage of Tertiary Education,No,0.90849,194,194,0.86781,0.94917
1986,30-45 y.,Second Stage of Tertiary Education,Yes,0.08667,33,377,0.05823,0.11511
1986,30-45 y.,Second Stage of Tertiary Education,No,0.91333,344,377,0.88489,0.94177
1986,46-65 y.,Primary Level,Yes,0.11696,44,316,0.08147,0.15245
1986,46-65 y.,Primary Level,No,0.88122,272,316,0.84549,0.91695
1986,46-65 y.,Lower Secondary Level,Yes,0.11648,113,946,0.09602,0.13693
1986,46-65 y.,Lower Secondary Level,No,0.88007,833,946,0.85935,0.90078
1986,46-65 y.,Upper Secondary Level,Yes,0.11808,180,1464,0.10155,0.13462
1986,46-65 y.,Upper Secondary Level,No,0.88047,1284,1464,0.86384,0.89709
1986,46-65 y.,Post-secondary Non-tertiary Level,No,0.89069,47,47,0.80052,0.98086
1986,46-65 y.,First Stage of Tertiary Education,No,0.85167,164,164,0.79710,0.90623
1986,46-65 y.,Second Stage of Tertiary Education,No,0.90746,206,206,0.86779,0.94713
1986,66 and older,Lower Secondary Level,Yes,0.14743,58,390,0.11220,0.18266
1986,66 and older,Lower Secondary Level,No,0.84641,332,390,0.81058,0.88224
1986,66 and older,Upper Secondary Level,Yes,0.21169,99,469,0.17468,0.24870
1986,66 and older,Upper Secondary Level,No,0.77815,370,469,0.74051,0.81580
1986,66 and older,First Stage of Tertiary Education,No,0.87210,63,63,0.78897,0.95524
1986,66 and older,Second Stage of Tertiary Education,No,0.77634,42,42,0.64879,0.90389
1987,17-29 y.,Pre-primary Level,No,0.91387,176,176,0.87230,0.95544
1987,17-29 y.,Primary Level,No,0.82323,115,115,0.75320,0.89326
1987,17-29 y.,Lower Secondary Level,Yes,0.12962,115,921,0.10791,0.15132
1987,17-29 y.,Lower Secondary Level,No,0.86766,806,921,0.84577,0.88956
1987,17-29 y.,Upper Secondary Level,Yes,0.10917,161,1395,0.09280,0.12554
1987,17-29 y.,Upper Secondary Level,No,0.88959,1234,1395,0.87314,0.90604
1987,17-29 y.,Post-secondary Non-tertiary Level,No,0.89434,96,96,0.83253,0.95616
1987,17-29 y.,First Stage of Tertiary Education,No,0.85653,73,73,0.77556,0.93751
1987,17-29 y.,Second Stage of Tertiary Education,No,0.89952,81,81,0.83364,0.96540
1987,30-45 y.,Primary Level,Yes,0.13054,34,276,0.09072,0.17036
1987,30-45 y.,Primary Level,No,0.86946,242,276,0.82964,0.90928
1987,30-45 y.,Lower Secondary Level,Yes,0.12114,64,585,0.09468,0.14761
1987,30-45 y.,Lower Secondary Level,No,0.87079,521,585,0.84358,0.89799
1987,30-45 y.,Upper Secondary Level,Yes,0.10040,165,1595,0.08565,0.11516
1987,30-45 y.,Upper Secondary Level,No,0.89475,1430,1595,0.87968,0.90981
1987,30-45 y.,Post-secondary Non-tertiary Level,No,0.96677,91,91,0.92973,1.00380
1987,30-45 y.,First Stage of Tertiary Education,No,0.86984,186,186,0.82135,0.91832
1987,30-45 y.,Second Stage of Tertiary Education,No,0.92128,336,336,0.89244,0.95012
1987,46-65 y.,Primary Level,Yes,0.10137,38,321,0.06830,0.13443
1987,46-65 y.,Primary Level,No,0.89764,283,321,0.86443,0.93085
1987,46-65 y.,Lower Secondary Level,Yes,0.10849,100,918,0.08836,0.12861
1987,46-65 y.,Lower Secondary Level,No,0.88965,818,918,0.86937,0.90993
1987,46-65 y.,Upper Secondary Level,Yes,0.10595,161,1463,0.09017,0.12173
1987,46-65 y.,Upper Secondary Level,No,0.88681,1302,1463,0.87057,0.90305
1987,46-65 y.,Post-secondary Non-tertiary Level,No,0.85028,47,47,0.74717,0.95339
1987,46-65 y.,First Stage of Tertiary Education,No,0.90048,174,174,0.85587,0.94509
1987,46-65 y.,Second Stage of Tertiary Education,No,0.87378,203,203,0.82798,0.91958
1987,66 and older,Lower Secondary Level,Yes,0.17846,73,404,0.14107,0.21584
1987,66 and older,Lower Secondary Level,No,0.81803,331,404,0.78036,0.85570
1987,66 and older,Upper Secondary Level,Yes,0.20994,100,497,0.17410,0.24578
1987,66 and older,Upper Secondary Level,No,0.78232,397,497,0.74600,0.81864
1987,66 and older,First Stage of Tertiary Education,No,0.85197,59,59,0.76057,0.94336
1987,66 and older,Second Stage of Tertiary Education,No,0.71069,42,42,0.57189,0.84949
1988,17-29 y.,Pre-primary Level,No,0.87128,145,145,0.81658,0.92598
1988,17-29 y.,Primary Level,No,0.81973,108,108,0.74689,0.89257
1988,17-29 y.,Lower Secondary Level,Yes,0.12465,115,916,0.10325,0.14606
1988,17-29 y.,Lower Secondary Level,No,0.87535,801,916,0.85394,0.89675
1988,17-29 y.,Upper Secondary Level,Yes,0.10877,142,1311,0.09191,0.12563
1988,17-29 y.,Upper Secondary Level,No,0.89014,1169,1311,0.87321,0.90707
1988,17-29 y.,Post-secondary Non-tertiary Level,No,0.93837,98,98,0.89051,0.98623
1988,17-29 y.,First Stage of Tertiary Education,No,0.81937,61,61,0.72202,0.91671
1988,17-29 y.,Second Stage of Tertiary Education,No,0.94095,72,72,0.88612,0.99578
1988,30-45 y.,Primary Level,Yes,0.13616,33,238,0.09250,0.17983
1988,30-45 y.,Primary Level,No,0.86384,205,238,0.82017,0.90750
1988,30-45 y.,Lower Secondary Level,Yes,0.15681,76,532,0.12588,0.18774
1988,30-45 y.,Lower Secondary Level,No,0.83912,456,532,0.80787,0.87037
1988,30-45 y.,Upper Secondary Level,Yes,0.10454,151,1501,0.08906,0.12003
1988,30-45 y.,Upper Secondary Level,No,0.89217,1350,1501,0.87647,0.90787
1988,30-45 y.,Post-secondary Non-tertiary Level,No,0.90448,83,83,0.84086,0.96810
1988,30-45 y.,First Stage of Tertiary Education,No,0.90752,190,190,0.86622,0.94882
1988,30-45 y.,Second Stage of Tertiary Education,No,0.92403,317,317,0.89482,0.95324
1988,46-65 y.,Primary Level,Yes,0.12550,39,306,0.08832,0.16268
1988,46-65 y.,Primary Level,No,0.87223,267,306,0.83476,0.90969
1988,46-65 y.,Lower Secondary Level,Yes,0.10766,99,886,0.08723,0.12808
1988,46-65 y.,Lower Secondary Level,No,0.88670,787,886,0.86582,0.90759
1988,46-65 y.,Upper Secondary Level,Yes,0.11696,164,1420,0.10023,0.13368
1988,46-65 y.,Upper Secondary Level,No,0.87680,1256,1420,0.85970,0.89390
1988,46-65 y.,Post-secondary Non-tertiary Level,No,0.86950,43,43,0.76763,0.97138
1988,46-65 y.,First Stage of Tertiary Education,No,0.83706,153,153,0.77835,0.89577
1988,46-65 y.,Second Stage of Tertiary Education,No,0.88196,202,202,0.83735,0.92656
1988,66 and older,Lower Secondary Level,Yes,0.18920,72,377,0.14961,0.22879
1988,66 and older,Lower Secondary Level,No,0.80787,305,377,0.76805,0.84769
1988,66 and older,Upper Secondary Level,Yes,0.16714,81,493,0.13417,0.20011
1988,66 and older,Upper Secondary Level,No,0.82581,412,493,0.79229,0.85932
1988,66 and older,First Stage of Tertiary Education,No,0.74540,52,52,0.62584,0.86497
1988,66 and older,Second Stage of Tertiary Education,No,0.77146,43,43,0.64446,0.89845
1989,17-29 y.,Pre-primary Level,No,0.93874,163,163,0.90181,0.97567
1989,17-29 y.,Primary Level,No,0.84267,104,104,0.77235,0.91299
1989,17-29 y.,Lower Secondary Level,Yes,0.10402,101,856,0.08355,0.12448
1989,17-29 y.,Lower Secondary Level,No,0.89464,755,856,0.87406,0.91522
1989,17-29 y.,Upper Secondary Level,Yes,0.11325,157,1307,0.09606,0.13043
1989,17-29 y.,Upper Secondary Level,No,0.88616,1150,1307,0.86894,0.90339
1989,17-29 y.,Post-secondary Non-tertiary Level,No,0.85398,106,106,0.78643,0.92152
1989,17-29 y.,First Stage of Tertiary Education,No,0.84251,66,66,0.75395,0.93106
1989,17-29 y.,Second Stage of Tertiary Education,No,0.90559,72,72,0.83757,0.97360
1989,30-45 y.,Primary Level,Yes,0.15816,33,219,0.10973,0.20660
1989,30-45 y.,Primary Level,No,0.84184,186,219,0.79340,0.89027
1989,30-45 y.,Lower Secondary Level,Yes,0.15120,65,495,0.11961,0.18280
1989,30-45 y.,Lower Secondary Level,No,0.84160,430,495,0.80940,0.87380
1989,30-45 y.,Upper Secondary Level,Yes,0.10508,154,1461,0.08935,0.12081
1989,30-45 y.,Upper Secondary Level,No,0.89408,1307,1461,0.87829,0.90986
1989,30-45 y.,Post-secondary Non-tertiary Level,No,0.94470,85,85,0.89582,0.99358
1989,30-45 y.,First Stage of Tertiary Education,No,0.91642,181,181,0.87598,0.95685
1989,30-45 y.,Second Stage of Tertiary Education,No,0.94045,319,319,0.91444,0.96646
1989,46-65 y.,Primary Level,Yes,0.14475,42,297,0.10467,0.18484
1989,46-65 y.,Primary Level,No,0.85114,255,297,0.81059,0.89169
1989,46-65 y.,Lower Secondary Level,Yes,0.11661,100,834,0.09481,0.13840
1989,46-65 y.,Lower Secondary Level,No,0.88105,734,834,0.85907,0.90304
1989,46-65 y.,Upper Secondary Level,Yes,0.11483,154,1371,0.09795,0.13171
1989,46-65 y.,Upper Secondary Level,No,0.88202,1217,1371,0.86494,0.89911
1989,46-65 y.,Post-secondary Non-tertiary Level,No,0.96442,47,47,0.91089,1.01795
1989,46-65 y.,First Stage of Tertiary Education,No,0.91315,156,156,0.86881,0.95748
1989,46-65 y.,Second Stage of Tertiary Education,No,0.88371,206,206,0.83983,0.92760
1989,66 and older,Lower Secondary Level,Yes,0.18465,68,378,0.14548,0.22381
1989,66 and older,Lower Secondary Level,No,0.81535,310,378,0.77619,0.85452
1989,66 and older,Upper Secondary Level,Yes,0.19031,86,467,0.15466,0.22595
1989,66 and older,Upper Secondary Level,No,0.80015,381,467,0.76384,0.83646
1989,66 and older,First Stage of Tertiary Education,No,0.76196,52,52,0.64507,0.87885
1989,66 and older,Second Stage of Tertiary Education,No,0.84487,48,48,0.74137,0.94837
1991,17-29 y.,Pre-primary Level,No,0.88972,142,142,0.83801,0.94142
1991,17-29 y.,Primary Level,No,0.64177,98,98,0.54635,0.73719
1991,17-29 y.,Lower Secondary Level,Yes,0.11826,95,767,0.09539,0.14112
1991,17-29 y.,Lower Secondary Level,No,0.75203,672,767,0.72145,0.78261
1991,17-29 y.,Upper Secondary Level,Yes,0.10756,168,1260,0.09045,0.12468
1991,17-29 y.,Upper Secondary Level,No,0.63603,1092,1260,0.60946,0.66261
1991,17-29 y.,Post-secondary Non-tertiary Level,No,0.69988,112,112,0.61462,0.78514
1991,17-29 y.,First Stage of Tertiary Education,No,0.75300,68,68,0.64973,0.85627
1991,17-29 y.,Second Stage of Tertiary Education,No,0.44876,63,63,0.32496,0.57257
1991,30-45 y.,Primary Level,No,0.89455,177,177,0.84918,0.93993
1991,30-45 y.,Lower Secondary Level,Yes,0.12347,59,476,0.09388,0.15305
1991,30-45 y.,Lower Secondary Level,No,0.81056,417,476,0.77532,0.84580
1991,30-45 y.,Upper Secondary Level,Yes,0.07376,130,1437,0.06024,0.08728
1991,30-45 y.,Upper Secondary Level,No,0.71066,1307,1437,0.68721,0.73411
1991,30-45 y.,Post-secondary Non-tertiary Level,No,0.82216,89,89,0.74227,0.90205
1991,30-45 y.,First Stage of Tertiary Education,No,0.75843,181,181,0.69590,0.82096
1991,30-45 y.,Second Stage of Tertiary Education,Yes,0.06205,31,355,0.03692,0.08718
1991,30-45 y.,Second Stage of Tertiary Education,No,0.61937,324,355,0.56879,0.66995
1991,46-65 y.,Primary Level,No,0.82174,258,258,0.77495,0.86854
1991,46-65 y.,Lower Secondary Level,Yes,0.11693,99,779,0.09435,0.13951
1991,46-65 y.,Lower Secondary Level,No,0.77879,680,779,0.74963,0.80796
1991,46-65 y.,Upper Secondary Level,Yes,0.08859,155,1320,0.07325,0.10392
1991,46-65 y.,Upper Secondary Level,No,0.67895,1165,1320,0.65375,0.70414
1991,46-65 y.,Post-secondary Non-tertiary Level,No,0.66599,39,39,0.51603,0.81595
1991,46-65 y.,First Stage of Tertiary Education,No,0.68065,141,141,0.60342,0.75788
1991,46-65 y.,Second Stage of Tertiary Education,No,0.53217,212,212,0.46485,0.59950
1991,66 and older,Lower Secondary Level,Yes,0.17037,70,371,0.13206,0.20868
1991,66 and older,Lower Secondary Level,No,0.66493,301,371,0.61683,0.71302
1991,66 and older,Upper Secondary Level,Yes,0.16229,100,498,0.12987,0.19471
1991,66 and older,Upper Secondary Level,No,0.64872,398,498,0.60675,0.69069
1991,66 and older,First Stage of Tertiary Education,No,0.64671,55,55,0.51922,0.77420
1991,66 and older,Second Stage of Tertiary Education,No,0.55748,50,50,0.41841,0.69655
1992,17-29 y.,Pre-primary Level,No,0.91530,172,172,0.87356,0.95703
1992,17-29 y.,Primary Level,No,0.86689,116,116,0.80480,0.92897
1992,17-29 y.,Lower Secondary Level,Yes,0.11985,107,929,0.09895,0.14075
1992,17-29 y.,Lower Secondary Level,No,0.87586,822,929,0.85465,0.89708
1992,17-29 y.,Upper Secondary Level,Yes,0.11868,209,1760,0.10356,0.13379
1992,17-29 y.,Upper Secondary Level,No,0.88048,1551,1760,0.86532,0.89564
1992,17-29 y.,Post-secondary Non-tertiary Level,No,0.90088,158,158,0.85414,0.94763
1992,17-29 y.,First Stage of Tertiary Education,No,0.95192,97,97,0.90912,0.99472
1992,17-29 y.,Second Stage of Tertiary Education,No,0.90514,153,153,0.85855,0.95172
1992,30-45 y.,Primary Level,No,0.91126,173,173,0.86877,0.95376
1992,30-45 y.,Lower Secondary Level,Yes,0.12321,58,486,0.09396,0.15246
1992,30-45 y.,Lower Secondary Level,No,0.86705,428,486,0.83683,0.89727
1992,30-45 y.,Upper Secondary Level,Yes,0.09935,216,2260,0.08701,0.11169
1992,30-45 y.,Upper Secondary Level,No,0.89761,2044,2260,0.88511,0.91011
1992,30-45 y.,Post-secondary Non-tertiary Level,No,0.87704,117,117,0.81728,0.93680
1992,30-45 y.,First Stage of Tertiary Education,No,0.89622,281,281,0.86050,0.93194
1992,30-45 y.,Second Stage of Tertiary Education,Yes,0.07656,64,825,0.05840,0.09471
1992,30-45 y.,Second Stage of Tertiary Education,No,0.91673,761,825,0.89787,0.93560
1992,46-65 y.,Primary Level,No,0.92485,249,249,0.89203,0.95766
1992,46-65 y.,Lower Secondary Level,Yes,0.09882,91,885,0.07915,0.11849
1992,46-65 y.,Lower Secondary Level,No,0.90038,794,885,0.88064,0.92013
1992,46-65 y.,Upper Secondary Level,Yes,0.10702,204,1965,0.09335,0.12069
1992,46-65 y.,Upper Secondary Level,No,0.88724,1761,1965,0.87325,0.90123
1992,46-65 y.,Post-secondary Non-tertiary Level,No,0.97266,52,52,0.92790,1.01742
1992,46-65 y.,First Stage of Tertiary Education,No,0.88703,227,227,0.84576,0.92830
1992,46-65 y.,Second Stage of Tertiary Education,Yes,0.09141,47,546,0.06722,0.11561
1992,46-65 y.,Second Stage of Tertiary Education,No,0.90413,499,546,0.87941,0.92885
1992,66 and older,Lower Secondary Level,Yes,0.19094,85,471,0.15541,0.22648
1992,66 and older,Lower Secondary Level,No,0.79148,386,471,0.75475,0.82821
1992,66 and older,Upper Secondary Level,Yes,0.20329,140,711,0.17369,0.23289
1992,66 and older,Upper Secondary Level,No,0.78611,571,711,0.75594,0.81627
1992,66 and older,First Stage of Tertiary Education,No,0.76055,72,72,0.66128,0.85981
1992,66 and older,Second Stage of Tertiary Education,No,0.77038,84,84,0.67990,0.86087
1994,17-29 y.,Pre-primary Level,No,0.93801,224,224,0.90636,0.96966
1994,17-29 y.,Primary Level,No,0.85412,89,89,0.78037,0.92788
1994,17-29 y.,Lower Secondary Level,Yes,0.11394,87,770,0.09148,0.13640
1994,17-29 y.,Lower Secondary Level,No,0.88463,683,770,0.86205,0.90721
1994,17-29 y.,Upper Secondary Level,Yes,0.10782,168,1652,0.09286,0.12278
1994,17-29 y.,Upper Secondary Level,No,0.89127,1484,1652,0.87625,0.90629
1994,17-29 y.,Post-secondary Non-tertiary Level,No,0.92827,154,154,0.88739,0.96916
1994,17-29 y.,First Stage of Tertiary Education,No,0.92364,92,92,0.86907,0.97820
1994,17-29 y.,Second Stage of Tertiary Education,No,0.88551,148,148,0.83404,0.93698
1994,30-45 y.,Primary Level,No,0.88747,139,139,0.83474,0.94020
1994,30-45 y.,Lower Secondary Level,Yes,0.11286,52,437,0.08316,0.14256
1994,30-45 y.,Lower Secondary Level,No,0.88235,385,437,0.85210,0.91259
1994,30-45 y.,Upper Secondary Level,Yes,0.09598,211,2226,0.08374,0.10822
1994,30-45 y.,Upper Secondary Level,No,0.90266,2015,2226,0.89034,0.91498
1994,30-45 y.,Post-secondary Non-tertiary Level,No,0.88231,132,132,0.82712,0.93749
1994,30-45 y.,First Stage of Tertiary Education,No,0.89404,281,281,0.85798,0.93009
1994,30-45 y.,Second Stage of Tertiary Education,Yes,0.07447,64,809,0.05637,0.09257
1994,30-45 y.,Second Stage of Tertiary Education,No,0.91764,745,809,0.89869,0.93660
1994,46-65 y.,Primary Level,Yes,0.13720,36,264,0.09562,0.17878
1994,46-65 y.,Primary Level,No,0.85159,228,264,0.80862,0.89455
1994,46-65 y.,Lower Secondary Level,Yes,0.11256,86,808,0.09075,0.13437
1994,46-65 y.,Lower Secondary Level,No,0.87591,722,808,0.85316,0.89865
1994,46-65 y.,Upper Secondary Level,Yes,0.12830,231,1934,0.11339,0.14320
1994,46-65 y.,Upper Secondary Level,No,0.86505,1703,1934,0.84982,0.88028
1994,46-65 y.,Post-secondary Non-tertiary Level,No,0.86609,37,37,0.75484,0.97734
1994,46-65 y.,First Stage of Tertiary Education,No,0.87993,219,219,0.83678,0.92308
1994,46-65 y.,Second Stage of Tertiary Education,Yes,0.09884,52,547,0.07381,0.12387
1994,46-65 y.,Second Stage of Tertiary Education,No,0.90116,495,547,0.87613,0.92619
1994,66 and older,Lower Secondary Level,Yes,0.19840,91,467,0.16219,0.23461
1994,66 and older,Lower Secondary Level,No,0.79173,376,467,0.75486,0.82860
1994,66 and older,Upper Secondary Level,Yes,0.24398,161,737,0.21296,0.27501
1994,66 and older,Upper Secondary Level,No,0.74461,576,737,0.71310,0.77611
1994,66 and older,First Stage of Tertiary Education,No,0.68397,60,60,0.56533,0.80260
1994,66 and older,Second Stage of Tertiary Education,No,0.85093,111,111,0.78437,0.91749
1995,17-29 y.,Pre-primary Level,No,0.92737,264,264,0.89600,0.95874
1995,17-29 y.,Primary Level,No,0.87642,69,69,0.79820,0.95464
1995,17-29 y.,Lower Secondary Level,Yes,0.11990,92,760,0.09679,0.14302
1995,17-29 y.,Lower Secondary Level,No,0.87799,668,760,0.85471,0.90128
1995,17-29 y.,Upper Secondary Level,Yes,0.11463,180,1606,0.09904,0.13022
1995,17-29 y.,Upper Secondary Level,No,0.88133,1426,1606,0.86551,0.89715
1995,17-29 y.,Post-secondary Non-tertiary Level,No,0.89746,156,156,0.84971,0.94522
1995,17-29 y.,First Stage of Tertiary Education,No,0.88855,94,94,0.82459,0.95251
1995,17-29 y.,Second Stage of Tertiary Education,No,0.92809,161,161,0.88806,0.96812
1995,30-45 y.,Primary Level,No,0.87312,132,132,0.81613,0.93012
1995,30-45 y.,Lower Secondary Level,Yes,0.13812,56,461,0.10659,0.16965
1995,30-45 y.,Lower Secondary Level,No,0.84689,405,461,0.81399,0.87980
1995,30-45 y.,Upper Secondary Level,Yes,0.09653,247,2378,0.08466,0.10841
1995,30-45 y.,Upper Secondary Level,No,0.89889,2131,2378,0.88677,0.91101
1995,30-45 y.,Post-secondary Non-tertiary Level,No,0.86997,182,182,0.82097,0.91897
1995,30-45 y.,First Stage of Tertiary Education,No,0.91986,303,303,0.88924,0.95048
1995,30-45 y.,Second Stage of Tertiary Education,Yes,0.06692,66,846,0.05007,0.08377
1995,30-45 y.,Second Stage of Tertiary Education,No,0.93248,780,846,0.91556,0.94940
1995,46-65 y.,Primary Level,Yes,0.10199,35,269,0.06575,0.13822
1995,46-65 y.,Primary Level,No,0.89429,234,269,0.85747,0.93110
1995,46-65 y.,Lower Secondary Level,Yes,0.14212,100,776,0.11754,0.16671
1995,46-65 y.,Lower Secondary Level,No,0.84496,676,776,0.81948,0.87044
1995,46-65 y.,Upper Secondary Level,Yes,0.10687,220,1973,0.09324,0.12051
1995,46-65 y.,Upper Secondary Level,No,0.88835,1753,1973,0.87445,0.90225
1995,46-65 y.,Post-secondary Non-tertiary Level,No,0.84811,53,53,0.75056,0.94566
1995,46-65 y.,First Stage of Tertiary Education,Yes,0.15671,34,241,0.11072,0.20270
