year,age_gr,pgisced97,pld0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,Second Stage of Tertiary Education,Very often,0.05936,95,1571,0.04767,0.07105
2003,30-45 y.,Second Stage of Tertiary Education,Often,0.11123,178,1571,0.09568,0.12678
2003,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.13445,206,1571,0.11757,0.15132
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.21804,346,1571,0.19762,0.23847
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.46848,746,1571,0.44380,0.49316
2003,46-65 y.,Primary Level,Never,0.68407,68,68,0.57276,0.79539
2003,46-65 y.,Lower Secondary Level,Often,0.05115,36,662,0.03436,0.06795
2003,46-65 y.,Lower Secondary Level,Sometimes,0.07005,51,662,0.05059,0.08951
2003,46-65 y.,Lower Secondary Level,Seldom,0.15044,95,662,0.12319,0.17770
2003,46-65 y.,Lower Secondary Level,Never,0.69329,480,662,0.65813,0.72844
2003,46-65 y.,Upper Secondary Level,Very often,0.03230,128,3866,0.02672,0.03787
2003,46-65 y.,Upper Secondary Level,Often,0.06518,265,3866,0.05740,0.07296
2003,46-65 y.,Upper Secondary Level,Sometimes,0.08180,345,3866,0.07316,0.09044
2003,46-65 y.,Upper Secondary Level,Seldom,0.15791,630,3866,0.14641,0.16941
2003,46-65 y.,Upper Secondary Level,Never,0.65718,2498,3866,0.64221,0.67214
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.21804,50,174,0.15651,0.27957
2003,46-65 y.,Post-secondary Non-tertiary Level,Never,0.50598,124,174,0.43148,0.58048
2003,46-65 y.,First Stage of Tertiary Education,Often,0.07350,58,617,0.05289,0.09411
2003,46-65 y.,First Stage of Tertiary Education,Sometimes,0.11716,73,617,0.09176,0.14256
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.18113,131,617,0.15072,0.21155
2003,46-65 y.,First Stage of Tertiary Education,Never,0.57062,355,617,0.53153,0.60971
2003,46-65 y.,Second Stage of Tertiary Education,Very often,0.05026,106,1989,0.04065,0.05986
2003,46-65 y.,Second Stage of Tertiary Education,Often,0.08805,186,1989,0.07559,0.10051
2003,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.12914,255,1989,0.11439,0.14388
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.18463,412,1989,0.16757,0.20169
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.54156,1030,1989,0.51965,0.56346
2003,66 and older,Primary Level,Never,0.75358,37,37,0.61281,0.89435
2003,66 and older,Lower Secondary Level,Often,0.04114,38,748,0.02689,0.05538
2003,66 and older,Lower Secondary Level,Sometimes,0.06189,53,748,0.04461,0.07917
2003,66 and older,Lower Secondary Level,Seldom,0.11522,91,748,0.09232,0.13812
2003,66 and older,Lower Secondary Level,Never,0.73246,566,748,0.70072,0.76421
2003,66 and older,Upper Secondary Level,Very often,0.03174,59,1866,0.02379,0.03970
2003,66 and older,Upper Secondary Level,Often,0.04336,90,1866,0.03411,0.05260
2003,66 and older,Upper Secondary Level,Sometimes,0.07176,131,1866,0.06005,0.08347
2003,66 and older,Upper Secondary Level,Seldom,0.11046,213,1866,0.09623,0.12468
2003,66 and older,Upper Secondary Level,Never,0.73154,1373,1866,0.71142,0.75165
2003,66 and older,Post-secondary Non-tertiary Level,Never,0.71624,68,68,0.60830,0.82419
2003,66 and older,First Stage of Tertiary Education,Seldom,0.13420,36,196,0.08636,0.18205
2003,66 and older,First Stage of Tertiary Education,Never,0.62923,160,196,0.56143,0.69702
2003,66 and older,Second Stage of Tertiary Education,Often,0.04616,34,547,0.02856,0.06376
2003,66 and older,Second Stage of Tertiary Education,Sometimes,0.10083,52,547,0.07557,0.12609
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.16228,79,547,0.13135,0.19320
2003,66 and older,Second Stage of Tertiary Education,Never,0.64455,382,547,0.60440,0.68470
2008,17-29 y.,Pre-primary Level,Often,0.04995,33,335,0.02658,0.07331
2008,17-29 y.,Pre-primary Level,Sometimes,0.07267,35,335,0.04483,0.10051
2008,17-29 y.,Pre-primary Level,Seldom,0.14337,80,335,0.10578,0.18095
2008,17-29 y.,Pre-primary Level,Never,0.28813,187,335,0.23956,0.33670
2008,17-29 y.,Lower Secondary Level,Often,0.09703,49,510,0.07131,0.12274
2008,17-29 y.,Lower Secondary Level,Sometimes,0.06716,47,510,0.04541,0.08890
2008,17-29 y.,Lower Secondary Level,Seldom,0.17347,104,510,0.14058,0.20637
2008,17-29 y.,Lower Secondary Level,Never,0.52627,310,510,0.48290,0.56965
2008,17-29 y.,Upper Secondary Level,Very often,0.06440,109,1409,0.05158,0.07722
2008,17-29 y.,Upper Secondary Level,Often,0.09855,149,1409,0.08299,0.11412
2008,17-29 y.,Upper Secondary Level,Sometimes,0.09870,139,1409,0.08312,0.11428
2008,17-29 y.,Upper Secondary Level,Seldom,0.17966,248,1409,0.15960,0.19971
2008,17-29 y.,Upper Secondary Level,Never,0.55304,764,1409,0.52707,0.57901
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.14720,36,161,0.09230,0.20210
2008,17-29 y.,Post-secondary Non-tertiary Level,Never,0.54988,125,161,0.47279,0.62697
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21647,46,177,0.15562,0.27731
2008,17-29 y.,Second Stage of Tertiary Education,Never,0.47066,131,177,0.39692,0.54441
2008,30-45 y.,Lower Secondary Level,Sometimes,0.09654,31,270,0.06125,0.13183
2008,30-45 y.,Lower Secondary Level,Seldom,0.11224,48,270,0.07451,0.14996
2008,30-45 y.,Lower Secondary Level,Never,0.66222,191,270,0.60570,0.71874
2008,30-45 y.,Upper Secondary Level,Very often,0.05413,164,2598,0.04543,0.06283
2008,30-45 y.,Upper Secondary Level,Often,0.10588,255,2598,0.09405,0.11772
2008,30-45 y.,Upper Secondary Level,Sometimes,0.12154,303,2598,0.10898,0.13411
2008,30-45 y.,Upper Secondary Level,Seldom,0.17938,472,2598,0.16462,0.19413
2008,30-45 y.,Upper Secondary Level,Never,0.53464,1404,2598,0.51545,0.55382
2008,30-45 y.,Post-secondary Non-tertiary Level,Often,0.07950,53,454,0.05459,0.10441
2008,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.15386,61,454,0.12063,0.18708
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.18538,98,454,0.14960,0.22117
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.52356,242,454,0.47757,0.56955
2008,30-45 y.,First Stage of Tertiary Education,Very often,0.06419,32,475,0.04212,0.08625
2008,30-45 y.,First Stage of Tertiary Education,Often,0.10438,50,475,0.07685,0.13190
2008,30-45 y.,First Stage of Tertiary Education,Sometimes,0.14362,60,475,0.11205,0.17519
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.18315,106,475,0.14833,0.21797
2008,30-45 y.,First Stage of Tertiary Education,Never,0.50221,227,475,0.45720,0.54723
2008,30-45 y.,Second Stage of Tertiary Education,Very often,0.06522,80,1229,0.05141,0.07903
2008,30-45 y.,Second Stage of Tertiary Education,Often,0.09604,133,1229,0.07956,0.11252
2008,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.13582,173,1229,0.11666,0.15498
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.20712,247,1229,0.18445,0.22979
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.49105,596,1229,0.46309,0.51902
2008,46-65 y.,Primary Level,Never,0.73127,42,42,0.59558,0.86696
2008,46-65 y.,Lower Secondary Level,Sometimes,0.07834,38,387,0.05153,0.10515
2008,46-65 y.,Lower Secondary Level,Seldom,0.13514,67,387,0.10104,0.16925
2008,46-65 y.,Lower Secondary Level,Never,0.64701,282,387,0.59933,0.69469
2008,46-65 y.,Upper Secondary Level,Very often,0.04449,162,3454,0.03761,0.05137
2008,46-65 y.,Upper Secondary Level,Often,0.08236,306,3454,0.07319,0.09153
2008,46-65 y.,Upper Secondary Level,Sometimes,0.09927,346,3454,0.08930,0.10924
2008,46-65 y.,Upper Secondary Level,Seldom,0.17979,607,3454,0.16699,0.19260
2008,46-65 y.,Upper Secondary Level,Never,0.58931,2033,3454,0.57290,0.60572
2008,46-65 y.,Post-secondary Non-tertiary Level,Often,0.16307,34,269,0.11884,0.20730
2008,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.08995,32,269,0.05569,0.12420
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.18178,52,269,0.13561,0.22796
2008,46-65 y.,Post-secondary Non-tertiary Level,Never,0.51951,151,269,0.45969,0.57932
2008,46-65 y.,First Stage of Tertiary Education,Very often,0.05513,33,576,0.03647,0.07378
2008,46-65 y.,First Stage of Tertiary Education,Often,0.09344,57,576,0.06965,0.11723
2008,46-65 y.,First Stage of Tertiary Education,Sometimes,0.10224,67,576,0.07748,0.12700
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.20208,124,576,0.16925,0.23490
2008,46-65 y.,First Stage of Tertiary Education,Never,0.53415,295,576,0.49338,0.57493
2008,46-65 y.,Second Stage of Tertiary Education,Very often,0.05659,114,1843,0.04604,0.06714
2008,46-65 y.,Second Stage of Tertiary Education,Often,0.11707,216,1843,0.10239,0.13175
2008,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.11359,232,1843,0.09910,0.12808
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.21609,360,1843,0.19730,0.23489
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.49131,921,1843,0.46848,0.51414
2008,66 and older,Lower Secondary Level,Often,0.06528,46,692,0.04686,0.08369
2008,66 and older,Lower Secondary Level,Sometimes,0.08930,61,692,0.06804,0.11057
2008,66 and older,Lower Secondary Level,Seldom,0.13294,93,692,0.10762,0.15825
2008,66 and older,Lower Secondary Level,Never,0.66591,492,692,0.63074,0.70108
2008,66 and older,Upper Secondary Level,Very often,0.02629,65,2205,0.01961,0.03297
2008,66 and older,Upper Secondary Level,Often,0.05622,117,2205,0.04661,0.06584
2008,66 and older,Upper Secondary Level,Sometimes,0.06359,155,2205,0.05341,0.07378
2008,66 and older,Upper Secondary Level,Seldom,0.13029,286,2205,0.11624,0.14435
2008,66 and older,Upper Secondary Level,Never,0.70825,1582,2205,0.68927,0.72722
2008,66 and older,Post-secondary Non-tertiary Level,Never,0.72437,83,83,0.62766,0.82109
2008,66 and older,First Stage of Tertiary Education,Seldom,0.14129,43,258,0.09870,0.18388
2008,66 and older,First Stage of Tertiary Education,Never,0.66582,215,258,0.60815,0.72349
2008,66 and older,Second Stage of Tertiary Education,Often,0.07738,57,840,0.05930,0.09546
2008,66 and older,Second Stage of Tertiary Education,Sometimes,0.07282,78,840,0.05524,0.09041
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.16808,151,840,0.14278,0.19339
2008,66 and older,Second Stage of Tertiary Education,Never,0.65302,554,840,0.62081,0.68523
2013,17-29 y.,Pre-primary Level,Very often,0.03422,40,435,0.01711,0.05132
2013,17-29 y.,Pre-primary Level,Often,0.02401,38,435,0.00961,0.03842
2013,17-29 y.,Pre-primary Level,Sometimes,0.05491,43,435,0.03348,0.07635
2013,17-29 y.,Pre-primary Level,Seldom,0.06646,73,435,0.04303,0.08989
2013,17-29 y.,Pre-primary Level,Never,0.24655,241,435,0.20600,0.28710
2013,17-29 y.,Primary Level,Never,0.37142,42,42,0.22352,0.51932
2013,17-29 y.,Lower Secondary Level,Very often,0.03144,38,684,0.01835,0.04453
2013,17-29 y.,Lower Secondary Level,Often,0.04792,65,684,0.03190,0.06394
2013,17-29 y.,Lower Secondary Level,Sometimes,0.08954,74,684,0.06813,0.11096
2013,17-29 y.,Lower Secondary Level,Seldom,0.14975,129,684,0.12299,0.17651
2013,17-29 y.,Lower Secondary Level,Never,0.36192,378,684,0.32588,0.39796
2013,17-29 y.,Upper Secondary Level,Very often,0.04907,105,1422,0.03783,0.06030
2013,17-29 y.,Upper Secondary Level,Often,0.09175,168,1422,0.07674,0.10676
2013,17-29 y.,Upper Secondary Level,Sometimes,0.05539,117,1422,0.04350,0.06728
2013,17-29 y.,Upper Secondary Level,Seldom,0.16705,264,1422,0.14766,0.18645
2013,17-29 y.,Upper Secondary Level,Never,0.45320,768,1422,0.42732,0.47908
2013,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.16077,40,132,0.09787,0.22367
2013,17-29 y.,Post-secondary Non-tertiary Level,Never,0.48447,92,132,0.39889,0.57005
2013,17-29 y.,Second Stage of Tertiary Education,Often,0.12132,42,293,0.08387,0.15876
2013,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.08860,40,293,0.05601,0.12120
2013,17-29 y.,Second Stage of Tertiary Education,Seldom,0.16653,61,293,0.12380,0.20926
2013,17-29 y.,Second Stage of Tertiary Education,Never,0.37303,150,293,0.31756,0.42850
2013,30-45 y.,Primary Level,Never,0.32169,78,78,0.21735,0.42602
2013,30-45 y.,Lower Secondary Level,Very often,0.04037,39,589,0.02446,0.05628
2013,30-45 y.,Lower Secondary Level,Often,0.07296,69,589,0.05194,0.09398
2013,30-45 y.,Lower Secondary Level,Sometimes,0.04884,51,589,0.03142,0.06626
2013,30-45 y.,Lower Secondary Level,Seldom,0.09715,87,589,0.07321,0.12109
2013,30-45 y.,Lower Secondary Level,Never,0.40835,343,589,0.36862,0.44808
2013,30-45 y.,Upper Secondary Level,Very often,0.05197,334,3807,0.04492,0.05902
2013,30-45 y.,Upper Secondary Level,Often,0.09224,460,3807,0.08305,0.10144
2013,30-45 y.,Upper Secondary Level,Sometimes,0.09715,438,3807,0.08774,0.10656
2013,30-45 y.,Upper Secondary Level,Seldom,0.16204,698,3807,0.15033,0.17375
2013,30-45 y.,Upper Secondary Level,Never,0.46041,1877,3807,0.44458,0.47625
2013,30-45 y.,Post-secondary Non-tertiary Level,Very often,0.05015,69,864,0.03559,0.06471
2013,30-45 y.,Post-secondary Non-tertiary Level,Often,0.08583,106,864,0.06714,0.10452
2013,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.10115,110,864,0.08104,0.12127
2013,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.12865,147,864,0.10631,0.15099
2013,30-45 y.,Post-secondary Non-tertiary Level,Never,0.43016,432,864,0.39712,0.46319
2013,30-45 y.,First Stage of Tertiary Education,Very often,0.05884,32,495,0.03809,0.07959
2013,30-45 y.,First Stage of Tertiary Education,Often,0.11510,83,495,0.08696,0.14325
2013,30-45 y.,First Stage of Tertiary Education,Sometimes,0.17489,70,495,0.14139,0.20839
2013,30-45 y.,First Stage of Tertiary Education,Seldom,0.15847,96,495,0.12626,0.19067
2013,30-45 y.,First Stage of Tertiary Education,Never,0.45636,214,495,0.41244,0.50029
2013,30-45 y.,Second Stage of Tertiary Education,Very often,0.05836,170,2018,0.04813,0.06859
2013,30-45 y.,Second Stage of Tertiary Education,Often,0.10026,291,2018,0.08715,0.11337
2013,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.09803,274,2018,0.08506,0.11101
2013,30-45 y.,Second Stage of Tertiary Education,Seldom,0.18388,428,2018,0.16697,0.20079
2013,30-45 y.,Second Stage of Tertiary Education,Never,0.40022,855,2018,0.37884,0.42160
2013,46-65 y.,Primary Level,Never,0.44340,45,45,0.29661,0.59019
2013,46-65 y.,Lower Secondary Level,Often,0.06109,55,543,0.04093,0.08126
2013,46-65 y.,Lower Secondary Level,Sometimes,0.09409,64,543,0.06951,0.11867
2013,46-65 y.,Lower Secondary Level,Seldom,0.13110,86,543,0.10268,0.15951
2013,46-65 y.,Lower Secondary Level,Never,0.49996,338,543,0.45786,0.54205
2013,46-65 y.,Upper Secondary Level,Very often,0.05280,291,4590,0.04633,0.05927
2013,46-65 y.,Upper Secondary Level,Often,0.09639,512,4590,0.08785,0.10493
2013,46-65 y.,Upper Secondary Level,Sometimes,0.10568,513,4590,0.09679,0.11458
2013,46-65 y.,Upper Secondary Level,Seldom,0.17953,816,4590,0.16843,0.19064
2013,46-65 y.,Upper Secondary Level,Never,0.53165,2458,4590,0.51721,0.54609
2013,46-65 y.,Post-secondary Non-tertiary Level,Very often,0.05929,58,597,0.04033,0.07825
2013,46-65 y.,Post-secondary Non-tertiary Level,Often,0.11473,86,597,0.08914,0.14031
2013,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.09773,76,597,0.07389,0.12158
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.16660,102,597,0.13668,0.19651
2013,46-65 y.,Post-secondary Non-tertiary Level,Never,0.42279,275,597,0.38313,0.46245
2013,46-65 y.,First Stage of Tertiary Education,Very often,0.05340,43,776,0.03757,0.06922
2013,46-65 y.,First Stage of Tertiary Education,Often,0.13316,125,776,0.10924,0.15708
2013,46-65 y.,First Stage of Tertiary Education,Sometimes,0.11335,100,776,0.09103,0.13567
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.24512,170,776,0.21483,0.27540
2013,46-65 y.,First Stage of Tertiary Education,Never,0.44135,338,776,0.40639,0.47631
2013,46-65 y.,Second Stage of Tertiary Education,Very often,0.07088,166,2329,0.06046,0.08131
2013,46-65 y.,Second Stage of Tertiary Education,Often,0.12223,321,2329,0.10893,0.13554
2013,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.12381,344,2329,0.11043,0.13719
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.18614,434,2329,0.17033,0.20196
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.45123,1064,2329,0.43102,0.47145
2013,66 and older,Lower Secondary Level,Often,0.05815,48,689,0.04066,0.07564
2013,66 and older,Lower Secondary Level,Sometimes,0.08789,75,689,0.06674,0.10905
2013,66 and older,Lower Secondary Level,Seldom,0.14888,109,689,0.12228,0.17548
2013,66 and older,Lower Secondary Level,Never,0.63439,457,689,0.59841,0.67038
2013,66 and older,Upper Secondary Level,Very often,0.03665,94,2526,0.02932,0.04397
2013,66 and older,Upper Secondary Level,Often,0.05829,154,2526,0.04915,0.06743
2013,66 and older,Upper Secondary Level,Sometimes,0.07811,203,2526,0.06764,0.08857
2013,66 and older,Upper Secondary Level,Seldom,0.14146,372,2526,0.12787,0.15505
2013,66 and older,Upper Secondary Level,Never,0.67491,1703,2526,0.65664,0.69318
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.59181,79,79,0.48273,0.70088
2013,66 and older,First Stage of Tertiary Education,Often,0.11352,34,312,0.07826,0.14877
2013,66 and older,First Stage of Tertiary Education,Seldom,0.19301,72,312,0.14914,0.23687
2013,66 and older,First Stage of Tertiary Education,Never,0.60622,206,312,0.55192,0.66052
2013,66 and older,Second Stage of Tertiary Education,Very often,0.03763,47,1146,0.02660,0.04865
2013,66 and older,Second Stage of Tertiary Education,Often,0.06455,82,1146,0.05032,0.07878
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.10519,114,1146,0.08742,0.12296
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.16503,215,1146,0.14352,0.18653
2013,66 and older,Second Stage of Tertiary Education,Never,0.61704,688,1146,0.58888,0.64520
2018,17-29 y.,Pre-primary Level,Often,0.07492,43,310,0.04557,0.10428
2018,17-29 y.,Pre-primary Level,Sometimes,0.05356,33,310,0.02845,0.07866
2018,17-29 y.,Pre-primary Level,Seldom,0.07910,48,310,0.04901,0.10919
2018,17-29 y.,Pre-primary Level,Never,0.30036,186,310,0.24925,0.35147
2018,17-29 y.,Primary Level,Never,0.36885,67,67,0.25245,0.48526
2018,17-29 y.,Lower Secondary Level,Very often,0.07068,77,794,0.05284,0.08851
2018,17-29 y.,Lower Secondary Level,Often,0.07139,67,794,0.05347,0.08931
2018,17-29 y.,Lower Secondary Level,Sometimes,0.08355,76,794,0.06429,0.10281
2018,17-29 y.,Lower Secondary Level,Seldom,0.14534,117,794,0.12081,0.16987
2018,17-29 y.,Lower Secondary Level,Never,0.49949,457,794,0.46469,0.53429
2018,17-29 y.,Upper Secondary Level,Very often,0.05813,120,1699,0.04700,0.06926
2018,17-29 y.,Upper Secondary Level,Often,0.11859,203,1699,0.10321,0.13396
2018,17-29 y.,Upper Secondary Level,Sometimes,0.11318,173,1699,0.09811,0.12825
2018,17-29 y.,Upper Secondary Level,Seldom,0.16605,307,1699,0.14835,0.18375
2018,17-29 y.,Upper Secondary Level,Never,0.52711,896,1699,0.50336,0.55085
2018,17-29 y.,Post-secondary Non-tertiary Level,Often,0.14252,31,286,0.10193,0.18311
2018,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.11760,38,286,0.08020,0.15500
2018,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.13341,42,286,0.09393,0.17289
2018,17-29 y.,Post-secondary Non-tertiary Level,Never,0.52762,175,286,0.46966,0.58558
2018,17-29 y.,Second Stage of Tertiary Education,Very often,0.06768,38,476,0.04509,0.09027
2018,17-29 y.,Second Stage of Tertiary Education,Often,0.06525,42,476,0.04304,0.08747
2018,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.08665,42,476,0.06135,0.11195
2018,17-29 y.,Second Stage of Tertiary Education,Seldom,0.18496,106,476,0.15005,0.21988
2018,17-29 y.,Second Stage of Tertiary Education,Never,0.56747,248,476,0.52291,0.61202
2018,30-45 y.,Primary Level,Never,0.61837,120,120,0.53109,0.70565
2018,30-45 y.,Lower Secondary Level,Very often,0.08207,35,606,0.06020,0.10394
2018,30-45 y.,Lower Secondary Level,Often,0.10410,71,606,0.07977,0.12844
2018,30-45 y.,Lower Secondary Level,Sometimes,0.10207,57,606,0.07795,0.12619
2018,30-45 y.,Lower Secondary Level,Seldom,0.10950,71,606,0.08462,0.13438
2018,30-45 y.,Lower Secondary Level,Never,0.57075,372,606,0.53131,0.61019
2018,30-45 y.,Upper Secondary Level,Very often,0.07470,214,2650,0.06469,0.08471
2018,30-45 y.,Upper Secondary Level,Often,0.10439,284,2650,0.09274,0.11603
2018,30-45 y.,Upper Secondary Level,Sometimes,0.08969,264,2650,0.07880,0.10057
2018,30-45 y.,Upper Secondary Level,Seldom,0.16942,414,2650,0.15514,0.18371
2018,30-45 y.,Upper Secondary Level,Never,0.55360,1474,2650,0.53467,0.57253
2018,30-45 y.,Post-secondary Non-tertiary Level,Very often,0.08388,67,828,0.06499,0.10277
2018,30-45 y.,Post-secondary Non-tertiary Level,Often,0.11372,96,828,0.09209,0.13536
2018,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.11658,93,828,0.09471,0.13845
2018,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.18186,144,828,0.15557,0.20814
2018,30-45 y.,Post-secondary Non-tertiary Level,Never,0.49706,428,828,0.46298,0.53114
2018,30-45 y.,First Stage of Tertiary Education,Often,0.13211,45,285,0.09273,0.17149
2018,30-45 y.,First Stage of Tertiary Education,Sometimes,0.14059,38,285,0.10017,0.18102
2018,30-45 y.,First Stage of Tertiary Education,Seldom,0.17464,54,285,0.13048,0.21879
2018,30-45 y.,First Stage of Tertiary Education,Never,0.45183,148,285,0.39394,0.50971
2018,30-45 y.,Second Stage of Tertiary Education,Very often,0.07988,176,2054,0.06815,0.09160
2018,30-45 y.,Second Stage of Tertiary Education,Often,0.09987,240,2054,0.08690,0.11284
2018,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.11945,262,2054,0.10542,0.13348
2018,30-45 y.,Second Stage of Tertiary Education,Seldom,0.20906,378,2054,0.19147,0.22665
2018,30-45 y.,Second Stage of Tertiary Education,Never,0.48243,998,2054,0.46081,0.50404
2018,46-65 y.,Primary Level,Never,0.60120,104,104,0.50663,0.69576
2018,46-65 y.,Lower Secondary Level,Very often,0.05478,48,686,0.03774,0.07182
2018,46-65 y.,Lower Secondary Level,Often,0.10848,66,686,0.08519,0.13177
2018,46-65 y.,Lower Secondary Level,Sometimes,0.08955,64,686,0.06817,0.11093
2018,46-65 y.,Lower Secondary Level,Seldom,0.12558,83,686,0.10076,0.15039
2018,46-65 y.,Lower Secondary Level,Never,0.60578,425,686,0.56919,0.64238
2018,46-65 y.,Upper Secondary Level,Very often,0.07063,338,4602,0.06322,0.07803
