year,migback,regtyp,pld0045,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Indirect migration background,Urban regions,Seldom,0.11688451284659303,78,19079,0.11649529340954787,0.11727373228363819
2008,Indirect migration background,Urban regions,Never,0.6063153145044388,402,19079,0.6057234383908068,0.6069071906180707
2008,Indirect migration background,Rural regions,Never,1.0,56,19079,1.0,1.0
2013,No migration background,Urban regions,Very often,0.05304045227774068,846,25288,0.05296546486943097,0.05311543968605039
2013,No migration background,Urban regions,Often,0.09058914202991424,1407,25288,0.09049310534465194,0.09068517871517653
2013,No migration background,Urban regions,Sometimes,0.09483196352688045,1398,25288,0.09473393307665177,0.09492999397710912
2013,No migration background,Urban regions,Seldom,0.17776444168598174,2317,25288,0.177636521349021,0.17789236202294248
2013,No migration background,Urban regions,Never,0.5837740004794829,7160,25288,0.58360906807216,0.5839389328868059
2013,No migration background,Rural regions,Very often,0.05675965658675458,593,25288,0.05665589294180099,0.05686342023170817
2013,No migration background,Rural regions,Often,0.11229612494789297,1042,25288,0.11215453559449139,0.11243771430129455
2013,No migration background,Rural regions,Sometimes,0.12084494357229543,1028,25288,0.12069877259982592,0.12099111454476494
2013,No migration background,Rural regions,Seldom,0.19911939897966371,1629,25288,0.1989403157866894,0.19929848217263804
2013,No migration background,Rural regions,Never,0.5109798759133933,4083,25288,0.5107557049183442,0.5112040469084425
2013,Direct migration background,Urban regions,Very often,0.04877439611094032,110,25288,0.048567845132671865,0.04898094708920877
2013,Direct migration background,Urban regions,Often,0.08317197983755363,220,25288,0.08290717738774345,0.08343678228736381
2013,Direct migration background,Urban regions,Sometimes,0.08457253430875408,199,25288,0.08430571565926336,0.08483935295824481
2013,Direct migration background,Urban regions,Seldom,0.1413005844334301,293,25288,0.14096655702605976,0.14163461184080045
2013,Direct migration background,Urban regions,Never,0.6421805053093218,1236,25288,0.6417208311422942,0.6426401794763494
2013,Direct migration background,Rural regions,Very often,0.06643984053498853,43,25288,0.06599198360828092,0.06688769746169614
2013,Direct migration background,Rural regions,Often,0.08534171794207313,70,25288,0.08483930134670103,0.08584413453744522
2013,Direct migration background,Rural regions,Sometimes,0.13822244651573626,95,25288,0.1376018051372228,0.1388430878942497
2013,Direct migration background,Rural regions,Seldom,0.19201533833619883,114,25288,0.19130702834274993,0.19272364832964772
2013,Direct migration background,Rural regions,Never,0.5179806566710033,356,25288,0.5170821054174829,0.5188792079245238
2013,Indirect migration background,Urban regions,Very often,0.06511997093260895,85,25288,0.06471120184507549,0.0655287400201424
2013,Indirect migration background,Urban regions,Often,0.07246409396878926,80,25288,0.07203458740622834,0.07289360053135019
2013,Indirect migration background,Urban regions,Sometimes,0.14430239111670443,102,25288,0.14372023437889406,0.1448845478545148
2013,Indirect migration background,Urban regions,Seldom,0.15900897006164744,158,25288,0.15840314184144216,0.1596147982818527
2013,Indirect migration background,Urban regions,Never,0.5591045739202499,480,25288,0.5582820333562167,0.5599271144842831
2013,Indirect migration background,Rural regions,Seldom,0.279061141181236,41,25288,0.27739740868650076,0.2807248736759712
2013,Indirect migration background,Rural regions,Never,0.720938858818764,103,25288,0.7192751263240287,0.7226025913134992
2018,No migration background,Urban regions,Very often,0.06228058488713369,842,25489,0.062200623872793424,0.06236054590147396
2018,No migration background,Urban regions,Often,0.09024306723814403,1165,25489,0.09014826139381474,0.09033787308247332
2018,No migration background,Urban regions,Sometimes,0.10916567855079526,1282,25489,0.10906249581723197,0.10926886128435855
2018,No migration background,Urban regions,Seldom,0.17278426687136747,2043,25489,0.17265917560483973,0.1729093581378952
2018,No migration background,Urban regions,Never,0.5655264024525595,6565,25489,0.5653623912030774,0.5656904137020415
2018,No migration background,Rural regions,Very often,0.06671956586943996,535,25489,0.0666062176365454,0.06683291410233452
2018,No migration background,Rural regions,Often,0.11519878827598376,894,25489,0.11505376794992579,0.11534380860204173
2018,No migration background,Rural regions,Sometimes,0.12554266228697314,930,25489,0.12539215863173153,0.12569316594221475
2018,No migration background,Rural regions,Seldom,0.1914375536302532,1369,25489,0.1912588421637477,0.1916162650967587
2018,No migration background,Rural regions,Never,0.5011014299373499,3745,25489,0.5008743122182479,0.5013285476564519
2018,Direct migration background,Urban regions,Very often,0.06581771200753023,202,25489,0.06564884742162884,0.06598657659343161
2018,Direct migration background,Urban regions,Often,0.08189414280789643,281,25489,0.08170740847513727,0.0820808771406556
2018,Direct migration background,Urban regions,Sometimes,0.0933551327173112,311,25489,0.09315700780908717,0.09355325762553524
2018,Direct migration background,Urban regions,Seldom,0.14720128275604222,433,25489,0.14695999769102733,0.1474425678210571
2018,Direct migration background,Urban regions,Never,0.6117317297112199,2135,25489,0.6113998369130977,0.6120636225093421
2018,Direct migration background,Rural regions,Very often,0.06358685779404856,77,25489,0.06325423159188516,0.06391948399621196
2018,Direct migration background,Rural regions,Often,0.0837528683523626,110,25489,0.08337525687706203,0.08413047982766318
2018,Direct migration background,Rural regions,Sometimes,0.1113115715774501,121,25489,0.1108828415075835,0.1117403016473167
2018,Direct migration background,Rural regions,Seldom,0.15689445392471532,159,25489,0.15639867987142506,0.1573902279780056
2018,Direct migration background,Rural regions,Never,0.5844542483514233,694,25489,0.5837824735517816,0.5851260231510651
2018,Indirect migration background,Urban regions,Very often,0.07197039198401005,104,25489,0.07169298644936536,0.07224779751865473
2018,Indirect migration background,Urban regions,Often,0.09063348870780578,134,25489,0.0903253323740661,0.09094164504154546
2018,Indirect migration background,Urban regions,Sometimes,0.09608909145477791,122,25489,0.09577274925610015,0.09640543365345568
2018,Indirect migration background,Urban regions,Seldom,0.16576623312433153,218,25489,0.16536707112606217,0.1661653951226009
2018,Indirect migration background,Urban regions,Never,0.5755407947290746,740,25489,0.5750102606260211,0.5760713288321281
2018,Indirect migration background,Rural regions,Often,0.16828288923954093,40,25489,0.16729659782435244,0.16926918065472943
2018,Indirect migration background,Rural regions,Sometimes,0.0871101348431964,32,25489,0.08636670328825086,0.08785356639814193
2018,Indirect migration background,Rural regions,Seldom,0.27029020796824754,64,25489,0.26911939453065675,0.27146102140583833
2018,Indirect migration background,Rural regions,Never,0.47431676794901523,142,25489,0.4730003501182061,0.47563318577982433
