"pld0045","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2003","AkademikerIn","4","152","0.117432379209234","0.0980975111774629","0.136767247241005"
"Manchmal","2003","AkademikerIn","5 Einkommensstärkstes Quintil","207","0.126294009326711","0.111185689451347","0.141402329202075"
"Selten","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","42","0.145307970088423","0.103656408442127","0.18695953173472"
"Selten","2003","(noch) kein Abschluss","2","41","0.202344489188803","0.149136186053342","0.255552792324264"
"Selten","2003","(noch) kein Abschluss","3","39","0.232298960562325","0.163563034612316","0.301034886512333"
"Selten","2003","(noch) kein Abschluss","4","19","","",""
"Selten","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Selten","2003","Hauptschule","1 Einkommensschwächstes Quintil","315","0.1420209240896","0.127144196161581","0.156897652017619"
"Selten","2003","Hauptschule","2","394","0.156065094325185","0.141796136344293","0.170334052306078"
"Selten","2003","Hauptschule","3","289","0.163319377987451","0.146069043739033","0.18056971223587"
"Selten","2003","Hauptschule","4","217","0.149628580383894","0.130842559110148","0.168414601657639"
"Selten","2003","Hauptschule","5 Einkommensstärkstes Quintil","95","0.167797233838208","0.138778039499486","0.196816428176929"
"Selten","2003","Realschule","1 Einkommensschwächstes Quintil","206","0.187321458106599","0.164094806209942","0.210548110003257"
"Selten","2003","Realschule","2","247","0.177244892339755","0.157016166660865","0.197473618018645"
"Selten","2003","Realschule","3","242","0.186551180396345","0.16485157251886","0.20825078827383"
"Selten","2003","Realschule","4","226","0.1770901283429","0.155308998709348","0.198871257976451"
"Selten","2003","Realschule","5 Einkommensstärkstes Quintil","143","0.132631014705727","0.110272319838593","0.15498970957286"
"Selten","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","68","0.167895199195952","0.132525806915438","0.203264591476466"
"Selten","2003","(Fach-)Abitur","2","89","0.179780792655931","0.144990203966519","0.214571381345343"
"Selten","2003","(Fach-)Abitur","3","95","0.203121525507768","0.167315901706691","0.238927149308846"
"Selten","2003","(Fach-)Abitur","4","105","0.199807161394638","0.165406462396417","0.234207860392859"
"Selten","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","98","0.175406367634985","0.142269191318865","0.208543543951105"
"Selten","2003","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.215493576137801","0.16865349359375","0.262333658681852"
"Selten","2003","AkademikerIn","2","85","0.191391937010388","0.155363435061741","0.227420438959035"
"Selten","2003","AkademikerIn","3","128","0.173105274545138","0.144064743447282","0.202145805642994"
"Selten","2003","AkademikerIn","4","240","0.203812867870595","0.179619481328508","0.228006254412682"
"Selten","2003","AkademikerIn","5 Einkommensstärkstes Quintil","361","0.199214698986333","0.181048633505594","0.217380764467073"
"Nie","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","178","0.647318595613101","0.590846738961876","0.703790452264326"
"Nie","2003","(noch) kein Abschluss","2","132","0.606682638800085","0.541986497960907","0.671378779639263"
"Nie","2003","(noch) kein Abschluss","3","78","0.51500068701598","0.433654246203572","0.596347127828388"
"Nie","2003","(noch) kein Abschluss","4","75","0.558239700446889","0.47221031755511","0.644269083338667"
"Nie","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","55","0.499036689466842","0.407653067091247","0.590420311842436"
"Nie","2003","Hauptschule","1 Einkommensschwächstes Quintil","1382","0.670234832167687","0.650198935067612","0.690270729267762"
"Nie","2003","Hauptschule","2","1615","0.66423613074971","0.645668216469825","0.682804045029594"
"Nie","2003","Hauptschule","3","1123","0.646741574966459","0.624436152421576","0.669046997511341"
"Nie","2003","Hauptschule","4","920","0.678872500077603","0.654282639763306","0.703462360391901"
"Nie","2003","Hauptschule","5 Einkommensstärkstes Quintil","397","0.605741023536694","0.567790946359808","0.64369110071358"
"Nie","2003","Realschule","1 Einkommensschwächstes Quintil","606","0.550801213273079","0.521190410521078","0.58041201602508"
"Nie","2003","Realschule","2","760","0.558213912831164","0.531908040220414","0.584519785441915"
"Nie","2003","Realschule","3","712","0.573773283868169","0.54622603300215","0.601320534734188"
"Nie","2003","Realschule","4","683","0.601990512763732","0.574061947683167","0.629919077844298"
"Nie","2003","Realschule","5 Einkommensstärkstes Quintil","540","0.659265203426711","0.628021660269164","0.690508746584259"
"Nie","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","245","0.568214661038059","0.521343079412138","0.61508624266398"
"Nie","2003","(Fach-)Abitur","2","265","0.547600696070033","0.502506762132737","0.592694630007329"
"Nie","2003","(Fach-)Abitur","3","258","0.507776859027695","0.463283551862166","0.552270166193225"
"Nie","2003","(Fach-)Abitur","4","275","0.545432983077523","0.502594501307053","0.588271464847993"
"Nie","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","264","0.523994096169764","0.480478774408381","0.567509417931147"
"Nie","2003","AkademikerIn","1 Einkommensschwächstes Quintil","162","0.562039743045706","0.505519619860516","0.618559866230897"
"Nie","2003","AkademikerIn","2","251","0.546002604041679","0.50040527644681","0.591599931636548"
"Nie","2003","AkademikerIn","3","345","0.535785287345764","0.497504652159103","0.574065922532424"
"Nie","2003","AkademikerIn","4","523","0.540217417143473","0.510285548129337","0.570149286157609"
"Nie","2003","AkademikerIn","5 Einkommensstärkstes Quintil","990","0.531465009045627","0.508768947917569","0.554161070173685"
"Sehr oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(noch) kein Abschluss","2","","","",""
"Sehr oft","2004","(noch) kein Abschluss","3","","","",""
"Sehr oft","2004","(noch) kein Abschluss","4","","","",""
"Sehr oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Hauptschule","2","","","",""
"Sehr oft","2004","Hauptschule","3","","","",""
"Sehr oft","2004","Hauptschule","4","","","",""
"Sehr oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","Realschule","2","","","",""
"Sehr oft","2004","Realschule","3","","","",""
"Sehr oft","2004","Realschule","4","","","",""
"Sehr oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","(Fach-)Abitur","2","","","",""
"Sehr oft","2004","(Fach-)Abitur","3","","","",""
"Sehr oft","2004","(Fach-)Abitur","4","","","",""
"Sehr oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2004","AkademikerIn","2","","","",""
"Sehr oft","2004","AkademikerIn","3","","","",""
"Sehr oft","2004","AkademikerIn","4","","","",""
"Sehr oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(noch) kein Abschluss","2","","","",""
"Oft","2004","(noch) kein Abschluss","3","","","",""
"Oft","2004","(noch) kein Abschluss","4","","","",""
"Oft","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Hauptschule","2","","","",""
"Oft","2004","Hauptschule","3","","","",""
"Oft","2004","Hauptschule","4","","","",""
"Oft","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","Realschule","2","","","",""
"Oft","2004","Realschule","3","","","",""
"Oft","2004","Realschule","4","","","",""
"Oft","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","(Fach-)Abitur","2","","","",""
"Oft","2004","(Fach-)Abitur","3","","","",""
"Oft","2004","(Fach-)Abitur","4","","","",""
"Oft","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2004","AkademikerIn","2","","","",""
"Oft","2004","AkademikerIn","3","","","",""
"Oft","2004","AkademikerIn","4","","","",""
"Oft","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(noch) kein Abschluss","2","","","",""
"Manchmal","2004","(noch) kein Abschluss","3","","","",""
"Manchmal","2004","(noch) kein Abschluss","4","","","",""
"Manchmal","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Hauptschule","2","","","",""
"Manchmal","2004","Hauptschule","3","","","",""
"Manchmal","2004","Hauptschule","4","","","",""
"Manchmal","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","Realschule","2","","","",""
"Manchmal","2004","Realschule","3","","","",""
"Manchmal","2004","Realschule","4","","","",""
"Manchmal","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","(Fach-)Abitur","2","","","",""
"Manchmal","2004","(Fach-)Abitur","3","","","",""
"Manchmal","2004","(Fach-)Abitur","4","","","",""
"Manchmal","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2004","AkademikerIn","2","","","",""
"Manchmal","2004","AkademikerIn","3","","","",""
"Manchmal","2004","AkademikerIn","4","","","",""
"Manchmal","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(noch) kein Abschluss","2","","","",""
"Selten","2004","(noch) kein Abschluss","3","","","",""
"Selten","2004","(noch) kein Abschluss","4","","","",""
"Selten","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Hauptschule","2","","","",""
"Selten","2004","Hauptschule","3","","","",""
"Selten","2004","Hauptschule","4","","","",""
"Selten","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","Realschule","2","","","",""
"Selten","2004","Realschule","3","","","",""
"Selten","2004","Realschule","4","","","",""
"Selten","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","(Fach-)Abitur","2","","","",""
"Selten","2004","(Fach-)Abitur","3","","","",""
"Selten","2004","(Fach-)Abitur","4","","","",""
"Selten","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2004","AkademikerIn","2","","","",""
"Selten","2004","AkademikerIn","3","","","",""
"Selten","2004","AkademikerIn","4","","","",""
"Selten","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(noch) kein Abschluss","2","","","",""
"Nie","2004","(noch) kein Abschluss","3","","","",""
"Nie","2004","(noch) kein Abschluss","4","","","",""
"Nie","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Hauptschule","2","","","",""
"Nie","2004","Hauptschule","3","","","",""
"Nie","2004","Hauptschule","4","","","",""
"Nie","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","Realschule","2","","","",""
"Nie","2004","Realschule","3","","","",""
"Nie","2004","Realschule","4","","","",""
"Nie","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","(Fach-)Abitur","2","","","",""
"Nie","2004","(Fach-)Abitur","3","","","",""
"Nie","2004","(Fach-)Abitur","4","","","",""
"Nie","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2004","AkademikerIn","2","","","",""
"Nie","2004","AkademikerIn","3","","","",""
"Nie","2004","AkademikerIn","4","","","",""
"Nie","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(noch) kein Abschluss","2","","","",""
"Sehr oft","2005","(noch) kein Abschluss","3","","","",""
"Sehr oft","2005","(noch) kein Abschluss","4","","","",""
"Sehr oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Hauptschule","2","","","",""
"Sehr oft","2005","Hauptschule","3","","","",""
"Sehr oft","2005","Hauptschule","4","","","",""
"Sehr oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","Realschule","2","","","",""
"Sehr oft","2005","Realschule","3","","","",""
"Sehr oft","2005","Realschule","4","","","",""
"Sehr oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","(Fach-)Abitur","2","","","",""
"Sehr oft","2005","(Fach-)Abitur","3","","","",""
"Sehr oft","2005","(Fach-)Abitur","4","","","",""
"Sehr oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2005","AkademikerIn","2","","","",""
"Sehr oft","2005","AkademikerIn","3","","","",""
"Sehr oft","2005","AkademikerIn","4","","","",""
"Sehr oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(noch) kein Abschluss","2","","","",""
"Oft","2005","(noch) kein Abschluss","3","","","",""
"Oft","2005","(noch) kein Abschluss","4","","","",""
"Oft","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Hauptschule","2","","","",""
"Oft","2005","Hauptschule","3","","","",""
"Oft","2005","Hauptschule","4","","","",""
"Oft","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","Realschule","2","","","",""
"Oft","2005","Realschule","3","","","",""
"Oft","2005","Realschule","4","","","",""
"Oft","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","(Fach-)Abitur","2","","","",""
"Oft","2005","(Fach-)Abitur","3","","","",""
"Oft","2005","(Fach-)Abitur","4","","","",""
"Oft","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2005","AkademikerIn","2","","","",""
"Oft","2005","AkademikerIn","3","","","",""
"Oft","2005","AkademikerIn","4","","","",""
"Oft","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(noch) kein Abschluss","2","","","",""
"Manchmal","2005","(noch) kein Abschluss","3","","","",""
"Manchmal","2005","(noch) kein Abschluss","4","","","",""
"Manchmal","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Hauptschule","2","","","",""
"Manchmal","2005","Hauptschule","3","","","",""
"Manchmal","2005","Hauptschule","4","","","",""
"Manchmal","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","Realschule","2","","","",""
"Manchmal","2005","Realschule","3","","","",""
"Manchmal","2005","Realschule","4","","","",""
"Manchmal","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","(Fach-)Abitur","2","","","",""
"Manchmal","2005","(Fach-)Abitur","3","","","",""
"Manchmal","2005","(Fach-)Abitur","4","","","",""
"Manchmal","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2005","AkademikerIn","2","","","",""
"Manchmal","2005","AkademikerIn","3","","","",""
"Manchmal","2005","AkademikerIn","4","","","",""
"Manchmal","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(noch) kein Abschluss","2","","","",""
"Selten","2005","(noch) kein Abschluss","3","","","",""
"Selten","2005","(noch) kein Abschluss","4","","","",""
"Selten","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Hauptschule","2","","","",""
"Selten","2005","Hauptschule","3","","","",""
"Selten","2005","Hauptschule","4","","","",""
"Selten","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","Realschule","2","","","",""
"Selten","2005","Realschule","3","","","",""
"Selten","2005","Realschule","4","","","",""
"Selten","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","(Fach-)Abitur","2","","","",""
"Selten","2005","(Fach-)Abitur","3","","","",""
"Selten","2005","(Fach-)Abitur","4","","","",""
"Selten","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2005","AkademikerIn","2","","","",""
"Selten","2005","AkademikerIn","3","","","",""
"Selten","2005","AkademikerIn","4","","","",""
"Selten","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(noch) kein Abschluss","2","","","",""
"Nie","2005","(noch) kein Abschluss","3","","","",""
"Nie","2005","(noch) kein Abschluss","4","","","",""
"Nie","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Hauptschule","2","","","",""
"Nie","2005","Hauptschule","3","","","",""
"Nie","2005","Hauptschule","4","","","",""
"Nie","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","Realschule","2","","","",""
"Nie","2005","Realschule","3","","","",""
"Nie","2005","Realschule","4","","","",""
"Nie","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","(Fach-)Abitur","2","","","",""
"Nie","2005","(Fach-)Abitur","3","","","",""
"Nie","2005","(Fach-)Abitur","4","","","",""
"Nie","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2005","AkademikerIn","2","","","",""
"Nie","2005","AkademikerIn","3","","","",""
"Nie","2005","AkademikerIn","4","","","",""
"Nie","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
