year,pld0045,age_gr,proportion,n,lower_confidence,upper_confidence
2018,Often,66 and older,0.1211890243902439,43121,0.11810873840273908,0.12426931037774872
2018,Sometimes,46-65 y.,0.42065761258041456,43121,0.4159980656727625,0.42531715948806664
2018,Sometimes,30-45 y.,0.26483202287348107,43121,0.2606672607687772,0.2689967849781849
2018,Sometimes,66 and older,0.1579699785561115,43121,0.15452756750710106,0.16141238960512194
2018,Sometimes,18-29 y.,0.15654038598999284,43121,0.15311067909904277,0.1599700928809429
2018,Seldom,46-65 y.,0.3861409239384041,43121,0.38154557053896576,0.39073627733784244
2018,Seldom,30-45 y.,0.25454969668688754,43121,0.25043813037246143,0.25866126300131365
2018,Seldom,66 and older,0.1894540363975735,43121,0.1857553082322074,0.1931527645629396
2018,Seldom,18-29 y.,0.16985534297713487,43121,0.16631106191454537,0.17339962403972436
2018,Never,46-65 y.,0.35361243848512947,43121,0.3490998895830595,0.35812498738719944
2018,Never,30-45 y.,0.25590186149347405,43121,0.2517831299007289,0.2600205930862192
2018,Never,66 and older,0.2274445474645175,43121,0.22348801935620294,0.23140107557283207
2018,Never,18-29 y.,0.16304115255687895,43121,0.15955447063374448,0.16652783448001343
