year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,,Urban regions,,,,,,,,,,,,
1990,,Rural regions,,,,,,,,,,,,
1990,,Urban regions,,,,,,,,,,,,
1990,,Rural regions,,,,,,,,,,,,
1991,,Urban regions,,,,,,,,,,,,
1991,,Rural regions,,,,,,,,,,,,
1991,,Urban regions,,,,,,,,,,,,
1991,,Rural regions,,,,,,,,,,,,
1991,,Urban regions,,,,,,,,,,,,
1991,,Rural regions,,,,,,,,,,,,
1991,,Urban regions,,,,,,,,,,,,
1991,,Rural regions,,,,,,,,,,,,
1991,,Urban regions,,,,,,,,,,,,
1991,,Rural regions,,,,,,,,,,,,
1992,,Urban regions,,,,,,,,,,,,
1992,,Rural regions,,,,,,,,,,,,
1992,,Urban regions,,,,,,,,,,,,
1992,,Rural regions,,,,,,,,,,,,
1992,,Urban regions,,,,,,,,,,,,
1992,,Rural regions,,,,,,,,,,,,
1992,,Urban regions,,,,,,,,,,,,
1992,,Rural regions,,,,,,,,,,,,
1992,,Urban regions,,,,,,,,,,,,
1992,,Rural regions,,,,,,,,,,,,
1993,,Urban regions,,,,,,,,,,,,
1993,,Rural regions,,,,,,,,,,,,
1993,,Urban regions,,,,,,,,,,,,
1993,,Rural regions,,,,,,,,,,,,
1993,,Urban regions,,,,,,,,,,,,
1993,,Rural regions,,,,,,,,,,,,
1993,,Urban regions,,,,,,,,,,,,
1993,,Rural regions,,,,,,,,,,,,
1993,,Urban regions,,,,,,,,,,,,
1993,,Rural regions,,,,,,,,,,,,
1994,,Urban regions,,,,,,,,,,,,
1994,,Rural regions,,,,,,,,,,,,
1994,,Urban regions,,,,,,,,,,,,
1994,,Rural regions,,,,,,,,,,,,
1994,,Urban regions,,,,,,,,,,,,
1994,,Rural regions,,,,,,,,,,,,
1994,,Urban regions,,,,,,,,,,,,
1994,,Rural regions,,,,,,,,,,,,
1994,,Urban regions,,,,,,,,,,,,
1994,,Rural regions,,,,,,,,,,,,
1995,,Urban regions,,,,,,,,,,,,
1995,,Rural regions,,,,,,,,,,,,
1995,,Urban regions,,,,,,,,,,,,
1995,,Rural regions,,,,,,,,,,,,
1995,,Urban regions,,,,,,,,,,,,
1995,,Rural regions,,,,,,,,,,,,
1995,,Urban regions,,,,,,,,,,,,
1995,,Rural regions,,,,,,,,,,,,
1995,,Urban regions,,,,,,,,,,,,
1995,,Rural regions,,,,,,,,,,,,
1996,,Urban regions,,,,,,,,,,,,
1996,,Rural regions,,,,,,,,,,,,
1996,,Urban regions,,,,,,,,,,,,
1996,,Rural regions,,,,,,,,,,,,
1996,,Urban regions,,,,,,,,,,,,
1996,,Rural regions,,,,,,,,,,,,
1996,,Urban regions,,,,,,,,,,,,
1996,,Rural regions,,,,,,,,,,,,
1996,,Urban regions,,,,,,,,,,,,
1996,,Rural regions,,,,,,,,,,,,
1997,,Urban regions,,,,,,,,,,,,
1997,,Rural regions,,,,,,,,,,,,
1997,,Urban regions,,,,,,,,,,,,
1997,,Rural regions,,,,,,,,,,,,
1997,,Urban regions,,,,,,,,,,,,
1997,,Rural regions,,,,,,,,,,,,
1997,,Urban regions,,,,,,,,,,,,
1997,,Rural regions,,,,,,,,,,,,
1997,,Urban regions,,,,,,,,,,,,
1997,,Rural regions,,,,,,,,,,,,
1998,,Urban regions,,,,,,,,,,,,
1998,,Rural regions,,,,,,,,,,,,
1998,,Urban regions,,,,,,,,,,,,
1998,,Rural regions,,,,,,,,,,,,
1998,,Urban regions,,,,,,,,,,,,
1998,,Rural regions,,,,,,,,,,,,
1998,,Urban regions,,,,,,,,,,,,
1998,,Rural regions,,,,,,,,,,,,
1998,,Urban regions,,,,,,,,,,,,
1998,,Rural regions,,,,,,,,,,,,
1999,,Urban regions,,,,,,,,,,,,
1999,,Rural regions,,,,,,,,,,,,
1999,,Urban regions,,,,,,,,,,,,
1999,,Rural regions,,,,,,,,,,,,
1999,,Urban regions,,,,,,,,,,,,
1999,,Rural regions,,,,,,,,,,,,
1999,,Urban regions,,,,,,,,,,,,
1999,,Rural regions,,,,,,,,,,,,
1999,,Urban regions,,,,,,,,,,,,
1999,,Rural regions,,,,,,,,,,,,
2000,,Urban regions,,,,,,,,,,,,
2000,,Rural regions,,,,,,,,,,,,
2000,,Urban regions,,,,,,,,,,,,
2000,,Rural regions,,,,,,,,,,,,
2000,,Urban regions,,,,,,,,,,,,
2000,,Rural regions,,,,,,,,,,,,
2000,,Urban regions,,,,,,,,,,,,
2000,,Rural regions,,,,,,,,,,,,
2000,,Urban regions,,,,,,,,,,,,
2000,,Rural regions,,,,,,,,,,,,
2001,,Urban regions,,,,,,,,,,,,
2001,,Rural regions,,,,,,,,,,,,
2001,,Urban regions,,,,,,,,,,,,
2001,,Rural regions,,,,,,,,,,,,
2001,,Urban regions,,,,,,,,,,,,
2001,,Rural regions,,,,,,,,,,,,
2001,,Urban regions,,,,,,,,,,,,
2001,,Rural regions,,,,,,,,,,,,
2001,,Urban regions,,,,,,,,,,,,
2001,,Rural regions,,,,,,,,,,,,
2002,,Urban regions,,,,,,,,,,,,
2002,,Rural regions,,,,,,,,,,,,
2002,,Urban regions,,,,,,,,,,,,
2002,,Rural regions,,,,,,,,,,,,
2002,,Urban regions,,,,,,,,,,,,
2002,,Rural regions,,,,,,,,,,,,
2002,,Urban regions,,,,,,,,,,,,
2002,,Rural regions,,,,,,,,,,,,
2002,,Urban regions,,,,,,,,,,,,
2002,,Rural regions,,,,,,,,,,,,
2003,,Urban regions,,,,,,,,,,,,
2003,,Rural regions,,,,,,,,,,,,
2003,,Urban regions,,,,,,,,,,,,
2003,,Rural regions,,,,,,,,,,,,
2003,,Urban regions,,,,,,,,,,,,
2003,,Rural regions,,,,,,,,,,,,
2003,,Urban regions,,,,,,,,,,,,
2003,,Rural regions,,,,,,,,,,,,
2003,,Urban regions,,,,,,,,,,,,
2003,,Rural regions,,,,,,,,,,,,
2004,,Urban regions,,,,,,,,,,,,
2004,,Rural regions,,,,,,,,,,,,
2004,,Urban regions,,,,,,,,,,,,
2004,,Rural regions,,,,,,,,,,,,
2004,,Urban regions,,,,,,,,,,,,
2004,,Rural regions,,,,,,,,,,,,
2004,,Urban regions,,,,,,,,,,,,
2004,,Rural regions,,,,,,,,,,,,
2004,,Urban regions,,,,,,,,,,,,
2004,,Rural regions,,,,,,,,,,,,
2005,,Urban regions,,,,,,,,,,,,
2005,,Rural regions,,,,,,,,,,,,
2005,,Urban regions,,,,,,,,,,,,
2005,,Rural regions,,,,,,,,,,,,
2005,,Urban regions,,,,,,,,,,,,
2005,,Rural regions,,,,,,,,,,,,
2005,,Urban regions,,,,,,,,,,,,
2005,,Rural regions,,,,,,,,,,,,
2005,,Urban regions,,,,,,,,,,,,
2005,,Rural regions,,,,,,,,,,,,
2006,,Urban regions,,,,,,,,,,,,
2006,,Rural regions,,,,,,,,,,,,
2006,,Urban regions,,,,,,,,,,,,
2006,,Rural regions,,,,,,,,,,,,
2006,,Urban regions,,,,,,,,,,,,
2006,,Rural regions,,,,,,,,,,,,
2006,,Urban regions,,,,,,,,,,,,
2006,,Rural regions,,,,,,,,,,,,
2006,,Urban regions,,,,,,,,,,,,
2006,,Rural regions,,,,,,,,,,,,
2007,,Urban regions,,,,,,,,,,,,
2007,,Rural regions,,,,,,,,,,,,
2007,,Urban regions,,,,,,,,,,,,
2007,,Rural regions,,,,,,,,,,,,
2007,,Urban regions,,,,,,,,,,,,
2007,,Rural regions,,,,,,,,,,,,
2007,,Urban regions,,,,,,,,,,,,
2007,,Rural regions,,,,,,,,,,,,
2007,,Urban regions,,,,,,,,,,,,
2007,,Rural regions,,,,,,,,,,,,
2008,,Urban regions,,,,,,,,,,,,
2008,,Rural regions,,,,,,,,,,,,
2008,,Urban regions,,,,,,,,,,,,
2008,,Rural regions,,,,,,,,,,,,
2008,,Urban regions,,,,,,,,,,,,
2008,,Rural regions,,,,,,,,,,,,
2008,,Urban regions,,,,,,,,,,,,
2008,,Rural regions,,,,,,,,,,,,
2008,,Urban regions,,,,,,,,,,,,
2008,,Rural regions,,,,,,,,,,,,
2009,,Urban regions,,,,,,,,,,,,
2009,,Rural regions,,,,,,,,,,,,
2009,,Urban regions,,,,,,,,,,,,
2009,,Rural regions,,,,,,,,,,,,
2009,,Urban regions,,,,,,,,,,,,
2009,,Rural regions,,,,,,,,,,,,
2009,,Urban regions,,,,,,,,,,,,
2009,,Rural regions,,,,,,,,,,,,
2009,,Urban regions,,,,,,,,,,,,
2009,,Rural regions,,,,,,,,,,,,
2010,,Urban regions,,,,,,,,,,,,
2010,,Rural regions,,,,,,,,,,,,
2010,,Urban regions,,,,,,,,,,,,
2010,,Rural regions,,,,,,,,,,,,
2010,,Urban regions,,,,,,,,,,,,
2010,,Rural regions,,,,,,,,,,,,
2010,,Urban regions,,,,,,,,,,,,
2010,,Rural regions,,,,,,,,,,,,
2010,,Urban regions,,,,,,,,,,,,
2010,,Rural regions,,,,,,,,,,,,
2011,,Urban regions,,,,,,,,,,,,
2011,,Rural regions,,,,,,,,,,,,
2011,,Urban regions,,,,,,,,,,,,
2011,,Rural regions,,,,,,,,,,,,
2011,,Urban regions,,,,,,,,,,,,
2011,,Rural regions,,,,,,,,,,,,
2011,,Urban regions,,,,,,,,,,,,
2011,,Rural regions,,,,,,,,,,,,
2011,,Urban regions,,,,,,,,,,,,
2011,,Rural regions,,,,,,,,,,,,
2012,,Urban regions,,,,,,,,,,,,
2012,,Rural regions,,,,,,,,,,,,
2012,,Urban regions,,,,,,,,,,,,
2012,,Rural regions,,,,,,,,,,,,
2012,,Urban regions,,,,,,,,,,,,
2012,,Rural regions,,,,,,,,,,,,
2012,,Urban regions,,,,,,,,,,,,
2012,,Rural regions,,,,,,,,,,,,
2012,,Urban regions,,,,,,,,,,,,
2012,,Rural regions,,,,,,,,,,,,
2013,,Urban regions,,,,,,,,,,,,
2013,,Rural regions,,,,,,,,,,,,
2013,,Urban regions,,,,,,,,,,,,
2013,,Rural regions,,,,,,,,,,,,
2013,,Urban regions,,,,,,,,,,,,
2013,,Rural regions,,,,,,,,,,,,
2013,,Urban regions,,,,,,,,,,,,
2013,,Rural regions,,,,,,,,,,,,
2013,,Urban regions,,,,,,,,,,,,
2013,,Rural regions,,,,,,,,,,,,
2014,,Urban regions,,,,,,,,,,,,
2014,,Rural regions,,,,,,,,,,,,
2014,,Urban regions,,,,,,,,,,,,
2014,,Rural regions,,,,,,,,,,,,
2014,,Urban regions,,,,,,,,,,,,
2014,,Rural regions,,,,,,,,,,,,
2014,,Urban regions,,,,,,,,,,,,
2014,,Rural regions,,,,,,,,,,,,
2014,,Urban regions,,,,,,,,,,,,
2014,,Rural regions,,,,,,,,,,,,
2015,,Urban regions,,,,,,,,,,,,
2015,,Rural regions,,,,,,,,,,,,
2015,,Urban regions,,,,,,,,,,,,
2015,,Rural regions,,,,,,,,,,,,
2015,,Urban regions,,,,,,,,,,,,
2015,,Rural regions,,,,,,,,,,,,
2015,,Urban regions,,,,,,,,,,,,
2015,,Rural regions,,,,,,,,,,,,
2015,,Urban regions,,,,,,,,,,,,
2015,,Rural regions,,,,,,,,,,,,
2016,,Urban regions,,,,,,,,,,,,
2016,,Rural regions,,,,,,,,,,,,
2016,,Urban regions,,,,,,,,,,,,
2016,,Rural regions,,,,,,,,,,,,
2016,,Urban regions,,,,,,,,,,,,
2016,,Rural regions,,,,,,,,,,,,
2016,,Urban regions,,,,,,,,,,,,
2016,,Rural regions,,,,,,,,,,,,
2016,,Urban regions,,,,,,,,,,,,
2016,,Rural regions,,,,,,,,,,,,
2017,,Urban regions,775,4.778858650490272,4.671742001174212,4.885975299806332,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2017,,Rural regions,419,4.19615250214779,4.061967461531103,4.330337542764476,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2017,,Urban regions,1055,4.136682651924051,4.05113095953655,4.222234344311552,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2017,,Rural regions,539,4.374966756270551,4.258297096487702,4.4916364160533995,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2017,,Urban regions,1253,3.710901646324225,3.6349685693472242,3.786834723301226,1.0,4.0,5.0,0.0,10.0,4.0,3.9749999999999943,5.0
2017,,Rural regions,580,3.7416587408309834,3.6344747036932454,3.8488427779687213,2.0,4.0,5.0,0.0,9.5,4.0,3.0,5.0
2017,,Urban regions,1349,2.891676017070956,2.8234176707542424,2.95993436338767,0.0,3.0,5.0,0.0,10.0,3.0,3.0,4.0
2017,,Rural regions,599,2.7833634326641103,2.6853390460718765,2.8813878192563442,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2017,,Urban regions,1354,2.3094447944031176,2.2482449329400276,2.3706446558662075,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2017,,Rural regions,398,2.578421361413935,2.458036890437742,2.6988058323901276,0.0,2.0,5.0,0.0,10.0,2.0,1.9749999999999943,2.0
2018,,Urban regions,1667,4.509867112453917,4.440727472446409,4.579006752461425,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,,Rural regions,666,4.643570830720913,4.535409116303585,4.751732545138241,2.0,5.0,7.0,0.0,10.0,5.0,5.0,6.0
2018,,Urban regions,1232,4.346080648407217,4.264473191602696,4.427688105211739,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2018,,Rural regions,556,4.083470613733752,3.9773316617934613,4.189609565674043,2.0,5.0,6.0,0.0,10.0,5.0,5.0,6.0
2018,,Urban regions,1233,3.945286041021701,3.8699940717144643,4.020578010328937,2.0,4.0,6.0,0.0,10.0,4.0,3.0,4.0
2018,,Rural regions,568,3.400079623810885,3.293634392267621,3.506524855354149,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2018,,Urban regions,1479,3.1882675528399775,3.1213877868646027,3.2551473188153524,0.0,3.0,5.0,0.0,10.0,3.0,3.0,3.0
2018,,Rural regions,609,3.113603214193573,3.0107138030114204,3.2164926253757256,0.0,3.0,5.0,0.0,10.0,3.0,2.0,4.0
2018,,Urban regions,1386,2.638716343091275,2.5756152677082844,2.7018174184742656,0.0,2.0,4.280397782871138,0.0,10.0,2.0,1.0,2.0
2018,,Rural regions,386,2.4477650832908298,2.3361640407032676,2.559366125878392,0.0,2.0,4.0,0.0,10.0,2.0,1.0,2.0
2019,,Urban regions,,,,,,,,,,,,
2019,,Rural regions,,,,,,,,,,,,
2019,,Urban regions,,,,,,,,,,,,
2019,,Rural regions,,,,,,,,,,,,
2019,,Urban regions,,,,,,,,,,,,
2019,,Rural regions,,,,,,,,,,,,
2019,,Urban regions,,,,,,,,,,,,
2019,,Rural regions,,,,,,,,,,,,
2019,,Urban regions,,,,,,,,,,,,
2019,,Rural regions,,,,,,,,,,,,
2020,,Urban regions,860,4.587033449673527,4.497074543339286,4.6769923560077675,2.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0
2020,,Rural regions,355,4.782054616173899,4.6373246696217105,4.926784562726088,3.0,5.0,7.0,0.0,10.0,5.0,5.0,6.0
2020,,Urban regions,977,4.552154340969934,4.465408164548122,4.638900517391746,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,,Rural regions,450,4.628537448495532,4.496812959339711,4.760261937651353,2.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0
2020,,Urban regions,1196,3.9777165324602612,3.898808388965636,4.056624675954886,2.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2020,,Rural regions,555,3.635248732027995,3.522995466175204,3.7475019978807858,1.0,4.0,5.0,0.0,10.0,4.0,3.0,5.0
2020,,Urban regions,1460,3.380666714006358,3.3142951467409723,3.447038281271744,1.0,3.0,5.0,0.0,10.0,3.0,2.0,3.0
2020,,Rural regions,631,3.1222900940759164,3.022066028864564,3.2225141592872686,0.0,3.0,5.0,0.0,10.0,3.0,2.0,4.0
2020,,Urban regions,2012,2.751703253965875,2.699928078357668,2.803478429574082,0.0,2.0,5.0,0.0,10.0,2.0,1.0,2.0
2020,,Rural regions,535,2.412692471748608,2.3152337438580926,2.5101511996391235,0.0,2.0,5.0,0.0,10.0,2.0,1.0,3.0
2021,,Urban regions,,,,,,,,,,,,
2021,,Rural regions,,,,,,,,,,,,
2021,,Urban regions,,,,,,,,,,,,
2021,,Rural regions,,,,,,,,,,,,
2021,,Urban regions,,,,,,,,,,,,
2021,,Rural regions,,,,,,,,,,,,
2021,,Urban regions,,,,,,,,,,,,
2021,,Rural regions,,,,,,,,,,,,
2021,,Urban regions,,,,,,,,,,,,
2021,,Rural regions,,,,,,,,,,,,
