year,bula_h,migback,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Thuringa,No migration background,No,0.97208,862,862,0.96108,0.98308
2019,Schleswig-Holstein,No migration background,No,0.95978,751,751,0.94572,0.97384
2019,Schleswig-Holstein,Direct migration background,No,0.99835,131,131,0.99137,1.00533
2019,Schleswig-Holstein,Indirect migration background,No,0.97807,42,42,0.93323,1.02290
2019,Hamburg,No migration background,No,0.94899,357,357,0.92613,0.97184
2019,Hamburg,Direct migration background,No,0.99248,105,105,0.97588,1.00908
2019,Lower Saxony,No migration background,Yes,0.04597,86,1990,0.03677,0.05518
2019,Lower Saxony,No migration background,No,0.95403,1904,1990,0.94482,0.96323
2019,Lower Saxony,Direct migration background,No,0.98876,381,381,0.97815,0.99936
2019,Bremen,No migration background,No,0.96454,146,146,0.93443,0.99464
2019,North Rhine-Westphalia,No migration background,Yes,0.04423,182,3820,0.03770,0.05075
2019,North Rhine-Westphalia,No migration background,No,0.95577,3638,3820,0.94925,0.96230
2019,North Rhine-Westphalia,Direct migration background,No,0.99085,1091,1091,0.98519,0.99650
2019,North Rhine-Westphalia,Indirect migration background,No,0.97484,463,463,0.96056,0.98912
2019,Hesse,No migration background,Yes,0.03975,49,1286,0.02907,0.05044
2019,Hesse,No migration background,No,0.96025,1237,1286,0.94956,0.97093
2019,Hesse,Direct migration background,No,0.97201,291,291,0.95302,0.99099
2019,Hesse,Indirect migration background,No,0.99598,122,122,0.98470,1.00725
2019,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03292,34,1055,0.02215,0.04370
2019,"Rhineland-Palatinate, Saarland",No migration background,No,0.96708,1021,1055,0.95630,0.97785
2019,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.99763,311,311,0.99223,1.00304
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.99369,97,97,0.97785,1.00953
2019,Baden-Wuerttemberg,No migration background,Yes,0.03772,73,2035,0.02944,0.04600
2019,Baden-Wuerttemberg,No migration background,No,0.96228,1962,2035,0.95400,0.97056
2019,Baden-Wuerttemberg,Direct migration background,No,0.98689,520,520,0.97711,0.99668
2019,Baden-Wuerttemberg,Indirect migration background,No,0.99316,228,228,0.98244,1.00388
2019,Bavaria,No migration background,Yes,0.04303,118,3030,0.03580,0.05026
2019,Bavaria,No migration background,No,0.95697,2912,3030,0.94974,0.96420
2019,Bavaria,Direct migration background,No,0.98886,670,670,0.98090,0.99681
2019,Bavaria,Indirect migration background,No,0.96463,239,239,0.94116,0.98810
2019,Berlin,No migration background,Yes,0.06520,60,810,0.04819,0.08221
2019,Berlin,No migration background,No,0.93480,750,810,0.91779,0.95181
2019,Berlin,Direct migration background,No,0.98585,145,145,0.96656,1.00514
2019,Berlin,Indirect migration background,No,0.93236,58,58,0.86716,0.99755
2019,Brandenburg,No migration background,Yes,0.04377,39,1008,0.03113,0.05640
2019,Brandenburg,No migration background,No,0.95623,969,1008,0.94360,0.96887
2019,Mecklenburg-Western Pomerania,No migration background,No,0.96443,563,563,0.94911,0.97974
2019,Saxony,No migration background,Yes,0.04021,49,1529,0.03036,0.05006
2019,Saxony,No migration background,No,0.95979,1480,1529,0.94994,0.96964
2019,Saxony,Direct migration background,No,0.99858,67,67,0.98949,1.00767
2019,Saxony-Anhalt,No migration background,Yes,0.04287,33,831,0.02909,0.05665
2019,Saxony-Anhalt,No migration background,No,0.95713,798,831,0.94335,0.97091
2019,Thuringa,No migration background,No,0.97018,820,820,0.95853,0.98183
2021,Schleswig-Holstein,No migration background,No,0.95821,540,540,0.94132,0.97511
2021,Schleswig-Holstein,Direct migration background,No,0.93932,223,223,0.90791,0.97072
2021,Schleswig-Holstein,Indirect migration background,No,0.95083,31,31,0.87345,1.02820
2021,Hamburg,No migration background,No,0.93739,265,265,0.90816,0.96661
2021,Hamburg,Direct migration background,No,0.76513,140,140,0.69465,0.83560
2021,Lower Saxony,No migration background,Yes,0.06218,85,1312,0.04911,0.07525
2021,Lower Saxony,No migration background,No,0.93782,1227,1312,0.92475,0.95089
2021,Lower Saxony,Direct migration background,No,0.96391,479,479,0.94720,0.98063
2021,Lower Saxony,Indirect migration background,No,0.97998,78,78,0.94869,1.01127
2021,Bremen,No migration background,No,0.94267,81,81,0.89173,0.99361
2021,Bremen,Direct migration background,No,0.93519,51,51,0.86695,1.00343
2021,North Rhine-Westphalia,No migration background,Yes,0.05511,142,2490,0.04615,0.06408
2021,North Rhine-Westphalia,No migration background,No,0.94489,2348,2490,0.93592,0.95385
2021,North Rhine-Westphalia,Direct migration background,No,0.97405,1350,1350,0.96557,0.98254
2021,North Rhine-Westphalia,Indirect migration background,No,0.97718,238,238,0.95816,0.99619
2021,Hesse,No migration background,Yes,0.05806,42,788,0.04172,0.07440
2021,Hesse,No migration background,No,0.94194,746,788,0.92560,0.95828
2021,Hesse,Direct migration background,No,0.91241,467,467,0.88674,0.93808
2021,Hesse,Indirect migration background,No,0.99499,57,57,0.97650,1.01348
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05423,35,622,0.03641,0.07204
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.94577,587,622,0.92796,0.96359
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.96521,317,317,0.94500,0.98541
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.95188,48,48,0.89069,1.01307
2021,Baden-Wuerttemberg,No migration background,Yes,0.06624,68,1366,0.05305,0.07944
2021,Baden-Wuerttemberg,No migration background,No,0.93376,1298,1366,0.92056,0.94695
2021,Baden-Wuerttemberg,Direct migration background,No,0.97155,639,639,0.95865,0.98445
2021,Baden-Wuerttemberg,Indirect migration background,No,0.98069,142,142,0.95797,1.00340
2021,Bavaria,No migration background,Yes,0.05509,110,1971,0.04501,0.06517
2021,Bavaria,No migration background,No,0.94491,1861,1971,0.93483,0.95499
2021,Bavaria,Direct migration background,No,0.98282,702,702,0.97320,0.99244
2021,Bavaria,Indirect migration background,No,0.96678,154,154,0.93838,0.99517
2021,Berlin,No migration background,Yes,0.04872,40,564,0.03093,0.06650
2021,Berlin,No migration background,No,0.95128,524,564,0.93350,0.96907
2021,Berlin,Direct migration background,No,0.96241,282,282,0.94018,0.98465
2021,Berlin,Indirect migration background,No,0.99905,46,46,0.99006,1.00804
2021,Brandenburg,No migration background,Yes,0.03861,31,591,0.02306,0.05416
2021,Brandenburg,No migration background,No,0.96139,560,591,0.94584,0.97694
2021,Brandenburg,Direct migration background,No,0.98874,95,95,0.96740,1.01007
2021,Mecklenburg-Western Pomerania,No migration background,No,0.95554,351,351,0.93395,0.97714
2021,Mecklenburg-Western Pomerania,Direct migration background,No,0.72403,31,31,0.56407,0.88399
2021,Saxony,No migration background,Yes,0.03609,31,1010,0.02458,0.04760
2021,Saxony,No migration background,No,0.96391,979,1010,0.95240,0.97542
2021,Saxony,Direct migration background,No,0.93188,123,123,0.88718,0.97659
2021,Saxony-Anhalt,No migration background,No,0.98287,492,492,0.97140,0.99435
2021,Saxony-Anhalt,Direct migration background,No,0.99977,80,80,0.99641,1.00313
2021,Thuringa,No migration background,No,0.94844,511,511,0.92925,0.96763
2021,Thuringa,Direct migration background,No,0.98701,90,90,0.96349,1.01053
