year,age_gr,regtyp,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Urban regions,Never,0.21023,575,2466,0.19415,0.22632
2019,17-29 y.,Rural regions,"Yes, happily",0.07068,98,1119,0.05565,0.08570
2019,17-29 y.,Rural regions,"Yes, depending on situation",0.29343,397,1119,0.26674,0.32012
2019,17-29 y.,Rural regions,Rather not,0.26642,341,1119,0.24050,0.29233
2019,17-29 y.,Rural regions,Never,0.20797,283,1119,0.18418,0.23176
2019,30-45 y.,Urban regions,"Yes, happily",0.09068,293,3976,0.08175,0.09960
2019,30-45 y.,Urban regions,"Yes, depending on situation",0.27824,1166,3976,0.26431,0.29217
2019,30-45 y.,Urban regions,Rather not,0.28124,1163,3976,0.26726,0.29521
2019,30-45 y.,Urban regions,Never,0.31240,1354,3976,0.29799,0.32681
2019,30-45 y.,Rural regions,"Yes, happily",0.04746,113,2038,0.03823,0.05670
2019,30-45 y.,Rural regions,"Yes, depending on situation",0.28323,565,2038,0.26367,0.30280
2019,30-45 y.,Rural regions,Rather not,0.28085,565,2038,0.26133,0.30036
2019,30-45 y.,Rural regions,Never,0.33125,795,2038,0.31081,0.35169
2019,46-65 y.,Urban regions,"Yes, happily",0.05272,386,6340,0.04722,0.05822
2019,46-65 y.,Urban regions,"Yes, depending on situation",0.28059,1928,6340,0.26953,0.29165
2019,46-65 y.,Urban regions,Rather not,0.28497,1818,6340,0.27386,0.29608
2019,46-65 y.,Urban regions,Never,0.35370,2208,6340,0.34193,0.36547
2019,46-65 y.,Rural regions,"Yes, happily",0.05966,189,3630,0.05195,0.06736
2019,46-65 y.,Rural regions,"Yes, depending on situation",0.22683,980,3630,0.21321,0.24046
2019,46-65 y.,Rural regions,Rather not,0.29372,1034,3630,0.27890,0.30854
2019,46-65 y.,Rural regions,Never,0.38885,1427,3630,0.37299,0.40471
2019,66 and older,Urban regions,"Yes, happily",0.02204,78,3138,0.01691,0.02718
2019,66 and older,Urban regions,"Yes, depending on situation",0.16175,597,3138,0.14886,0.17463
2019,66 and older,Urban regions,Rather not,0.24182,790,3138,0.22684,0.25680
2019,66 and older,Urban regions,Never,0.54867,1673,3138,0.53125,0.56608
2019,66 and older,Rural regions,"Yes, happily",0.01390,36,1834,0.00854,0.01926
2019,66 and older,Rural regions,"Yes, depending on situation",0.12699,279,1834,0.11175,0.14224
2019,66 and older,Rural regions,Rather not,0.24882,464,1834,0.22903,0.26861
2019,66 and older,Rural regions,Never,0.58037,1055,1834,0.55777,0.60296
