year,age_gr,migback,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Direct migration background,At least once per week,0.14984,89,626,0.12186,0.17782
1992,17-29 y.,Direct migration background,At least once per month,0.09657,80,626,0.07341,0.11972
1992,17-29 y.,Direct migration background,Seldom,0.22151,126,626,0.18896,0.25407
1992,17-29 y.,Direct migration background,Never,0.53208,331,626,0.49296,0.57120
1992,17-29 y.,Indirect migration background,At least once per month,0.09767,43,335,0.06584,0.12951
1992,17-29 y.,Indirect migration background,Seldom,0.27536,110,335,0.22745,0.32326
1992,17-29 y.,Indirect migration background,Never,0.53678,182,335,0.48330,0.59026
1992,30-45 y.,No migration background,At least once per week,0.06912,220,3422,0.06062,0.07762
1992,30-45 y.,No migration background,At least once per month,0.06683,202,3422,0.05846,0.07520
1992,30-45 y.,No migration background,Seldom,0.30672,925,3422,0.29127,0.32217
1992,30-45 y.,No migration background,Never,0.55734,2075,3422,0.54069,0.57398
1992,30-45 y.,Direct migration background,At least once per week,0.09665,91,781,0.07591,0.11739
1992,30-45 y.,Direct migration background,At least once per month,0.13609,116,781,0.11203,0.16015
1992,30-45 y.,Direct migration background,Seldom,0.24140,204,781,0.21137,0.27143
1992,30-45 y.,Direct migration background,Never,0.52586,370,781,0.49082,0.56091
1992,46-65 y.,No migration background,At least once per week,0.13282,340,2993,0.12066,0.14498
1992,46-65 y.,No migration background,At least once per month,0.08376,237,2993,0.07383,0.09368
1992,46-65 y.,No migration background,Seldom,0.29045,798,2993,0.27419,0.30672
1992,46-65 y.,No migration background,Never,0.49297,1618,2993,0.47506,0.51088
1992,46-65 y.,Direct migration background,At least once per week,0.16735,201,982,0.14399,0.19071
1992,46-65 y.,Direct migration background,At least once per month,0.12589,137,982,0.10513,0.14665
1992,46-65 y.,Direct migration background,Seldom,0.23395,218,982,0.20746,0.26044
1992,46-65 y.,Direct migration background,Never,0.47280,426,982,0.44156,0.50404
1992,66 and older,No migration background,At least once per week,0.18405,224,1292,0.16291,0.20519
1992,66 and older,No migration background,At least once per month,0.12609,152,1292,0.10798,0.14419
1992,66 and older,No migration background,Seldom,0.23693,300,1292,0.21373,0.26012
1992,66 and older,No migration background,Never,0.45294,616,1292,0.42578,0.48009
1992,66 and older,Direct migration background,Never,0.48170,59,59,0.35311,0.61030
1994,17-29 y.,No migration background,At least once per week,0.05753,135,2370,0.04815,0.06690
1994,17-29 y.,No migration background,At least once per month,0.05269,138,2370,0.04369,0.06169
1994,17-29 y.,No migration background,Seldom,0.24653,553,2370,0.22918,0.26389
1994,17-29 y.,No migration background,Never,0.64325,1544,2370,0.62396,0.66254
1994,17-29 y.,Direct migration background,At least once per week,0.12256,76,516,0.09424,0.15088
1994,17-29 y.,Direct migration background,At least once per month,0.10199,67,516,0.07585,0.12812
1994,17-29 y.,Direct migration background,Seldom,0.26404,139,516,0.22597,0.30211
1994,17-29 y.,Direct migration background,Never,0.51141,234,516,0.46824,0.55459
1994,17-29 y.,Indirect migration background,At least once per week,0.06650,32,434,0.04303,0.08997
1994,17-29 y.,Indirect migration background,At least once per month,0.15270,58,434,0.11882,0.18658
1994,17-29 y.,Indirect migration background,Seldom,0.27427,134,434,0.23224,0.31629
1994,17-29 y.,Indirect migration background,Never,0.50653,210,434,0.45944,0.55363
1994,30-45 y.,No migration background,At least once per week,0.06961,219,3381,0.06103,0.07819
1994,30-45 y.,No migration background,At least once per month,0.07832,243,3381,0.06926,0.08738
1994,30-45 y.,No migration background,Seldom,0.30497,946,3381,0.28945,0.32049
1994,30-45 y.,No migration background,Never,0.54710,1973,3381,0.53032,0.56388
1994,30-45 y.,Direct migration background,At least once per week,0.12014,103,712,0.09624,0.14404
1994,30-45 y.,Direct migration background,At least once per month,0.15711,111,712,0.13036,0.18385
1994,30-45 y.,Direct migration background,Seldom,0.27200,214,712,0.23929,0.30471
1994,30-45 y.,Direct migration background,Never,0.45076,284,712,0.41418,0.48733
1994,46-65 y.,No migration background,At least once per week,0.11712,305,2905,0.10542,0.12881
1994,46-65 y.,No migration background,At least once per month,0.08565,226,2905,0.07547,0.09583
1994,46-65 y.,No migration background,Seldom,0.31136,832,2905,0.29452,0.32821
1994,46-65 y.,No migration background,Never,0.48587,1542,2905,0.46769,0.50405
1994,46-65 y.,Direct migration background,At least once per week,0.15512,182,948,0.13206,0.17818
1994,46-65 y.,Direct migration background,At least once per month,0.13022,153,948,0.10878,0.15165
1994,46-65 y.,Direct migration background,Seldom,0.26482,237,948,0.23672,0.29292
1994,46-65 y.,Direct migration background,Never,0.44984,376,948,0.41815,0.48152
1994,66 and older,No migration background,At least once per week,0.20222,237,1300,0.18038,0.22406
1994,66 and older,No migration background,At least once per month,0.11522,147,1300,0.09786,0.13259
1994,66 and older,No migration background,Seldom,0.24106,311,1300,0.21780,0.26433
1994,66 and older,No migration background,Never,0.44149,605,1300,0.41449,0.46850
1994,66 and older,Direct migration background,At least once per week,0.22294,45,144,0.15472,0.29115
1994,66 and older,Direct migration background,Seldom,0.20191,36,144,0.13611,0.26770
1994,66 and older,Direct migration background,Never,0.42248,63,144,0.34152,0.50344
1995,17-29 y.,No migration background,At least once per week,0.05756,141,2297,0.04803,0.06708
1995,17-29 y.,No migration background,At least once per month,0.06176,137,2297,0.05192,0.07161
1995,17-29 y.,No migration background,Seldom,0.25534,569,2297,0.23750,0.27318
1995,17-29 y.,No migration background,Never,0.62534,1450,2297,0.60554,0.64514
1995,17-29 y.,Direct migration background,At least once per week,0.12388,93,599,0.09747,0.15028
1995,17-29 y.,Direct migration background,At least once per month,0.11211,79,599,0.08682,0.13740
1995,17-29 y.,Direct migration background,Seldom,0.23180,152,599,0.19798,0.26563
1995,17-29 y.,Direct migration background,Never,0.53221,275,599,0.49222,0.57220
1995,17-29 y.,Indirect migration background,At least once per week,0.06636,39,440,0.04308,0.08965
1995,17-29 y.,Indirect migration background,At least once per month,0.09906,46,440,0.07112,0.12701
1995,17-29 y.,Indirect migration background,Seldom,0.27226,131,440,0.23062,0.31390
1995,17-29 y.,Indirect migration background,Never,0.56231,224,440,0.51590,0.60872
1995,30-45 y.,No migration background,At least once per week,0.06374,204,3448,0.05558,0.07189
1995,30-45 y.,No migration background,At least once per month,0.08594,262,3448,0.07658,0.09530
1995,30-45 y.,No migration background,Seldom,0.29510,933,3448,0.27988,0.31033
1995,30-45 y.,No migration background,Never,0.55522,2049,3448,0.53863,0.57181
1995,30-45 y.,Direct migration background,At least once per week,0.16132,177,916,0.13748,0.18515
1995,30-45 y.,Direct migration background,At least once per month,0.12384,149,916,0.10250,0.14518
1995,30-45 y.,Direct migration background,Seldom,0.26149,238,916,0.23302,0.28996
1995,30-45 y.,Direct migration background,Never,0.45335,352,916,0.42110,0.48561
1995,46-65 y.,No migration background,At least once per week,0.12032,320,2894,0.10847,0.13218
1995,46-65 y.,No migration background,At least once per month,0.09243,242,2894,0.08187,0.10298
1995,46-65 y.,No migration background,Seldom,0.29930,795,2894,0.28261,0.31598
1995,46-65 y.,No migration background,Never,0.48795,1537,2894,0.46974,0.50617
1995,46-65 y.,Direct migration background,At least once per week,0.18217,218,1035,0.15864,0.20569
1995,46-65 y.,Direct migration background,At least once per month,0.14942,172,1035,0.12769,0.17115
1995,46-65 y.,Direct migration background,Seldom,0.23917,248,1035,0.21317,0.26517
1995,46-65 y.,Direct migration background,Never,0.42924,397,1035,0.39907,0.45941
1995,66 and older,No migration background,At least once per week,0.21699,256,1291,0.19450,0.23948
1995,66 and older,No migration background,At least once per month,0.11482,146,1291,0.09742,0.13221
1995,66 and older,No migration background,Seldom,0.23705,304,1291,0.21385,0.26026
1995,66 and older,No migration background,Never,0.43114,585,1291,0.40411,0.45816
1995,66 and older,Direct migration background,At least once per week,0.25731,65,187,0.19449,0.32014
1995,66 and older,Direct migration background,Seldom,0.13147,37,187,0.08291,0.18004
1995,66 and older,Direct migration background,Never,0.48646,85,187,0.41463,0.55829
1996,17-29 y.,No migration background,At least once per week,0.04692,106,2165,0.03801,0.05583
1996,17-29 y.,No migration background,At least once per month,0.05646,123,2165,0.04673,0.06618
1996,17-29 y.,No migration background,Seldom,0.29587,565,2165,0.27664,0.31510
1996,17-29 y.,No migration background,Never,0.60075,1371,2165,0.58011,0.62138
1996,17-29 y.,Direct migration background,At least once per week,0.12415,76,534,0.09616,0.15215
1996,17-29 y.,Direct migration background,At least once per month,0.11226,72,534,0.08546,0.13906
1996,17-29 y.,Direct migration background,Seldom,0.24941,150,534,0.21267,0.28614
1996,17-29 y.,Direct migration background,Never,0.51418,236,534,0.47175,0.55661
1996,17-29 y.,Indirect migration background,At least once per month,0.09823,45,432,0.07013,0.12633
1996,17-29 y.,Indirect migration background,Seldom,0.34771,144,432,0.30274,0.39267
1996,17-29 y.,Indirect migration background,Never,0.51297,243,432,0.46578,0.56016
1996,30-45 y.,No migration background,At least once per week,0.06081,198,3511,0.05290,0.06871
1996,30-45 y.,No migration background,At least once per month,0.08373,261,3511,0.07456,0.09289
1996,30-45 y.,No migration background,Seldom,0.31135,1023,3511,0.29603,0.32666
1996,30-45 y.,No migration background,Never,0.54412,2029,3511,0.52764,0.56060
1996,30-45 y.,Direct migration background,At least once per week,0.15634,152,849,0.13190,0.18079
1996,30-45 y.,Direct migration background,At least once per month,0.11690,119,849,0.09528,0.13853
1996,30-45 y.,Direct migration background,Seldom,0.29570,250,849,0.26499,0.32642
1996,30-45 y.,Direct migration background,Never,0.43105,328,849,0.39772,0.46438
1996,30-45 y.,Indirect migration background,Never,0.54813,32,32,0.37293,0.72332
1996,46-65 y.,No migration background,At least once per week,0.11456,298,2897,0.10296,0.12616
1996,46-65 y.,No migration background,At least once per month,0.09415,254,2897,0.08351,0.10478
1996,46-65 y.,No migration background,Seldom,0.31592,824,2897,0.29899,0.33285
1996,46-65 y.,No migration background,Never,0.47537,1521,2897,0.45718,0.49356
1996,46-65 y.,Direct migration background,At least once per week,0.15430,170,978,0.13165,0.17695
1996,46-65 y.,Direct migration background,At least once per month,0.11830,153,978,0.09804,0.13855
1996,46-65 y.,Direct migration background,Seldom,0.26125,255,978,0.23370,0.28880
1996,46-65 y.,Direct migration background,Never,0.46615,400,978,0.43487,0.49743
1996,66 and older,No migration background,At least once per week,0.19709,227,1301,0.17547,0.21872
1996,66 and older,No migration background,At least once per month,0.10923,136,1301,0.09227,0.12618
1996,66 and older,No migration background,Seldom,0.26076,322,1301,0.23689,0.28463
1996,66 and older,No migration background,Never,0.43292,616,1301,0.40599,0.45986
1996,66 and older,Direct migration background,At least once per week,0.22717,61,196,0.16836,0.28598
1996,66 and older,Direct migration background,Seldom,0.23353,47,196,0.17415,0.29292
1996,66 and older,Direct migration background,Never,0.41997,88,196,0.35070,0.48925
1997,17-29 y.,No migration background,At least once per week,0.05173,97,2071,0.04219,0.06128
1997,17-29 y.,No migration background,At least once per month,0.06138,133,2071,0.05104,0.07172
1997,17-29 y.,No migration background,Seldom,0.29675,569,2071,0.27707,0.31643
1997,17-29 y.,No migration background,Never,0.59014,1272,2071,0.56895,0.61133
1997,17-29 y.,Direct migration background,At least once per week,0.09105,58,474,0.06513,0.11698
1997,17-29 y.,Direct migration background,At least once per month,0.08898,56,474,0.06332,0.11464
1997,17-29 y.,Direct migration background,Seldom,0.29132,149,474,0.25037,0.33227
1997,17-29 y.,Direct migration background,Never,0.52865,211,474,0.48366,0.57363
1997,17-29 y.,Indirect migration background,At least once per week,0.05979,35,472,0.03838,0.08120
1997,17-29 y.,Indirect migration background,At least once per month,0.05795,31,472,0.03685,0.07905
1997,17-29 y.,Indirect migration background,Seldom,0.32079,160,472,0.27864,0.36295
1997,17-29 y.,Indirect migration background,Never,0.56147,246,472,0.51666,0.60628
1997,30-45 y.,No migration background,At least once per week,0.05582,193,3466,0.04817,0.06346
1997,30-45 y.,No migration background,At least once per month,0.08020,246,3466,0.07115,0.08924
1997,30-45 y.,No migration background,Seldom,0.32028,1037,3466,0.30474,0.33582
1997,30-45 y.,No migration background,Never,0.54371,1990,3466,0.52712,0.56029
1997,30-45 y.,Direct migration background,At least once per week,0.14115,141,817,0.11726,0.16504
1997,30-45 y.,Direct migration background,At least once per month,0.13513,123,817,0.11167,0.15858
1997,30-45 y.,Direct migration background,Seldom,0.31190,259,817,0.28011,0.34368
1997,30-45 y.,Direct migration background,Never,0.41183,294,817,0.37806,0.44560
1997,30-45 y.,Indirect migration background,Never,0.53797,35,35,0.37038,0.70555
1997,46-65 y.,No migration background,At least once per week,0.11492,292,2876,0.10326,0.12658
1997,46-65 y.,No migration background,At least once per month,0.08919,253,2876,0.07877,0.09961
1997,46-65 y.,No migration background,Seldom,0.30844,791,2876,0.29155,0.32532
1997,46-65 y.,No migration background,Never,0.48745,1540,2876,0.46918,0.50572
1997,46-65 y.,Direct migration background,At least once per week,0.16336,181,937,0.13968,0.18705
1997,46-65 y.,Direct migration background,At least once per month,0.11133,120,937,0.09118,0.13148
1997,46-65 y.,Direct migration background,Seldom,0.26933,260,937,0.24091,0.29775
1997,46-65 y.,Direct migration background,Never,0.45598,376,937,0.42408,0.48789
1997,66 and older,No migration background,At least once per week,0.20197,233,1318,0.18028,0.22365
1997,66 and older,No migration background,At least once per month,0.10275,129,1318,0.08635,0.11915
1997,66 and older,No migration background,Seldom,0.25086,329,1318,0.22744,0.27427
1997,66 and older,No migration background,Never,0.44443,627,1318,0.41759,0.47126
1997,66 and older,Direct migration background,At least once per week,0.25192,59,202,0.19190,0.31194
1997,66 and older,Direct migration background,Seldom,0.25179,52,202,0.19179,0.31180
1997,66 and older,Direct migration background,Never,0.40132,91,202,0.33355,0.46908
1998,17-29 y.,No migration background,At least once per week,0.04313,90,2236,0.03471,0.05156
1998,17-29 y.,No migration background,At least once per month,0.05703,131,2236,0.04741,0.06664
1998,17-29 y.,No migration background,Seldom,0.28235,614,2236,0.26368,0.30101
1998,17-29 y.,No migration background,Never,0.61749,1401,2236,0.59734,0.63764
1998,17-29 y.,Direct migration background,At least once per week,0.14501,68,435,0.11189,0.17814
1998,17-29 y.,Direct migration background,At least once per month,0.08556,42,435,0.05925,0.11188
1998,17-29 y.,Direct migration background,Seldom,0.29648,135,435,0.25352,0.33945
1998,17-29 y.,Direct migration background,Never,0.47294,190,435,0.42596,0.51991
1998,17-29 y.,Indirect migration background,At least once per week,0.05893,35,481,0.03786,0.07999
1998,17-29 y.,Indirect migration background,At least once per month,0.08295,40,481,0.05828,0.10762
1998,17-29 y.,Indirect migration background,Seldom,0.33104,165,481,0.28894,0.37314
1998,17-29 y.,Indirect migration background,Never,0.52708,241,481,0.48242,0.57175
1998,30-45 y.,No migration background,At least once per week,0.06050,226,3936,0.05305,0.06795
1998,30-45 y.,No migration background,At least once per month,0.07577,296,3936,0.06750,0.08403
1998,30-45 y.,No migration background,Seldom,0.32272,1197,3936,0.30812,0.33733
1998,30-45 y.,No migration background,Never,0.54101,2217,3936,0.52544,0.55658
1998,30-45 y.,Direct migration background,At least once per week,0.17075,138,780,0.14432,0.19717
1998,30-45 y.,Direct migration background,At least once per month,0.14333,103,780,0.11872,0.16794
1998,30-45 y.,Direct migration background,Seldom,0.31484,257,780,0.28222,0.34745
1998,30-45 y.,Direct migration background,Never,0.37108,282,780,0.33716,0.40501
1998,30-45 y.,Indirect migration background,Seldom,0.29918,31,70,0.19113,0.40722
1998,30-45 y.,Indirect migration background,Never,0.49650,39,70,0.37853,0.61448
1998,46-65 y.,No migration background,At least once per week,0.10194,345,3415,0.09179,0.11209
1998,46-65 y.,No migration background,At least once per month,0.10394,326,3415,0.09370,0.11417
1998,46-65 y.,No migration background,Seldom,0.31066,1005,3415,0.29514,0.32619
1998,46-65 y.,No migration background,Never,0.48347,1739,3415,0.46670,0.50023
1998,46-65 y.,Direct migration background,At least once per week,0.18575,185,925,0.16067,0.21082
1998,46-65 y.,Direct migration background,At least once per month,0.15432,148,925,0.13103,0.17762
1998,46-65 y.,Direct migration background,Seldom,0.25631,242,925,0.22815,0.28446
1998,46-65 y.,Direct migration background,Never,0.40362,350,925,0.37199,0.43526
1998,66 and older,No migration background,At least once per week,0.19626,282,1581,0.17668,0.21584
1998,66 and older,No migration background,At least once per month,0.12995,201,1581,0.11337,0.14653
1998,66 and older,No migration background,Seldom,0.26766,416,1581,0.24582,0.28949
1998,66 and older,No migration background,Never,0.40614,682,1581,0.38192,0.43035
1998,66 and older,Direct migration background,At least once per week,0.22983,61,244,0.17693,0.28273
1998,66 and older,Direct migration background,At least once per month,0.13356,32,244,0.09079,0.17633
1998,66 and older,Direct migration background,Seldom,0.24119,59,244,0.18740,0.29497
1998,66 and older,Direct migration background,Never,0.39542,92,244,0.33395,0.45690
1999,17-29 y.,No migration background,At least once per week,0.02979,59,2116,0.02255,0.03704
1999,17-29 y.,No migration background,At least once per month,0.04445,105,2116,0.03566,0.05323
1999,17-29 y.,No migration background,Seldom,0.30841,630,2116,0.28873,0.32810
1999,17-29 y.,No migration background,Never,0.61735,1322,2116,0.59663,0.63806
1999,17-29 y.,Direct migration background,At least once per week,0.11136,47,367,0.07913,0.14359
1999,17-29 y.,Direct migration background,At least once per month,0.08291,34,367,0.05466,0.11117
1999,17-29 y.,Direct migration background,Seldom,0.34191,128,367,0.29331,0.39051
1999,17-29 y.,Direct migration background,Never,0.46382,158,367,0.41273,0.51491
1999,17-29 y.,Indirect migration background,At least once per week,0.05334,34,480,0.03321,0.07346
1999,17-29 y.,Indirect migration background,At least once per month,0.08452,35,480,0.05961,0.10943
1999,17-29 y.,Indirect migration background,Seldom,0.30484,155,480,0.26362,0.34607
1999,17-29 y.,Indirect migration background,Never,0.55730,256,480,0.51282,0.60179
1999,30-45 y.,No migration background,At least once per week,0.04979,197,3860,0.04292,0.05665
1999,30-45 y.,No migration background,At least once per month,0.07215,289,3860,0.06399,0.08031
1999,30-45 y.,No migration background,Seldom,0.33703,1207,3860,0.32212,0.35195
1999,30-45 y.,No migration background,Never,0.54103,2167,3860,0.52531,0.55675
1999,30-45 y.,Direct migration background,At least once per week,0.12934,104,737,0.10510,0.15358
1999,30-45 y.,Direct migration background,At least once per month,0.15646,102,737,0.13021,0.18270
1999,30-45 y.,Direct migration background,Seldom,0.32216,249,737,0.28840,0.35592
1999,30-45 y.,Direct migration background,Never,0.39205,282,737,0.35677,0.42732
1999,30-45 y.,Indirect migration background,Seldom,0.45327,42,81,0.34418,0.56236
1999,30-45 y.,Indirect migration background,Never,0.42913,39,81,0.32067,0.53759
1999,46-65 y.,No migration background,At least once per week,0.10047,307,3309,0.09023,0.11072
1999,46-65 y.,No migration background,At least once per month,0.09303,296,3309,0.08313,0.10293
1999,46-65 y.,No migration background,Seldom,0.32774,1005,3309,0.31175,0.34374
1999,46-65 y.,No migration background,Never,0.47875,1701,3309,0.46173,0.49578
1999,46-65 y.,Direct migration background,At least once per week,0.18849,160,844,0.16209,0.21489
1999,46-65 y.,Direct migration background,At least once per month,0.12631,127,844,0.10389,0.14874
1999,46-65 y.,Direct migration background,Seldom,0.28521,233,844,0.25473,0.31569
1999,46-65 y.,Direct migration background,Never,0.39999,324,844,0.36692,0.43307
1999,66 and older,No migration background,At least once per week,0.19972,272,1524,0.17964,0.21979
1999,66 and older,No migration background,At least once per month,0.10233,152,1524,0.08711,0.11755
1999,66 and older,No migration background,Seldom,0.27878,422,1524,0.25626,0.30130
1999,66 and older,No migration background,Never,0.41917,678,1524,0.39439,0.44395
1999,66 and older,Direct migration background,At least once per week,0.20189,55,245,0.15152,0.25226
1999,66 and older,Direct migration background,At least once per month,0.11302,36,245,0.07329,0.15275
1999,66 and older,Direct migration background,Seldom,0.25367,59,245,0.19907,0.30826
1999,66 and older,Direct migration background,Never,0.43142,95,245,0.36927,0.49356
2001,17-29 y.,No migration background,At least once per week,0.03841,115,3033,0.03157,0.04525
2001,17-29 y.,No migration background,At least once per month,0.05364,174,3033,0.04562,0.06165
2001,17-29 y.,No migration background,Seldom,0.28523,855,3033,0.26915,0.30130
2001,17-29 y.,No migration background,Never,0.62273,1889,3033,0.60547,0.63998
2001,17-29 y.,Direct migration background,At least once per week,0.10597,56,495,0.07882,0.13311
2001,17-29 y.,Direct migration background,At least once per month,0.07003,34,495,0.04753,0.09254
2001,17-29 y.,Direct migration background,Seldom,0.32722,161,495,0.28584,0.36860
2001,17-29 y.,Direct migration background,Never,0.49678,244,495,0.45269,0.54087
2001,17-29 y.,Indirect migration background,At least once per week,0.05748,36,545,0.03792,0.07704
2001,17-29 y.,Indirect migration background,At least once per month,0.06509,33,545,0.04436,0.08582
2001,17-29 y.,Indirect migration background,Seldom,0.29379,160,545,0.25552,0.33207
2001,17-29 y.,Indirect migration background,Never,0.58364,316,545,0.54221,0.62506
2001,30-45 y.,No migration background,At least once per week,0.05199,343,6074,0.04640,0.05757
2001,30-45 y.,No migration background,At least once per month,0.08237,524,6074,0.07546,0.08929
2001,30-45 y.,No migration background,Seldom,0.30126,1850,6074,0.28972,0.31280
2001,30-45 y.,No migration background,Never,0.56438,3357,6074,0.55191,0.57685
2001,30-45 y.,Direct migration background,At least once per week,0.14134,156,1031,0.12007,0.16262
2001,30-45 y.,Direct migration background,At least once per month,0.13262,132,1031,0.11191,0.15334
2001,30-45 y.,Direct migration background,Seldom,0.30626,327,1031,0.27811,0.33441
2001,30-45 y.,Direct migration background,Never,0.41978,416,1031,0.38964,0.44992
2001,30-45 y.,Indirect migration background,Seldom,0.35729,60,135,0.27615,0.43843
2001,30-45 y.,Indirect migration background,Never,0.48553,75,135,0.40091,0.57016
2001,46-65 y.,No migration background,At least once per week,0.09405,552,5964,0.08664,0.10145
2001,46-65 y.,No migration background,At least once per month,0.08819,550,5964,0.08099,0.09539
2001,46-65 y.,No migration background,Seldom,0.32456,1839,5964,0.31267,0.33644
2001,46-65 y.,No migration background,Never,0.49321,3023,5964,0.48052,0.50590
2001,46-65 y.,Direct migration background,At least once per week,0.15856,165,1038,0.13633,0.18079
2001,46-65 y.,Direct migration background,At least once per month,0.13794,159,1038,0.11695,0.15893
2001,46-65 y.,Direct migration background,Seldom,0.28865,305,1038,0.26107,0.31623
2001,46-65 y.,Direct migration background,Never,0.41485,409,1038,0.38486,0.44483
2001,66 and older,No migration background,At least once per week,0.18299,508,3022,0.16920,0.19678
2001,66 and older,No migration background,At least once per month,0.13987,430,3022,0.12750,0.15224
2001,66 and older,No migration background,Seldom,0.26537,791,3022,0.24963,0.28112
2001,66 and older,No migration background,Never,0.41177,1293,3022,0.39422,0.42932
2001,66 and older,Direct migration background,At least once per week,0.24015,77,334,0.19427,0.28604
2001,66 and older,Direct migration background,At least once per month,0.12924,50,334,0.09320,0.16527
2001,66 and older,Direct migration background,Seldom,0.24786,81,334,0.20148,0.29423
2001,66 and older,Direct migration background,Never,0.38275,126,334,0.33055,0.43496
2003,17-29 y.,No migration background,At least once per week,0.03683,120,3111,0.03021,0.04344
2003,17-29 y.,No migration background,At least once per month,0.04686,168,3111,0.03943,0.05428
2003,17-29 y.,No migration background,Seldom,0.28779,874,3111,0.27188,0.30370
2003,17-29 y.,No migration background,Never,0.62853,1949,3111,0.61155,0.64551
2003,17-29 y.,Direct migration background,At least once per week,0.10632,40,346,0.07379,0.13885
2003,17-29 y.,Direct migration background,Seldom,0.34241,131,346,0.29234,0.39248
2003,17-29 y.,Direct migration background,Never,0.49837,175,346,0.44561,0.55113
2003,17-29 y.,Indirect migration background,At least once per week,0.09075,41,503,0.06562,0.11588
2003,17-29 y.,Indirect migration background,At least once per month,0.06668,44,503,0.04486,0.08850
2003,17-29 y.,Indirect migration background,Seldom,0.25788,156,503,0.21962,0.29615
2003,17-29 y.,Indirect migration background,Never,0.58468,262,503,0.54157,0.62779
2003,30-45 y.,No migration background,At least once per week,0.04650,310,5800,0.04108,0.05192
2003,30-45 y.,No migration background,At least once per month,0.08228,498,5800,0.07521,0.08936
2003,30-45 y.,No migration background,Seldom,0.31590,1861,5800,0.30393,0.32786
2003,30-45 y.,No migration background,Never,0.55532,3131,5800,0.54253,0.56811
2003,30-45 y.,Direct migration background,At least once per week,0.13435,121,885,0.11186,0.15683
2003,30-45 y.,Direct migration background,At least once per month,0.13650,120,885,0.11387,0.15913
2003,30-45 y.,Direct migration background,Seldom,0.30927,282,885,0.27880,0.33974
2003,30-45 y.,Direct migration background,Never,0.41988,362,885,0.38735,0.45242
2003,30-45 y.,Indirect migration background,Seldom,0.34045,75,169,0.26879,0.41211
2003,30-45 y.,Indirect migration background,Never,0.49321,94,169,0.41761,0.56881
2003,46-65 y.,No migration background,At least once per week,0.08891,578,6494,0.08198,0.09583
2003,46-65 y.,No migration background,At least once per month,0.08787,588,6494,0.08099,0.09476
2003,46-65 y.,No migration background,Seldom,0.31288,1981,6494,0.30161,0.32416
2003,46-65 y.,No migration background,Never,0.51034,3347,6494,0.49818,0.52250
2003,46-65 y.,Direct migration background,At least once per week,0.16113,160,982,0.13812,0.18414
