"pli0098_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","1990","Realschule","Ostdeutschland","1164","0.761359406244264","0.740091137114981","0.782627675373547"
"Nie","1990","(Fach-)Abitur","Westdeutschland","374","0.529610472511389","0.493817736741982","0.565403208280797"
"Nie","1990","(Fach-)Abitur","Ostdeutschland","93","0.759241355249458","0.684883457411064","0.833599253087851"
"Nie","1990","AkademikerIn","Westdeutschland","284","0.40299611711537","0.366503302193908","0.439488932036831"
"Nie","1990","AkademikerIn","Ostdeutschland","723","0.741956150041845","0.714420324602425","0.769491975481265"
"Taeglich","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1991","Hauptschule","Westdeutschland","","","",""
"Taeglich","1991","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1991","Realschule","Westdeutschland","","","",""
"Taeglich","1991","Realschule","Ostdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1991","Hauptschule","Westdeutschland","","","",""
"Seltener","1991","Hauptschule","Ostdeutschland","","","",""
"Seltener","1991","Realschule","Westdeutschland","","","",""
"Seltener","1991","Realschule","Ostdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1991","AkademikerIn","Westdeutschland","","","",""
"Seltener","1991","AkademikerIn","Ostdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1991","Hauptschule","Westdeutschland","","","",""
"Nie","1991","Hauptschule","Ostdeutschland","","","",""
"Nie","1991","Realschule","Westdeutschland","","","",""
"Nie","1991","Realschule","Ostdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1991","AkademikerIn","Westdeutschland","","","",""
"Nie","1991","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1992","Hauptschule","Westdeutschland","","","",""
"Taeglich","1992","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1992","Realschule","Westdeutschland","","","",""
"Taeglich","1992","Realschule","Ostdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Westdeutschland","145","0.144029568237869","0.119637604372692","0.168421532103046"
"Min 1x pro Woche","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Westdeutschland","693","0.139983826030982","0.13043310080651","0.149534551255454"
"Min 1x pro Woche","1992","Hauptschule","Ostdeutschland","44","0.0323599609553653","0.0230940113687597","0.0416259105419708"
"Min 1x pro Woche","1992","Realschule","Westdeutschland","179","0.111375159656532","0.0962231122934112","0.126527207019652"
"Min 1x pro Woche","1992","Realschule","Ostdeutschland","57","0.0403961420721803","0.0301628768316478","0.0506294073127128"
"Min 1x pro Woche","1992","(Fach-)Abitur","Westdeutschland","91","0.104658094647614","0.083120455408518","0.126195733886709"
"Min 1x pro Woche","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Westdeutschland","109","0.148386367754503","0.12263437419972","0.174138361309287"
"Min 1x pro Woche","1992","AkademikerIn","Ostdeutschland","35","0.0444445548357658","0.0310329214390056","0.057856188232526"
"Min 1x pro Monat","1992","(noch) kein Abschluss","Westdeutschland","102","0.0932273705267788","0.0730291794637241","0.113425561589833"
"Min 1x pro Monat","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Westdeutschland","583","0.10502961090346","0.0965903517603019","0.113468870046619"
"Min 1x pro Monat","1992","Hauptschule","Ostdeutschland","55","0.0426118270510447","0.0320354206511721","0.0531882334509172"
"Min 1x pro Monat","1992","Realschule","Westdeutschland","138","0.081639891945912","0.0684519920887373","0.0948277918030867"
"Min 1x pro Monat","1992","Realschule","Ostdeutschland","52","0.0367004198300115","0.0269277214638956","0.0464731181961275"
"Min 1x pro Monat","1992","(Fach-)Abitur","Westdeutschland","68","0.086276480640085","0.0665217622561199","0.10603119902405"
"Min 1x pro Monat","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Westdeutschland","71","0.103158631512147","0.0811241339036967","0.125193129120597"
"Min 1x pro Monat","1992","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Westdeutschland","189","0.257961393744984","0.227567792242734","0.288354995247233"
"Seltener","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1992","Hauptschule","Westdeutschland","1540","0.314071443379152","0.301295358792711","0.326847527965592"
"Seltener","1992","Hauptschule","Ostdeutschland","215","0.152180027975433","0.133371289205651","0.170988766745214"
"Seltener","1992","Realschule","Westdeutschland","555","0.333990876011707","0.311275218315347","0.356706533708067"
"Seltener","1992","Realschule","Ostdeutschland","215","0.139638384005497","0.12162309584343","0.157653672167564"
"Seltener","1992","(Fach-)Abitur","Westdeutschland","208","0.258955511644966","0.228134140822471","0.28977688246746"
"Seltener","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1992","AkademikerIn","Westdeutschland","213","0.281343860413609","0.248769804185038","0.313917916642179"
"Seltener","1992","AkademikerIn","Ostdeutschland","151","0.164654481698176","0.140518537168895","0.188790426227458"
"Nie","1992","(noch) kein Abschluss","Westdeutschland","360","0.504781667490369","0.470048715113322","0.539514619867415"
"Nie","1992","(noch) kein Abschluss","Ostdeutschland","54","0.76292059455338","0.662572269104159","0.8632689200026"
"Nie","1992","Hauptschule","Westdeutschland","2254","0.440915119686406","0.427248519765249","0.454581719607563"
"Nie","1992","Hauptschule","Ostdeutschland","1087","0.772848184018157","0.750908305155891","0.794788062880424"
"Nie","1992","Realschule","Westdeutschland","784","0.472994072385849","0.448947480986328","0.49704066378537"
"Nie","1992","Realschule","Ostdeutschland","1098","0.783265054092311","0.761850100430059","0.804680007754563"
"Nie","1992","(Fach-)Abitur","Westdeutschland","409","0.550109913067336","0.515107726297259","0.585112099837413"
"Nie","1992","(Fach-)Abitur","Ostdeutschland","88","0.758559212261458","0.680342558166568","0.836775866356348"
"Nie","1992","AkademikerIn","Westdeutschland","339","0.467111140319741","0.430968407805147","0.503253872834335"
"Nie","1992","AkademikerIn","Ostdeutschland","695","0.765207890645763","0.73762270467985","0.792793076611676"
"Taeglich","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1993","Hauptschule","Westdeutschland","","","",""
"Taeglich","1993","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1993","Realschule","Westdeutschland","","","",""
"Taeglich","1993","Realschule","Ostdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1993","Hauptschule","Westdeutschland","","","",""
"Seltener","1993","Hauptschule","Ostdeutschland","","","",""
"Seltener","1993","Realschule","Westdeutschland","","","",""
"Seltener","1993","Realschule","Ostdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1993","AkademikerIn","Westdeutschland","","","",""
"Seltener","1993","AkademikerIn","Ostdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1993","Hauptschule","Westdeutschland","","","",""
"Nie","1993","Hauptschule","Ostdeutschland","","","",""
"Nie","1993","Realschule","Westdeutschland","","","",""
"Nie","1993","Realschule","Ostdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1993","AkademikerIn","Westdeutschland","","","",""
"Nie","1993","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1994","Hauptschule","Westdeutschland","","","",""
"Taeglich","1994","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1994","Realschule","Westdeutschland","","","",""
"Taeglich","1994","Realschule","Ostdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Westdeutschland","133","0.13285119921552","0.108462357412418","0.157240041018622"
"Min 1x pro Woche","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","Hauptschule","Westdeutschland","663","0.140127211709384","0.130302221457435","0.149952201961332"
"Min 1x pro Woche","1994","Hauptschule","Ostdeutschland","39","0.0278952643659207","0.0188350379643319","0.0369554907675095"
"Min 1x pro Woche","1994","Realschule","Westdeutschland","168","0.111877687267667","0.0967277757265861","0.127027598808747"
"Min 1x pro Woche","1994","Realschule","Ostdeutschland","51","0.0353955534580804","0.0255895986053478","0.045201508310813"
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland","93","0.108988319910551","0.0870769637036583","0.130899676117445"
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Westdeutschland","105","0.134385310039114","0.110632023482632","0.158138596595597"
"Min 1x pro Woche","1994","AkademikerIn","Ostdeutschland","38","0.0443131403993332","0.0305030142023133","0.0581232665963532"
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland","112","0.114467214651895","0.0915899285610643","0.137344500742726"
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","Hauptschule","Westdeutschland","559","0.107976780676485","0.0991924828412528","0.116761078511717"
"Min 1x pro Monat","1994","Hauptschule","Ostdeutschland","48","0.0413676567617552","0.0304111079112256","0.0523242056122848"
"Min 1x pro Monat","1994","Realschule","Westdeutschland","181","0.10051983941489","0.0860679824734893","0.114971696356292"
"Min 1x pro Monat","1994","Realschule","Ostdeutschland","49","0.0333853842573581","0.0238520290633212","0.042918739451395"
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland","73","0.0792255888125771","0.06023462788831","0.0982165497368441"
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Westdeutschland","79","0.0941446600738933","0.0738064480517751","0.114482872096012"
"Min 1x pro Monat","1994","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1994","(noch) kein Abschluss","Westdeutschland","211","0.299503735916863","0.266590873300215","0.33241659853351"
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1994","Hauptschule","Westdeutschland","1539","0.320994001999516","0.307779857570765","0.334208146428267"
"Seltener","1994","Hauptschule","Ostdeutschland","196","0.149883755030224","0.130244106109547","0.169523403950901"
"Seltener","1994","Realschule","Westdeutschland","539","0.329501386130356","0.306910694282502","0.352092077978211"
"Seltener","1994","Realschule","Ostdeutschland","209","0.141775073907453","0.123263582533141","0.160286565281764"
"Seltener","1994","(Fach-)Abitur","Westdeutschland","231","0.258244268809812","0.227470308952891","0.289018228666733"
"Seltener","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1994","AkademikerIn","Westdeutschland","251","0.30260553569923","0.27061193042306","0.3345991409754"
"Seltener","1994","AkademikerIn","Ostdeutschland","155","0.170763781172961","0.145510920180358","0.196016642165563"
"Nie","1994","(noch) kein Abschluss","Westdeutschland","288","0.453177850215722","0.417407844490432","0.488947855941011"
"Nie","1994","(noch) kein Abschluss","Ostdeutschland","81","0.814797865770005","0.738660819226488","0.890934912313523"
"Nie","1994","Hauptschule","Westdeutschland","2034","0.430902005614615","0.41688560278564","0.444918408443591"
"Nie","1994","Hauptschule","Ostdeutschland","986","0.7808533238421","0.758093470690896","0.803613176993305"
"Nie","1994","Realschule","Westdeutschland","775","0.458101087187087","0.434154602558749","0.482047571815424"
"Nie","1994","Realschule","Ostdeutschland","1055","0.789443988377109","0.767807569057184","0.811080407697034"
"Nie","1994","(Fach-)Abitur","Westdeutschland","380","0.55354182246706","0.518587314572681","0.588496330361438"
"Nie","1994","(Fach-)Abitur","Ostdeutschland","101","0.726252875045468","0.651315693907393","0.801190056183543"
"Nie","1994","AkademikerIn","Westdeutschland","357","0.468864494187762","0.434109930516232","0.503619057859293"
"Nie","1994","AkademikerIn","Ostdeutschland","638","0.757544503078531","0.728784186087467","0.786304820069596"
"Taeglich","1995","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1995","Hauptschule","Westdeutschland","49","0.00896555880085313","0.00631871991353601","0.0116123976881703"
"Taeglich","1995","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1995","Realschule","Westdeutschland","","","",""
"Taeglich","1995","Realschule","Ostdeutschland","","","",""
"Taeglich","1995","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1995","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1995","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland","144","0.138302914257503","0.113759539842593","0.162846288672414"
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","Hauptschule","Westdeutschland","716","0.146062825896168","0.136145895603277","0.155979756189058"
"Min 1x pro Woche","1995","Hauptschule","Ostdeutschland","36","0.0291485244468164","0.0196739283637139","0.038623120529919"
"Min 1x pro Woche","1995","Realschule","Westdeutschland","171","0.106346825823461","0.0919647192294888","0.120728932417433"
"Min 1x pro Woche","1995","Realschule","Ostdeutschland","51","0.0353049295878738","0.0253792155712905","0.0452306436044572"
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland","124","0.11624712439755","0.0953300302338395","0.137164218561261"
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Westdeutschland","111","0.119726706386548","0.0987032249869489","0.140750187786147"
"Min 1x pro Woche","1995","AkademikerIn","Ostdeutschland","34","0.0383892810128532","0.0253102532159133","0.0514683088097931"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland","108","0.107345852619601","0.0853381077190942","0.129353597520107"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","Hauptschule","Westdeutschland","608","0.116351881820404","0.107348185562337","0.12535557807847"
"Min 1x pro Monat","1995","Hauptschule","Ostdeutschland","50","0.0486226956076756","0.0365091318644755","0.0607362593508758"
"Min 1x pro Monat","1995","Realschule","Westdeutschland","184","0.0990548953170691","0.0851181015741014","0.112991689060037"
"Min 1x pro Monat","1995","Realschule","Ostdeutschland","43","0.0319370003096637","0.0224801192826167","0.0413938813367108"
"Min 1x pro Monat","1995","(Fach-)Abitur","Westdeutschland","83","0.0781309062035928","0.0606166829792471","0.0956451294279385"
"Min 1x pro Monat","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Westdeutschland","104","0.109842977455767","0.0895932205637734","0.130092734347761"
"Min 1x pro Monat","1995","AkademikerIn","Ostdeutschland","30","0.0402158228768971","0.0268419836377267","0.0535896621160675"
"Seltener","1995","(noch) kein Abschluss","Westdeutschland","180","0.262312713344535","0.231038448171909","0.293586978517161"
"Seltener","1995","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1995","Hauptschule","Westdeutschland","1460","0.301904389310019","0.289013389011113","0.314795389608924"
"Seltener","1995","Hauptschule","Ostdeutschland","189","0.15193132333706","0.131714394090394","0.172148252583727"
"Seltener","1995","Realschule","Westdeutschland","577","0.324040634475658","0.302206510702331","0.345874758248985"
"Seltener","1995","Realschule","Ostdeutschland","218","0.158681801927983","0.139030435364985","0.178333168490981"
"Seltener","1995","(Fach-)Abitur","Westdeutschland","258","0.265748798805092","0.236921575641338","0.294576021968845"
"Seltener","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1995","AkademikerIn","Westdeutschland","265","0.278613832732197","0.249581255053423","0.30764641041097"
"Seltener","1995","AkademikerIn","Ostdeutschland","147","0.160719597572266","0.135718516694917","0.185720678449615"
"Nie","1995","(noch) kein Abschluss","Westdeutschland","317","0.483784379615218","0.448255395753646","0.51931336347679"
"Nie","1995","(noch) kein Abschluss","Ostdeutschland","83","0.729037965071803","0.64709000174672","0.810985928396885"
"Nie","1995","Hauptschule","Westdeutschland","2039","0.426715344172557","0.412827055333852","0.440603633011261"
"Nie","1995","Hauptschule","Ostdeutschland","936","0.770297456608448","0.746606196911113","0.793988716305782"
"Nie","1995","Realschule","Westdeutschland","825","0.466068544701953","0.442796026094494","0.489341063309411"
"Nie","1995","Realschule","Ostdeutschland","1015","0.772859953521323","0.750325537339916","0.79539436970273"
"Nie","1995","(Fach-)Abitur","Westdeutschland","428","0.534310194189706","0.501757276662277","0.566863111717135"
"Nie","1995","(Fach-)Abitur","Ostdeutschland","116","0.727509927269264","0.656728208965727","0.7982916455728"
"Nie","1995","AkademikerIn","Westdeutschland","434","0.485904866089481","0.45353821807482","0.518271514104141"
"Nie","1995","AkademikerIn","Ostdeutschland","618","0.760675298537984","0.731630775735726","0.789719821340241"
"Taeglich","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1996","Hauptschule","Westdeutschland","","","",""
"Taeglich","1996","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1996","Realschule","Westdeutschland","","","",""
"Taeglich","1996","Realschule","Ostdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Westdeutschland","116","0.124990433112601","0.100867824004866","0.149113042220337"
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","Hauptschule","Westdeutschland","653","0.137300706192253","0.127497814459993","0.147103597924512"
"Min 1x pro Woche","1996","Hauptschule","Ostdeutschland","34","0.0301369641851476","0.0203905624733197","0.0398833658969755"
"Min 1x pro Woche","1996","Realschule","Westdeutschland","174","0.110474090250934","0.0958865925207259","0.125061587981142"
"Min 1x pro Woche","1996","Realschule","Ostdeutschland","48","0.0354045794903681","0.0254877580306022","0.045321400950134"
"Min 1x pro Woche","1996","(Fach-)Abitur","Westdeutschland","101","0.101291854208136","0.0811853468585827","0.12139836155769"
