year,migback,pgisced97,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Direct migration background,Lower Secondary Level,Seldom,0.24853,210,858,0.21959,0.27746
1990,Direct migration background,Lower Secondary Level,Never,0.40965,377,858,0.37673,0.44258
1990,Direct migration background,Upper Secondary Level,At least once per week,0.12256,129,862,0.10065,0.14446
1990,Direct migration background,Upper Secondary Level,At least once per month,0.11377,106,862,0.09256,0.13498
1990,Direct migration background,Upper Secondary Level,Seldom,0.28970,253,862,0.25940,0.32000
1990,Direct migration background,Upper Secondary Level,Never,0.46351,374,862,0.43021,0.49682
1990,Direct migration background,Post-secondary Non-tertiary Level,Never,0.49334,44,44,0.34390,0.64277
1990,Direct migration background,First Stage of Tertiary Education,Never,0.51744,31,31,0.33863,0.69625
1990,Direct migration background,Second Stage of Tertiary Education,Seldom,0.27344,35,100,0.18564,0.36124
1990,Direct migration background,Second Stage of Tertiary Education,Never,0.46541,65,100,0.36715,0.56367
1990,Indirect migration background,Lower Secondary Level,Seldom,0.27311,39,89,0.18002,0.36621
1990,Indirect migration background,Lower Secondary Level,Never,0.46154,50,89,0.35738,0.56570
1990,Indirect migration background,Upper Secondary Level,Seldom,0.31478,33,81,0.21301,0.41656
1990,Indirect migration background,Upper Secondary Level,Never,0.49390,48,81,0.38434,0.60346
1992,No migration background,Pre-primary Level,Seldom,0.34920,34,105,0.25758,0.44082
1992,No migration background,Pre-primary Level,Never,0.46375,71,105,0.36791,0.55960
1992,No migration background,Primary Level,Never,0.61746,58,58,0.49129,0.74363
1992,No migration background,Lower Secondary Level,At least once per week,0.14599,234,1779,0.12958,0.16240
1992,No migration background,Lower Secondary Level,At least once per month,0.10674,169,1779,0.09239,0.12110
1992,No migration background,Lower Secondary Level,Seldom,0.26433,452,1779,0.24383,0.28482
1992,No migration background,Lower Secondary Level,Never,0.47233,924,1779,0.44912,0.49553
1992,No migration background,Upper Secondary Level,At least once per week,0.09252,451,5703,0.08500,0.10004
1992,No migration background,Upper Secondary Level,At least once per month,0.07448,393,5703,0.06767,0.08130
1992,No migration background,Upper Secondary Level,Seldom,0.28769,1529,5703,0.27594,0.29944
1992,No migration background,Upper Secondary Level,Never,0.53368,3330,5703,0.52073,0.54663
1992,No migration background,Post-secondary Non-tertiary Level,Seldom,0.26774,72,234,0.21088,0.32459
1992,No migration background,Post-secondary Non-tertiary Level,Never,0.57531,162,234,0.51184,0.63878
1992,No migration background,First Stage of Tertiary Education,At least once per week,0.13028,80,690,0.10515,0.15542
1992,No migration background,First Stage of Tertiary Education,At least once per month,0.08164,54,690,0.06120,0.10209
1992,No migration background,First Stage of Tertiary Education,Seldom,0.30165,205,690,0.26738,0.33592
1992,No migration background,First Stage of Tertiary Education,Never,0.47255,351,690,0.43527,0.50983
1992,No migration background,Second Stage of Tertiary Education,At least once per week,0.11429,134,1508,0.09823,0.13035
1992,No migration background,Second Stage of Tertiary Education,At least once per month,0.06401,81,1508,0.05165,0.07637
1992,No migration background,Second Stage of Tertiary Education,Seldom,0.23889,332,1508,0.21736,0.26042
1992,No migration background,Second Stage of Tertiary Education,Never,0.57337,961,1508,0.54839,0.59834
1992,Direct migration background,Primary Level,At least once per week,0.18402,106,509,0.15032,0.21771
1992,Direct migration background,Primary Level,At least once per month,0.10687,67,509,0.08000,0.13374
1992,Direct migration background,Primary Level,Seldom,0.20497,122,509,0.16987,0.24008
1992,Direct migration background,Primary Level,Never,0.49312,214,509,0.44964,0.53660
1992,Direct migration background,Lower Secondary Level,At least once per week,0.17536,135,812,0.14919,0.20153
1992,Direct migration background,Lower Secondary Level,At least once per month,0.12737,128,812,0.10443,0.15032
1992,Direct migration background,Lower Secondary Level,Seldom,0.22902,173,812,0.20010,0.25794
1992,Direct migration background,Lower Secondary Level,Never,0.45514,376,812,0.42086,0.48941
1992,Direct migration background,Upper Secondary Level,At least once per week,0.11172,111,836,0.09035,0.13308
1992,Direct migration background,Upper Secondary Level,At least once per month,0.12990,122,836,0.10709,0.15270
1992,Direct migration background,Upper Secondary Level,Seldom,0.22537,201,836,0.19703,0.25371
1992,Direct migration background,Upper Secondary Level,Never,0.51011,402,836,0.47620,0.54401
1992,Direct migration background,Post-secondary Non-tertiary Level,Never,0.55294,53,53,0.41780,0.68808
1992,Direct migration background,Second Stage of Tertiary Education,Seldom,0.18925,31,102,0.11285,0.26564
1992,Direct migration background,Second Stage of Tertiary Education,Never,0.52671,71,102,0.42934,0.62409
1992,Indirect migration background,Lower Secondary Level,Seldom,0.33691,54,138,0.25776,0.41605
1992,Indirect migration background,Lower Secondary Level,Never,0.49365,84,138,0.40993,0.57737
1992,Indirect migration background,Upper Secondary Level,Seldom,0.26614,43,103,0.18038,0.35191
1992,Indirect migration background,Upper Secondary Level,Never,0.60031,60,103,0.50525,0.69537
1994,No migration background,Pre-primary Level,Seldom,0.29584,37,141,0.22023,0.37144
1994,No migration background,Pre-primary Level,Never,0.55024,104,141,0.46783,0.63264
1994,No migration background,Primary Level,Never,0.70175,48,48,0.57096,0.83255
1994,No migration background,Lower Secondary Level,At least once per week,0.15484,212,1589,0.13705,0.17263
1994,No migration background,Lower Secondary Level,At least once per month,0.10290,155,1589,0.08795,0.11784
1994,No migration background,Lower Secondary Level,Seldom,0.26032,403,1589,0.23874,0.28190
1994,No migration background,Lower Secondary Level,Never,0.47102,819,1589,0.44647,0.49558
1994,No migration background,Upper Secondary Level,At least once per week,0.09147,431,5561,0.08389,0.09904
1994,No migration background,Upper Secondary Level,At least once per month,0.08253,421,5561,0.07530,0.08977
1994,No migration background,Upper Secondary Level,Seldom,0.29029,1507,5561,0.27836,0.30222
1994,No migration background,Upper Secondary Level,Never,0.52570,3202,5561,0.51258,0.53883
1994,No migration background,Post-secondary Non-tertiary Level,Seldom,0.28852,79,249,0.23213,0.34491
1994,No migration background,Post-secondary Non-tertiary Level,Never,0.55534,170,249,0.49349,0.61719
1994,No migration background,First Stage of Tertiary Education,At least once per week,0.12383,75,676,0.09898,0.14867
1994,No migration background,First Stage of Tertiary Education,At least once per month,0.07623,56,676,0.05621,0.09625
1994,No migration background,First Stage of Tertiary Education,Seldom,0.29850,208,676,0.26398,0.33302
1994,No migration background,First Stage of Tertiary Education,Never,0.48964,337,676,0.45193,0.52735
1994,No migration background,Second Stage of Tertiary Education,At least once per week,0.10521,130,1513,0.08974,0.12068
1994,No migration background,Second Stage of Tertiary Education,At least once per month,0.06524,86,1513,0.05280,0.07769
1994,No migration background,Second Stage of Tertiary Education,Seldom,0.26090,375,1513,0.23877,0.28304
1994,No migration background,Second Stage of Tertiary Education,Never,0.56440,922,1513,0.53940,0.58939
1994,Direct migration background,Primary Level,At least once per week,0.18390,99,466,0.14868,0.21911
1994,Direct migration background,Primary Level,At least once per month,0.13840,79,466,0.10701,0.16979
1994,Direct migration background,Primary Level,Seldom,0.28302,124,466,0.24208,0.32397
1994,Direct migration background,Primary Level,Never,0.39438,164,466,0.34996,0.43880
1994,Direct migration background,Lower Secondary Level,At least once per week,0.17044,127,704,0.14265,0.19824
1994,Direct migration background,Lower Secondary Level,At least once per month,0.15235,114,704,0.12578,0.17891
1994,Direct migration background,Lower Secondary Level,Seldom,0.26084,188,704,0.22838,0.29330
1994,Direct migration background,Lower Secondary Level,Never,0.40995,275,704,0.37359,0.44631
1994,Direct migration background,Upper Secondary Level,At least once per week,0.12859,121,815,0.10560,0.15159
1994,Direct migration background,Upper Secondary Level,At least once per month,0.11844,116,815,0.09625,0.14064
1994,Direct migration background,Upper Secondary Level,Seldom,0.26637,229,815,0.23601,0.29674
1994,Direct migration background,Upper Secondary Level,Never,0.48450,349,815,0.45017,0.51883
1994,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38036,33,33,0.21215,0.54857
1994,Direct migration background,Second Stage of Tertiary Education,Never,0.55459,67,67,0.43468,0.67450
1994,Indirect migration background,Lower Secondary Level,Seldom,0.24537,47,146,0.17533,0.31541
1994,Indirect migration background,Lower Secondary Level,Never,0.56147,99,146,0.48070,0.64224
1994,Indirect migration background,Upper Secondary Level,Seldom,0.29112,55,129,0.21242,0.36982
1994,Indirect migration background,Upper Secondary Level,Never,0.57759,74,129,0.49202,0.66317
1995,No migration background,Pre-primary Level,Seldom,0.28531,46,164,0.21599,0.35463
1995,No migration background,Pre-primary Level,Never,0.56116,118,164,0.48498,0.63734
1995,No migration background,Primary Level,Never,0.51266,34,34,0.34212,0.68320
1995,No migration background,Lower Secondary Level,At least once per week,0.16648,219,1536,0.14784,0.18511
1995,No migration background,Lower Secondary Level,At least once per month,0.11670,164,1536,0.10064,0.13277
1995,No migration background,Lower Secondary Level,Seldom,0.26725,402,1536,0.24511,0.28939
1995,No migration background,Lower Secondary Level,Never,0.44541,751,1536,0.42055,0.47027
1995,No migration background,Upper Secondary Level,At least once per week,0.09576,447,5516,0.08800,0.10353
1995,No migration background,Upper Secondary Level,At least once per month,0.08445,412,5516,0.07711,0.09178
1995,No migration background,Upper Secondary Level,Seldom,0.28206,1458,5516,0.27018,0.29394
1995,No migration background,Upper Secondary Level,Never,0.52761,3199,5516,0.51444,0.54079
1995,No migration background,Post-secondary Non-tertiary Level,Seldom,0.27737,86,258,0.22263,0.33211
1995,No migration background,Post-secondary Non-tertiary Level,Never,0.54930,172,258,0.48847,0.61013
1995,No migration background,First Stage of Tertiary Education,At least once per week,0.11008,72,683,0.08659,0.13358
1995,No migration background,First Stage of Tertiary Education,At least once per month,0.07563,54,683,0.05579,0.09548
1995,No migration background,First Stage of Tertiary Education,Seldom,0.30921,212,683,0.27453,0.34390
1995,No migration background,First Stage of Tertiary Education,Never,0.49783,345,683,0.46030,0.53536
1995,No migration background,Second Stage of Tertiary Education,At least once per week,0.09996,127,1543,0.08499,0.11493
1995,No migration background,Second Stage of Tertiary Education,At least once per month,0.07991,111,1543,0.06638,0.09344
1995,No migration background,Second Stage of Tertiary Education,Seldom,0.24043,360,1543,0.21910,0.26177
1995,No migration background,Second Stage of Tertiary Education,Never,0.57541,945,1543,0.55074,0.60008
1995,Direct migration background,Primary Level,At least once per week,0.20198,109,455,0.16505,0.23891
1995,Direct migration background,Primary Level,At least once per month,0.13734,71,455,0.10568,0.16900
1995,Direct migration background,Primary Level,Seldom,0.18895,98,455,0.15294,0.22496
1995,Direct migration background,Primary Level,Never,0.45866,177,455,0.41283,0.50450
1995,Direct migration background,Lower Secondary Level,At least once per week,0.20885,167,774,0.18019,0.23750
1995,Direct migration background,Lower Secondary Level,At least once per month,0.14170,136,774,0.11712,0.16629
1995,Direct migration background,Lower Secondary Level,Seldom,0.23266,187,774,0.20287,0.26245
1995,Direct migration background,Lower Secondary Level,Never,0.41273,284,774,0.37802,0.44744
1995,Direct migration background,Upper Secondary Level,At least once per week,0.16476,180,983,0.14156,0.18797
1995,Direct migration background,Upper Secondary Level,At least once per month,0.13145,151,983,0.11031,0.15258
1995,Direct migration background,Upper Secondary Level,Seldom,0.21854,249,983,0.19269,0.24439
1995,Direct migration background,Upper Secondary Level,Never,0.48080,403,983,0.44955,0.51205
1995,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.21012,43,136,0.14139,0.27884
1995,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.21153,33,136,0.14264,0.28042
1995,Direct migration background,Post-secondary Non-tertiary Level,Never,0.49774,60,136,0.41340,0.58208
1995,Direct migration background,Second Stage of Tertiary Education,Seldom,0.23177,50,151,0.16424,0.29930
1995,Direct migration background,Second Stage of Tertiary Education,Never,0.51885,101,151,0.43889,0.59881
1995,Indirect migration background,Lower Secondary Level,Seldom,0.30788,51,135,0.22972,0.38604
1995,Indirect migration background,Lower Secondary Level,Never,0.51368,84,135,0.42905,0.59830
1995,Indirect migration background,Upper Secondary Level,Seldom,0.19895,52,151,0.13507,0.26284
1995,Indirect migration background,Upper Secondary Level,Never,0.68541,99,151,0.61110,0.75972
1996,No migration background,Pre-primary Level,Seldom,0.28848,50,186,0.22319,0.35376
1996,No migration background,Pre-primary Level,Never,0.58102,136,186,0.50992,0.65211
1996,No migration background,Primary Level,Never,0.49295,31,31,0.31405,0.67186
1996,No migration background,Lower Secondary Level,At least once per week,0.15434,192,1479,0.13592,0.17275
1996,No migration background,Lower Secondary Level,At least once per month,0.10024,139,1479,0.08493,0.11555
1996,No migration background,Lower Secondary Level,Seldom,0.27783,393,1479,0.25499,0.30067
1996,No migration background,Lower Secondary Level,Never,0.45463,755,1479,0.42924,0.48001
1996,No migration background,Upper Secondary Level,At least once per week,0.08625,390,5466,0.07881,0.09370
1996,No migration background,Upper Secondary Level,At least once per month,0.08784,420,5466,0.08033,0.09534
1996,No migration background,Upper Secondary Level,Seldom,0.31025,1551,5466,0.29799,0.32252
1996,No migration background,Upper Secondary Level,Never,0.51140,3105,5466,0.49815,0.52466
1996,No migration background,Post-secondary Non-tertiary Level,Seldom,0.32144,104,278,0.26644,0.37644
1996,No migration background,Post-secondary Non-tertiary Level,Never,0.53824,174,278,0.47953,0.59695
1996,No migration background,First Stage of Tertiary Education,At least once per week,0.11360,71,682,0.08977,0.13744
1996,No migration background,First Stage of Tertiary Education,At least once per month,0.08093,60,682,0.06044,0.10141
1996,No migration background,First Stage of Tertiary Education,Seldom,0.33145,220,682,0.29609,0.36680
1996,No migration background,First Stage of Tertiary Education,Never,0.46509,331,682,0.42762,0.50255
1996,No migration background,Second Stage of Tertiary Education,At least once per week,0.10615,129,1557,0.09084,0.12145
1996,No migration background,Second Stage of Tertiary Education,At least once per month,0.07452,107,1557,0.06147,0.08757
1996,No migration background,Second Stage of Tertiary Education,Seldom,0.26237,389,1557,0.24051,0.28423
1996,No migration background,Second Stage of Tertiary Education,Never,0.54862,932,1557,0.52389,0.57335
1996,Direct migration background,Primary Level,At least once per week,0.16153,78,420,0.12629,0.19677
1996,Direct migration background,Primary Level,At least once per month,0.14744,72,420,0.11349,0.18139
1996,Direct migration background,Primary Level,Seldom,0.21952,111,420,0.17989,0.25916
1996,Direct migration background,Primary Level,Never,0.46757,159,420,0.41980,0.51535
1996,Direct migration background,Lower Secondary Level,At least once per week,0.19199,130,720,0.16320,0.22078
1996,Direct migration background,Lower Secondary Level,At least once per month,0.12975,119,720,0.10519,0.15431
1996,Direct migration background,Lower Secondary Level,Seldom,0.27442,201,720,0.24180,0.30704
1996,Direct migration background,Lower Secondary Level,Never,0.39509,270,720,0.35935,0.43082
1996,Direct migration background,Upper Secondary Level,At least once per week,0.15431,163,931,0.13109,0.17753
1996,Direct migration background,Upper Secondary Level,At least once per month,0.11786,126,931,0.09714,0.13858
1996,Direct migration background,Upper Secondary Level,Seldom,0.25195,250,931,0.22405,0.27986
1996,Direct migration background,Upper Secondary Level,Never,0.47487,392,931,0.44278,0.50697
1996,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.16896,33,128,0.10379,0.23414
1996,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.26748,35,128,0.19050,0.34447
1996,Direct migration background,Post-secondary Non-tertiary Level,Never,0.48538,60,128,0.39845,0.57230
1996,Direct migration background,Second Stage of Tertiary Education,Seldom,0.29792,52,147,0.22374,0.37211
1996,Direct migration background,Second Stage of Tertiary Education,Never,0.52033,95,147,0.43929,0.60137
1996,Indirect migration background,Lower Secondary Level,Seldom,0.41887,58,149,0.33938,0.49835
1996,Indirect migration background,Lower Secondary Level,Never,0.46589,91,149,0.38552,0.54626
1996,Indirect migration background,Upper Secondary Level,Seldom,0.31211,69,175,0.24326,0.38096
1996,Indirect migration background,Upper Secondary Level,Never,0.53227,106,175,0.45813,0.60641
1997,No migration background,Pre-primary Level,Seldom,0.33213,64,188,0.26462,0.39963
1997,No migration background,Pre-primary Level,Never,0.49020,124,188,0.41855,0.56185
1997,No migration background,Primary Level,Never,0.68755,33,33,0.52696,0.84814
1997,No migration background,Lower Secondary Level,At least once per week,0.15515,186,1430,0.13637,0.17392
1997,No migration background,Lower Secondary Level,At least once per month,0.09180,128,1430,0.07683,0.10677
1997,No migration background,Lower Secondary Level,Seldom,0.28470,394,1430,0.26130,0.30810
1997,No migration background,Lower Secondary Level,Never,0.45709,722,1430,0.43126,0.48292
1997,No migration background,Upper Secondary Level,At least once per week,0.08753,384,5354,0.07996,0.09511
1997,No migration background,Upper Secondary Level,At least once per month,0.08515,422,5354,0.07767,0.09263
1997,No migration background,Upper Secondary Level,Seldom,0.30202,1501,5354,0.28972,0.31432
1997,No migration background,Upper Secondary Level,Never,0.51481,3047,5354,0.50142,0.52820
1997,No migration background,Post-secondary Non-tertiary Level,Seldom,0.34959,99,271,0.29271,0.40646
1997,No migration background,Post-secondary Non-tertiary Level,Never,0.53121,172,271,0.47169,0.59074
1997,No migration background,First Stage of Tertiary Education,At least once per week,0.10891,69,684,0.08555,0.13227
1997,No migration background,First Stage of Tertiary Education,At least once per month,0.07491,51,684,0.05517,0.09465
1997,No migration background,First Stage of Tertiary Education,Seldom,0.33869,236,684,0.30319,0.37418
1997,No migration background,First Stage of Tertiary Education,Never,0.46222,328,684,0.42483,0.49961
1997,No migration background,Second Stage of Tertiary Education,At least once per week,0.09922,124,1559,0.08438,0.11407
1997,No migration background,Second Stage of Tertiary Education,At least once per month,0.08820,117,1559,0.07412,0.10228
1997,No migration background,Second Stage of Tertiary Education,Seldom,0.25204,397,1559,0.23048,0.27360
1997,No migration background,Second Stage of Tertiary Education,Never,0.55198,921,1559,0.52729,0.57667
1997,Direct migration background,Primary Level,At least once per week,0.16373,85,394,0.12715,0.20032
1997,Direct migration background,Primary Level,At least once per month,0.14921,56,394,0.11399,0.18444
1997,Direct migration background,Primary Level,Seldom,0.23917,110,394,0.19699,0.28134
1997,Direct migration background,Primary Level,Never,0.44684,143,394,0.39769,0.49600
1997,Direct migration background,Lower Secondary Level,At least once per week,0.18267,131,687,0.15376,0.21159
1997,Direct migration background,Lower Secondary Level,At least once per month,0.12523,103,687,0.10047,0.15000
1997,Direct migration background,Lower Secondary Level,Seldom,0.27865,190,687,0.24510,0.31220
1997,Direct migration background,Lower Secondary Level,Never,0.40045,263,687,0.36378,0.43712
1997,Direct migration background,Upper Secondary Level,At least once per week,0.15050,144,892,0.12702,0.17398
1997,Direct migration background,Upper Secondary Level,At least once per month,0.10018,106,892,0.08046,0.11989
1997,Direct migration background,Upper Secondary Level,Seldom,0.28091,284,892,0.25139,0.31042
1997,Direct migration background,Upper Secondary Level,Never,0.45884,358,892,0.42612,0.49156
1997,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.16547,31,119,0.09842,0.23252
1997,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.26369,31,119,0.18418,0.34319
1997,Direct migration background,Post-secondary Non-tertiary Level,Never,0.51254,57,119,0.42235,0.60273
1997,Direct migration background,Second Stage of Tertiary Education,Seldom,0.29756,56,136,0.22044,0.37468
1997,Direct migration background,Second Stage of Tertiary Education,Never,0.48585,80,136,0.40154,0.57016
1997,Indirect migration background,Pre-primary Level,Never,0.65496,38,38,0.50178,0.80814
1997,Indirect migration background,Lower Secondary Level,Seldom,0.41613,75,170,0.34181,0.49045
1997,Indirect migration background,Lower Secondary Level,Never,0.48180,95,170,0.40646,0.55713
1997,Indirect migration background,Upper Secondary Level,Seldom,0.23277,61,170,0.16906,0.29649
1997,Indirect migration background,Upper Secondary Level,Never,0.65385,109,170,0.58212,0.72558
1998,No migration background,Pre-primary Level,Seldom,0.31506,72,205,0.25131,0.37880
1998,No migration background,Pre-primary Level,Never,0.52077,133,205,0.45222,0.58933
1998,No migration background,Primary Level,Never,0.64747,43,43,0.50298,0.79196
1998,No migration background,Lower Secondary Level,At least once per week,0.14492,210,1667,0.12802,0.16182
1998,No migration background,Lower Secondary Level,At least once per month,0.12607,191,1667,0.11013,0.14201
1998,No migration background,Lower Secondary Level,Seldom,0.27116,455,1667,0.24981,0.29251
1998,No migration background,Lower Secondary Level,Never,0.44617,811,1667,0.42230,0.47004
1998,No migration background,Upper Secondary Level,At least once per week,0.08668,457,5941,0.07953,0.09384
1998,No migration background,Upper Secondary Level,At least once per month,0.08406,472,5941,0.07700,0.09112
1998,No migration background,Upper Secondary Level,Seldom,0.30948,1739,5941,0.29772,0.32124
1998,No migration background,Upper Secondary Level,Never,0.51246,3273,5941,0.49974,0.52517
1998,No migration background,Post-secondary Non-tertiary Level,Seldom,0.32617,106,306,0.27355,0.37878
1998,No migration background,Post-secondary Non-tertiary Level,Never,0.52978,200,306,0.47377,0.58580
1998,No migration background,First Stage of Tertiary Education,At least once per week,0.10085,67,747,0.07924,0.12246
1998,No migration background,First Stage of Tertiary Education,At least once per month,0.07754,64,747,0.05835,0.09673
1998,No migration background,First Stage of Tertiary Education,Seldom,0.33693,260,747,0.30302,0.37085
1998,No migration background,First Stage of Tertiary Education,Never,0.47670,356,747,0.44086,0.51254
1998,No migration background,Second Stage of Tertiary Education,At least once per week,0.09450,135,1743,0.08076,0.10823
1998,No migration background,Second Stage of Tertiary Education,At least once per month,0.08872,135,1743,0.07537,0.10207
1998,No migration background,Second Stage of Tertiary Education,Seldom,0.26561,469,1743,0.24487,0.28635
1998,No migration background,Second Stage of Tertiary Education,Never,0.54370,1004,1743,0.52031,0.56709
1998,Direct migration background,Primary Level,At least once per week,0.21983,82,362,0.17711,0.26255
1998,Direct migration background,Primary Level,At least once per month,0.16320,60,362,0.12508,0.20133
1998,Direct migration background,Primary Level,Seldom,0.24232,91,362,0.19811,0.28652
1998,Direct migration background,Primary Level,Never,0.37088,129,362,0.32105,0.42071
1998,Direct migration background,Lower Secondary Level,At least once per week,0.20342,126,653,0.17252,0.23432
1998,Direct migration background,Lower Secondary Level,At least once per month,0.13636,101,653,0.11002,0.16271
1998,Direct migration background,Lower Secondary Level,Seldom,0.28596,184,653,0.25127,0.32064
1998,Direct migration background,Lower Secondary Level,Never,0.36557,242,653,0.32860,0.40254
1998,Direct migration background,Upper Secondary Level,At least once per week,0.15308,140,840,0.12871,0.17744
1998,Direct migration background,Upper Secondary Level,At least once per month,0.12858,98,840,0.10593,0.15123
1998,Direct migration background,Upper Secondary Level,Seldom,0.26274,259,840,0.23296,0.29252
1998,Direct migration background,Upper Secondary Level,Never,0.44707,343,840,0.41343,0.48071
1998,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.24540,37,86,0.15391,0.33688
1998,Direct migration background,Post-secondary Non-tertiary Level,Never,0.41560,49,86,0.31083,0.52037
1998,Direct migration background,Second Stage of Tertiary Education,Seldom,0.35497,65,143,0.27627,0.43367
1998,Direct migration background,Second Stage of Tertiary Education,Never,0.39849,78,143,0.31797,0.47902
1998,Indirect migration background,Pre-primary Level,Never,0.53876,32,32,0.36327,0.71424
1998,Indirect migration background,Lower Secondary Level,Seldom,0.33093,66,167,0.25935,0.40251
1998,Indirect migration background,Lower Secondary Level,Never,0.51469,101,167,0.43866,0.59072
1998,Indirect migration background,Upper Secondary Level,Seldom,0.34323,75,170,0.27165,0.41481
1998,Indirect migration background,Upper Secondary Level,Never,0.49109,95,170,0.41572,0.56646
1999,No migration background,Pre-primary Level,Seldom,0.40489,82,209,0.33818,0.47160
1999,No migration background,Pre-primary Level,Never,0.51754,127,209,0.44963,0.58545
1999,No migration background,Primary Level,Never,0.61678,42,42,0.46796,0.76560
1999,No migration background,Lower Secondary Level,At least once per week,0.14711,198,1630,0.12991,0.16432
1999,No migration background,Lower Secondary Level,At least once per month,0.09782,148,1630,0.08340,0.11225
1999,No migration background,Lower Secondary Level,Seldom,0.29515,464,1630,0.27300,0.31729
1999,No migration background,Lower Secondary Level,Never,0.45533,820,1630,0.43115,0.47952
1999,No migration background,Upper Secondary Level,At least once per week,0.08391,424,5898,0.07683,0.09098
1999,No migration background,Upper Secondary Level,At least once per month,0.07826,450,5898,0.07140,0.08511
1999,No migration background,Upper Secondary Level,Seldom,0.31805,1774,5898,0.30617,0.32994
1999,No migration background,Upper Secondary Level,Never,0.51402,3250,5898,0.50126,0.52678
1999,No migration background,Post-secondary Non-tertiary Level,Seldom,0.38209,131,320,0.32876,0.43541
1999,No migration background,Post-secondary Non-tertiary Level,Never,0.49854,189,320,0.44367,0.55341
1999,No migration background,First Stage of Tertiary Education,At least once per week,0.10092,66,740,0.07920,0.12264
1999,No migration background,First Stage of Tertiary Education,At least once per month,0.07173,62,740,0.05313,0.09034
1999,No migration background,First Stage of Tertiary Education,Seldom,0.34904,267,740,0.31467,0.38341
1999,No migration background,First Stage of Tertiary Education,Never,0.46701,345,740,0.43104,0.50298
1999,No migration background,Second Stage of Tertiary Education,At least once per week,0.08264,112,1742,0.06970,0.09557
1999,No migration background,Second Stage of Tertiary Education,At least once per month,0.08448,133,1742,0.07142,0.09754
1999,No migration background,Second Stage of Tertiary Education,Seldom,0.28980,493,1742,0.26849,0.31111
1999,No migration background,Second Stage of Tertiary Education,Never,0.53612,1004,1742,0.51269,0.55954
1999,Direct migration background,Primary Level,At least once per week,0.17469,62,339,0.13421,0.21517
1999,Direct migration background,Primary Level,At least once per month,0.18772,61,339,0.14609,0.22935
1999,Direct migration background,Primary Level,Seldom,0.23903,96,339,0.19356,0.28450
1999,Direct migration background,Primary Level,Never,0.39777,120,339,0.34559,0.44995
1999,Direct migration background,Lower Secondary Level,At least once per week,0.20767,113,608,0.17540,0.23994
1999,Direct migration background,Lower Secondary Level,At least once per month,0.11406,91,608,0.08877,0.13935
