year,quintil_oecd,sampreg,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,4th Quintile,East,Never,0.77872,242,290,0.73086,0.82658
1992,5th Quintile,West,At least once per week,0.12223,254,2244,0.10867,0.13579
1992,5th Quintile,West,At least once per month,0.08225,196,2244,0.07088,0.09362
1992,5th Quintile,West,Seldom,0.31349,723,2244,0.29429,0.33268
1992,5th Quintile,West,Never,0.48203,1071,2244,0.46135,0.50271
1992,5th Quintile,East,Never,0.84449,111,111,0.77676,0.91221
1994,1st Quintile,West,At least once per week,0.15913,273,1536,0.14083,0.17743
1994,1st Quintile,West,At least once per month,0.10195,190,1536,0.08682,0.11709
1994,1st Quintile,West,Seldom,0.27630,400,1536,0.25393,0.29867
1994,1st Quintile,West,Never,0.46262,673,1536,0.43768,0.48757
1994,1st Quintile,East,At least once per week,0.04043,40,933,0.02779,0.05308
1994,1st Quintile,East,Seldom,0.12205,118,933,0.10104,0.14307
1994,1st Quintile,East,Never,0.80082,775,933,0.77517,0.82646
1994,2nd Quintile,West,At least once per week,0.13760,234,1585,0.12063,0.15456
1994,2nd Quintile,West,At least once per month,0.12935,203,1585,0.11282,0.14588
1994,2nd Quintile,West,Seldom,0.32574,510,1585,0.30266,0.34882
1994,2nd Quintile,West,Never,0.40732,638,1585,0.38312,0.43151
1994,2nd Quintile,East,At least once per week,0.03289,34,1074,0.02222,0.04356
1994,2nd Quintile,East,At least once per month,0.04272,46,1074,0.03062,0.05482
1994,2nd Quintile,East,Seldom,0.14984,179,1074,0.12849,0.17120
1994,2nd Quintile,East,Never,0.77454,815,1074,0.74954,0.79955
1994,3rd Quintile,West,At least once per week,0.12623,225,1800,0.11088,0.14158
1994,3rd Quintile,West,At least once per month,0.10557,205,1800,0.09137,0.11977
1994,3rd Quintile,West,Seldom,0.30779,577,1800,0.28646,0.32912
1994,3rd Quintile,West,Never,0.46041,793,1800,0.43738,0.48344
1994,3rd Quintile,East,At least once per week,0.03201,35,856,0.02021,0.04381
1994,3rd Quintile,East,Seldom,0.16308,151,856,0.13831,0.18784
1994,3rd Quintile,East,Never,0.77651,670,856,0.74858,0.80443
1994,4th Quintile,West,At least once per week,0.12413,232,1983,0.10962,0.13865
1994,4th Quintile,West,At least once per month,0.09538,215,1983,0.08245,0.10831
1994,4th Quintile,West,Seldom,0.32340,648,1983,0.30281,0.34400
1994,4th Quintile,West,Never,0.45708,888,1983,0.43515,0.47902
1994,4th Quintile,East,Seldom,0.20488,105,512,0.16989,0.23988
1994,4th Quintile,East,Never,0.73793,407,512,0.69980,0.77606
1994,5th Quintile,West,At least once per week,0.11743,233,2131,0.10375,0.13110
1994,5th Quintile,West,At least once per month,0.09343,228,2131,0.08107,0.10579
1994,5th Quintile,West,Seldom,0.31841,691,2131,0.29863,0.33819
1994,5th Quintile,West,Never,0.47074,979,2131,0.44954,0.49193
1994,5th Quintile,East,Seldom,0.13326,40,255,0.09146,0.17505
1994,5th Quintile,East,Never,0.77749,215,255,0.72634,0.82864
1995,1st Quintile,West,At least once per week,0.15312,323,1736,0.13617,0.17006
1995,1st Quintile,West,At least once per month,0.11401,204,1736,0.09905,0.12896
1995,1st Quintile,West,Seldom,0.24526,420,1736,0.22502,0.26551
1995,1st Quintile,West,Never,0.48761,789,1736,0.46409,0.51113
1995,1st Quintile,East,Seldom,0.12137,99,725,0.09758,0.14516
1995,1st Quintile,East,Never,0.79792,626,725,0.76867,0.82717
1995,2nd Quintile,West,At least once per week,0.16058,308,1829,0.14375,0.17741
1995,2nd Quintile,West,At least once per month,0.12499,248,1829,0.10983,0.14015
1995,2nd Quintile,West,Seldom,0.29768,517,1829,0.27672,0.31864
1995,2nd Quintile,West,Never,0.41674,756,1829,0.39414,0.43935
1995,2nd Quintile,East,At least once per week,0.04454,46,1040,0.03200,0.05708
1995,2nd Quintile,East,At least once per month,0.03494,32,1040,0.02377,0.04610
1995,2nd Quintile,East,Seldom,0.13819,150,1040,0.11720,0.15917
1995,2nd Quintile,East,Never,0.78233,812,1040,0.75724,0.80743
1995,3rd Quintile,West,At least once per week,0.14256,267,1856,0.12665,0.15847
1995,3rd Quintile,West,At least once per month,0.12118,236,1856,0.10633,0.13603
1995,3rd Quintile,West,Seldom,0.28869,545,1856,0.26807,0.30932
1995,3rd Quintile,West,Never,0.44757,808,1856,0.42494,0.47019
1995,3rd Quintile,East,Seldom,0.20169,185,801,0.17388,0.22949
1995,3rd Quintile,East,Never,0.75086,616,801,0.72088,0.78083
1995,4th Quintile,West,At least once per week,0.12152,227,1981,0.10713,0.13592
1995,4th Quintile,West,At least once per month,0.09058,209,1981,0.07793,0.10322
1995,4th Quintile,West,Seldom,0.34011,684,1981,0.31925,0.36098
1995,4th Quintile,West,Never,0.44779,861,1981,0.42588,0.46969
1995,4th Quintile,East,At least once per month,0.05227,31,650,0.03515,0.06939
1995,4th Quintile,East,Seldom,0.17093,111,650,0.14196,0.19989
1995,4th Quintile,East,Never,0.75345,508,650,0.72029,0.78661
1995,5th Quintile,West,At least once per week,0.12787,257,2123,0.11366,0.14208
1995,5th Quintile,West,At least once per month,0.09764,229,2123,0.08501,0.11027
1995,5th Quintile,West,Seldom,0.30393,658,2123,0.28436,0.32350
1995,5th Quintile,West,Never,0.47055,979,2123,0.44932,0.49179
1995,5th Quintile,East,Seldom,0.17647,54,284,0.13205,0.22088
1995,5th Quintile,East,Never,0.69917,230,284,0.64574,0.75261
1996,1st Quintile,West,At least once per week,0.13974,274,1792,0.12368,0.15579
1996,1st Quintile,West,At least once per month,0.10730,224,1792,0.09296,0.12163
1996,1st Quintile,West,Seldom,0.29414,509,1792,0.27303,0.31524
1996,1st Quintile,West,Never,0.45883,785,1792,0.43575,0.48191
1996,1st Quintile,East,Seldom,0.14051,105,727,0.11523,0.16579
1996,1st Quintile,East,Never,0.78461,622,727,0.75470,0.81451
1996,2nd Quintile,West,At least once per week,0.13179,234,1687,0.11565,0.14794
1996,2nd Quintile,West,At least once per month,0.10700,219,1687,0.09225,0.12176
1996,2nd Quintile,West,Seldom,0.32591,527,1687,0.30353,0.34828
1996,2nd Quintile,West,Never,0.43529,707,1687,0.41163,0.45896
1996,2nd Quintile,East,At least once per week,0.03935,35,900,0.02664,0.05206
1996,2nd Quintile,East,Seldom,0.17697,171,900,0.15202,0.20192
1996,2nd Quintile,East,Never,0.75649,694,900,0.72843,0.78455
1996,3rd Quintile,West,At least once per week,0.11746,222,1772,0.10247,0.13246
1996,3rd Quintile,West,At least once per month,0.10952,190,1772,0.09497,0.12406
1996,3rd Quintile,West,Seldom,0.32915,558,1772,0.30726,0.35103
1996,3rd Quintile,West,Never,0.44387,802,1772,0.42073,0.46701
1996,3rd Quintile,East,At least once per week,0.03692,33,906,0.02463,0.04920
1996,3rd Quintile,East,At least once per month,0.03657,33,906,0.02434,0.04880
1996,3rd Quintile,East,Seldom,0.17435,165,906,0.14963,0.19907
1996,3rd Quintile,East,Never,0.75216,675,906,0.72403,0.78029
1996,4th Quintile,West,At least once per week,0.12251,238,2014,0.10819,0.13683
1996,4th Quintile,West,At least once per month,0.10864,224,2014,0.09504,0.12223
1996,4th Quintile,West,Seldom,0.33905,690,2014,0.31837,0.35973
1996,4th Quintile,West,Never,0.42980,862,2014,0.40817,0.45143
1996,4th Quintile,East,At least once per month,0.04342,34,671,0.02799,0.05885
1996,4th Quintile,East,Seldom,0.21437,146,671,0.18329,0.24544
1996,4th Quintile,East,Never,0.71984,491,671,0.68583,0.75384
1996,5th Quintile,West,At least once per week,0.12712,226,2059,0.11273,0.14151
1996,5th Quintile,West,At least once per month,0.09238,207,2059,0.07987,0.10489
1996,5th Quintile,West,Seldom,0.32859,671,2059,0.30830,0.34888
1996,5th Quintile,West,Never,0.45191,955,2059,0.43041,0.47342
1996,5th Quintile,East,Seldom,0.21143,66,340,0.16796,0.25490
1996,5th Quintile,East,Never,0.69531,274,340,0.64631,0.74431
1997,1st Quintile,West,At least once per week,0.14903,272,1666,0.13192,0.16613
1997,1st Quintile,West,At least once per month,0.11534,208,1666,0.09999,0.13068
1997,1st Quintile,West,Seldom,0.27345,469,1666,0.25204,0.29486
1997,1st Quintile,West,Never,0.46219,717,1666,0.43824,0.48614
1997,1st Quintile,East,Seldom,0.14050,85,651,0.11378,0.16721
1997,1st Quintile,East,Never,0.77303,566,651,0.74083,0.80523
1997,2nd Quintile,West,At least once per week,0.12827,255,1746,0.11258,0.14396
1997,2nd Quintile,West,At least once per month,0.09690,173,1746,0.08302,0.11078
1997,2nd Quintile,West,Seldom,0.35470,605,1746,0.33225,0.37714
1997,2nd Quintile,West,Never,0.42013,713,1746,0.39697,0.44329
1997,2nd Quintile,East,At least once per week,0.03974,33,977,0.02748,0.05199
1997,2nd Quintile,East,At least once per month,0.04947,45,977,0.03587,0.06307
1997,2nd Quintile,East,Seldom,0.14671,151,977,0.12451,0.16890
1997,2nd Quintile,East,Never,0.76409,748,977,0.73745,0.79072
1997,3rd Quintile,West,At least once per week,0.12191,213,1760,0.10662,0.13721
1997,3rd Quintile,West,At least once per month,0.09470,184,1760,0.08102,0.10839
1997,3rd Quintile,West,Seldom,0.34318,596,1760,0.32099,0.36537
1997,3rd Quintile,West,Never,0.44020,767,1760,0.41701,0.46340
1997,3rd Quintile,East,At least once per month,0.04852,39,826,0.03386,0.06319
1997,3rd Quintile,East,Seldom,0.19474,170,826,0.16771,0.22176
1997,3rd Quintile,East,Never,0.73295,617,826,0.70276,0.76314
1997,4th Quintile,West,At least once per week,0.13147,239,1937,0.11642,0.14652
1997,4th Quintile,West,At least once per month,0.08703,190,1937,0.07447,0.09958
1997,4th Quintile,West,Seldom,0.33064,679,1937,0.30968,0.35160
1997,4th Quintile,West,Never,0.45087,829,1937,0.42870,0.47303
1997,4th Quintile,East,At least once per month,0.06494,43,686,0.04649,0.08340
1997,4th Quintile,East,Seldom,0.16520,126,686,0.13739,0.19302
1997,4th Quintile,East,Never,0.74568,517,686,0.71307,0.77830
1997,5th Quintile,West,At least once per week,0.11553,203,2030,0.10162,0.12944
1997,5th Quintile,West,At least once per month,0.09078,198,2030,0.07828,0.10328
1997,5th Quintile,West,Seldom,0.33553,698,2030,0.31499,0.35608
1997,5th Quintile,West,Never,0.45816,931,2030,0.43648,0.47984
1997,5th Quintile,East,Seldom,0.19767,58,346,0.15564,0.23969
1997,5th Quintile,East,Never,0.72909,288,346,0.68219,0.77598
1998,1st Quintile,West,At least once per week,0.12157,249,1682,0.10595,0.13720
1998,1st Quintile,West,At least once per month,0.10818,187,1682,0.09333,0.12303
1998,1st Quintile,West,Seldom,0.29814,484,1682,0.27627,0.32001
1998,1st Quintile,West,Never,0.47211,762,1682,0.44825,0.49598
1998,1st Quintile,East,Seldom,0.11563,82,594,0.08989,0.14136
1998,1st Quintile,East,Never,0.80825,512,594,0.77656,0.83993
1998,2nd Quintile,West,At least once per week,0.15201,248,1667,0.13477,0.16925
1998,2nd Quintile,West,At least once per month,0.10150,185,1667,0.08700,0.11600
1998,2nd Quintile,West,Seldom,0.31135,542,1667,0.28911,0.33358
1998,2nd Quintile,West,Never,0.43515,692,1667,0.41134,0.45895
1998,2nd Quintile,East,At least once per week,0.04905,39,823,0.03429,0.06382
1998,2nd Quintile,East,At least once per month,0.04546,37,823,0.03122,0.05970
1998,2nd Quintile,East,Seldom,0.17084,137,823,0.14511,0.19657
1998,2nd Quintile,East,Never,0.73465,610,823,0.70447,0.76484
1998,3rd Quintile,West,At least once per week,0.11231,201,1629,0.09697,0.12765
1998,3rd Quintile,West,At least once per month,0.12313,198,1629,0.10716,0.13909
1998,3rd Quintile,West,Seldom,0.34172,556,1629,0.31868,0.36476
1998,3rd Quintile,West,Never,0.42284,674,1629,0.39884,0.44684
1998,3rd Quintile,East,Seldom,0.18472,177,870,0.15892,0.21052
1998,3rd Quintile,East,Never,0.74521,693,870,0.71624,0.77418
1998,4th Quintile,West,At least once per week,0.13448,236,1886,0.11908,0.14988
1998,4th Quintile,West,At least once per month,0.10211,184,1886,0.08844,0.11578
1998,4th Quintile,West,Seldom,0.32778,663,1886,0.30659,0.34897
1998,4th Quintile,West,Never,0.43563,803,1886,0.41324,0.45801
1998,4th Quintile,East,At least once per month,0.06218,39,690,0.04415,0.08021
1998,4th Quintile,East,Seldom,0.20584,148,690,0.17565,0.23603
1998,4th Quintile,East,Never,0.69939,503,690,0.66515,0.73363
1998,5th Quintile,West,At least once per week,0.11534,187,1876,0.10088,0.12979
1998,5th Quintile,West,At least once per month,0.10097,196,1876,0.08734,0.11461
1998,5th Quintile,West,Seldom,0.34405,665,1876,0.32255,0.36556
1998,5th Quintile,West,Never,0.43964,828,1876,0.41717,0.46210
1998,5th Quintile,East,Seldom,0.22187,85,373,0.17964,0.26409
1998,5th Quintile,East,Never,0.69063,288,373,0.64366,0.73760
1999,1st Quintile,West,At least once per week,0.13836,264,1788,0.12236,0.15437
1999,1st Quintile,West,At least once per month,0.09144,186,1788,0.07807,0.10480
1999,1st Quintile,West,Seldom,0.29152,516,1788,0.27045,0.31259
1999,1st Quintile,West,Never,0.47868,822,1788,0.45552,0.50184
1999,1st Quintile,East,At least once per week,0.04871,32,800,0.03378,0.06363
1999,1st Quintile,East,At least once per month,0.04008,31,800,0.02648,0.05368
1999,1st Quintile,East,Seldom,0.17200,123,800,0.14583,0.19816
1999,1st Quintile,East,Never,0.73922,614,800,0.70877,0.76966
1999,2nd Quintile,West,At least once per week,0.10673,205,1838,0.09261,0.12085
1999,2nd Quintile,West,At least once per month,0.10168,198,1838,0.08786,0.11550
1999,2nd Quintile,West,Seldom,0.35115,641,1838,0.32932,0.37298
1999,2nd Quintile,West,Never,0.44044,794,1838,0.41774,0.46314
1999,2nd Quintile,East,At least once per week,0.03439,37,1019,0.02320,0.04559
1999,2nd Quintile,East,At least once per month,0.04194,48,1019,0.02962,0.05425
1999,2nd Quintile,East,Seldom,0.14774,159,1019,0.12594,0.16954
1999,2nd Quintile,East,Never,0.77593,775,1019,0.75032,0.80154
1999,3rd Quintile,West,At least once per week,0.13748,240,1893,0.12196,0.15299
1999,3rd Quintile,West,At least once per month,0.09356,198,1893,0.08044,0.10668
1999,3rd Quintile,West,Seldom,0.35476,692,1893,0.33320,0.37632
1999,3rd Quintile,West,Never,0.41421,763,1893,0.39201,0.43640
1999,3rd Quintile,East,At least once per month,0.03834,31,902,0.02580,0.05088
1999,3rd Quintile,East,Seldom,0.19558,195,902,0.16968,0.22148
1999,3rd Quintile,East,Never,0.74214,676,902,0.71358,0.77071
1999,4th Quintile,West,At least once per week,0.10719,215,2122,0.09403,0.12036
1999,4th Quintile,West,At least once per month,0.09880,219,2122,0.08610,0.11150
1999,4th Quintile,West,Seldom,0.34188,769,2122,0.32170,0.36207
1999,4th Quintile,West,Never,0.45213,919,2122,0.43095,0.47331
1999,4th Quintile,East,At least once per month,0.06219,34,606,0.04294,0.08143
1999,4th Quintile,East,Seldom,0.21317,133,606,0.18054,0.24581
1999,4th Quintile,East,Never,0.70064,439,606,0.66415,0.73713
1999,5th Quintile,West,At least once per week,0.10413,204,2210,0.09139,0.11686
1999,5th Quintile,West,At least once per month,0.09548,221,2210,0.08323,0.10774
1999,5th Quintile,West,Seldom,0.37797,820,2210,0.35775,0.39819
1999,5th Quintile,West,Never,0.42242,965,2210,0.40182,0.44302
1999,5th Quintile,East,Seldom,0.23705,87,359,0.19300,0.28110
1999,5th Quintile,East,Never,0.68168,272,359,0.63343,0.72994
2001,1st Quintile,West,At least once per week,0.15381,404,2670,0.14013,0.16750
2001,1st Quintile,West,At least once per month,0.11298,309,2670,0.10097,0.12499
2001,1st Quintile,West,Seldom,0.24527,683,2670,0.22895,0.26159
2001,1st Quintile,West,Never,0.48794,1274,2670,0.46897,0.50690
2001,1st Quintile,East,At least once per week,0.04096,43,1172,0.02960,0.05231
2001,1st Quintile,East,At least once per month,0.03752,44,1172,0.02663,0.04840
2001,1st Quintile,East,Seldom,0.10994,128,1172,0.09203,0.12786
2001,1st Quintile,East,Never,0.81158,957,1172,0.78919,0.83398
2001,2nd Quintile,West,At least once per week,0.10820,329,2929,0.09695,0.11945
2001,2nd Quintile,West,At least once per month,0.10464,314,2929,0.09355,0.11573
2001,2nd Quintile,West,Seldom,0.33003,977,2929,0.31300,0.34706
2001,2nd Quintile,West,Never,0.45713,1309,2929,0.43909,0.47517
2001,2nd Quintile,East,At least once per week,0.03957,53,1384,0.02930,0.04985
2001,2nd Quintile,East,At least once per month,0.05431,77,1384,0.04237,0.06625
2001,2nd Quintile,East,Seldom,0.19232,264,1384,0.17155,0.21309
2001,2nd Quintile,East,Never,0.71380,990,1384,0.68998,0.73762
2001,3rd Quintile,West,At least once per week,0.11653,371,3212,0.10543,0.12763
2001,3rd Quintile,West,At least once per month,0.11963,415,3212,0.10841,0.13086
2001,3rd Quintile,West,Seldom,0.34200,1142,3212,0.32560,0.35841
2001,3rd Quintile,West,Never,0.42183,1284,3212,0.40475,0.43891
2001,3rd Quintile,East,At least once per week,0.02050,36,1306,0.01281,0.02819
2001,3rd Quintile,East,At least once per month,0.03995,57,1306,0.02932,0.05057
2001,3rd Quintile,East,Seldom,0.18827,264,1306,0.16705,0.20948
2001,3rd Quintile,East,Never,0.75128,949,1306,0.72783,0.77474
2001,4th Quintile,West,At least once per week,0.10588,393,3627,0.09587,0.11590
2001,4th Quintile,West,At least once per month,0.10446,407,3627,0.09451,0.11442
2001,4th Quintile,West,Seldom,0.33389,1245,3627,0.31854,0.34924
2001,4th Quintile,West,Never,0.45576,1582,3627,0.43955,0.47197
2001,4th Quintile,East,At least once per month,0.05551,54,930,0.04079,0.07023
2001,4th Quintile,East,Seldom,0.16065,170,930,0.13704,0.18427
2001,4th Quintile,East,Never,0.75326,706,930,0.72554,0.78099
2001,5th Quintile,West,At least once per week,0.09973,354,3903,0.09033,0.10913
2001,5th Quintile,West,At least once per month,0.09769,409,3903,0.08838,0.10701
2001,5th Quintile,West,Seldom,0.37528,1457,3903,0.36009,0.39047
2001,5th Quintile,West,Never,0.42730,1683,3903,0.41178,0.44282
2001,5th Quintile,East,Seldom,0.20468,112,551,0.17096,0.23840
2001,5th Quintile,East,Never,0.74242,439,551,0.70588,0.77897
2003,1st Quintile,West,At least once per week,0.14587,328,2349,0.13159,0.16014
2003,1st Quintile,West,At least once per month,0.09195,230,2349,0.08026,0.10364
2003,1st Quintile,West,Seldom,0.26627,653,2349,0.24839,0.28415
2003,1st Quintile,West,Never,0.49591,1138,2349,0.47569,0.51614
2003,1st Quintile,East,At least once per week,0.03049,35,997,0.01981,0.04116
2003,1st Quintile,East,Seldom,0.12860,129,997,0.10781,0.14939
2003,1st Quintile,East,Never,0.81215,833,997,0.78789,0.83641
2003,2nd Quintile,West,At least once per week,0.12600,339,2538,0.11309,0.13892
2003,2nd Quintile,West,At least once per month,0.10893,298,2538,0.09681,0.12105
2003,2nd Quintile,West,Seldom,0.34110,851,2538,0.32265,0.35955
2003,2nd Quintile,West,Never,0.42396,1050,2538,0.40473,0.44319
2003,2nd Quintile,East,At least once per week,0.03677,47,1302,0.02654,0.04699
2003,2nd Quintile,East,At least once per month,0.04541,58,1302,0.03410,0.05672
2003,2nd Quintile,East,Seldom,0.17570,240,1302,0.15502,0.19638
2003,2nd Quintile,East,Never,0.74213,957,1302,0.71836,0.76590
2003,3rd Quintile,West,At least once per week,0.11202,312,2850,0.10044,0.12360
2003,3rd Quintile,West,At least once per month,0.10045,316,2850,0.08941,0.11149
2003,3rd Quintile,West,Seldom,0.36893,1069,2850,0.35121,0.38665
2003,3rd Quintile,West,Never,0.41860,1153,2850,0.40049,0.43672
2003,3rd Quintile,East,At least once per week,0.02690,33,1197,0.01773,0.03607
2003,3rd Quintile,East,At least once per month,0.04446,64,1197,0.03278,0.05614
2003,3rd Quintile,East,Seldom,0.15794,203,1197,0.13727,0.17861
2003,3rd Quintile,East,Never,0.77069,897,1197,0.74687,0.79452
2003,4th Quintile,West,At least once per week,0.10488,392,3456,0.09466,0.11509
2003,4th Quintile,West,At least once per month,0.11099,394,3456,0.10052,0.12147
2003,4th Quintile,West,Seldom,0.34201,1218,3456,0.32619,0.35782
2003,4th Quintile,West,Never,0.44212,1452,3456,0.42556,0.45868
2003,4th Quintile,East,At least once per month,0.04682,58,961,0.03346,0.06019
2003,4th Quintile,East,Seldom,0.17092,172,961,0.14711,0.19474
2003,4th Quintile,East,Never,0.75552,731,961,0.72834,0.78271
2003,5th Quintile,West,At least once per week,0.09913,505,5502,0.09123,0.10703
2003,5th Quintile,West,At least once per month,0.11119,593,5502,0.10288,0.11950
2003,5th Quintile,West,Seldom,0.34949,1990,5502,0.33689,0.36209
2003,5th Quintile,West,Never,0.44019,2414,5502,0.42707,0.45331
2003,5th Quintile,East,At least once per month,0.07196,54,794,0.05397,0.08994
2003,5th Quintile,East,Seldom,0.18281,152,794,0.15590,0.20971
2003,5th Quintile,East,Never,0.73234,588,794,0.70152,0.76315
2005,1st Quintile,West,At least once per week,0.12153,272,2118,0.10761,0.13544
2005,1st Quintile,West,At least once per month,0.08831,200,2118,0.07623,0.10040
2005,1st Quintile,West,Seldom,0.25419,551,2118,0.23565,0.27274
2005,1st Quintile,West,Never,0.53597,1095,2118,0.51472,0.55721
2005,1st Quintile,East,Seldom,0.13189,131,959,0.11046,0.15331
2005,1st Quintile,East,Never,0.81168,828,959,0.78692,0.83644
2005,2nd Quintile,West,At least once per week,0.12193,295,2398,0.10883,0.13503
2005,2nd Quintile,West,At least once per month,0.09688,249,2398,0.08504,0.10873
2005,2nd Quintile,West,Seldom,0.33157,775,2398,0.31272,0.35042
2005,2nd Quintile,West,Never,0.44961,1079,2398,0.42970,0.46953
2005,2nd Quintile,East,At least once per week,0.03355,40,1214,0.02342,0.04368
2005,2nd Quintile,East,At least once per month,0.04326,65,1214,0.03181,0.05471
2005,2nd Quintile,East,Seldom,0.16061,209,1214,0.13995,0.18128
2005,2nd Quintile,East,Never,0.76258,900,1214,0.73863,0.78652
2005,3rd Quintile,West,At least once per week,0.08974,255,2667,0.07889,0.10058
2005,3rd Quintile,West,At least once per month,0.09918,293,2667,0.08783,0.11053
2005,3rd Quintile,West,Seldom,0.35359,979,2667,0.33544,0.37174
2005,3rd Quintile,West,Never,0.45750,1140,2667,0.43859,0.47641
2005,3rd Quintile,East,At least once per week,0.02609,39,1071,0.01653,0.03564
2005,3rd Quintile,East,At least once per month,0.04045,54,1071,0.02865,0.05225
2005,3rd Quintile,East,Seldom,0.17005,193,1071,0.14754,0.19256
2005,3rd Quintile,East,Never,0.76341,785,1071,0.73795,0.78888
2005,4th Quintile,West,At least once per week,0.10201,332,3300,0.09168,0.11234
2005,4th Quintile,West,At least once per month,0.10355,377,3300,0.09316,0.11395
2005,4th Quintile,West,Seldom,0.36818,1229,3300,0.35172,0.38464
2005,4th Quintile,West,Never,0.42626,1362,3300,0.40938,0.44313
2005,4th Quintile,East,At least once per week,0.03239,37,979,0.02130,0.04349
2005,4th Quintile,East,At least once per month,0.04212,42,979,0.02953,0.05471
2005,4th Quintile,East,Seldom,0.17453,175,979,0.15074,0.19832
2005,4th Quintile,East,Never,0.75096,725,979,0.72385,0.77806
2005,5th Quintile,West,At least once per week,0.09328,448,5088,0.08529,0.10127
2005,5th Quintile,West,At least once per month,0.10029,543,5088,0.09204,0.10855
2005,5th Quintile,West,Seldom,0.36126,1890,5088,0.34806,0.37446
2005,5th Quintile,West,Never,0.44517,2207,5088,0.43151,0.45882
2005,5th Quintile,East,At least once per month,0.05455,47,717,0.03792,0.07119
2005,5th Quintile,East,Seldom,0.26206,167,717,0.22985,0.29427
2005,5th Quintile,East,Never,0.66901,503,717,0.63454,0.70348
2007,1st Quintile,West,At least once per week,0.11047,256,2165,0.09727,0.12368
2007,1st Quintile,West,At least once per month,0.07705,187,2165,0.06581,0.08828
2007,1st Quintile,West,Seldom,0.24871,567,2165,0.23050,0.26693
2007,1st Quintile,West,Never,0.56377,1155,2165,0.54287,0.58466
2007,1st Quintile,East,Seldom,0.11998,130,956,0.09937,0.14059
2007,1st Quintile,East,Never,0.82782,826,956,0.80387,0.85176
