year,bula_h,migback,pli0098_h,proportion,n,lower_confidence,upper_confidence
1990,Schleswig-Holstein,kein Migrationshintergrund,Seltener,0.0067482387838338894,18165,0.005557645953511026,0.007938831614156754
1990,Brandenburg,kein Migrationshintergrund,Seltener,0.006599925843529848,18165,0.005422401234420227,0.007777450452639469
1990,Hamburg,kein Migrationshintergrund,Nie,0.006377456433073785,18165,0.005219818261442227,0.007535094604705344
1990,Hessen,direkter Migrationshintergrund,Seltener,0.0058583611420096405,18165,0.004748546187236377,0.006968176096782904
1990,Mecklenburg-Vorpommern,kein Migrationshintergrund,Seltener,0.005487578791249536,18165,0.004413258297073123,0.00656189928542595
1990,Berlin,kein Migrationshintergrund,Seltener,0.005413422321097516,18165,0.004346345658266018,0.006480498983929014
1990,Nordrhein-Westfalen,direkter Migrationshintergrund,Min 1x pro Monat,0.005339265850945495,18165,0.004279483628723459,0.00639904807316753
1990,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Min 1x pro Monat,0.005339265850945495,18165,0.004279483628723459,0.00639904807316753
1990,Hessen,kein Migrationshintergrund,Min 1x pro Monat,0.005339265850945495,18165,0.004279483628723459,0.00639904807316753
1990,Berlin,direkter Migrationshintergrund,Nie,0.0052651093807934745,18165,0.004212673260764207,0.006317545500822742
1990,Sachsen,kein Migrationshintergrund,Min 1x pro Monat,0.005190952910641453,18165,0.004145915643854878,0.006235990177428028
1990,Hessen,direkter Migrationshintergrund,Min 1x pro Woche,0.00489432703003337,18165,0.00387943588406949,0.0059092181759972506
1990,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Nie,0.004597701149425287,18165,0.003613898338005835,0.0055815039608447395
1990,Niedersachsen,direkter Migrationshintergrund,Nie,0.004449388209121246,18165,0.0034815111597425704,0.005417265258499921
1990,Hessen,direkter Migrationshintergrund,Min 1x pro Monat,0.004301075268817204,18165,0.003349395338496312,0.005252755199138096
1990,Bremen,kein Migrationshintergrund,Nie,0.004301075268817204,18165,0.003349395338496312,0.005252755199138096
1990,Bayern,direkter Migrationshintergrund,Min 1x pro Woche,0.0039302929180571,18165,0.003020388663266198,0.004840197172848002
1990,Niedersachsen,kein Migrationshintergrund,Min 1x pro Woche,0.003781979977753059,18165,0.0028893423713786774,0.004674617584127441
1990,Niedersachsen,kein Migrationshintergrund,Min 1x pro Monat,0.003781979977753059,18165,0.0028893423713786774,0.004674617584127441
1990,Bayern,direkter Migrationshintergrund,Min 1x pro Monat,0.003781979977753059,18165,0.0028893423713786774,0.004674617584127441
1990,Hessen,kein Migrationshintergrund,Min 1x pro Woche,0.003485354097144976,18165,0.002628309015786039,0.004342399178503913
1990,Sachsen,kein Migrationshintergrund,Min 1x pro Woche,0.003262884686688914,18165,0.0024335505380301465,0.0040922188353476815
1990,Thüringen,kein Migrationshintergrund,Min 1x pro Woche,0.003262884686688914,18165,0.0024335505380301465,0.0040922188353476815
1990,Niedersachsen,direkter Migrationshintergrund,Seltener,0.003040415276232851,18165,0.0022397636322474034,0.003841066920218299
1990,Sachsen-Anhalt,kein Migrationshintergrund,Min 1x pro Monat,0.0025954764553207266,18165,0.001855560173913332,0.003335392736728121
1990,Thüringen,kein Migrationshintergrund,Min 1x pro Monat,0.0023730070448646644,18165,0.0016654328600035613,0.0030805812297257677
1990,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Seltener,0.0022988505747126436,18165,0.0016023941034735687,0.0029953070459517186
1990,Niedersachsen,direkter Migrationshintergrund,Min 1x pro Woche,0.0022988505747126436,18165,0.0016023941034735687,0.0029953070459517186
1990,Hamburg,kein Migrationshintergrund,Seltener,0.002150537634408602,18165,0.0014768719777902874,0.002824203291026917
1990,Baden-Württemberg,indirekter Migrationshintergrund,Nie,0.0020022246941045607,18165,0.0013521555334857533,0.002652293854723368
1990,Nordrhein-Westfalen,indirekter Migrationshintergrund,Nie,0.00192806822395254,18165,0.0012901272604087812,0.0025660091874962986
1990,Nordrhein-Westfalen,indirekter Migrationshintergrund,Seltener,0.0018539117538005192,18165,0.0012283359339571116,0.0024794875736439265
1990,Baden-Württemberg,indirekter Migrationshintergrund,Seltener,0.0018539117538005192,18165,0.0012283359339571116,0.0024794875736439265
1990,Sachsen,direkter Migrationshintergrund,Nie,0.0017797552836484984,18165,0.0011667958936360137,0.002392714673660983
1990,Sachsen-Anhalt,kein Migrationshintergrund,Min 1x pro Woche,0.0017797552836484984,18165,0.0011667958936360137,0.002392714673660983
1990,Hamburg,direkter Migrationshintergrund,Nie,0.0017055988134964777,18165,0.0011055229889023548,0.0023056746380906005
1990,Mecklenburg-Vorpommern,kein Migrationshintergrund,Min 1x pro Monat,0.001557285873192436,18165,0.000983850976925792,0.00213072076945908
1990,Berlin,kein Migrationshintergrund,Min 1x pro Woche,0.0014831294030404152,18165,0.0009234934644227127,0.002042765341658118
1990,Brandenburg,kein Migrationshintergrund,Min 1x pro Monat,0.0014831294030404152,18165,0.0009234934644227127,0.002042765341658118
1990,Schleswig-Holstein,direkter Migrationshintergrund,Nie,0.0014089729328883944,18165,0.0008634870381534242,0.001954458827623365
1990,Brandenburg,kein Migrationshintergrund,Min 1x pro Woche,0.0014089729328883944,18165,0.0008634870381534242,0.001954458827623365
1990,Bayern,indirekter Migrationshintergrund,Nie,0.0014089729328883944,18165,0.0008634870381534242,0.001954458827623365
1990,Sachsen-Anhalt,direkter Migrationshintergrund,Nie,0.0014089729328883944,18165,0.0008634870381534242,0.001954458827623365
1990,Niedersachsen,direkter Migrationshintergrund,Min 1x pro Monat,0.0014089729328883944,18165,0.0008634870381534242,0.001954458827623365
1990,Berlin,direkter Migrationshintergrund,Seltener,0.0013348164627363737,18165,0.0008038597668154926,0.0018657731586572547
1990,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Min 1x pro Woche,0.0013348164627363737,18165,0.0008038597668154926,0.0018657731586572547
1990,Bayern,indirekter Migrationshintergrund,Seltener,0.0011865035224323322,18165,0.000685875578547479,0.0016871314663171855
1990,Bremen,kein Migrationshintergrund,Seltener,0.0011865035224323322,18165,0.000685875578547479,0.0016871314663171855
1990,Brandenburg,direkter Migrationshintergrund,Nie,0.0010381905821282907,18165,0.0005698612540289423,0.0015065199102276391
1990,Berlin,direkter Migrationshintergrund,Min 1x pro Woche,0.00096403411197627,18165,0.0005127239289790729,0.001415344294973467
1990,Schleswig-Holstein,direkter Migrationshintergrund,Seltener,0.0008898776418242492,18165,0.00045625675092754274,0.0013234985327209557
1990,Thüringen,direkter Migrationshintergrund,Nie,0.0008898776418242492,18165,0.00045625675092754274,0.0013234985327209557
1990,Nordrhein-Westfalen,indirekter Migrationshintergrund,Min 1x pro Monat,0.0008898776418242492,18165,0.00045625675092754274,0.0013234985327209557
1990,Berlin,kein Migrationshintergrund,Min 1x pro Monat,0.0008157211716722285,18165,0.0004005453693989541,0.0012308969739455028
1990,Schleswig-Holstein,kein Migrationshintergrund,Min 1x pro Monat,0.0008157211716722285,18165,0.0004005453693989541,0.0012308969739455028
1990,Bremen,direkter Migrationshintergrund,Nie,0.0008157211716722285,18165,0.0004005453693989541,0.0012308969739455028
1990,Hessen,indirekter Migrationshintergrund,Nie,0.0007415647015202076,18165,0.00034569541679281893,0.0011374339862475964
1990,Sachsen,direkter Migrationshintergrund,Seltener,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Mecklenburg-Vorpommern,direkter Migrationshintergrund,Nie,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Nordrhein-Westfalen,indirekter Migrationshintergrund,Min 1x pro Woche,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Berlin,direkter Migrationshintergrund,Min 1x pro Monat,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Min 1x pro Monat,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Niedersachsen,indirekter Migrationshintergrund,Nie,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Hamburg,direkter Migrationshintergrund,Seltener,0.0006674082313681868,18165,0.0002918397177598103,0.0010429767449765634
1990,Mecklenburg-Vorpommern,kein Migrationshintergrund,Min 1x pro Woche,0.0005932517612161661,18165,0.00023914923331845394,0.0009473542891138783
1990,Hessen,indirekter Migrationshintergrund,Seltener,0.0005932517612161661,18165,0.00023914923331845394,0.0009473542891138783
1990,Hamburg,direkter Migrationshintergrund,Min 1x pro Woche,0.0005932517612161661,18165,0.00023914923331845394,0.0009473542891138783
1990,Thüringen,direkter Migrationshintergrund,Seltener,0.0005932517612161661,18165,0.00023914923331845394,0.0009473542891138783
1990,Berlin,indirekter Migrationshintergrund,Nie,0.0005190952910641453,18165,0.00018785041768614374,0.000850340164442147
1990,Schleswig-Holstein,kein Migrationshintergrund,Min 1x pro Woche,0.0005190952910641453,18165,0.00018785041768614374,0.000850340164442147
1990,Bremen,kein Migrationshintergrund,Min 1x pro Woche,0.0004449388209121246,18165,0.00013825428259794676,0.0007516233592263024
1990,Bayern,indirekter Migrationshintergrund,Min 1x pro Woche,0.0004449388209121246,18165,0.00013825428259794676,0.0007516233592263024
1990,Sachsen-Anhalt,direkter Migrationshintergrund,Seltener,0.0003707823507601038,18165,9.080856632865726e-05,0.0006507561351915504
1990,Niedersachsen,indirekter Migrationshintergrund,Seltener,0.0003707823507601038,18165,9.080856632865726e-05,0.0006507561351915504
1990,Baden-Württemberg,indirekter Migrationshintergrund,Min 1x pro Monat,0.0003707823507601038,18165,9.080856632865726e-05,0.0006507561351915504
1990,Bremen,direkter Migrationshintergrund,Min 1x pro Monat,0.0003707823507601038,18165,9.080856632865726e-05,0.0006507561351915504
1990,Baden-Württemberg,indirekter Migrationshintergrund,Min 1x pro Woche,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Bremen,kein Migrationshintergrund,Min 1x pro Monat,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Bayern,indirekter Migrationshintergrund,Min 1x pro Monat,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,"Rheinland-Pfalz,Saarland",indirekter Migrationshintergrund,Seltener,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Sachsen-Anhalt,direkter Migrationshintergrund,Min 1x pro Monat,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Hamburg,kein Migrationshintergrund,Min 1x pro Woche,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Mecklenburg-Vorpommern,direkter Migrationshintergrund,Seltener,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Thüringen,direkter Migrationshintergrund,Min 1x pro Woche,0.00029662588060808305,18165,4.6200426784264435e-05,0.0005470513344319017
1990,Sachsen,direkter Migrationshintergrund,Min 1x pro Monat,0.0002224694104560623,18165,5.586562118581686e-06,0.0004393522587935429
1990,Brandenburg,direkter Migrationshintergrund,Seltener,0.0002224694104560623,18165,5.586562118581686e-06,0.0004393522587935429
1990,"Rheinland-Pfalz,Saarland",indirekter Migrationshintergrund,Nie,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Hamburg,indirekter Migrationshintergrund,Min 1x pro Monat,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,"Rheinland-Pfalz,Saarland",indirekter Migrationshintergrund,Min 1x pro Woche,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Hamburg,indirekter Migrationshintergrund,Seltener,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Niedersachsen,indirekter Migrationshintergrund,Min 1x pro Monat,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Schleswig-Holstein,indirekter Migrationshintergrund,Seltener,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Hessen,indirekter Migrationshintergrund,Min 1x pro Woche,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Schleswig-Holstein,direkter Migrationshintergrund,Min 1x pro Woche,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Hamburg,kein Migrationshintergrund,Min 1x pro Monat,0.00014831294030404152,18165,-2.8777731130693842e-05,0.00032540361173877686
1990,Bremen,direkter Migrationshintergrund,Seltener,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Hessen,indirekter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Schleswig-Holstein,indirekter Migrationshintergrund,Nie,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Sachsen-Anhalt,indirekter Migrationshintergrund,Seltener,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Bremen,indirekter Migrationshintergrund,Nie,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Brandenburg,direkter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Bremen,indirekter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Berlin,indirekter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Thüringen,indirekter Migrationshintergrund,Nie,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Hamburg,direkter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Berlin,indirekter Migrationshintergrund,Min 1x pro Woche,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Sachsen-Anhalt,direkter Migrationshintergrund,Min 1x pro Woche,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1990,Thüringen,direkter Migrationshintergrund,Min 1x pro Monat,7.415647015202076e-05,18165,-5.107018811827668e-05,0.00019938312842231822
1992,Nordrhein-Westfalen,kein Migrationshintergrund,Nie,0.06591627476678745,17350,0.06222398682350272,0.06960856271007218
1992,Sachsen,kein Migrationshintergrund,Nie,0.062061521856449,17350,0.05847143695967875,0.06565160675321925
1992,Sachsen-Anhalt,kein Migrationshintergrund,Nie,0.04409837329427184,17350,0.04104328182970783,0.04715346475883585
1992,Nordrhein-Westfalen,kein Migrationshintergrund,Seltener,0.04032071544214016,17350,0.03739364275876933,0.043247788125510986
1992,Brandenburg,kein Migrationshintergrund,Nie,0.04008943026751985,17350,0.037170413021759004,0.043008447513280694
1992,Bayern,kein Migrationshintergrund,Nie,0.03415311078559864,17350,0.03145054914680806,0.036855672424389224
1992,Thüringen,kein Migrationshintergrund,Nie,0.03392182561097833,17350,0.031228107937494188,0.03661554328446248
1992,Niedersachsen,kein Migrationshintergrund,Nie,0.03315087502891065,17350,0.030486881385808934,0.03581486867201236
1992,Bayern,kein Migrationshintergrund,Seltener,0.028679361652918046,17350,0.02619581466931514,0.031162908636520954
1992,Berlin,kein Migrationshintergrund,Nie,0.028293886361884204,17350,0.025826596911247262,0.030761175812521146
1992,Baden-Württemberg,kein Migrationshintergrund,Seltener,0.026751985197748823,17350,0.02435096340023494,0.029153006995262708
1992,Baden-Württemberg,kein Migrationshintergrund,Nie,0.02544136920823375,17350,0.023098324594397434,0.02778441382207007
1992,Mecklenburg-Vorpommern,kein Migrationshintergrund,Nie,0.02490170380078637,17350,0.022583001130909434,0.027220406470663303
1992,Nordrhein-Westfalen,direkter Migrationshintergrund,Nie,0.024593323567959294,17350,0.022288658572243904,0.026897988563674684
1992,Niedersachsen,kein Migrationshintergrund,Seltener,0.020661475599414076,17350,0.018544804312636765,0.022778146886191387
1992,Hessen,kein Migrationshintergrund,Nie,0.019890525017346387,17350,0.017812901995819697,0.021968148038873078
1992,Baden-Württemberg,direkter Migrationshintergrund,Nie,0.01819443373679747,17350,0.016205646388226694,0.020183221085368245
1992,Bayern,kein Migrationshintergrund,Min 1x pro Woche,0.0181173386785907,17350,0.016132691419120236,0.020101985938061166
1992,Nordrhein-Westfalen,kein Migrationshintergrund,Min 1x pro Woche,0.017577673271143318,17350,0.015622270899847242,0.019533075642439394
1992,Hessen,kein Migrationshintergrund,Seltener,0.017346388096523013,17350,0.015403664171688876,0.01928911202135715
1992,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Nie,0.016652532572662092,17350,0.0147483877356669,0.018556677409657284
1992,Sachsen,kein Migrationshintergrund,Seltener,0.014802251175699638,17350,0.01300531802067622,0.016599184330723056
1992,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Seltener,0.01472515611749287,17350,0.012932838461583976,0.01651747377340176
1992,Baden-Württemberg,direkter Migrationshintergrund,Seltener,0.014185490710045486,17350,0.012425841428389437,0.015945139991701534
1992,Bayern,direkter Migrationshintergrund,Nie,0.013800015419011642,17350,0.012064099789798107,0.015535931048225177
1992,Baden-Württemberg,kein Migrationshintergrund,Min 1x pro Woche,0.012181019196669493,17350,0.010548768626393801,0.013813269766945184
1992,Bayern,kein Migrationshintergrund,Min 1x pro Monat,0.011487163672808573,17350,0.009901526228661672,0.013072801116955473
1992,Schleswig-Holstein,kein Migrationshintergrund,Nie,0.011101688381774728,17350,0.009542578709191313,0.012660798054358144
1992,Nordrhein-Westfalen,kein Migrationshintergrund,Min 1x pro Monat,0.010793308148947653,17350,0.009255765600737037,0.012330850697158268
1992,Baden-Württemberg,kein Migrationshintergrund,Min 1x pro Monat,0.010562022974327345,17350,0.009040865507711233,0.012083180440943458
1992,Nordrhein-Westfalen,direkter Migrationshintergrund,Seltener,0.010330737799707038,17350,0.008826151710316227,0.01183532388909785
1992,Thüringen,kein Migrationshintergrund,Seltener,0.01025364274150027,17350,0.008754622909415205,0.011752662573585334
1992,Hessen,direkter Migrationshintergrund,Nie,0.01025364274150027,17350,0.008754622909415205,0.011752662573585334
1992,Baden-Württemberg,direkter Migrationshintergrund,Min 1x pro Woche,0.009482692159432581,17350,0.00804056620804719,0.010924818110817972
1992,Baden-Württemberg,direkter Migrationshintergrund,Min 1x pro Monat,0.009020121810191966,17350,0.007613281022328208,0.010426962598055724
1992,Nordrhein-Westfalen,direkter Migrationshintergrund,Min 1x pro Woche,0.008094981111710739,17350,0.006761615360904873,0.009428346862516606
1992,Sachsen-Anhalt,kein Migrationshintergrund,Seltener,0.007401125587849819,17350,0.006125738229810565,0.008676512945889073
1992,Bayern,direkter Migrationshintergrund,Seltener,0.006321794772955054,17350,0.005142426581007055,0.007501162964903052
1992,Hamburg,kein Migrationshintergrund,Nie,0.0059363194819212085,17350,0.004793251479118381,0.007079387484724036
1992,Brandenburg,kein Migrationshintergrund,Seltener,0.005782129365507671,17350,0.00465391658178524,0.006910342149230101
1992,Hessen,direkter Migrationshintergrund,Min 1x pro Monat,0.005627939249094133,17350,0.004514784640138634,0.006741093858049631
1992,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Min 1x pro Woche,0.005473749132680595,17350,0.0043758640051357765,0.006571634260225413
1992,Schleswig-Holstein,kein Migrationshintergrund,Seltener,0.005319559016267057,17350,0.004237163619524066,0.006401954413010048
1992,Niedersachsen,direkter Migrationshintergrund,Nie,0.005242463958060288,17350,0.004167898991385877,0.0063170289247347
1992,Berlin,direkter Migrationshintergrund,Nie,0.005165368899853519,17350,0.0040986930783136226,0.0062320447213934154
1992,Nordrhein-Westfalen,direkter Migrationshintergrund,Min 1x pro Monat,0.004856988667026443,17350,0.003822483591990151,0.005891493742062735
1992,Hessen,direkter Migrationshintergrund,Min 1x pro Woche,0.004548608434199367,17350,0.0035473282140121324,0.005549888654386602
1992,Berlin,kein Migrationshintergrund,Seltener,0.0043944183177858295,17350,0.0034101790422481197,0.00537865759332354
1992,Mecklenburg-Vorpommern,kein Migrationshintergrund,Seltener,0.004317323259579061,17350,0.0033417180937933316,0.005292928425364791
1992,Bremen,kein Migrationshintergrund,Nie,0.004240228201372292,17350,0.0032733356036941034,0.005207120799050479
1992,Nordrhein-Westfalen,indirekter Migrationshintergrund,Nie,0.004240228201372292,17350,0.0032733356036941034,0.005207120799050479
1992,Hessen,kein Migrationshintergrund,Min 1x pro Monat,0.004008943026751985,17350,0.0030686807915762237,0.004949205261927747
1992,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Nie,0.004008943026751985,17350,0.0030686807915762237,0.004949205261927747
1992,Hessen,direkter Migrationshintergrund,Seltener,0.0037776578521316784,17350,0.0028648155011131715,0.004690500203150185
1992,Bayern,direkter Migrationshintergrund,Min 1x pro Woche,0.0037776578521316784,17350,0.0028648155011131715,0.004690500203150185
1992,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Min 1x pro Monat,0.0037776578521316784,17350,0.0028648155011131715,0.004690500203150185
1992,Niedersachsen,kein Migrationshintergrund,Min 1x pro Woche,0.0037005627939249094,17350,0.0027970482177658083,0.00460407737008401
1992,Sachsen,kein Migrationshintergrund,Min 1x pro Monat,0.0037005627939249094,17350,0.0027970482177658083,0.00460407737008401
1992,Hessen,kein Migrationshintergrund,Min 1x pro Woche,0.0034692776193046026,17350,0.0025943518558649396,0.004344203382744266
1992,Niedersachsen,kein Migrationshintergrund,Min 1x pro Monat,0.0033150875028910647,17350,0.002459759340119115,0.0041704156656630145
1992,Bayern,direkter Migrationshintergrund,Min 1x pro Monat,0.003160897386477527,17350,0.0023256328102549493,0.003996161962700104
1992,Thüringen,kein Migrationshintergrund,Min 1x pro Woche,0.003083802328270758,17350,0.0022587548827663136,0.003908849773775203
1992,Sachsen,kein Migrationshintergrund,Min 1x pro Woche,0.003006707270063989,17350,0.0021920066929715177,0.00382140784715646
1992,Baden-Württemberg,indirekter Migrationshintergrund,Seltener,0.002621231979030144,17350,0.0018603993664760804,0.003382064591584208
1992,Baden-Württemberg,indirekter Migrationshintergrund,Nie,0.0024670418626166063,17350,0.0017288687572326808,0.003205214968000532
1992,Niedersachsen,direkter Migrationshintergrund,Seltener,0.0023899468044098373,17350,0.001663371123550847,0.0031165224852688278
1992,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Seltener,0.0023128517462030684,17350,0.0015980634737338467,0.00302764001867229
1992,Sachsen-Anhalt,kein Migrationshintergrund,Min 1x pro Monat,0.0020044715133759926,17350,0.0013389370126643103,0.002670006014087675
1992,Thüringen,kein Migrationshintergrund,Min 1x pro Monat,0.0020044715133759926,17350,0.0013389370126643103,0.002670006014087675
1992,Sachsen,direkter Migrationshintergrund,Nie,0.0019273764551692237,17350,0.0012747409782123491,0.002580011932126098
1992,Niedersachsen,direkter Migrationshintergrund,Min 1x pro Woche,0.0019273764551692237,17350,0.0012747409782123491,0.002580011932126098
1992,Sachsen-Anhalt,kein Migrationshintergrund,Min 1x pro Woche,0.0017731863387556858,17350,0.001147152028279099,0.0023992206492322726
