year,age_gr,quintil_oecd,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,4th Quintile,Never,0.45577,205,469,0.41065,0.50089
1990,30-45 y.,5th Quintile,At least once per week,0.05125,33,590,0.03345,0.06906
1990,30-45 y.,5th Quintile,At least once per month,0.07699,47,590,0.05546,0.09852
1990,30-45 y.,5th Quintile,Seldom,0.37109,222,590,0.33207,0.41010
1990,30-45 y.,5th Quintile,Never,0.50067,288,590,0.46029,0.54105
1990,46-65 y.,1st Quintile,At least once per week,0.21293,122,501,0.17705,0.24881
1990,46-65 y.,1st Quintile,At least once per month,0.14499,77,501,0.11412,0.17585
1990,46-65 y.,1st Quintile,Seldom,0.30787,125,501,0.26740,0.34833
1990,46-65 y.,1st Quintile,Never,0.33422,177,501,0.29287,0.37557
1990,46-65 y.,2nd Quintile,At least once per week,0.19294,105,480,0.15760,0.22827
1990,46-65 y.,2nd Quintile,At least once per month,0.13846,68,480,0.10753,0.16939
1990,46-65 y.,2nd Quintile,Seldom,0.31987,142,480,0.27810,0.36164
1990,46-65 y.,2nd Quintile,Never,0.34873,165,480,0.30605,0.39141
1990,46-65 y.,3rd Quintile,At least once per week,0.17555,107,564,0.14413,0.20698
1990,46-65 y.,3rd Quintile,At least once per month,0.12759,83,564,0.10003,0.15515
1990,46-65 y.,3rd Quintile,Seldom,0.32637,177,564,0.28764,0.36510
1990,46-65 y.,3rd Quintile,Never,0.37049,197,564,0.33060,0.41038
1990,46-65 y.,4th Quintile,At least once per week,0.14934,118,688,0.12269,0.17600
1990,46-65 y.,4th Quintile,At least once per month,0.13537,98,688,0.10978,0.16095
1990,46-65 y.,4th Quintile,Seldom,0.34627,232,688,0.31069,0.38185
1990,46-65 y.,4th Quintile,Never,0.36902,240,688,0.33293,0.40510
1990,46-65 y.,5th Quintile,At least once per week,0.19909,133,661,0.16863,0.22956
1990,46-65 y.,5th Quintile,At least once per month,0.10121,71,661,0.07820,0.12422
1990,46-65 y.,5th Quintile,Seldom,0.32575,220,661,0.29000,0.36151
1990,46-65 y.,5th Quintile,Never,0.37394,237,661,0.33703,0.41086
1990,66 and older,1st Quintile,At least once per week,0.23510,70,277,0.18507,0.28513
1990,66 and older,1st Quintile,At least once per month,0.20095,50,277,0.15368,0.24823
1990,66 and older,1st Quintile,Seldom,0.17165,52,277,0.12717,0.21614
1990,66 and older,1st Quintile,Never,0.39229,105,277,0.33468,0.44989
1990,66 and older,2nd Quintile,At least once per week,0.25766,60,229,0.20089,0.31443
1990,66 and older,2nd Quintile,At least once per month,0.16356,34,229,0.11555,0.21157
1990,66 and older,2nd Quintile,Seldom,0.23576,57,229,0.18066,0.29086
1990,66 and older,2nd Quintile,Never,0.34302,78,229,0.28140,0.40464
1990,66 and older,3rd Quintile,At least once per week,0.21841,44,177,0.15737,0.27945
1990,66 and older,3rd Quintile,Seldom,0.30317,59,177,0.23526,0.37107
1990,66 and older,3rd Quintile,Never,0.38777,74,177,0.31578,0.45975
1990,66 and older,4th Quintile,At least once per week,0.25471,48,172,0.18940,0.32001
1990,66 and older,4th Quintile,At least once per month,0.18682,34,172,0.12840,0.24524
1990,66 and older,4th Quintile,Seldom,0.17998,32,172,0.12240,0.23756
1990,66 and older,4th Quintile,Never,0.37849,58,172,0.30579,0.45119
1990,66 and older,5th Quintile,At least once per week,0.22391,34,132,0.15252,0.29529
1990,66 and older,5th Quintile,Seldom,0.33618,53,132,0.25528,0.41707
1990,66 and older,5th Quintile,Never,0.28022,45,132,0.20332,0.35713
1992,17-29 y.,1st Quintile,At least once per week,0.07208,57,690,0.05277,0.09139
1992,17-29 y.,1st Quintile,At least once per month,0.06388,51,690,0.04562,0.08214
1992,17-29 y.,1st Quintile,Seldom,0.16907,110,690,0.14109,0.19706
1992,17-29 y.,1st Quintile,Never,0.69496,472,690,0.66058,0.72934
1992,17-29 y.,2nd Quintile,At least once per week,0.08536,75,805,0.06605,0.10468
1992,17-29 y.,2nd Quintile,At least once per month,0.05508,57,805,0.03931,0.07085
1992,17-29 y.,2nd Quintile,Seldom,0.23307,170,805,0.20385,0.26230
1992,17-29 y.,2nd Quintile,Never,0.62649,503,805,0.59305,0.65992
1992,17-29 y.,3rd Quintile,At least once per week,0.06977,65,759,0.05163,0.08790
1992,17-29 y.,3rd Quintile,At least once per month,0.06180,60,759,0.04465,0.07894
1992,17-29 y.,3rd Quintile,Seldom,0.31840,213,759,0.28524,0.35157
1992,17-29 y.,3rd Quintile,Never,0.55003,421,759,0.51462,0.58545
1992,17-29 y.,4th Quintile,At least once per week,0.06106,43,722,0.04358,0.07853
1992,17-29 y.,4th Quintile,At least once per month,0.06692,60,722,0.04868,0.08516
1992,17-29 y.,4th Quintile,Seldom,0.28958,208,722,0.25647,0.32268
1992,17-29 y.,4th Quintile,Never,0.58245,411,722,0.54645,0.61845
1992,17-29 y.,5th Quintile,At least once per week,0.08394,41,576,0.06127,0.10660
1992,17-29 y.,5th Quintile,At least once per month,0.05276,37,576,0.03449,0.07103
1992,17-29 y.,5th Quintile,Seldom,0.31555,185,576,0.27756,0.35354
1992,17-29 y.,5th Quintile,Never,0.54776,313,576,0.50707,0.58844
1992,30-45 y.,1st Quintile,At least once per week,0.08067,57,802,0.06181,0.09953
1992,30-45 y.,1st Quintile,At least once per month,0.05336,51,802,0.03779,0.06892
1992,30-45 y.,1st Quintile,Seldom,0.17764,130,802,0.15117,0.20411
1992,30-45 y.,1st Quintile,Never,0.68832,564,802,0.65625,0.72040
1992,30-45 y.,2nd Quintile,At least once per week,0.08227,86,1035,0.06552,0.09902
1992,30-45 y.,2nd Quintile,At least once per month,0.08686,88,1035,0.06969,0.10402
1992,30-45 y.,2nd Quintile,Seldom,0.27635,241,1035,0.24910,0.30361
1992,30-45 y.,2nd Quintile,Never,0.55452,620,1035,0.52423,0.58482
1992,30-45 y.,3rd Quintile,At least once per week,0.08955,80,884,0.07072,0.10839
1992,30-45 y.,3rd Quintile,At least once per month,0.06885,66,884,0.05215,0.08555
1992,30-45 y.,3rd Quintile,Seldom,0.32417,259,884,0.29330,0.35505
1992,30-45 y.,3rd Quintile,Never,0.51742,479,884,0.48446,0.55038
1992,30-45 y.,4th Quintile,At least once per week,0.05386,46,776,0.03796,0.06975
1992,30-45 y.,4th Quintile,At least once per month,0.08165,60,776,0.06237,0.10093
1992,30-45 y.,4th Quintile,Seldom,0.38758,290,776,0.35328,0.42188
1992,30-45 y.,4th Quintile,Never,0.47691,380,776,0.44175,0.51208
1992,30-45 y.,5th Quintile,At least once per week,0.05812,43,729,0.04113,0.07512
1992,30-45 y.,5th Quintile,At least once per month,0.07760,56,729,0.05816,0.09703
1992,30-45 y.,5th Quintile,Seldom,0.29544,219,729,0.26230,0.32858
1992,30-45 y.,5th Quintile,Never,0.56884,411,729,0.53286,0.60481
1992,46-65 y.,1st Quintile,At least once per week,0.11345,86,743,0.09063,0.13627
1992,46-65 y.,1st Quintile,At least once per month,0.06896,53,743,0.05073,0.08720
1992,46-65 y.,1st Quintile,Seldom,0.19391,135,743,0.16546,0.22236
1992,46-65 y.,1st Quintile,Never,0.62367,469,743,0.58882,0.65853
1992,46-65 y.,2nd Quintile,At least once per week,0.13514,89,701,0.10982,0.16047
1992,46-65 y.,2nd Quintile,At least once per month,0.10038,69,701,0.07811,0.12264
1992,46-65 y.,2nd Quintile,Seldom,0.23033,138,701,0.19914,0.26152
1992,46-65 y.,2nd Quintile,Never,0.53415,405,701,0.49720,0.57110
1992,46-65 y.,3rd Quintile,At least once per week,0.14608,118,786,0.12137,0.17078
1992,46-65 y.,3rd Quintile,At least once per month,0.08719,78,786,0.06745,0.10692
1992,46-65 y.,3rd Quintile,Seldom,0.30686,205,786,0.27460,0.33912
1992,46-65 y.,3rd Quintile,Never,0.45988,385,786,0.42501,0.49474
1992,46-65 y.,4th Quintile,At least once per week,0.12049,111,871,0.09886,0.14212
1992,46-65 y.,4th Quintile,At least once per month,0.10261,93,871,0.08245,0.12277
1992,46-65 y.,4th Quintile,Seldom,0.31673,260,871,0.28582,0.34765
1992,46-65 y.,4th Quintile,Never,0.46017,407,871,0.42705,0.49329
1992,46-65 y.,5th Quintile,At least once per week,0.16150,137,882,0.13720,0.18580
1992,46-65 y.,5th Quintile,At least once per month,0.08649,81,882,0.06793,0.10505
1992,46-65 y.,5th Quintile,Seldom,0.32022,282,882,0.28942,0.35103
1992,46-65 y.,5th Quintile,Never,0.43179,382,882,0.39908,0.46450
1992,66 and older,1st Quintile,At least once per week,0.12011,54,501,0.09161,0.14860
1992,66 and older,1st Quintile,At least once per month,0.11179,51,501,0.08417,0.13941
1992,66 and older,1st Quintile,Seldom,0.20591,97,501,0.17046,0.24135
1992,66 and older,1st Quintile,Never,0.56220,299,501,0.51871,0.60568
1992,66 and older,2nd Quintile,At least once per week,0.19026,56,298,0.14562,0.23490
1992,66 and older,2nd Quintile,At least once per month,0.11810,33,298,0.08140,0.15481
1992,66 and older,2nd Quintile,Seldom,0.24316,71,298,0.19437,0.29195
1992,66 and older,2nd Quintile,Never,0.44848,138,298,0.39192,0.50505
1992,66 and older,3rd Quintile,At least once per week,0.25788,56,220,0.19994,0.31582
1992,66 and older,3rd Quintile,At least once per month,0.17980,35,220,0.12894,0.23066
1992,66 and older,3rd Quintile,Seldom,0.20640,47,220,0.15280,0.26001
1992,66 and older,3rd Quintile,Never,0.35592,82,220,0.29250,0.41933
1992,66 and older,4th Quintile,At least once per week,0.21641,52,188,0.15738,0.27543
1992,66 and older,4th Quintile,Seldom,0.25209,55,188,0.18985,0.31432
1992,66 and older,4th Quintile,Never,0.39939,81,188,0.32919,0.46959
1992,66 and older,5th Quintile,At least once per week,0.19299,33,167,0.13295,0.25302
1992,66 and older,5th Quintile,Seldom,0.28667,58,167,0.21788,0.35546
1992,66 and older,5th Quintile,Never,0.40579,76,167,0.33109,0.48050
1994,17-29 y.,1st Quintile,At least once per week,0.07038,64,697,0.05138,0.08939
1994,17-29 y.,1st Quintile,At least once per month,0.04846,55,697,0.03250,0.06441
1994,17-29 y.,1st Quintile,Seldom,0.20320,137,697,0.17331,0.23309
1994,17-29 y.,1st Quintile,Never,0.67796,441,697,0.64325,0.71268
1994,17-29 y.,2nd Quintile,At least once per week,0.07382,55,681,0.05417,0.09348
1994,17-29 y.,2nd Quintile,At least once per month,0.08870,62,681,0.06733,0.11007
1994,17-29 y.,2nd Quintile,Seldom,0.22920,166,681,0.19761,0.26079
1994,17-29 y.,2nd Quintile,Never,0.60828,398,681,0.57159,0.64497
1994,17-29 y.,3rd Quintile,At least once per week,0.06292,49,704,0.04497,0.08087
1994,17-29 y.,3rd Quintile,At least once per month,0.05697,46,704,0.03984,0.07411
1994,17-29 y.,3rd Quintile,Seldom,0.26083,180,704,0.22837,0.29329
1994,17-29 y.,3rd Quintile,Never,0.61928,429,704,0.58338,0.65517
1994,17-29 y.,4th Quintile,At least once per week,0.05256,38,709,0.03613,0.06900
1994,17-29 y.,4th Quintile,At least once per month,0.05212,46,709,0.03575,0.06849
1994,17-29 y.,4th Quintile,Seldom,0.30115,202,709,0.26736,0.33494
1994,17-29 y.,4th Quintile,Never,0.59416,423,709,0.55799,0.63033
1994,17-29 y.,5th Quintile,At least once per week,0.06612,37,525,0.04485,0.08740
1994,17-29 y.,5th Quintile,At least once per month,0.08277,53,525,0.05918,0.10636
1994,17-29 y.,5th Quintile,Seldom,0.24761,140,525,0.21065,0.28456
1994,17-29 y.,5th Quintile,Never,0.60350,295,525,0.56161,0.64538
1994,30-45 y.,1st Quintile,At least once per week,0.10006,74,734,0.07834,0.12178
1994,30-45 y.,1st Quintile,At least once per month,0.07129,58,734,0.05266,0.08991
1994,30-45 y.,1st Quintile,Seldom,0.23942,153,734,0.20852,0.27031
1994,30-45 y.,1st Quintile,Never,0.58924,449,734,0.55362,0.62485
1994,30-45 y.,2nd Quintile,At least once per week,0.07525,72,928,0.05826,0.09223
1994,30-45 y.,2nd Quintile,At least once per month,0.09820,82,928,0.07904,0.11736
1994,30-45 y.,2nd Quintile,Seldom,0.30205,253,928,0.27249,0.33160
1994,30-45 y.,2nd Quintile,Never,0.52451,521,928,0.49236,0.55666
1994,30-45 y.,3rd Quintile,At least once per week,0.06009,66,935,0.04485,0.07533
1994,30-45 y.,3rd Quintile,At least once per month,0.07920,75,935,0.06188,0.09651
1994,30-45 y.,3rd Quintile,Seldom,0.33766,288,935,0.30733,0.36799
1994,30-45 y.,3rd Quintile,Never,0.52306,506,935,0.49103,0.55509
1994,30-45 y.,4th Quintile,At least once per week,0.07743,56,778,0.05864,0.09622
1994,30-45 y.,4th Quintile,At least once per month,0.09281,75,778,0.07240,0.11321
1994,30-45 y.,4th Quintile,Seldom,0.30070,241,778,0.26845,0.33294
1994,30-45 y.,4th Quintile,Never,0.52907,406,778,0.49397,0.56417
1994,30-45 y.,5th Quintile,At least once per week,0.06847,56,758,0.05048,0.08647
1994,30-45 y.,5th Quintile,At least once per month,0.09185,67,758,0.07128,0.11242
1994,30-45 y.,5th Quintile,Seldom,0.31045,239,758,0.27749,0.34341
1994,30-45 y.,5th Quintile,Never,0.52922,396,758,0.49367,0.56478
1994,46-65 y.,1st Quintile,At least once per week,0.12146,102,680,0.09689,0.14603
1994,46-65 y.,1st Quintile,At least once per month,0.10465,69,680,0.08163,0.12768
1994,46-65 y.,1st Quintile,Seldom,0.24930,145,680,0.21676,0.28184
1994,46-65 y.,1st Quintile,Never,0.52458,364,680,0.48702,0.56215
1994,46-65 y.,2nd Quintile,At least once per week,0.12018,84,665,0.09544,0.14491
1994,46-65 y.,2nd Quintile,At least once per month,0.09382,60,665,0.07164,0.11600
1994,46-65 y.,2nd Quintile,Seldom,0.28397,172,665,0.24967,0.31827
1994,46-65 y.,2nd Quintile,Never,0.50203,349,665,0.46400,0.54007
1994,46-65 y.,3rd Quintile,At least once per week,0.11597,91,765,0.09326,0.13867
1994,46-65 y.,3rd Quintile,At least once per month,0.08559,73,765,0.06575,0.10543
1994,46-65 y.,3rd Quintile,Seldom,0.28992,210,765,0.25774,0.32209
1994,46-65 y.,3rd Quintile,Never,0.50853,391,765,0.47308,0.54398
1994,46-65 y.,4th Quintile,At least once per week,0.11769,96,819,0.09561,0.13978
1994,46-65 y.,4th Quintile,At least once per month,0.10326,88,819,0.08241,0.12411
1994,46-65 y.,4th Quintile,Seldom,0.34346,253,819,0.31092,0.37601
1994,46-65 y.,4th Quintile,Never,0.43558,382,819,0.40160,0.46956
1994,46-65 y.,5th Quintile,At least once per week,0.13332,114,930,0.11146,0.15518
1994,46-65 y.,5th Quintile,At least once per month,0.08102,89,930,0.06348,0.09857
1994,46-65 y.,5th Quintile,Seldom,0.32699,293,930,0.29682,0.35715
1994,46-65 y.,5th Quintile,Never,0.45867,434,930,0.42662,0.49071
1994,66 and older,1st Quintile,At least once per week,0.18684,73,386,0.14790,0.22577
1994,66 and older,1st Quintile,At least once per month,0.09611,36,386,0.06667,0.12555
1994,66 and older,1st Quintile,Seldom,0.21902,83,386,0.17771,0.26034
1994,66 and older,1st Quintile,Never,0.49803,194,386,0.44809,0.54798
1994,66 and older,2nd Quintile,At least once per week,0.15889,57,385,0.12232,0.19545
1994,66 and older,2nd Quintile,At least once per month,0.13331,45,385,0.09931,0.16730
1994,66 and older,2nd Quintile,Seldom,0.26394,98,385,0.21985,0.30803
1994,66 and older,2nd Quintile,Never,0.44386,185,385,0.39417,0.49356
1994,66 and older,3rd Quintile,At least once per week,0.21540,54,282,0.16733,0.26347
1994,66 and older,3rd Quintile,At least once per month,0.14790,41,282,0.10639,0.18940
1994,66 and older,3rd Quintile,Seldom,0.17213,50,282,0.12799,0.21626
1994,66 and older,3rd Quintile,Never,0.46457,137,282,0.40626,0.52289
1994,66 and older,4th Quintile,At least once per week,0.26569,55,196,0.20370,0.32769
1994,66 and older,4th Quintile,Seldom,0.24595,57,196,0.18550,0.30639
1994,66 and older,4th Quintile,Never,0.39206,84,196,0.32354,0.46059
1994,66 and older,5th Quintile,At least once per week,0.24105,44,172,0.17695,0.30516
1994,66 and older,5th Quintile,Seldom,0.30735,59,172,0.23819,0.37650
1994,66 and older,5th Quintile,Never,0.33411,69,172,0.26342,0.40481
1995,17-29 y.,1st Quintile,At least once per week,0.07044,79,770,0.05235,0.08853
1995,17-29 y.,1st Quintile,At least once per month,0.03947,43,770,0.02571,0.05323
1995,17-29 y.,1st Quintile,Seldom,0.19494,153,770,0.16694,0.22294
1995,17-29 y.,1st Quintile,Never,0.69515,495,770,0.66262,0.72769
1995,17-29 y.,2nd Quintile,At least once per week,0.07381,61,711,0.05458,0.09304
1995,17-29 y.,2nd Quintile,At least once per month,0.09605,72,711,0.07438,0.11773
1995,17-29 y.,2nd Quintile,Seldom,0.23897,172,711,0.20760,0.27034
1995,17-29 y.,2nd Quintile,Never,0.59116,406,711,0.55500,0.62732
1995,17-29 y.,3rd Quintile,At least once per week,0.05440,44,684,0.03739,0.07141
1995,17-29 y.,3rd Quintile,At least once per month,0.08603,56,684,0.06500,0.10705
1995,17-29 y.,3rd Quintile,Seldom,0.26803,180,684,0.23481,0.30125
1995,17-29 y.,3rd Quintile,Never,0.59154,404,684,0.55468,0.62841
1995,17-29 y.,4th Quintile,At least once per week,0.05673,41,685,0.03939,0.07407
1995,17-29 y.,4th Quintile,At least once per month,0.06044,46,685,0.04258,0.07829
1995,17-29 y.,4th Quintile,Seldom,0.28224,207,685,0.24851,0.31597
1995,17-29 y.,4th Quintile,Never,0.60059,391,685,0.56389,0.63730
1995,17-29 y.,5th Quintile,At least once per week,0.08238,48,486,0.05791,0.10684
1995,17-29 y.,5th Quintile,At least once per month,0.08229,45,486,0.05783,0.10675
1995,17-29 y.,5th Quintile,Seldom,0.29556,140,486,0.25495,0.33617
1995,17-29 y.,5th Quintile,Never,0.53977,253,486,0.49541,0.58413
1995,30-45 y.,1st Quintile,At least once per week,0.10774,112,846,0.08684,0.12865
1995,30-45 y.,1st Quintile,At least once per month,0.08733,81,846,0.06829,0.10636
1995,30-45 y.,1st Quintile,Seldom,0.26271,191,846,0.23304,0.29239
1995,30-45 y.,1st Quintile,Never,0.54221,462,846,0.50862,0.57581
1995,30-45 y.,2nd Quintile,At least once per week,0.08836,97,1014,0.07089,0.10584
1995,30-45 y.,2nd Quintile,At least once per month,0.09390,96,1014,0.07594,0.11186
1995,30-45 y.,2nd Quintile,Seldom,0.29156,252,1014,0.26357,0.31955
1995,30-45 y.,2nd Quintile,Never,0.52618,569,1014,0.49543,0.55692
1995,30-45 y.,3rd Quintile,At least once per week,0.07718,75,936,0.06008,0.09429
1995,30-45 y.,3rd Quintile,At least once per month,0.09081,88,936,0.07239,0.10922
1995,30-45 y.,3rd Quintile,Seldom,0.31555,276,936,0.28576,0.34534
1995,30-45 y.,3rd Quintile,Never,0.51646,497,936,0.48443,0.54849
1995,30-45 y.,4th Quintile,At least once per week,0.06570,52,823,0.04876,0.08264
1995,30-45 y.,4th Quintile,At least once per month,0.09506,75,823,0.07501,0.11511
1995,30-45 y.,4th Quintile,Seldom,0.29970,238,823,0.26838,0.33102
1995,30-45 y.,4th Quintile,Never,0.53954,458,823,0.50547,0.57362
1995,30-45 y.,5th Quintile,At least once per week,0.05762,49,791,0.04137,0.07387
1995,30-45 y.,5th Quintile,At least once per month,0.09011,76,791,0.07014,0.11007
1995,30-45 y.,5th Quintile,Seldom,0.27642,227,791,0.24524,0.30761
1995,30-45 y.,5th Quintile,Never,0.57585,439,791,0.54139,0.61032
1995,46-65 y.,1st Quintile,At least once per week,0.15974,104,611,0.13066,0.18881
1995,46-65 y.,1st Quintile,At least once per month,0.13809,72,611,0.11071,0.16547
1995,46-65 y.,1st Quintile,Seldom,0.20688,121,611,0.17473,0.23902
1995,46-65 y.,1st Quintile,Never,0.49530,314,611,0.45562,0.53498
1995,46-65 y.,2nd Quintile,At least once per week,0.14354,121,740,0.11826,0.16882
1995,46-65 y.,2nd Quintile,At least once per month,0.10635,79,740,0.08412,0.12857
1995,46-65 y.,2nd Quintile,Seldom,0.22072,150,740,0.19082,0.25062
1995,46-65 y.,2nd Quintile,Never,0.52940,390,740,0.49341,0.56538
1995,46-65 y.,3rd Quintile,At least once per week,0.12195,97,753,0.09856,0.14534
1995,46-65 y.,3rd Quintile,At least once per month,0.10849,80,753,0.08626,0.13072
1995,46-65 y.,3rd Quintile,Seldom,0.27929,205,753,0.24722,0.31135
1995,46-65 y.,3rd Quintile,Never,0.49028,371,753,0.45455,0.52601
1995,46-65 y.,4th Quintile,At least once per week,0.09574,88,878,0.07627,0.11521
1995,46-65 y.,4th Quintile,At least once per month,0.08529,85,878,0.06680,0.10378
1995,46-65 y.,4th Quintile,Seldom,0.36794,286,878,0.33603,0.39986
1995,46-65 y.,4th Quintile,Never,0.45103,419,878,0.41809,0.48396
1995,46-65 y.,5th Quintile,At least once per week,0.14169,128,955,0.11956,0.16382
1995,46-65 y.,5th Quintile,At least once per month,0.08907,98,955,0.07100,0.10715
1995,46-65 y.,5th Quintile,Seldom,0.31235,284,955,0.28294,0.34176
1995,46-65 y.,5th Quintile,Never,0.45689,445,955,0.42528,0.48850
1995,66 and older,1st Quintile,At least once per week,0.17330,57,290,0.12966,0.21694
1995,66 and older,1st Quintile,At least once per month,0.12680,35,290,0.08843,0.16516
1995,66 and older,1st Quintile,Seldom,0.17851,54,290,0.13436,0.22266
1995,66 and older,1st Quintile,Never,0.52139,144,290,0.46379,0.57898
1995,66 and older,2nd Quintile,At least once per week,0.19527,75,404,0.15656,0.23397
1995,66 and older,2nd Quintile,At least once per month,0.09703,33,404,0.06813,0.12593
1995,66 and older,2nd Quintile,Seldom,0.24084,93,404,0.19910,0.28259
1995,66 and older,2nd Quintile,Never,0.46686,203,404,0.41815,0.51557
1995,66 and older,3rd Quintile,At least once per week,0.22751,72,329,0.18214,0.27288
1995,66 and older,3rd Quintile,At least once per month,0.12064,36,329,0.08539,0.15589
1995,66 and older,3rd Quintile,Seldom,0.19343,69,329,0.15068,0.23617
1995,66 and older,3rd Quintile,Never,0.45843,152,329,0.40450,0.51235
1995,66 and older,4th Quintile,At least once per week,0.26883,66,265,0.21535,0.32232
1995,66 and older,4th Quintile,At least once per month,0.09382,34,265,0.05864,0.12899
1995,66 and older,4th Quintile,Seldom,0.25654,64,265,0.20386,0.30923
1995,66 and older,4th Quintile,Never,0.38080,101,265,0.32223,0.43938
1995,66 and older,5th Quintile,At least once per week,0.26960,52,216,0.21028,0.32891
1995,66 and older,5th Quintile,At least once per month,0.15127,31,216,0.10338,0.19917
1995,66 and older,5th Quintile,Seldom,0.27644,61,216,0.21666,0.33622
1995,66 and older,5th Quintile,Never,0.30269,72,216,0.24128,0.36410
1996,17-29 y.,1st Quintile,At least once per week,0.04230,49,783,0.02819,0.05641
1996,17-29 y.,1st Quintile,At least once per month,0.06657,62,783,0.04909,0.08404
1996,17-29 y.,1st Quintile,Seldom,0.25789,191,783,0.22723,0.28856
1996,17-29 y.,1st Quintile,Never,0.63324,481,783,0.59946,0.66702
1996,17-29 y.,2nd Quintile,At least once per week,0.07371,43,638,0.05342,0.09400
1996,17-29 y.,2nd Quintile,At least once per month,0.06946,55,638,0.04972,0.08920
1996,17-29 y.,2nd Quintile,Seldom,0.25207,161,638,0.21835,0.28579
1996,17-29 y.,2nd Quintile,Never,0.60476,379,638,0.56679,0.64273
1996,17-29 y.,3rd Quintile,At least once per week,0.04627,43,612,0.02961,0.06293
1996,17-29 y.,3rd Quintile,At least once per month,0.07435,38,612,0.05355,0.09515
1996,17-29 y.,3rd Quintile,Seldom,0.27561,155,612,0.24018,0.31104
1996,17-29 y.,3rd Quintile,Never,0.60377,376,612,0.56499,0.64255
1996,17-29 y.,4th Quintile,At least once per week,0.04754,39,667,0.03138,0.06371
1996,17-29 y.,4th Quintile,At least once per month,0.06590,52,667,0.04706,0.08474
1996,17-29 y.,4th Quintile,Seldom,0.36088,216,667,0.32441,0.39736
1996,17-29 y.,4th Quintile,Never,0.52567,360,667,0.48775,0.56359
1996,17-29 y.,5th Quintile,At least once per week,0.08224,36,458,0.05705,0.10743
1996,17-29 y.,5th Quintile,At least once per month,0.06159,33,458,0.03955,0.08363
1996,17-29 y.,5th Quintile,Seldom,0.32814,135,458,0.28509,0.37119
1996,17-29 y.,5th Quintile,Never,0.52803,254,458,0.48226,0.57380
1996,30-45 y.,1st Quintile,At least once per week,0.09798,94,843,0.07790,0.11806
1996,30-45 y.,1st Quintile,At least once per month,0.07556,75,843,0.05770,0.09341
1996,30-45 y.,1st Quintile,Seldom,0.25963,205,843,0.23002,0.28925
1996,30-45 y.,1st Quintile,Never,0.56683,469,843,0.53336,0.60030
1996,30-45 y.,2nd Quintile,At least once per week,0.06835,80,978,0.05253,0.08418
