year,pgisced97,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Lower Secondary Level,Rural regions,At least once per month,0.14252,98,758,0.11762,0.16743
1995,Lower Secondary Level,Rural regions,Seldom,0.25860,191,758,0.22741,0.28979
1995,Lower Secondary Level,Rural regions,Never,0.40815,358,758,0.37314,0.44316
1995,Upper Secondary Level,Urban regions,At least once per week,0.10813,456,4208,0.09875,0.11752
1995,Upper Secondary Level,Urban regions,At least once per month,0.08286,390,4208,0.07453,0.09119
1995,Upper Secondary Level,Urban regions,Seldom,0.28456,1153,4208,0.27092,0.29819
1995,Upper Secondary Level,Urban regions,Never,0.52445,2209,4208,0.50936,0.53954
1995,Upper Secondary Level,Rural regions,At least once per week,0.09313,182,2471,0.08167,0.10459
1995,Upper Secondary Level,Rural regions,At least once per month,0.10472,191,2471,0.09265,0.11680
1995,Upper Secondary Level,Rural regions,Seldom,0.26178,606,2471,0.24444,0.27912
1995,Upper Secondary Level,Rural regions,Never,0.54037,1492,2471,0.52071,0.56002
1995,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.10417,52,356,0.07239,0.13595
1995,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.09176,36,356,0.06173,0.12180
1995,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.25471,96,356,0.20938,0.30003
1995,Post-secondary Non-tertiary Level,Urban regions,Never,0.54936,172,356,0.49760,0.60112
1995,Post-secondary Non-tertiary Level,Rural regions,Never,0.50722,64,64,0.38377,0.63068
1995,First Stage of Tertiary Education,Urban regions,At least once per week,0.13205,59,452,0.10081,0.16330
1995,First Stage of Tertiary Education,Urban regions,At least once per month,0.08429,41,452,0.05865,0.10994
1995,First Stage of Tertiary Education,Urban regions,Seldom,0.28347,137,452,0.24188,0.32507
1995,First Stage of Tertiary Education,Urban regions,Never,0.50018,215,452,0.45403,0.54633
1995,First Stage of Tertiary Education,Rural regions,Seldom,0.37163,99,257,0.31243,0.43082
1995,First Stage of Tertiary Education,Rural regions,Never,0.46841,158,257,0.40728,0.52954
1995,Second Stage of Tertiary Education,Urban regions,At least once per week,0.09793,102,1102,0.08037,0.11549
1995,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09106,95,1102,0.07406,0.10805
1995,Second Stage of Tertiary Education,Urban regions,Seldom,0.25707,274,1102,0.23125,0.28288
1995,Second Stage of Tertiary Education,Urban regions,Never,0.55394,631,1102,0.52458,0.58330
1995,Second Stage of Tertiary Education,Rural regions,At least once per week,0.09916,45,643,0.07604,0.12228
1995,Second Stage of Tertiary Education,Rural regions,At least once per month,0.08045,39,643,0.05941,0.10148
1995,Second Stage of Tertiary Education,Rural regions,Seldom,0.20456,138,643,0.17336,0.23577
1995,Second Stage of Tertiary Education,Rural regions,Never,0.61583,421,643,0.57821,0.65346
1996,No answer / don't know,Urban regions,Seldom,0.22739,48,158,0.16182,0.29295
1996,No answer / don't know,Urban regions,Never,0.52849,110,158,0.45041,0.60658
1996,No answer / don't know,Rural regions,Never,0.51405,32,32,0.33811,0.68999
1996,Pre-primary Level,Urban regions,Seldom,0.25765,45,164,0.19051,0.32479
1996,Pre-primary Level,Urban regions,Never,0.58329,119,164,0.50760,0.65898
1996,Pre-primary Level,Rural regions,Never,0.57707,60,60,0.45101,0.70313
1996,Primary Level,Urban regions,At least once per week,0.15208,76,404,0.11702,0.18714
1996,Primary Level,Urban regions,At least once per month,0.13372,68,404,0.10049,0.16695
1996,Primary Level,Urban regions,Seldom,0.24437,112,404,0.20241,0.28632
1996,Primary Level,Urban regions,Never,0.46984,148,404,0.42111,0.51856
1996,Primary Level,Rural regions,Never,0.47370,46,46,0.32781,0.61959
1996,Lower Secondary Level,Urban regions,At least once per week,0.14487,228,1636,0.12781,0.16193
1996,Lower Secondary Level,Urban regions,At least once per month,0.09606,189,1636,0.08178,0.11034
1996,Lower Secondary Level,Urban regions,Seldom,0.29729,481,1636,0.27513,0.31944
1996,Lower Secondary Level,Urban regions,Never,0.46178,738,1636,0.43761,0.48594
1996,Lower Secondary Level,Rural regions,At least once per week,0.18899,102,735,0.16066,0.21731
1996,Lower Secondary Level,Rural regions,At least once per month,0.12953,84,735,0.10524,0.15382
1996,Lower Secondary Level,Rural regions,Seldom,0.25944,171,735,0.22773,0.29115
1996,Lower Secondary Level,Rural regions,Never,0.42204,378,735,0.38631,0.45777
1996,Upper Secondary Level,Urban regions,At least once per week,0.09578,394,4132,0.08680,0.10475
1996,Upper Secondary Level,Urban regions,At least once per month,0.08760,374,4132,0.07898,0.09623
1996,Upper Secondary Level,Urban regions,Seldom,0.31244,1217,4132,0.29831,0.32657
1996,Upper Secondary Level,Urban regions,Never,0.50418,2147,4132,0.48893,0.51942
1996,Upper Secondary Level,Rural regions,At least once per week,0.08734,170,2469,0.07620,0.09848
1996,Upper Secondary Level,Rural regions,At least once per month,0.09831,190,2469,0.08656,0.11006
1996,Upper Secondary Level,Rural regions,Seldom,0.29152,653,2469,0.27359,0.30945
1996,Upper Secondary Level,Rural regions,Never,0.52282,1456,2469,0.50312,0.54253
1996,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.07192,37,325,0.04379,0.10005
1996,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.29663,104,325,0.24689,0.34637
1996,Post-secondary Non-tertiary Level,Urban regions,Never,0.54862,184,325,0.49444,0.60281
1996,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.34351,37,93,0.24647,0.44055
1996,Post-secondary Non-tertiary Level,Rural regions,Never,0.46223,56,93,0.36035,0.56411
1996,First Stage of Tertiary Education,Urban regions,At least once per week,0.13432,58,466,0.10332,0.16531
1996,First Stage of Tertiary Education,Urban regions,At least once per month,0.08331,48,466,0.05819,0.10843
1996,First Stage of Tertiary Education,Urban regions,Seldom,0.31333,143,466,0.27117,0.35549
1996,First Stage of Tertiary Education,Urban regions,Never,0.46904,217,466,0.42368,0.51440
1996,First Stage of Tertiary Education,Rural regions,Seldom,0.38699,103,247,0.32613,0.44786
1996,First Stage of Tertiary Education,Rural regions,Never,0.45506,144,247,0.39283,0.51729
1996,Second Stage of Tertiary Education,Urban regions,At least once per week,0.11238,108,1117,0.09385,0.13091
1996,Second Stage of Tertiary Education,Urban regions,At least once per month,0.07868,91,1117,0.06289,0.09448
1996,Second Stage of Tertiary Education,Urban regions,Seldom,0.28779,286,1117,0.26123,0.31436
1996,Second Stage of Tertiary Education,Urban regions,Never,0.52114,632,1117,0.49183,0.55045
1996,Second Stage of Tertiary Education,Rural regions,At least once per week,0.08709,45,641,0.06524,0.10893
1996,Second Stage of Tertiary Education,Rural regions,At least once per month,0.07063,33,641,0.05078,0.09048
1996,Second Stage of Tertiary Education,Rural regions,Seldom,0.22541,159,641,0.19304,0.25779
1996,Second Stage of Tertiary Education,Rural regions,Never,0.61687,404,641,0.57920,0.65453
1997,No answer / don't know,Urban regions,Seldom,0.24971,47,154,0.18113,0.31830
1997,No answer / don't know,Urban regions,Never,0.52001,107,154,0.44085,0.59918
1997,No answer / don't know,Rural regions,Never,0.45380,37,37,0.29117,0.61644
1997,Pre-primary Level,Urban regions,Seldom,0.31287,58,167,0.24233,0.38340
1997,Pre-primary Level,Urban regions,Never,0.50698,109,167,0.43092,0.58303
1997,Pre-primary Level,Rural regions,Never,0.52737,63,63,0.40309,0.65164
1997,Primary Level,Urban regions,At least once per week,0.15131,82,386,0.11552,0.18711
1997,Primary Level,Urban regions,At least once per month,0.12074,51,386,0.08820,0.15329
1997,Primary Level,Urban regions,Seldom,0.23130,109,386,0.18918,0.27342
1997,Primary Level,Urban regions,Never,0.49664,144,386,0.44670,0.54658
1997,Primary Level,Rural regions,Never,0.58436,39,39,0.42766,0.74105
1997,Lower Secondary Level,Urban regions,At least once per week,0.14869,233,1606,0.13129,0.16610
1997,Lower Secondary Level,Urban regions,At least once per month,0.09225,176,1606,0.07810,0.10641
1997,Lower Secondary Level,Urban regions,Seldom,0.29813,470,1606,0.27576,0.32051
1997,Lower Secondary Level,Urban regions,Never,0.46092,727,1606,0.43653,0.48531
1997,Lower Secondary Level,Rural regions,At least once per week,0.17514,95,707,0.14710,0.20317
1997,Lower Secondary Level,Rural regions,At least once per month,0.11119,70,707,0.08800,0.13438
1997,Lower Secondary Level,Rural regions,Seldom,0.27969,189,707,0.24658,0.31280
1997,Lower Secondary Level,Rural regions,Never,0.43398,353,707,0.39742,0.47054
1997,Upper Secondary Level,Urban regions,At least once per week,0.09542,373,4038,0.08635,0.10448
1997,Upper Secondary Level,Urban regions,At least once per month,0.08849,359,4038,0.07973,0.09725
1997,Upper Secondary Level,Urban regions,Seldom,0.30448,1217,4038,0.29028,0.31867
1997,Upper Secondary Level,Urban regions,Never,0.51161,2089,4038,0.49619,0.52703
1997,Upper Secondary Level,Rural regions,At least once per week,0.09221,167,2402,0.08064,0.10378
1997,Upper Secondary Level,Rural regions,At least once per month,0.08419,181,2402,0.07309,0.09530
1997,Upper Secondary Level,Rural regions,Seldom,0.29665,629,2402,0.27838,0.31492
1997,Upper Secondary Level,Rural regions,Never,0.52695,1425,2402,0.50698,0.54692
1997,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.08535,39,317,0.05454,0.11616
1997,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.31876,99,317,0.26738,0.37014
1997,Post-secondary Non-tertiary Level,Urban regions,Never,0.55472,179,317,0.49992,0.60952
1997,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.37112,38,95,0.27346,0.46879
1997,Post-secondary Non-tertiary Level,Rural regions,Never,0.44981,57,95,0.34924,0.55038
1997,First Stage of Tertiary Education,Urban regions,At least once per week,0.13564,57,464,0.10445,0.16683
1997,First Stage of Tertiary Education,Urban regions,At least once per month,0.08009,41,464,0.05537,0.10481
1997,First Stage of Tertiary Education,Urban regions,Seldom,0.33406,157,464,0.29110,0.37703
1997,First Stage of Tertiary Education,Urban regions,Never,0.45020,209,464,0.40488,0.49552
1997,First Stage of Tertiary Education,Rural regions,Seldom,0.37667,101,248,0.31624,0.43710
1997,First Stage of Tertiary Education,Rural regions,Never,0.48739,147,248,0.42505,0.54972
1997,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10821,104,1100,0.08985,0.12658
1997,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09695,107,1100,0.07946,0.11445
1997,Second Stage of Tertiary Education,Urban regions,Seldom,0.28292,305,1100,0.25629,0.30955
1997,Second Stage of Tertiary Education,Urban regions,Never,0.51191,584,1100,0.48236,0.54147
1997,Second Stage of Tertiary Education,Rural regions,At least once per week,0.08234,42,658,0.06132,0.10335
1997,Second Stage of Tertiary Education,Rural regions,At least once per month,0.07871,37,658,0.05812,0.09930
1997,Second Stage of Tertiary Education,Rural regions,Seldom,0.21095,154,658,0.17975,0.24215
1997,Second Stage of Tertiary Education,Rural regions,Never,0.62800,425,658,0.59104,0.66496
1998,No answer / don't know,Urban regions,At least once per week,0.11983,42,410,0.08835,0.15130
1998,No answer / don't know,Urban regions,At least once per month,0.10319,45,410,0.07370,0.13267
1998,No answer / don't know,Urban regions,Seldom,0.29999,119,410,0.25558,0.34440
1998,No answer / don't know,Urban regions,Never,0.47700,204,410,0.42859,0.52540
1998,No answer / don't know,Rural regions,Seldom,0.30186,51,139,0.22526,0.37845
1998,No answer / don't know,Rural regions,Never,0.40339,88,139,0.32154,0.48524
1998,Pre-primary Level,Urban regions,Seldom,0.29672,64,170,0.22784,0.36559
1998,Pre-primary Level,Urban regions,Never,0.48010,106,170,0.40477,0.55542
1998,Pre-primary Level,Rural regions,Seldom,0.30351,35,103,0.21428,0.39274
1998,Pre-primary Level,Rural regions,Never,0.58545,68,103,0.48984,0.68106
1998,Primary Level,Urban regions,At least once per week,0.19511,77,366,0.15445,0.23576
1998,Primary Level,Urban regions,At least once per month,0.14882,59,366,0.11231,0.18533
1998,Primary Level,Urban regions,Seldom,0.23893,88,366,0.19518,0.28268
1998,Primary Level,Urban regions,Never,0.41714,142,366,0.36655,0.46773
1998,Primary Level,Rural regions,Never,0.60522,38,38,0.44771,0.76272
1998,Lower Secondary Level,Urban regions,At least once per week,0.14591,246,1747,0.12935,0.16247
1998,Lower Secondary Level,Urban regions,At least once per month,0.11974,204,1747,0.10451,0.13497
1998,Lower Secondary Level,Urban regions,Seldom,0.28122,516,1747,0.26013,0.30231
1998,Lower Secondary Level,Urban regions,Never,0.45313,781,1747,0.42978,0.47648
1998,Lower Secondary Level,Rural regions,At least once per week,0.16831,101,768,0.14183,0.19478
1998,Lower Secondary Level,Rural regions,At least once per month,0.15052,105,768,0.12521,0.17583
1998,Lower Secondary Level,Rural regions,Seldom,0.27561,189,768,0.24399,0.30723
1998,Lower Secondary Level,Rural regions,Never,0.40557,373,768,0.37082,0.44032
1998,Upper Secondary Level,Urban regions,At least once per week,0.09462,412,4355,0.08592,0.10331
1998,Upper Secondary Level,Urban regions,At least once per month,0.09161,384,4355,0.08304,0.10018
1998,Upper Secondary Level,Urban regions,Seldom,0.30648,1343,4355,0.29279,0.32018
1998,Upper Secondary Level,Urban regions,Never,0.50729,2216,4355,0.49244,0.52214
1998,Upper Secondary Level,Rural regions,At least once per week,0.09109,198,2629,0.08009,0.10209
1998,Upper Secondary Level,Rural regions,At least once per month,0.08381,206,2629,0.07321,0.09440
1998,Upper Secondary Level,Rural regions,Seldom,0.31091,730,2629,0.29322,0.32861
1998,Upper Secondary Level,Rural regions,Never,0.51419,1495,2629,0.49508,0.53330
1998,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.09343,40,381,0.06416,0.12269
1998,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.07519,33,381,0.04868,0.10170
1998,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.28795,105,381,0.24242,0.33347
1998,Post-secondary Non-tertiary Level,Urban regions,Never,0.54344,203,381,0.49336,0.59352
1998,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.35961,37,92,0.26101,0.45821
1998,Post-secondary Non-tertiary Level,Rural regions,Never,0.38607,55,92,0.28604,0.48610
1998,First Stage of Tertiary Education,Urban regions,At least once per week,0.11465,56,509,0.08694,0.14235
1998,First Stage of Tertiary Education,Urban regions,At least once per month,0.08717,50,509,0.06264,0.11170
1998,First Stage of Tertiary Education,Urban regions,Seldom,0.32650,171,509,0.28572,0.36728
1998,First Stage of Tertiary Education,Urban regions,Never,0.47169,232,509,0.42828,0.51510
1998,First Stage of Tertiary Education,Rural regions,Seldom,0.36738,116,266,0.30933,0.42542
1998,First Stage of Tertiary Education,Rural regions,Never,0.48030,150,266,0.42014,0.54045
1998,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10148,115,1239,0.08466,0.11830
1998,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09365,110,1239,0.07742,0.10988
1998,Second Stage of Tertiary Education,Urban regions,Seldom,0.28661,346,1239,0.26143,0.31180
1998,Second Stage of Tertiary Education,Urban regions,Never,0.51826,668,1239,0.49042,0.54609
