year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Lower Secondary Level,East,374,4.85642,4.59837,5.11447,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,Upper Secondary Level,West,10197,4.72066,4.67596,4.76536,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,Upper Secondary Level,East,3311,4.94900,4.87672,5.02128,4.00000,5.00000,6.00000,1.00000,9.00000,5.00000,5.00000,5.00000
2012,Post-secondary Non-tertiary Level,West,1660,4.76775,4.65979,4.87571,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,Post-secondary Non-tertiary Level,East,298,4.79871,4.56841,5.02901,4.00000,5.00000,6.00000,1.00000,9.00000,5.00000,4.97500,5.00000
2012,First Stage of Tertiary Education,West,1324,4.92126,4.80921,5.03331,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,First Stage of Tertiary Education,East,475,4.70510,4.52245,4.88774,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,Second Stage of Tertiary Education,West,4598,5.04906,4.98791,5.11021,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,Second Stage of Tertiary Education,East,1532,4.90088,4.80008,5.00168,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,Pre-primary Level,West,379,5.85132,5.60041,6.10222,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2013,Pre-primary Level,East,49,5.44124,4.90997,5.97252,4.00000,5.00000,7.00000,2.00000,9.00000,5.00000,5.00000,6.00000
2013,Primary Level,West,445,4.02722,3.75411,4.30033,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2013,Primary Level,East,46,4.83414,4.16904,5.49923,4.00000,5.00000,6.00000,1.00000,9.00000,5.00000,4.00000,5.00000
2013,Lower Secondary Level,West,2606,4.18364,4.07993,4.28736,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2013,Lower Secondary Level,East,314,4.72072,4.43198,5.00946,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,Upper Secondary Level,West,8577,4.40448,4.35235,4.45661,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,Upper Secondary Level,East,2478,4.65695,4.56454,4.74937,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,Post-secondary Non-tertiary Level,West,1462,4.43389,4.30917,4.55861,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2013,Post-secondary Non-tertiary Level,East,213,4.52437,4.21192,4.83683,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2013,First Stage of Tertiary Education,West,994,4.53119,4.38942,4.67296,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2013,First Stage of Tertiary Education,East,375,4.48224,4.24088,4.72361,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2013,Second Stage of Tertiary Education,West,4158,4.76868,4.69948,4.83788,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,Second Stage of Tertiary Education,East,1305,4.65143,4.53218,4.77068,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Pre-primary Level,West,388,5.81625,5.59806,6.03444,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
2014,Pre-primary Level,East,54,6.91878,6.33983,7.49773,6.00000,7.00000,8.11515,2.82728,10.00000,7.00000,6.00000,8.00000
2014,Primary Level,West,442,4.27279,4.00040,4.54518,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2014,Primary Level,East,56,5.19962,4.53174,5.86749,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2014,Lower Secondary Level,West,2708,4.34009,4.23552,4.44466,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2014,Lower Secondary Level,East,377,4.88943,4.62274,5.15612,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Upper Secondary Level,West,9621,4.62286,4.57385,4.67188,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Upper Secondary Level,East,2835,4.86624,4.78201,4.95047,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Post-secondary Non-tertiary Level,West,1733,4.73059,4.62031,4.84087,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Post-secondary Non-tertiary Level,East,294,4.88625,4.62419,5.14831,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2014,First Stage of Tertiary Education,West,1175,4.95434,4.82706,5.08163,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,First Stage of Tertiary Education,East,403,4.76874,4.55421,4.98328,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Second Stage of Tertiary Education,West,4761,4.95203,4.89120,5.01285,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Second Stage of Tertiary Education,East,1439,4.91908,4.80785,5.03031,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Pre-primary Level,West,319,5.96183,5.72918,6.19449,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,6.02500
2015,Pre-primary Level,East,55,6.16709,5.67222,6.66196,5.00000,6.00000,8.00000,2.00000,9.00000,6.00000,6.00000,8.00000
2015,Primary Level,West,478,4.46625,4.22001,4.71250,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2015,Primary Level,East,53,5.01468,4.22020,5.80916,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,2.00000,7.00000
2015,Lower Secondary Level,West,2592,4.53105,4.42542,4.63669,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Lower Secondary Level,East,362,4.71189,4.45008,4.97370,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.97500,5.02500
2015,Upper Secondary Level,West,9403,4.69197,4.64310,4.74084,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Upper Secondary Level,East,2737,4.89305,4.80594,4.98015,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Post-secondary Non-tertiary Level,West,1865,4.88815,4.78390,4.99240,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Post-secondary Non-tertiary Level,East,286,4.94492,4.65650,5.23334,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2015,First Stage of Tertiary Education,West,1130,5.01199,4.88773,5.13625,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,First Stage of Tertiary Education,East,396,4.91257,4.68877,5.13637,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2015,Second Stage of Tertiary Education,West,4997,5.04488,4.98513,5.10463,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,Second Stage of Tertiary Education,East,1416,5.06877,4.95889,5.17865,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Pre-primary Level,West,309,5.94413,5.69671,6.19154,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2016,Pre-primary Level,East,45,5.13807,4.56930,5.70685,4.00000,5.00000,7.00000,0.00000,9.00000,5.00000,4.00000,7.00000
2016,Primary Level,West,1142,4.55507,4.39443,4.71572,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2016,Primary Level,East,214,5.05365,4.74283,5.36448,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.02500
2016,Lower Secondary Level,West,2720,4.59166,4.48764,4.69567,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.97500,5.00000
2016,Lower Secondary Level,East,399,4.96022,4.69963,5.22081,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2016,Upper Secondary Level,West,8859,4.75633,4.70488,4.80779,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Upper Secondary Level,East,2635,5.03126,4.94247,5.12005,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Post-secondary Non-tertiary Level,West,1803,4.74764,4.63899,4.85629,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Post-secondary Non-tertiary Level,East,286,4.99695,4.72855,5.26536,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2016,First Stage of Tertiary Education,West,1032,4.85963,4.72472,4.99453,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,First Stage of Tertiary Education,East,367,4.89509,4.65882,5.13136,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Second Stage of Tertiary Education,West,5032,5.05291,4.99194,5.11388,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,Second Stage of Tertiary Education,East,1432,4.94547,4.83304,5.05790,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Pre-primary Level,West,356,5.69155,5.45883,5.92427,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2017,Pre-primary Level,East,69,5.84318,5.37515,6.31120,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2017,Primary Level,West,1544,4.30911,4.16895,4.44926,2.00000,4.00000,7.00000,0.00000,10.00000,4.00000,3.97500,5.00000
2017,Primary Level,East,266,4.52853,4.15723,4.89983,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2017,Lower Secondary Level,West,3035,4.44674,4.35322,4.54026,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2017,Lower Secondary Level,East,480,4.61533,4.37273,4.85794,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2017,Upper Secondary Level,West,9766,4.68524,4.63796,4.73253,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Upper Secondary Level,East,2951,4.76187,4.67867,4.84507,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Post-secondary Non-tertiary Level,West,1967,4.76917,4.66506,4.87328,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Post-secondary Non-tertiary Level,East,338,4.82202,4.56462,5.07943,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,First Stage of Tertiary Education,West,1129,4.83044,4.70213,4.95876,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,First Stage of Tertiary Education,East,395,4.80200,4.57410,5.02990,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Second Stage of Tertiary Education,West,5707,4.84151,4.78428,4.89874,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,Second Stage of Tertiary Education,East,1528,4.76753,4.65829,4.87677,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2018,Pre-primary Level,West,299,5.36238,5.09797,5.62678,4.00000,5.94863,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2018,Pre-primary Level,East,57,5.67482,5.16236,6.18729,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
2018,Primary Level,West,1493,4.10886,3.95341,4.26431,1.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,Primary Level,East,233,4.63671,4.19717,5.07624,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,2.00000,6.00000
2018,Lower Secondary Level,West,2899,4.26149,4.16282,4.36016,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2018,Lower Secondary Level,East,509,4.55511,4.30801,4.80221,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,Upper Secondary Level,West,9258,4.31584,4.26558,4.36610,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,Upper Secondary Level,East,2861,4.30429,4.21957,4.38900,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,Post-secondary Non-tertiary Level,West,1878,4.40319,4.29605,4.51032,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2018,Post-secondary Non-tertiary Level,East,331,4.63964,4.39189,4.88739,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,First Stage of Tertiary Education,West,1058,4.54686,4.40485,4.68888,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,First Stage of Tertiary Education,East,387,4.23426,3.98788,4.48064,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2018,Second Stage of Tertiary Education,West,5477,4.63222,4.57361,4.69084,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2018,Second Stage of Tertiary Education,East,1487,4.56395,4.45387,4.67403,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2019,Pre-primary Level,West,279,6.06668,5.80497,6.32838,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2019,Pre-primary Level,East,54,6.28611,5.75135,6.82087,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,7.00000
2019,Primary Level,West,1413,4.63846,4.47855,4.79837,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2019,Primary Level,East,208,4.87491,4.43739,5.31242,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,7.00000
2019,Lower Secondary Level,West,2612,4.74690,4.64206,4.85175,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,Lower Secondary Level,East,464,4.51936,4.27159,4.76714,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2019,Upper Secondary Level,West,8949,4.94989,4.89994,4.99984,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,Upper Secondary Level,East,2682,4.96062,4.87183,5.04942,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,Post-secondary Non-tertiary Level,West,1918,4.89436,4.79038,4.99834,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,Post-secondary Non-tertiary Level,East,330,4.91025,4.65032,5.17018,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2019,First Stage of Tertiary Education,West,1216,5.08007,4.95440,5.20574,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,First Stage of Tertiary Education,East,437,5.00791,4.79392,5.22190,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2019,Second Stage of Tertiary Education,West,5880,5.13248,5.07650,5.18846,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,Second Stage of Tertiary Education,East,1660,5.03729,4.93526,5.13931,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Pre-primary Level,West,297,6.10768,5.86772,6.34764,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2020,Pre-primary Level,East,64,6.02443,5.53808,6.51077,4.54107,7.00000,7.69663,0.00000,10.00000,7.00000,5.00000,7.00000
2020,Primary Level,West,1559,4.55727,4.41191,4.70263,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2020,Primary Level,East,228,4.82382,4.49656,5.15108,3.64985,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2020,Lower Secondary Level,West,2753,4.80770,4.70912,4.90627,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Lower Secondary Level,East,465,4.86323,4.62417,5.10229,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Upper Secondary Level,West,8804,4.91384,4.86461,4.96306,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Upper Secondary Level,East,2531,4.86666,4.77641,4.95691,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Post-secondary Non-tertiary Level,West,2029,4.98119,4.88518,5.07720,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Post-secondary Non-tertiary Level,East,325,4.50053,4.25043,4.75064,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2020,First Stage of Tertiary Education,West,1065,5.16040,5.03328,5.28751,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,First Stage of Tertiary Education,East,391,4.94762,4.71432,5.18091,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2020,Second Stage of Tertiary Education,West,6101,5.07065,5.01734,5.12397,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,Second Stage of Tertiary Education,East,1639,5.08827,4.98484,5.19171,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Pre-primary Level,West,164,5.35467,5.03937,5.66998,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2021,Pre-primary Level,East,36,4.27438,3.36745,5.18131,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,0.97500,6.00000
2021,Primary Level,West,883,3.87167,3.67623,4.06711,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,2.97500,5.00000
2021,Primary Level,East,122,4.06793,3.60507,4.53079,2.76881,4.00000,5.00000,0.00000,8.34678,4.00000,3.00000,5.00000
2021,Lower Secondary Level,West,1555,4.80166,4.67144,4.93188,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Lower Secondary Level,East,257,4.63513,4.30857,4.96169,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2021,Upper Secondary Level,West,5689,5.05759,4.99826,5.11692,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Upper Secondary Level,East,1682,5.15050,5.03963,5.26137,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Post-secondary Non-tertiary Level,West,1372,4.87618,4.75687,4.99548,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Post-secondary Non-tertiary Level,East,223,4.54932,4.26855,4.83008,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2021,First Stage of Tertiary Education,West,734,5.15618,4.99865,5.31371,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2021,First Stage of Tertiary Education,East,266,5.22223,4.93949,5.50497,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2021,Second Stage of Tertiary Education,West,4507,5.17624,5.11529,5.23719,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,Second Stage of Tertiary Education,East,1188,5.01045,4.88997,5.13092,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Pre-primary Level,West,255,5.47082,5.19324,5.74841,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2022,Pre-primary Level,East,58,5.35644,4.86841,5.84448,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,4.00000,7.00000
2022,Primary Level,West,241,3.99710,3.63247,4.36172,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2022,Primary Level,East,55,5.15409,4.52760,5.78058,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
2022,Lower Secondary Level,West,1263,4.46304,4.31548,4.61060,2.00000,5.00000,6.33586,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Lower Secondary Level,East,299,4.50363,4.17859,4.82866,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Upper Secondary Level,West,6788,4.81920,4.76290,4.87550,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Upper Secondary Level,East,2077,4.88149,4.77783,4.98515,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Post-secondary Non-tertiary Level,West,1763,4.71789,4.61130,4.82448,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Post-secondary Non-tertiary Level,East,375,4.55586,4.32593,4.78579,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,First Stage of Tertiary Education,West,1016,4.90877,4.76777,5.04976,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,First Stage of Tertiary Education,East,341,4.96449,4.72178,5.20720,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2022,Second Stage of Tertiary Education,West,6644,5.03939,4.98767,5.09112,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,Second Stage of Tertiary Education,East,1705,5.06277,4.95848,5.16707,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
