"germborn","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"in Deutschland geboren oder immigr.<1950","1988","AkademikerIn","Staedtischer Raum","509","0.913296956731857","0.890532765966512","0.936061147497202"
"in Deutschland geboren oder immigr.<1950","1988","Hauptschule","Laendlicher Raum","1150","0.943385421690582","0.931071173242891","0.955699670138273"
"in Deutschland geboren oder immigr.<1950","1988","Hauptschule","Staedtischer Raum","3145","0.891652041744078","0.882458678025336","0.900845405462819"
"in Deutschland geboren oder immigr.<1950","1988","Realschule","Laendlicher Raum","350","0.946292837016924","0.923536293483615","0.969049380550234"
"in Deutschland geboren oder immigr.<1950","1988","Realschule","Staedtischer Raum","1202","0.937798205871154","0.924788716428797","0.950807695313511"
"nicht in Deutschland geboren","1988","(Fach-)Abitur","Laendlicher Raum","15","","",""
"nicht in Deutschland geboren","1988","(Fach-)Abitur","Staedtischer Raum","195","0.128718358780146","0.102773122362627","0.154663595197665"
"nicht in Deutschland geboren","1988","(noch) kein Abschluss","Laendlicher Raum","79","0.279229333409514","0.199947331650524","0.358511335168504"
"nicht in Deutschland geboren","1988","(noch) kein Abschluss","Staedtischer Raum","619","0.464989558369509","0.430098351477614","0.499880765261403"
"nicht in Deutschland geboren","1988","AkademikerIn","Laendlicher Raum","7","","",""
"nicht in Deutschland geboren","1988","AkademikerIn","Staedtischer Raum","78","0.086703043268143","0.0639388525027982","0.109467234033488"
"nicht in Deutschland geboren","1988","Hauptschule","Laendlicher Raum","203","0.0566145783094181","0.0443003298617275","0.0689288267571087"
"nicht in Deutschland geboren","1988","Hauptschule","Staedtischer Raum","1246","0.108347958255922","0.0991545945371806","0.117541321974664"
"nicht in Deutschland geboren","1988","Realschule","Laendlicher Raum","27","","",""
"nicht in Deutschland geboren","1988","Realschule","Staedtischer Raum","122","0.0622017941288459","0.0491923046864885","0.0752112835712032"
"in Deutschland geboren oder immigr.<1950","1989","(Fach-)Abitur","Laendlicher Raum","83","0.927344003013775","0.875688286374133","0.978999719653418"
"in Deutschland geboren oder immigr.<1950","1989","(Fach-)Abitur","Staedtischer Raum","461","0.867087311045181","0.841128784121275","0.893045837969086"
"in Deutschland geboren oder immigr.<1950","1989","(noch) kein Abschluss","Laendlicher Raum","45","0.757336886322821","0.678295361994975","0.836378410650667"
"in Deutschland geboren oder immigr.<1950","1989","(noch) kein Abschluss","Staedtischer Raum","174","0.544664513689066","0.50960325289033","0.579725774487803"
"in Deutschland geboren oder immigr.<1950","1989","AkademikerIn","Laendlicher Raum","105","0.939318104150226","0.89549212960358","0.983144078696872"
"in Deutschland geboren oder immigr.<1950","1989","AkademikerIn","Staedtischer Raum","505","0.906920379906155","0.883356133841211","0.930484625971099"
"in Deutschland geboren oder immigr.<1950","1989","Hauptschule","Laendlicher Raum","1079","0.936985883184863","0.923643026301783","0.950328740067943"
"in Deutschland geboren oder immigr.<1950","1989","Hauptschule","Staedtischer Raum","3012","0.884129366801781","0.874472495051353","0.893786238552209"
"in Deutschland geboren oder immigr.<1950","1989","Realschule","Laendlicher Raum","330","0.939587224800189","0.914838317048392","0.964336132551986"
"in Deutschland geboren oder immigr.<1950","1989","Realschule","Staedtischer Raum","1175","0.936935674897395","0.923696528921224","0.950174820873566"
"nicht in Deutschland geboren","1989","(Fach-)Abitur","Laendlicher Raum","14","","",""
"nicht in Deutschland geboren","1989","(Fach-)Abitur","Staedtischer Raum","196","0.132912688954819","0.106954162030914","0.158871215878724"
"nicht in Deutschland geboren","1989","(noch) kein Abschluss","Laendlicher Raum","68","0.242663113677179","0.163621589349333","0.321704638005025"
"nicht in Deutschland geboren","1989","(noch) kein Abschluss","Staedtischer Raum","601","0.455335486310934","0.420274225512197","0.49039674710967"
"nicht in Deutschland geboren","1989","AkademikerIn","Laendlicher Raum","9","","",""
"nicht in Deutschland geboren","1989","AkademikerIn","Staedtischer Raum","79","0.0930796200938453","0.0695153740289012","0.116643866158789"
"nicht in Deutschland geboren","1989","Hauptschule","Laendlicher Raum","195","0.063014116815137","0.0496712599320566","0.0763569736982173"
"nicht in Deutschland geboren","1989","Hauptschule","Staedtischer Raum","1208","0.115870633198219","0.106213761447791","0.125527504948647"
"nicht in Deutschland geboren","1989","Realschule","Laendlicher Raum","26","","",""
"nicht in Deutschland geboren","1989","Realschule","Staedtischer Raum","120","0.0630643251026052","0.0498251791264342","0.0763034710787762"
"in Deutschland geboren oder immigr.<1950","1990","(Fach-)Abitur","Laendlicher Raum","161","0.942108279668162","0.90770339583235","0.976513163503975"
"in Deutschland geboren oder immigr.<1950","1990","(Fach-)Abitur","Staedtischer Raum","512","0.86703877572717","0.841868309148506","0.892209242305835"
"in Deutschland geboren oder immigr.<1950","1990","(noch) kein Abschluss","Laendlicher Raum","79","0.775866858609853","0.708683165572077","0.843050551647628"
"in Deutschland geboren oder immigr.<1950","1990","(noch) kein Abschluss","Staedtischer Raum","171","0.524628367043521","0.488695766098924","0.560560967988119"
"in Deutschland geboren oder immigr.<1950","1990","AkademikerIn","Laendlicher Raum","660","0.945978300231633","0.929123105401117","0.962833495062149"
"in Deutschland geboren oder immigr.<1950","1990","AkademikerIn","Staedtischer Raum","885","0.916353404985308","0.899028565492106","0.933678244478509"
"in Deutschland geboren oder immigr.<1950","1990","Hauptschule","Laendlicher Raum","2151","0.93917934250683","0.929623455038876","0.948735229974783"
"in Deutschland geboren oder immigr.<1950","1990","Hauptschule","Staedtischer Raum","3384","0.881063125021469","0.8716961759127","0.890430074130237"
"in Deutschland geboren oder immigr.<1950","1990","Realschule","Laendlicher Raum","1356","0.961034451994382","0.950883301776371","0.971185602212394"
"in Deutschland geboren oder immigr.<1950","1990","Realschule","Staedtischer Raum","1644","0.942129512188268","0.931239293094834","0.953019731281702"
"nicht in Deutschland geboren","1990","(Fach-)Abitur","Laendlicher Raum","16","","",""
"nicht in Deutschland geboren","1990","(Fach-)Abitur","Staedtischer Raum","187","0.13296122427283","0.107790757694165","0.158131690851494"
"nicht in Deutschland geboren","1990","(noch) kein Abschluss","Laendlicher Raum","69","0.224133141390147","0.156949448352372","0.291316834427923"
"nicht in Deutschland geboren","1990","(noch) kein Abschluss","Staedtischer Raum","571","0.475371632956479","0.439439032011881","0.511304233901076"
"nicht in Deutschland geboren","1990","AkademikerIn","Laendlicher Raum","31","0.0540216997683672","0.0371665049378514","0.070876894598883"
"nicht in Deutschland geboren","1990","AkademikerIn","Staedtischer Raum","96","0.0836465950146924","0.0663217555214908","0.100971434507894"
"nicht in Deutschland geboren","1990","Hauptschule","Laendlicher Raum","252","0.0608206574931705","0.0512647700252166","0.0703765449611243"
"nicht in Deutschland geboren","1990","Hauptschule","Staedtischer Raum","1204","0.118936874978531","0.109569925869763","0.1283038240873"
"nicht in Deutschland geboren","1990","Realschule","Laendlicher Raum","40","0.0389655480056175","0.0288143977876064","0.0491166982236287"
"nicht in Deutschland geboren","1990","Realschule","Staedtischer Raum","122","0.0578704878117315","0.0469802687182974","0.0687607069051655"
"in Deutschland geboren oder immigr.<1950","1991","(Fach-)Abitur","Laendlicher Raum","168","0.938777427289407","0.904043039129344","0.97351181544947"
"in Deutschland geboren oder immigr.<1950","1991","(Fach-)Abitur","Staedtischer Raum","516","0.858428346507116","0.832695151574663","0.884161541439568"
"in Deutschland geboren oder immigr.<1950","1991","(noch) kein Abschluss","Laendlicher Raum","90","0.788993402373608","0.725169556822317","0.8528172479249"
"in Deutschland geboren oder immigr.<1950","1991","(noch) kein Abschluss","Staedtischer Raum","172","0.487506330397359","0.451021289193306","0.523991371601411"
"in Deutschland geboren oder immigr.<1950","1991","AkademikerIn","Laendlicher Raum","656","0.947042410778666","0.930271694079581","0.963813127477751"
"in Deutschland geboren oder immigr.<1950","1991","AkademikerIn","Staedtischer Raum","876","0.911309926775185","0.893446604720269","0.929173248830101"
"in Deutschland geboren oder immigr.<1950","1991","Hauptschule","Laendlicher Raum","2053","0.933349983076273","0.923167937887554","0.943532028264992"
"in Deutschland geboren oder immigr.<1950","1991","Hauptschule","Staedtischer Raum","3249","0.873464031325646","0.863667551650443","0.883260511000849"
"in Deutschland geboren oder immigr.<1950","1991","Realschule","Laendlicher Raum","1328","0.960047064928578","0.949664983266009","0.970429146591148"
"in Deutschland geboren oder immigr.<1950","1991","Realschule","Staedtischer Raum","1616","0.93732832453102","0.925946666343603","0.948709982718437"
"nicht in Deutschland geboren","1991","(Fach-)Abitur","Laendlicher Raum","15","","",""
"nicht in Deutschland geboren","1991","(Fach-)Abitur","Staedtischer Raum","189","0.141571653492884","0.115838458560432","0.167304848425337"
"nicht in Deutschland geboren","1991","(noch) kein Abschluss","Laendlicher Raum","67","0.211006597626392","0.1471827520751","0.274830443177683"
"nicht in Deutschland geboren","1991","(noch) kein Abschluss","Staedtischer Raum","549","0.512493669602641","0.476008628398589","0.548978710806694"
"nicht in Deutschland geboren","1991","AkademikerIn","Laendlicher Raum","29","","",""
"nicht in Deutschland geboren","1991","AkademikerIn","Staedtischer Raum","97","0.0886900732248149","0.070826751169899","0.106553395279731"
"nicht in Deutschland geboren","1991","Hauptschule","Laendlicher Raum","252","0.0666500169237271","0.0564679717350084","0.0768320621124459"
"nicht in Deutschland geboren","1991","Hauptschule","Staedtischer Raum","1175","0.126535968674354","0.116739488999151","0.136332448349557"
"nicht in Deutschland geboren","1991","Realschule","Laendlicher Raum","39","0.0399529350714217","0.029570853408852","0.0503350167339914"
"nicht in Deutschland geboren","1991","Realschule","Staedtischer Raum","126","0.0626716754689801","0.0512900172815636","0.0740533336563967"
"in Deutschland geboren oder immigr.<1950","1992","(Fach-)Abitur","Laendlicher Raum","167","0.900479921135105","0.857225395658182","0.943734446612029"
"in Deutschland geboren oder immigr.<1950","1992","(Fach-)Abitur","Staedtischer Raum","520","0.853231792851536","0.827202137007902","0.87926144869517"
"in Deutschland geboren oder immigr.<1950","1992","(noch) kein Abschluss","Laendlicher Raum","100","0.777589759929008","0.714891224755628","0.840288295102388"
"in Deutschland geboren oder immigr.<1950","1992","(noch) kein Abschluss","Staedtischer Raum","185","0.47463635194103","0.437696934408903","0.511575769473158"
"in Deutschland geboren oder immigr.<1950","1992","AkademikerIn","Laendlicher Raum","607","0.940449797247995","0.922072239095695","0.958827355400295"
"in Deutschland geboren oder immigr.<1950","1992","AkademikerIn","Staedtischer Raum","887","0.908747947901081","0.890791821241298","0.926704074560864"
"in Deutschland geboren oder immigr.<1950","1992","Hauptschule","Laendlicher Raum","1937","0.930075061492448","0.919379666692077","0.940770456292819"
"in Deutschland geboren oder immigr.<1950","1992","Hauptschule","Staedtischer Raum","3186","0.865632532635961","0.855466082756385","0.875798982515538"
"in Deutschland geboren oder immigr.<1950","1992","Realschule","Laendlicher Raum","1290","0.959759814347273","0.949186189480198","0.970333439214347"
"in Deutschland geboren oder immigr.<1950","1992","Realschule","Staedtischer Raum","1605","0.939876178319784","0.928658263150902","0.951094093488667"
"nicht in Deutschland geboren","1992","(Fach-)Abitur","Laendlicher Raum","17","","",""
"nicht in Deutschland geboren","1992","(Fach-)Abitur","Staedtischer Raum","190","0.146768207148464","0.12073855130483","0.172797862992098"
"nicht in Deutschland geboren","1992","(noch) kein Abschluss","Laendlicher Raum","69","0.222410240070992","0.159711704897612","0.285108775244372"
"nicht in Deutschland geboren","1992","(noch) kein Abschluss","Staedtischer Raum","517","0.52536364805897","0.488424230526842","0.562303065591097"
"nicht in Deutschland geboren","1992","AkademikerIn","Laendlicher Raum","30","0.0595502027520053","0.0411726445997053","0.0779277609043052"
"nicht in Deutschland geboren","1992","AkademikerIn","Staedtischer Raum","101","0.0912520520989188","0.0732959254391357","0.109208178758702"
"nicht in Deutschland geboren","1992","Hauptschule","Laendlicher Raum","247","0.0699249385075524","0.0592295437071814","0.0806203333079234"
"nicht in Deutschland geboren","1992","Hauptschule","Staedtischer Raum","1137","0.134367467364039","0.124201017484462","0.144533917243615"
"nicht in Deutschland geboren","1992","Realschule","Laendlicher Raum","37","0.0402401856527274","0.0296665607856529","0.0508138105198019"
"nicht in Deutschland geboren","1992","Realschule","Staedtischer Raum","120","0.0601238216802158","0.0489059065113334","0.0713417368490982"
"in Deutschland geboren oder immigr.<1950","1993","(Fach-)Abitur","Laendlicher Raum","185","0.899025380541683","0.8574760055635","0.940574755519865"
"in Deutschland geboren oder immigr.<1950","1993","(Fach-)Abitur","Staedtischer Raum","524","0.840201149623694","0.813210712191896","0.867191587055492"
"in Deutschland geboren oder immigr.<1950","1993","(noch) kein Abschluss","Laendlicher Raum","99","0.764079257361973","0.700443340743593","0.827715173980354"
"in Deutschland geboren oder immigr.<1950","1993","(noch) kein Abschluss","Staedtischer Raum","182","0.464965318423044","0.427449497753455","0.502481139092633"
"in Deutschland geboren oder immigr.<1950","1993","AkademikerIn","Laendlicher Raum","595","0.930719488135915","0.910811699092799","0.950627277179032"
"in Deutschland geboren oder immigr.<1950","1993","AkademikerIn","Staedtischer Raum","910","0.901861142084979","0.883522682580005","0.920199601589953"
"in Deutschland geboren oder immigr.<1950","1993","Hauptschule","Laendlicher Raum","1873","0.925416673517021","0.914236017364581","0.936597329669461"
"in Deutschland geboren oder immigr.<1950","1993","Hauptschule","Staedtischer Raum","3126","0.858885190511683","0.848388867219","0.869381513804366"
"in Deutschland geboren oder immigr.<1950","1993","Realschule","Laendlicher Raum","1309","0.963224559214329","0.953162400260444","0.973286718168213"
"in Deutschland geboren oder immigr.<1950","1993","Realschule","Staedtischer Raum","1639","0.940312179866368","0.929218901013905","0.95140545871883"
"nicht in Deutschland geboren","1993","(Fach-)Abitur","Laendlicher Raum","17","","",""
"nicht in Deutschland geboren","1993","(Fach-)Abitur","Staedtischer Raum","184","0.159798850376306","0.132808412944508","0.186789287808104"
"nicht in Deutschland geboren","1993","(noch) kein Abschluss","Laendlicher Raum","72","0.235920742638027","0.172284826019646","0.299556659256407"
"nicht in Deutschland geboren","1993","(noch) kein Abschluss","Staedtischer Raum","497","0.535034681576956","0.497518860907367","0.572550502246545"
"nicht in Deutschland geboren","1993","AkademikerIn","Laendlicher Raum","30","0.0692805118640847","0.0493727228209684","0.089188300907201"
"nicht in Deutschland geboren","1993","AkademikerIn","Staedtischer Raum","101","0.0981388579150207","0.0798003984100467","0.116477317419995"
"nicht in Deutschland geboren","1993","Hauptschule","Laendlicher Raum","248","0.0745833264829791","0.0634026703305391","0.0857639826354191"
"nicht in Deutschland geboren","1993","Hauptschule","Staedtischer Raum","1100","0.141114809488317","0.130618486195634","0.151611132781"
"nicht in Deutschland geboren","1993","Realschule","Laendlicher Raum","35","0.0367754407856712","0.0267132818317867","0.0468375997395557"
"nicht in Deutschland geboren","1993","Realschule","Staedtischer Raum","113","0.0596878201336323","0.0485945412811698","0.0707810989860949"
"in Deutschland geboren oder immigr.<1950","1994","(Fach-)Abitur","Laendlicher Raum","202","0.898611449198447","0.858634793006241","0.938588105390653"
"in Deutschland geboren oder immigr.<1950","1994","(Fach-)Abitur","Staedtischer Raum","527","0.831992242952166","0.804335321230672","0.859649164673659"
"in Deutschland geboren oder immigr.<1950","1994","(noch) kein Abschluss","Laendlicher Raum","103","0.771715147350808","0.708620765390967","0.83480952931065"
"in Deutschland geboren oder immigr.<1950","1994","(noch) kein Abschluss","Staedtischer Raum","212","0.502233130330594","0.46459752402726","0.539868736633928"
"in Deutschland geboren oder immigr.<1950","1994","AkademikerIn","Laendlicher Raum","591","0.923791714075999","0.902923253222731","0.944660174929267"
"in Deutschland geboren oder immigr.<1950","1994","AkademikerIn","Staedtischer Raum","938","0.900940263242063","0.882713698390005","0.919166828094121"
"in Deutschland geboren oder immigr.<1950","1994","Hauptschule","Laendlicher Raum","1802","0.925177278282187","0.913720629470939","0.936633927093436"
"in Deutschland geboren oder immigr.<1950","1994","Hauptschule","Staedtischer Raum","3036","0.854331822168712","0.843503195757684","0.86516044857974"
"in Deutschland geboren oder immigr.<1950","1994","Realschule","Laendlicher Raum","1284","0.959475923459214","0.948838542095406","0.970113304823022"
"in Deutschland geboren oder immigr.<1950","1994","Realschule","Staedtischer Raum","1626","0.941882513058866","0.930851179867887","0.952913846249845"
"nicht in Deutschland geboren","1994","(Fach-)Abitur","Laendlicher Raum","17","","",""
"nicht in Deutschland geboren","1994","(Fach-)Abitur","Staedtischer Raum","175","0.168007757047834","0.140350835326341","0.195664678769328"
"nicht in Deutschland geboren","1994","(noch) kein Abschluss","Laendlicher Raum","67","0.228284852649192","0.16519047068935","0.291379234609033"
"nicht in Deutschland geboren","1994","(noch) kein Abschluss","Staedtischer Raum","466","0.497766869669406","0.460131263366072","0.53540247597274"
"nicht in Deutschland geboren","1994","AkademikerIn","Laendlicher Raum","30","0.076208285924001","0.055339825070733","0.097076746777269"
"nicht in Deutschland geboren","1994","AkademikerIn","Staedtischer Raum","94","0.0990597367579373","0.0808331719058794","0.117286301609995"
"nicht in Deutschland geboren","1994","Hauptschule","Laendlicher Raum","224","0.0748227217178128","0.0633660729065641","0.0862793705290615"
"nicht in Deutschland geboren","1994","Hauptschule","Staedtischer Raum","1041","0.145668177831288","0.134839551420261","0.156496804242316"
"nicht in Deutschland geboren","1994","Realschule","Laendlicher Raum","36","0.0405240765407859","0.0298866951769783","0.0511614579045935"
"nicht in Deutschland geboren","1994","Realschule","Staedtischer Raum","102","0.058117486941134","0.0470861537501547","0.0691488201321132"
"in Deutschland geboren oder immigr.<1950","1995","(Fach-)Abitur","Laendlicher Raum","216","0.863026017736716","0.820575909094264","0.905476126379168"
"in Deutschland geboren oder immigr.<1950","1995","(Fach-)Abitur","Staedtischer Raum","532","0.7466245524243","0.716653138724407","0.776595966124194"
"in Deutschland geboren oder immigr.<1950","1995","(noch) kein Abschluss","Laendlicher Raum","117","0.756445493821729","0.694594151190983","0.818296836452475"
"in Deutschland geboren oder immigr.<1950","1995","(noch) kein Abschluss","Staedtischer Raum","209","0.483690722632605","0.44656436751918","0.52081707774603"
"in Deutschland geboren oder immigr.<1950","1995","AkademikerIn","Laendlicher Raum","611","0.897621037229171","0.874387727041753","0.920854347416589"
"in Deutschland geboren oder immigr.<1950","1995","AkademikerIn","Staedtischer Raum","950","0.859778052132575","0.839249873417666","0.880306230847484"
"in Deutschland geboren oder immigr.<1950","1995","Hauptschule","Laendlicher Raum","1773","0.917681270261172","0.905742640936912","0.929619899585432"
"in Deutschland geboren oder immigr.<1950","1995","Hauptschule","Staedtischer Raum","2929","0.835741442230176","0.824385072916731","0.847097811543622"
"in Deutschland geboren oder immigr.<1950","1995","Realschule","Laendlicher Raum","1326","0.9557393595781","0.944828465293027","0.966650253863172"
"in Deutschland geboren oder immigr.<1950","1995","Realschule","Staedtischer Raum","1630","0.935559421025863","0.924058823026113","0.947060019025613"
"nicht in Deutschland geboren","1995","(Fach-)Abitur","Laendlicher Raum","36","0.136973982263284","0.0945238736208322","0.179424090905736"
"nicht in Deutschland geboren","1995","(Fach-)Abitur","Staedtischer Raum","277","0.2533754475757","0.223404033875806","0.283346861275593"
"nicht in Deutschland geboren","1995","(noch) kein Abschluss","Laendlicher Raum","68","0.243554506178271","0.181703163547525","0.305405848809017"
"nicht in Deutschland geboren","1995","(noch) kein Abschluss","Staedtischer Raum","487","0.516309277367395","0.47918292225397","0.55343563248082"
"nicht in Deutschland geboren","1995","AkademikerIn","Laendlicher Raum","43","0.102378962770829","0.079145652583411","0.125612272958247"
"nicht in Deutschland geboren","1995","AkademikerIn","Staedtischer Raum","149","0.140221947867425","0.119693769152516","0.160750126582334"
