"germborn","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"in Deutschland geboren","1985","17-29","Realschule","721","0.957512805858152","0.943456824569578","0.971568787146726"
"in Deutschland geboren","1985","17-29","(Fach-)Abitur","341","0.903338870514806","0.875728449137798","0.930949291891814"
"in Deutschland geboren","1985","17-29","AkademikerIn","98","0.924250535026714","0.876909024792173","0.971592045261255"
"in Deutschland geboren","1985","30-45","(noch) kein Abschluss","12","","",""
"in Deutschland geboren","1985","30-45","Hauptschule","1394","0.87909173904706","0.864905993866875","0.893277484227245"
"in Deutschland geboren","1985","30-45","Realschule","471","0.94669026111621","0.927018807169841","0.966361715062579"
"in Deutschland geboren","1985","30-45","(Fach-)Abitur","95","0.739851674483586","0.677139477680384","0.802563871286788"
"in Deutschland geboren","1985","30-45","AkademikerIn","310","0.904377069938382","0.874125315022274","0.93462882485449"
"in Deutschland geboren","1985","46-65","(noch) kein Abschluss","10","","",""
"in Deutschland geboren","1985","46-65","Hauptschule","1837","0.921560068425816","0.910373423146078","0.932746713705553"
"in Deutschland geboren","1985","46-65","Realschule","323","0.906029514810932","0.875804015422448","0.936255014199416"
"in Deutschland geboren","1985","46-65","(Fach-)Abitur","79","0.887783538142755","0.830345324320557","0.945221751964953"
"in Deutschland geboren","1985","46-65","AkademikerIn","184","0.901523541783869","0.861788290692516","0.941258792875223"
"in Deutschland geboren","1985","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1985","66","Hauptschule","","","",""
"in Deutschland geboren","1985","66","Realschule","","","",""
"in Deutschland geboren","1985","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1985","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1985","17-29","(noch) kein Abschluss","140","0.128593737494934","0.0935738472485336","0.163613627741334"
"nicht in Deutschland geboren","1985","17-29","Hauptschule","464","0.109711860879785","0.0931565076499835","0.126267214109587"
"nicht in Deutschland geboren","1985","17-29","Realschule","70","0.042487194141848","0.028431212853274","0.0565431754304219"
"nicht in Deutschland geboren","1985","17-29","(Fach-)Abitur","99","0.096661129485194","0.0690507081081865","0.124271550862201"
"nicht in Deutschland geboren","1985","17-29","AkademikerIn","22","","",""
"nicht in Deutschland geboren","1985","30-45","(noch) kein Abschluss","340","0.857769133332792","0.821280391010522","0.894257875655063"
"nicht in Deutschland geboren","1985","30-45","Hauptschule","635","0.12090826095294","0.106722515772755","0.135094006133125"
"nicht in Deutschland geboren","1985","30-45","Realschule","30","0.05330973888379","0.0336382849374209","0.0729811928301591"
"nicht in Deutschland geboren","1985","30-45","(Fach-)Abitur","93","0.260148325516415","0.197436128713212","0.322860522319617"
"nicht in Deutschland geboren","1985","30-45","AkademikerIn","53","0.0956229300616179","0.06537117514551","0.125874684977726"
"nicht in Deutschland geboren","1985","46-65","(noch) kein Abschluss","357","0.825918465059071","0.787124872475944","0.864712057642198"
"nicht in Deutschland geboren","1985","46-65","Hauptschule","382","0.0784399315741844","0.0672532862944465","0.0896265768539223"
"nicht in Deutschland geboren","1985","46-65","Realschule","35","0.0939704851890682","0.0637449858005843","0.124195984577552"
"nicht in Deutschland geboren","1985","46-65","(Fach-)Abitur","37","0.112216461857245","0.0547782480350473","0.169654675679443"
"nicht in Deutschland geboren","1985","46-65","AkademikerIn","32","0.0984764582161307","0.0587412071247767","0.138211709307485"
"nicht in Deutschland geboren","1985","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1985","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1985","66","Realschule","","","",""
"nicht in Deutschland geboren","1985","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1985","66","AkademikerIn","","","",""
"in Deutschland geboren","1986","17-29","(noch) kein Abschluss","208","0.854693398075191","0.817614125832176","0.891772670318205"
"in Deutschland geboren","1986","17-29","Hauptschule","871","0.885995790490577","0.868883173708345","0.90310840727281"
"in Deutschland geboren","1986","17-29","Realschule","693","0.954904958940151","0.940238360928709","0.969571556951593"
"in Deutschland geboren","1986","17-29","(Fach-)Abitur","360","0.919259565569134","0.894143969288819","0.944375161849448"
"in Deutschland geboren","1986","17-29","AkademikerIn","82","0.951277024019709","0.907755452246581","0.994798595792837"
"in Deutschland geboren","1986","30-45","(noch) kein Abschluss","11","","",""
"in Deutschland geboren","1986","30-45","Hauptschule","1265","0.872715386912282","0.857544272064246","0.887886501760319"
"in Deutschland geboren","1986","30-45","Realschule","459","0.9444112019183","0.924123901616786","0.964698502219814"
"in Deutschland geboren","1986","30-45","(Fach-)Abitur","103","0.734933007640707","0.673915879374884","0.795950135906531"
"in Deutschland geboren","1986","30-45","AkademikerIn","316","0.895188107657787","0.864226992006677","0.926149223308897"
"in Deutschland geboren","1986","46-65","(noch) kein Abschluss","10","","",""
"in Deutschland geboren","1986","46-65","Hauptschule","1753","0.914772733228221","0.902994838836801","0.926550627619641"
"in Deutschland geboren","1986","46-65","Realschule","319","0.905426883411564","0.87490078630106","0.935952980522069"
"in Deutschland geboren","1986","46-65","(Fach-)Abitur","71","0.869175305664467","0.80615938259241","0.932191228736524"
"in Deutschland geboren","1986","46-65","AkademikerIn","192","0.904980404670828","0.866749018251744","0.943211791089912"
"in Deutschland geboren","1986","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1986","66","Hauptschule","","","",""
"in Deutschland geboren","1986","66","Realschule","","","",""
"in Deutschland geboren","1986","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1986","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1986","17-29","(noch) kein Abschluss","139","0.14530660192481","0.108227329681795","0.182385874167824"
"nicht in Deutschland geboren","1986","17-29","Hauptschule","454","0.114004209509423","0.0968915927271902","0.131116826291655"
"nicht in Deutschland geboren","1986","17-29","Realschule","76","0.0450950410598491","0.0304284430484071","0.0597616390712912"
"nicht in Deutschland geboren","1986","17-29","(Fach-)Abitur","92","0.080740434430866","0.0556248381505516","0.105856030711181"
"nicht in Deutschland geboren","1986","17-29","AkademikerIn","12","","",""
"nicht in Deutschland geboren","1986","30-45","(noch) kein Abschluss","298","0.862161215806153","0.823724275492723","0.900598156119583"
"nicht in Deutschland geboren","1986","30-45","Hauptschule","589","0.127284613087717","0.112113498239681","0.142455727935754"
"nicht in Deutschland geboren","1986","30-45","Realschule","31","0.0555887980817","0.035301497780186","0.075876098383214"
"nicht in Deutschland geboren","1986","30-45","(Fach-)Abitur","98","0.265066992359293","0.204049864093469","0.326084120625116"
"nicht in Deutschland geboren","1986","30-45","AkademikerIn","60","0.104811892342213","0.0738507766911034","0.135773007993323"
"nicht in Deutschland geboren","1986","46-65","(noch) kein Abschluss","341","0.820036467698523","0.779847822090727","0.860225113306319"
"nicht in Deutschland geboren","1986","46-65","Hauptschule","406","0.0852272667717788","0.0734493723803588","0.0970051611631987"
"nicht in Deutschland geboren","1986","46-65","Realschule","34","0.0945731165884357","0.0640470194779311","0.12509921369894"
"nicht in Deutschland geboren","1986","46-65","(Fach-)Abitur","39","0.130824694335533","0.0678087712634761","0.19384061740759"
"nicht in Deutschland geboren","1986","46-65","AkademikerIn","34","0.095019595329172","0.0567882089100882","0.133250981748256"
"nicht in Deutschland geboren","1986","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1986","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1986","66","Realschule","","","",""
"nicht in Deutschland geboren","1986","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1986","66","AkademikerIn","","","",""
"in Deutschland geboren","1987","17-29","(noch) kein Abschluss","199","0.856522665368927","0.818113560863383","0.894931769874472"
"in Deutschland geboren","1987","17-29","Hauptschule","854","0.877143175622314","0.859440799281321","0.894845551963307"
"in Deutschland geboren","1987","17-29","Realschule","688","0.953746366157466","0.938843314761147","0.968649417553785"
"in Deutschland geboren","1987","17-29","(Fach-)Abitur","338","0.914210338023722","0.887771035248408","0.940649640799035"
"in Deutschland geboren","1987","17-29","AkademikerIn","79","0.950091819043568","0.905103942352014","0.995079695735122"
"in Deutschland geboren","1987","30-45","(noch) kein Abschluss","15","","",""
"in Deutschland geboren","1987","30-45","Hauptschule","1207","0.869900074009284","0.854223275256852","0.885576872761717"
"in Deutschland geboren","1987","30-45","Realschule","460","0.939844790756643","0.918834588662906","0.960854992850379"
"in Deutschland geboren","1987","30-45","(Fach-)Abitur","105","0.731998351265352","0.670304869611262","0.793691832919443"
"in Deutschland geboren","1987","30-45","AkademikerIn","314","0.907890667164988","0.878183174855398","0.937598159474579"
"in Deutschland geboren","1987","46-65","(noch) kein Abschluss","9","","",""
"in Deutschland geboren","1987","46-65","Hauptschule","1713","0.906586190968292","0.894265158673357","0.918907223263227"
"in Deutschland geboren","1987","46-65","Realschule","307","0.900363594185685","0.868620224461005","0.932106963910366"
"in Deutschland geboren","1987","46-65","(Fach-)Abitur","66","0.861971046035095","0.796614718660134","0.927327373410057"
"in Deutschland geboren","1987","46-65","AkademikerIn","195","0.900646550066045","0.861987351730623","0.939305748401467"
"in Deutschland geboren","1987","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1987","66","Hauptschule","","","",""
"in Deutschland geboren","1987","66","Realschule","","","",""
"in Deutschland geboren","1987","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1987","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1987","17-29","(noch) kein Abschluss","121","0.143477334631073","0.105068230125528","0.181886439136617"
"nicht in Deutschland geboren","1987","17-29","Hauptschule","467","0.122856824377686","0.105154448036693","0.140559200718679"
"nicht in Deutschland geboren","1987","17-29","Realschule","75","0.0462536338425344","0.0313505824462154","0.0611566852388534"
"nicht in Deutschland geboren","1987","17-29","(Fach-)Abitur","93","0.0857896619762783","0.0593503592009646","0.112228964751592"
"nicht in Deutschland geboren","1987","17-29","AkademikerIn","11","","",""
"nicht in Deutschland geboren","1987","30-45","(noch) kein Abschluss","291","0.834388197748905","0.792737997317505","0.876038398180306"
"nicht in Deutschland geboren","1987","30-45","Hauptschule","562","0.130099925990715","0.114423127238283","0.145776724743148"
"nicht in Deutschland geboren","1987","30-45","Realschule","32","0.0601552092433574","0.0391450071496209","0.081165411337094"
"nicht in Deutschland geboren","1987","30-45","(Fach-)Abitur","93","0.268001648734648","0.206308167080557","0.329695130388738"
"nicht in Deutschland geboren","1987","30-45","AkademikerIn","50","0.0921093328350115","0.0624018405254212","0.121816825144602"
"nicht in Deutschland geboren","1987","46-65","(noch) kein Abschluss","348","0.846939907479762","0.809591570615035","0.88428824434449"
"nicht in Deutschland geboren","1987","46-65","Hauptschule","430","0.0934138090317079","0.081092776736773","0.105734841326643"
"nicht in Deutschland geboren","1987","46-65","Realschule","35","0.0996364058143149","0.0678930360896341","0.131379775538996"
"nicht in Deutschland geboren","1987","46-65","(Fach-)Abitur","41","0.138028953964905","0.072672626589943","0.203385281339866"
"nicht in Deutschland geboren","1987","46-65","AkademikerIn","35","0.0993534499339549","0.0606942515985327","0.138012648269377"
"nicht in Deutschland geboren","1987","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1987","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1987","66","Realschule","","","",""
"nicht in Deutschland geboren","1987","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1987","66","AkademikerIn","","","",""
"in Deutschland geboren","1988","17-29","(noch) kein Abschluss","177","0.851847885642535","0.810385098829739","0.893310672455331"
"in Deutschland geboren","1988","17-29","Hauptschule","816","0.881005495627324","0.863253980573014","0.898757010681633"
"in Deutschland geboren","1988","17-29","Realschule","648","0.948860522967745","0.932858984799522","0.964862061135968"
"in Deutschland geboren","1988","17-29","(Fach-)Abitur","320","0.920341636977063","0.893740709519128","0.946942564434998"
"in Deutschland geboren","1988","17-29","AkademikerIn","66","0.95386816025953","0.906706850429357","1.0010294700897"
"in Deutschland geboren","1988","30-45","(noch) kein Abschluss","19","","",""
"in Deutschland geboren","1988","30-45","Hauptschule","1123","0.8754660945214","0.859456308235717","0.891475880807083"
"in Deutschland geboren","1988","30-45","Realschule","452","0.94277110441551","0.922013063348037","0.963529145482984"
"in Deutschland geboren","1988","30-45","(Fach-)Abitur","103","0.741929670263878","0.680196320324284","0.803663020203472"
"in Deutschland geboren","1988","30-45","AkademikerIn","305","0.933275466551955","0.906866662839111","0.959684270264799"
"in Deutschland geboren","1988","46-65","(noch) kein Abschluss","7","","",""
"in Deutschland geboren","1988","46-65","Hauptschule","1640","0.905513618797895","0.892931131007931","0.918096106587858"
"in Deutschland geboren","1988","46-65","Realschule","298","0.897794503655575","0.865259446707563","0.930329560603587"
"in Deutschland geboren","1988","46-65","(Fach-)Abitur","61","0.862098039451028","0.79518487728533","0.929011201616726"
"in Deutschland geboren","1988","46-65","AkademikerIn","194","0.901136977042241","0.862308754442161","0.93996519964232"
"in Deutschland geboren","1988","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1988","66","Hauptschule","","","",""
"in Deutschland geboren","1988","66","Realschule","","","",""
"in Deutschland geboren","1988","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1988","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1988","17-29","(noch) kein Abschluss","105","0.148152114357465","0.106689327544669","0.189614901170261"
"nicht in Deutschland geboren","1988","17-29","Hauptschule","462","0.118994504372676","0.101242989318367","0.136746019426986"
"nicht in Deutschland geboren","1988","17-29","Realschule","80","0.0511394770322552","0.0351379388640321","0.0671410152004783"
"nicht in Deutschland geboren","1988","17-29","(Fach-)Abitur","78","0.0796583630229368","0.0530574355650018","0.106259290480872"
"nicht in Deutschland geboren","1988","17-29","AkademikerIn","10","","",""
"nicht in Deutschland geboren","1988","30-45","(noch) kein Abschluss","244","0.734173856202177","0.680782799050902","0.787564913353452"
"nicht in Deutschland geboren","1988","30-45","Hauptschule","511","0.1245339054786","0.108524119192917","0.140543691764283"
"nicht in Deutschland geboren","1988","30-45","Realschule","29","","",""
"nicht in Deutschland geboren","1988","30-45","(Fach-)Abitur","90","0.258070329736122","0.196336979796528","0.319803679675716"
"nicht in Deutschland geboren","1988","30-45","AkademikerIn","38","0.0667245334480452","0.0403157297352014","0.093133337160889"
"nicht in Deutschland geboren","1988","46-65","(noch) kein Abschluss","336","0.863506136349145","0.827174052425078","0.899838220273213"
"nicht in Deutschland geboren","1988","46-65","Hauptschule","436","0.0944863812021055","0.0819038934121417","0.107068868992069"
"nicht in Deutschland geboren","1988","46-65","Realschule","35","0.102205496344425","0.0696704393964134","0.134740553292437"
"nicht in Deutschland geboren","1988","46-65","(Fach-)Abitur","41","0.137901960548972","0.0709887983832739","0.20481512271467"
"nicht in Deutschland geboren","1988","46-65","AkademikerIn","33","0.0988630229577593","0.0600348003576796","0.137691245557839"
"nicht in Deutschland geboren","1988","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1988","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1988","66","Realschule","","","",""
"nicht in Deutschland geboren","1988","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1988","66","AkademikerIn","","","",""
"in Deutschland geboren","1989","17-29","(noch) kein Abschluss","186","0.852008081637803","0.811418433845353","0.892597729430254"
"in Deutschland geboren","1989","17-29","Hauptschule","795","0.869760649442007","0.850936303471835","0.88858499541218"
"in Deutschland geboren","1989","17-29","Realschule","625","0.946929252411949","0.930346145367581","0.963512359456318"
"in Deutschland geboren","1989","17-29","(Fach-)Abitur","335","0.91834007468034","0.892087844251938","0.944592305108741"
"in Deutschland geboren","1989","17-29","AkademikerIn","70","0.959496582454894","0.915747561319422","1.00324560359037"
"in Deutschland geboren","1989","30-45","(noch) kein Abschluss","21","","",""
"in Deutschland geboren","1989","30-45","Hauptschule","1079","0.873483479875831","0.856997736199519","0.889969223552142"
"in Deutschland geboren","1989","30-45","Realschule","441","0.948728206217331","0.928724990754222","0.968731421680439"
"in Deutschland geboren","1989","30-45","(Fach-)Abitur","110","0.746094805483594","0.68453031666194","0.807659294305249"
"in Deutschland geboren","1989","30-45","AkademikerIn","296","0.920686041466102","0.89187756221349","0.949494520718713"
"in Deutschland geboren","1989","46-65","(noch) kein Abschluss","7","","",""
"in Deutschland geboren","1989","46-65","Hauptschule","1524","0.894803863046182","0.881259187696076","0.908348538396288"
"in Deutschland geboren","1989","46-65","Realschule","291","0.901045212147469","0.868531445564033","0.933558978730905"
"in Deutschland geboren","1989","46-65","(Fach-)Abitur","54","0.834445876864391","0.760480016872534","0.908411736856249"
"in Deutschland geboren","1989","46-65","AkademikerIn","195","0.897777161343863","0.858281252084443","0.937273070603283"
"in Deutschland geboren","1989","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1989","66","Hauptschule","","","",""
"in Deutschland geboren","1989","66","Realschule","","","",""
"in Deutschland geboren","1989","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1989","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1989","17-29","(noch) kein Abschluss","108","0.147991918362197","0.107402270569746","0.188581566154647"
"nicht in Deutschland geboren","1989","17-29","Hauptschule","433","0.130239350557993","0.11141500458782","0.149063696528165"
"nicht in Deutschland geboren","1989","17-29","Realschule","77","0.0530707475880508","0.0364876405436824","0.0696538546324191"
"nicht in Deutschland geboren","1989","17-29","(Fach-)Abitur","83","0.0816599253196604","0.0554076948912588","0.107912155748062"
"nicht in Deutschland geboren","1989","17-29","AkademikerIn","8","","",""
"nicht in Deutschland geboren","1989","30-45","(noch) kein Abschluss","223","0.714145023598378","0.657453351887526","0.770836695309229"
"nicht in Deutschland geboren","1989","30-45","Hauptschule","483","0.126516520124169","0.110030776447857","0.143002263800481"
"nicht in Deutschland geboren","1989","30-45","Realschule","26","","",""
"nicht in Deutschland geboren","1989","30-45","(Fach-)Abitur","82","0.253905194516406","0.192340705694751","0.31546968333806"
"nicht in Deutschland geboren","1989","30-45","AkademikerIn","42","0.0793139585338984","0.050505479281287","0.10812243778651"
"nicht in Deutschland geboren","1989","46-65","(noch) kein Abschluss","328","0.872106438735612","0.836343370255822","0.907869507215403"
"nicht in Deutschland geboren","1989","46-65","Hauptschule","447","0.105196136953818","0.0916514616037121","0.118740812303924"
"nicht in Deutschland geboren","1989","46-65","Realschule","33","0.0989547878525314","0.0664410212690954","0.131468554435967"
"nicht in Deutschland geboren","1989","46-65","(Fach-)Abitur","43","0.165554123135609","0.0915882631437509","0.239519983127467"
"nicht in Deutschland geboren","1989","46-65","AkademikerIn","31","0.102222838656138","0.0627269293967174","0.141718747915558"
"nicht in Deutschland geboren","1989","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1989","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1989","66","Realschule","","","",""
"nicht in Deutschland geboren","1989","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1989","66","AkademikerIn","","","",""
"in Deutschland geboren","1990","17-29","(noch) kein Abschluss","210","0.86788141653053","0.829941224324886","0.905821608736175"
"in Deutschland geboren","1990","17-29","Hauptschule","875","0.862128284005494","0.843329040585175","0.880927527425813"
"in Deutschland geboren","1990","17-29","Realschule","1351","0.960845010071306","0.95077781332841","0.970912206814202"
"in Deutschland geboren","1990","17-29","(Fach-)Abitur","421","0.940635116036179","0.919626116959977","0.96164411511238"
"in Deutschland geboren","1990","17-29","AkademikerIn","217","0.962416565593201","0.937837580298407","0.986995550887994"
"in Deutschland geboren","1990","30-45","(noch) kein Abschluss","22","","",""
"in Deutschland geboren","1990","30-45","Hauptschule","1343","0.879023970528543","0.864046339055714","0.894001602001372"
"in Deutschland geboren","1990","30-45","Realschule","1118","0.967718293367244","0.957498531052963","0.977938055681525"
"in Deutschland geboren","1990","30-45","(Fach-)Abitur","153","0.758162351788879","0.704434900306536","0.811889803271223"
"in Deutschland geboren","1990","30-45","AkademikerIn","768","0.946796271522007","0.931378017652376","0.962214525391639"
"in Deutschland geboren","1990","46-65","(noch) kein Abschluss","10","","",""
"in Deutschland geboren","1990","46-65","Hauptschule","2321","0.898842946464534","0.887711783375727","0.909974109553341"
"in Deutschland geboren","1990","46-65","Realschule","387","0.890338161212617","0.86090686437939","0.919769458045844"
"in Deutschland geboren","1990","46-65","(Fach-)Abitur","57","0.803952613665109","0.726527267057501","0.881377960272716"
"in Deutschland geboren","1990","46-65","AkademikerIn","484","0.899636127528242","0.874268733363581","0.925003521692902"
"in Deutschland geboren","1990","66","(noch) kein Abschluss","","","",""
"in Deutschland geboren","1990","66","Hauptschule","","","",""
"in Deutschland geboren","1990","66","Realschule","","","",""
"in Deutschland geboren","1990","66","(Fach-)Abitur","","","",""
"in Deutschland geboren","1990","66","AkademikerIn","","","",""
"nicht in Deutschland geboren","1990","17-29","(noch) kein Abschluss","96","0.13211858346947","0.0941783912638249","0.170058775675114"
"nicht in Deutschland geboren","1990","17-29","Hauptschule","417","0.137871715994506","0.119072472574187","0.156670959414825"
"nicht in Deutschland geboren","1990","17-29","Realschule","75","0.039154989928694","0.0290877931857983","0.0492221866715897"
"nicht in Deutschland geboren","1990","17-29","(Fach-)Abitur","65","0.0593648839638212","0.0383558848876199","0.0803738830400226"
"nicht in Deutschland geboren","1990","17-29","AkademikerIn","13","","",""
"nicht in Deutschland geboren","1990","30-45","(noch) kein Abschluss","203","0.727134787983535","0.668932724997515","0.785336850969556"
"nicht in Deutschland geboren","1990","30-45","Hauptschule","478","0.120976029471457","0.105998397998628","0.135953660944286"
"nicht in Deutschland geboren","1990","30-45","Realschule","31","0.0322817066327559","0.0220619443184748","0.042501468947037"
"nicht in Deutschland geboren","1990","30-45","(Fach-)Abitur","91","0.241837648211121","0.188110196728777","0.295565099693464"
"nicht in Deutschland geboren","1990","30-45","AkademikerIn","46","0.0532037284779929","0.0377854746083614","0.0686219823476244"
"nicht in Deutschland geboren","1990","46-65","(noch) kein Abschluss","326","0.863541048268298","0.826836408936992","0.900245687599604"
"nicht in Deutschland geboren","1990","46-65","Hauptschule","498","0.101157053535466","0.0900258904466587","0.112288216624273"
"nicht in Deutschland geboren","1990","46-65","Realschule","46","0.109661838787383","0.0802305419541556","0.13909313562061"
"nicht in Deutschland geboren","1990","46-65","(Fach-)Abitur","44","0.196047386334891","0.118622039727284","0.273472732942499"
"nicht in Deutschland geboren","1990","46-65","AkademikerIn","55","0.100363872471758","0.0749964783070983","0.125731266636418"
"nicht in Deutschland geboren","1990","66","(noch) kein Abschluss","","","",""
"nicht in Deutschland geboren","1990","66","Hauptschule","","","",""
"nicht in Deutschland geboren","1990","66","Realschule","","","",""
"nicht in Deutschland geboren","1990","66","(Fach-)Abitur","","","",""
"nicht in Deutschland geboren","1990","66","AkademikerIn","","","",""
"in Deutschland geboren","1991","17-29","(noch) kein Abschluss","218","0.854637028078996","0.815464135120688","0.893809921037304"
"in Deutschland geboren","1991","17-29","Hauptschule","840","0.863783561884038","0.844496006795834","0.883071116972241"
"in Deutschland geboren","1991","17-29","Realschule","1264","0.959818226601831","0.94930333649131","0.970333116712352"
"in Deutschland geboren","1991","17-29","(Fach-)Abitur","425","0.934330905836699","0.912443393200059","0.956218418473339"
"in Deutschland geboren","1991","17-29","AkademikerIn","185","0.941254602300301","0.908665411743975","0.973843792856627"
"in Deutschland geboren","1991","30-45","(noch) kein Abschluss","29","","",""
"in Deutschland geboren","1991","30-45","Hauptschule","1324","0.873293379021907","0.857879119768763","0.888707638275051"
"in Deutschland geboren","1991","30-45","Realschule","1156","0.964148323815876","0.953571643218113","0.97472500441364"
"in Deutschland geboren","1991","30-45","(Fach-)Abitur","164","0.77925664568778","0.727322962413225","0.831190328962335"
"in Deutschland geboren","1991","30-45","AkademikerIn","775","0.946496465143766","0.931065688008849","0.961927242278683"
