year,age_gr,pgisced97,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Upper Secondary Level,No,0.77787,1120,1120,0.75351,0.80222
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.81906,164,164,0.75996,0.87816
2013,17-29 y.,First Stage of Tertiary Education,No,0.92409,45,45,0.84583,1.00235
2013,17-29 y.,Second Stage of Tertiary Education,No,0.82657,305,305,0.78401,0.86914
2013,30-45 y.,Primary Level,No,0.39660,52,52,0.26234,0.53086
2013,30-45 y.,Lower Secondary Level,No,0.51968,278,278,0.46084,0.57852
2013,30-45 y.,Upper Secondary Level,No,0.68661,1887,1887,0.66568,0.70755
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.64992,408,408,0.60358,0.69626
2013,30-45 y.,First Stage of Tertiary Education,No,0.84246,300,300,0.80116,0.88375
2013,30-45 y.,Second Stage of Tertiary Education,No,0.71667,1118,1118,0.69025,0.74310
2013,46-65 y.,Primary Level,No,0.62061,57,57,0.49352,0.74770
2013,46-65 y.,Lower Secondary Level,No,0.77993,448,448,0.74152,0.81833
2013,46-65 y.,Upper Secondary Level,Yes,0.01986,91,3856,0.01546,0.02426
2013,46-65 y.,Upper Secondary Level,No,0.91281,3765,3856,0.90390,0.92171
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.79275,402,402,0.75307,0.83242
2013,46-65 y.,First Stage of Tertiary Education,No,0.91759,622,622,0.89597,0.93922
2013,46-65 y.,Second Stage of Tertiary Education,No,0.89594,1872,1872,0.88211,0.90978
2013,66 and older,Primary Level,No,0.86788,44,44,0.76666,0.96909
2013,66 and older,Lower Secondary Level,Yes,0.05711,40,725,0.04020,0.07401
2013,66 and older,Lower Secondary Level,No,0.93285,685,725,0.91462,0.95108
2013,66 and older,Upper Secondary Level,Yes,0.05462,137,2534,0.04577,0.06347
2013,66 and older,Upper Secondary Level,No,0.94196,2397,2534,0.93286,0.95107
2013,66 and older,Post-secondary Non-tertiary Level,No,0.97050,115,115,0.93944,1.00156
2013,66 and older,First Stage of Tertiary Education,No,0.93969,327,327,0.91385,0.96553
2013,66 and older,Second Stage of Tertiary Education,Yes,0.05593,46,1149,0.04264,0.06923
2013,66 and older,Second Stage of Tertiary Education,No,0.93543,1103,1149,0.92122,0.94965
2015,17-29 y.,Pre-primary Level,No,0.51957,350,350,0.46716,0.57199
2015,17-29 y.,Primary Level,No,0.86906,82,82,0.79560,0.94252
2015,17-29 y.,Lower Secondary Level,No,0.86308,781,781,0.83896,0.88721
2015,17-29 y.,Upper Secondary Level,No,0.95168,1581,1581,0.94110,0.96225
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.92331,219,219,0.88799,0.95864
2015,17-29 y.,First Stage of Tertiary Education,No,0.99874,61,61,0.98978,1.00771
2015,17-29 y.,Second Stage of Tertiary Education,No,0.89396,365,365,0.86233,0.92559
2015,30-45 y.,Primary Level,No,0.84464,155,155,0.78742,0.90185
2015,30-45 y.,Lower Secondary Level,No,0.91970,626,626,0.89840,0.94101
2015,30-45 y.,Upper Secondary Level,No,0.97073,3198,3198,0.96489,0.97657
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.96077,900,900,0.94808,0.97346
2015,30-45 y.,First Stage of Tertiary Education,No,0.97924,382,382,0.96492,0.99355
2015,30-45 y.,Second Stage of Tertiary Education,No,0.92994,1994,1994,0.91873,0.94115
2015,46-65 y.,Primary Level,No,0.88091,120,120,0.82272,0.93911
2015,46-65 y.,Lower Secondary Level,No,0.95189,596,596,0.93470,0.96909
2015,46-65 y.,Upper Secondary Level,Yes,0.02610,107,4327,0.02135,0.03085
2015,46-65 y.,Upper Secondary Level,No,0.96697,4220,4327,0.96165,0.97230
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.96883,683,683,0.95578,0.98187
2015,46-65 y.,First Stage of Tertiary Education,No,0.98023,725,725,0.97009,0.99037
2015,46-65 y.,Second Stage of Tertiary Education,No,0.98213,2307,2307,0.97672,0.98754
2015,66 and older,Primary Level,No,0.95577,37,37,0.88860,1.02293
2015,66 and older,Lower Secondary Level,Yes,0.05415,36,647,0.03670,0.07161
2015,66 and older,Lower Secondary Level,No,0.94542,611,647,0.92790,0.96293
2015,66 and older,Upper Secondary Level,Yes,0.05762,146,2523,0.04853,0.06672
2015,66 and older,Upper Secondary Level,No,0.94213,2377,2523,0.93302,0.95124
2015,66 and older,Post-secondary Non-tertiary Level,No,0.98476,127,127,0.96337,1.00615
2015,66 and older,First Stage of Tertiary Education,No,0.92416,314,314,0.89483,0.95349
2015,66 and older,Second Stage of Tertiary Education,Yes,0.05313,51,1178,0.04032,0.06595
2015,66 and older,Second Stage of Tertiary Education,No,0.94422,1127,1178,0.93111,0.95734
2017,17-29 y.,Pre-primary Level,No,0.54492,409,409,0.49660,0.59324
2017,17-29 y.,Primary Level,No,0.66256,78,78,0.55695,0.76817
2017,17-29 y.,Lower Secondary Level,No,0.88794,777,777,0.86575,0.91013
2017,17-29 y.,Upper Secondary Level,No,0.98657,1789,1789,0.98124,0.99191
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.99235,311,311,0.98265,1.00205
2017,17-29 y.,Second Stage of Tertiary Education,No,0.97437,472,472,0.96010,0.98864
2017,30-45 y.,Primary Level,No,0.88444,177,177,0.83721,0.93167
2017,30-45 y.,Lower Secondary Level,No,0.97342,652,652,0.96106,0.98577
2017,30-45 y.,Upper Secondary Level,No,0.99059,2916,2916,0.98709,0.99410
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.99670,908,908,0.99297,1.00043
2017,30-45 y.,First Stage of Tertiary Education,No,0.99773,345,345,0.99270,1.00276
2017,30-45 y.,Second Stage of Tertiary Education,No,0.99169,2156,2156,0.98786,0.99552
2017,46-65 y.,Primary Level,No,0.91137,146,146,0.86511,0.95763
2017,46-65 y.,Lower Secondary Level,No,0.95822,682,682,0.94319,0.97325
2017,46-65 y.,Upper Secondary Level,Yes,0.02300,108,4798,0.01876,0.02724
2017,46-65 y.,Upper Secondary Level,No,0.97628,4690,4798,0.97197,0.98058
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.98121,843,843,0.97204,0.99038
2017,46-65 y.,First Stage of Tertiary Education,No,0.97007,765,765,0.95798,0.98215
2017,46-65 y.,Second Stage of Tertiary Education,No,0.98596,2601,2601,0.98143,0.99048
2017,66 and older,Primary Level,No,0.95504,37,37,0.88734,1.02273
2017,66 and older,Lower Secondary Level,Yes,0.06186,34,605,0.04265,0.08107
2017,66 and older,Lower Secondary Level,No,0.93776,571,605,0.91849,0.95703
2017,66 and older,Upper Secondary Level,Yes,0.05756,142,2548,0.04852,0.06661
2017,66 and older,Upper Secondary Level,No,0.94242,2406,2548,0.93338,0.95147
2017,66 and older,Post-secondary Non-tertiary Level,No,0.95117,129,129,0.91383,0.98850
2017,66 and older,First Stage of Tertiary Education,No,0.93653,313,313,0.90948,0.96359
2017,66 and older,Second Stage of Tertiary Education,Yes,0.05078,61,1255,0.03863,0.06293
2017,66 and older,Second Stage of Tertiary Education,No,0.94886,1194,1255,0.93666,0.96105
2019,17-29 y.,Pre-primary Level,No,0.59602,330,330,0.54300,0.64905
2019,17-29 y.,Primary Level,No,0.64378,74,74,0.53392,0.75363
2019,17-29 y.,Lower Secondary Level,No,0.85446,694,694,0.82821,0.88072
2019,17-29 y.,Upper Secondary Level,No,0.98534,1552,1552,0.97936,0.99132
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.99146,283,283,0.98072,1.00220
2019,17-29 y.,Second Stage of Tertiary Education,No,0.97731,446,446,0.96347,0.99114
2019,30-45 y.,Primary Level,No,0.84734,143,143,0.78818,0.90650
2019,30-45 y.,Lower Secondary Level,No,0.96165,520,520,0.94513,0.97817
2019,30-45 y.,Upper Secondary Level,No,0.99036,2358,2358,0.98641,0.99430
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.99504,787,787,0.99012,0.99995
2019,30-45 y.,First Stage of Tertiary Education,No,0.99749,352,352,0.99225,1.00272
2019,30-45 y.,Second Stage of Tertiary Education,No,0.98956,2024,2024,0.98512,0.99399
2019,46-65 y.,Primary Level,No,0.85134,126,126,0.78897,0.91371
2019,46-65 y.,Lower Secondary Level,No,0.95918,638,638,0.94381,0.97455
2019,46-65 y.,Upper Secondary Level,Yes,0.02414,103,4650,0.01973,0.02856
2019,46-65 y.,Upper Secondary Level,No,0.97484,4547,4650,0.97034,0.97934
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.99398,930,930,0.98901,0.99895
2019,46-65 y.,First Stage of Tertiary Education,No,0.98126,851,851,0.97215,0.99038
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.01038,33,3102,0.00681,0.01394
2019,46-65 y.,Second Stage of Tertiary Education,No,0.98753,3069,3102,0.98362,0.99144
2019,66 and older,Lower Secondary Level,Yes,0.07187,36,549,0.05025,0.09349
2019,66 and older,Lower Secondary Level,No,0.92803,513,549,0.90639,0.94966
2019,66 and older,Upper Secondary Level,Yes,0.06455,160,2569,0.05504,0.07405
2019,66 and older,Upper Secondary Level,No,0.93536,2409,2569,0.92585,0.94487
2019,66 and older,Post-secondary Non-tertiary Level,No,0.96752,154,154,0.93944,0.99561
2019,66 and older,First Stage of Tertiary Education,No,0.94841,354,354,0.92533,0.97148
2019,66 and older,Second Stage of Tertiary Education,Yes,0.04691,73,1447,0.03601,0.05780
2019,66 and older,Second Stage of Tertiary Education,No,0.95291,1374,1447,0.94199,0.96383
2021,17-29 y.,Pre-primary Level,No,0.50874,189,189,0.43728,0.58020
2021,17-29 y.,Primary Level,No,0.90322,215,215,0.86361,0.94283
2021,17-29 y.,Lower Secondary Level,No,0.88950,540,540,0.86304,0.91597
2021,17-29 y.,Upper Secondary Level,No,0.97210,1175,1175,0.96268,0.98152
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.99229,238,238,0.98115,1.00343
2021,17-29 y.,Second Stage of Tertiary Education,No,0.99155,518,518,0.98366,0.99944
2021,30-45 y.,Primary Level,No,0.83232,460,460,0.79814,0.86649
2021,30-45 y.,Lower Secondary Level,No,0.97662,473,473,0.96298,0.99025
2021,30-45 y.,Upper Secondary Level,No,0.97780,1523,1523,0.97040,0.98520
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.98950,542,542,0.98091,0.99809
2021,30-45 y.,First Stage of Tertiary Education,No,0.99895,193,193,0.99436,1.00354
2021,30-45 y.,Second Stage of Tertiary Education,No,0.98729,1737,1737,0.98202,0.99256
2021,46-65 y.,Primary Level,No,0.95479,222,222,0.92740,0.98218
2021,46-65 y.,Lower Secondary Level,No,0.96349,409,409,0.94529,0.98169
2021,46-65 y.,Upper Secondary Level,Yes,0.02357,64,2882,0.01803,0.02911
2021,46-65 y.,Upper Secondary Level,No,0.96620,2818,2882,0.95960,0.97280
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.98472,674,674,0.97545,0.99399
2021,46-65 y.,First Stage of Tertiary Education,No,0.95108,490,490,0.93196,0.97020
2021,46-65 y.,Second Stage of Tertiary Education,No,0.97951,2245,2245,0.97365,0.98537
2021,66 and older,Lower Secondary Level,No,0.89904,284,284,0.86394,0.93414
2021,66 and older,Upper Secondary Level,Yes,0.06489,105,1709,0.05321,0.07657
2021,66 and older,Upper Secondary Level,No,0.92787,1604,1709,0.91560,0.94014
2021,66 and older,Post-secondary Non-tertiary Level,No,0.94455,112,112,0.90198,0.98713
2021,66 and older,First Stage of Tertiary Education,No,0.93426,242,242,0.90297,0.96555
2021,66 and older,Second Stage of Tertiary Education,Yes,0.05005,50,1102,0.03717,0.06293
2021,66 and older,Second Stage of Tertiary Education,No,0.93723,1052,1102,0.92291,0.95156
