year,age_gr,regtyp,plj0588,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Rural regions,Often,0.04784,77,1733,0.03779,0.05789
2013,66 and older,Rural regions,Sometimes,0.20968,341,1733,0.19051,0.22885
2013,66 and older,Rural regions,Seldom,0.38124,678,1733,0.35837,0.40411
2013,66 and older,Rural regions,Never,0.34661,637,1733,0.32420,0.36903
2017,17-29 y.,Urban regions,Very often,0.00899,67,3466,0.00585,0.01213
2017,17-29 y.,Urban regions,Often,0.05090,213,3466,0.04358,0.05822
2017,17-29 y.,Urban regions,Sometimes,0.20264,739,3466,0.18926,0.21603
2017,17-29 y.,Urban regions,Seldom,0.46641,1402,3466,0.44979,0.48302
2017,17-29 y.,Urban regions,Never,0.27106,1045,3466,0.25626,0.28586
2017,17-29 y.,Rural regions,Very often,0.01475,42,1675,0.00898,0.02053
2017,17-29 y.,Rural regions,Often,0.08155,139,1675,0.06844,0.09466
2017,17-29 y.,Rural regions,Sometimes,0.18008,345,1675,0.16167,0.19849
2017,17-29 y.,Rural regions,Seldom,0.45586,693,1675,0.43200,0.47972
2017,17-29 y.,Rural regions,Never,0.26776,456,1675,0.24655,0.28897
2017,30-45 y.,Urban regions,Very often,0.01106,82,5303,0.00824,0.01387
2017,30-45 y.,Urban regions,Often,0.05507,330,5303,0.04893,0.06121
2017,30-45 y.,Urban regions,Sometimes,0.22928,1180,5303,0.21797,0.24060
2017,30-45 y.,Urban regions,Seldom,0.43153,2142,5303,0.41820,0.44486
2017,30-45 y.,Urban regions,Never,0.27306,1569,5303,0.26107,0.28505
2017,30-45 y.,Rural regions,Very often,0.01030,45,2651,0.00646,0.01415
2017,30-45 y.,Rural regions,Often,0.05546,159,2651,0.04675,0.06418
2017,30-45 y.,Rural regions,Sometimes,0.20959,571,2651,0.19409,0.22508
2017,30-45 y.,Rural regions,Seldom,0.44955,1111,2651,0.43061,0.46849
2017,30-45 y.,Rural regions,Never,0.27510,765,2651,0.25810,0.29210
2017,46-65 y.,Urban regions,Very often,0.01285,88,6438,0.01010,0.01560
2017,46-65 y.,Urban regions,Often,0.04861,339,6438,0.04336,0.05386
2017,46-65 y.,Urban regions,Sometimes,0.19587,1294,6438,0.18618,0.20557
2017,46-65 y.,Urban regions,Seldom,0.43392,2725,6438,0.42181,0.44603
2017,46-65 y.,Urban regions,Never,0.30875,1992,6438,0.29746,0.32003
2017,46-65 y.,Rural regions,Very often,0.01194,46,3760,0.00847,0.01541
2017,46-65 y.,Rural regions,Often,0.05268,207,3760,0.04554,0.05982
2017,46-65 y.,Rural regions,Sometimes,0.19646,711,3760,0.18376,0.20917
2017,46-65 y.,Rural regions,Seldom,0.47535,1721,3760,0.45939,0.49132
2017,46-65 y.,Rural regions,Never,0.26357,1075,3760,0.24948,0.27765
2017,66 and older,Urban regions,Very often,0.01276,31,3105,0.00881,0.01671
2017,66 and older,Urban regions,Often,0.05515,141,3105,0.04712,0.06318
2017,66 and older,Urban regions,Sometimes,0.19657,559,3105,0.18259,0.21055
2017,66 and older,Urban regions,Seldom,0.35947,1191,3105,0.34259,0.37635
2017,66 and older,Urban regions,Never,0.37606,1183,3105,0.35901,0.39310
2017,66 and older,Rural regions,Often,0.05010,87,1831,0.04010,0.06010
2017,66 and older,Rural regions,Sometimes,0.18645,330,1831,0.16860,0.20429
2017,66 and older,Rural regions,Seldom,0.42136,770,1831,0.39873,0.44398
2017,66 and older,Rural regions,Never,0.32909,644,1831,0.30757,0.35062
2021,17-29 y.,Urban regions,Very often,0.02478,58,2323,0.01845,0.03110
2021,17-29 y.,Urban regions,Often,0.08393,215,2323,0.07265,0.09520
2021,17-29 y.,Urban regions,Sometimes,0.24403,623,2323,0.22656,0.26150
2021,17-29 y.,Urban regions,Seldom,0.42823,866,2323,0.40811,0.44836
2021,17-29 y.,Urban regions,Never,0.21904,561,2323,0.20222,0.23586
2021,17-29 y.,Rural regions,Often,0.05940,71,847,0.04348,0.07533
2021,17-29 y.,Rural regions,Sometimes,0.23472,225,847,0.20616,0.26328
2021,17-29 y.,Rural regions,Seldom,0.44855,342,847,0.41504,0.48206
2021,17-29 y.,Rural regions,Never,0.24398,209,847,0.21504,0.27292
2021,30-45 y.,Urban regions,Very often,0.02036,125,3664,0.01579,0.02493
2021,30-45 y.,Urban regions,Often,0.05850,278,3664,0.05090,0.06610
2021,30-45 y.,Urban regions,Sometimes,0.20291,859,3664,0.18988,0.21593
2021,30-45 y.,Urban regions,Seldom,0.46528,1345,3664,0.44912,0.48143
2021,30-45 y.,Urban regions,Never,0.25296,1057,3664,0.23888,0.26704
2021,30-45 y.,Rural regions,Very often,0.01558,40,1531,0.00938,0.02179
2021,30-45 y.,Rural regions,Often,0.06249,114,1531,0.05036,0.07462
2021,30-45 y.,Rural regions,Sometimes,0.24031,349,1531,0.21890,0.26172
2021,30-45 y.,Rural regions,Seldom,0.46409,604,1531,0.43910,0.48908
2021,30-45 y.,Rural regions,Never,0.21752,424,1531,0.19684,0.23819
2021,46-65 y.,Urban regions,Very often,0.01235,88,4777,0.00921,0.01548
2021,46-65 y.,Urban regions,Often,0.04513,266,4777,0.03924,0.05101
2021,46-65 y.,Urban regions,Sometimes,0.20406,938,4777,0.19263,0.21549
2021,46-65 y.,Urban regions,Seldom,0.46963,2031,4777,0.45547,0.48378
2021,46-65 y.,Urban regions,Never,0.26884,1454,4777,0.25627,0.28142
2021,46-65 y.,Rural regions,Very often,0.01842,42,2441,0.01309,0.02376
2021,46-65 y.,Rural regions,Often,0.07380,145,2441,0.06343,0.08417
2021,46-65 y.,Rural regions,Sometimes,0.18628,426,2441,0.17083,0.20173
2021,46-65 y.,Rural regions,Seldom,0.45015,1112,2441,0.43041,0.46989
2021,46-65 y.,Rural regions,Never,0.27134,716,2441,0.25370,0.28898
2021,66 and older,Urban regions,Often,0.05149,104,2211,0.04228,0.06071
2021,66 and older,Urban regions,Sometimes,0.18254,420,2211,0.16643,0.19864
2021,66 and older,Urban regions,Seldom,0.45103,966,2211,0.43028,0.47177
2021,66 and older,Urban regions,Never,0.30171,721,2211,0.28257,0.32084
2021,66 and older,Rural regions,Often,0.05899,70,1301,0.04619,0.07180
2021,66 and older,Rural regions,Sometimes,0.20089,241,1301,0.17911,0.22267
2021,66 and older,Rural regions,Seldom,0.44283,562,1301,0.41583,0.46983
2021,66 and older,Rural regions,Never,0.29111,428,1301,0.26642,0.31581
