year,quintil_oecd,sex,plj0588,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,1st Quintile,male,Never,0.2891566265060241,45410,0.2849866476324495,0.29332660537959865
2017,1st Quintile,male,Sometimes,0.24819277108433735,45410,0.24421968355367393,0.25216585861500074
2017,1st Quintile,male,Often,0.07951807228915662,45410,0.07702966837906676,0.08200647619924649
2017,1st Quintile,male,Very often,0.02650602409638554,45410,0.025028552131638456,0.027983496061132627
2017,1st Quintile,female,Seldom,0.3246527777777778,45410,0.3203459903072754,0.3289595652482802
2017,1st Quintile,female,Sometimes,0.2829861111111111,45410,0.27884299919361644,0.2871292230286058
2017,1st Quintile,female,Never,0.2482638888888889,45410,0.24429042011961877,0.252237357658159
2017,1st Quintile,female,Often,0.11284722222222222,45410,0.10993700795583886,0.11575743648860559
2017,1st Quintile,female,Very often,0.03125,45410,0.029649663948112963,0.03285033605188704
2017,2nd Quintile,male,Seldom,0.3774422735346359,45410,0.37298370544004444,0.38190084162922733
2017,2nd Quintile,male,Never,0.3108348134991119,45410,0.3065777824996687,0.3150918444985551
2017,2nd Quintile,male,Sometimes,0.21314387211367672,45410,0.20937714280154052,0.21691060142581292
2017,2nd Quintile,male,Often,0.0852575488454707,45410,0.08268895073486057,0.08782614695608082
2017,2nd Quintile,male,Very often,0.013321492007104795,45410,0.012266996851558243,0.014375987162651347
2017,2nd Quintile,female,Seldom,0.3486961795027289,45410,0.34431293468730434,0.3530794243181535
2017,2nd Quintile,female,Never,0.27471194663432386,45410,0.2706063681797311,0.2788175250889166
2017,2nd Quintile,female,Sometimes,0.2553062462098241,45410,0.2512957335085952,0.25931675891105305
2017,2nd Quintile,female,Often,0.09581564584596726,45410,0.09310840415182874,0.09852288754010578
2017,2nd Quintile,female,Very often,0.025469981807155852,45410,0.02402090218779302,0.026919061426518683
2017,3rd Quintile,male,Seldom,0.4032967032967033,45410,0.39878467437258724,0.40780873222081937
2017,3rd Quintile,male,Never,0.3230769230769231,45410,0.31877559123207033,0.32737825492177586
2017,3rd Quintile,male,Sometimes,0.2153846153846154,45410,0.2116035336137686,0.2191656971554622
2017,3rd Quintile,male,Often,0.04725274725274725,45410,0.045301183673273605,0.0492043108322209
2017,3rd Quintile,male,Very often,0.01098901098901099,45410,0.010030139991798012,0.011947881986223968
2017,3rd Quintile,female,Seldom,0.39454309224772627,45410,0.3900476837553577,0.39903850074009484
2017,3rd Quintile,female,Never,0.29623213512343005,45410,0.292032504237952,0.3004317660089081
2017,3rd Quintile,female,Sometimes,0.21741013425725422,45410,0.2136162216531121,0.22120404686139636
2017,3rd Quintile,female,Often,0.07232568211346903,45410,0.06994322903398564,0.07470813519295241
2017,3rd Quintile,female,Very often,0.0194889562581204,45410,0.018217501663222214,0.020760410853018583
2017,4th Quintile,male,Seldom,0.43397683397683395,45410,0.42941824225938235,0.43853542569428555
2017,4th Quintile,male,Never,0.32432432432432434,45410,0.3200186693678466,0.32862997928080206
2017,4th Quintile,male,Sometimes,0.19768339768339768,45410,0.19402038596164103,0.20134640940515433
2017,4th Quintile,male,Often,0.038996138996139,45410,0.03721559097299609,0.0407766870192819
2017,4th Quintile,male,Very often,0.005019305019305019,45410,0.004369310878616259,0.0056692991599937795
2017,4th Quintile,female,Seldom,0.4266009852216749,45410,0.4220519456088933,0.43115002483445647
2017,4th Quintile,female,Never,0.30344827586206896,45410,0.2992196492043445,0.3076769025197934
2017,4th Quintile,female,Sometimes,0.21050903119868636,45410,0.20675939381987718,0.21425866857749554
2017,4th Quintile,female,Often,0.04893267651888342,45410,0.04694847655950706,0.05091687647825977
2017,4th Quintile,female,Very often,0.010509031198686371,45410,0.009571107350899955,0.011446955046472787
2017,5th Quintile,male,Seldom,0.4765683114306968,45410,0.4719745027221256,0.48116212013926796
2017,5th Quintile,male,Never,0.3367220431440615,45410,0.332375301013394,0.341068785274729
2017,5th Quintile,male,Sometimes,0.15472353087031987,45410,0.1513972578451091,0.15804980389553064
2017,5th Quintile,male,Often,0.029010662038184976,45410,0.02746694971582283,0.030554374360547122
2017,5th Quintile,male,Very often,0.0029754525167369206,45410,0.002474484779323981,0.00347642025414986
2017,5th Quintile,female,Seldom,0.45575642245480497,45410,0.451175600886812,0.4603372440227979
2017,5th Quintile,female,Never,0.31303520456707895,45410,0.30876995790140344,0.31730045123275447
2017,5th Quintile,female,Sometimes,0.18315889628924834,45410,0.17960124710110398,0.1867165454773927
2017,5th Quintile,female,Often,0.043054234062797334,45410,0.04118728737379188,0.044921180751802785
2017,5th Quintile,female,Very often,0.0049952426260704095,45410,0.004346800542322436,0.005643684709818383
2021,1st Quintile,male,Never,0.3188559322033898,27598,0.31335756163574424,0.3243543027710354
2021,1st Quintile,male,Sometimes,0.2658898305084746,27598,0.26067729831879394,0.27110236269815524
2021,1st Quintile,male,Seldom,0.2658898305084746,27598,0.26067729831879394,0.27110236269815524
2021,1st Quintile,male,Often,0.09533898305084745,27598,0.09187404509859831,0.0988039210030966
2021,1st Quintile,male,Very often,0.05402542372881356,27598,0.051358220615631014,0.05669262684199611
2021,1st Quintile,female,Never,0.2799097065462754,27598,0.2746128315478759,0.2852065815446749
2021,1st Quintile,female,Seldom,0.27313769751693,27598,0.26788074370863535,0.2783946513252247
2021,1st Quintile,female,Sometimes,0.2697516930022573,27598,0.26451527104673944,0.2749881149577752
2021,1st Quintile,female,Often,0.11851015801354402,27598,0.11469683397833087,0.12232348204875716
2021,1st Quintile,female,Very often,0.05869074492099323,27598,0.05591762761284712,0.06146386222913934
2021,2nd Quintile,male,Never,0.3253697383390216,27598,0.3198421110224104,0.3308973656556328
2021,2nd Quintile,male,Seldom,0.2696245733788396,27598,0.26438892974851425,0.27486021700916496
2021,2nd Quintile,male,Sometimes,0.2582480091012514,27598,0.25308426017604024,0.26341175802646255
2021,2nd Quintile,male,Often,0.11262798634812286,27598,0.10889811983073328,0.11635785286551245
2021,2nd Quintile,male,Very often,0.034129692832764506,27598,0.03198757743188036,0.03627180823364865
2021,2nd Quintile,female,Seldom,0.3209745762711864,27598,0.31546655509965,0.32648259744272284
2021,2nd Quintile,female,Never,0.2722457627118644,27598,0.2669941800951343,0.2774973453285945
2021,2nd Quintile,female,Sometimes,0.2478813559322034,27598,0.24278708105477556,0.25297563080963126
2021,2nd Quintile,female,Often,0.1038135593220339,27598,0.10021487715920868,0.10741224148485912
2021,2nd Quintile,female,Very often,0.05508474576271186,27598,0.05239302892677778,0.057776462598645946
2021,3rd Quintile,male,Seldom,0.3615537848605578,27598,0.35588531449293603,0.36722225522817953
2021,3rd Quintile,male,Never,0.30677290836653387,27598,0.301332098724928,0.31221371800813974
2021,3rd Quintile,male,Sometimes,0.2151394422310757,27598,0.2102913202571524,0.21998756420499901
2021,3rd Quintile,male,Often,0.08167330677290836,27598,0.07844216554964502,0.08490444799617171
2021,3rd Quintile,male,Very often,0.0348605577689243,27598,0.03269644710990529,0.03702466842794331
2021,3rd Quintile,female,Seldom,0.37420382165605093,27598,0.36849445638754047,0.3799131869245614
2021,3rd Quintile,female,Never,0.2746815286624204,27598,0.2694153406175111,0.2799477167073297
2021,3rd Quintile,female,Sometimes,0.2531847133757962,27598,0.24805441521537322,0.25831501153621916
2021,3rd Quintile,female,Often,0.07484076433121019,27598,0.07173624321880365,0.07794528544361673
2021,3rd Quintile,female,Very often,0.02308917197452229,27598,0.021317232402756046,0.024861111546288537
2021,4th Quintile,male,Seldom,0.4441846873173583,27598,0.438322437641836,0.45004693699288056
2021,4th Quintile,male,Never,0.2741087083576856,27598,0.26884593732070505,0.2793714793946661
2021,4th Quintile,male,Sometimes,0.21507890122735243,27598,0.2102312744883509,0.21992652796635395
2021,4th Quintile,male,Often,0.05902980713033314,27598,0.056249192000120886,0.06181042226054539
2021,4th Quintile,male,Very often,0.007597895967270602,27598,0.006573405844277691,0.008622386090263513
2021,4th Quintile,female,Seldom,0.42209072978303747,27598,0.4162636628896482,0.4279177966764267
2021,4th Quintile,female,Never,0.2588757396449704,27598,0.25370790680355393,0.2640435724863869
2021,4th Quintile,female,Sometimes,0.22978303747534518,27598,0.22481959733443319,0.23474647761625717
2021,4th Quintile,female,Often,0.06854043392504931,27598,0.06555936035163677,0.07152150749846185
2021,4th Quintile,female,Very often,0.020710059171597635,27598,0.01902984910321533,0.02239026923997994
2021,5th Quintile,male,Seldom,0.4802961027650773,27598,0.47440156459471156,0.486190640935443
2021,5th Quintile,male,Never,0.31352057478772044,27598,0.3080470882758413,0.31899406129959956
2021,5th Quintile,male,Sometimes,0.16416285652079252,27598,0.15979251325412494,0.1685331997874601
2021,5th Quintile,male,Often,0.035706509906379275,27598,0.03351725876425487,0.03789576104850368
2021,5th Quintile,male,Very often,0.0063139560200304815,27598,0.005379427332483203,0.00724848470757776
2021,5th Quintile,female,Seldom,0.4533907427341227,27598,0.4475173088855806,0.45926417658266483
2021,5th Quintile,female,Never,0.27728740581270184,27598,0.27200581015403663,0.28256900147136704
2021,5th Quintile,female,Sometimes,0.20064585575888053,27598,0.19592085395484446,0.2053708575629166
2021,5th Quintile,female,Often,0.05597416576964478,27598,0.05326208249327759,0.05868624904601197
2021,5th Quintile,female,Very often,0.012701829924650162,27598,0.01138061162927498,0.014023048220025343
