"plj0588","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nie","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nie","2014","2","Westdeutschland","","","",""
"Nie","2014","2","Ostdeutschland","","","",""
"Nie","2014","3","Westdeutschland","","","",""
"Nie","2014","3","Ostdeutschland","","","",""
"Nie","2014","4","Westdeutschland","","","",""
"Nie","2014","4","Ostdeutschland","","","",""
"Nie","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nie","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sehr oft","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Sehr oft","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Sehr oft","2015","2","Westdeutschland","","","",""
"Sehr oft","2015","2","Ostdeutschland","","","",""
"Sehr oft","2015","3","Westdeutschland","","","",""
"Sehr oft","2015","3","Ostdeutschland","","","",""
"Sehr oft","2015","4","Westdeutschland","","","",""
"Sehr oft","2015","4","Ostdeutschland","","","",""
"Sehr oft","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sehr oft","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Oft","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Oft","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Oft","2015","2","Westdeutschland","","","",""
"Oft","2015","2","Ostdeutschland","","","",""
"Oft","2015","3","Westdeutschland","","","",""
"Oft","2015","3","Ostdeutschland","","","",""
"Oft","2015","4","Westdeutschland","","","",""
"Oft","2015","4","Ostdeutschland","","","",""
"Oft","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Oft","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Manchmal","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Manchmal","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Manchmal","2015","2","Westdeutschland","","","",""
"Manchmal","2015","2","Ostdeutschland","","","",""
"Manchmal","2015","3","Westdeutschland","","","",""
"Manchmal","2015","3","Ostdeutschland","","","",""
"Manchmal","2015","4","Westdeutschland","","","",""
"Manchmal","2015","4","Ostdeutschland","","","",""
"Manchmal","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Manchmal","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Selten","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Selten","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Selten","2015","2","Westdeutschland","","","",""
"Selten","2015","2","Ostdeutschland","","","",""
"Selten","2015","3","Westdeutschland","","","",""
"Selten","2015","3","Ostdeutschland","","","",""
"Selten","2015","4","Westdeutschland","","","",""
"Selten","2015","4","Ostdeutschland","","","",""
"Selten","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Selten","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nie","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nie","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nie","2015","2","Westdeutschland","","","",""
"Nie","2015","2","Ostdeutschland","","","",""
"Nie","2015","3","Westdeutschland","","","",""
"Nie","2015","3","Ostdeutschland","","","",""
"Nie","2015","4","Westdeutschland","","","",""
"Nie","2015","4","Ostdeutschland","","","",""
"Nie","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nie","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sehr oft","2016","1 Einkommensschwächstes Quintil","Westdeutschland","131","0.0753108556121111","0.0643996378028773","0.0862220734213449"
"Sehr oft","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","27","","",""
"Sehr oft","2016","2","Westdeutschland","3","","",""
"Sehr oft","2016","2","Ostdeutschland","","","",""
"Sehr oft","2016","3","Westdeutschland","3","","",""
"Sehr oft","2016","3","Ostdeutschland","1","","",""
"Sehr oft","2016","4","Westdeutschland","","","",""
"Sehr oft","2016","4","Ostdeutschland","","","",""
"Sehr oft","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Sehr oft","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Oft","2016","1 Einkommensschwächstes Quintil","Westdeutschland","265","0.136296567615969","0.122110195838064","0.150482939393875"
"Oft","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","65","0.143878903649228","0.111523633296767","0.176234174001688"
"Oft","2016","2","Westdeutschland","10","","",""
"Oft","2016","2","Ostdeutschland","","","",""
"Oft","2016","3","Westdeutschland","1","","",""
"Oft","2016","3","Ostdeutschland","","","",""
"Oft","2016","4","Westdeutschland","","","",""
"Oft","2016","4","Ostdeutschland","","","",""
"Oft","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Oft","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Manchmal","2016","1 Einkommensschwächstes Quintil","Westdeutschland","552","0.25661164178987","0.238552687021685","0.274670596558054"
"Manchmal","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","146","0.310214936741451","0.267570034901636","0.352859838581267"
"Manchmal","2016","2","Westdeutschland","16","","",""
"Manchmal","2016","2","Ostdeutschland","3","","",""
"Manchmal","2016","3","Westdeutschland","8","","",""
"Manchmal","2016","3","Ostdeutschland","2","","",""
"Manchmal","2016","4","Westdeutschland","3","","",""
"Manchmal","2016","4","Ostdeutschland","","","",""
"Manchmal","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Manchmal","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Selten","2016","1 Einkommensschwächstes Quintil","Westdeutschland","503","0.217649812549779","0.200587955497873","0.234711669601686"
"Selten","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","72","0.175757391004993","0.140669020274639","0.210845761735347"
"Selten","2016","2","Westdeutschland","20","","",""
"Selten","2016","2","Ostdeutschland","3","","",""
"Selten","2016","3","Westdeutschland","5","","",""
"Selten","2016","3","Ostdeutschland","","","",""
"Selten","2016","4","Westdeutschland","2","","",""
"Selten","2016","4","Ostdeutschland","","","",""
"Selten","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Selten","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","1","","",""
"Nie","2016","1 Einkommensschwächstes Quintil","Westdeutschland","796","0.31413112243227","0.294939018532173","0.333323226332368"
"Nie","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","142","0.305701919512843","0.263230092961436","0.348173746064251"
"Nie","2016","2","Westdeutschland","33","0.348730491937479","0.245581141199147","0.45187984267581"
"Nie","2016","2","Ostdeutschland","3","","",""
"Nie","2016","3","Westdeutschland","11","","",""
"Nie","2016","3","Ostdeutschland","1","","",""
"Nie","2016","4","Westdeutschland","1","","",""
"Nie","2016","4","Ostdeutschland","","","",""
"Nie","2016","5 Einkommensstärkstes Quintil","Westdeutschland","1","","",""
"Nie","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sehr oft","2017","1 Einkommensschwächstes Quintil","Westdeutschland","164","0.0305768167544126","0.0250597648106943","0.0360938686981309"
"Sehr oft","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","46","0.0370189028829298","0.0254376412509103","0.0486001645149493"
"Sehr oft","2017","2","Westdeutschland","70","0.0229594783429064","0.0176062141990766","0.0283127424867363"
"Sehr oft","2017","2","Ostdeutschland","12","","",""
"Sehr oft","2017","3","Westdeutschland","39","0.0101229544989451","0.00677099563059286","0.0134749133672972"
"Sehr oft","2017","3","Ostdeutschland","8","","",""
"Sehr oft","2017","4","Westdeutschland","41","0.0101414850165677","0.00738138792820302","0.0129015821049325"
"Sehr oft","2017","4","Ostdeutschland","6","","",""
"Sehr oft","2017","5 Einkommensstärkstes Quintil","Westdeutschland","28","","",""
"Sehr oft","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","5","","",""
"Oft","2017","1 Einkommensschwächstes Quintil","Westdeutschland","410","0.106463088863887","0.0965796059259423","0.116346571801832"
"Oft","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","110","0.0931629424287359","0.0753341697406666","0.110991715116805"
"Oft","2017","2","Westdeutschland","215","0.0807577250460603","0.071019307094759","0.0904961429973616"
"Oft","2017","2","Ostdeutschland","85","0.095678218579722","0.0775911046977403","0.113765332461704"
"Oft","2017","3","Westdeutschland","178","0.0537323374713494","0.0461817754718962","0.0612828994708025"
"Oft","2017","3","Ostdeutschland","53","0.0391177652329822","0.0275550903808468","0.0506804400851177"
"Oft","2017","4","Westdeutschland","234","0.0512050299948012","0.0451330613551015","0.0572769986345008"
"Oft","2017","4","Ostdeutschland","62","0.0382821819135739","0.0285231432916986","0.0480412205354493"
"Oft","2017","5 Einkommensstärkstes Quintil","Westdeutschland","226","0.0269051232649234","0.0231767111596379","0.030633535370209"
"Oft","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","43","0.0455770653012404","0.0336668652008859","0.057487265401595"
"Manchmal","2017","1 Einkommensschwächstes Quintil","Westdeutschland","995","0.256045289208008","0.242059535338766","0.27003104307725"
"Manchmal","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","240","0.212485061101146","0.187393434181445","0.237576688020847"
"Manchmal","2017","2","Westdeutschland","706","0.239493201684977","0.224239349898726","0.254747053471228"
"Manchmal","2017","2","Ostdeutschland","216","0.21685915005169","0.191518949266192","0.242199350837189"
"Manchmal","2017","3","Westdeutschland","733","0.216317527345069","0.202530509631486","0.230104545058652"
"Manchmal","2017","3","Ostdeutschland","212","0.198562638834145","0.174771251180744","0.222354026487545"
"Manchmal","2017","4","Westdeutschland","993","0.19076057631574","0.179937023278952","0.201584129352528"
"Manchmal","2017","4","Ostdeutschland","259","0.199463017771086","0.179139131465008","0.219786904077164"
"Manchmal","2017","5 Einkommensstärkstes Quintil","Westdeutschland","1191","0.175743751708599","0.166973745638669","0.184513757778529"
"Manchmal","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","185","0.1725560996999","0.150978164571753","0.194134034828046"
"Selten","2017","1 Einkommensschwächstes Quintil","Westdeutschland","1077","0.354576631504082","0.339247002847669","0.369906260160494"
"Selten","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","358","0.39606461794406","0.366065154974975","0.426064080913144"
"Selten","2017","2","Westdeutschland","1117","0.370761502980989","0.353497705349903","0.388025300612076"
"Selten","2017","2","Ostdeutschland","398","0.399086767791853","0.368974685753617","0.429198849830089"
"Selten","2017","3","Westdeutschland","1449","0.423983659879966","0.40743562707664","0.440531692683292"
"Selten","2017","3","Ostdeutschland","479","0.468833519443118","0.439071604523935","0.4985954343623"
"Selten","2017","4","Westdeutschland","2198","0.425920863661701","0.412298973952481","0.439542753370921"
"Selten","2017","4","Ostdeutschland","698","0.477014271145408","0.451610659237422","0.502417883053395"
"Selten","2017","5 Einkommensstärkstes Quintil","Westdeutschland","3433","0.472936704666009","0.461432364351107","0.484441044980911"
"Selten","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","548","0.468082497874935","0.43958814571694","0.496576850032929"
"Nie","2017","1 Einkommensschwächstes Quintil","Westdeutschland","1095","0.25233817366961","0.238419485078397","0.266256862260823"
"Nie","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","267","0.261268475643129","0.234320754670214","0.288216196616044"
"Nie","2017","2","Westdeutschland","899","0.286028091945067","0.269876092774041","0.302180091116092"
"Nie","2017","2","Ostdeutschland","305","0.27474591376701","0.24729783506968","0.302193992464339"
"Nie","2017","3","Westdeutschland","1027","0.295843520804671","0.280560118937813","0.311126922671529"
"Nie","2017","3","Ostdeutschland","328","0.284467370609772","0.257560253803301","0.311374487416244"
"Nie","2017","4","Westdeutschland","1596","0.32197204501119","0.309100819374689","0.334843270647691"
"Nie","2017","4","Ostdeutschland","460","0.278932367975341","0.256122523635213","0.301742212315468"
"Nie","2017","5 Einkommensstärkstes Quintil","Westdeutschland","2357","0.320428366338359","0.309675805157287","0.331180927519431"
"Nie","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","397","0.310879441401345","0.284448109362733","0.337310773439957"
"Sehr oft","2018","1 Einkommensschwächstes Quintil","Westdeutschland","22","","",""
"Sehr oft","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","2","","",""
"Sehr oft","2018","2","Westdeutschland","4","","",""
"Sehr oft","2018","2","Ostdeutschland","1","","",""
"Sehr oft","2018","3","Westdeutschland","1","","",""
"Sehr oft","2018","3","Ostdeutschland","","","",""
"Sehr oft","2018","4","Westdeutschland","","","",""
"Sehr oft","2018","4","Ostdeutschland","","","",""
"Sehr oft","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sehr oft","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Oft","2018","1 Einkommensschwächstes Quintil","Westdeutschland","28","","",""
"Oft","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","6","","",""
"Oft","2018","2","Westdeutschland","3","","",""
"Oft","2018","2","Ostdeutschland","","","",""
"Oft","2018","3","Westdeutschland","1","","",""
"Oft","2018","3","Ostdeutschland","","","",""
"Oft","2018","4","Westdeutschland","","","",""
"Oft","2018","4","Ostdeutschland","","","",""
"Oft","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Oft","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Manchmal","2018","1 Einkommensschwächstes Quintil","Westdeutschland","79","0.337843231473667","0.282542235419542","0.393144227527792"
"Manchmal","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","11","","",""
"Manchmal","2018","2","Westdeutschland","11","","",""
"Manchmal","2018","2","Ostdeutschland","","","",""
"Manchmal","2018","3","Westdeutschland","2","","",""
"Manchmal","2018","3","Ostdeutschland","","","",""
"Manchmal","2018","4","Westdeutschland","","","",""
"Manchmal","2018","4","Ostdeutschland","1","","",""
"Manchmal","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Manchmal","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Selten","2018","1 Einkommensschwächstes Quintil","Westdeutschland","46","0.113896714766549","0.0767523698759593","0.151041059657138"
"Selten","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","6","","",""
"Selten","2018","2","Westdeutschland","6","","",""
"Selten","2018","2","Ostdeutschland","1","","",""
"Selten","2018","3","Westdeutschland","3","","",""
"Selten","2018","3","Ostdeutschland","","","",""
"Selten","2018","4","Westdeutschland","","","",""
"Selten","2018","4","Ostdeutschland","","","",""
"Selten","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Selten","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nie","2018","1 Einkommensschwächstes Quintil","Westdeutschland","106","0.390617457101989","0.33357269679039","0.447662217413587"
"Nie","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","16","","",""
"Nie","2018","2","Westdeutschland","10","","",""
"Nie","2018","2","Ostdeutschland","","","",""
"Nie","2018","3","Westdeutschland","6","","",""
"Nie","2018","3","Ostdeutschland","1","","",""
"Nie","2018","4","Westdeutschland","","","",""
"Nie","2018","4","Ostdeutschland","","","",""
"Nie","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nie","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Sehr oft","2019","1 Einkommensschwächstes Quintil","Westdeutschland","5","","",""
"Sehr oft","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Sehr oft","2019","2","Westdeutschland","1","","",""
"Sehr oft","2019","2","Ostdeutschland","","","",""
"Sehr oft","2019","3","Westdeutschland","","","",""
"Sehr oft","2019","3","Ostdeutschland","","","",""
"Sehr oft","2019","4","Westdeutschland","","","",""
"Sehr oft","2019","4","Ostdeutschland","","","",""
"Sehr oft","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Sehr oft","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Oft","2019","1 Einkommensschwächstes Quintil","Westdeutschland","9","","",""
"Oft","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","1","","",""
"Oft","2019","2","Westdeutschland","9","","",""
"Oft","2019","2","Ostdeutschland","","","",""
"Oft","2019","3","Westdeutschland","1","","",""
"Oft","2019","3","Ostdeutschland","1","","",""
"Oft","2019","4","Westdeutschland","","","",""
"Oft","2019","4","Ostdeutschland","","","",""
"Oft","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Oft","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Manchmal","2019","1 Einkommensschwächstes Quintil","Westdeutschland","32","0.237539953570855","0.175195409285861","0.299884497855848"
"Manchmal","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","5","","",""
"Manchmal","2019","2","Westdeutschland","9","","",""
"Manchmal","2019","2","Ostdeutschland","1","","",""
"Manchmal","2019","3","Westdeutschland","1","","",""
"Manchmal","2019","3","Ostdeutschland","1","","",""
"Manchmal","2019","4","Westdeutschland","","","",""
"Manchmal","2019","4","Ostdeutschland","","","",""
"Manchmal","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Manchmal","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Selten","2019","1 Einkommensschwächstes Quintil","Westdeutschland","42","0.159985889439609","0.106282004181063","0.213689774698155"
"Selten","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","3","","",""
"Selten","2019","2","Westdeutschland","6","","",""
"Selten","2019","2","Ostdeutschland","1","","",""
"Selten","2019","3","Westdeutschland","3","","",""
"Selten","2019","3","Ostdeutschland","1","","",""
"Selten","2019","4","Westdeutschland","1","","",""
"Selten","2019","4","Ostdeutschland","","","",""
"Selten","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Selten","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nie","2019","1 Einkommensschwächstes Quintil","Westdeutschland","91","0.517510072384144","0.444307708661232","0.590712436107057"
"Nie","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","8","","",""
"Nie","2019","2","Westdeutschland","15","","",""
"Nie","2019","2","Ostdeutschland","","","",""
"Nie","2019","3","Westdeutschland","5","","",""
"Nie","2019","3","Ostdeutschland","","","",""
"Nie","2019","4","Westdeutschland","1","","",""
"Nie","2019","4","Ostdeutschland","","","",""
"Nie","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nie","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
